accumulation_count,base_fidelity_raw,base_fidelity_weighted,base_gradient_norm,clipping_triggered,diagnostic_current_upstream_h1_raw,diagnostic_h1_mode,epoch,h1_gradient_norm,h1_to_base_gradient_ratio_at_optimizer_step,h1_to_base_value_ratio,learning_rate,loss.components.base_fidelity_raw,loss.components.base_fidelity_weighted,loss.components.bounds_press_raw,loss.components.bounds_rho_raw,loss.components.bounds_weighted,loss.components.dissipation_raw,loss.components.dissipation_weighted,loss.components.envelope_press_raw,loss.components.envelope_rho_raw,loss.components.envelope_weighted,loss.components.h1_raw,loss.components.h1_weighted,loss.components.roi_ramp,loss.components.roi_raw,loss.components.roi_weighted,loss.components.total,loss.diagnostics.base_channel_raw.Bcc1,loss.diagnostics.base_channel_raw.Bcc2,loss.diagnostics.base_channel_raw.Bcc3,loss.diagnostics.base_channel_raw.press,loss.diagnostics.base_channel_raw.rho,loss.diagnostics.base_channel_raw.vel1,loss.diagnostics.base_channel_raw.vel2,loss.diagnostics.base_channel_raw.vel3,loss.diagnostics.bounds_violation_fraction.press_above,loss.diagnostics.bounds_violation_fraction.press_below,loss.diagnostics.bounds_violation_fraction.rho_above,loss.diagnostics.bounds_violation_fraction.rho_below,loss.diagnostics.canonical_raw_roi_jaccard,loss.diagnostics.diagnostic_current_upstream_h1_raw,loss.diagnostics.dissipation_gate_max,loss.diagnostics.dissipation_gate_mean,loss.diagnostics.dissipation_gate_min,loss.diagnostics.envelope_violation_fraction.press,loss.diagnostics.envelope_violation_fraction.rho,loss.diagnostics.fraction_above_Rin,loss.diagnostics.fraction_above_Rout,loss.diagnostics.input_norm_mean,loss.diagnostics.model_bound_clamp_fraction.combined,loss.diagnostics.model_bound_clamp_fraction.press,loss.diagnostics.model_bound_clamp_fraction.rho,loss.diagnostics.model_clamp_fraction_by_channel.Bcc1,loss.diagnostics.model_clamp_fraction_by_channel.Bcc2,loss.diagnostics.model_clamp_fraction_by_channel.Bcc3,loss.diagnostics.model_clamp_fraction_by_channel.press,loss.diagnostics.model_clamp_fraction_by_channel.rho,loss.diagnostics.model_clamp_fraction_by_channel.vel1,loss.diagnostics.model_clamp_fraction_by_channel.vel2,loss.diagnostics.model_clamp_fraction_by_channel.vel3,loss.diagnostics.prediction_norm_mean,loss.diagnostics.roi_clamp_overlap,loss.diagnostics.roi_voxel_fraction,loss.diagnostics.selected_h1_metadata.diagnostic_proxy_only,loss.diagnostics.selected_h1_metadata.enabled,loss.diagnostics.selected_h1_metadata.extension_reason,loss.diagnostics.selected_h1_metadata.mode,loss.diagnostics.selected_h1_metadata.paper_reference_weight,loss.diagnostics.selected_h1_metadata.weighted_contribution,loss.diagnostics.selected_h1_per_channel,loss.diagnostics.selected_h1_per_direction.phi,loss.diagnostics.selected_h1_per_direction.r,loss.diagnostics.selected_h1_per_direction.theta,loss.diagnostics.selected_h1_per_shell,loss.diagnostics.target_bound_clamp_fraction.combined,loss.diagnostics.target_bound_clamp_fraction.press,loss.diagnostics.target_bound_clamp_fraction.rho,loss.diagnostics.target_clamp_fraction_by_channel.Bcc1,loss.diagnostics.target_clamp_fraction_by_channel.Bcc2,loss.diagnostics.target_clamp_fraction_by_channel.Bcc3,loss.diagnostics.target_clamp_fraction_by_channel.press,loss.diagnostics.target_clamp_fraction_by_channel.rho,loss.diagnostics.target_clamp_fraction_by_channel.vel1,loss.diagnostics.target_clamp_fraction_by_channel.vel2,loss.diagnostics.target_clamp_fraction_by_channel.vel3,loss.metadata.bounds_weights.press_high,loss.metadata.bounds_weights.press_low,loss.metadata.bounds_weights.rho_high,loss.metadata.bounds_weights.rho_low,loss.metadata.component_weights.Bcc1,loss.metadata.component_weights.Bcc2,loss.metadata.component_weights.Bcc3,loss.metadata.component_weights.press,loss.metadata.component_weights.rho,loss.metadata.component_weights.vel1,loss.metadata.component_weights.vel2,loss.metadata.component_weights.vel3,loss.metadata.diagnostic_h1.current_upstream_h1_logged_detached,loss.metadata.diagnostic_h1.mode,loss.metadata.diagnostic_h1.paper_reference_weight,loss.metadata.dissipation_alpha,loss.metadata.envelope_delta.press,loss.metadata.envelope_delta.rho,loss.metadata.envelope_weights.press,loss.metadata.envelope_weights.rho,loss.metadata.extension_reason,loss.metadata.forbidden_extensions,loss.metadata.gamma,loss.metadata.h1.computational_grid_H1_adaptation,loss.metadata.h1.spherical_metric_H1,loss.metadata.h1.upstream_absolute_squared_minus_l2,loss.metadata.h1_weight,loss.metadata.inverse_clamp_fraction,loss.metadata.paper_faithful_full,loss.metadata.protocol_name,loss.metadata.radial_mode,loss.metadata.reproduction_level,loss.metadata.roi_kappa,loss.metadata.roi_ramp_epochs,loss.metadata.schema_version,loss.metadata.space,loss_finite,microbatch,mode,nonfinite,optimizer_seconds,optimizer_update,other_prior_weighted,pair_index,parameter_update_norm,roi_ramp,selected_h1_gradient_norm,selected_h1_raw,selected_h1_weighted,source_snapshot,target_snapshot,total_gradient_norm_clipped,total_gradient_norm_unclipped,total_loss
4,0.9726102352142334,1.0479713678359985,9.010964393615723,True,1669.961669921875,no_h1,14,0.0,,,0.0005564262558136022,0.9726102352142334,1.0479713678359985,0.0,7.315207994906814e-07,3.657603997453407e-08,5.251953601837158,0.002625976921990514,0.09629508852958679,0.668329119682312,0.03823121264576912,0.0,0.0,0.03733333200216293,0.11928010731935501,0.03562499210238457,1.1244535446166992,0.05446741357445717,0.09374520182609558,0.22859333455562592,0.07581748813390732,0.11068342626094818,0.10888168960809708,0.1733020693063736,0.12711958587169647,0.0,0.0,0.006103515625,0.000732421875,0.6091153226425228,1669.961669921875,1.0,1.0,1.0,0.37548828125,0.8003921508789062,0.0,0.0,3511.565673828125,0.00341796875,0.0,0.0068359375,0.0,0.009765625,0.23176956176757812,0.0,0.0,0.0,0.09285736083984375,0.18681716918945312,3516.817626953125,0.6457495093345642,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0006103515625,0.001220703125,0.0,0.0,0.0,0.31103515625,0.0,0.0,0.0,0.03955078125,0.29052734375,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,31,full,False,0.012672535000092466,True,0.07648222148418427,69,0.14248600602149963,0.037333333333333336,0.0,0.0,0.0,80,81,0.9999998211860657,15.189556121826172,1.1244535446166992
4,0.34897780418395996,0.36824196577072144,6.190090656280518,False,524.4404907226562,no_h1,14,0.0,,,0.0005564262558136022,0.34897780418395996,0.36824196577072144,0.0,0.0,0.0,10.779786109924316,0.005389893427491188,0.10935883224010468,0.7128090858459473,0.0411083959043026,0.0,0.0,0.03733333200216293,0.07710731029510498,0.023029383271932602,0.43776965141296387,0.022900331765413284,0.03445397689938545,0.03896651044487953,0.0436105951666832,0.04262841120362282,0.05030492693185806,0.05972074717283249,0.056392308324575424,0.0,0.0,0.002685546875,0.0,0.68525096028672,524.4404907226562,1.0,1.0,1.0,0.4345703125,0.829833984375,0.0,0.0,3288.83056640625,0.0013427734375,0.0,0.002685546875,0.0,0.008544921875,0.10515594482421875,0.0,0.0,0.0,0.0537109375,0.20165252685546875,3299.6103515625,0.5944801568984985,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.000244140625,0.00048828125,0.0,0.0,0.0,0.23779296875,0.0,0.0,0.0,0.032958984375,0.22998046875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,32,full,False,0.0,False,0.06952767074108124,53,,0.037333333333333336,0.0,0.0,0.0,64,65,2.2093679904937744,2.2093679904937744,0.43776965141296387
4,1.3332977294921875,1.3884814977645874,13.3915433883667,False,1768.9444580078125,no_h1,14,0.0,,,0.0005564262558136022,1.3332977294921875,1.3884814977645874,0.0,0.0,0.0,0.0,0.0,0.12928423285484314,0.6737167835235596,0.040150053799152374,-0.0,-0.0,0.03733333200216293,0.14893941581249237,0.0444832369685173,1.4731147289276123,0.03226108103990555,0.1528848558664322,0.09077250957489014,0.06869611144065857,0.0476255863904953,0.19569839537143707,0.587182879447937,0.15817636251449585,0.0,0.0,0.013427734375,0.0,0.6995915456431535,1768.9444580078125,1.0,1.0,1.0,0.47021484375,0.8682098388671875,0.0,0.0,3106.510009765625,0.0067138671875,0.0,0.013427734375,0.0,0.002685546875,0.15771484375,0.0,0.0,0.0,0.0283203125,0.24017333984375,3103.481201171875,0.5617692470550537,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0025634765625,0.004638671875,0.00048828125,0.0,0.0,0.259033203125,0.0,0.0,0.0,0.03173828125,0.23974609375,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,33,full,False,0.0,False,0.08463329076766968,12,,0.037333333333333336,0.0,-0.0,-0.0,23,24,4.535703182220459,4.535703182220459,1.4731147289276123
4,0.9884799718856812,1.0482139587402344,14.53326416015625,False,1222.322021484375,no_h1,14,0.0,,,0.0005564262558136022,0.9884799718856812,1.0482139587402344,0.0,0.0,0.0,5.841064929962158,0.00292053259909153,0.11366765946149826,0.7342343330383301,0.04239509999752045,-0.0,-0.0,0.03733333200216293,0.18620355427265167,0.05561279132962227,1.1491423845291138,0.022088274359703064,0.20166312158107758,0.07491861283779144,0.03217240422964096,0.05973547697067261,0.08510829508304596,0.4091510772705078,0.10364271700382233,0.0,0.0,0.00390625,0.0,0.7808763586956522,1222.322021484375,1.0,1.0,1.0,0.46484375,0.8475685119628906,0.0,0.0,3153.239501953125,0.001953125,0.0,0.00390625,0.0,0.0009765625,0.1034393310546875,0.0,0.0,0.0,0.040904998779296875,0.177001953125,3159.08056640625,0.5251482725143433,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.203857421875,0.0,0.0,0.0,0.038330078125,0.197998046875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,34,full,False,0.0,False,0.1009284183382988,28,,0.037333333333333336,0.0,-0.0,-0.0,39,40,8.39124584197998,8.39124584197998,1.1491423845291138
4,3.022458076477051,3.3593461513519287,15.666111946105957,True,5799.708984375,no_h1,14,0.0,,,0.0005564262558136022,3.022458076477051,3.3593461513519287,0.0,1.4164418189466232e-06,7.082208952624569e-08,0.0,0.0,0.08279082179069519,0.5739441514015198,0.03283675014972687,0.0,0.0,0.03733333200216293,0.16773858666419983,0.05009792372584343,3.4422807693481445,0.17815960943698883,0.34960252046585083,1.156677484512329,0.14443908631801605,0.2588539719581604,0.2644480764865875,0.37085795402526855,0.2994193434715271,0.003173828125,0.0,0.0,0.002197265625,0.6072162104166028,5799.708984375,1.0,1.0,1.0,0.3660621643066406,0.7811965942382812,0.0,0.0,3708.244384765625,0.002685546875,0.003173828125,0.002197265625,0.0,0.050048828125,0.26157379150390625,0.0,0.0,0.0,0.088897705078125,0.16845703125,3649.693115234375,0.5468729138374329,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0037841796875,0.004150390625,0.00341796875,0.0,0.00537109375,0.3388671875,0.0,0.0,0.0,0.065673828125,0.26904296875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,35,full,False,0.012521458998890012,True,0.08293474465608597,76,0.14217881858348846,0.037333333333333336,0.0,0.0,0.0,87,88,0.9999998807907104,8.614140510559082,3.4422807693481445
4,2.4620676040649414,2.733386516571045,15.907754898071289,False,4635.24853515625,no_h1,14,0.0,,,0.0005564262558136022,2.4620676040649414,2.733386516571045,0.0,2.353768650209531e-06,1.1768843677373297e-07,0.0,0.0,0.08419981598854065,0.588741660118103,0.0336470752954483,0.0,0.0,0.03733333200216293,0.15356481075286865,0.045864690095186234,2.8128981590270996,0.14881806075572968,0.31457632780075073,0.8932006359100342,0.12498629093170166,0.2180936336517334,0.22130274772644043,0.2839412987232208,0.2571486234664917,0.002197265625,0.0,0.0,0.001953125,0.6012521951591968,4635.24853515625,1.0,1.0,1.0,0.363037109375,0.782135009765625,0.0,0.0,3671.2509765625,0.0020751953125,0.002197265625,0.001953125,0.0,0.025920867919921875,0.2570152282714844,0.0,0.0,0.0,0.088623046875,0.177001953125,3616.735107421875,0.5639626979827881,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0025634765625,0.00244140625,0.002685546875,0.0,0.0048828125,0.325927734375,0.0,0.0,0.0,0.059814453125,0.275390625,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,36,full,False,0.0,False,0.07951188087463379,75,,0.037333333333333336,0.0,0.0,0.0,86,87,4.066115379333496,4.066115379333496,2.8128981590270996
4,0.6564618349075317,0.6962903141975403,9.390105247497559,False,1073.9595947265625,no_h1,14,0.0,,,0.0005564262558136022,0.6564618349075317,0.6962903141975403,0.0,0.0,0.0,0.0,0.0,0.11486611515283585,0.7384852766990662,0.04266757145524025,0.0,0.0,0.03733333200216293,0.10859288275241852,0.032433073967695236,0.771390974521637,0.019580338150262833,0.1022905483841896,0.07727162539958954,0.03322009742259979,0.04087359458208084,0.08962415158748627,0.19481228291988373,0.09878917038440704,0.0,0.0,0.0009765625,0.0,0.7556802009208874,1073.9595947265625,1.0,1.0,1.0,0.48193359375,0.8427734375,0.0,0.0,3128.220947265625,0.00048828125,0.0,0.0009765625,0.0,0.003662109375,0.09157943725585938,0.0,0.0,0.0,0.027587890625,0.184234619140625,3122.557861328125,0.5126933455467224,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.202392578125,0.0,0.0,0.0,0.03466796875,0.191162109375,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,37,full,False,0.0,False,0.07510064542293549,30,,0.037333333333333336,0.0,0.0,0.0,41,42,4.212381839752197,4.212381839752197,0.771390974521637
4,1.5227200984954834,1.613640546798706,14.072613716125488,False,2674.470947265625,no_h1,14,0.0,,,0.0005564262558136022,1.5227200984954834,1.613640546798706,0.0,0.0,0.0,0.0,0.0,0.10172603279352188,0.7456636428833008,0.04236948490142822,0.0,0.0,0.03733333200216293,0.18450333178043365,0.05510499328374863,1.7111150026321411,0.024358198046684265,0.2122666835784912,0.2179775834083557,0.034665945917367935,0.046934574842453,0.07985833287239075,0.7810865640640259,0.12557217478752136,0.0,0.0,0.005859375,0.0,0.7500542417010198,2674.470947265625,1.0,1.0,1.0,0.45947265625,0.856689453125,0.0,0.0,3121.17919921875,0.0029296875,0.0,0.005859375,0.0,0.0048828125,0.052978515625,0.0,0.0,0.0,0.01953125,0.20263671875,3092.547607421875,0.5495622754096985,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.209716796875,0.0,0.0,0.0,0.02880859375,0.212890625,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,38,full,False,0.0,False,0.09747447818517685,26,,0.037333333333333336,0.0,0.0,0.0,37,38,6.765766620635986,6.765766620635986,1.7111150026321411
4,1.1609282493591309,1.2319868803024292,19.32343864440918,True,1631.984130859375,no_h1,14,0.0,,,0.0005564262558136022,1.1609282493591309,1.2319868803024292,0.0,0.0,0.0,0.0,0.0,0.1042909026145935,0.7438649535179138,0.042407795786857605,0.0,0.0,0.03733333200216293,0.1644601821899414,0.049118772149086,1.323513388633728,0.022213159129023552,0.18944236636161804,0.14363764226436615,0.030998606234788895,0.05239757522940636,0.07867423444986343,0.5607842206954956,0.08278040587902069,0.0,0.0,0.00390625,0.0,0.7685613088210491,1631.984130859375,1.0,1.0,1.0,0.4714508056640625,0.8531875610351562,0.0,0.0,3091.53369140625,0.001953125,0.0,0.00390625,0.0,0.00439453125,0.10631942749023438,0.0,0.0,0.0,0.019287109375,0.181884765625,3077.015380859375,0.5334452390670776,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.206787109375,0.0,0.0,0.0,0.029296875,0.208984375,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,39,full,False,0.011833496999315685,True,0.0915265679359436,27,0.14096423983573914,0.037333333333333336,0.0,0.0,0.0,38,39,0.9999998807907104,9.773757934570312,1.323513388633728
4,0.9355860948562622,1.0034449100494385,11.267488479614258,False,1198.467041015625,no_h1,14,0.0,,,0.0005564262558136022,0.9355860948562622,1.0034449100494385,0.0,0.0,0.0,0.0,0.0,0.10664466768503189,0.723682701587677,0.041516371071338654,-0.0,-0.0,0.03733333200216293,0.12774178385734558,0.03815221041440964,1.0831135511398315,0.02944224327802658,0.16159620881080627,0.1482551395893097,0.04043000563979149,0.04630424827337265,0.11346136033535004,0.27073174715042114,0.12536519765853882,0.0,0.0,0.010986328125,0.0,0.7098736241337138,1198.467041015625,1.0,1.0,1.0,0.474365234375,0.85595703125,0.0,0.0,3155.7734375,0.0054931640625,0.0,0.010986328125,0.0,0.0068359375,0.08253097534179688,0.0,0.0,0.0,0.030517578125,0.21155166625976562,3143.809814453125,0.5065898895263672,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00048828125,0.00048828125,0.00048828125,0.0,0.0,0.22265625,0.0,0.0,0.0,0.034423828125,0.217041015625,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,40,full,False,0.0,False,0.07966858148574829,21,,0.037333333333333336,0.0,-0.0,-0.0,32,33,2.838874578475952,2.838874578475952,1.0831135511398315
4,2.1857056617736816,2.300152540206909,7.5634636878967285,False,3332.5537109375,no_h1,14,0.0,,,0.0005564262558136022,2.1857056617736816,2.300152540206909,0.0,0.0,0.0,0.0,0.0,0.09419585764408112,0.695684552192688,0.039494019001722336,-0.0,-0.0,0.03733333200216293,0.20911100506782532,0.06245448440313339,2.4021010398864746,0.035556815564632416,0.19773276150226593,0.338945209980011,0.051985494792461395,0.07653263211250305,0.1210305392742157,1.1420137882232666,0.2219083309173584,0.0,0.0,0.01025390625,0.0,0.7444642233276215,3332.5537109375,1.0,1.0,1.0,0.44384765625,0.8583984375,0.0,0.0,3224.010009765625,0.005126953125,0.0,0.01025390625,0.0,0.005126953125,0.046142578125,0.0,0.0,0.0,0.0166015625,0.222412109375,3171.51123046875,0.5627419948577881,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00048828125,0.00048828125,0.00048828125,0.0,0.0,0.228759765625,0.0,0.0,0.0,0.036376953125,0.234619140625,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,41,full,False,0.0,False,0.10194849967956543,17,,0.037333333333333336,0.0,-0.0,-0.0,28,29,3.9523797035217285,3.9523797035217285,2.4021010398864746
