clip_scale_mean,clipping_fraction,epoch,final_accumulation_count,microbatches,nonfinite_count,optimizer_steps,parameter_displacement,peak_allocated_mib,peak_reserved_mib,train_total_maximum,train_total_mean,train_total_median,train_total_q95,validation_arithmetic_average,validation_global,wall_seconds
0.004510316957733601,1.0,18,3,79,0,20,104.5149154663086,622.43798828125,782.0,127.07185363769531,20.49846512758279,11.763075828552246,83.73050460815426,1.047716506011731,0.34482922956487577,8.883943314001954
0.0047115192364855455,1.0,19,3,79,0,20,105.70681762695312,621.9853515625,782.0,123.30574035644531,19.47878492331203,11.57876968383789,78.50535202026367,1.0525879814975538,0.34090818383673926,8.816800363001676
0.004332707374901106,1.0,20,3,79,0,20,106.69080352783203,622.43798828125,782.0,115.41384887695312,19.167628451238706,11.841150283813477,79.52579650878901,1.0529536327818536,0.3470295378921069,9.016713391996745
0.004267199485386464,1.0,21,3,79,0,20,107.49065399169922,621.9853515625,782.0,128.45852661132812,19.256053387364254,11.673980712890625,78.79074096679685,1.0500798515342447,0.3438635577343344,8.96508836599969
0.00448631081874936,1.0,22,3,79,0,20,108.12738037109375,622.43798828125,782.0,120.06401824951172,18.681011272382133,10.970104217529297,77.98039474487302,1.0691555028182678,0.3434471121328896,8.940579614001763
0.004839509609908461,1.0,23,3,79,0,20,108.62035369873047,621.9853515625,782.0,112.54365539550781,18.29259710372249,10.858963966369629,71.32853012084952,1.0471110741167515,0.3443391851312379,8.900331904998893
0.005941073992866838,1.0,24,3,79,0,20,108.9889144897461,622.43798828125,782.0,114.88346862792969,17.814459088482433,10.460497856140137,74.20920562744134,1.0519897307926454,0.3452935849314927,9.000022347001504
0.0057789142543177695,1.0,25,3,79,0,20,109.2491226196289,621.9853515625,782.0,114.53118133544922,17.684867659701577,10.20932388305664,74.48779754638666,1.056380331677416,0.34301970993473596,8.946760219998396
0.008624602566374956,1.0,26,3,79,0,20,109.42062377929688,622.43798828125,782.0,112.63870239257812,17.31669055359273,10.005317687988281,72.64006958007808,1.0582826513566321,0.3427061453782698,8.898744566999085
0.00682178898627427,1.0,27,3,79,0,20,109.51982116699219,621.9853515625,782.0,112.03256225585938,17.257724656334407,9.990011215209961,71.72940292358392,1.0531573086944117,0.3431495284588816,9.013843147000443
0.0083916801612214,1.0,28,3,79,0,20,109.5666275024414,622.43798828125,782.0,112.72134399414062,17.196450158010556,9.73961067199707,72.06139678955073,1.0517733167243781,0.3431024819670038,9.07796398299979
0.00859946355434449,1.0,29,3,79,0,20,109.58113098144531,621.9853515625,782.0,112.52352905273438,17.141636600977257,9.818714141845703,71.96971817016595,1.0523745291873743,0.3431910375260821,8.900387884998054
0.006724582907981026,1.0,30,3,79,0,20,109.5846939086914,622.43798828125,782.0,112.65428161621094,17.12285553654538,9.760477066040039,72.02410278320306,1.0524799179827424,0.3431509065116788,8.93445429500207
