center_morphology_variance,channel,dynamic_span,ground_truth_available,magnetic_texture_high_k_energy,outer_shell_variance,outermost_two_shell_variance_mean,polar_morphology_variance,radial_profile_variance,source,standard_deviation,step,total_variation,view
0.7608656894618461,press,0.7342978941736481,True,5737.662620771584,7.410551116730526e-08,7.405750156889563e-08,0.00038402339716478694,0.011691792118555817,raw_truth,0.44171683595834205,5,0.014156356071438536,spherical-coordinate adapted views
0.12088744552628386,vel1,1.311197958153207,True,958.7583991476528,0.055898525752943774,0.05486322330601126,0.05845749845737042,0.03339650921883431,raw_truth,0.3233671483111902,5,0.023460063137335656,spherical-coordinate adapted views
0.000661497620713021,vel2,0.1014245368167758,True,3.752374282630339,5.120613031105397e-08,5.120383743052725e-08,0.00014669305331881544,3.5432204530468685e-08,raw_truth,0.013309804353095082,5,0.0007892877245114662,spherical-coordinate adapted views
0.11418350530552487,vel3,1.3758394683338702,True,1402.0229049970744,0.0001416415699513346,0.00013540135324190396,0.10244487381774636,0.09286511374398529,raw_truth,0.31032679583440437,5,0.011590235501588664,spherical-coordinate adapted views
7.157857330435027,Bcc1,9.56084881782532,True,28762.45286888136,3.810081935352301e-05,3.8100814101822845e-05,3.1727572254800767,8.232903074771465e-05,p3_oracle,1.3454705436866063,5,0.036095679878276145,spherical-coordinate adapted views
0.06694370806420835,Bcc2,1.0225746595859528,True,420.7866222613058,9.677510685557322e-10,9.677501747115145e-10,0.015836397226953295,0.003355529895149498,p3_oracle,0.1305619538329529,5,0.005934723666083295,spherical-coordinate adapted views
17.79829712111124,Bcc3,15.675788335800178,True,118498.2120305458,1.0047933114912239e-07,1.0047109941296855e-07,8.008682916474912,0.0002207734512186289,p3_oracle,2.1100871102774477,5,0.07089262606529306,spherical-coordinate adapted views
81.08595459059049,rho,15.519380032165191,True,221184.28626488018,0.05392706923419453,0.05392685174941381,0.010925319902484134,1.3574243769976029,p3_oracle,4.619982978320419,5,0.16637562439410067,spherical-coordinate adapted views
0.7608656957596505,press,0.7342980384168742,True,5737.663148582459,7.410551195257327e-08,7.405750234326495e-08,0.0003840233937785244,0.011691792110698438,p3_oracle,0.44171683771028936,5,0.014156356383080623,spherical-coordinate adapted views
0.12088744549087274,vel1,1.3111978937429376,True,958.7583984672563,0.05589852580515476,0.05486322338475064,0.05845749845841848,0.03339650920106821,p3_oracle,0.3233671483097611,5,0.02346006313978434,spherical-coordinate adapted views
0.00032475025114213867,vel2,0.07146305963397026,True,0.9423926006602731,5.120613028871531e-08,5.1203837408024384e-08,8.235051415844456e-05,2.0869533225930853e-08,p3_oracle,0.009641559973989714,5,0.000572828271503862,spherical-coordinate adapted views
0.11418350526074186,vel3,1.3758394683047663,True,1402.0229047179048,0.00014164157000052564,0.00013540135330878696,0.10244487381297868,0.09286511373769223,p3_oracle,0.3103267958249928,5,0.011590235497993207,spherical-coordinate adapted views
0.17862675154928356,Bcc1,1.3487606835365296,True,647.4204654566603,3.753092203589891e-05,3.7530921214397586e-05,0.08655857590923627,1.5274605500651765e-06,p3_persistence,0.2278398923716166,5,0.006931017958535163,spherical-coordinate adapted views
0.0030954608927708377,Bcc2,0.19108650639653207,True,4.89980522482983,1.0024786688060187e-09,1.0019889703990856e-09,0.00022795099007525928,0.0007951699123133267,p3_persistence,0.03789914703032052,5,0.0015476707577063396,spherical-coordinate adapted views
0.32867107473771473,Bcc3,2.135194466114044,True,2059.1100369825676,5.4657278843110695e-08,5.465317242246882e-08,0.16267710291971263,4.0064829798747494e-06,p3_persistence,0.28716152271590883,5,0.010042697540249656,spherical-coordinate adapted views
3.202753918754312e-05,rho,1.4963402075386512,True,619.4146974550978,0.05518036756532078,0.055173899431733286,4.7868517642679375e-06,0.015266662316607891,p3_persistence,0.3656864687626106,5,0.020594735219475,spherical-coordinate adapted views
0.00012985393915211307,press,0.041007096378825755,True,1.767079805828021,7.659812813590829e-08,7.649496932648613e-08,1.908285471683177e-06,1.100728070146788e-05,p3_persistence,0.008642185681367131,5,0.000440370378856557,spherical-coordinate adapted views
0.08367675170572429,vel1,1.1315293161943556,True,638.0036105349213,0.03693169681167762,0.03640352860534482,0.025019781191966513,0.026960387465527622,p3_persistence,0.2606285666072869,5,0.016893927669694456,spherical-coordinate adapted views
0.0006262039112969236,vel2,0.07146305963397026,True,1.0881543004921996,4.1176061796308916e-08,4.1175954614795124e-08,6.810905922934527e-05,1.3785759682096823e-08,p3_persistence,0.012668515883206265,5,0.0008106865506398462,spherical-coordinate adapted views
0.1421789775006939,vel3,1.181883099405095,True,1012.0581815928887,9.069261039346378e-05,8.697798868315674e-05,0.09468962417739533,0.06369374336987893,p3_persistence,0.2729580266859052,5,0.009616399281964777,spherical-coordinate adapted views
2.0941607971066594e+44,Bcc1,4.179884038674844e+22,True,2.040158641470014e+49,3.845408532560432e+43,3.8060095912236735e+43,1.434401875499815e+44,1.3314201495556112e+43,stage_o_p3_localno,1.1389245190290224e+22,10,4.1488409490489035e+21,spherical-coordinate adapted views
21.186741897081554,Bcc2,1.4576035174727444,True,1156195.9094367041,7.292936830567417e-05,7.149051457566902e-05,6.41270304209608,0.13667260966657757,stage_o_p3_localno,2.5432790540776855,10,0.18677696744893035,spherical-coordinate adapted views
86119.97183536622,Bcc3,285.8902115249635,True,10500320823.760874,0.011938118242157385,0.011839721710678042,137784.0228603511,4163.254622767829,stage_o_p3_localno,271.9019460804721,10,23.75425800128994,spherical-coordinate adapted views
0.3046910831774282,rho,1.2092733681706704,True,37127.38442588395,0.32601432071372094,0.3202290980270143,0.2678384447269378,0.0208039882637452,stage_o_p3_localno,0.5674921715153783,10,0.20569448485739295,spherical-coordinate adapted views
8.608961809854114e-05,press,0.018926646707361883,True,8.349017735662065,2.497042041253176e-05,2.4510095630074075e-05,7.472889169040057e-05,1.4911023586667735e-05,stage_o_p3_localno,0.008749537664149487,10,0.002843208373617588,spherical-coordinate adapted views
4.1435115192483085,vel1,5.832303524017334,True,375505.8618648671,0.6836292193025822,0.6738025177300253,2.6926116251920247,0.23812730644786642,stage_o_p3_localno,1.6142935352651193,10,0.6886279881171848,spherical-coordinate adapted views
0.0007642905961803208,vel2,0.07146305963397026,True,51.502562081996544,0.00015349559222339838,0.00015349114939278974,0.0005537261322810292,6.657402086048165e-05,stage_o_p3_localno,0.022464655516730495,10,0.008019204001463618,spherical-coordinate adapted views
0.5601964782559036,vel3,2.855756205916405,True,28837.58371677529,0.02192035926234702,0.02179202245254306,0.38894355163146577,0.14390542664677505,stage_o_p3_localno,0.6048091574617033,10,0.1588056973837261,spherical-coordinate adapted views
0.005529769320584628,Bcc1,0.18175101742148514,True,752.1041026200468,0.0007530223967459988,0.0007445085739618473,0.015477149869645934,8.586437403443025e-05,stage_k_canonical_localno,0.07419470461118254,10,0.009077472846177199,spherical-coordinate adapted views
0.0005274157522452583,Bcc2,0.07791574877221137,True,9.584398223548241,4.2313515427440867e-07,2.262796948794445e-07,0.00029204367331326015,6.454011538293704e-05,stage_k_canonical_localno,0.01472860197428647,10,0.0016974282103648867,spherical-coordinate adapted views
2.8642567205502398e-06,Bcc3,0.010797557421028614,True,0.1386033841091438,2.3068339730082122e-07,2.2956552154686005e-07,4.477412038375015e-06,2.7024948523124864e-08,stage_k_canonical_localno,0.0018865859234539887,10,0.0003723172421701545,spherical-coordinate adapted views
1.7608265593260073e-05,rho,0.1531751515590441,True,632.4711320935564,1.6260844542162085e-05,1.3902930193512579e-05,9.05922184965617e-06,0.00020535111381031316,stage_k_canonical_localno,0.06615746081757416,10,0.006208150134233473,spherical-coordinate adapted views
4.79452920758811e-07,press,0.0016338571477445014,True,0.02311583777504797,3.3704379723739786e-09,3.2341583693383832e-09,4.1412739110609736e-07,2.1058206970145886e-08,stage_k_canonical_localno,0.0004544691298388388,10,8.523187635373118e-05,spherical-coordinate adapted views
0.012996834122489843,vel1,0.7006943029165268,True,512.3134845670069,0.012661261963385677,0.011808060308339922,0.017843754367492994,0.011077871527072541,stage_k_canonical_localno,0.14843388568514032,10,0.03125758381016596,spherical-coordinate adapted views
4.5424234007788066e-05,vel2,0.026345234652981164,True,0.63412382606867,5.579877743513845e-06,5.155989877136249e-06,2.0286361631022618e-05,1.1945637880063592e-06,stage_k_canonical_localno,0.004638428285206471,10,0.0010366557670191082,spherical-coordinate adapted views
0.00014003883927555147,vel3,0.08696030654944634,True,11.057821141926361,6.42670323344967e-05,4.4960081042960106e-05,0.00039103546943965314,3.465487683092568e-05,stage_k_canonical_localno,0.01505279855002683,10,0.0034426971122241017,spherical-coordinate adapted views
0.04213205540325565,Bcc1,0.7754442292451863,True,17.76309340140232,0.0002687315726178913,0.0002670399663448783,0.030934017289858694,0.0016371177601644132,stage_g_fno_plain_background,0.11544895119279495,10,0.00725108565527718,spherical-coordinate adapted views
0.001011504622377215,Bcc2,0.07713935201405547,True,6.777330933515475,1.9582133495501366e-08,1.908832931381182e-08,0.00036327704115173486,0.00021225286742204837,stage_g_fno_plain_background,0.02270237037028852,10,0.0018116376787454093,spherical-coordinate adapted views
1.5605221170613247e-05,Bcc3,0.010797557421028614,True,0.05661979567101903,1.9530823716400692e-07,1.9470579070906425e-07,1.031804084635429e-05,1.5610911616773127e-07,stage_g_fno_plain_background,0.0029365768235738595,10,0.00023335908018729752,spherical-coordinate adapted views
7.203111493303852e-07,rho,0.5417292116227327,True,1.7069779638746936,0.02718032828726608,0.02597838687100644,9.619865251648724e-07,0.0027120288802707448,stage_g_fno_plain_background,0.09083531903336184,10,0.004364988567330319,spherical-coordinate adapted views
8.555604489308806e-07,press,0.004219103759368181,True,0.008845157180225391,8.741646839673693e-09,8.737575557000742e-09,4.475864592938246e-07,1.9559027426041875e-07,stage_g_fno_plain_background,0.000864853912338973,10,7.932703810005449e-05,spherical-coordinate adapted views
0.01204346522525812,vel1,0.7069698350131511,True,135.60336137199022,0.017638952809429016,0.017343711861194717,0.013687016828799959,0.019631979397117062,stage_g_fno_plain_background,0.1785363949009337,10,0.012345334583279082,spherical-coordinate adapted views
0.00023432652516997487,vel2,0.07146307080984116,True,0.2106414417060709,1.50537991553314e-06,1.5047253956030755e-06,5.875546299778697e-05,1.957834728175646e-06,stage_g_fno_plain_background,0.008465821117087961,10,0.0007323380833500177,spherical-coordinate adapted views
0.0006466667680393088,vel3,0.10476399766746909,True,2.1685172819226035,0.00032866679251249576,0.00030663468280825207,0.0009458447381854731,0.00021787421373001438,stage_g_fno_plain_background,0.02601201058631805,10,0.002154280710943199,spherical-coordinate adapted views
12.085413279266792,Bcc1,12.337752847671561,True,50697.67261034764,4.0341537029348615e-05,4.034140475465144e-05,5.444976965617346,0.00012898219763919833,raw_truth,1.7481271776784175,10,0.04800547551550635,spherical-coordinate adapted views
0.10203044239154192,Bcc2,1.1293865045905118,True,933.4958280390962,1.006478765865385e-09,1.0029591618323508e-09,0.03454770226287337,0.015939735121772165,raw_truth,0.16841335097428087,10,0.006978909440633675,spherical-coordinate adapted views
31.274800379752403,Bcc3,20.76853369712833,True,211148.90247186678,2.5584739021475505e-07,2.5583494133455404e-07,14.024115317840172,0.0003498775179364493,raw_truth,2.7971725718792815,10,0.09416060872968664,spherical-coordinate adapted views
60.10972956355221,rho,10.90515822508347,True,461692.74264973064,0.05278791800365114,0.05278540285934151,0.03373677634373371,0.7027860774993093,raw_truth,3.9657273765476644,10,0.15997785152976465,spherical-coordinate adapted views
1.1823922369379969,press,0.403933671828841,True,16477.37093181446,7.181083188726484e-08,7.179525533197952e-08,0.0028051516262542374,0.01909901414869029,raw_truth,0.5492623465610923,10,0.01876576023656862,spherical-coordinate adapted views
0.12277368312413042,vel1,1.7154631170397625,True,936.6159835894858,0.13825324839994896,0.13214759653969693,0.19578973547844747,0.028487913670653137,raw_truth,0.4103923312410552,10,0.03137085551517314,spherical-coordinate adapted views
0.0005352144795475756,vel2,0.09403050124645244,True,3.612913575794882,2.0234955150788783e-07,2.0233375948685266e-07,0.00015652973185936926,5.203756601001383e-08,raw_truth,0.01275997103199645,10,0.0008638074251771064,spherical-coordinate adapted views
0.09805275531861199,vel3,1.241955719597172,True,1219.345384594309,0.00020967655031698952,0.0001972335371512792,0.09720037266984514,0.0820689939108758,raw_truth,0.2926933559342452,10,0.01135295843795746,spherical-coordinate adapted views
12.085413277209732,Bcc1,12.337752232551628,True,50697.67353159345,4.034153673763407e-05,4.034140446296033e-05,5.444976956753234,0.0001289820873768612,p3_oracle,1.7481271775047418,10,0.048005475297609713,spherical-coordinate adapted views
0.10203044171660147,Bcc2,1.1293863640725619,True,933.4958094306016,1.006478777348942e-09,1.0029591719911297e-09,0.034547702126873164,0.015939735004457313,p3_oracle,0.16841335043368016,10,0.0069789093877848695,spherical-coordinate adapted views
31.27480056694904,Bcc3,20.76853356361393,True,211148.90767937904,2.558473902299198e-07,2.5583494134932487e-07,14.024115440058251,0.0003498776632361316,p3_oracle,2.7971725802491996,10,0.09416060998664776,spherical-coordinate adapted views
60.1097305738881,rho,10.905157404924012,True,461692.78153744683,0.05278791884613654,0.05278540369408394,0.033736776531888786,0.7027860858974051,p3_oracle,3.965727408397324,10,0.1599778533835237,spherical-coordinate adapted views
1.182392230747237,press,0.40393363815217614,True,16477.369896521777,7.181083105335699e-08,7.179525448901892e-08,0.0028051516300661794,0.01909901406388881,p3_oracle,0.5492623452161429,10,0.018765760066371658,spherical-coordinate adapted views
0.12277368312140621,vel1,1.7154631658550352,True,936.6159863337382,0.13825324846320042,0.13214759661536507,0.195789735306695,0.028487913701033738,p3_oracle,0.4103923311964509,10,0.031370855498707405,spherical-coordinate adapted views
0.00027274263053118203,vel2,0.07146305963397026,True,1.1364036520130432,2.023495515245582e-07,2.0233375950453884e-07,8.947530074396209e-05,2.4616566928740126e-08,p3_oracle,0.009858465691666643,10,0.0006677897647403893,spherical-coordinate adapted views
0.09805275527487044,vel3,1.2419557195680682,True,1219.3453848579502,0.000209676550213418,0.00019723353705820333,0.09720037262094984,0.08206899389112993,p3_oracle,0.29269335589493156,10,0.011352958439163015,spherical-coordinate adapted views
0.17862675154928356,Bcc1,1.3487606835365296,True,647.4204654566603,3.753092203589891e-05,3.7530921214397586e-05,0.08655857590923627,1.5274605500651765e-06,p3_persistence,0.2278398923716166,10,0.006931017958535163,spherical-coordinate adapted views
0.0030954608927708377,Bcc2,0.19108650639653207,True,4.89980522482983,1.0024786688060187e-09,1.0019889703990856e-09,0.00022795099007525928,0.0007951699123133267,p3_persistence,0.03789914703032052,10,0.0015476707577063396,spherical-coordinate adapted views
0.32867107473771473,Bcc3,2.135194466114044,True,2059.1100369825676,5.4657278843110695e-08,5.465317242246882e-08,0.16267710291971263,4.0064829798747494e-06,p3_persistence,0.28716152271590883,10,0.010042697540249656,spherical-coordinate adapted views
3.202753918754312e-05,rho,1.4963402075386512,True,619.4146974550978,0.05518036756532078,0.055173899431733286,4.7868517642679375e-06,0.015266662316607891,p3_persistence,0.3656864687626106,10,0.020594735219475,spherical-coordinate adapted views
0.00012985393915211307,press,0.041007096378825755,True,1.767079805828021,7.659812813590829e-08,7.649496932648613e-08,1.908285471683177e-06,1.100728070146788e-05,p3_persistence,0.008642185681367131,10,0.000440370378856557,spherical-coordinate adapted views
0.08367675170572429,vel1,1.1315293161943556,True,638.0036105349213,0.03693169681167762,0.03640352860534482,0.025019781191966513,0.026960387465527622,p3_persistence,0.2606285666072869,10,0.016893927669694456,spherical-coordinate adapted views
0.0006262039112969236,vel2,0.07146305963397026,True,1.0881543004921996,4.1176061796308916e-08,4.1175954614795124e-08,6.810905922934527e-05,1.3785759682096823e-08,p3_persistence,0.012668515883206265,10,0.0008106865506398462,spherical-coordinate adapted views
0.1421789775006939,vel3,1.181883099405095,True,1012.0581815928887,9.069261039346378e-05,8.697798868315674e-05,0.09468962417739533,0.06369374336987893,p3_persistence,0.2729580266859052,10,0.009616399281964777,spherical-coordinate adapted views
3.637636377581108e+44,Bcc1,4.179884038674844e+22,True,5.093654959941762e+49,3.467493362399341e+44,3.4545952224677888e+44,3.8350696348800735e+44,1.6829822712591539e+43,stage_o_p3_localno,1.899912227593657e+22,19,7.577297556586539e+21,spherical-coordinate adapted views
2.1114477541539727e+70,Bcc2,1.6621817985889322e+21,True,8.538722293053102e+74,4.0875433513303335e+59,4.083600338596485e+59,5.671101829359382e+65,1.3909071033476773e+68,stage_o_p3_localno,7.270114067655839e+34,19,1.7387164373997233e+33,spherical-coordinate adapted views
3.132967310274213e+53,Bcc3,3.327726364325468e+33,True,7.940058443345045e+79,6.820275236075928e+74,6.79875372107855e+74,1.0233129028216865e+75,2.3841505943554275e+73,stage_o_p3_localno,2.2378824362229496e+37,19,1.4993507580722608e+36,spherical-coordinate adapted views
0.362098997032975,rho,1.2092733681706704,True,45487.027492053385,0.3635673498687617,0.3634208202973507,0.35212736526889005,0.014932406491736931,stage_o_p3_localno,0.6029311520443154,19,0.22976628020591036,spherical-coordinate adapted views
7.889414364693854e-05,press,0.018926646707361883,True,10.307711362981284,8.587835445049773e-05,8.241537142410986e-05,8.804615499354404e-05,9.130089232845345e-06,stage_o_p3_localno,0.009410121346982093,19,0.0034433878197685217,spherical-coordinate adapted views
5.8493212910117105,vel1,5.832303524017334,True,903760.2542133563,6.404563947137969,6.368703006210748,6.725886193426507,0.5455323430156949,stage_o_p3_localno,2.6303207016148358,19,0.9795805214648977,spherical-coordinate adapted views
0.0009931997592298456,vel2,0.07146305963397026,True,129.0414159059568,0.0009560979697513954,0.0009552620725040422,0.0009305783662291695,3.910494382884138e-05,stage_o_p3_localno,0.03157292453574999,19,0.01213071850650651,spherical-coordinate adapted views
11.1489119425857,vel3,20.761431274712095,True,2145411.703042952,19.987224285209678,18.263441312584877,22.31365524349426,3.670851273338447,stage_o_p3_localno,4.609346473469696,19,1.5327937602180752,spherical-coordinate adapted views
0.00039603917486994214,Bcc1,0.1769655293226245,True,877.3358407626323,0.01871468544193718,0.01851489622040653,0.013872984484680485,0.0001359929486092571,stage_k_canonical_localno,0.07537833363559049,19,0.009751549586845851,spherical-coordinate adapted views
0.0002494993748904039,Bcc2,0.0788690754910931,True,10.465950096601757,1.136301118625136e-06,9.47867172254839e-07,0.00019275159015916672,6.701023781024811e-05,stage_k_canonical_localno,0.014424822300875799,19,0.0018130864826241897,spherical-coordinate adapted views
1.4466486651691547e-06,Bcc3,0.010797557421028614,True,0.16011472284930395,6.443249502436464e-07,6.441501457868972e-07,2.317742628077012e-06,1.7431256000274288e-08,stage_k_canonical_localno,0.0017434454884851394,19,0.0004591701324368924,spherical-coordinate adapted views
6.055697012870299e-06,rho,0.08383696460768991,True,153.18757710644235,0.001961626422319995,0.0019571312601037415,0.0016779846941475647,4.114584334544758e-05,stage_k_canonical_localno,0.029532622817350442,19,0.004908390224632974,spherical-coordinate adapted views
8.239325374843807e-08,press,0.001523370852805784,True,0.024294062354112057,6.397240065250633e-08,6.073803624756762e-08,1.1063056892255973e-07,1.644448984572881e-08,stage_k_canonical_localno,0.000404999091224345,19,0.0001061698249451046,spherical-coordinate adapted views
0.01717273470352621,vel1,0.6824123471975327,True,752.8528462762047,0.009720954762312464,0.009654365854441665,0.037140872571310116,0.010997895201588729,stage_k_canonical_localno,0.14984538341614106,19,0.04012540546938436,spherical-coordinate adapted views
2.244115042250913e-05,vel2,0.020081921648234136,True,0.8189472488245073,4.165422380864507e-06,3.949121713914803e-06,1.6897445598489664e-05,2.2322999947696687e-06,stage_k_canonical_localno,0.003971896551691085,19,0.0012580714230359215,spherical-coordinate adapted views
6.120170536555499e-05,vel3,0.058990512266755106,True,12.62679354890462,0.00019961943864331042,0.0001236082177266019,0.00017252346757377663,5.200889052529443e-05,stage_k_canonical_localno,0.012986087680086479,19,0.004418752197277771,spherical-coordinate adapted views
0.01669347734696195,Bcc1,0.570829236060381,True,24.703407325881297,0.0002945407565719152,0.0002911291815879536,0.011444388316345684,0.0008409762102333633,stage_g_fno_plain_background,0.0764143677674744,19,0.005555112132298599,spherical-coordinate adapted views
0.0006200576463896088,Bcc2,0.07697713089728495,True,3.8375225678072034,3.9121371462065505e-08,3.85767432273807e-08,0.00028265982996959364,8.775963128717097e-05,stage_g_fno_plain_background,0.016863631897344668,19,0.0013138562650095531,spherical-coordinate adapted views
1.3456251013158008e-05,Bcc3,0.010797557421028614,True,0.05402008600701193,4.6860944998244993e-07,4.641613893559363e-07,8.372303495686143e-06,2.848686166763524e-07,stage_g_fno_plain_background,0.0029089136374107916,19,0.0002444334390681252,spherical-coordinate adapted views
1.785963680876237e-06,rho,0.26958572613542864,True,0.9376089704299174,0.006590195721430988,0.006267879976089521,1.5704894471740173e-05,0.0006599680221575667,stage_g_fno_plain_background,0.044725909209285396,19,0.0024005857408107138,spherical-coordinate adapted views
1.0707806219122027e-06,press,0.0039736250514050666,True,0.008385555300826368,3.8995025845823944e-09,3.899387160720986e-09,8.596633808140619e-07,2.3564366859249852e-07,stage_g_fno_plain_background,0.0008756616806045904,19,7.671321686676037e-05,spherical-coordinate adapted views
0.014786084866733594,vel1,0.6875313630700112,True,95.09484191644505,0.014852356732732023,0.014214012970544629,0.019352576320917556,0.018370333723100783,stage_g_fno_plain_background,0.17051355215405095,19,0.013229773951342583,spherical-coordinate adapted views
0.00029716569867812626,vel2,0.07146307080984116,True,0.2714713521825448,2.0509875351329187e-06,2.0484970919881763e-06,8.41324864266204e-05,3.151629816964773e-06,stage_g_fno_plain_background,0.009523164598339899,19,0.0007954854799669445,spherical-coordinate adapted views
0.0008302610483662472,vel3,0.10481925325468183,True,2.749945132903029,0.0002753457218387918,0.00025599935624912387,0.0008400327728428355,0.00025167495162829734,stage_g_fno_plain_background,0.02587459215747159,19,0.002401166607609395,spherical-coordinate adapted views
17.83400381653157,Bcc1,14.969253730773953,True,74459.6960739016,0.00016639024289745417,0.00016637595860849816,7.816517027083953,0.00018133146940243252,raw_truth,2.121856313135003,19,0.05773750592189556,spherical-coordinate adapted views
0.1659262955426435,Bcc2,1.4302752828598035,True,1534.6274726401239,1.736451319884436e-09,1.6577253038419106e-09,0.05550738894445603,0.028059475326419,raw_truth,0.2174649109921303,19,0.008848154856356273,spherical-coordinate adapted views
44.87155536868643,Bcc3,25.066183605194098,True,310080.0872790791,6.037868214979618e-06,6.0376368739990184e-06,19.560326357664696,0.00019915416382455947,raw_truth,3.350250671420523,19,0.11824359309883548,spherical-coordinate adapted views
64.70096658540521,rho,11.915822326436189,True,509491.7664200168,0.05065982192898443,0.05064122141710696,0.07161249213288445,0.802963611598112,raw_truth,4.125371600127444,19,0.1743199710898701,spherical-coordinate adapted views
2.577578942915112,press,0.6200086867966986,True,36692.47231002835,6.665724556100583e-08,6.664703027560555e-08,0.0062178799695186545,0.046747396312676354,raw_truth,0.8118799398877266,19,0.027713957465405517,spherical-coordinate adapted views
0.12919563918229043,vel1,2.715668915510178,True,1167.76570276235,0.6078768483829939,0.5991588920944184,0.43342378944254895,0.026819699626237117,raw_truth,0.5471517174162992,19,0.046687701192033894,spherical-coordinate adapted views
0.0005552081612052394,vel2,0.09582704160362485,True,3.623017216044424,3.262097954681297e-07,3.262015899238389e-07,0.0001712905257405195,4.119947203100608e-08,raw_truth,0.013816620271669175,19,0.0009591880056894767,spherical-coordinate adapted views
0.09307129822761889,vel3,1.2291325124748984,True,1225.5741884726965,0.0003962197004406348,0.00037943928122554055,0.08775294135901718,0.07564530851434137,raw_truth,0.28488337975620415,19,0.012220625188841943,spherical-coordinate adapted views
17.83400369050982,Bcc1,14.96925733566287,True,74459.69497353242,0.00016639024136472295,0.0001663759570758782,7.816516923168135,0.0001813313674011536,p3_oracle,2.1218563057237336,19,0.057737505802577825,spherical-coordinate adapted views
0.16592629547495819,Bcc2,1.4302751718461528,True,1534.627479112107,1.7364513194116014e-09,1.657725299164843e-09,0.05550738850356401,0.028059475281641943,p3_oracle,0.21746491095869352,19,0.0088481549055436,spherical-coordinate adapted views
44.87155548257217,Bcc3,25.066183605194098,True,310080.0928796621,6.037868236611454e-06,6.0376368956265665e-06,19.560326480850364,0.00019915388418948414,p3_oracle,3.350250675666152,19,0.11824359367696263,spherical-coordinate adapted views
64.700966399368,rho,11.915820695652652,True,509491.76466181583,0.05065982171713852,0.050641221193200976,0.07161249184135748,0.8029636055564136,p3_oracle,4.125371592819986,19,0.17431997125558654,spherical-coordinate adapted views
2.5775789015419246,press,0.6200088226952319,True,36692.471845976965,6.665724503927959e-08,6.664702975743461e-08,0.006217880062166298,0.04674739615309956,p3_oracle,0.8118799334353378,19,0.027713957414605556,spherical-coordinate adapted views
0.12919563932695127,vel1,2.715669034421444,True,1162.6112394857166,0.6037627742909131,0.5951853400604885,0.43064542146597434,0.026744530550409127,p3_oracle,0.5462431761784751,19,0.0464626703166898,spherical-coordinate adapted views
0.0002786855949534242,vel2,0.07146305963397026,True,1.1258733348447734,3.2620979529454745e-07,3.2620158975006524e-07,9.823169624485084e-05,2.4105824102632905e-08,p3_oracle,0.011034588705657438,19,0.0007611056653588122,spherical-coordinate adapted views
0.09307129823863071,vel3,1.22913251256221,True,1225.5741881977592,0.0003962196999462112,0.00037943928076211557,0.08775294137078672,0.0756453085149745,p3_oracle,0.28488337975438677,19,0.012220625192517043,spherical-coordinate adapted views
0.17862675154928356,Bcc1,1.3487606835365296,True,647.4204654566603,3.753092203589891e-05,3.7530921214397586e-05,0.08655857590923627,1.5274605500651765e-06,p3_persistence,0.2278398923716166,19,0.006931017958535163,spherical-coordinate adapted views
0.0030954608927708377,Bcc2,0.19108650639653207,True,4.89980522482983,1.0024786688060187e-09,1.0019889703990856e-09,0.00022795099007525928,0.0007951699123133267,p3_persistence,0.03789914703032052,19,0.0015476707577063396,spherical-coordinate adapted views
0.32867107473771473,Bcc3,2.135194466114044,True,2059.1100369825676,5.4657278843110695e-08,5.465317242246882e-08,0.16267710291971263,4.0064829798747494e-06,p3_persistence,0.28716152271590883,19,0.010042697540249656,spherical-coordinate adapted views
3.202753918754312e-05,rho,1.4963402075386512,True,619.4146974550978,0.05518036756532078,0.055173899431733286,4.7868517642679375e-06,0.015266662316607891,p3_persistence,0.3656864687626106,19,0.020594735219475,spherical-coordinate adapted views
0.00012985393915211307,press,0.041007096378825755,True,1.767079805828021,7.659812813590829e-08,7.649496932648613e-08,1.908285471683177e-06,1.100728070146788e-05,p3_persistence,0.008642185681367131,19,0.000440370378856557,spherical-coordinate adapted views
0.08367675170572429,vel1,1.1315293161943556,True,638.0036105349213,0.03693169681167762,0.03640352860534482,0.025019781191966513,0.026960387465527622,p3_persistence,0.2606285666072869,19,0.016893927669694456,spherical-coordinate adapted views
0.0006262039112969236,vel2,0.07146305963397026,True,1.0881543004921996,4.1176061796308916e-08,4.1175954614795124e-08,6.810905922934527e-05,1.3785759682096823e-08,p3_persistence,0.012668515883206265,19,0.0008106865506398462,spherical-coordinate adapted views
0.1421789775006939,vel3,1.181883099405095,True,1012.0581815928887,9.069261039346378e-05,8.697798868315674e-05,0.09468962417739533,0.06369374336987893,p3_persistence,0.2729580266859052,19,0.009616399281964777,spherical-coordinate adapted views
3.8793884759270924e+44,Bcc1,4.179884038674844e+22,False,6.127585937728874e+49,3.828701741850398e+44,3.823985460003528e+44,4.22228742974665e+44,2.221789900889444e+43,stage_o_p3_localno,1.9862503883059325e+22,25,8.224047038615485e+21,spherical-coordinate adapted views
1.6719257609358273e+76,Bcc2,6.805646932770577e+38,False,2.588255313082854e+81,2.4611246516985677e+76,2.4560728871999247e+76,1.8671703544074243e+76,9.131272471286923e+74,stage_o_p3_localno,1.4145075861521513e+38,25,4.462426941876582e+37,spherical-coordinate adapted views
