channel,high_frequency_fraction_absolute_difference,index_grid_high_frequency_energy_fraction,index_grid_low_frequency_energy_fraction,radial_increment_relative_l2,reference_high_frequency_energy_fraction,reference_low_frequency_energy_fraction,reference_resolution,reference_semantics,residual_cosine,residual_relative_difference,resolution,shell_increment_relative_l2,source_snapshot,target_snapshot,temporal_increment_loss_inner,temporal_increment_loss_middle,temporal_increment_loss_outer
Bcc1,0.0030414753547752388,0.052140952720101455,0.9478590472798986,1.8990710300713614,0.055182428074876694,0.9448175719251233,128,HIGHER_RES_SAMPLING_REFERENCE,0.9954466835931437,0.10362532688744835,64,1.9021816521290955,75,76,0.09062223165471953,0.16440777669210052,0.23515909555488065
Bcc1,0.0004990742148635596,0.03536863563497025,0.9646313643650297,1.9346157412819416,0.03486956142010669,0.9651304385798933,128,HIGHER_RES_SAMPLING_REFERENCE,0.9982393817895351,0.06075768126597313,96,1.9351519963208996,75,76,0.049107142112730616,0.10859186207501784,0.2410767743662429
Bcc1,0.0,0.02514746995585554,0.9748525300441444,0.0,0.02514746995585554,0.9748525300441444,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,75,76,0.0,0.0,0.0
Bcc2,0.019109070183854077,0.09637633365489566,0.9036236663451044,0.11463080044465668,0.11548540383874974,0.8845145961612503,128,HIGHER_RES_SAMPLING_REFERENCE,0.9890830860636244,0.15502515733816888,32,0.11016354597018635,75,76,0.15817944209463763,0.11838761399221553,0.3905286199674723
Bcc2,0.05910845700224345,0.04765878547750265,0.9523412145224973,0.2623804447211438,0.1067672424797461,0.8932327575202539,128,HIGHER_RES_SAMPLING_REFERENCE,0.9574389779294366,0.3118622264560081,64,0.20056524839118356,75,76,0.3250741301097833,0.07731171996961454,0.26878653566591126
Bcc2,0.006178162501301668,0.07740827682555573,0.9225917231744443,0.06298770800944797,0.07123011432425407,0.9287698856757459,128,HIGHER_RES_SAMPLING_REFERENCE,0.9950196607697328,0.10030396903207695,96,0.029150106904711006,75,76,0.10242158950842395,0.07404921256621472,0.2534500323899554
Bcc2,0.0,0.053519465049557194,0.9464805349504428,0.0,0.053519465049557194,0.9464805349504428,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,75,76,0.0,0.0,0.0
Bcc3,0.03323274831633041,0.20602868578895048,0.7939713142110495,1.2995267295515989,0.2392614341052809,0.7607385658947191,128,HIGHER_RES_SAMPLING_REFERENCE,0.9941218401977111,0.17902270074156343,32,1.4602130002995823,75,76,0.17902481609057885,0.1768052365718684,0.1561644889261438
Bcc3,0.015201025332150897,0.11807420181774078,0.8819257981822592,1.8199192637714803,0.10287317648558988,0.8971268235144101,128,HIGHER_RES_SAMPLING_REFERENCE,0.9826515191262075,0.20684077543572185,64,1.8327602138053682,75,76,0.20691377010771497,0.12510943343314734,0.1303000346286994
Bcc3,0.0038285459541857886,0.07865677846611313,0.9213432215338868,1.6653726303941556,0.07482823251192734,0.9251717674880726,128,HIGHER_RES_SAMPLING_REFERENCE,0.9897618528990262,0.1474837791648841,96,1.604604050023699,75,76,0.14752332557659015,0.10321214861695494,0.1302497038850325
Bcc3,0.0,0.05608559757138402,0.943914402428616,0.0,0.05608559757138402,0.943914402428616,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,75,76,0.0,0.0,0.0
rho,0.1174227594822066,0.7794406784994584,0.22055932150054158,0.5727738821777464,0.6620179190172518,0.3379820809827482,128,HIGHER_RES_SAMPLING_REFERENCE,0.8472733912393201,0.5819006736790198,32,0.17734241149867994,75,76,0.3707845760036382,0.5864565140474719,0.43160355043297755
rho,0.01462036590986876,0.3325462785249569,0.6674537214750431,0.2888711109532091,0.34716664443482564,0.6528333555651744,128,HIGHER_RES_SAMPLING_REFERENCE,0.8678252571300928,0.5173873109342781,64,0.06632502859823144,75,76,0.37209100775111176,0.5211365661201794,0.34936403628992996
rho,0.0015036922406429232,0.10111424722491726,0.8988857527750828,0.2609204307455224,0.09961055498427433,0.9003894450157257,128,HIGHER_RES_SAMPLING_REFERENCE,0.9466293544733001,0.32252239982572206,96,0.09697154178045711,75,76,0.20169679644583685,0.32126525617270785,0.37180933151748435
rho,0.0,0.025406184026008555,0.9745938159739914,0.0,0.025406184026008555,0.9745938159739914,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,75,76,0.0,0.0,0.0
press,0.034608054637282004,0.36333307955651234,0.6366669204434876,0.19252727407366302,0.39794113419379434,0.6020588658062056,128,HIGHER_RES_SAMPLING_REFERENCE,0.8562500603644646,0.5292043068424305,32,0.05772971089930543,75,76,0.6835451280802171,0.271699887512791,0.5188398244212543
press,0.005865095865449699,0.1501734459282259,0.8498265540717741,0.1447386235012889,0.1560385417936756,0.8439614582063244,128,HIGHER_RES_SAMPLING_REFERENCE,0.8805778888232924,0.4790143821564467,64,0.03427114474710998,75,76,0.5535333341614744,0.2570595562645612,0.42230303276239306
press,0.002628646842111171,0.06892356201390115,0.9310764379860988,0.1566072880134036,0.07155220885601232,0.9284477911439877,128,HIGHER_RES_SAMPLING_REFERENCE,0.9644576800695096,0.2656975448648261,96,0.04104231753838026,75,76,0.28653161893232576,0.20938053036109197,0.42112369066720434
press,0.0,0.03381789413321572,0.9661821058667843,0.0,0.03381789413321572,0.9661821058667843,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,75,76,0.0,0.0,0.0
vel1,0.009006104317420605,0.22117676131035457,0.7788232386896454,0.05826142687843455,0.21217065699293397,0.787829343007066,128,HIGHER_RES_SAMPLING_REFERENCE,0.9584880605755854,0.28875911221765777,32,0.02964270058890752,75,76,0.2547940130175442,0.28607605727532004,0.424225172573004
vel1,0.0021543363564751894,0.0873522957078935,0.9126477042921065,0.05717734694213348,0.0895066320643687,0.9104933679356313,128,HIGHER_RES_SAMPLING_REFERENCE,0.9654667917752143,0.26162766481057065,64,0.024454043039561446,75,76,0.23954619885329326,0.24545189561151767,0.36369447628954416
vel1,0.0018037309430626973,0.030594188163506886,0.9694058118364931,0.04174436487144412,0.032397919106569584,0.9676020808934305,128,HIGHER_RES_SAMPLING_REFERENCE,0.9810851686214102,0.19417675486397493,96,0.01139568324599954,75,76,0.16473042345775762,0.18329293951835873,0.3031948878929511
vel1,0.0,0.013695129541044222,0.9863048704589558,0.0,0.013695129541044222,0.9863048704589558,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,75,76,0.0,0.0,0.0
vel2,0.011766628256092315,0.5937685529590585,0.4062314470409415,1.9832094624043666,0.5820019247029662,0.4179980752970338,128,HIGHER_RES_SAMPLING_REFERENCE,0.9341686444166495,0.36610851876275985,32,1.8494623753803336,75,76,0.36567151805116754,0.3734922962881972,0.38175023776176836
vel2,5.03332180067928e-05,0.23049592164833074,0.7695040783516692,1.8589461420362752,0.23054625486633754,0.7694537451336625,128,HIGHER_RES_SAMPLING_REFERENCE,0.8974601113077972,0.4524375496628885,64,1.9305938211091642,75,76,0.46572376769830504,0.3202073833549085,0.32014520013224246
vel2,0.0032383171326768045,0.0870758954632993,0.9129241045367007,1.95172421397462,0.0838375783306225,0.9161624216693776,128,HIGHER_RES_SAMPLING_REFERENCE,0.9624380988803951,0.27301178827171557,96,1.9828457899763345,75,76,0.276369538288472,0.23066095549559493,0.2989098514298107
vel2,0.0,0.02733357549622783,0.9726664245037722,0.0,0.02733357549622783,0.9726664245037722,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,75,76,0.0,0.0,0.0
vel3,0.01306142773753842,0.06367828312431686,0.9363217168756831,0.02953642456984114,0.07673971086185528,0.9232602891381447,128,HIGHER_RES_SAMPLING_REFERENCE,0.9791422494615845,0.20317845345264773,32,0.021166310593088537,75,76,0.20025207430651612,0.252441213740196,0.16685986742939704
vel3,0.0031306763865701775,0.025468920596361463,0.9745310794036386,0.042622109418405885,0.022338244209791285,0.9776617557902088,128,HIGHER_RES_SAMPLING_REFERENCE,0.9868554470689015,0.16207249076970626,64,0.01278513384615828,75,76,0.16133457559680728,0.16859312854177258,0.20855286324857183
vel3,0.0015742746778034979,0.01162008171318258,0.9883799182868174,0.02045107663120269,0.013194356390986078,0.9868056436090139,128,HIGHER_RES_SAMPLING_REFERENCE,0.9923057596855753,0.12382350967089091,96,0.00517800549985363,75,76,0.12224139996107006,0.13916619007788342,0.2109946327628145
vel3,0.0,0.008165759747249023,0.991834240252751,0.0,0.008165759747249023,0.991834240252751,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999998,0.0,128,0.0,75,76,0.0,0.0,0.0
Bcc1,0.03134658435481791,0.14989048888224335,0.8501095111177567,2.1459351216386686,0.18123707323706126,0.8187629267629387,128,HIGHER_RES_SAMPLING_REFERENCE,0.968301563821073,0.25432480273636204,32,2.1364629037401093,100,101,0.25331853279417327,0.3350971387009517,0.3910671841120414
Bcc1,0.003119944606423189,0.07448235530041591,0.9255176446995841,2.163442666678743,0.0776022999068391,0.9223977000931609,128,HIGHER_RES_SAMPLING_REFERENCE,0.9934964680505156,0.1281370626307448,64,2.225399974075508,100,101,0.12582048810797158,0.265325671560928,0.1814265046901548
Bcc1,0.0005996331316622458,0.051914344413720906,0.9480856555862791,2.1616050988051896,0.05131471128205866,0.9486852887179413,128,HIGHER_RES_SAMPLING_REFERENCE,0.9888835733515269,0.1494415340955198,96,2.3892601836444705,100,101,0.1488987238543902,0.19081900797865356,0.2736659234207043
Bcc1,0.0,0.03711929334434821,0.9628807066556518,0.0,0.03711929334434821,0.9628807066556518,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,100,101,0.0,0.0,0.0
Bcc2,0.01408734258500044,0.32692003943714365,0.6730799605628563,0.14179450347392947,0.3410073820221441,0.6589926179778559,128,HIGHER_RES_SAMPLING_REFERENCE,0.865991893021312,0.5004561192252598,32,0.12931096060032898,100,101,0.5005739006359412,0.32842751116297114,0.6186023003023855
Bcc2,0.06820660156283981,0.20300004106864084,0.7969999589313592,0.21541943311481884,0.27120664263148064,0.7287933573685194,128,HIGHER_RES_SAMPLING_REFERENCE,0.8196029243109596,0.5759154194684012,64,0.15940927389672868,100,101,0.5760668174031299,0.33727653539227836,0.37812220769637
Bcc2,0.020011590047252448,0.21830087082975638,0.7816991291702436,0.0792485775290508,0.19828928078250393,0.801710719217496,128,HIGHER_RES_SAMPLING_REFERENCE,0.951616756011837,0.3074512642706912,96,0.033825614268183424,100,101,0.30753513988464554,0.1980059275278512,0.37678694052522227
Bcc2,0.0,0.16469119799229284,0.8353088020077072,0.0,0.16469119799229284,0.8353088020077072,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,100,101,0.0,0.0,0.0
Bcc3,0.0773844990135431,0.39446307326499713,0.6055369267350028,0.9622512353279088,0.47184757227854024,0.5281524277214598,128,HIGHER_RES_SAMPLING_REFERENCE,0.8416498091062382,0.5594880368683367,32,0.7903793474864654,100,101,0.5595067466366465,0.18493780818041824,0.17834365536226796
Bcc3,0.006392730715544026,0.2339743765670424,0.7660256234329577,0.4309525570642744,0.22758164585149837,0.7724183541485017,128,HIGHER_RES_SAMPLING_REFERENCE,0.9433401853966596,0.3443523716714493,64,0.36694785722672435,100,101,0.3443619036553149,0.22636341627622672,0.09173284069699497
Bcc3,0.034046299770261024,0.17432203741804336,0.8256779625819566,0.44313721484000257,0.14027573764778234,0.8597242623522177,128,HIGHER_RES_SAMPLING_REFERENCE,0.9400582196050087,0.3433198967388607,96,0.29660352635781095,100,101,0.3433344456757611,0.12058802722300181,0.10279449079185324
Bcc3,0.0,0.11020845253834294,0.8897915474616571,0.0,0.11020845253834294,0.8897915474616571,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,100,101,0.0,0.0,0.0
rho,0.001969535009195833,0.32417747491220034,0.6758225250877996,0.08243534969722464,0.32614700992139617,0.6738529900786039,128,HIGHER_RES_SAMPLING_REFERENCE,0.7822646108813837,0.648511732578286,32,0.04743687957683141,100,101,0.5512456741492722,1.3510999414387312,0.31810751799169734
rho,0.003653612084025648,0.2598231431998767,0.7401768568001232,0.0675413802704134,0.25616953111585106,0.7438304688841489,128,HIGHER_RES_SAMPLING_REFERENCE,0.8288418255907191,0.5770481933474224,64,0.038795031607011546,100,101,0.5056821365918153,0.8610191570599613,0.21721683070404674
rho,0.006250386904554456,0.09598716362198327,0.9040128363780168,0.051902590476793437,0.10223755052653773,0.8977624494734623,128,HIGHER_RES_SAMPLING_REFERENCE,0.9501567461261959,0.3146820034469827,96,0.019867187904614635,100,101,0.28076679871036403,0.4482365623288771,0.29102831016848973
rho,0.0,0.03513914938153922,0.9648608506184608,0.0,0.03513914938153922,0.9648608506184608,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,100,101,0.0,0.0,0.0
press,0.01870800491295499,0.5932650637834544,0.40673493621654555,0.16574385472065234,0.6119730686964094,0.38802693130359056,128,HIGHER_RES_SAMPLING_REFERENCE,0.6120858886174662,0.8166666347666895,32,0.15397516398111952,100,101,0.8166517163316497,1.6674673483858828,0.8855725889958319
press,0.008668496384768798,0.3027017422721358,0.6972982577278641,0.1414423606782248,0.294033245887367,0.705966754112633,128,HIGHER_RES_SAMPLING_REFERENCE,0.800685596798029,0.605486333594182,64,0.1351903801487271,100,101,0.6054616301848055,1.0219917996921188,0.28805243233642597
press,0.010093813641374683,0.1644834062257194,0.8355165937742806,0.08868944120702937,0.1543895925843447,0.8456104074156553,128,HIGHER_RES_SAMPLING_REFERENCE,0.9180513335150854,0.39912187774661145,96,0.03381078061776721,100,101,0.39912146238044344,0.40952767571372023,0.4377038930432546
press,0.0,0.10945125645329554,0.8905487435467044,0.0,0.10945125645329554,0.8905487435467044,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,100,101,0.0,0.0,0.0
vel1,0.002582483100572769,0.17417554072469835,0.8258244592753017,0.0968245901348691,0.17675802382527112,0.8232419761747289,128,HIGHER_RES_SAMPLING_REFERENCE,0.9125014085024538,0.4184747352390014,32,0.05540717135466723,100,101,0.875583979624913,0.39416828446103325,0.32816309385848247
vel1,0.00033422878859974,0.05865557628770849,0.9413444237122915,0.08419051718187966,0.05898980507630823,0.9410101949236918,128,HIGHER_RES_SAMPLING_REFERENCE,0.9633733353112802,0.27035535706326885,64,0.05197069358957184,100,101,0.7179948002598782,0.2408984515317458,0.16200225761973885
vel1,0.00037343834368185405,0.031133819912488526,0.9688661800875115,0.0653613213944956,0.030760381568806672,0.9692396184311933,128,HIGHER_RES_SAMPLING_REFERENCE,0.9676724462886048,0.2534298288298946,96,0.026305758074479324,100,101,0.5740745801654875,0.22743109666758135,0.1946627012639992
vel1,0.0,0.020174494320931564,0.9798255056790685,0.0,0.020174494320931564,0.9798255056790685,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,100,101,0.0,0.0,0.0
vel2,0.0011961099212866033,0.7689538449056899,0.23104615509431015,1.4465703146129978,0.7701499548269765,0.22985004517302354,128,HIGHER_RES_SAMPLING_REFERENCE,0.4583114751393528,1.0453311718451035,32,1.5591336858900098,100,101,1.237448075394492,0.3567482775576611,0.5485358514491372
vel2,0.02092223290012385,0.5071709871322508,0.49282901286774916,1.0114840517639478,0.486248754232127,0.513751245767873,128,HIGHER_RES_SAMPLING_REFERENCE,0.6756897500163561,0.7719778397796965,64,1.3968242569779752,100,101,0.8694270762183517,0.359396212824913,0.3395236477566704
vel2,0.005365844318545088,0.31070980112175545,0.6892901988782445,0.9447121331539188,0.30534395680321036,0.6946560431967896,128,HIGHER_RES_SAMPLING_REFERENCE,0.7786207835067668,0.6658995520595452,96,1.4917545826112248,100,101,0.7639945643677595,0.24405124320201502,0.37417290843793716
vel2,0.0,0.2280672042202728,0.7719327957797272,0.0,0.2280672042202728,0.7719327957797272,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,100,101,0.0,0.0,0.0
vel3,0.023505734128732803,0.7547937846130043,0.24520621538699572,0.0937409813615026,0.7312880504842715,0.2687119495157285,128,HIGHER_RES_SAMPLING_REFERENCE,0.40073638118849275,1.0526271024937597,32,0.0448358026999812,100,101,1.0643209252714398,0.3670979729819606,0.5419068638314553
vel3,0.03789214661833906,0.558216519447329,0.441783480552671,0.10037524915190703,0.5203243728289899,0.4796756271710101,128,HIGHER_RES_SAMPLING_REFERENCE,0.5848043719868635,0.9037025755949253,64,0.04949888279949121,100,101,0.915176604492265,0.4538387331010983,0.44349697864405835
vel3,0.009809338471368667,0.3595525188973944,0.6404474811026055,0.07917848534262768,0.34974318042602576,0.6502568195739742,128,HIGHER_RES_SAMPLING_REFERENCE,0.7408676736774675,0.7113321390805817,96,0.015887323073129966,100,101,0.7222764743625715,0.2282576354793659,0.4020598512228547
vel3,0.0,0.27886064537612715,0.7211393546238729,0.0,0.27886064537612715,0.7211393546238729,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,100,101,0.0,0.0,0.0
Bcc1,0.0004660269427341768,0.4373637154406392,0.5626362845593609,0.5416234363989306,0.436897688497905,0.563102311502095,128,HIGHER_RES_SAMPLING_REFERENCE,0.7304148727931733,0.7163358623485221,32,0.8998931147337248,125,126,0.7166090463625139,0.31603930640916333,0.37371841331055417
Bcc1,0.011895054064799848,0.28356159499246514,0.7164384050075349,0.45173669114421733,0.295456649057265,0.704543350942735,128,HIGHER_RES_SAMPLING_REFERENCE,0.7435313172403715,0.6963016418059106,64,0.5983549711523957,125,126,0.6965119095476472,0.4068615057388363,0.3647081606175783
Bcc1,0.0023877882966125696,0.13302683978270316,0.8669731602172969,0.2084861889355063,0.1306390514860906,0.8693609485139094,128,HIGHER_RES_SAMPLING_REFERENCE,0.9413301254725098,0.3406879279380229,96,0.2786882732947252,125,126,0.3407690300356865,0.18587967899993865,0.2322938056102368
Bcc1,0.0,0.06932976798167242,0.9306702320183275,0.0,0.06932976798167242,0.9306702320183275,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,125,126,0.0,0.0,0.0
Bcc2,0.046726914653084095,0.6043364598801111,0.3956635401198889,0.37630471276136873,0.6510633745331952,0.3489366254668048,128,HIGHER_RES_SAMPLING_REFERENCE,0.6887140852268009,0.7427414996502882,32,0.3957512999936396,125,126,0.7427434663412167,0.30585124867897545,0.47480580897664615
Bcc2,0.041945593920481306,0.33150600457357493,0.6684939954264251,1.2735649697356441,0.37345159849405624,0.6265484015059437,128,HIGHER_RES_SAMPLING_REFERENCE,0.5954425305378758,0.8376954653946097,64,1.1068010083456437,125,126,0.8377018302836372,0.28865850337181953,0.35734520421823496
Bcc2,0.025925537539692234,0.27067361825526576,0.7293263817447342,0.09277697431331522,0.296599155794958,0.703400844205042,128,HIGHER_RES_SAMPLING_REFERENCE,0.8962325550218321,0.44778164095026385,96,0.07582429162062627,125,126,0.4477837531582343,0.17344446834628804,0.32940697555293375
Bcc2,0.0,0.23035706251937316,0.7696429374806268,0.0,0.23035706251937316,0.7696429374806268,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,125,126,0.0,0.0,0.0
Bcc3,0.10834773415325727,0.6362663444078753,0.36373365559212467,0.4385414953033404,0.5279186102546181,0.47208138974538194,128,HIGHER_RES_SAMPLING_REFERENCE,0.5094336280306382,1.098909801324,32,0.5533109458214812,125,126,1.098912908412514,0.37271413212059973,0.3530113304554844
Bcc3,0.017890728431793845,0.35320485977839333,0.6467951402216067,0.28515183170638325,0.3710955882101872,0.6289044117898128,128,HIGHER_RES_SAMPLING_REFERENCE,0.6281041191107664,0.7867477639604931,64,0.015121642687794803,125,126,0.7867492562512538,0.33145423813596964,0.5817888130793396
Bcc3,0.04587887556174769,0.28024261751389135,0.7197573824861087,0.325154275135219,0.32612149307563904,0.6738785069243609,128,HIGHER_RES_SAMPLING_REFERENCE,0.8048023567983091,0.6187630696997504,96,0.20644084709550506,125,126,0.6187642986319724,0.22023791919085722,0.4335107444087766
Bcc3,0.0,0.2682844164006957,0.7317155835993043,0.0,0.2682844164006957,0.7317155835993043,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,125,126,0.0,0.0,0.0
rho,0.009031451619122555,0.9107506065858566,0.0892493934141434,0.5331810516794603,0.901719154966734,0.09828084503326595,128,HIGHER_RES_SAMPLING_REFERENCE,0.7739213552760582,0.662852565948911,32,0.5223353169988109,125,126,0.6628883478223753,0.5084371561462527,0.684924892134556
rho,0.003942990198288587,0.5721228673421962,0.4278771326578038,0.4601976110154516,0.5760658575404848,0.4239341424595152,128,HIGHER_RES_SAMPLING_REFERENCE,0.8668383372584095,0.5084783677399457,64,0.04296987373691443,125,126,0.5084979400570193,0.4780869847667158,0.6747443812169721
rho,0.00594979338132634,0.26888705477691033,0.7311129452230897,0.44660086823476336,0.27483684815823667,0.7251631518417634,128,HIGHER_RES_SAMPLING_REFERENCE,0.9144519844343331,0.41268108898233286,96,0.39149782415853207,125,126,0.4127277025912666,0.2938496159404882,0.6741484385880558
rho,0.0,0.1161135934318336,0.8838864065681664,0.0,0.1161135934318336,0.8838864065681664,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,125,126,0.0,0.0,0.0
press,0.01491504463590454,0.9037671215410956,0.09623287845890438,0.2831549712061694,0.8888520769051911,0.11114792309480892,128,HIGHER_RES_SAMPLING_REFERENCE,0.6397182957122891,0.8120533704919787,32,0.3079128822285782,125,126,0.8120534503452195,0.5532303312141319,0.6600137170331466
press,0.0048045359225386,0.7311023816250288,0.26889761837497117,0.3010535435592315,0.7262978457024902,0.27370215429750977,128,HIGHER_RES_SAMPLING_REFERENCE,0.9205637624068191,0.3914319960463951,64,0.2620686089627621,125,126,0.39143193568049983,0.43748036521601047,0.6032208820280285
press,0.0036398844342621084,0.46261297296444553,0.5373870270355545,0.14434525756852207,0.4589730885301834,0.5410269114698165,128,HIGHER_RES_SAMPLING_REFERENCE,0.8763403955096923,0.4928451233044239,96,0.09134208673974273,125,126,0.49284520650769925,0.35502075066366695,0.6549940899317577
press,0.0,0.2523684634948493,0.7476315365051507,0.0,0.2523684634948493,0.7476315365051507,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999998,0.0,128,0.0,125,126,0.0,0.0,0.0
vel1,0.04348410475562203,0.6057027589986689,0.3942972410013311,0.09658027059100026,0.5622186542430468,0.43778134575695316,128,HIGHER_RES_SAMPLING_REFERENCE,0.7642123672260751,0.7009547386686807,32,0.07022682057214429,125,126,1.0202531927675413,0.34061039941999954,0.6342510876324531
vel1,0.015634176998207627,0.3017761499219861,0.6982238500780139,0.264647961066848,0.3174103269201937,0.6825896730798062,128,HIGHER_RES_SAMPLING_REFERENCE,0.8440259930643838,0.5518859365723617,64,0.09012948455105316,125,126,0.8089599815300296,0.32204650271407,0.4901864632687266
vel1,0.007437341818239351,0.20383582116281537,0.7961641788371846,0.09436556911779492,0.21127316298105472,0.7887268370189453,128,HIGHER_RES_SAMPLING_REFERENCE,0.9043624213780885,0.44404966239216853,96,0.03239170720748564,125,126,0.6946306908703123,0.4333124057144904,0.36358632320730117
vel1,0.0,0.1300313295286973,0.8699686704713027,0.0,0.1300313295286973,0.8699686704713027,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,125,126,0.0,0.0,0.0
vel2,0.018602374609896,0.6615001789030399,0.3384998210969601,0.2133771518633031,0.6801025535129359,0.3198974464870641,128,HIGHER_RES_SAMPLING_REFERENCE,0.6048330891206267,0.8694846881698971,32,0.21636480733606203,125,126,0.8739113509382473,0.3591813219718687,0.48803944270135863
vel2,0.00994292224953941,0.4489564538206728,0.5510435461793273,0.5282328925126787,0.4390135315711334,0.5609864684288666,128,HIGHER_RES_SAMPLING_REFERENCE,0.5959761812069349,0.8472018372784492,64,0.47076462964410243,125,126,0.8516364438777447,0.3021163160461922,0.2570452021623449
vel2,0.006422711506570311,0.3473799012283055,0.6526200987716946,0.0859860816459914,0.34095718972173517,0.6590428102782648,128,HIGHER_RES_SAMPLING_REFERENCE,0.8623033002396453,0.5207060567673175,96,0.06341452833649455,125,126,0.5229810264894965,0.20650642674635383,0.3009640731264524
vel2,0.0,0.27506994907941246,0.7249300509205876,0.0,0.27506994907941246,0.7249300509205876,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,125,126,0.0,0.0,0.0
vel3,0.051921697110511755,0.7029154833503628,0.2970845166496372,0.16756136197968902,0.650993786239851,0.34900621376014895,128,HIGHER_RES_SAMPLING_REFERENCE,0.5539624163911574,0.9664869234764069,32,0.10268395697668585,125,126,0.9833893868462595,0.475489378253847,0.5868710598682154
vel3,0.02589236621431329,0.47565743949959255,0.5243425605004075,0.2102279106631168,0.44976507328527926,0.5502349267147207,128,HIGHER_RES_SAMPLING_REFERENCE,0.6282661078279629,0.8397323677087339,64,0.191043059893007,125,126,0.844376235089462,0.5360316553570972,0.6245116642474592
vel3,0.014845965946238493,0.3242749655251204,0.6757250344748795,0.11842482132292982,0.3391209314713589,0.6608790685286411,128,HIGHER_RES_SAMPLING_REFERENCE,0.7795572296940477,0.6657522852240798,96,0.04487643675845481,125,126,0.6683482897144327,0.6477428869796362,0.574818863994386
vel3,0.0,0.2697043030679501,0.7302956969320499,0.0,0.2697043030679501,0.7302956969320499,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,125,126,0.0,0.0,0.0
Bcc1,0.02159932585113722,0.7518425105295667,0.24815748947043326,0.9091664697963437,0.7302431846784295,0.2697568153215705,128,HIGHER_RES_SAMPLING_REFERENCE,0.6050604374960141,0.8885243921066559,32,1.3022198974154982,150,151,0.8901809762936592,0.6645326860691435,0.48099751973230137
Bcc1,0.02181611304956077,0.35471952048630034,0.6452804795136997,0.538463588827261,0.3329034074367396,0.6670965925632604,128,HIGHER_RES_SAMPLING_REFERENCE,0.7552066626793076,0.6848780277075492,64,0.554587244757967,150,151,0.6857020604730095,0.5652388886305474,0.31721552105626366
Bcc1,0.00733712191036609,0.15598973389268606,0.8440102661073139,0.2140259265783163,0.16332685580305215,0.8366731441969478,128,HIGHER_RES_SAMPLING_REFERENCE,0.919759732628224,0.4000404743719558,96,0.27868052642362007,150,151,0.4002287192586869,0.36384640204109087,0.3123355106155879
Bcc1,0.0,0.09169366035315765,0.9083063396468424,0.0,0.09169366035315765,0.9083063396468424,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,150,151,0.0,0.0,0.0
Bcc2,0.02917834519547835,0.5739248637818487,0.4260751362181513,0.3030088437593834,0.603103208977327,0.39689679102267295,128,HIGHER_RES_SAMPLING_REFERENCE,0.7379411656207409,0.6851412470469522,32,0.13774470699702449,150,151,0.6851250857699577,0.7120247771442206,0.43186228878296057
Bcc2,0.036760530040473915,0.27776823605248113,0.7222317639475189,0.1326088317325464,0.31452876609295505,0.685471233907045,128,HIGHER_RES_SAMPLING_REFERENCE,0.7516661020636283,0.6604760048799321,64,0.04876697893595056,150,151,0.6605628573045761,0.6126653677826066,0.29158361733243293
Bcc2,0.010200606265710982,0.21694756131245835,0.7830524386875417,0.1579160601661246,0.22714816757816933,0.7728518324218306,128,HIGHER_RES_SAMPLING_REFERENCE,0.9178111671407808,0.3992839959339248,96,0.04982313146138327,150,151,0.39934710801038925,0.3460965620776808,0.28829334137514434
Bcc2,0.0,0.17327426950308425,0.8267257304969158,0.0,0.17327426950308425,0.8267257304969158,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,150,151,0.0,0.0,0.0
