clipping_fraction,cumulative_runtime_seconds,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_max,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate_end,learning_rate_start,microbatches_seen,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,train_loss_max,train_loss_mean,train_loss_min
1.0,490.8421975540077,26,18.829627333001554,1049.00146484375,1202.0,1.0000001192092896,0.9999999375570388,335.63177490234375,53.94131858008249,0.00034666666666666667,0.00033365079365079364,4368,168,0,1092,42,714.6162571907043,51.223039958803426,1.6158613935112953
1.0,509.5073619040086,27,18.66516435000085,1049.00146484375,1202.0,1.0,0.9999999290420896,325.64874267578125,52.00446627253578,0.00036,0.000346984126984127,4536,168,0,1134,42,630.7045619487762,49.64497661501879,1.0309941656887531
1.0,528.1951414420073,28,18.687779537998722,1049.00146484375,1202.0,1.0000001192092896,0.9999999276229313,396.126953125,53.87714012463888,0.0003733333333333333,0.00036031746031746034,4704,168,0,1176,42,676.8650215864182,48.33476152497211,0.6443379539996386
1.0,546.8858953450072,29,18.69075390299986,1049.00146484375,1202.0,1.0000001192092896,0.9999999219462985,368.82086181640625,59.85318988277798,0.00038666666666666667,0.0003736507936507937,4872,168,0,1218,42,640.0499458312988,47.369909225563916,1.5376386418938637
1.0,565.4635474010065,30,18.57765205599935,1049.00146484375,1202.0,1.0,0.9999999318804059,399.0870361328125,62.586091989562625,0.0004,0.00038698412698412704,5040,168,0,1260,42,648.6109883785248,46.11595835381498,0.7659723684191704
1.0,584.1248283800087,31,18.661280979002186,1049.00146484375,1202.0,1.0000001192092896,0.9999999489103045,400.925048828125,66.66537192038128,0.00041333333333333337,0.00040031746031746033,5208,168,0,1302,42,616.9369884133339,45.07669910287396,0.2460880298167467
1.0,602.7380947010097,32,18.613266321000992,1049.00146484375,1202.0,1.0,0.9999998907248179,472.9403991699219,58.240119321005686,0.0004266666666666667,0.00041365079365079363,5376,168,0,1344,42,732.8853928148746,44.475129033350164,0.3197411932051182
1.0,621.445226533011,33,18.707131832001323,1049.00146484375,1202.0,1.0000001192092896,0.999999938976197,509.98876953125,67.35787052767617,0.00044,0.000426984126984127,5544,168,0,1386,42,637.4697969630361,43.84206504858143,1.9348570331931114
1.0,640.1890076380114,34,18.74378110500038,1049.00146484375,1202.0,1.0,0.9999999304612478,550.3779296875,75.35657372077306,0.0004533333333333333,0.00044031746031746033,5712,168,0,1428,42,630.1505784671754,43.0490802746887,0.9023827277123928
1.0,658.951572965012,35,18.76256532700063,1049.00146484375,1202.0,1.0,0.9999999120121911,657.046630859375,74.53489473887852,0.00046666666666666666,0.0004536507936507937,5880,168,0,1470,42,726.5424588918686,43.18486864594299,0.45485780388116837
1.0,677.6735984640145,36,18.722025499002484,1049.00146484375,1202.0,1.0000001192092896,0.9999999290420896,568.4798583984375,66.1505669298626,0.00048,0.00046698412698412703,6048,168,0,1512,42,624.6595305204391,41.54223673293988,1.0726044718176126
1.0,697.0646898400155,37,19.391091376000986,1049.00146484375,1202.0,1.0000001192092896,0.999999924784615,589.3639526367188,74.41741730769475,0.0004933333333333334,0.0004803174603174604,6216,168,0,1554,42,648.3805294036865,40.799264933647855,0.8033558204770088
1.0,716.0353806730163,38,18.970690833000845,1049.00146484375,1202.0,1.0,0.9999999276229313,636.04833984375,78.28644292127518,0.0005066666666666667,0.0004936507936507936,6384,168,0,1596,42,687.6260006427765,40.183861525197116,1.7950644344091415
1.0,734.7462888300179,39,18.71090815700154,1049.00146484375,1202.0,1.0000001192092896,0.9999999545869374,722.2479248046875,85.65750394548688,0.0005200000000000001,0.000506984126984127,6552,168,0,1638,42,590.4470287263393,39.69760035767796,1.7291590720415115
1.0,753.6539060260184,40,18.9076171960005,1049.00146484375,1202.0,1.0000001192092896,0.9999999347187224,709.4959716796875,75.22497571082343,0.0005333333333333334,0.0005203174603174603,6720,168,0,1680,42,632.2006409466267,39.08150065641495,1.8259117156267166
1.0,772.7483574170183,41,19.094451390999893,1049.00146484375,1202.0,1.0,0.9999999120121911,759.8223266601562,77.32838737396966,0.0005466666666666667,0.0005336507936507936,6888,168,0,1722,42,619.4525146447122,37.53423347080215,1.0290509592741728
1.0,791.6700024230195,42,18.9216450060012,1049.00146484375,1202.0,1.0000001192092896,0.9999999276229313,855.5942993164062,79.36601398672376,0.00056,0.000546984126984127,7056,168,0,1764,42,571.7847672775388,37.28506509857696,0.9831102527678013
1.0,810.5126231430222,43,18.842620720002742,1049.00146484375,1202.0,1.0,0.9999999347187224,768.8451538085938,78.50037394251142,0.0005733333333333334,0.0005603174603174603,7224,168,0,1806,42,531.6246940642595,35.768693132059916,0.8017108514904976
1.0,829.6195535420229,44,19.106930399000703,1049.00146484375,1202.0,1.0,0.9999999432336717,774.06396484375,85.85701421328953,0.0005866666666666667,0.0005736507936507936,7392,168,0,1848,42,607.9953302145004,35.69447796437002,1.638186488300562
1.0,848.4659644970197,45,18.846410954996827,1049.00146484375,1202.0,1.0,0.9999999233654567,745.06201171875,90.04845140661511,0.0006000000000000001,0.000586984126984127,7560,168,0,1890,42,473.8274729847908,34.17439094797841,0.2629702687263489
1.0,867.4531155270197,46,18.98715102999995,1049.00146484375,1202.0,1.0,0.9999998964014507,791.8167114257812,79.44218920242218,0.0006133333333333334,0.0006003174603174603,7728,168,0,1932,42,460.067957110703,32.923069725700074,0.48603081330657005
1.0,886.6076095560202,47,19.15449402900049,1049.00146484375,1202.0,1.0000001192092896,0.9999999233654567,1053.6107177734375,93.44036505335853,0.0006266666666666666,0.0006136507936507937,7896,168,0,1974,42,510.0171990469098,34.235343681160536,1.0573220811784267
1.0,905.4976527270192,48,18.89004317099898,1049.00146484375,1202.0,1.0000001192092896,0.9999999318804059,740.1272583007812,78.68660876296815,0.00064,0.000626984126984127,8064,168,0,2016,42,429.9611538723111,31.647938775696925,1.6949814334511757
1.0,924.5134345540209,49,19.015781827001774,1049.00146484375,1202.0,1.0000001192092896,0.9999999205271403,982.4118041992188,86.43593937442417,0.0006533333333333332,0.0006403174603174603,8232,168,0,2058,42,439.42714592814445,31.537894444761886,0.423505786806345
1.0,943.4304372390216,50,18.917002685000625,1049.00146484375,1202.0,1.0,0.9999999091738746,1259.3099365234375,86.50333413055965,0.0006666666666666666,0.0006536507936507937,8400,168,0,2100,42,486.7079674601555,31.757386244877818,0.21014759130775928
1.0,962.1828972560215,51,18.752460016999976,1049.00146484375,1202.0,1.0000001192092896,0.9999999304612478,971.0153198242188,90.47693493252709,0.0006799999999999999,0.000666984126984127,8568,168,0,2142,42,419.6736774146557,30.827436282476853,0.4279138632118702
1.0,980.94870106702,52,18.765803810998477,1049.00146484375,1202.0,1.0000001192092896,0.9999999361378806,1124.1951904296875,88.96858480998448,0.0006933333333333333,0.0006803174603174604,8736,168,0,2184,42,429.5708436742425,30.438862164194386,0.6623634081333876
1.0,999.8212537550207,53,18.872552688000724,1049.00146484375,1202.0,1.0000001192092896,0.9999999262037731,1081.5322265625,101.67923590682801,0.0007066666666666666,0.0006936507936507937,8904,168,0,2226,42,479.871730145067,30.942242221551993,0.20470010861754417
1.0,1018.6827362600197,54,18.861482504999003,1049.00146484375,1202.0,1.0000001192092896,0.9999999262037731,1440.65869140625,104.49377587295714,0.00072,0.0007069841269841269,9072,168,0,2268,42,474.4216182231903,31.380865803831036,0.5623409412801266
1.0,1036.8799866130212,55,18.197250353001436,1049.00146484375,1202.0,1.0000001192092896,0.9999999162696657,1004.1483764648438,83.8005213084675,0.0007333333333333333,0.0007203174603174603,9240,168,0,2310,42,415.64237974211574,29.526006733244728,0.5804847236722708
1.0,1054.3608925150183,56,17.480905901997176,1049.00146484375,1202.0,1.0000001192092896,0.9999999077547164,1378.5111083984375,94.21651718162354,0.0007466666666666666,0.0007336507936507936,9408,168,0,2352,42,445.84689819812775,29.868982912174292,0.18360662646591663
1.0,1071.8169127950168,57,17.456020279998484,1049.00146484375,1202.0,1.0000001192092896,0.9999999446528298,989.6434326171875,98.69698861667088,0.00076,0.000746984126984127,9576,168,0,2394,42,369.3244469612837,28.734522587797116,1.3613592386245728
1.0,1089.402998817015,58,17.5860860219982,1049.00146484375,1202.0,1.0,0.9999999176888239,1368.9832763671875,103.17434708845047,0.0007733333333333333,0.0007603174603174603,9744,168,0,2436,42,426.3998479247093,30.013523123803594,0.6227900628000498
1.0,1106.8977851240124,59,17.494786306997412,1049.00146484375,1202.0,1.0,0.9999999361378806,948.6513671875,95.27154368445987,0.0007866666666666667,0.0007736507936507936,9912,168,0,2478,42,369.3986557126045,27.855445955569547,0.6037914641201496
1.0,1124.6240982040144,60,17.726313080002,1049.00146484375,1202.0,1.0000001192092896,0.9999999134313493,1213.7393798828125,94.1046684724944,0.0008,0.000786984126984127,10080,168,0,2520,42,380.3321739882231,27.86304656713314,0.619329271838069
1.0,1142.1765987080144,61,17.55250050399991,1049.00146484375,1202.0,1.0000001192092896,0.9999999262037731,621.4522705078125,91.48328150737854,0.0008133333333333333,0.0008003174603174603,10248,168,0,2562,42,314.93422412872314,26.16253908816725,1.3321656174957752
1.0,1159.7460726650133,62,17.56947395699899,1049.00146484375,1202.0,1.0,0.9999999332995642,1160.8348388671875,97.02750946794238,0.0008266666666666667,0.0008136507936507937,10416,168,0,2604,42,345.1890848726034,26.96600746412185,1.5118261314928532
1.0,1177.3913769840146,63,17.645304319001298,1049.00146484375,1202.0,1.0000001192092896,0.9999999361378806,1893.883056640625,123.63583574692409,0.0008399999999999999,0.000826984126984127,10584,168,0,2646,42,428.1439680457115,29.84915736002759,0.3551477063447237
1.0,1194.934169615015,64,17.54279263100034,1049.00146484375,1202.0,1.0000001192092896,0.9999999233654567,1570.337646484375,101.74194610118866,0.0008533333333333334,0.0008403174603174604,10752,168,0,2688,42,443.53313034772873,28.311892670224466,1.4963635075837374
1.0,1212.654103212015,65,17.71993359699991,1049.00146484375,1202.0,1.0000001192092896,0.9999999361378806,1170.8826904296875,92.60287686756679,0.0008666666666666666,0.0008536507936507937,10920,168,0,2730,42,352.4479716774076,25.63902008529043,1.6268389448523521
1.0,1230.1004626550166,66,17.44635944300171,1049.00146484375,1202.0,1.0,0.9999999233654567,673.5333862304688,94.3911994099617,0.00088,0.000866984126984127,11088,168,0,2772,42,336.6848888397217,25.658516150500095,0.5763888545334339
1.0,1247.7881569940182,67,17.68769433900161,1049.00146484375,1202.0,1.0,0.9999999318804059,804.142822265625,87.11936780384609,0.0008933333333333333,0.0008803174603174604,11256,168,0,2814,42,292.9308914132416,24.7954031192875,1.2550257444381714
1.0,1265.245571009018,68,17.457414014999813,1049.00146484375,1202.0,1.0,0.9999999432336717,590.7301025390625,85.42512458846683,0.0009066666666666666,0.0008936507936507936,11424,168,0,2856,42,239.52543706074357,23.90837642594817,1.654825508594513
0.9761904761904762,1282.9778043850165,69,17.732233375998476,1049.00146484375,1202.0,1.0,0.9901238892759595,1213.1600341796875,102.40636887862568,0.00092,0.0009069841269841271,11592,168,0,2898,42,285.68215292692184,25.057925866251544,0.4558532778173685
1.0,1300.4289741590183,70,17.451169774001755,1049.00146484375,1202.0,1.0,0.9999999120121911,509.7713623046875,89.4376546939214,0.0009333333333333333,0.0009203174603174603,11760,168,0,2940,42,214.6409810706973,23.727372290034378,0.512275842949748
1.0,1318.1391050850216,71,17.71013092600333,1049.00146484375,1202.0,1.0000001192092896,0.9999999205271403,1082.149658203125,97.86831120649974,0.0009466666666666667,0.0009336507936507937,11928,168,0,2982,42,225.88521349057555,23.582666122398916,0.288148008286953
1.0,1335.7675500070218,72,17.6284449220002,1049.00146484375,1202.0,1.0,0.9999999304612478,690.2478637695312,84.77131082898094,0.00096,0.000946984126984127,12096,168,0,3024,42,209.56515685468912,22.815647221214714,1.7853617928922176
1.0,1353.3401053560192,73,17.572555348997412,1049.00146484375,1202.0,1.0000001192092896,0.9999999332995642,962.9166259765625,98.53155243396759,0.0009733333333333334,0.0009603174603174603,12264,168,0,3066,42,253.2166806459427,22.743787541453326,0.14397133141756058
