absolute_residual_error,model,radial_absolute_error,radial_skill,residual_cosine,residual_l2,shell_absolute_error,shell_skill,source_snapshot,state_l2,target_snapshot
0.6035773244005815,Anisotropic spherical DISCO3D LocalNO,0.07548564954281095,-0.22304457106160314,0.6649009752261376,0.9996762635854519,0.07095562394654786,-1.0995458921136927,178,0.16443345954866312,179
0.5959056260669121,Persistence,0.08361583961599658,-6.022795953075644e-07,0.0,1.0,0.026041876873700118,1.2159663494992756e-06,179,0.15309996813408927,180
0.6129888856104868,FNO,0.04106648539162302,0.05384659505297451,0.6251381049614888,0.9910267195997102,0.01398779371063782,0.20728409013168647,179,0.1417045464067418,180
0.5238164780591775,3D CNN/U-Net,0.07162527799392027,-0.35159575992759473,0.6734789155753832,0.8990881065558424,0.039378129813966635,0.06836977198269822,179,0.12983912571064993,180
0.5186715245270082,Differential LocalNO,0.048947585409192085,0.1883017198070287,0.6513600829479832,0.9039587202647463,0.02122140092214339,-0.06553188475973548,179,0.13418160945054097,180
0.5113492043552643,Index-space DISCO3D LocalNO,0.06250842909222729,0.005019442453721323,0.6926072603640756,0.9053016030637137,0.023710023640415242,0.16635086840720226,179,0.1331316915666095,180
0.5039200066305387,Anisotropic spherical DISCO3D LocalNO,0.04187472215836032,0.03522518244463224,0.6885285678631685,0.9206505229173375,0.01488376554799713,0.26435705738710336,179,0.13491630530535165,180
0.7391644361598458,Persistence,0.09361121689555263,-2.4933283193639966e-07,0.0,1.0,0.01950330777233714,-3.633323297780322e-07,180,0.18962906381519046,181
0.7202159470909837,FNO,0.09534964647069413,-0.01857099401750717,0.695853613518022,0.9579673865295214,0.07469513602032078,-0.037418193021460766,180,0.1732198863932366,181
0.5626801963068655,3D CNN/U-Net,0.09451365339947213,-0.14310343050527674,0.8276039359113042,0.8201333205432066,0.01135750137828074,0.33614924501087395,180,0.14585094274892768,181
0.5903792417224659,Differential LocalNO,0.09086827471106868,0.061615098597872064,0.7762973194686378,0.8715733471530063,0.018737254968584176,0.01565204757304617,180,0.16078252272916568,181
0.5553133203475953,Index-space DISCO3D LocalNO,0.09734174659294585,-0.08737432937844769,0.7919428342348375,0.8445110029859331,0.0627870829035444,-0.07930246107864858,180,0.15495705175119284,181
0.5406861071885687,Anisotropic spherical DISCO3D LocalNO,0.09353647652452841,0.0007981634230115331,0.8128799280460589,0.8446726373324236,0.027313934118203577,-0.12097845447654643,180,0.15373897109226972,181
0.8441896990269039,Persistence,0.18936463397718856,1.948162033915679e-07,0.0,1.0,0.009201723698231922,5.218436092135903e-07,181,0.2103360889259532,182
0.8073050882352202,FNO,0.11122565849169906,-0.001514421458700843,0.6773656298759712,0.961121760717424,0.005230504346345135,0.05143783410571623,181,0.19501719056050815,182
0.6531253772380914,3D CNN/U-Net,0.18973841720478946,0.14644101530471698,0.8086280499775883,0.8522512400599135,0.020048044270991335,0.4262067368958641,181,0.17105019611464517,182
