channel,detector_flag,detector_std_ratio_oracle_over_same_raw,inverse_clamp_occupancy,oracle_combined_demeaned_high_k_energy,oracle_combined_demeaned_low_k_energy,oracle_combined_demeaned_mid_k_energy,oracle_combined_demeaned_total_nonzero_mode_energy,oracle_dynamic_span_q99_q01,oracle_gradient_energy,oracle_near_zero_occupancy,oracle_std,oracle_total_variation,oracle_variance,preprocessing_combined_demeaned_high_k_energy_undefined,preprocessing_combined_demeaned_low_k_energy_undefined,preprocessing_combined_demeaned_mid_k_energy_undefined,preprocessing_combined_demeaned_total_nonzero_mode_energy_undefined,preprocessing_dynamic_span_q99_q01_undefined,preprocessing_gradient_energy_undefined,preprocessing_retention_combined_demeaned_high_k_energy,preprocessing_retention_combined_demeaned_low_k_energy,preprocessing_retention_combined_demeaned_mid_k_energy,preprocessing_retention_combined_demeaned_total_nonzero_mode_energy,preprocessing_retention_dynamic_span_q99_q01,preprocessing_retention_gradient_energy,preprocessing_retention_std,preprocessing_retention_total_variation,preprocessing_retention_variance,preprocessing_std_undefined,preprocessing_total_variation_undefined,preprocessing_variance_undefined,radial_profile_variance_retention,radial_profile_variance_undefined,raw_combined_demeaned_high_k_energy,raw_combined_demeaned_low_k_energy,raw_combined_demeaned_mid_k_energy,raw_combined_demeaned_total_nonzero_mode_energy,raw_dynamic_span_q99_q01,raw_gradient_energy,raw_near_zero_occupancy,raw_oracle_sign_agreement,raw_oracle_sign_change_fraction,raw_std,raw_to_oracle_relative_l2,raw_total_variation,raw_variance,shell_variance_retention,shell_variance_retention_median,step,target_snapshot,transform_clamp_occupancy
vel2,False,0.7619361883727515,0.031345367431640625,1.115027985700323,21.732110300680308,1.5220092495517394,24.369147535932367,0.07146307080984116,1.3459539925739347e-05,3.814697265625e-06,0.009641624368898292,0.0006581055945508239,9.296092047093339e-05,False,False,False,False,False,False,0.3057595632396543,0.643669512092242,0.3332907722359026,0.5805468049008103,0.74486296213069,0.5703629641162817,0.7619362210190629,0.7732608937861685,0.5805468049008103,False,False,False,0.492592373960969,False,3.6467477055700925,33.762839302486576,4.566610828560426,41.976197836617104,0.09594123274087911,2.359820109742488e-05,3.814697265625e-06,1.0,0.0,0.012654109494890476,0.3579924119635702,0.0008510783357069798,0.00016012648710867728,"[0.4963379904169572,0.999999997701309,1.0000000015507757,0.9999999975462143,0.9999999995167249,0.9999999974330932,0.9999999979196319,0.9999999970091946]",0.9999999976237617,8,99,0.031345367431640625
vel3,False,0.15223192700940522,0.4283256530761719,6.714925918333787,520.170766985547,10.014358293100951,536.9000511969817,0.10325986566022038,3.0095703931677667e-05,0.0,0.04525606210459598,0.0011373197834615664,0.0020481111572150483,False,False,False,False,False,False,0.005228660504110277,0.02576466047908866,0.005911367781827387,0.023174557819889585,0.08062339636263906,0.009393977632750931,0.15223192115942563,0.09868528330870677,0.02317455781988958,False,False,False,0.019160910617727307,False,1284.2535699258249,20189.311922341556,1694.0847977496676,23167.650290017045,1.2807679943891708,0.0032037231839633883,0.0,1.0,0.0,0.29728365614726326,0.8531094267075007,0.011524715188827181,0.08837757221228426,"[0.0,0.0,0.02462110192891771,0.2716223623674503,0.7114352566457675,0.9811622233908207,0.9999999830662958,1.000000000498063]",0.4915288095066089,8,99,0.4283256530761719
Bcc1,False,1.0,0.0,47475.226342390044,638188.334942099,64474.00225513582,750137.5635396249,12.008952374458332,0.08501934664491824,0.0,1.6916109814248685,0.04648629605423232,2.861547712477207,False,False,False,False,False,False,1.0000000255200945,0.9999999990597229,1.000000030450655,1.0000000034324024,1.000000232681945,1.0000000541083212,1.0000000017162012,1.0000000178385233,1.0000000034324024,False,False,False,0.999997362042998,False,47475.22513081782,638188.3355421729,64474.00029186028,750137.560964851,12.008949580192585,0.08501934204466437,0.0,1.0,0.0,1.6916109785217237,6.379747319948144e-07,0.04648629522498546,2.8615477026552236,"[1.0000000017520776,1.0000000211574072,0.9999999978516889,0.9999999970267843,0.9999999975023789,1.0000000209460498,1.0000000583247846,0.9999999774331622]",0.9999999998018833,9,100,0.0
Bcc2,False,0.1417912214363046,0.09889984130859375,2.713205590581428,128.95513323879882,5.189640185003639,136.85797901438386,0.13481904193758965,4.963101663495795e-05,0.002742767333984375,0.02284888965190943,0.0009121645230995504,0.0005220717583251338,False,False,False,False,False,False,0.003172821947552415,0.026440466161230622,0.004827940160956101,0.020104750026604955,0.12402858535496201,0.013575560210968073,0.14179121985019016,0.13583488152226925,0.02010475002660496,False,False,False,0.010154275258163613,False,855.1395683184979,4877.188338981874,1074.918083486749,6807.245990787122,1.086999755352736,0.0036559092857810518,0.015743255615234375,1.0,0.0,0.16114460173239553,0.917380745773616,0.006715245104034688,0.025967582667492377,"[0.01715563469359816,0.957093186808517,1.0000000056877707,1.0000000049587423,0.9999999882407499,1.0000000155237312,1.0000000667203204,0.9999998411652419]",0.9999999965997461,9,100,0.09889984130859375
Bcc3,True,0.001585990235758233,0.5945396423339844,0.10805629549695146,4.515181080037843,0.15941477625876002,4.782652151793555,0.010797557421028614,9.593986893982284e-07,0.0,0.00427134289022579,7.872850715345657e-05,1.82443700858824e-05,False,False,False,False,False,False,5.601514483663913e-07,3.1003856815947662e-06,6.322449133322388e-07,2.5153647490677563e-06,0.0005382691890928171,1.5337833111527244e-06,0.0015859901478470024,0.0008692416552457135,2.5153647490677567e-06,False,False,False,3.388936499017072e-07,False,192905.50048934724,1456328.8389705564,252140.86012739348,1901375.1995872965,20.05977239608772,0.6255112325333533,0.029296875,1.0,0.0,2.6931711373013134,0.999335674665883,0.09057148455592816,7.253170774792849,"[5.11059160974052e-07,3.074514420597676e-05,0.0007558425126040966,0.010612964518285771,0.08376109562957518,0.5280048929152175,1.000000002491025,1.0000000834024831]",0.04718703007393048,9,100,0.5945396423339844
rho,False,1.0,0.0,462275.16593836277,2555265.3317698548,1157164.3009145488,4174704.798622766,11.161409492734474,10.506132125187337,0.0,3.9906434293354036,0.15942547690302858,15.925234980097832,False,False,False,False,False,False,1.0000002527187883,0.9999999590553453,0.9999999472648196,0.9999999883052467,0.9999999376257738,1.000000048575863,0.9999999941526233,1.0000000161404374,0.9999999883052468,False,False,False,0.999999971889915,False,462275.04911277245,2555265.4363943157,1157164.3619378202,4174704.847444909,11.161410188918799,10.506131614842925,0.0,1.0,0.0,3.990643452670199,8.799345548279422e-07,0.1594254743298317,15.925235166339526,"[0.9999999862335057,1.0000000094550008,0.9999999656490747,1.0000000444306447,1.0000000396210809,1.0000000009009378,1.0000001040935125,0.9999999840253779]",1.0000000051779692,9,100,0.0
press,False,1.0,0.0,14338.783066979633,31741.49802300392,23056.999348982517,69137.28043896606,0.3377894187698404,0.2446698546174072,0.03186798095703125,0.5135540815174898,0.01724248417479586,0.2637377946432726,False,False,False,False,False,False,1.0000000950614043,1.0000000149260153,1.0000000082212557,1.000000029309749,1.0000002267447583,1.000000021363453,1.0000000146548744,1.0000000014468247,1.000000029309749,False,False,False,1.0000000440059544,False,14338.781703914909,31741.497549229836,23056.99915942503,69137.27841256978,0.3377893421778777,0.2446698493904144,0.03186798095703125,1.0,0.0,0.5135540739914194,9.688666586464862e-07,0.01724248414984901,0.2637377869131843,"[1.000000030324706,0.9999999846065508,0.9999998992686752,0.9999999477734353,0.9999999989757542,0.9999999032300934,1.0000000234236095,0.9999999597566058]",0.9999999721815783,9,100,0.0
vel1,False,1.0,0.0,938.0730690664865,38324.90667302202,1482.4195097558595,40745.39925184438,1.6047084945440293,0.011560016689215984,0.0,0.39424784477890257,0.029932517673346436,0.15543136311280964,False,False,False,False,False,False,0.9999999960746438,0.9999999992044639,1.0000000018700899,0.9999999992293893,0.9999999783682083,0.9999999999213671,0.9999999996146944,0.9999999991186785,0.9999999992293889,False,False,False,0.9999999969847391,False,938.0730727487573,38324.90670351087,1482.4195069836019,40745.39928324322,1.60470852925675,0.01156001669012498,0.0,1.0,0.0,0.39424784493080844,7.003331896599115e-08,0.029932517699726605,0.15543136323258677,"[0.9999999971512258,0.9999999994922586,1.000000000730097,0.9999999982172432,0.9999999973357019,1.0000000006162992,1.0000000011551484,1.0000000022583022]",1.0000000000542788,9,100,0.0
vel2,False,0.7678380105413102,0.03110504150390625,1.1202776708412043,22.29251116886487,1.5106297258675274,24.92341856557361,0.07146307080984116,1.3515844800668008e-05,7.62939453125e-06,0.009750656216487226,0.0006618243379693064,9.507529665212099e-05,False,False,False,False,False,False,0.3135753214760847,0.6516898301529703,0.33616788734423464,0.5895752905430639,0.763312491492016,0.5753514697735781,0.7678380627079279,0.7766244112598115,0.5895752905430639,False,False,False,0.49020886714061085,False,3.572595144183386,34.20724114051646,4.4936764716037505,42.273512756303596,0.09362229965627208,2.3491457849211698e-05,7.62939453125e-06,1.0,0.0,0.012698844574205751,0.3533865226746642,0.0008521807045644101,0.00016126065351983486,"[0.5008921520483768,0.9999999995683838,1.0000000008663623,1.0000000012913883,1.0000000028582416,1.000000003464788,1.0000000011212058,1.0000000027009353]",1.000000001206297,9,100,0.03110504150390625
vel3,False,0.15278329209019526,0.4293403625488281,6.677783379305574,518.7732081101155,9.772230438184645,535.2232219276059,0.10325989313423634,2.980140319902091e-05,0.0,0.04518533568743559,0.0011367109284074418,0.00204171456118624,False,False,False,False,False,False,0.005311193732157622,0.025904068477999354,0.005940969620999284,0.02334273484729689,0.0814624125452232,0.009812262608038172,0.15278329374410304,0.09968513810426353,0.02334273484729688,False,False,False,0.01922035685164867,False,1257.3036714653576,20026.70771777476,1644.8881346982773,22928.8995239384,1.267577155008912,0.003037159153751929,0.0,1.0,0.0,0.2957478830317441,0.8525097446677914,0.011403013027062503,0.08746681031775817,"[0.0,0.0,0.02299812022568172,0.2460401031093358,0.607580737902498,0.963684992087795,1.0000000018932285,1.0000000022940203]",0.4268104205059169,9,100,0.4293403625488281
Bcc1,False,1.0,0.0,50697.67496745198,681394.4947023543,69006.43310537879,801098.6027751851,12.337757630348257,0.09063384516912862,0.0,1.748127183445903,0.04800547681081704,3.0559486495025054,False,False,False,False,False,False,1.0000000464933443,0.9999999996735768,1.0000000456674372,1.0000000065984738,1.0000003876456884,1.000000005907984,1.0000000032992367,1.0000000269825613,1.0000000065984733,False,False,False,0.9999984859477511,False,50697.67261034764,681394.4949247773,69006.42995403199,801098.597489157,12.337752847671561,0.0906338446336653,0.0,1.0,0.0,1.7481271776784175,6.404641128606676e-07,0.04800547551550635,3.0559486293379097,"[1.0000000093614116,0.9999999805231948,1.000000005751054,1.000000012210313,1.0000000007000505,1.0000000073955648,1.00000004786943,1.0000000709984664]",1.0000000083784881,10,101,0.0
Bcc2,False,0.1357317588402104,0.10106277465820312,2.7336963637345546,129.0153751848965,5.230530456992459,136.97960200562343,0.13481904193758965,4.9508674035822255e-05,0.00289154052734375,0.022859040076461053,0.0008999245448679617,0.0005225357132172526,False,False,False,False,False,False,0.0029284505421700324,0.024205471571110016,0.004464050397741893,0.018423109933202224,0.11937369659510122,0.012474074888510185,0.1357317572758941,0.12894916498389897,0.01842310993320223,False,False,False,0.009218058862149991,False,933.4958280390962,5330.008746405931,1171.7005837654262,7435.205158210455,1.1293865045905118,0.00396892550977263,0.015438079833984375,0.9999961853027344,3.814697265625e-06,0.16841335097428087,0.9209306612801521,0.006978909440633675,0.02836305678638631,"[0.015631660433482953,0.9609047658956208,1.00000000856993,0.9999999968267979,0.9999999810436576,0.9999999997073218,1.0000000117109464,0.9999998926873437]",0.9999999889352278,10,101,0.10106277465820312
Bcc3,True,0.0015396339048303245,0.602294921875,0.10941401860123463,4.590181228393071,0.1623867936539396,4.861982040648245,0.010797557421028614,9.623793634820696e-07,0.0,0.004306621598884527,7.912877845556155e-05,1.8546989595978718e-05,False,False,False,False,False,False,5.18184169182754e-07,2.934260434467137e-06,5.892730679625099e-07,2.370472417305703e-06,0.0005198998436043463,1.4171022724413795e-06,0.0015396338581967154,0.0008403596739983064,2.370472417305703e-06,False,False,False,7.680412333048726e-07,False,211148.90247186678,1564340.0887238048,275571.3818984016,2051060.3730940735,20.76853369712833,0.6791177900124917,0.03076171875,1.0,0.0,2.7971725718792815,0.9993625038139295,0.09416060872968664,7.8241743968737545,"[4.735718411063356e-07,2.9085810734511657e-05,0.0007370270588701283,0.010146376400739591,0.06347464460092493,0.42334496406736605,1.0000000097073936,1.0000000378340739]",0.03681051050083226,10,101,0.602294921875
rho,False,1.0000000601196453,0.0,461692.8593007314,2496778.5177116254,1164265.9660057472,4122737.343018104,10.905152340912037,10.577563553396745,0.0,3.965727533416944,0.1599778551235394,15.726994869301238,False,False,False,False,False,False,1.000000252659377,1.00000005764629,1.0000000563264615,1.0000000791124894,0.9999994604231033,1.0000001288725833,1.000000039556244,1.0000000224642018,1.0000000791124894,False,False,False,1.000000057676871,False,461692.74264973064,2496778.3737816154,1164265.9004267687,4122737.0168581153,10.90515822508347,10.57756219023898,0.0,1.0,0.0,3.9657273765476644,8.812364239111745e-07,0.15997785152976465,15.72699362509962,"[1.000000090659254,1.0000000119543038,0.9999999895266242,0.9999999394916381,1.000000004635911,0.9999997073040435,1.0000001747379952,1.0000000592598863]",1.0000000082951073,10,101,0.0
press,False,0.9999998914825877,0.0,16477.36723554374,36080.899032520305,26527.723626436764,79085.98989450082,0.40393343788077213,0.28068460438110776,0.03289031982421875,0.5492623320416198,0.018765759503678484,0.30168910939979854,False,False,False,False,False,False,0.9999997756759416,0.999999996998936,0.999999985801847,0.9999999471310121,0.9999994208255335,0.9999998469026374,0.9999999735655054,0.9999999609453533,0.9999999471310116,False,False,False,0.9999999837955393,False,16477.37093181446,36080.89914080139,26527.724003081446,79085.99407569728,0.403933671828841,0.280684647353187,0.03289031982421875,1.0,0.0,0.5492623465610923,9.78814687332403e-07,0.01876576023656862,0.3016891253497974,"[0.9999999456681875,0.9999998627875172,1.0000001359491533,0.9999999961971641,0.9999999450282095,0.9999999718366374,1.0000000586672004,0.9999999282952049]",0.9999999587524124,10,101,0.0
vel1,False,1.0,0.0,936.6159806325278,41701.591620794854,1512.573845910897,44150.781447338275,1.715463101863861,0.013070923377459676,0.0,0.4103923309010151,0.03137085551264968,0.1684218652623683,False,False,False,False,False,False,0.9999999968429345,0.9999999983480962,0.9999999991271069,0.9999999983428541,0.9999999911534668,1.0000000006239265,0.9999999991714269,0.9999999999195603,0.9999999983428539,False,False,False,0.9999999971243368,False,936.6159835894858,41701.591689681874,1512.5738472312123,44150.78152050256,1.7154631170397625,0.01307092336930438,0.0,1.0,0.0,0.4103923312410552,7.350492064111226e-08,0.03137085551517314,0.16842186554146793,"[0.9999999994404459,1.000000000147598,0.9999999987453236,1.0000000005283933,1.0000000015121684,0.9999999999060198,0.9999999951105838,0.9999999908385102]",0.9999999996732329,10,101,0.0
vel2,False,0.7726088302985904,0.031047821044921875,1.1364039083057418,22.86279320739293,1.4784100269429727,25.47760714264165,0.07146307080984116,1.3739008689191756e-05,0.0,0.009858466326041948,0.0006677898026772339,9.718935830170304e-05,False,False,False,False,False,False,0.31453946640716973,0.6599085023212762,0.3342436402644302,0.5969244085749954,0.7599988287049283,0.563053205247312,0.7726088328352163,0.7730771734687474,0.5969244085749953,False,False,False,0.4730549231171505,False,3.612913575794882,34.64539875902703,4.423150806320079,42.68146314114199,0.09403050124645244,2.4400906630408257e-05,0.0,1.0,0.0,0.01275997103199645,0.3508192217284504,0.0008638074251771064,0.00016281686073738857,"[0.5018983395766579,0.9999999970982234,0.999999999517454,0.9999999997512444,0.9999999964997557,0.9999999999997591,1.0000000024454732,0.9999999981996897]",0.9999999988585718,10,101,0.031047821044921875
vel3,False,0.1543729657481007,0.42935943603515625,6.640218757293153,518.8476945901048,9.702285030242438,535.1901983776402,0.10325992060825229,2.961362466049043e-05,0.0,0.04518394168662675,0.001138435078797092,0.002041588586340486,False,False,False,False,False,False,0.0054457242723745854,0.026409012248932096,0.006095322755968456,0.023831012845310216,0.08314299695140871,0.010039365322510934,0.15437296669206768,0.10027651250715852,0.023831012845310234,False,False,False,0.019574968185725686,False,1219.345384594309,19646.614939605908,1591.7590287966448,22457.719352996868,1.241955719597172,0.002949750677374872,0.0,1.0,0.0,0.2926933559342452,0.850877807637239,0.01135295843795746,0.08566940060805077,"[0.0,0.0,0.022437982533637154,0.22962927501098138,0.5114477614454528,0.9478663277629026,0.9999999954278512,1.0000000025787688]",0.3705385182282171,10,101,0.42935943603515625
Bcc1,False,1.0,0.0,53657.64416825628,720925.2936055616,72701.55784231635,847284.4956161343,12.738195238113407,0.09548630458156754,0.0,1.7978136301166827,0.04925922345213226,3.232133848633324,False,False,False,False,False,False,1.0000001028962973,0.999999999757054,1.0000000257129602,1.0000000085159104,0.999999695664508,1.000000058376985,1.0000000042579553,1.0000000195972172,1.0000000085159104,False,False,False,0.9999993847677726,False,53657.63864708394,720925.2937807075,72701.55597294413,847284.4884007355,12.738199114799503,0.0954862990073653,0.0,1.0,0.0,1.7978136224616728,6.347216101890296e-07,0.04925922248678858,3.232133821108762,"[1.0000000090542571,1.0000000049613416,0.9999999955982859,0.9999999983054358,0.9999999927246704,0.9999999924218327,0.9999999791992871,0.9999999964429153]",0.9999999960206005,11,102,0.0
Bcc2,False,0.13040210038241534,0.10201263427734375,2.8111846605641353,129.31628322030377,5.344335537860555,137.47180341872843,0.13481904193758965,5.044322833926081e-05,0.003173828125,0.022900072327439517,0.0008985280051108569,0.0005244133126019611,False,False,False,False,False,False,0.002767111424220769,0.022318515879982903,0.004193990703033542,0.017004709338512454,0.11510711967869892,0.011747378063649897,0.1304021063423151,0.12410786783980801,0.017004709338512457,False,False,False,0.008396940171599292,False,1015.9275249842091,5794.125555466945,1274.2840688690515,8084.337149320205,1.1712485058605675,0.004293998887747395,0.016689300537109375,1.0,0.0,0.17561121495480406,0.9242003229148533,0.00723989559042808,0.030839298817902396,"[0.014337198148166004,0.9627435410416038,1.0000000099790676,0.9999999959347045,0.9999999759128331,0.9999999845212507,0.9999998846136617,0.9999997601933829]",0.9999999302632474,11,102,0.10201263427734375
Bcc3,True,0.001514766845239941,0.6078987121582031,0.1106294303972981,4.646453740183308,0.16362423994509936,4.920707410525706,0.010797557421028614,9.643327038032976e-07,0.0,0.004332552262105223,7.915876838333911e-05,1.8771009103873085e-05,False,False,False,False,False,False,5.035367113386715e-07,2.8334773142064975e-06,5.741144324172284e-07,2.29451836840842e-06,0.0005048742525613901,1.3646383157842928e-06,0.0015147667703010982,0.0008248008761211679,2.2945183684084197e-06,False,False,False,3.509413590703983e-06,False,219704.79590889323,1639841.518012833,285002.833418039,2144549.147339765,21.386627197265693,0.7066580885566524,0.0283203125,1.0,0.0,2.860210790895564,0.9993755904315728,0.09597318658971725,8.180805768355428,"[4.529412525282645e-07,2.769860241950851e-05,0.0007167343974363706,0.010186122735439698,0.051033194282070614,0.3303199941573322,1.0000000296865383,1.0000000484959133]",0.030609658508755154,11,102,0.6078987121582031
rho,False,1.0,0.0,451236.90201182524,2404047.3235840937,1145718.9417241896,4001003.1673201076,10.635696937936078,10.417000969103134,0.0,3.90673979708567,0.15929874781009185,15.26261584213298,False,False,False,False,False,False,0.9999999331497185,1.0000000071422037,0.9999999640711672,0.9999999864635281,1.0000004510267881,0.9999999543033885,0.999999993231764,0.999999979971954,0.9999999864635283,False,False,False,1.0000000062633094,False,451236.9321771412,2404047.3064138982,1145718.9828885354,4001003.2214795756,10.635692140954013,10.417001445124802,0.0,1.0,0.0,3.9067398235274067,8.522299897020367e-07,0.15929875100053456,15.262616048734952,"[0.9999999905911195,0.9999999562911839,0.9999999086564832,1.0000000309230914,1.0000000210378182,0.9999997187364337,1.0000000165015914,0.9999998783112952]",0.9999999734411518,11,102,0.0
press,False,1.0,0.0,18519.66812006762,40405.21601634396,29789.71502995867,88714.59916637023,0.37569054200777136,0.31502448775406855,0.032993316650390625,0.5817382047458896,0.019570440138367937,0.3384193388609705,False,False,False,False,False,False,0.9999999263206772,0.9999999810641612,0.9999998945830747,0.9999999405964338,1.0000000793267687,0.9999998877295349,0.9999999702982167,0.999999970008048,0.9999999405964339,False,False,False,0.9999999879476907,False,18519.669484584327,40405.21678145063,29789.718170299162,88714.6044363341,0.37569051220545696,0.3150245231220183,0.032993316650390625,1.0,0.0,0.5817382220245522,9.352325691020215e-07,0.019570440725323657,0.3384193589642872,"[0.9999999366671795,1.0000000656052441,1.000000021664092,1.0000000028433147,0.999999943979656,1.0000000632636163,1.0000000885970197,0.9999998754730783]",1.0000000122537034,11,102,0.0
vel1,False,1.0,0.0,939.9002126407547,45378.59350470014,1573.6031154189861,47892.096832759875,1.837286427617073,0.014820922816932156,0.0,0.427427012287451,0.032939200337726605,0.1826938508329768,False,False,False,False,False,False,1.0000000046889093,1.0000000003053995,0.9999999994780131,1.0000000003642415,0.999999835064536,0.9999999969995336,1.0000000001821208,0.9999999988277969,1.0000000003642413,False,False,False,1.0000000026369953,False,939.9002082336478,45378.59349084154,1573.6031162403863,47892.096815315585,1.8372867306508125,0.014820922861401837,0.0,1.0,0.0,0.4274270122096077,8.098831922331934e-08,0.03293920037633804,0.18269385076643213,"[1.0000000014512402,0.9999999998207235,1.0000000026080267,1.0000000008457655,0.999999997525162,0.9999999981189951,1.0000000017408566,0.9999999996921284]",1.0000000003332445,11,102,0.0
vel2,False,0.7755843902237817,0.030971527099609375,1.1364355016243763,23.6749883024646,1.4907901246594304,26.30221392874841,0.07146307080984116,1.3912697805492612e-05,0.0,0.010016735174390924,0.0006788634422694122,0.00010033498355388037,False,False,False,False,False,False,0.3175066248879288,0.663627512376222,0.33342979266127126,0.6015311161286861,0.7525691075413496,0.5774073919616098,0.7755843707351808,0.7803596306482616,0.6015311161286863,False,False,False,0.4820747426316035,False,3.5792497306961932,35.67511572522454,4.47107654286284,43.72544199878357,0.09495881520211702,2.409511550973983e-05,0.0,1.0,0.0,0.012915081263042994,0.34916482868820237,0.0008699366492157797,0.0001667993240310042,"[0.49860569341865063,1.0000000054220775,1.0000000017069222,1.0000000001825162,0.9999999971943737,0.9999999990775972,1.0000000038046362,0.9999999993378627]",0.9999999997601894,11,102,0.030971527099609375
vel3,False,0.1552202451639658,0.4221038818359375,6.670763387436935,518.221743412971,9.61137649074211,534.5038832911501,0.10325994854792953,3.041873965885863e-05,0.0,0.045154960990534516,0.0011586972583800571,0.002038970502056694,False,False,False,False,False,False,0.005529311379452969,0.02673202368291715,0.006035436982348769,0.024093323719452612,0.08362135733655766,0.010798376862469055,0.1552202426214204,0.10339319102478624,0.024093323719452615,False,False,False,0.019765077526387346,False,1206.4365577647923,19385.80294405978,1592.4905717434428,22184.730073568022,1.234851380519104,0.0028169733327776604,0.0,1.0,0.0,0.29090897055654474,0.8499318682023935,0.011206707587758704,0.08462802915026861,"[0.0,0.0,0.021724436486986475,0.21895856604571598,0.41588363403708595,0.9311035385833762,0.9999999956650925,0.9999999947700727]",0.31742110004140095,11,102,0.4221038818359375
Bcc1,False,1.0,0.0,56235.62355590778,756716.9345109371,76492.40045522948,889444.9585220744,12.982805323600779,0.10029267358390306,0.0,1.8419997967421438,0.05045163295512561,3.3929632511980987,False,False,False,False,False,False,0.9999999872903738,0.9999999933664986,0.9999999356332953,0.9999999880172679,0.9999998725526041,0.9999999561098697,0.9999999940086339,0.9999999984268028,0.9999999880172679,False,False,False,0.9999994365166185,False,56235.62427064155,756716.93953062,76492.40537879356,889444.9691800552,12.98280697822572,0.10029267798576177,0.0,1.0,0.0,1.841999807778239,6.46615203835375e-07,0.05045163303449598,3.392963291855069,"[0.9999999857336984,1.0000000089994006,1.0000000003612441,0.9999999985361727,1.0000000042379142,1.000000011818157,1.000000011603727,0.9999999928070515]",1.0000000022995792,12,103,0.0
Bcc2,False,0.12689317575702785,0.10319900512695312,2.8300018638361064,130.5283564833553,5.402963531860411,138.76132187905185,0.13481904193758965,5.1530517239245266e-05,0.00232696533203125,0.02300722571599039,0.0008944019140868226,0.0005293324351465296,False,False,False,False,False,False,0.0026142902188469068,0.021128772990133934,0.003980245014424982,0.01610187652294841,0.11194198639679825,0.011275709690768004,0.1268931697253576,0.11957344681641115,0.01610187652294841,False,False,False,0.007868618480912607,False,1082.5125089150754,6177.753745771486,1357.444959362876,8617.711214049436,1.2043652813136583,0.004570046467357697,0.013957977294921875,1.0,0.0,0.18131177403627233,0.9263431577924529,0.0074799375438265635,0.03287395940418028,"[0.01344723745973115,0.9578834418434139,1.0000000256764705,0.9999999935883661,0.9999999778345192,1.0000000010058054,0.9999999752146552,0.9999998884613229]",0.9999999765245873,12,103,0.10319900512695312
Bcc3,True,0.0014928911850303928,0.6130523681640625,0.11225449397827174,4.691134116470495,0.16360969626717795,4.9669983067159444,0.010797557421028614,9.660756965879464e-07,0.0,0.004352883510845807,7.94137436493886e-05,1.894759485899332e-05,False,False,False,False,False,False,4.786060312481912e-07,2.77371524486857e-06,5.403185690915015e-07,2.228723960856545e-06,0.0004981108458197326,1.304703057533459e-06,0.001492891141663231,0.0008097984927894193,2.2287239608565456e-06,False,False,False,1.8795931260574841e-06,False,234544.67066684295,1691281.8016013682,302802.2829981086,2228628.75526632,21.677017297744754,0.7404563751190347,0.028076171875,1.0,0.0,2.915740732439645,0.99938728532721,0.09806605514396706,8.501544018807676,"[4.357657320707906e-07,2.696695280909681e-05,0.0007002583284182731,0.010328315054646188,0.045201651034451826,0.22512586428661996,0.9918860896963628,1.0000000139081038]",0.027764983044549007,12,103,0.6130523681640625
rho,False,0.9999999379906721,0.0,436493.2055616339,2321780.2933024396,1117017.789588466,3875291.288452539,10.664363060794303,10.167077380298498,0.0,3.844874911042007,0.15863175263321946,14.783063081560282,False,False,False,False,False,False,0.9999999621116177,0.9999999313848361,0.9999999282800426,0.9999999339508161,1.0000002816927147,0.9999999169874579,0.9999999669754075,0.9999999714769301,0.9999999339508161,False,False,False,0.9999999580536438,False,436493.222099656,2321780.452611786,1117017.86970094,3875291.544412383,10.664360056721767,10.167078224293506,0.0,1.0,0.0,3.8448750380174386,8.728296661372692e-07,0.15863175715788416,14.783064057969598,"[0.9999999366341847,0.9999999003997018,0.9999999781146975,0.999999993594569,0.9999998884706012,0.999999964787507,0.9999998832152143,0.9999998220741144]",0.9999999185169433,12,103,0.0
press,False,1.0000000971616743,0.0,20590.926647788834,44826.052374301726,33235.62100343089,98652.60002552145,0.5225457512438316,0.34972036534250306,0.031734466552734375,0.6134572548793872,0.021217646916848062,0.37632980356415346,False,False,False,False,False,False,1.0000000478822035,1.0000000293018223,1.0000000784321008,1.0000000497317199,0.9999992003991807,1.0000000938693416,1.0000000248658596,1.0000000293870777,1.0000000497317199,False,False,False,1.0000000218965193,False,20590.925661849942,44826.051060816746,33235.61839669152,98652.59511935822,0.5225461690721765,0.3497203325144857,0.031734466552734375,1.0,0.0,0.6134572396252456,9.560594903749182e-07,0.021217646293323445,0.376329784848626,"[1.0000000519695753,0.9999998866128192,0.999999980680993,1.0000000066545995,0.9999999711424985,0.9999999621786033,0.9999999433800708,0.9999999934248216]",0.9999999759117457,12,103,0.0
vel1,False,1.0,0.0,952.2495358349747,49253.976547266975,1684.7286713418998,51890.95475444386,1.9828891098499302,0.017040388619319717,7.62939453125e-06,0.44491379301213796,0.03479788436267145,0.19794828321244756,False,False,False,False,False,False,1.0000000007945273,1.0000000015803043,0.9999999975761833,1.000000001435884,0.9999999814875787,0.9999999949110798,1.0000000007179422,0.999999998878801,1.0000000014358843,False,False,False,1.0000000039107257,False,952.2495350783865,49253.9764694307,1684.7286754253732,51890.95467993447,1.9828891465580094,0.017040388706036896,7.62939453125e-06,1.0,0.0,0.44491379269271564,8.926980472250659e-08,0.0347978844016868,0.19794828292821673,"[1.0000000031776297,1.0000000008082242,0.9999999991364457,1.000000000934911,1.0000000017716493,0.9999999993964902,1.0000000007527947,1.0000000054438167]",1.0000000008715677,12,103,0.0
