channel,ground_truth_available,model,model_dynamic_span_q99_q01,model_high_k_energy,model_std,model_total_variation,model_variance,oracle_available,retention_vs_canonical_initial_dynamic_span_q99_q01,retention_vs_canonical_initial_dynamic_span_q99_q01_undefined,retention_vs_canonical_initial_high_k_energy,retention_vs_canonical_initial_high_k_energy_undefined,retention_vs_canonical_initial_std,retention_vs_canonical_initial_std_undefined,retention_vs_canonical_initial_total_variation,retention_vs_canonical_initial_total_variation_undefined,retention_vs_canonical_initial_variance,retention_vs_canonical_initial_variance_undefined,retention_vs_raw_initial_dynamic_span_q99_q01,retention_vs_raw_initial_dynamic_span_q99_q01_undefined,retention_vs_raw_initial_high_k_energy,retention_vs_raw_initial_high_k_energy_undefined,retention_vs_raw_initial_std,retention_vs_raw_initial_std_undefined,retention_vs_raw_initial_total_variation,retention_vs_raw_initial_total_variation_undefined,retention_vs_raw_initial_variance,retention_vs_raw_initial_variance_undefined,shell,shell_group,step,voxel_count
Bcc1,False,persistence,0.03077322244644165,0.022258930695510108,0.007528848025310413,0.0006192195660644838,5.668355258822051e-05,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.000000242112519,False,0.9999999999590843,False,1.000000021627465,False,0.9999999005668282,False,1.0000000432549307,False,7,outer,100,32768
Bcc1,False,persistence,0.020167140290141106,0.007909540549795794,0.004286991233762355,0.0003379921507340972,1.837829383835528e-05,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0000003694417374,False,1.000000067514308,False,0.9999999851041601,False,1.0000000268211227,False,0.9999999702083202,False,8,outer,100,32768
Bcc2,False,persistence,0.13481904193758965,3.444033518644556,0.042859209275949973,0.0043605975982806645,0.0018369118197596765,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.5109862431046843,False,0.487978152134035,False,0.7146330826670703,False,0.635997581293175,False,0.5107004428422397,False,1,inner,100,32768
Bcc2,False,persistence,0.075022772916127,0.1703300091161281,0.02675873638115763,0.0014020710515780964,0.0007160299727162891,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.4646567668378075,False,0.23193950459246854,False,0.5631144471716494,False,0.4460518247224087,False,0.31709788061343225,False,2,inner,100,32768
Bcc2,False,persistence,0.07614955334254774,0.8886163332217055,0.021778071138634007,0.002218236028673499,0.0004742843825194035,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.6642282650279547,False,0.6885945666446388,False,0.833485383620458,False,0.8373025944840754,False,0.694697884708942,False,3,middle,100,32768
Bcc2,False,persistence,0.007504119373297726,0.009473027905978995,0.0018303743405192305,0.00022760432227029214,3.350270226431208e-06,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0000001465688695,False,0.9999999221462058,False,0.9999999980827904,False,0.9999999974853756,False,0.9999999961655807,False,4,middle,100,32768
Bcc2,False,persistence,0.0013640916466010821,0.00014293678401747548,0.0003100347653178235,3.053324406166872e-05,9.612155570567787e-08,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999550950512,False,1.0000000581858377,False,1.000000005156134,False,1.0000000028800993,False,1.0000000103122677,False,5,middle,100,32768
Bcc2,False,persistence,0.0004404283936310094,1.4773301094108424e-05,0.0001076798205518494,9.118671697614213e-06,1.159494375407849e-08,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999793497718,False,0.9999998259871559,False,1.0000000251001562,False,1.0000000418978254,False,1.0000000502003128,False,6,middle,100,32768
Bcc2,False,persistence,0.0002030903269769624,6.781269766776067e-07,4.287639981846965e-05,4.036332872209e-06,1.8383856613932637e-09,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0000001791311046,False,1.0000000974957017,False,1.000000097339454,False,1.000000123849059,False,1.0000001946789172,False,7,outer,100,32768
Bcc2,False,persistence,5.656230860040523e-05,2.809038228452023e-07,1.2868283447193274e-05,1.0536439095332662e-06,1.6559271887730843e-10,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999993166209201,False,0.9999999673086758,False,1.0000001722874607,False,1.0000003566365128,False,1.000000344574951,False,8,outer,100,32768
Bcc3,False,persistence,0.010797557421028614,0.0503971823393108,0.005387735732788486,0.00023090431385136762,2.902769632636589e-05,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0025065655286550985,False,4.25988305349725e-05,False,0.006755488507338875,False,0.003353189196240647,False,4.563662497278763e-05,False,1,inner,100,32768
Bcc3,False,persistence,0.010797557421028614,0.04968162389506616,0.005326758913306488,0.0003370717905763843,2.8374360520490112e-05,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.016034896954529896,False,0.001430553578948661,False,0.036523513715198686,False,0.030668042474641794,False,0.0013339670541043067,False,2,inner,100,32768
Bcc3,False,persistence,0.010797557421028614,0.03339779571917259,0.004916999978068124,0.000461714121661713,2.417688878432193e-05,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.04321219644254486,False,0.007872419239533936,False,0.10636628851765383,False,0.13465910320765034,False,0.011313787333020776,False,3,middle,100,32768
Bcc3,False,persistence,0.010797557421028614,0.013557726929751617,0.003858169881007193,0.00027744657067974195,1.4885474830711057e-05,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.13321522722533607,False,0.034102715084588175,False,0.28476053709099286,False,0.27879127593525854,False,0.08108856348435071,False,4,middle,100,32768
Bcc3,False,persistence,0.010797557421028614,0.011189709145907369,0.0025828183902915462,0.00017504176034496434,6.670950837228213e-06,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.41532401320593054,False,0.2068268817071627,False,0.6386760024556065,False,0.5821754357624895,False,0.40790703611267387,False,5,middle,100,32768
Bcc3,False,persistence,0.008225936957169324,0.005525215172021204,0.001149646941381253,8.589468492160115e-05,1.3216880898272698e-06,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.999999679593698,False,0.9409994087789187,False,0.9930761523956434,False,0.9864087546362227,False,0.9862002444569352,False,6,middle,100,32768
Bcc3,False,persistence,0.0021685082325711845,0.0005593956006779477,0.0003230164400193819,2.817241801786488e-05,1.0433962052279495e-07,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999822841089,False,0.9999998816555242,False,1.000000023624597,False,0.9999997702167054,False,1.0000000472491943,False,7,outer,100,32768
Bcc3,False,persistence,0.0004546673709410243,4.323275789966667e-05,7.047504247486989e-05,7.484579649705961e-06,4.966731611834715e-09,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999993077187224,False,1.000000092421852,False,1.0000002620411643,False,1.0000007899342922,False,1.0000005240823975,False,8,outer,100,32768
rho,False,persistence,0.03964628899469971,0.11936033756979948,0.007018044613484077,0.0007803732639467372,4.925295019685286e-05,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999001641604,False,1.0000000393171482,False,1.0000000087943426,False,1.000000017945558,False,1.000000017588685,False,1,inner,100,32768
rho,False,persistence,0.010582140255719423,0.012217228964758214,0.002074123156824136,0.00021251334956778683,4.30198686967412e-06,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999300329255,False,0.9999999846534843,False,1.0000000009708703,False,1.000000026867753,False,1.0000000019417412,False,2,inner,100,32768
rho,False,persistence,4.884547402354656,517.5777975524331,0.8609199519931096,0.08882389486000337,0.7411831637398181,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0000012046396376,False,0.999999807703469,False,1.000000003850686,False,1.0000000308387493,False,1.0000000077013722,False,3,middle,100,32768
rho,False,persistence,1.523294763333979,79.35274702829497,0.3394991168318375,0.03082364012610837,0.11525965032959763,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999997652561161,False,0.9999996287633727,False,0.9999999272778414,False,0.9999999191555504,False,0.999999854555688,False,4,middle,100,32768
rho,False,persistence,0.7137580384296598,16.12262630698001,0.1603381287208346,0.011026252841029533,0.025708315521698933,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999997494856745,False,0.9999983261308236,False,0.9999999727328842,False,0.9999997241433162,False,0.9999999454657694,False,5,middle,100,32768
rho,False,persistence,0.46420604947161337,1.3631643637149653,0.12197108995038013,0.006541461405659457,0.014876946783683719,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999995505996869,False,0.9999992321389501,False,0.9999999692613905,False,0.9999998536994985,False,0.9999999385227818,False,6,middle,100,32768
rho,False,persistence,0.9303857517127199,35.416145655923266,0.2544743875120437,0.01677905447310531,0.06475721389962978,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0000002562555397,False,0.9999990070459448,False,0.9999999051843866,False,0.999999754284063,False,0.9999998103687819,False,7,outer,100,32768
rho,False,persistence,0.8520616897912987,43.97383362143997,0.2135194947133973,0.01370873142578436,0.0455905746226645,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0000000000021347,False,0.9999994730279549,False,1.0000000160026201,False,0.9999999522026013,False,1.0000000320052407,False,8,outer,100,32768
press,False,persistence,0.07995639977045357,1.250276585253331,0.015592571700674306,0.0014062603740096762,0.00024312829224066923,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0000001829299938,False,1.0000000109109188,False,0.9999999890736612,False,0.9999999803582678,False,0.9999999781473224,False,1,inner,100,32768
press,False,persistence,0.006140749494079496,0.0044160532118151,0.0010668329183375453,0.0001136246098986651,1.1381324756486035e-06,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0000005151794589,False,1.0000000000812463,False,0.9999999961938103,False,0.9999999959068206,False,0.9999999923876205,False,2,inner,100,32768
press,False,persistence,0.08231219320441596,0.04518203480292189,0.01693661666243151,0.0018054858797940264,0.00028684898397015273,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.00000012111483,False,0.999999930542509,False,0.9999999934640427,False,0.9999999492420294,False,0.9999999869280854,False,3,middle,100,32768
press,False,persistence,0.016745594952735702,0.016163072748962327,0.0031049022669529117,0.0002539379127708901,9.64041808732933e-06,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999996296509761,False,1.000000054985496,False,0.9999999990150144,False,0.9999999979336975,False,0.9999999980300288,False,4,middle,100,32768
press,False,persistence,0.0027017960189823498,0.00027724748302408817,0.0005273220187944951,4.097496549493142e-05,2.780685115055019e-07,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999717865368,False,0.9999998494466061,False,1.0000000641719744,False,1.0000000682470365,False,1.000000128343953,False,5,middle,100,32768
press,False,persistence,0.0008115390014302192,6.028574271580375e-06,0.00016767786974503505,1.0886393157385617e-05,2.811586800223294e-08,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0000000004692946,False,1.0000004229512605,False,0.9999999770241003,False,1.000000074017556,False,0.9999999540482011,False,6,middle,100,32768
press,False,persistence,0.001214635743062047,6.551345749576887e-05,0.0003069992257553626,2.1497628804436015e-05,9.424852461439211e-08,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0000000957883663,False,0.9999994522692073,False,0.9999999194095944,False,0.9999999165528817,False,0.9999998388191954,False,7,outer,100,32768
press,False,persistence,0.001077986361707417,8.683164571239345e-05,0.00024236625215370134,1.6902912385475153e-05,5.874140018303154e-08,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.000000107966962,False,0.9999999950786235,False,0.9999999891304058,False,0.9999999859313758,False,0.9999999782608117,False,8,outer,100,32768
vel1,False,persistence,1.221684423983097,156.40473916850172,0.31742622985237123,0.037523924214963304,0.10075941139829042,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999718244084,False,1.0000000099053077,False,1.0000000016705466,False,1.0000000069912385,False,1.0000000033410934,False,1,inner,100,32768
vel1,False,persistence,0.716162918433547,31.01538857979237,0.15281092532357146,0.0194141650252893,0.023351178898246137,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.999999993029674,False,1.000000004682183,False,1.0000000008163052,False,1.000000000596865,False,1.0000000016326105,False,2,inner,100,32768
vel1,False,persistence,0.4965108504891395,14.050299930686032,0.10955862621565572,0.015959909180069596,0.012003092578261765,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999849941236,False,1.0000000028276186,False,0.9999999992183034,False,1.0000000007335843,False,0.9999999984366068,False,3,middle,100,32768
vel1,False,persistence,0.6340854650735855,5.964090416205573,0.18732150771330114,0.015886395507983427,0.03508934725198434,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999956359318,False,1.0000000086662515,False,1.0000000002582727,False,1.0000000015079253,False,1.0000000005165457,False,4,middle,100,32768
vel1,False,persistence,0.6918955636024475,4.451990590438049,0.22499692059148396,0.015206483110155903,0.05062361427565054,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.00000000538418,False,0.9999999902021066,False,1.0000000003459981,False,1.0000000092717227,False,1.0000000006919965,False,5,middle,100,32768
