axis,channel,demeaned,ground_truth_available,high_k_axis_anisotropy,high_k_energy,low_k_energy,mid_k_energy,model,oracle_available,parseval_relative_error,retention_vs_canonical_initial_high_k_energy,retention_vs_canonical_initial_high_k_energy_undefined,retention_vs_canonical_initial_low_k_energy,retention_vs_canonical_initial_low_k_energy_undefined,retention_vs_canonical_initial_mid_k_energy,retention_vs_canonical_initial_mid_k_energy_undefined,retention_vs_canonical_initial_total_nonzero_mode_energy,retention_vs_canonical_initial_total_nonzero_mode_energy_undefined,spectral_centroid,step,total_nonzero_mode_energy
r,Bcc3,False,False,68894.48038524538,0.0483213442973906,0.8414592659836455,0.03536644234277426,localno_plain,False,0.0,0.8465658190775321,False,0.25695982369744,False,0.37176505161200185,False,0.28738299933063416,False,0.06980465044867776,25,0.6940980685454838
r,Bcc3,True,False,68894.48038524538,0.0483213442973906,0.8409882870731129,0.03536644234277426,localno_plain,False,0.0,0.8465658190775323,False,0.25682593140161697,False,0.37176505161200185,False,0.28738299933063416,False,0.06980465044867776,25,0.6940980685454838
combined,Bcc3,False,False,68894.48038524538,0.18212088693685385,0.6228497987483348,0.1201763669386216,localno_plain,False,1.2000503287303917e-16,1.2357960486355346,False,0.20350510853327328,False,0.5489975708606064,False,0.269840047666512,False,0.1334956258166502,25,0.9246760737132778
combined,Bcc3,True,False,68894.48038524538,0.18212088693685383,0.6223788198378022,0.1201763669386216,localno_plain,False,0.0,1.2357960486355346,False,0.20335963930043124,False,0.5489975708606064,False,0.26984004766651204,False,0.1334956258166502,25,0.9246760737132778
phi,rho,False,False,10013.497313692946,0.010671651975883597,247.12595971092608,0.03822832563477846,localno_plain,False,2.299724936930722e-16,1113478.6728858552,False,0.006382061109022172,False,381007.6973312871,False,1661358.4888771507,False,0.031892456769736476,25,3.2476547804315157
phi,rho,True,False,10013.497313692944,0.010671651975883597,236.60929824667386,0.03822832563477846,localno_plain,False,1.200960272817945e-16,1113478.6728858552,False,0.0067495390579388834,False,381007.6973312871,False,1661358.488877151,False,0.031892456769736476,25,3.247654780431516
theta,rho,False,False,10013.497313692946,93.09422663269251,102.14316757022911,51.93746548561512,localno_plain,False,1.149862468465361e-16,0.2821418358860736,False,0.002941221136996663,False,0.01417560628165841,False,0.007232476119262663,False,0.22059405601846302,25,224.59412605036246
theta,rho,True,False,10013.497313692944,93.09422663269251,91.62650610597692,51.93746548561513,localno_plain,False,0.0,0.2821418358860736,False,0.002949812599149771,False,0.014175606281658412,False,0.007232476119262662,False,0.22059405601846305,25,224.59412605036246
r,rho,False,False,10013.497313692946,106.8605583931764,98.91614774957768,41.39815354578265,localno_plain,False,0.0,0.33617308767323556,False,0.0028027336042054773,False,0.01330551224819883,False,0.009226873958070052,False,0.23452674734234116,25,230.13702898028902
r,rho,True,False,10013.497313692944,106.86055839317639,88.39948628532551,41.39815354578265,localno_plain,False,0.0,0.33617308767323545,False,0.002795117289840835,False,0.013305512248198832,False,0.009226873958070052,False,0.23452674734234116,25,230.13702898028902
combined,rho,False,False,10013.497313692946,156.00994898789605,49.60741055283364,41.55750014780709,localno_plain,False,3.449587405396083e-16,0.2518667390450978,False,0.0015620549147247643,False,0.006549889808856178,False,0.006750933983270445,False,0.3024151370510285,25,236.65819822428455
combined,rho,True,False,10013.497313692944,156.00994898789605,39.09074908858145,41.55750014780709,localno_plain,False,1.200960272817945e-16,0.2518667390450978,False,0.0013915535004537097,False,0.006549889808856178,False,0.006750933983270443,False,0.30241513705102857,25,236.65819822428455
phi,press,False,False,203806.26721661867,1.2065195166433156e-07,0.07725357769654707,3.7023125870943844e-07,localno_plain,False,1.7963827747773525e-16,1.9288547354441252,False,0.0037422264559856303,False,0.9080407613808744,False,22.388801423515535,False,0.03133894043285555,25,0.00011389251355618094
phi,press,True,False,203806.26721661867,1.2065195166433156e-07,0.0638478732453004,3.7023125870943844e-07,localno_plain,False,0.0,1.9288547354441252,False,0.003261064154848283,False,0.9080407613808744,False,22.388801423515535,False,0.03133894043285555,25,0.00011389251355618094
theta,press,False,False,203806.26721661867,0.0129422349810865,0.05591755350559055,0.008394280093080398,localno_plain,False,0.0,0.016014562033734237,False,0.0031694844562428597,False,0.003827555678106191,False,0.0033904427562814143,False,0.15261021602705155,25,0.05659786100990752
theta,press,True,False,203806.26721661867,0.0129422349810865,0.042511849054343874,0.008394280093080398,localno_plain,False,0.0,0.016014562033734237,False,0.002564419088424504,False,0.0038275556781061917,False,0.0033904427562814143,False,0.15261021602705155,25,0.05659786100990752
r,press,False,False,203806.26721661867,0.02458962390110732,0.046460592069340695,0.006203852609309436,localno_plain,False,0.0,0.02353035163307779,False,0.002657831063072213,False,0.00292898570464725,False,0.00369043480708508,False,0.21589832969208894,25,0.06097282364258231
r,press,True,False,203806.26721661867,0.02458962390110732,0.033054887618094025,0.0062038526093094355,localno_plain,False,0.0,0.02353035163307779,False,0.0020136093249838913,False,0.0029289857046472497,False,0.0036904348070850796,False,0.21589832969208897,25,0.0609728236425823
combined,press,False,False,203806.26721661867,0.03281351697338406,0.03639349503745135,0.008047056568922044,localno_plain,False,1.7963827747773525e-16,0.018569347184996088,False,0.0023951811549953665,False,0.002185391505203462,False,0.0032610891486397555,False,0.2624767492264979,25,0.06384836412851079
combined,press,True,False,203806.26721661867,0.03281351697338406,0.022987790586204666,0.008047056568922044,localno_plain,False,2.1735541696701804e-16,0.018569347184996088,False,0.0016269286070423965,False,0.002185391505203462,False,0.003261089148639754,False,0.26247674922649794,25,0.06384836412851078
phi,vel1,False,False,178772.47067970457,0.0029673791707273906,19538.8537828751,0.025746993352207093,localno_plain,False,0.0,0.679090366413322,False,0.544532799771511,False,1.6247366481245509,False,63.690965580725724,False,0.03221807015478108,25,5.225085247308192
phi,vel1,True,False,178772.47067970457,0.0029673791707273906,5359.770840940995,0.025746993352207093,localno_plain,False,1.6968819307268443e-16,0.679090366413322,False,0.3009974119682385,False,1.6247366481245509,False,63.690965580725724,False,0.03221807015478108,25,5.225085247308192
theta,vel1,False,False,178772.47067970457,318.9491520184972,18948.434392506453,271.498952722671,localno_plain,False,0.0,24.851739772203416,False,0.529938705277637,False,2.399344443033222,False,0.2153968369959709,False,0.10780871197245356,25,2313.193238947286
theta,vel1,True,False,178772.47067970457,318.9491520184972,4769.351450572351,271.498952722671,localno_plain,False,3.3937638614536886e-16,24.851739772203416,False,0.2697485380262547,False,2.399344443033222,False,0.2153968369959709,False,0.10780871197245356,25,2313.193238947286
r,vel1,False,False,178772.47067970457,530.4857057944284,18820.71687688362,187.67991456957373,localno_plain,False,0.0,0.8473208371468179,False,0.5470329937939797,False,0.2206109180070689,False,0.31488835498820955,False,0.07026932812924357,25,4990.746972107009
r,vel1,True,False,178772.47067970457,530.4857057944284,4641.6339349495165,187.67991456957373,localno_plain,False,3.3937638614536886e-16,0.8473208371468179,False,0.2842410937031521,False,0.2206109180070689,False,0.31488835498820955,False,0.07026932812924357,25,4990.746972107009
combined,vel1,False,False,178772.47067970457,759.6749365631148,18474.406801534948,304.80075914955677,localno_plain,False,1.8619175419086446e-16,1.190706324037714,False,0.5386933279234704,False,0.3211693929410565,False,0.3009986827948774,False,0.08803548071573489,25,5359.799555313519
combined,vel1,True,False,178772.47067970457,759.6749365631148,4295.323859600848,304.80075914955677,localno_plain,False,3.3937638614536886e-16,1.190706324037714,False,0.26482168836915204,False,0.3211693929410565,False,0.3009986827948774,False,0.08803548071573489,25,5359.799555313519
phi,vel2,False,False,216484.8827180722,2.1968010806299456e-06,3.8603951071971934,1.4162289357131591e-05,localno_plain,False,1.15036755467189e-16,0.5906502468749807,False,0.09175717934508111,False,1.1379839880926226,False,23.72885030373693,False,0.032000626801904436,25,0.0038373201677368166
phi,vel2,True,False,216484.8827180722,2.1968010806299456e-06,3.859391026625516,1.4162289357131593e-05,localno_plain,False,1.1506668394056572e-16,0.5906502468749807,False,0.09173339207388921,False,1.1379839880926228,False,23.72885030373693,False,0.032000626801904436,25,0.0038373201677368166
theta,vel2,False,False,216484.8827180722,0.475574224295108,2.790723241757451,0.5941140002350718,localno_plain,False,2.30073510934378e-16,1.1952085672412662,False,0.06784439476623629,False,1.1006208083963451,False,0.0757522560507369,False,0.12197170271206206,25,3.186762706047042
theta,vel2,True,False,216484.8827180722,0.475574224295108,2.789719161185774,0.5941140002350718,localno_plain,False,1.1506668394056572e-16,1.1952085672412662,False,0.06782004429643458,False,1.1006208083963451,False,0.0757522560507369,False,0.12197170271206206,25,3.186762706047042
r,vel2,False,False,216484.8827180722,0.4225686988220152,3.124686968638019,0.313155798827596,localno_plain,False,2.30073510934378e-16,0.598552760730487,False,0.08021393310724871,False,0.12986071574117736,False,0.09503120317893692,False,0.09019469254347891,25,3.5710888288264027
r,vel2,True,False,216484.8827180722,0.4225686988220153,3.1236828880663428,0.313155798827596,localno_plain,False,1.1506668394056572e-16,0.5985527607304871,False,0.08018823150867438,False,0.12986071574117736,False,0.09503120317893692,False,0.09019469254347891,25,3.5710888288264027
combined,vel2,False,False,216484.8827180722,0.8174942780246667,2.307034862921396,0.7358823253415683,localno_plain,False,2.30073510934378e-16,0.7512666136037975,False,0.06052052631013849,False,0.25695596784284713,False,0.09173374566619791,False,0.1415988748410006,25,3.859407385715954
combined,vel2,True,False,216484.8827180722,0.8174942780246668,2.3060307823497195,0.7358823253415683,localno_plain,False,2.3013336788113143e-16,0.7512666136037977,False,0.06049424341917366,False,0.25695596784284713,False,0.09173374566619791,False,0.1415988748410006,25,3.8594073857159543
phi,vel3,False,False,194857.11397556696,7.72503277681737e-05,165.34213359733437,0.00042141222916791736,localno_plain,False,1.7189583256258904e-16,0.6101840905423207,False,0.19827071957809966,False,0.7508950077140243,False,49.0217769246816,False,0.029543570592670213,25,0.11474214950216718
phi,vel3,True,False,194857.11397556696,7.72503277681737e-05,66.2512084074439,0.00042141222916791736,localno_plain,False,2.1449794041060662e-16,0.6101840905423207,False,0.13412250212646856,False,0.7508950077140243,False,49.0217769246816,False,0.029543570592670213,25,0.11474214950216718
theta,vel3,False,False,194857.11397556696,4.720701112839585,154.52922539663376,6.092705750417958,localno_plain,False,0.0,10.693126373110994,False,0.1859820263474958,False,2.345400736468331,False,0.17354943239052809,False,0.10699401130259922,25,41.68810980237852
theta,vel3,True,False,194857.11397556696,4.720701112839585,55.43830020674329,6.092705750417958,localno_plain,False,0.0,10.693126373110994,False,0.11292691980519713,False,2.345400736468331,False,0.17354943239052809,False,0.10699401130259922,25,41.68810980237852
r,vel3,False,False,194857.11397556696,15.052775922572927,145.96660757895103,4.323248758367344,localno_plain,False,0.0,1.8747588876944687,False,0.17995279210485093,False,0.29301695488914165,False,0.1543883204399022,False,0.1421790973829225,25,60.8668680757296
r,vel3,True,False,194857.11397556696,15.052775922572927,46.87568238906056,4.323248758367344,localno_plain,False,0.0,1.8747588876944687,False,0.09948621297960167,False,0.29301695488914165,False,0.1543883204399022,False,0.1421790973829225,25,60.8668680757296
combined,vel3,False,False,194857.11397556696,18.838019462479096,139.4887946635611,7.015818133851135,localno_plain,False,3.437916651251781e-16,2.2570082694308224,False,0.17227915672741997,False,0.4410232423301554,False,0.13412332488576248,False,0.1610337173970754,25,66.25170707000083
combined,vel3,True,False,194857.11397556696,18.838019462479096,40.39786947367061,7.015818133851135,localno_plain,False,2.1449794041060662e-16,2.2570082694308224,False,0.08600660150920861,False,0.4410232423301554,False,0.13412332488576248,False,0.1610337173970754,25,66.25170707000083
phi,Bcc1,False,False,6581.092921076974,0.04145845316680412,601.7186523110164,0.2888718373613225,localno_plain,False,0.0,1989.2536009562518,False,0.04421644215540285,False,4811.187013215758,False,40455.20586208688,False,0.033604427878953465,50,15.64770326765047
phi,Bcc1,True,False,6581.0929210769755,0.04145845316680412,601.7046480803567,0.28887183736132244,localno_plain,False,0.0,1989.2536009562518,False,0.04421645497334059,False,4811.187013215757,False,40455.20586208688,False,0.033604427878953465,50,15.64770326765047
theta,Bcc1,False,False,6581.092921076974,272.84193265485584,236.41527735692404,92.79177258976472,localno_plain,False,0.0,0.9369277004713653,False,0.018468155677065806,False,0.17981728554917084,False,0.04206526641995072,False,0.2242014667401627,50,572.4140870400805
theta,Bcc1,True,False,6581.0929210769755,272.8419326548559,236.40127312626424,92.79177258976472,localno_plain,False,0.0,0.9369277004713655,False,0.01846752430501831,False,0.17981728554917084,False,0.04206526641995072,False,0.22420146674016275,50,572.4140870400805
r,Bcc1,False,False,6581.092921076974,70.5966189268187,471.2838025800355,60.168561094690375,localno_plain,False,0.0,0.1926700330960544,False,0.03696060547002499,False,0.12251951713200387,False,0.06379014997861356,False,0.10831591922201055,50,529.3548148510974
r,Bcc1,True,False,6581.0929210769755,70.5966189268187,471.2697983493757,60.168561094690375,localno_plain,False,0.0,0.1926700330960544,False,0.03696043667374034,False,0.12251951713200387,False,0.06379014997861357,False,0.10831591922201053,50,529.3548148510976
combined,Bcc1,False,False,6581.092921076974,323.2047914434287,170.08487420148907,108.75931695662692,localno_plain,False,1.8883320295693887e-16,0.4992193210135988,False,0.014158324905166041,False,0.1147254103265776,False,0.04424072913549553,False,0.249577024666244,50,602.0349783708848
combined,Bcc1,True,False,6581.0929210769755,323.2047914434287,170.07086997082925,108.75931695662692,localno_plain,False,1.8883759549861077e-16,0.4992193210135988,False,0.014157537062413187,False,0.1147254103265776,False,0.044240729135495545,False,0.24957702466624396,50,602.0349783708849
phi,Bcc2,False,False,104.94374854761524,0.069504249182648,44.664007014373055,0.17627901986341443,localno_plain,False,3.164311083511941e-16,287823.4245543034,False,0.18560221953430014,False,235787.4631110624,False,688935.6192445345,False,0.040041220990430886,50,6.092069121513002
phi,Bcc2,True,False,104.94374854761524,0.06950424918264798,41.67762460038855,0.17627901986341443,localno_plain,False,3.389718402535403e-16,287823.42455430323,False,0.21760838380386927,False,235787.46311106233,False,688935.6192445342,False,0.04004122099043088,50,6.092069121513002
theta,Bcc2,False,False,104.94374854761524,7.2940364492146035,29.933916980029817,7.681836854174701,localno_plain,False,1.5821555417559706e-16,497.696082965089,False,0.1244481182259649,False,80.22495481589908,False,0.36846738890592445,False,0.17689796525290802,50,27.475251904794366
theta,Bcc2,True,False,104.94374854761524,7.294036449214603,26.947534566045306,7.6818368541747,localno_plain,False,0.0,497.6960829650889,False,0.1407803793666311,False,80.22495481589907,False,0.36846738890592445,False,0.17689796525290802,50,27.475251904794366
r,Bcc2,False,False,104.94374854761524,5.653170439210841,34.49697617373394,4.759643670474338,localno_plain,False,0.0,2.459128856169325,False,0.14748662430339105,False,1.0705820442672935,False,0.2367886428119416,False,0.1082350100148437,50,40.299992972043796
r,Bcc2,True,False,104.94374854761524,5.653170439210841,31.510593759749433,4.759643670474338,localno_plain,False,0.0,2.459128856169325,False,0.17052928794819824,False,1.0705820442672933,False,0.23678864281194154,False,0.10823501001484372,50,40.29999297204379
combined,Bcc2,False,False,104.94374854761524,11.132116339138273,25.4258146505331,8.351859293747754,localno_plain,False,0.0,4.817004431221228,False,0.10873261665372833,False,1.8581423447100196,False,0.2188916731789828,False,0.16253159656118618,50,41.92340786943462
combined,Bcc2,True,False,104.94374854761524,11.132116339138271,22.43943223654859,8.351859293747754,localno_plain,False,3.389718402535403e-16,4.817004431221227,False,0.12147803237863307,False,1.8581423447100192,False,0.2188916731789828,False,0.16253159656118618,50,41.92340786943462
phi,Bcc3,False,False,1928.259264823169,8.34760127791259e-05,0.8256802642266935,0.00028172163747292056,localno_plain,False,1.3440216983972058e-16,60812.29801855845,False,0.24094207306848123,False,8966.169876592807,False,31937.883337900694,False,0.028666897934763565,50,0.029328832847056712
phi,Bcc3,True,False,1928.2592648231691,8.347601277912589e-05,0.8255709712808341,0.00028172163747292056,localno_plain,False,0.0,60812.29801855843,False,0.2409190836741156,False,8966.169876592807,False,31937.88333790069,False,0.028666897934763565,50,0.029328832847056712
theta,Bcc3,False,False,1928.259264823169,0.16096339503184676,0.5150020616563289,0.15008000518876996,localno_plain,False,0.0,1.5398028106402375,False,0.16341710429432235,False,0.878224136576213,False,0.23924671949998008,False,0.1336813200349599,50,0.8196998804140999
theta,Bcc3,True,False,1928.2592648231691,0.16096339503184676,0.5148927687104695,0.15008000518876996,localno_plain,False,0.0,1.5398028106402375,False,0.16338899009908198,False,0.878224136576213,False,0.23924671949998005,False,0.1336813200349599,50,0.8196998804140998
r,Bcc3,False,False,1928.259264823169,0.030381097773357346,0.7495643757537277,0.04609998834986058,localno_plain,False,0.0,0.5322616598306379,False,0.2288975089226756,False,0.4845939657173392,False,0.2903219250782562,False,0.059906533259592644,50,0.7011962709087912
r,Bcc3,True,False,1928.2592648231691,0.030381097773357343,0.7494550828078683,0.04609998834986057,localno_plain,False,0.0,0.5322616598306379,False,0.22887298508721463,False,0.48459396571733915,False,0.2903219250782562,False,0.059906533259592644,50,0.7011962709087912
combined,Bcc3,False,False,1928.259264823169,0.18083096638520052,0.4890289047125783,0.15618559077916674,localno_plain,False,2.6880433967944115e-16,1.2270431881174566,False,0.1597815083659559,False,0.7134972717637953,False,0.24102565377177482,False,0.14365948704886583,50,0.8259361689310862
combined,Bcc3,True,False,1928.2592648231691,0.18083096638520052,0.488919611766719,0.15618559077916677,localno_plain,False,1.344199547601832e-16,1.2270431881174566,False,0.15975240918657602,False,0.7134972717637954,False,0.24102565377177487,False,0.14365948704886583,50,0.8259361689310862
phi,rho,False,False,44960.24748719612,0.008801961464390448,852.3848210137734,0.06279400113520901,localno_plain,False,0.0,918395.4267165299,False,0.02201295251407905,False,625844.77299153,False,10903493.20612184,False,0.023104816276492284,50,21.314353326714546
phi,rho,True,False,44960.24748719612,0.008801961464390447,830.0355857776209,0.062794001135209,localno_plain,False,1.3695440808412858e-16,918395.4267165298,False,0.023677673055116245,False,625844.7729915299,False,10903493.20612184,False,0.023104816276492284,50,21.314353326714546
theta,rho,False,False,44960.24748719612,203.18707523858498,535.6786724422625,113.59066929552546,localno_plain,False,0.0,0.6158016077873946,False,0.015424912615346655,False,0.03100298773049309,False,0.024918102487163574,False,0.16293864757427565,50,773.7957732114039
theta,rho,True,False,44960.24748719612,203.18707523858495,513.32943720611,113.59066929552543,localno_plain,False,1.3695440808412858e-16,0.6158016077873945,False,0.016526065499361756,False,0.031002987730493082,False,0.02491810248716357,False,0.16293864757427567,50,773.7957732114039
r,rho,False,False,44960.24748719612,395.7383658117577,326.68851239999805,130.0295387646173,localno_plain,False,0.0,1.2449550175118125,False,0.009256535890675965,False,0.04179195139094583,False,0.032108808388252925,False,0.24004100038575177,50,800.8590775326388
r,rho,True,False,44960.24748719612,395.73836581175766,304.3392771638455,130.02953876461729,localno_plain,False,1.3695440808412858e-16,1.2449550175118123,False,0.009622951572734859,False,0.041791951390945825,False,0.032108808388252925,False,0.24004100038575177,50,800.8590775326388
combined,rho,False,False,44960.24748719612,511.6675551616036,246.4703943102692,94.31846750450023,localno_plain,False,0.0,0.8260501296858271,False,0.007760943102572703,False,0.014865561376344181,False,0.02367971540819353,False,0.2845313923121336,50,830.1071817402205
combined,rho,True,False,44960.24748719612,511.66755516160356,224.1211590741166,94.31846750450022,localno_plain,False,0.0,0.826050129685827,False,0.00797827083662692,False,0.01486556137634418,False,0.023679715408193525,False,0.28453139231213365,50,830.1071817402204
phi,press,False,False,16594.479794403902,1.2481279424374992e-06,0.0798498818682563,1.140268684163725e-05,localno_plain,False,0.0,19.953738493253248,False,0.003867993552460055,False,27.96658628328836,False,467.02061625145427,False,0.02577868344813194,50,0.00237574807428359
phi,press,True,False,16594.479794403902,1.2481279424374992e-06,0.0648582141383368,1.140268684163725e-05,localno_plain,False,0.0,19.953738493253248,False,0.0033126678544390265,False,27.96658628328836,False,467.02061625145427,False,0.02577868344813194,50,0.00237574807428359
theta,press,False,False,16594.479794403902,0.020712033921609994,0.0493665225668006,0.009783976194629796,localno_plain,False,0.0,0.02562881546866995,False,0.0027981629403474096,False,0.004461218022624827,False,0.003403059705424806,False,0.19316689871100012,50,0.05680848020784672
theta,press,True,False,16594.479794403902,0.020712033921609994,0.03437485483688111,0.009783976194629796,localno_plain,False,2.1392943993953648e-16,0.025628815468669953,False,0.002073575623418148,False,0.004461218022624828,False,0.003403059705424806,False,0.19316689871100012,50,0.05680848020784672
r,press,False,False,16594.479794403902,0.012592239146743003,0.05786584167399414,0.009404451862303258,localno_plain,False,1.7377094541808269e-16,0.012049790438532382,False,0.003310281351180868,False,0.004440064392148026,False,0.0037524536065315834,False,0.1415435321420713,50,0.06199748916815033
r,press,True,False,16594.479794403902,0.012592239146743003,0.04287417394407464,0.009404451862303258,localno_plain,False,0.0,0.012049790438532382,False,0.0026117721969658916,False,0.004440064392148026,False,0.0037524536065315834,False,0.1415435321420713,50,0.06199748916815033
combined,press,False,False,16594.479794403902,0.028966503966460146,0.03984978368999271,0.01104624502658756,localno_plain,False,1.7377094541808269e-16,0.016392301664130096,False,0.0026226514058814744,False,0.002999900626861656,False,0.0033133139219620566,False,0.22749231531909536,50,0.0648708649531209
combined,press,True,False,16594.479794403902,0.028966503966460146,0.024858115960073198,0.01104624502658756,localno_plain,False,2.1392943993953648e-16,0.016392301664130096,False,0.0017592982596983618,False,0.002999900626861656,False,0.003313313921962056,False,0.22749231531909536,50,0.0648708649531209
phi,vel1,False,False,8887.872610808123,0.07134766163074302,19743.162830518533,0.5876426977595544,localno_plain,False,0.0,16.32804804910662,False,0.5502267355042938,False,37.08256781644301,False,1323.1680272135886,False,0.027502445257795338,50,108.55017938047766
phi,vel1,True,False,8887.872610808123,0.07134766163074302,5182.115429827259,0.5876426977595544,localno_plain,False,1.754841380382082e-16,16.32804804910662,False,0.2910205266583434,False,37.08256781644301,False,1323.1680272135886,False,0.027502445257795338,50,108.55017938047766
theta,vel1,False,False,8887.872610808123,363.3717956897727,19039.747919195157,340.70210599299264,localno_plain,False,0.0,28.313043787358257,False,0.532492508462922,False,3.0109202873390757,False,0.2474849317088936,False,0.10280888679813668,50,2657.794231124443
theta,vel1,True,False,8887.872610808123,363.3717956897727,4478.700518503883,340.70210599299264,localno_plain,False,0.0,28.313043787358257,False,0.25330968573911017,False,3.0109202873390757,False,0.2474849317088936,False,0.10280888679813668,50,2657.794231124443
r,vel1,False,False,8887.872610808123,634.1289276530865,18888.883220700227,220.80967252461116,localno_plain,False,1.8425909836994e-16,1.0128654702078694,False,0.5490142806587638,False,0.25955374432162054,False,0.31022724771437293,False,0.08268260360720575,50,4916.871877505822
r,vel1,True,False,8887.872610808123,634.1289276530865,4327.835820008951,220.80967252461116,localno_plain,False,0.0,1.0128654702078694,False,0.2650249468370455,False,0.25955374432162054,False,0.31022724771437293,False,0.08268260360720575,50,4916.871877505822
combined,vel1,False,False,8887.872610808123,914.6997571944355,18433.651993136198,395.47007054729437,localno_plain,False,1.8425909836994e-16,1.4336905603528345,False,0.5375049626568041,False,0.4167078941614769,False,0.29105720421067377,False,0.10421226690093852,50,5182.774420186648
combined,vel1,True,False,8887.872610808123,914.6997571944355,3872.6045924449195,395.47007054729437,localno_plain,False,5.264524141146246e-16,1.4336905603528345,False,0.23875957205534135,False,0.4167078941614769,False,0.29105720421067377,False,0.10421226690093852,50,5182.774420186648
phi,vel2,False,False,787.7417748248108,0.001107491188998339,7.041847626821692,0.003326274646188456,localno_plain,False,1.2604924075636833e-16,297.7693110047799,False,0.16737666940111118,False,267.27651101513544,False,1893.6207690792503,False,0.031208628959445334,50,0.30622761213545846
phi,vel2,True,False,787.741774824811,0.0011074911889983388,7.02782064214347,0.0033262746461884558,localno_plain,False,1.2630066663862666e-16,297.76931100477987,False,0.16704340709275164,False,267.2765110151354,False,1893.6207690792503,False,0.03120862895944534,50,0.30622761213545846
theta,vel2,False,False,787.7417748248108,0.8724170748243916,4.992341390841096,1.1815229269913918,localno_plain,False,1.2604924075636833e-16,2.1925502030375776,False,0.12136724095749009,False,2.1888201902825917,False,0.1544794626894768,False,0.1127044322788302,50,6.4986762931428395
theta,vel2,True,False,787.741774824811,0.8724170748243917,4.978314406162875,1.1815229269913918,localno_plain,False,0.0,2.192550203037578,False,0.12102634137697027,False,2.1888201902825917,False,0.1544794626894768,False,0.11270443227883023,50,6.4986762931428395
r,vel2,False,False,787.7417748248108,0.41132791860506024,6.124466679291531,0.510486794760289,localno_plain,False,1.2604924075636833e-16,0.5826306158807167,False,0.15722136823977506,False,0.2116907328306795,False,0.16302496857520546,False,0.07297081950459067,50,6.126163035129576
r,vel2,True,False,787.741774824811,0.41132791860506024,6.110439694613309,0.510486794760289,localno_plain,False,0.0,0.5826306158807167,False,0.15686142621050814,False,0.2116907328306795,False,0.16302496857520546,False,0.07297081950459067,50,6.126163035129576
combined,vel2,False,False,787.7417748248108,1.1939807555081619,4.4830783833366485,1.3692222538120695,localno_plain,False,1.2604924075636833e-16,1.097252791868049,False,0.11760475214733804,False,0.4781061010766075,False,0.1671487285092197,False,0.12734682245676573,50,7.032254407978658
combined,vel2,True,False,787.741774824811,1.193980755508162,4.469051398658426,1.3692222538120697,localno_plain,False,0.0,1.097252791868049,False,0.11723689260026594,False,0.47810610107660756,False,0.1671487285092197,False,0.12734682245676573,50,7.032254407978658
phi,vel3,False,False,3132.7448529522508,0.004994490720713535,184.5406510727007,0.02333509677775407,localno_plain,False,0.0,39.45043168342658,False,0.22129270309709653,False,41.579732295707025,False,1468.2508387556475,False,0.02624136803233463,50,3.4366411790014295
phi,vel3,True,False,3132.7448529522508,0.004994490720713535,86.76706059752473,0.02333509677775407,localno_plain,False,1.637282197235185e-16,39.45043168342658,False,0.17565589442428,False,41.579732295707025,False,1468.2508387556475,False,0.02624136803233463,50,3.4366411790014295
theta,vel3,False,False,3132.7448529522508,7.2200199855340745,169.36898847852603,7.979972196139043,localno_plain,False,1.5398963210795324e-16,16.354474531700006,False,0.203842267356296,False,3.071908185380098,False,0.23298658293052488,False,0.10710777301405232,50,55.965439459534586
theta,vel3,True,False,3132.7448529522508,7.2200199855340745,71.59539800335011,7.979972196139043,localno_plain,False,0.0,16.354474531700006,False,0.1458386663839678,False,3.071908185380098,False,0.23298658293052488,False,0.10710777301405232,50,55.965439459534586
r,vel3,False,False,3132.7448529522508,15.646465098433103,164.146300084708,4.776215477058061,localno_plain,False,0.0,1.9487003364144218,False,0.20236535947406317,False,0.3237176931522353,False,0.20266542924396805,False,0.1230604472986731,50,79.89989080880974
r,vel3,True,False,3132.7448529522508,15.646465098433103,66.37270960953205,4.776215477058061,localno_plain,False,0.0,1.9487003364144218,False,0.14086556584802168,False,0.3237176931522353,False,0.20266542924396805,False,0.1230604472986731,50,79.89989080880974
combined,vel3,False,False,3132.7448529522508,21.59867526595024,153.5001313256515,9.470174068597483,localno_plain,False,0.0,2.587766128020835,False,0.18958421173625428,False,0.5953071749411516,False,0.1757130016902407,False,0.1497809018574307,50,86.79539018502322
combined,vel3,True,False,3132.7448529522508,21.59867526595024,55.7265408504755,9.470174068597483,localno_plain,False,1.637282197235185e-16,2.587766128020835,False,0.11864116734020419,False,0.5953071749411516,False,0.1757130016902407,False,0.1497809018574307,50,86.79539018502322
phi,Bcc1,False,False,1141.9206971454328,0.14792586298414445,404.59773981995386,0.948812906789833,localno_plain,False,0.0,7097.757710154676,False,0.029731291343963198,False,15802.566206580103,False,130176.62922427151,False,0.03668198291759821,75,50.351128441378805
phi,Bcc1,True,False,1141.9206971454328,0.14792586298414445,403.9526611399624,0.9488129067898329,localno_plain,False,0.0,7097.757710154676,False,0.029684588127480944,False,15802.5662065801,False,130176.62922427151,False,0.03668198291759821,75,50.351128441378805
theta,Bcc1,False,False,1141.9206971454328,168.919604584694,142.73890159806137,94.0359724069725,localno_plain,False,0.0,0.580062804672605,False,0.011150397238950551,False,0.1822283682084082,False,0.02943203913303612,False,0.2288090147557226,75,400.50415090380716
