axis,channel,demeaned,model,model_high_k_axis_anisotropy,model_high_k_energy,model_high_k_energy_undefined,model_low_k_energy,model_low_k_energy_undefined,model_mid_k_energy,model_mid_k_energy_undefined,model_parseval_relative_error,model_retention_high_k_energy,model_retention_low_k_energy,model_retention_mid_k_energy,model_retention_total_nonzero_mode_energy,model_spectral_centroid,model_total_nonzero_mode_energy,model_total_nonzero_mode_energy_undefined,normalization,oracle_high_k_axis_anisotropy,oracle_high_k_energy,oracle_low_k_energy,oracle_mid_k_energy,oracle_parseval_relative_error,oracle_spectral_centroid,oracle_total_nonzero_mode_energy,preprocessing_high_k_energy_undefined,preprocessing_low_k_energy_undefined,preprocessing_mid_k_energy_undefined,preprocessing_retention_high_k_energy,preprocessing_retention_low_k_energy,preprocessing_retention_mid_k_energy,preprocessing_retention_total_nonzero_mode_energy,preprocessing_total_nonzero_mode_energy_undefined,raw_high_k_axis_anisotropy,raw_high_k_energy,raw_low_k_energy,raw_mid_k_energy,raw_parseval_relative_error,raw_spectral_centroid,raw_total_nonzero_mode_energy,step,total_high_k_energy_undefined,total_low_k_energy_undefined,total_mid_k_energy_undefined,total_retention_high_k_energy,total_retention_low_k_energy,total_retention_mid_k_energy,total_retention_total_nonzero_mode_energy,total_total_nonzero_mode_energy_undefined,window
theta,vel1,True,fno_full,42885.458024801,19.236262924823073,False,5738.755649633359,False,60.994949471576284,False,0.0,0.7183241303333585,0.13105926464727247,0.18125391539627414,0.11474236580813828,0.03492706031269407,4208.770575740547,False,ortho,246.153229826663,26.779363399494798,43787.48549427933,336.51658965944796,1.6479793506853257e-16,0.032535981694380114,36680.179514322284,False,False,False,0.9999999901645696,0.999999998230657,1.0000000135927307,0.9999999985855872,False,246.15323474808477,26.779363662881366,43787.48557175441,336.5165850852686,0.0,0.03253598170934066,36680.1795662032,10,False,False,False,0.7183241232683316,0.13105926441538368,0.18125391786000983,0.1147423656458452,False,none
r,vel1,False,fno_full,42885.458024801,86.88508491903747,False,31889.78427142668,False,205.3047272658941,False,0.0,0.09524073478120981,0.32512830188448194,0.16985296262113594,0.12192655927082095,0.053489654690483855,4701.0917003995255,False,ortho,246.153229826663,912.2681079543619,98083.69215042103,1208.7203196086416,1.4522191123639042e-16,0.038311379665034805,38556.74865684965,False,False,False,0.9999999973503972,0.999999999432752,0.9999999973958817,0.9999999985916578,False,246.15323474808477,912.26811037151,98083.69220605881,1208.7203227562923,0.0,0.038311379723880525,38556.74871115075,10,False,False,False,0.0952407345288597,0.3251283017000536,0.16985296217881873,0.12192655909910663,False,none
r,vel1,True,fno_full,42885.458024801,86.88508491903747,False,5526.797049844828,False,205.3047272658941,False,0.0,0.09524073478120981,0.13149712746014325,0.16985296262113594,0.12192655927082095,0.053489654690483855,4701.0917003995255,False,ortho,246.153229826663,912.2681079543619,42029.79301977527,1208.7203196086416,1.6479793506853257e-16,0.038311379665034805,38556.74865684965,False,False,False,0.9999999973503972,0.9999999983916291,0.9999999973958817,0.9999999985916578,False,246.15323474808477,912.26811037151,42029.79308737477,1208.7203227562923,0.0,0.038311379723880525,38556.74871115075,10,False,False,False,0.0952407345288597,0.1314971272486471,0.16985296217881873,0.12192655909910663,False,none
combined,vel1,False,fno_full,42885.458024801,101.8733666182415,False,31835.757659766576,False,244.34305722678957,False,1.130439915724226e-16,0.10876748712897578,0.3256672071823998,0.16154124169695802,0.13179804912333143,0.05345085258931406,5818.98686202976,False,ortho,246.153229826663,936.6159806325278,97755.49075144061,1512.573845910897,1.4522191123639042e-16,0.04777382970082817,44150.781447338275,False,False,False,0.9999999968429345,0.9999999994176763,0.9999999991271069,0.9999999983428541,False,246.15323474808477,936.6159835894858,97755.49080836595,1512.5738472312123,1.452219111476924e-16,0.047773829764273835,44150.78152050256,10,False,False,False,0.1087674867855897,0.32566720699275603,0.1615412415559498,0.13179804890492283,False,none
combined,vel1,True,fno_full,42885.458024801,101.8733666182415,False,5472.770438184728,False,244.34305722678957,False,1.5629777542678307e-16,0.10876748712897578,0.131236488236475,0.16154124169695802,0.13179804912333143,0.05345085258931406,5818.98686202976,False,ortho,246.153229826663,936.6159806325278,41701.591620794854,1512.573845910897,0.0,0.04777382970082817,44150.781447338275,False,False,False,0.9999999968429345,0.9999999983480962,0.9999999991271069,0.9999999983428541,False,246.15323474808477,936.6159835894858,41701.591689681874,1512.5738472312123,1.6479793479543832e-16,0.047773829764273835,44150.78152050256,10,False,False,False,0.1087674867855897,0.13123648801968493,0.1615412415559498,0.13179804890492283,False,none
phi,vel1,False,localno_plain,277077.25132818625,0.0010175826492315,False,19231.49988462334,False,0.0007679011564354076,False,0.0,0.0002745697822163009,0.19194218781351344,0.00011387139274643971,0.0038031192381851784,0.03259667003361087,0.23658570854276906,False,ortho,246.153229826663,3.706098468002089,100194.23089679595,6.743582720071865,0.0,0.09351422912811665,62.208333140684296,False,False,False,1.0000000173437231,0.9999999993872362,1.0000000190631726,1.0000000248027638,False,246.15323474808477,3.7060984037245444,100194.23095819136,6.743582591517787,0.0,0.09351422944442402,62.20833159774573,10,False,False,False,0.00027456978697836323,0.1919421876958982,0.00011387139491718972,0.0038031193325130472,False,none
phi,vel1,True,localno_plain,277077.25132818625,0.0010175826492315,False,5775.7169375010135,False,0.0007679011564354076,False,0.0,0.0002745697822163009,0.13084896978346283,0.00011387139274643971,0.0038031192381851784,0.03259667003361087,0.23658570854276906,False,ortho,246.153229826663,3.706098468002089,44140.33176615021,6.743582720071865,1.6479793506853257e-16,0.09351422912811665,62.208333140684296,False,False,False,1.0000000173437231,0.9999999983380932,1.0000000190631726,1.0000000248027638,False,246.15323474808477,3.7060984037245444,44140.33183950733,6.743582591517787,1.6479793479543832e-16,0.09351422944442402,62.20833159774573,10,False,False,False,0.00027456978697836323,0.13084896956600403,0.00011387139491718972,0.0038031193325130472,False,none
theta,vel1,False,localno_plain,277077.25132818625,258.95933017446936,False,18795.06467378907,False,177.477666143604,False,0.0,9.67010777333694,0.18824923897436557,0.5273964838500531,0.07829069094995915,0.07448721824454232,2871.7165983448285,False,ortho,246.153229826663,26.779363399494798,99841.38462492508,336.51658965944796,1.4522191123639042e-16,0.032535981694380114,36680.179514322284,False,False,False,0.9999999901645696,0.9999999993438254,1.0000000135927307,0.9999999985855872,False,246.15323474808477,26.779363662881366,99841.38469043846,336.5165850852686,0.0,0.03253598170934066,36680.1795662032,10,False,False,False,9.670107678227266,0.18824923885084122,0.5273964910188116,0.07829069083922378,False,none
theta,vel1,True,localno_plain,277077.25132818625,258.95933017446936,False,5339.281726666746,False,177.477666143604,False,1.5746866241140512e-16,9.67010777333694,0.12193624882534766,0.5273964838500531,0.07829069094995915,0.07448721824454232,2871.7165983448285,False,ortho,246.153229826663,26.779363399494798,43787.48549427933,336.51658965944796,1.6479793506853257e-16,0.032535981694380114,36680.179514322284,False,False,False,0.9999999901645696,0.999999998230657,1.0000000135927307,0.9999999985855872,False,246.15323474808477,26.779363662881366,43787.48557175441,336.5165850852686,0.0,0.03253598170934066,36680.1795662032,10,False,False,False,9.670107678227266,0.12193624860960062,0.5273964910188116,0.07829069083922378,False,none
r,vel1,False,localno_plain,277077.25132818625,281.94900344831797,False,18776.39187229854,False,173.16079436029054,False,0.0,0.30906375109456646,0.19143235190925612,0.14325960402184384,0.13987444279903422,0.04754278813572655,5393.103734519256,False,ortho,246.153229826663,912.2681079543619,98083.69215042103,1208.7203196086416,1.4522191123639042e-16,0.038311379665034805,38556.74865684965,False,False,False,0.9999999973503972,0.999999999432752,0.9999999973958817,0.9999999985916578,False,246.15323474808477,912.26811037151,98083.69220605881,1208.7203227562923,0.0,0.038311379723880525,38556.74871115075,10,False,False,False,0.30906375027567023,0.19143235180066648,0.1432596036487789,0.13987444260204313,False,none
r,vel1,True,localno_plain,277077.25132818625,281.94900344831797,False,5320.6089251762105,False,173.16079436029054,False,1.5746866241140512e-16,0.30906375109456646,0.1265913663356094,0.14325960402184384,0.13987444279903422,0.04754278813572655,5393.103734519256,False,ortho,246.153229826663,912.2681079543619,42029.79301977527,1208.7203196086416,1.6479793506853257e-16,0.038311379665034805,38556.74865684965,False,False,False,0.9999999973503972,0.9999999983916291,0.9999999973958817,0.9999999985916578,False,246.15323474808477,912.26811037151,42029.79308737477,1208.7203227562923,0.0,0.038311379723880525,38556.74871115075,10,False,False,False,0.30906375027567023,0.12659136613200353,0.1432596036487789,0.13987444260204313,False,none
combined,vel1,False,localno_plain,277077.25132818625,512.3134845670069,False,18474.06122007606,False,245.12696546408145,False,0.0,0.5469834971436475,0.1889823382611765,0.16205950283138865,0.13081804066987854,0.06464777542118295,5775.718722984818,False,ortho,246.153229826663,936.6159806325278,97755.49075144061,1512.573845910897,1.4522191123639042e-16,0.04777382970082817,44150.781447338275,False,False,False,0.9999999968429345,0.9999999994176763,0.9999999991271069,0.9999999983428541,False,246.15323474808477,936.6159835894858,97755.49080836595,1512.5738472312123,1.452219111476924e-16,0.047773829764273835,44150.78152050256,10,False,False,False,0.5469834954167847,0.18898233815112758,0.16205950268992803,0.13081804045309398,False,none
combined,vel1,True,localno_plain,277077.25132818625,512.3134845670069,False,5018.27827295373,False,245.12696546408145,False,3.1493732482281024e-16,0.5469834971436475,0.12033781152974801,0.16205950283138865,0.13081804066987854,0.06464777542118295,5775.718722984818,False,ortho,246.153229826663,936.6159806325278,41701.591620794854,1512.573845910897,0.0,0.04777382970082817,44150.781447338275,False,False,False,0.9999999968429345,0.9999999983480962,0.9999999991271069,0.9999999983428541,False,246.15323474808477,936.6159835894858,41701.591689681874,1512.5738472312123,1.6479793479543832e-16,0.047773829764273835,44150.78152050256,10,False,False,False,0.5469834954167847,0.12033781133096152,0.16205950268992803,0.13081804045309398,False,none
phi,vel2,False,persistence,189816.75391820606,3.7192925800891586e-06,False,42.07185895153762,False,1.2445069091762033e-05,False,0.0,0.0010223821034956897,1.6518182285156306,0.002049429468931648,0.003294602361736456,0.06681573197199818,0.0001617153852216977,False,ortho,197.99186267136707,0.0036378694104408677,25.47002946525451,0.006072455422556968,2.788657739889972e-16,0.09830861658243222,0.04908494788319882,False,False,False,0.21565593264850702,0.5973546906455507,0.20407508070508962,0.20771949705121243,False,183.0304585502921,0.016868858490297844,42.638033758016526,0.029755986872950536,1.6646325846538207e-16,0.09216853630958952,0.23630399928754459,10,False,False,False,0.00022048276605250537,0.9867213668976361,0.000418237484271615,0.0006843531455636334,False,none
phi,vel2,True,persistence,189816.75391820606,3.7192925800891586e-06,False,42.07182291391626,False,1.2445069091762033e-05,False,1.6888796670810614e-16,0.0010223821034956897,1.6519551345322387,0.002049429468931648,0.003294602361736456,0.06681573197199818,0.0001617153852216977,False,ortho,197.99186267136707,0.0036378694104408677,25.467896817808647,0.006072455422556968,1.3944455846696671e-16,0.09830861658243222,0.04908494788319882,False,False,False,0.21565593264850696,0.5973494408756843,0.20407508070508962,0.20771949705121245,False,183.0304585502921,0.016868858490297848,42.63483829577874,0.029755986872950536,1.664757211837909e-16,0.09216853630958953,0.23630399928754456,10,False,False,False,0.00022048276605250532,0.9867944759645487,0.000418237484271615,0.0006843531455636335,False,none
theta,vel2,False,persistence,189816.75391820606,0.3979006152815737,False,41.13417551108133,False,0.5397989895363899,False,0.0,0.9275750391557878,1.6724448512696286,1.1849772525036033,1.6516946384501012,0.029031962437508003,42.068221755832994,False,ortho,197.99186267136707,0.42896865319242994,24.59523581889981,0.4555353179952697,0.0,0.02982936870636367,25.4697331919104,False,False,False,0.7783698052344974,0.5920749565447088,0.7684465875608598,0.5970071661384423,False,183.0304585502921,0.5511116313963331,41.54074673658752,0.5928002353959207,0.0,0.025899467553494298,42.662357567085095,10,False,False,False,0.7219964025680717,0.9902127126388872,0.9105917260236372,0.9860735354271539,False,none
theta,vel2,True,persistence,189816.75391820606,0.3979006152815737,False,41.134139473459975,False,0.5397989895363899,False,0.0,0.9275750391557879,1.672588415812681,1.1849772525036033,1.6516946384501012,0.029031962437508003,42.068221755832994,False,ortho,197.99186267136707,0.4289686531924299,24.593103171453947,0.4555353179952697,1.3944455846696671e-16,0.02982936870636367,25.4697331919104,False,False,False,0.7783698052344973,0.5920691619257941,0.7684465875608598,0.5970071661384423,False,183.0304585502921,0.5511116313963331,41.53755127434974,0.5928002353959207,0.0,0.025899467553494298,42.662357567085095,10,False,False,False,0.7219964025680717,0.9902880215970055,0.9105917260236372,0.9860735354271539,False,none
r,vel2,False,persistence,189816.75391820606,0.7059840444245935,False,38.95441661562971,False,2.4114744558449854,False,0.0,0.9801678186731069,1.6456883130521305,2.2146390013842,2.288897799442735,0.05773940671459341,37.57806603902825,False,ortho,197.99186267136707,0.7202685407283753,23.67059199890894,1.0888792504501903,0.0,0.06997293069893004,16.41753775471197,False,False,False,0.23328423115694938,0.6646287277802567,0.27342392738196836,0.5284776838586374,False,183.0304585502921,3.0875149046992028,35.614759051966594,3.982384646713985,0.0,0.10033556631126793,31.06571621878267,10,False,False,False,0.2286576959839399,1.0937717298266745,0.6055352934917483,1.2096314076386285,False,none
r,vel2,True,persistence,189816.75391820606,0.7059840444245935,False,38.954380578008355,False,2.4114744558449854,False,0.0,0.9801678186731069,1.6458350752602058,2.2146390013842,2.288897799442735,0.05773940671459341,37.57806603902825,False,ortho,197.99186267136707,0.7202685407283753,23.668459351463078,1.0888792504501903,1.3944455846696671e-16,0.06997293069893004,16.41753775471197,False,False,False,0.23328423115694932,0.6646284792249225,0.27342392738196836,0.5284776838586374,False,183.0304585502921,3.087514904699203,35.6115635897288,3.982384646713985,0.0,0.10033556631126793,31.06571621878267,10,False,False,False,0.22865769598393987,1.0938688631252265,0.6055352934917483,1.2096314076386285,False,none
combined,vel2,False,persistence,189816.75391820606,1.0881546753464493,False,38.1198744224225,False,2.863846018130351,False,1.6888782204327766e-16,0.9575421796716389,1.6671768220212868,1.9371121447628137,1.6513261564451498,0.06225401746020806,42.07183907827793,False,ortho,197.99186267136707,1.1364039083057418,22.864925854838795,1.4784100269429727,0.0,0.06119356697015426,25.477607142641652,False,False,False,0.31453946640716973,0.6599091931067711,0.3342436402644302,0.5969244085749955,False,183.0304585502921,3.612913575794882,34.648594221264815,4.423150806320079,4.993897753961462e-16,0.0846191417661062,42.68146314114199,10,False,False,False,0.3011848062562756,1.1001853113863782,0.6474674148659607,0.9857168893004415,False,none
combined,vel2,True,persistence,189816.75391820606,1.0881546753464493,False,38.119838384801135,False,2.863846018130351,False,1.6888796670810614e-16,0.9575421796716389,1.6673307604634535,1.9371121447628137,1.65132615644515,0.06225401746020806,42.07183907827793,False,ortho,197.99186267136707,1.1364039083057418,22.86279320739293,1.4784100269429727,0.0,0.06119356697015427,25.47760714264165,False,False,False,0.31453946640716973,0.6599085023212762,0.3342436402644302,0.5969244085749954,False,183.0304585502921,3.612913575794882,34.64539875902703,4.423150806320079,3.329514423675818e-16,0.0846191417661062,42.68146314114199,10,False,False,False,0.3011848062562756,1.1002857450116321,0.6474674148659607,0.9857168893004415,False,none
phi,vel2,False,fno_plain,9981.281820138063,1.2234964890058542e-05,False,18.81142020763812,False,1.0427450744988546e-05,False,1.8885918019909703e-16,0.003363222675048087,0.7385708066533697,0.0017171720530470018,0.0008500027942428231,0.1836450708855295,4.1722342855982345e-05,False,ortho,197.99186267136707,0.0036378694104408677,25.47002946525451,0.006072455422556968,2.788657739889972e-16,0.09830861658243222,0.04908494788319882,False,False,False,0.21565593264850702,0.5973546906455507,0.20407508070508962,0.20771949705121243,False,183.0304585502921,0.016868858490297844,42.638033758016526,0.029755986872950536,1.6646325846538207e-16,0.09216853630958952,0.23630399928754459,10,False,False,False,0.0007252989226921018,0.4411887357282585,0.0003504320253100913,0.00017656215291224443,False,none
phi,vel2,True,fno_plain,9981.281820138063,1.2234964890058542e-05,False,18.787871158770727,False,1.0427450744988546e-05,False,1.8909589933887353e-16,0.003363222675048087,0.7377079973731143,0.0017171720530470018,0.0008500027942428233,0.18364507088552948,4.172234285598235e-05,False,ortho,197.99186267136707,0.0036378694104408677,25.467896817808647,0.006072455422556968,1.3944455846696671e-16,0.09830861658243222,0.04908494788319882,False,False,False,0.21565593264850696,0.5973494408756843,0.20407508070508962,0.20771949705121245,False,183.0304585502921,0.016868858490297848,42.63483829577874,0.029755986872950536,1.664757211837909e-16,0.09216853630958953,0.23630399928754456,10,False,False,False,0.0007252989226921016,0.44066945976035066,0.0003504320253100913,0.00017656215291224448,False,none
theta,vel2,False,fno_plain,9981.281820138063,0.11367680470640187,False,18.4379991194704,False,0.2597669458769516,False,0.0,0.2650002601831325,0.7496573423907577,0.5702454576302447,0.7175049053375414,0.026560213253214445,18.274658502834107,False,ortho,197.99186267136707,0.42896865319242994,24.59523581889981,0.4555353179952697,0.0,0.02982936870636367,25.4697331919104,False,False,False,0.7783698052344974,0.5920749565447088,0.7684465875608598,0.5970071661384423,False,183.0304585502921,0.5511116313963331,41.54074673658752,0.5928002353959207,0.0,0.025899467553494298,42.662357567085095,10,False,False,False,0.206268200905836,0.4438533384194297,0.43820317598804237,0.42835557022599685,False,none
theta,vel2,True,fno_plain,9981.281820138063,0.11367680470640187,False,18.41445007060301,False,0.2597669458769516,False,0.0,0.26500026018313255,0.7487648037835782,0.5702454576302447,0.7175049053375414,0.026560213253214445,18.274658502834107,False,ortho,197.99186267136707,0.4289686531924299,24.593103171453947,0.4555353179952697,1.3944455846696671e-16,0.02982936870636367,25.4697331919104,False,False,False,0.7783698052344973,0.5920691619257941,0.7684465875608598,0.5970071661384423,False,183.0304585502921,0.5511116313963331,41.53755127434974,0.5928002353959207,0.0,0.025899467553494298,42.662357567085095,10,False,False,False,0.206268200905836,0.44332054985567476,0.43820317598804237,0.42835557022599685,False,none
r,vel2,False,fno_plain,9981.281820138063,0.12212063262716882,False,18.346874642522316,False,0.34244759490426946,False,0.0,0.16954875261339847,0.7750914993325045,0.31449547299453695,1.0468202794866408,0.045558160285849,17.186211460870062,False,ortho,197.99186267136707,0.7202685407283753,23.67059199890894,1.0888792504501903,0.0,0.06997293069893004,16.41753775471197,False,False,False,0.23328423115694938,0.6646287277802567,0.27342392738196836,0.5284776838586374,False,183.0304585502921,3.0875149046992028,35.614759051966594,3.982384646713985,0.0,0.10033556631126793,31.06571621878267,10,False,False,False,0.03955305039703647,0.5151480771146542,0.08599058737001605,0.5532211567193513,False,none
r,vel2,True,fno_plain,9981.281820138063,0.12212063262716882,False,18.323325593654925,False,0.3424475949042695,False,0.0,0.16954875261339847,0.7741663841133056,0.314495472994537,1.0468202794866408,0.045558160285849,17.186211460870062,False,ortho,197.99186267136707,0.7202685407283753,23.668459351463078,1.0888792504501903,1.3944455846696671e-16,0.06997293069893004,16.41753775471197,False,False,False,0.23328423115694932,0.6646284792249225,0.27342392738196836,0.5284776838586374,False,183.0304585502921,3.087514904699203,35.6115635897288,3.982384646713985,0.0,0.10033556631126793,31.06571621878267,10,False,False,False,0.039553050397036466,0.5145330265402835,0.08599058737001607,0.5532211567193513,False,none
combined,vel2,False,fno_plain,9981.281820138063,0.2106414417060709,False,18.130326796147006,False,0.47047463220067426,False,0.0,0.18535789974544795,0.7929317991779173,0.31823014158901,0.7374277229411086,0.048014857310523434,18.78789382118636,False,ortho,197.99186267136707,1.1364039083057418,22.864925854838795,1.4784100269429727,0.0,0.06119356697015426,25.477607142641652,False,False,False,0.31453946640716973,0.6599091931067711,0.3342436402644302,0.5969244085749955,False,183.0304585502921,3.612913575794882,34.648594221264815,4.423150806320079,4.993897753961462e-16,0.0846191417661062,42.68146314114199,10,False,False,False,0.05830237488028686,0.5232629837841997,0.10636640096657574,0.4401886073834269,False,none
combined,vel2,True,fno_plain,9981.281820138063,0.2106414417060709,False,18.10677774727962,False,0.47047463220067426,False,1.8909589933887353e-16,0.18535789974544795,0.79197574780253,0.31823014158901,0.7374277229411087,0.04801485731052344,18.78789382118636,False,ortho,197.99186267136707,1.1364039083057418,22.86279320739293,1.4784100269429727,0.0,0.06119356697015427,25.47760714264165,False,False,False,0.31453946640716973,0.6599085023212762,0.3342436402644302,0.5969244085749954,False,183.0304585502921,3.612913575794882,34.64539875902703,4.423150806320079,3.329514423675818e-16,0.0846191417661062,42.68146314114199,10,False,False,False,0.05830237488028686,0.5226315296071403,0.10636640096657574,0.4401886073834269,False,none
phi,vel2,False,fno_full,19781.852505856248,2.1579596901900308e-05,False,56.745137851362465,False,1.7573219207357018e-05,False,0.0,0.005931932806594371,2.2279180292575855,0.0028939231306793767,0.0013582643532564604,0.19732010209282755,6.667033499120011e-05,False,ortho,197.99186267136707,0.0036378694104408677,25.47002946525451,0.006072455422556968,2.788657739889972e-16,0.09830861658243222,0.04908494788319882,False,False,False,0.21565593264850702,0.5973546906455507,0.20407508070508962,0.20771949705121243,False,183.0304585502921,0.016868858490297844,42.638033758016526,0.029755986872950536,1.6646325846538207e-16,0.09216853630958952,0.23630399928754459,10,False,False,False,0.001279256501814385,1.33085728515081,0.0005905775964477195,0.0002821379883210223,False,none
phi,vel2,True,fno_full,19781.852505856245,2.1579596901900308e-05,False,53.49670356211853,False,1.757321920735702e-05,False,1.3281981288960582e-16,0.005931932806594371,2.100554433089681,0.0028939231306793775,0.0013582643532564604,0.19732010209282755,6.667033499120011e-05,False,ortho,197.99186267136707,0.0036378694104408677,25.467896817808647,0.006072455422556968,1.3944455846696671e-16,0.09830861658243222,0.04908494788319882,False,False,False,0.21565593264850696,0.5973494408756843,0.20407508070508962,0.20771949705121245,False,183.0304585502921,0.016868858490297848,42.63483829577874,0.029755986872950536,1.664757211837909e-16,0.09216853630958953,0.23630399928754456,10,False,False,False,0.0012792565018143846,1.254765016135061,0.0005905775964477196,0.0002821379883210223,False,none
theta,vel2,False,fno_full,19781.852505856248,0.23484834559990778,False,55.9086245683788,False,0.6017040901998598,False,1.252164101466769e-16,0.5474720445238636,2.2731485471432937,1.3208725348626162,1.9128098613112665,0.027464315790909372,48.718756814453094,False,ortho,197.99186267136707,0.42896865319242994,24.59523581889981,0.4555353179952697,0.0,0.02982936870636367,25.4697331919104,False,False,False,0.7783698052344974,0.5920749565447088,0.7684465875608598,0.5970071661384423,False,183.0304585502921,0.5511116313963331,41.54074673658752,0.5928002353959207,0.0,0.025899467553494298,42.662357567085095,10,False,False,False,0.42613570866737177,1.3458743272695335,1.0150199920180403,1.1419611946631059,False,none
theta,vel2,True,fno_full,19781.852505856245,0.23484834559990778,False,52.660190279134866,False,0.6017040901998598,False,0.0,0.5474720445238636,2.1412584622610513,1.3208725348626162,1.9128098613112665,0.02746431579090937,48.718756814453094,False,ortho,197.99186267136707,0.4289686531924299,24.593103171453947,0.4555353179952697,1.3944455846696671e-16,0.02982936870636367,25.4697331919104,False,False,False,0.7783698052344973,0.5920691619257941,0.7684465875608598,0.5970071661384423,False,183.0304585502921,0.5511116313963331,41.53755127434974,0.5928002353959207,0.0,0.025899467553494298,42.662357567085095,10,False,False,False,0.42613570866737177,1.267773103217415,1.0150199920180403,1.1419611946631059,False,none
r,vel2,False,fno_full,19781.852505856248,0.4268844030492243,False,55.24051714140005,False,1.0777754597292926,False,1.252164101466769e-16,0.5926739527142686,2.333719289485716,0.9898025509106663,3.2101305021940685,0.03974545991426331,52.70243871732361,False,ortho,197.99186267136707,0.7202685407283753,23.67059199890894,1.0888792504501903,0.0,0.06997293069893004,16.41753775471197,False,False,False,0.23328423115694938,0.6646287277802567,0.27342392738196836,0.5284776838586374,False,183.0304585502921,3.0875149046992028,35.614759051966594,3.982384646713985,0.0,0.10033556631126793,31.06571621878267,10,False,False,False,0.1382614873856983,1.5510568823671362,0.270635700802685,1.6964823326834855,False,none
r,vel2,True,fno_full,19781.852505856245,0.42688440304922426,False,51.992082852156116,False,1.0777754597292926,False,1.3281981288960582e-16,0.5926739527142685,2.196682178594873,0.9898025509106663,3.2101305021940685,0.03974545991426331,52.70243871732361,False,ortho,197.99186267136707,0.7202685407283753,23.668459351463078,1.0888792504501903,1.3944455846696671e-16,0.06997293069893004,16.41753775471197,False,False,False,0.23328423115694932,0.6646284792249225,0.27342392738196836,0.5284776838586374,False,183.0304585502921,3.087514904699203,35.6115635897288,3.982384646713985,0.0,0.10033556631126793,31.06571621878267,10,False,False,False,0.13826148738569827,1.4599775357000004,0.270635700802685,1.6964823326834855,False,none
combined,vel2,False,fno_full,19781.852505856248,0.5656286752973758,False,54.83552791449958,False,1.344020414381613,False,0.0,0.49773559485611807,2.398237731564522,0.9090985517466708,2.099755381870129,0.043910849204633944,53.49674271493465,False,ortho,197.99186267136707,1.1364039083057418,22.864925854838795,1.4784100269429727,0.0,0.06119356697015426,25.477607142641652,False,False,False,0.31453946640716973,0.6599091931067711,0.3342436402644302,0.5969244085749955,False,183.0304585502921,3.612913575794882,34.648594221264815,4.423150806320079,4.993897753961462e-16,0.0846191417661062,42.68146314114199,10,False,False,False,0.1565574884178986,1.5826191263149567,0.3038604092949287,1.2533952394749905,False,none
combined,vel2,True,fno_full,19781.852505856245,0.5656286752973758,False,51.58709362525564,False,1.3440204143816128,False,2.6563962577921164e-16,0.49773559485611807,2.256377563200563,0.9090985517466706,2.0997553818701293,0.043910849204633944,53.49674271493465,False,ortho,197.99186267136707,1.1364039083057418,22.86279320739293,1.4784100269429727,0.0,0.06119356697015427,25.47760714264165,False,False,False,0.31453946640716973,0.6599085023212762,0.3342436402644302,0.5969244085749954,False,183.0304585502921,3.612913575794882,34.64539875902703,4.423150806320079,3.329514423675818e-16,0.0846191417661062,42.68146314114199,10,False,False,False,0.1565574884178986,1.4890027384030142,0.30386040929492864,1.2533952394749905,False,none
phi,vel2,False,localno_plain,266384.7730324373,1.6370450004265886e-06,False,5.654624061153895,False,1.0570310578595857e-06,False,1.5707109560832654e-16,0.00045000103514661284,0.22201089593821527,0.00017406979290998152,0.00520882127117625,0.03517554029663137,0.00025567472062858367,False,ortho,197.99186267136707,0.0036378694104408677,25.47002946525451,0.006072455422556968,2.788657739889972e-16,0.09830861658243222,0.04908494788319882,False,False,False,0.21565593264850702,0.5973546906455507,0.20407508070508962,0.20771949705121243,False,183.0304585502921,0.016868858490297844,42.638033758016526,0.029755986872950536,1.6646325846538207e-16,0.09216853630958952,0.23630399928754459,10,False,False,False,9.704539292733637e-05,0.13261925006311412,3.552330703642271e-05,0.0010819737346783875,False,none
phi,vel2,True,localno_plain,266384.77303243725,1.637045000426589e-06,False,5.640029911100652,False,1.0570310578595844e-06,False,0.0,0.00045000103514661295,0.22145644579323143,0.0001740697929099813,0.0052088212711762505,0.03517554029663139,0.0002556747206285837,False,ortho,197.99186267136707,0.0036378694104408677,25.467896817808647,0.006072455422556968,1.3944455846696671e-16,0.09830861658243222,0.04908494788319882,False,False,False,0.21565593264850696,0.5973494408756843,0.20407508070508962,0.20771949705121245,False,183.0304585502921,0.016868858490297848,42.63483829577874,0.029755986872950536,1.664757211837909e-16,0.09216853630958953,0.23630399928754456,10,False,False,False,9.704539292733638e-05,0.1322868840729031,3.552330703642267e-05,0.001081973734678388,False,none
theta,vel2,False,localno_plain,266384.7730324373,0.43608386088252304,False,4.7237982396759675,False,0.4947446546714629,False,1.5707109560832654e-16,1.0165867776984192,0.1920615144517558,1.0860730993345291,0.2091454753098214,0.07230615918153363,5.326879454436435,False,ortho,197.99186267136707,0.42896865319242994,24.59523581889981,0.4555353179952697,0.0,0.02982936870636367,25.4697331919104,False,False,False,0.7783698052344974,0.5920749565447088,0.7684465875608598,0.5970071661384423,False,183.0304585502921,0.5511116313963331,41.54074673658752,0.5928002353959207,0.0,0.025899467553494298,42.662357567085095,10,False,False,False,0.7912804521610839,0.11371481282293426,0.8345891670252656,0.12486134752539402,False,none
