channel,model,radial_absolute_error,shell_absolute_error,source_snapshot
rho,Stage AD,4.684438989316927,14.795173303558085,175
press,Stage AD,16.23183216733465,118258.10644956569,175
vel1,Stage AD,0.052162554483558735,0.04534159983893833,175
vel2,Stage AD,0.002091112099729428,5.369855694509501e-05,175
vel3,Stage AD,0.04047524803613068,0.002722534563966986,175
Bcc1,Stage AG,2.2263749291252926,3.169668631610828,175
Bcc2,Stage AG,0.09611568363978865,0.16941029433070012,175
Bcc3,Stage AG,0.4917172027088497,0.4381176832518478,175
rho,Stage AG,7.0453271063390615,136.4825168115177,175
press,Stage AG,0.36723644614578815,259.0380840511131,175
vel1,Stage AG,0.06909360308686678,0.05094453268363455,175
vel2,Stage AG,0.005486939045298823,7.476668056253616e-05,175
vel3,Stage AG,0.03559508981535659,0.002934158264472438,175
Bcc1,Stage AD,0.8990930266530079,3.0989649573843776,176
Bcc2,Stage AD,0.1368034315201388,0.417929621599157,176
Bcc3,Stage AD,0.4607333861947058,34.86998864841526,176
rho,Stage AD,3.951951891515044,57.48375671287071,176
press,Stage AD,6.070259896797119,6391.093646961722,176
vel1,Stage AD,0.054094122191104106,0.04531150086861079,176
vel2,Stage AD,0.0022902747493287567,3.184896480836925e-05,176
vel3,Stage AD,0.019141975735044097,0.002683269847639539,176
Bcc1,Stage AG,2.2471762029319557,3.2168440122263795,176
Bcc2,Stage AG,0.0918073609987372,0.38643388043553284,176
Bcc3,Stage AG,0.6299199344555818,7.750045848232743,176
rho,Stage AG,6.295075703368725,108.15670055361122,176
press,Stage AG,2.5636320168984854,2334.121812845954,176
vel1,Stage AG,0.0632584877886463,0.05147332975247925,176
vel2,Stage AG,0.0044703976437903085,6.707345509809822e-05,176
vel3,Stage AG,0.007609754376247361,0.0033897521648282164,176
Bcc1,Stage AD,0.7379837330947712,2.7205388339443783,177
Bcc2,Stage AD,0.1279891742287991,0.23904917033264977,177
Bcc3,Stage AD,0.8161380998590659,2.528753060647562,177
rho,Stage AD,5.031310821766624,32.51187428075056,177
press,Stage AD,128.0788506254114,7180373.057277211,177
vel1,Stage AD,0.05272453606413429,0.04854164965504235,177
vel2,Stage AD,0.0025781098964101704,3.0772373111745475e-05,177
vel3,Stage AD,0.011252944449923464,0.001865551095367844,177
Bcc1,Stage AG,2.0634864786179294,2.8153896200827426,177
Bcc2,Stage AG,0.06738585420617242,0.1604617479053042,177
Bcc3,Stage AG,0.8004881733476044,8.194946817872713,177
rho,Stage AG,7.22905192058272,158.5008465680893,177
press,Stage AG,2.5733972797105866,2280.70110886568,177
vel1,Stage AG,0.0553967262497841,0.05417878284942318,177
vel2,Stage AG,0.0022235583943368744,6.18585598569974e-05,177
vel3,Stage AG,0.019407779133554307,0.0013831832544415178,177
Bcc1,Stage AD,0.7602211107175737,2.5697398073524296,178
Bcc2,Stage AD,0.10456954678082044,0.12623965565802195,178
Bcc3,Stage AD,0.23661130987567688,1.9877834408520196,178
rho,Stage AD,3.726573010437308,188.91381514327975,178
press,Stage AD,3.0585942959244874,3574.71513331067,178
vel1,Stage AD,0.057215023629806544,0.051927483764543654,178
vel2,Stage AD,0.0017184105299553913,3.958491460060814e-05,178
vel3,Stage AD,0.015346944151449448,0.0020401314187654244,178
Bcc1,Stage AG,1.9626725654795933,2.602666929342728,178
Bcc2,Stage AG,0.07548564954281095,0.07095562394654786,178
Bcc3,Stage AG,0.3353326267733362,4.651907853165696,178
rho,Stage AG,6.1510176796927665,139.60076802422546,178
press,Stage AG,0.6633262494446313,118.00036290073571,178
vel1,Stage AG,0.07474381763613866,0.05672114319066496,178
vel2,Stage AG,0.002170282612518449,1.4716029391981614e-05,178
vel3,Stage AG,0.016045421798613502,0.0027086394937101306,178
Bcc1,Stage AD,0.7515275135633517,2.3676727298455598,179
Bcc2,Stage AD,0.06250842909222729,0.023710023640415242,179
Bcc3,Stage AD,0.7375623404419652,13.110483458967288,179
rho,Stage AD,2.8903846366263646,27.10737416438069,179
press,Stage AD,0.7869460845465153,158.6467480686851,179
vel1,Stage AD,0.05165404723992316,0.05502679084955207,179
vel2,Stage AD,0.0010669919484243562,3.8807470491276353e-05,179
vel3,Stage AD,0.04318576069988452,0.002460324774312763,179
Bcc1,Stage AG,1.826313447004257,2.3533253904321056,179
Bcc2,Stage AG,0.03463743261362151,0.01488376554799713,179
Bcc3,Stage AG,0.7057330608303666,11.756456278417392,179
rho,Stage AG,4.796683362889331,102.74279105427185,179
press,Stage AG,1.3760601713271683,166.06466587948316,179
vel1,Stage AG,0.05673340060998803,0.05939812461792493,179
vel2,Stage AG,0.0016690348182591458,6.115234903077658e-05,179
vel3,Stage AG,0.04187472215836032,0.002373346893168472,179
Bcc1,Stage AD,0.6800921288296006,2.15319960906997,180
Bcc2,Stage AD,0.09734174659294585,0.0627870829035444,180
Bcc3,Stage AD,0.5695759700804188,19.10316292806221,180
rho,Stage AD,2.542642696141021,16.51145187297284,180
press,Stage AD,0.5063389694667108,34.83829448907483,180
vel1,Stage AD,0.06163458836850585,0.054691920654369154,180
vel2,Stage AD,0.001100880880998315,2.0082636655863196e-05,180
vel3,Stage AD,0.09259371565316006,0.010654143409474182,180
Bcc1,Stage AG,1.7185956910354958,2.000357573433649,180
Bcc2,Stage AG,0.06758527710985066,0.027313934118203577,180
Bcc3,Stage AG,0.6367213824020436,19.993496476710128,180
