channel,model,shell_absolute_error,shell_persistence_absolute_error,shell_skill,source_snapshot,target_snapshot
vel1,Stage AG,0.05147332975247925,0.07393057111180765,0.30376123194511195,176,177
vel2,Stage AG,6.707345509809822e-05,0.0005012642481924644,0.8661914243037241,176,177
vel3,Stage AG,0.0033897521648282164,0.0020281199761240615,-0.6713765481006548,176,177
Bcc1,Stage AD,2.7205388339443783,61.89482760062682,0.9560457805699288,177,178
Bcc2,Stage AD,0.23904917033264977,0.01815436835293703,-12.167584004319059,177,178
Bcc3,Stage AD,2.528753060647562,9.702986189312728,0.7393840399945291,177,178
rho,Stage AD,32.51187428075056,49.44818435320479,0.34250620713349944,177,178
press,Stage AD,7180373.057277211,0.9415092387479602,-7626448.918670825,177,178
vel1,Stage AD,0.04854164965504235,0.07758339557763339,0.3743294000780176,177,178
vel2,Stage AD,3.0772373111745475e-05,0.00047719118448751296,0.9355135339627156,177,178
vel3,Stage AD,0.001865551095367844,0.002101095493181408,0.11210551761115362,177,178
Bcc1,Stage AG,2.8153896200827426,61.89482760062682,0.9545133296396122,177,178
Bcc2,Stage AG,0.1604617479053042,0.01815436835293703,-7.838740339833667,177,178
Bcc3,Stage AG,8.194946817872713,9.702986189312728,0.15542012964019591,177,178
rho,Stage AG,158.5008465680893,49.44818435320479,-2.205392647704297,177,178
press,Stage AG,2280.70110886568,0.9415092387479602,-2421.3884535627144,177,178
vel1,Stage AG,0.05417878284942318,0.07758339557763339,0.30167038390051537,177,178
vel2,Stage AG,6.18585598569974e-05,0.00047719118448751296,0.8703694412891735,177,178
vel3,Stage AG,0.0013831832544415178,0.002101095493181408,0.3416847264056768,177,178
Bcc1,Stage AD,2.5697398073524296,64.53176897150736,0.9601786864313755,178,179
Bcc2,Stage AD,0.12623965565802195,0.009865831562574041,-11.7956427045553,178,179
Bcc3,Stage AD,1.9877834408520196,6.632630497293559,0.7003024001317224,178,179
rho,Stage AD,188.91381514327975,16.37303100247817,-10.53810892526169,178,179
press,Stage AD,3574.71513331067,1.9171996614638003,-1863.5502631589975,178,179
vel1,Stage AD,0.051927483764543654,0.0785953990226583,0.3393063155061602,178,179
vel2,Stage AD,3.958491460060814e-05,0.0004560832114521556,0.9132068148823743,178,179
vel3,Stage AD,0.0020401314187654244,0.0012901073055294069,-0.5813656817703536,178,179
Bcc1,Stage AG,2.602666929342728,64.53176897150736,0.9596684397340497,178,179
Bcc2,Stage AG,0.07095562394654786,0.009865831562574041,-6.192057100966278,178,179
Bcc3,Stage AG,4.651907853165696,6.632630497293559,0.298633045356001,178,179
rho,Stage AG,139.60076802422546,16.37303100247817,-7.526262974955335,178,179
press,Stage AG,118.00036290073571,1.9171996614638003,-60.54829112093693,178,179
vel1,Stage AG,0.05672114319066496,0.0785953990226583,0.27831471185338985,178,179
vel2,Stage AG,1.4716029391981614e-05,0.0004560832114521556,0.9677338936789052,178,179
vel3,Stage AG,0.0027086394937101306,0.0012901073055294069,-1.0995458921136927,178,179
Bcc1,Stage AD,2.3676727298455598,66.22756187361763,0.9642494353881877,179,180
Bcc2,Stage AD,0.023710023640415242,0.026041795357090336,0.08953959144142598,179,180
Bcc3,Stage AD,13.110483458967288,15.981199026609527,0.17963080009593457,179,180
rho,Stage AD,27.10737416438069,24.200957859314705,-0.12009509383726047,179,180
press,Stage AD,158.6467480686851,1.1119445685975977,-141.67505103134135,179,180
vel1,Stage AD,0.05502679084955207,0.07641059544440891,0.27985391908657786,179,180
vel2,Stage AD,3.8807470491276353e-05,0.00033391249110152995,0.883779518510206,179,180
vel3,Stage AD,0.002460324774312763,0.002951271321559449,0.16635086840720226,179,180
Bcc1,Stage AG,2.3533253904321056,66.22756187361763,0.964466072374475,179,180
Bcc2,Stage AG,0.01488376554799713,0.026041795357090336,0.4284662273123667,179,180
Bcc3,Stage AG,11.756456278417392,15.981199026609527,0.26435705738710336,179,180
rho,Stage AG,102.74279105427185,24.200957859314705,-3.245401841180727,179,180
press,Stage AG,166.06466587948316,1.1119445685975977,-148.34617297418572,179,180
vel1,Stage AG,0.05939812461792493,0.07641059544440891,0.22264544239628503,179,180
vel2,Stage AG,6.115234903077658e-05,0.00033391249110152995,0.8168611517675075,179,180
vel3,Stage AG,0.002373346893168472,0.002951271321559449,0.19582219505511345,179,180
Bcc1,Stage AD,2.15319960906997,68.5071194786605,0.968569695741759,180,181
Bcc2,Stage AD,0.0627870829035444,0.019503397849948624,-2.219289448259386,180,181
Bcc3,Stage AD,19.10316292806221,18.336658374328547,-0.04180175788227469,180,181
rho,Stage AD,16.51145187297284,23.79897242398704,0.3062115633055269,180,181
press,Stage AD,34.83829448907483,2.506005824252677,-12.901920798394018,180,181
vel1,Stage AD,0.054691920654369154,0.07186054843194581,0.23891590242782357,180,181
vel2,Stage AD,2.0082636655863196e-05,0.0003940075110912387,0.9490298126544782,180,181
vel3,Stage AD,0.010654143409474182,0.009871323186668631,-0.07930246107864858,180,181
Bcc1,Stage AG,2.000357573433649,68.5071194786605,0.9708007344542234,180,181
Bcc2,Stage AG,0.027313934118203577,0.019503397849948624,-0.40047053997186066,180,181
Bcc3,Stage AG,19.993496476710128,18.336658374328547,-0.09035659979907606,180,181
rho,Stage AG,93.19174289182047,23.79897242398704,-2.9157885152172494,180,181
press,Stage AG,160.74083107483287,2.506005824252677,-63.142241617801446,180,181
vel1,Stage AG,0.05994808969657929,0.07186054843194581,0.1657718872915086,180,181
vel2,Stage AG,2.6537778131086065e-05,0.0003940075110912387,0.9326465171753012,180,181
vel3,Stage AG,0.0110655406094303,0.009871323186668631,-0.12097845447654643,180,181
Bcc1,Stage AD,2.0351533353651785,69.90338033885968,0.9708861956961211,181,182
Bcc2,Stage AD,0.07613256120777868,0.009201622320722991,-7.273819393382448,181,182
Bcc3,Stage AD,14.864690507666884,15.01100756102088,0.00974731727761824,181,182
rho,Stage AD,71.1694195930463,83.48767825838881,0.1475458285858462,181,182
press,Stage AD,39.52160486568032,3.026919671709917,-12.056707528467193,181,182
vel1,Stage AD,0.05270311199397332,0.06417363384624435,0.178741971815927,181,182
vel2,Stage AD,3.3355685542678196e-05,0.00027186216564775684,0.8773066290294469,181,182
vel3,Stage AD,0.0046869800839991335,0.005514139752152068,0.15000701928711724,181,182
Bcc1,Stage AG,1.6163636791519902,69.90338033885968,0.9768771743037805,181,182
Bcc2,Stage AG,0.0035566758567402374,0.009201622320722991,0.613472958053251,181,182
Bcc3,Stage AG,12.801589604178723,15.01100756102088,0.1471865194831664,181,182
rho,Stage AG,17.096049609420522,83.48767825838881,0.7952266733719748,181,182
press,Stage AG,92.39250994449517,3.026919671709917,-29.523608144613345,181,182
vel1,Stage AG,0.057565973601710105,0.06417363384624435,0.10296534337397423,181,182
vel2,Stage AG,5.385638455356279e-05,0.00027186216564775684,0.8018981993127253,181,182
vel3,Stage AG,0.005012744848023541,0.005514139752152068,0.09092894389063,181,182
Bcc1,Stage AD,2.336391245296137,69.1523467732032,0.9662138545643473,182,183
Bcc2,Stage AD,0.05513832040468504,0.020005142246345375,-1.7562073653716683,182,183
Bcc3,Stage AD,6.4493196116772005,6.026526748446717,-0.07015531182027113,182,183
rho,Stage AD,41.809401592021054,29.145507367108628,-0.4345058765113117,182,183
press,Stage AD,252.34143126924323,2.7926958325616686,-89.35764952525348,182,183
vel1,Stage AD,0.04905350660217067,0.05637259207221343,0.1298341126600493,182,183
vel2,Stage AD,7.302830690353642e-05,0.00029904085437812194,0.7557915387333805,182,183
vel3,Stage AD,0.0023323220880551486,0.0035776837818357675,0.3480916061121544,182,183
Bcc1,Stage AG,1.7426999681184152,69.1523467732032,0.9747991203561913,182,183
Bcc2,Stage AG,0.0019464202272199552,0.020005142246345375,0.9027040046378307,182,183
Bcc3,Stage AG,6.181086432387512,6.026526748446717,-0.02564656067952109,182,183
rho,Stage AG,17.610749155551332,29.145507367108628,0.3957645364092901,182,183
press,Stage AG,609024946.4801227,2.7926958325616686,-218077793.00074503,182,183
vel1,Stage AG,0.05306413628564338,0.05637259207221343,0.05868908391389749,182,183
vel2,Stage AG,8.563696888568844e-05,0.00029904085437812194,0.7136278617723422,182,183
vel3,Stage AG,0.002627079418191648,0.0035776837818357675,0.2657038524395101,182,183
Bcc1,Stage AD,2.5339262183294244,67.06366499835266,0.9622161088513181,183,184
Bcc2,Stage AD,0.047940963968954135,0.016749060594664515,-1.8623076320009218,183,184
Bcc3,Stage AD,4.932994932093279,5.1348708586868295,0.03931470374800772,183,184
rho,Stage AD,23.97932398866164,4.8408829633086485,-3.953502113232716,183,184
press,Stage AD,4123.442718571214,1.3658188350962595,-3018.026105523434,183,184
vel1,Stage AD,0.04665676277918424,0.052019012590640665,0.10308249896348876,183,184
vel2,Stage AD,5.694000676210781e-05,0.0004094068102276595,0.8609207142146827,183,184
vel3,Stage AD,0.001316532521912791,0.0012621263034620234,-0.04310679390923933,183,184
Bcc1,Stage AG,2.1666212532495264,67.06366499835266,0.9676930681718223,183,184
Bcc2,Stage AG,0.0018381379456839763,0.016749060594664515,0.890254266184366,183,184
Bcc3,Stage AG,5.777905118458036,5.1348708586868295,-0.1252289059389613,183,184
rho,Stage AG,42.123691663766124,4.8408829633086485,-7.7016546326448285,183,184
press,Stage AG,221.6050359623152,1.3658188350962595,-161.25068088674956,183,184
vel1,Stage AG,0.05125603132264906,0.052019012590640665,0.014667353915304382,183,184
vel2,Stage AG,9.705878553747844e-05,0.0004094068102276595,0.7629282583660325,183,184
vel3,Stage AG,0.00022659452861936735,0.0012621263034620234,0.820466043693237,183,184
Bcc1,Stage AD,2.5027574771406713,64.98570962984209,0.9614875717846839,184,185
Bcc2,Stage AD,0.019190948085285632,0.00376855327541639,-4.092391345632552,184,185
Bcc3,Stage AD,7.573135784986493,6.583505945264614,-0.1503195786484708,184,185
rho,Stage AD,140.5266467837171,20.27345835193345,-5.931557721641275,184,185
press,Stage AD,374.5707604903645,0.5196401765001477,-719.8271750909506,184,185
vel1,Stage AD,0.04652162279113636,0.04868011532121779,0.04434033312859931,184,185
vel2,Stage AD,6.859079940640067e-05,0.0005130297930252312,0.8663025026247797,184,185
vel3,Stage AD,0.001145619699754996,0.0009188279092968361,-0.246827276537257,184,185
Bcc1,Stage AG,2.3120423428258334,64.98570962984209,0.964422295978682,184,185
Bcc2,Stage AG,0.022181189819118364,0.00376855327541639,-4.885863406473284,184,185
Bcc3,Stage AG,7.3887887759472095,6.583505945264614,-0.12231823550821264,184,185
rho,Stage AG,71.43255082793125,20.27345835193345,-2.523451676961609,184,185
press,Stage AG,239.18716824895193,0.5196401765001477,-459.2938322820078,184,185
vel1,Stage AG,0.05079514700652207,0.04868011532121779,-0.04344754878553925,184,185
vel2,Stage AG,0.00010313043567551522,0.0005130297930252312,0.7989776869148744,184,185
vel3,Stage AG,0.001573594952575108,0.0009188279092968361,-0.7126111828485429,184,185
Bcc1,Stage AD,3.2693399751591663,63.30110843471167,0.9483525635490073,185,186
Bcc2,Stage AD,0.8687642346724643,0.010522950812339192,-81.55899416100597,185,186
Bcc3,Stage AD,34.43468093974633,4.999666622335881,-5.88739540870791,185,186
rho,Stage AD,122.17135930475641,2.5817112063262666,-46.32185343015352,185,186
press,Stage AD,2171727.3841180294,0.4187618451887691,-5186066.950242841,185,186
vel1,Stage AD,0.04754799942681141,0.04936590733248184,0.036825169512771816,185,186
vel2,Stage AD,6.230353011500685e-05,0.0006127064757874697,0.8983142294441521,185,186
vel3,Stage AD,0.004792256688131013,0.004524328663179704,-0.059219399141310136,185,186
Bcc1,Stage AG,2.866478837740859,63.30110843471167,0.9547167670737183,185,186
Bcc2,Stage AG,0.32285785156558244,0.010522950812339192,-29.68130387790086,185,186
Bcc3,Stage AG,9.076830623818653,4.999666622335881,-0.8154871733383477,185,186
rho,Stage AG,343.12201962340157,2.5817112063262666,-131.9048806011338,185,186
press,Stage AG,158069628.4287581,0.4187618451887691,-377469031.2073245,185,186
vel1,Stage AG,0.05189125877406878,0.04936590733248184,-0.05115577891800038,185,186
vel2,Stage AG,0.00011274398804670419,0.0006127064757874697,0.8159902130921628,185,186
vel3,Stage AG,0.003750286270654762,0.004524328663179704,0.1710844746590413,185,186
Bcc1,Stage AD,3.583666554772846,61.72277215350782,0.9419393130000695,186,187
Bcc2,Stage AD,148.26520414677637,0.0638002108990906,-2322.8983391650468,186,187
Bcc3,Stage AD,83.26996847703982,15.324767938671645,-4.433685443739104,186,187
rho,Stage AD,622.8759021541912,18.184377672381466,-33.25335270616484,186,187
press,Stage AD,181632.19191261096,0.4835345447438646,-375633.3655008645,186,187
vel1,Stage AD,0.04679281388384865,0.049518723689891186,0.05504806269065876,186,187
vel2,Stage AD,0.00013043950552899276,0.0007030403025823873,0.8144636871458633,186,187
vel3,Stage AD,0.003215691656975435,0.0021732900745950563,-0.4796421768845591,186,187
Bcc1,Stage AG,3.016832582082238,61.72277215350782,0.951122859897167,186,187
Bcc2,Stage AG,0.4922210515390142,0.0638002108990906,-6.715038000697741,186,187
Bcc3,Stage AG,85.11163357957574,15.324767938671645,-4.55386116906859,186,187
rho,Stage AG,20.084947480756664,18.184377672381466,-0.10451662644808546,186,187
press,Stage AG,1623127326700.3372,0.4835345447438646,-3356797036206.892,186,187
vel1,Stage AG,0.051555408123985944,0.049518723689891186,-0.04112958255647703,186,187
vel2,Stage AG,0.00014281337700388502,0.0007030403025823873,0.7968631720268282,186,187
vel3,Stage AG,0.00448255210927485,0.0021732900745950563,-1.0625650306299188,186,187
Bcc1,Stage AD,4.335356768500129,58.49154344338708,0.9258806228511265,187,188
Bcc2,Stage AD,1.7486172643415645,0.002491885388849244,-700.7245946247465,187,188
Bcc3,Stage AD,41.87481948963615,16.72781031872713,-1.5033054949670506,187,188
rho,Stage AD,4747.002814820316,14.21635823799578,-332.91131085407625,187,188
press,Stage AD,69923682.90165617,0.6087850231756613,-114857757.05867699,187,188
vel1,Stage AD,0.04729453340154046,0.04945402168461534,0.04366658584101912,187,188
vel2,Stage AD,0.00011474882890892005,0.0007403956369299965,0.8450168758628579,187,188
vel3,Stage AD,0.005326174044888411,0.0034772701297259906,-0.5317113270426634,187,188
Bcc1,Stage AG,3.502411779204898,58.49154344338708,0.9401210572842069,187,188
Bcc2,Stage AG,0.5022712883212591,0.002491885388849244,-200.56275668569518,187,188
Bcc3,Stage AG,38.51370849642466,16.72781031872713,-1.302375969274817,187,188
rho,Stage AG,14.496639608922399,14.21635823799578,-0.01971541278254496,187,188
press,Stage AG,3268.0640953691864,0.6087850231756613,-5367.174266708605,187,188
vel1,Stage AG,0.050710332573535306,0.04945402168461534,-0.025403614228421745,187,188
vel2,Stage AG,0.00010322618466684009,0.0007403956369299965,0.8605796961542603,187,188
vel3,Stage AG,0.005311451596959487,0.0034772701297259906,-0.5274774172859646,187,188
Bcc1,Stage AD,5.0354201727878865,56.118426947260545,0.9102715374128338,188,189
Bcc2,Stage AD,7.119205927428469,0.03607532673351847,-196.34279830690596,188,189
Bcc3,Stage AD,121.04682047171404,1.1662672779823202,-102.78994828795071,188,189
rho,Stage AD,307.6795361813832,4.5493907491324235,-66.63093195282427,188,189
press,Stage AD,460697.0415952199,3.967028076349716,-116130.53038713378,188,189
vel1,Stage AD,0.042533168552537894,0.047810183504239274,0.11037428775468883,188,189
vel2,Stage AD,4.823592084024785e-05,0.0009293083262331409,0.9480948147362809,188,189
vel3,Stage AD,0.0008233508854848631,0.002560689235478187,0.6784651280298333,188,189
Bcc1,Stage AG,4.38032734139752,56.118426947260545,0.9219449371680696,188,189
Bcc2,Stage AG,1.4295831525313725,0.03607532673351847,-38.627725705478134,188,189
Bcc3,Stage AG,35.91860120009347,1.1662672779823202,-29.797915604932175,188,189
rho,Stage AG,47.20910636037508,4.5493907491324235,-9.37701726750509,188,189
press,Stage AG,3138.4933888263095,3.967028076349716,-790.1447381824967,188,189
vel1,Stage AG,0.04577218568266279,0.047810183504239274,0.04262685629298579,188,189
vel2,Stage AG,9.030419889536389e-05,0.0009293083262331409,0.9028264394644961,188,189
vel3,Stage AG,0.002011168996027447,0.002560689235478187,0.21459856660354248,188,189
Bcc1,Stage AD,4.569621227176229,55.292564059524544,0.91735559193354,189,190
Bcc2,Stage AD,2.2632752224030686,0.043155637219418765,-51.44448624164125,189,190
Bcc3,Stage AD,41.84628229776952,9.303771615616245,-3.4977761736467334,189,190
rho,Stage AD,194.3231251593497,13.231000698890103,-13.686956004442711,189,190
press,Stage AD,85158595.66498281,2.2177120401675587,-38399301.57967517,189,190
vel1,Stage AD,0.04260488303078625,0.04550385075483517,0.0637081846032751,189,190
vel2,Stage AD,8.598512826746614e-05,0.0006820755522572346,0.8739360647322569,189,190
vel3,Stage AD,0.0056223002528092425,0.002865860578121727,-0.9618191812017856,189,190
Bcc1,Stage AG,4.302818184664701,55.292564059524544,0.9221808889160474,189,190
Bcc2,Stage AG,0.5332437980006495,0.043155637219418765,-11.35629531524344,189,190
Bcc3,Stage AG,31.38320945204598,9.303771615616245,-2.373170661172477,189,190
rho,Stage AG,52.407878013962424,13.231000698890103,-2.960991251278425,189,190
press,Stage AG,1692509.0128021208,2.2177120401675587,-763176.9880106723,189,190
vel1,Stage AG,0.04509546199471124,0.04550385075483517,0.0089748175890485,189,190
