aux_gradient_norm,aux_over_plain_norm_ratio,channel,cosine_with_plain,module,objective,pair_source,plain_gradient_norm,scope,subset_position
13547.548828125,28689.06640625,all,0.026261869817972183,spectral_branch,transport,21,0.47221991419792175,aggregate,3
27695.697265625,58514.23828125,all,0.17932389676570892,differential_branch,transport,21,0.4733155369758606,aggregate,3
22041.009765625,27643.35546875,all,0.2720274329185486,lifting,transport,21,0.7973347902297974,aggregate,3
36503.87109375,29114.748046875,all,0.0902402400970459,projection,transport,21,1.2537931203842163,aggregate,3
19416.341796875,46251.81640625,all,0.29508963227272034,layer_0,transport,21,0.41979631781578064,aggregate,3
16053.3779296875,49102.42578125,all,0.12327608466148376,layer_1,transport,21,0.3269365429878235,aggregate,3
16481.802734375,39916.94140625,all,0.01374043058604002,layer_2,transport,21,0.41290244460105896,aggregate,3
14804.677734375,37277.0546875,all,-0.06406985968351364,layer_3,transport,21,0.39715254306793213,aggregate,3
1.4650741815567017,1.1311957836151123,all,0.36664673686027527,global,direction,28,1.2951552867889404,aggregate,4
0.3675735890865326,0.9926272630691528,all,0.3070633113384247,spectral_branch,direction,28,0.370303750038147,aggregate,4
0.2928257882595062,1.25146484375,all,0.3236818313598633,differential_branch,direction,28,0.23398643732070923,aggregate,4
0.6147555708885193,1.0091933012008667,all,0.5017797946929932,lifting,direction,28,0.6091554164886475,aggregate,4
1.217236042022705,1.2038973569869995,all,0.3429415822029114,projection,direction,28,1.0110795497894287,aggregate,4
0.28836336731910706,1.0431216955184937,all,0.385475754737854,layer_0,direction,28,0.27644267678260803,aggregate,4
0.27638036012649536,1.1265733242034912,all,0.4514760971069336,layer_1,direction,28,0.24532833695411682,aggregate,4
0.23525573313236237,0.802014172077179,all,0.19916410744190216,layer_2,direction,28,0.2933311462402344,aggregate,4
0.26827168464660645,1.082435131072998,all,0.160239577293396,layer_3,direction,28,0.24784089624881744,aggregate,4
1239.7689208984375,957.2357177734375,all,0.10604367405176163,global,shell,28,1.2951552867889404,aggregate,4
475.6240539550781,1284.416015625,all,0.01346038468182087,spectral_branch,shell,28,0.370303750038147,aggregate,4
446.91253662109375,1909.9932861328125,all,-0.11528287082910538,differential_branch,shell,28,0.23398643732070923,aggregate,4
734.2612915039062,1205.3759765625,all,0.3325907289981842,lifting,shell,28,0.6091554164886475,aggregate,4
645.57080078125,638.4965209960938,all,0.04415643587708473,projection,shell,28,1.0110795497894287,aggregate,4
420.1269836425781,1519.76171875,all,-0.028810540214180946,layer_0,shell,28,0.27644267678260803,aggregate,4
371.40509033203125,1513.9102783203125,all,-0.11777624487876892,layer_1,shell,28,0.24532833695411682,aggregate,4
385.52923583984375,1314.31396484375,all,0.03617347031831741,layer_2,shell,28,0.2933311462402344,aggregate,4
343.576171875,1386.277099609375,all,0.031442396342754364,layer_3,shell,28,0.24784089624881744,aggregate,4
22772.876953125,17583.125,all,0.15468767285346985,global,radial,28,1.2951552867889404,aggregate,4
5855.68994140625,15813.20703125,all,0.09657347947359085,spectral_branch,radial,28,0.370303750038147,aggregate,4
12355.0205078125,52802.29296875,all,0.16455605626106262,differential_branch,radial,28,0.23398643732070923,aggregate,4
10615.3095703125,17426.275390625,all,0.24819618463516235,lifting,radial,28,0.6091554164886475,aggregate,4
13733.3681640625,13582.8759765625,all,0.14785818755626678,projection,radial,28,1.0110795497894287,aggregate,4
8677.7099609375,31390.630859375,all,0.21489334106445312,layer_0,radial,28,0.27644267678260803,aggregate,4
7320.99951171875,29841.638671875,all,0.05384233221411705,layer_1,radial,28,0.24532833695411682,aggregate,4
7187.4482421875,24502.84765625,all,0.030037032440304756,layer_2,radial,28,0.2933311462402344,aggregate,4
6062.5625,24461.509765625,all,0.15231981873512268,layer_3,radial,28,0.24784089624881744,aggregate,4
11434.4873046875,8828.6611328125,all,0.15976856648921967,global,transport,28,1.2951552867889404,aggregate,4
2938.845458984375,7936.31005859375,all,0.09729061275720596,spectral_branch,transport,28,0.370303750038147,aggregate,4
6138.5048828125,26234.447265625,all,0.16133709251880646,differential_branch,transport,28,0.23398643732070923,aggregate,4
5415.3037109375,8889.85546875,all,0.26578211784362793,lifting,transport,28,0.6091554164886475,aggregate,4
6880.97314453125,6805.5703125,all,0.14961537718772888,projection,transport,28,1.0110795497894287,aggregate,4
4309.15673828125,15587.8857421875,all,0.21491767466068268,layer_0,transport,28,0.27644267678260803,aggregate,4
3658.170654296875,14911.3251953125,all,0.0478648841381073,layer_1,transport,28,0.24532833695411682,aggregate,4
3594.384033203125,12253.6728515625,all,0.031961020082235336,layer_2,transport,28,0.2933311462402344,aggregate,4
3033.735107421875,12240.65625,all,0.15395088493824005,layer_3,transport,28,0.24784089624881744,aggregate,4
1.5777889490127563,1.8118157386779785,all,0.2500408887863159,global,direction,35,0.8708329796791077,aggregate,5
0.3520454168319702,1.399293065071106,all,0.24171683192253113,spectral_branch,direction,35,0.25158804655075073,aggregate,5
0.3254210948944092,2.9287803173065186,all,0.2621100842952728,differential_branch,direction,35,0.11111146956682205,aggregate,5
0.42168593406677246,1.8458806276321411,all,0.24412153661251068,lifting,direction,35,0.22844702005386353,aggregate,5
1.417372226715088,1.8457815647125244,all,0.25251224637031555,projection,direction,35,0.7678981423377991,aggregate,5
0.2723523676395416,2.293825387954712,all,0.1513504683971405,layer_0,direction,35,0.11873282492160797,aggregate,5
0.26338937878608704,2.106719493865967,all,0.25864702463150024,layer_1,direction,35,0.1250234693288803,aggregate,5
0.2904056906700134,1.3135261535644531,all,0.3397209346294403,layer_2,direction,35,0.22108861804008484,aggregate,5
0.273440420627594,1.4048289060592651,all,0.18750807642936707,layer_3,direction,35,0.19464321434497833,aggregate,5
351.1151428222656,403.194580078125,all,0.12271080166101456,global,shell,35,0.8708329796791077,aggregate,5
136.56492614746094,542.8116455078125,all,0.11376509070396423,spectral_branch,shell,35,0.25158804655075073,aggregate,5
119.32837677001953,1073.951904296875,all,-0.06275437027215958,differential_branch,shell,35,0.11111146956682205,aggregate,5
215.6096954345703,943.8060913085938,all,0.4151914417743683,lifting,shell,35,0.22844702005386353,aggregate,5
174.07928466796875,226.69580078125,all,0.06287894397974014,projection,shell,35,0.7678981423377991,aggregate,5
117.64400482177734,990.8296508789062,all,0.04749341309070587,layer_0,shell,35,0.11873282492160797,aggregate,5
104.57211303710938,836.4198608398438,all,0.09183631092309952,layer_1,shell,35,0.1250234693288803,aggregate,5
114.83982849121094,519.428955078125,all,0.1799170821905136,layer_2,shell,35,0.22108861804008484,aggregate,5
92.34220123291016,474.41778564453125,all,0.12420811504125595,layer_3,shell,35,0.19464321434497833,aggregate,5
167794.9375,192683.265625,all,0.14831124246120453,global,radial,35,0.8708329796791077,aggregate,5
40947.46484375,162756.0,all,0.05547818914055824,spectral_branch,radial,35,0.25158804655075073,aggregate,5
90136.4296875,811225.25,all,0.22794446349143982,differential_branch,radial,35,0.11111146956682205,aggregate,5
70706.6953125,309510.25,all,0.537431538105011,lifting,radial,35,0.22844702005386353,aggregate,5
108672.484375,141519.40625,all,0.11494895070791245,projection,radial,35,0.7678981423377991,aggregate,5
62271.875,524470.5625,all,0.29482367634773254,layer_0,radial,35,0.11873282492160797,aggregate,5
52106.125,416770.75,all,0.1004408523440361,layer_1,radial,35,0.1250234693288803,aggregate,5
52307.64453125,236591.296875,all,-0.019414139911532402,layer_2,radial,35,0.22108861804008484,aggregate,5
44911.8359375,230739.28125,all,0.09018579870462418,layer_3,radial,35,0.19464321434497833,aggregate,5
83907.1875,96352.7890625,all,0.14855033159255981,global,transport,35,0.8708329796791077,aggregate,5
20473.18359375,81375.8203125,all,0.05586251989006996,spectral_branch,transport,35,0.25158804655075073,aggregate,5
45059.89453125,405537.75,all,0.22791434824466705,differential_branch,transport,35,0.11111146956682205,aggregate,5
35384.3515625,154890.84375,all,0.5382206439971924,lifting,transport,35,0.22844702005386353,aggregate,5
54336.16796875,70759.6015625,all,0.11504785716533661,projection,transport,35,0.7678981423377991,aggregate,5
31128.173828125,262169.90625,all,0.2949928939342499,layer_0,transport,35,0.11873282492160797,aggregate,5
26053.921875,208392.25,all,0.10062780231237411,layer_1,transport,35,0.1250234693288803,aggregate,5
26153.5546875,118294.4453125,all,-0.01901175267994404,layer_2,transport,35,0.22108861804008484,aggregate,5
22453.640625,115357.9453125,all,0.09045115858316422,layer_3,transport,35,0.19464321434497833,aggregate,5
0.9341559410095215,1.3298317193984985,all,0.1869959980249405,global,direction,42,0.7024617791175842,aggregate,6
0.236112579703331,1.0683159828186035,all,0.29385241866111755,spectral_branch,direction,42,0.22101379930973053,aggregate,6
0.2304724156856537,3.0548672676086426,all,0.295528382062912,differential_branch,direction,42,0.07544433325529099,aggregate,6
0.31468865275382996,1.7930867671966553,all,0.3499027490615845,lifting,direction,42,0.17550107836723328,aggregate,6
0.7985062003135681,1.2934547662734985,all,0.15521205961704254,projection,direction,42,0.6173437237739563,aggregate,6
0.19786980748176575,2.2368898391723633,all,0.3030230402946472,layer_0,direction,42,0.08845755457878113,aggregate,6
0.17325188219547272,1.784894347190857,all,0.2764979600906372,layer_1,direction,42,0.09706562012434006,aggregate,6
0.1861339509487152,1.008073091506958,all,0.2935448884963989,layer_2,direction,42,0.18464329838752747,aggregate,6
0.17942091822624207,1.032467246055603,all,0.2190348356962204,layer_3,direction,42,0.17377880215644836,aggregate,6
213.83248901367188,304.4044494628906,all,0.13845063745975494,global,shell,42,0.7024617791175842,aggregate,6
83.79800415039062,379.1528015136719,all,0.10758478194475174,spectral_branch,shell,42,0.22101379930973053,aggregate,6
71.2011947631836,943.7579956054688,all,-0.011659247800707817,differential_branch,shell,42,0.07544433325529099,aggregate,6
129.7130126953125,739.1009521484375,all,0.41897153854370117,lifting,shell,42,0.17550107836723328,aggregate,6
108.36311340332031,175.53125,all,0.08943785727024078,projection,shell,42,0.6173437237739563,aggregate,6
72.65290069580078,821.3306274414062,all,0.056397099047899246,layer_0,shell,42,0.08845755457878113,aggregate,6
62.984901428222656,648.889892578125,all,0.14654339849948883,layer_1,shell,42,0.09706562012434006,aggregate,6
69.41117095947266,375.92034912109375,all,0.19749881327152252,layer_2,shell,42,0.18464329838752747,aggregate,6
55.61343002319336,320.02423095703125,all,0.15376389026641846,layer_3,shell,42,0.17377880215644836,aggregate,6
583789.9375,831062.9375,all,0.13979142904281616,global,radial,42,0.7024617791175842,aggregate,6
138823.0625,628119.4375,all,0.047219354659318924,spectral_branch,radial,42,0.22101379930973053,aggregate,6
298686.75,3959035.0,all,0.327955961227417,differential_branch,radial,42,0.07544433325529099,aggregate,6
234878.96875,1338333.5,all,0.39283332228660583,lifting,radial,42,0.17550107836723328,aggregate,6
400408.5625,648599.0625,all,0.12731970846652985,projection,radial,42,0.6173437237739563,aggregate,6
207397.71875,2344601.5,all,0.3509592115879059,layer_0,radial,42,0.08845755457878113,aggregate,6
172939.9375,1781680.625,all,0.15614762902259827,layer_1,radial,42,0.09706562012434006,aggregate,6
172125.484375,932205.4375,all,-0.01686367206275463,layer_2,radial,42,0.18464329838752747,aggregate,6
150885.0625,868259.3125,all,0.04339715465903282,layer_3,radial,42,0.17377880215644836,aggregate,6
291900.5625,415539.4375,all,0.13984054327011108,global,transport,42,0.7024617791175842,aggregate,6
69411.4765625,314059.46875,all,0.04728809744119644,spectral_branch,transport,42,0.22101379930973053,aggregate,6
149339.9375,1979471.875,all,0.32795456051826477,differential_branch,transport,42,0.07544433325529099,aggregate,6
117455.0078125,669255.1875,all,0.39302268624305725,lifting,transport,42,0.17550107836723328,aggregate,6
200204.765625,324300.3125,all,0.12734323740005493,projection,transport,42,0.6173437237739563,aggregate,6
103696.6328125,1172275.625,all,0.35098376870155334,layer_0,transport,42,0.08845755457878113,aggregate,6
86470.609375,890846.9375,all,0.15619972348213196,layer_1,transport,42,0.09706562012434006,aggregate,6
86062.609375,466102.0,all,-0.016780031844973564,layer_2,transport,42,0.18464329838752747,aggregate,6
75441.25,434122.28125,all,0.04345636069774628,layer_3,transport,42,0.17377880215644836,aggregate,6
0.6429615616798401,0.9285869002342224,all,0.182305708527565,global,direction,49,0.6924086213111877,aggregate,7
0.22190243005752563,1.0721532106399536,all,0.1887245923280716,spectral_branch,direction,49,0.20696896314620972,aggregate,7
0.2749890983104706,2.733633041381836,all,0.2601758539676666,differential_branch,direction,49,0.10059473663568497,aggregate,7
0.34789928793907166,2.46726131439209,all,0.3198673725128174,lifting,direction,49,0.1410062611103058,aggregate,7
0.3716789186000824,0.6016016602516174,all,0.19582411646842957,projection,direction,49,0.6178156733512878,aggregate,7
0.2189137488603592,2.3653383255004883,all,0.27473199367523193,layer_0,direction,49,0.09255070984363556,aggregate,7
0.18769361078739166,2.135463237762451,all,0.24837179481983185,layer_1,direction,49,0.08789362758398056,aggregate,7
0.19738753139972687,1.1343599557876587,all,0.07691812515258789,layer_2,direction,49,0.174007847905159,aggregate,7
0.1791830062866211,1.0131081342697144,all,0.2586590647697449,layer_3,direction,49,0.1768646389245987,aggregate,7
