Bcc1_physical_relative_l2,Bcc1_plain_loss,Bcc1_radial_error,Bcc1_residual_cosine,Bcc1_residual_relative_l2,Bcc1_shell_error,Bcc1_state_relative_l2,Bcc2_physical_relative_l2,Bcc2_plain_loss,Bcc2_radial_error,Bcc2_residual_cosine,Bcc2_residual_relative_l2,Bcc2_shell_error,Bcc2_state_relative_l2,Bcc3_physical_relative_l2,Bcc3_plain_loss,Bcc3_radial_error,Bcc3_residual_cosine,Bcc3_residual_relative_l2,Bcc3_shell_error,Bcc3_state_relative_l2,decoder_extreme_tail_fraction,physical_relative_l2,plain_residual_loss,press_physical_relative_l2,press_plain_loss,press_radial_error,press_residual_cosine,press_residual_relative_l2,press_shell_error,press_state_relative_l2,radial_error,residual_cosine,residual_cosine_error,residual_global_relative_l2,residual_relative_l2,rho_physical_relative_l2,rho_plain_loss,rho_press_physical_tail_contribution,rho_radial_error,rho_residual_cosine,rho_residual_relative_l2,rho_shell_error,rho_state_relative_l2,shell_error,source_snapshot,split,state_relative_l2,target_snapshot,vel1_physical_relative_l2,vel1_plain_loss,vel1_radial_error,vel1_residual_cosine,vel1_residual_relative_l2,vel1_shell_error,vel1_state_relative_l2,vel2_physical_relative_l2,vel2_plain_loss,vel2_radial_error,vel2_residual_cosine,vel2_residual_relative_l2,vel2_shell_error,vel2_state_relative_l2,vel3_physical_relative_l2,vel3_plain_loss,vel3_radial_error,vel3_residual_cosine,vel3_residual_relative_l2,vel3_shell_error,vel3_state_relative_l2
0.1430584530082844,0.011682890917067224,22.116151556450088,0.7798721716879414,0.6922963725468534,0.8420117735292246,0.134074957515693,0.15144162292856486,0.32543884290835295,0.2337025527122586,0.9349468073069562,0.3682919959159094,0.1391162088654414,0.12781942750837044,0.09416547279939397,0.28384911092803555,42.91839401803956,0.9398303857593076,0.3435245658912372,0.4108665338884136,0.0801423488045048,0.04672956466674805,0.1736968303834923,1.2409851609333606,0.14672139150360808,0.01837357598426235,0.9746554535308092,-0.06558934597962317,1.0176982064484672,0.8637544859252653,0.1416828534424725,0.48190665942980243,0.8987401781422135,0.10125982185778648,0.4411374389226468,0.6987039464110647,0.019580216740389345,0.0030159162191804585,0.0012932368965747896,4.401348380566106,0.020256080896043034,1.0231880313894044,23.182962204742726,0.07475703506253624,0.4108665338884136,10,train,0.17489195726305048,11,0.3396388843966221,0.0723468491392418,1.0089482672891448,0.08012316397602345,0.9995996861162902,0.9855806087035295,0.5261337956644,0.432920983098534,0.4374821943884923,37.14339653478006,0.7837583605040477,0.6221493819406038,1.5659845113016644,0.24923672640736394,0.062047618592541605,0.088795780448728,0.48190665942980243,0.8552532227370966,0.5228833310397525,0.9468464976217703,0.06528851369906294
0.10896185875116868,0.007006715421770019,49.26547711263927,0.7432315126841131,0.7256002238303503,2.0780117230451993,0.10231162656061829,0.16267182221046692,0.2342630868197574,0.11568568881760637,0.9478256911357977,0.3307448782290344,0.12517173838082535,0.14640228344866665,0.06166205092995129,0.11779935966291698,49.78001495712431,0.9214089199332662,0.3995777591729984,0.6498066526005537,0.0501810910104976,0.04217529296875,0.1560141271630263,0.7762767047118255,0.1898301924434927,0.014513404451416027,0.5988174635247193,-0.0032739750478073056,1.0085324632695793,0.6465551244436207,0.1273711037011833,0.6217240276122354,0.8888104984686446,0.11118950153135543,0.45838793086803525,0.7327308521692535,0.02166109303331817,0.0025890309586730255,0.0016285708932303588,2.9814254865146625,0.07742071995067282,1.0025884626309425,23.84690094900919,0.06943214674944553,0.6498066526005537,11,train,0.15438461247319887,12,0.34145515251025926,0.06525177404242796,1.0104914327893493,0.006908643176508356,1.0063743380884012,1.0226826393737023,0.4768876895608358,0.31731944000131107,0.2872707844058686,26.582184824591547,0.7401695306584453,0.6771376743100663,0.26585379603431614,0.21562468573072371,0.04455140742424212,0.047582548948995496,0.6217240276122354,0.734851320343964,0.7112910178226555,3.225546256418038,0.046866273023620106
0.09879594138499743,0.005484566995896481,19.508966801187682,0.6647229662817778,0.8034842368572898,2.354183899075784,0.08965610978798101,0.17181747551538915,0.17225495857966755,0.21111041542386993,0.9289778664507636,0.37018729056194516,0.36907975503044554,0.16649654773244102,0.09767954940848098,0.2754543748362581,15.650592949659584,0.8786594728247508,0.5416620419253274,1.6133836848244352,0.07709506117341486,0.03387451171875,0.15276910710403094,0.9094929283105391,0.17048383168098014,0.012568109441010455,0.88805848345702,0.08158552212954863,0.9974180241708557,0.5445240924400705,0.12048240019268278,1.3610782056837547,0.8516889345219191,0.14831106547808093,0.5249800816598097,0.7669528260799472,0.023270024531438394,0.002493860316533353,0.001880960550932635,2.8023066867809887,0.09653621142907812,0.9958473534031275,52.570391257329455,0.06843854973603854,0.6675675488293034,12,train,0.15955647099710865,13,0.3461882279103055,0.0610465600084517,1.0141202807444858,-0.05431921648729171,1.0083640618334353,1.0501271760197668,0.4379132768027799,0.25185083099961636,0.2885472974328155,8.532557636202194,0.8279711488128356,0.5681855871768111,0.08061706592815103,0.25103389139594046,0.06206697540103951,0.091643200699906,1.3610782056837547,0.5282471347306974,0.8504740127107856,0.6675675488293034,0.0653359311555907
0.08046707816773938,0.0035482386837730785,42.18473100808914,0.2820217661118915,0.9673192164867308,1.1932556966542316,0.07290255429839011,0.14929519074088707,0.1436784701745174,0.2647463501944073,0.917255213811598,0.40155686467912666,0.8847475232907944,0.17477120172310381,0.15188324753197668,0.591649589331742,40.44939211924922,0.6569744261353986,0.7747649071956954,0.8016394832142062,0.12053720476132887,0.031707763671875,0.1556641933517182,1.5011107363963743,0.05655932862819759,0.011918958644197473,3.3665263910684504,0.20546863457194608,0.9815158575296244,4.721950411320831,0.11973248728565374,1.0558294667958186,0.803085001881934,0.196914998118066,0.5975273320725034,0.8238894587647728,0.022475955646679577,0.0029650267524802152,0.0017496758271580285,2.7051844514401644,0.06956596338926047,0.9982054110411003,28.203089140711548,0.07522886538774864,0.8847475232907944,13,train,0.1797971120038117,14,0.35074088317004165,0.060118659027954865,1.0202285446407944,-0.056443710081625645,1.0056282243309913,1.019223240660338,0.41656994824217713,0.3199971472956478,0.40187450392372426,9.000745357579698,0.8923356085060489,0.45171269992429053,0.37695336409255276,0.33847105771206,0.11389471563257561,0.28535728985798486,1.0558294667958186,0.07848151433157324,1.0104124889306232,2.4679726266672612,0.12016357662003148
0.06703775439153824,0.002762778789230984,19.662945501238607,0.2074288576633817,0.9936034993508777,1.1098622405451515,0.06552953838284806,0.1450707175168655,0.1430037900771391,0.42501368163542336,0.7259258308826886,0.7128294168272454,0.1073469786761231,0.1736831214172276,0.08796626897025338,0.25035165844295226,17.661556950760673,0.7459720331211014,0.6843241182077522,0.7695151135673547,0.08244525634742808,0.030582904815673828,0.14771888148960044,1.1403855982161546,0.038967815326295015,0.01494475587883462,4.7298501899791505,0.3424771221637576,0.9635049956993473,2.6084316729467485,0.13701244767956486,1.0120589421942863,0.7915354503436641,0.20846454965633587,0.611125188473425,0.8574491972396187,0.021113899425094847,0.004179455018527088,0.001455488265952807,2.71529655659828,0.052464939838831486,0.9989552993881153,16.30413540487405,0.09041189731069167,0.7624041811858734,14,train,0.17515013672813282,15,0.3722579420352211,0.0675289059183135,1.0067270313712107,0.012902095919030243,1.0006197343157208,1.0002198006293463,0.42733642532347205,0.3439987005796825,0.43055804857479707,9.688830995655836,0.8817611286826109,0.47176912155038325,0.9355317843612829,0.3135521551890516,0.10533795367185297,0.22705620551636002,1.0120589421942863,-0.06613053600509043,1.0339873925775074,0.7624041811858734,0.1112302521747785
0.0770118064937957,0.004643333990074523,14.936039389334017,0.0728040611569054,1.0046018141504904,1.1105775407157648,0.08620454748173555,0.18133499399611197,0.22146295071886649,0.7736664055256116,0.6537691174415333,0.7982627787346903,1.0557256981283325,0.20402263642786733,0.06764123081770262,0.13328871215071608,10.64364367541633,0.6459032991602418,0.7693792928837115,0.5290163174654652,0.062453892689438815,0.028556346893310547,0.15144669713823072,1.1844598319062296,0.025890989486112778,0.024175439513241727,0.9301651109819508,0.41740210838385594,0.9523760779418755,0.7467167476956778,0.17724719561799498,0.8857040233366602,0.8103188944807486,0.18968110551925144,0.5862318068035078,0.8688741744794485,0.02112568557157724,0.007261442477715394,0.001561997820151349,3.386937818285412,0.04180234713066346,0.9992672995761324,53.675703544676914,0.12111814062239912,0.7338093433983268,15,train,0.1807714312098656,16,0.3745422934925895,0.06667822228529836,0.9892955009971347,0.03315221676390061,0.9996101643027883,1.000255446187758,0.41925047625839135,0.4028396139175879,0.6540721962288403,20.057234597476256,0.8711517953531454,0.49356065670972615,0.4420009071897745,0.31123901914091434,0.06118696333036801,0.07287753454147694,0.8857040233366602,0.39887066640760266,0.9339353115361735,0.7338093433983268,0.0646355414401832
0.1989388884363415,0.029337609155874817,10.594179925983326,0.3575929712884442,0.9588305984198443,1.0653368555329914,0.19995349483334504,0.25066811245388987,0.5787585194040006,0.15097601152195994,0.952387898131065,0.3059398192881742,0.04407680460139923,0.26262307996983025,0.11253275750507993,0.4549308537167098,32.13134026240181,0.14218640645917316,1.0684325942362904,8.263957787954535,0.11362799136074367,0.033614158630371094,0.19786985525394513,2.5778804530797745,0.07096716070248063,0.01996724440860838,1.5123691807901274,0.3380605111563898,0.9524171556945753,1.524093100079242,0.16073996656051212,1.0921274985097633,0.8763841358777313,0.12361586412226866,0.48310200000154946,0.8565134196995856,0.01754325887939425,0.007406751320023353,0.0011903304906828312,2.621416046030961,-0.1715146646267995,1.032128849437246,39.06240191329207,0.12306078024488866,1.0560455680015053,16,train,0.22821210309714957,17,0.355620910873212,0.06250563439811047,0.9945613156560349,-0.050058019735367144,1.007320969043069,1.0244544540722915,0.41247814072927086,0.43975248469604644,1.028037433937511,24.211037478752697,0.8661931756538122,0.5096677268485464,0.3759785483140702,0.4081874977984296,0.13693526848511625,0.39693640673893615,1.0921274985097633,-0.0322863572362926,1.0173696446289393,1.0560455680015053,0.14502587328017627
0.25617337347032104,0.06642911438248685,19.710975150380126,0.5565632056858714,0.8657383481880949,0.9070545092542327,0.26611868397998617,0.20891608065435924,1.3464740850915802,0.10363001949822451,0.9784414552311292,0.21111996146693163,0.2199524956323791,0.1785730528454038,0.18683106439745087,1.1986904905017726,18.28518077015246,0.8883585642202887,0.46971747054234697,0.6268228672742057,0.1810909453390656,0.054902076721191406,0.28842825648644127,5.114748969981342,0.4603200315750229,0.018734057739562257,1.2952771014817486,-0.31036627192258837,1.1422186555040053,1.0229944570176597,0.15598292408364386,1.0961565989313464,0.9505857237462726,0.04941427625372741,0.3131268126380158,0.7604541401616478,0.022255734999279197,0.0049814186140724435,0.0022163077859597086,2.1561562081311085,0.013727353389138218,1.041971963512628,18.236492567130156,0.10034345956727989,0.6268228672742057,17,train,0.2392684487046992,18,0.30915297199379643,0.05093840078748621,0.9814523927356049,0.11751786070183905,1.0006280162946617,0.9665240926065455,0.39609911947212556,0.6320698118921692,1.2937425343959517,6.344749916109513,0.957377034124823,0.2902315657924398,0.3944021056669003,0.3899682104432133,0.23170698290913147,1.1347588684684289,1.0961565989313464,0.014049381427450791,1.0620071399920736,1.046125011343141,0.24597119390687547
0.34547755791749735,0.10892976945517145,73.64495189983411,0.37451335001389835,0.9366500021687356,1.2635377182639416,0.3185721952304326,0.31215097625882143,2.4872165951966423,0.13904905315295304,0.9767835238728105,0.22473349933405123,0.27506404252453015,0.32441343457665256,0.16735489306645193,1.2137015959786175,15.651814499455291,0.9359628754145035,0.3629544641583563,0.16511056686596573,0.13646638232825062,0.050323486328125,0.30262383393501024,6.1084399251372705,0.45983775177943254,0.016819740860765063,1.5724713007390967,-0.050883305534329064,1.1537342693796193,1.1609019629034607,0.14946657189169632,0.2875329161670866,0.9555824562935645,0.04441754370643547,0.30003725216487515,0.7274656990987813,0.020490456529700673,0.005666873402173865,0.0014113871520113304,2.696962194683427,-0.017693752360796428,1.137543059855514,19.452564111559283,0.1066032537642337,0.27506404252453015,18,train,0.26667428315442143,19,0.3292827048108551,0.07447620232472218,0.8759934941594246,0.2812974908878521,0.9641233058983285,0.7282574824153168,0.4985141614142357,0.6574896965773425,1.7125029355428676,5.350515164241357,0.8923886033823691,0.47308914476447966,0.8882331883980494,0.46387787607714587,0.12890663453998036,0.4891262123763105,0.2875329161670866,0.8495201719821835,0.5668978472311653,0.28497105193978073,0.13548038995272396
0.31291064609372893,0.023905840308753427,69.11754662592135,0.7205436122774537,0.9374050855576288,1.579223293320054,0.13702495759119634,0.20663566273184766,1.039744936519004,0.16697827959652128,0.9811435903726908,0.2136130882194488,0.3971233788320103,0.16087115186072223,0.11086721123396849,0.8214280808562783,11.249491115332987,0.977832047617506,0.214743158297878,0.07054461632258006,0.0775812605612045,0.05533885955810547,0.24865257767226423,3.7005846393430906,0.39522020582748535,0.012587953311054733,12.05251713835375,-0.041754341873400255,1.12297590168156,0.3028084861202186,0.12954694928752228,0.24702500995372006,0.9647988789690874,0.03520112103091255,0.26909798008744334,0.6757119667322131,0.02025795750668861,0.0040177310337196764,0.0020918150157450363,2.6346745057566454,-0.01702996109366468,1.1959386071076679,23.49067403433526,0.08933994112916002,0.3971233788320103,19,train,0.18714384620207197,20,0.22914806937313134,0.04483634633806098,0.3979617979953591,0.46434021635765643,0.8900884098493544,1.2214445615172396,0.3645028218037194,0.5999465623860989,1.1149392898155486,5.574323109207715,0.9166523294587441,0.400115144817615,0.5230542517922016,0.4195115261994609,0.11423430622516464,0.6391244611606708,0.24702500995372006,0.9074133034869512,0.4308163383265523,0.5739568885255607,0.11877216118359006
