absolute_residual_error_mean,absolute_residual_error_median,channel,model,pair_count,region,residual_cosine_mean,residual_cosine_median,residual_l2_mean,residual_l2_median,stage_ag_minus_stage_ad_absolute_residual_error_mean,stage_ag_minus_stage_ad_residual_cosine_mean,stage_ag_minus_stage_ad_residual_l2_mean,stage_ag_minus_stage_ad_state_l2_mean,state_l2_mean,state_l2_median
0.4045704004541892,0.3693717216637233,ALL,Stage AG,42,middle,0.6664814448324008,0.6540605580763953,0.7729258767478834,0.7796697598047397,-0.02649022285117797,0.02119546158086094,-0.0842309005890397,-0.016943991496347788,0.14312542821063529,0.13279087213966884
0.07902073604795819,0.07404199593410932,Bcc1,Stage AG,42,middle,0.4621738942129995,0.45394148158178793,0.9211204166895298,0.913304304653862,0.005702974230136715,-0.06347865466963776,0.039098364941486996,0.0031212720672219446,0.0754072619456289,0.07974008249280667
1.4486160586765267,1.2773869189576408,Bcc2,Stage AG,42,middle,0.72420313339009,0.7073048523064152,0.7158255896112943,0.7180789766899505,-0.1322206156432113,0.028656458103804572,-0.11000569095064672,-0.053155236878411116,0.3378275732179944,0.3360022220900568
0.8274801068615609,0.7477175974907851,Bcc3,Stage AG,42,middle,0.4596552489918634,0.41661695504945107,0.9363010447677527,0.9789951623471495,-0.059447530234830515,0.008012533618414808,-0.022278993217656362,-0.0017138762212818015,0.07990003221182398,0.0702222200531711
0.07326712789948064,0.06789627774644304,press,Stage AG,42,middle,0.10868700380334692,0.05761415819365657,0.9997568937768483,1.0007978418299412,-0.00018656164212416115,0.01912988427376036,-0.006017731913627977,-0.0007993872361669319,0.17344611065627674,0.1686660641854224
0.04937584148886843,0.04582799751035658,rho,Stage AG,42,middle,0.0426652528880444,0.053395490715949616,1.0031393207955321,1.0064870785804731,-0.0019407831916392546,0.10722700032974516,-0.039672147652545675,-0.005101234056599568,0.13614253937849613,0.12832650346124452
0.12547109715375382,0.11775422723725187,vel1,Stage AG,42,middle,0.021867371604966625,-0.009046681261223703,1.0039765046063867,1.0068602295969824,-0.0006384162992517095,-0.00695639992999552,-0.002239876333830937,-0.0003324989484511792,0.09335644117745778,0.08937758961697029
0.39478854484099296,0.3359474008505663,vel2,Stage AG,42,middle,0.21381866964963678,0.18132585292219694,1.0649670616935738,1.039419891906706,0.0019264275986238255,-0.06752214226723083,-0.002249763660371995,-0.0028693864891778387,0.2427452473340127,0.21145111752937473
0.2385436906643718,0.2021774098836216,vel3,Stage AG,42,middle,0.06821847170028911,0.062225615802620586,1.175058000683315,1.1677363633224647,-0.025117277627126955,0.04666967574050766,-0.08541057594170876,-0.01407752027603068,0.14684726294176578,0.13014595717996869
0.0493074813715381,0.04440557077851068,ALL,Stage AG,42,outer,0.0011129504584256953,0.0006297325453113456,4.3873299068096605,4.268678499664331,0.0036904843089288625,-0.004210332889895979,0.6661954642919747,0.04156412878402921,0.21520603251684212,0.21028466417116443
0.009761318498017387,0.009249707078232593,Bcc1,Stage AG,42,outer,0.0013351295658417918,0.0013454169873847138,1.7687373045268502,1.5694766384176781,0.0005332209110245987,0.008712235991999748,0.07109855146881983,0.0022867957347697324,0.034582973402620946,0.03692577823410374
0.09112638023847522,0.08799118898678197,Bcc2,Stage AG,42,outer,0.002759339461879209,0.0009624027469718254,10.061980275190159,7.658483994117413,0.00036297051108663547,-0.009438456867511356,0.12602361686706587,0.0737968181477251,1.766864357998606,1.6423064411284436
