channel_in,channel_out,epsilon,matrix_kind,maximum_gain,maximum_input_norm,maximum_mean_response,maximum_output_norm,maximum_std_response,maximum_texture_fraction,mean_gain,mean_input_norm,mean_mean_response,mean_output_norm,mean_std_response,mean_texture_fraction,median_gain,median_input_norm,median_mean_response,median_output_norm,median_std_response,median_texture_fraction,minimum_gain,minimum_input_norm,minimum_mean_response,minimum_output_norm,minimum_std_response,minimum_texture_fraction,state_count
rho,vel2,0.001,constant_field_finite_difference,1.6626981496810913,512.0,0.030254501849412918,851.3014526367188,1.6624228954315186,0.999960477048696,1.5010836256874933,512.0,0.020766833383176062,768.5548163519966,1.5009316868252225,0.9998949845336966,1.5590022802352905,512.0,0.019727040082216263,798.2091674804688,1.5588774681091309,0.9999096576183634,1.0825722217559814,512.0,0.014277826994657516,554.2769775390625,1.0823403596878052,0.9997858230023673,9
rho,vel3,0.001,constant_field_finite_difference,1.4702061414718628,512.0,0.07824774086475372,752.7455444335938,1.468753695487976,0.99936627673322,1.3227297796143427,512.0,0.060393119851748146,677.2376471625435,1.3213120897610982,0.9989303272699205,1.3543875217437744,512.0,0.06518889963626862,693.4464111328125,1.3535290956497192,0.9990120800458413,0.9957069754600525,512.0,0.04310382157564163,509.8019714355469,0.9947735667228699,0.9984216416672632,9
vel1,Bcc1,0.001,constant_field_finite_difference,0.6886500120162964,512.0,0.015482122078537941,352.58880615234375,0.6885992288589478,0.9999959867630066,0.6146790087223053,512.0,0.008798106573522091,314.7156524658203,0.6145974265204536,0.999849926558507,0.6352230906486511,512.0,0.008365017361938953,325.2342224121094,0.6351754665374756,0.9999249339066506,0.43314650654792786,512.0,0.0015171198174357414,221.77101135253906,0.43286973237991333,0.9993610148902727,9
vel1,Bcc2,0.001,constant_field_finite_difference,1.3880516290664673,512.0,-0.06147713586688042,710.6824340820312,1.3859940767288208,0.998937428668532,1.2804575231340196,512.0,-0.07715675690107876,655.594251844618,1.2780376407835219,0.9980594336900737,1.3339325189590454,512.0,-0.0755499079823494,682.9734497070312,1.3321658372879028,0.9983388104188566,0.9315992593765259,512.0,-0.10419689118862152,476.97882080078125,0.9294320344924927,0.9959821022408263,9
vel1,Bcc3,0.001,constant_field_finite_difference,1.7844882011413574,512.0,0.002269566059112549,913.657958984375,1.7844817638397217,0.999999198208102,1.623370024893019,512.0,-0.009515793787108527,831.1654527452257,1.6233129766252306,0.9999588298875577,1.6875351667404175,512.0,-0.005677696317434311,864.0180053710938,1.6874592304229736,0.9999946514746605,1.1578978300094604,512.0,-0.026494154706597328,592.8436889648438,1.1577571630477905,0.9998243416882205,9
vel1,press,0.001,constant_field_finite_difference,0.7606579661369324,512.0,0.010966859757900238,389.4568786621094,0.7606378793716431,0.9999992126928091,0.6803221868144141,512.0,0.004976722515291638,348.32495964898004,0.6802940037515428,0.9999603543862126,0.7120187282562256,512.0,0.005417615175247192,364.5535888671875,0.7120073437690735,0.9999735145481531,0.4923460781574249,512.0,-0.00266829552128911,252.08119201660156,0.4923388361930847,0.999891043232168,9
vel1,rho,0.001,constant_field_finite_difference,0.9762457013130188,512.0,0.03082340955734253,499.8377990722656,0.9760252833366394,0.9997742187483305,0.8801723519961039,512.0,0.023656726711326174,450.6482442220052,0.8798474470774332,0.9996277879502087,0.9208271503448486,512.0,0.022911272943019867,471.4635009765625,0.9203749299049377,0.999668770560452,0.6345940232276917,512.0,0.018253080546855927,324.9121398925781,0.6342962980270386,0.9994490133584577,9
vel1,vel1,0.001,constant_field_finite_difference,0.9111900329589844,512.0,0.016105566173791885,466.529296875,0.9111843705177307,1.0,0.8148981796370612,512.0,0.004173281951807439,417.22786797417535,0.8148696488804288,0.99996208398852,0.8500706553459167,512.0,0.003213968127965927,435.2361755371094,0.8500706553459167,0.9999901198354981,0.5715996623039246,512.0,-0.003089594654738903,292.6590270996094,0.571591317653656,0.9997525306947145,9
vel1,vel2,0.001,constant_field_finite_difference,1.6324093341827393,512.0,0.027364321053028107,835.7935791015625,1.6322599649429321,0.9999997758619704,1.4809290965398152,512.0,0.014374692199958695,758.2356974283854,1.4808359146118164,0.99993937809238,1.5427896976470947,512.0,0.013406299985945225,789.9083251953125,1.5425877571105957,0.9999647609113694,1.0637131929397583,512.0,0.0005570314824581146,544.6211547851562,1.0637129545211792,0.9998239295587449,9
vel1,vel3,0.001,constant_field_finite_difference,1.4376614093780518,512.0,0.05473766848444939,736.0826416015625,1.4367125034332275,0.9996878321030176,1.2981849047872756,512.0,0.04375550026694933,664.6706712510851,1.2974253561761644,0.9994040648426716,1.3335094451904297,512.0,0.04188847914338112,682.7568359375,1.3330931663513184,0.9994683705469785,0.9562762379646301,512.0,0.03331684321165085,489.6134338378906,0.9555900692939758,0.9988843708146551,9
