all_same_shell,channel_in,channel_out,direction,epsilon,maximum_energy_fraction,maximum_gain,mean_energy_fraction,mean_gain,median_energy_fraction,median_gain,minimum_energy_fraction,minimum_gain,same_shell,shell_in,shell_out,state_count
False,Bcc3,Bcc3,inward,0.001,0.04309629705855707,0.5713264346122742,0.038602080296848446,0.49786825643645394,0.040495657221001596,0.5311992168426514,0.023338138060161325,0.26300564408302307,False,5,3,9
False,Bcc3,press,inward,0.001,0.00825994990661021,0.2524396777153015,0.007224585280000338,0.21562622984250387,0.0073433483337877765,0.2205977588891983,0.004399264529090115,0.11418840289115906,False,5,3,9
False,Bcc3,rho,inward,0.001,0.012204944000126937,0.30654510855674744,0.010647776978104968,0.2619488454527325,0.011314095568484974,0.2781263291835785,0.005002751878533159,0.12176892161369324,False,5,3,9
False,Bcc3,vel1,inward,0.001,0.010861249346615592,0.2931603789329529,0.009568148823159532,0.24819398671388626,0.010067630755190992,0.26049885153770447,0.0047332803470021495,0.11844400316476822,False,5,3,9
False,Bcc3,vel2,inward,0.001,0.04094079365778406,0.5599952340126038,0.03363698060556432,0.4653653966055976,0.03314266739610653,0.46583399176597595,0.018676700113534093,0.2352783977985382,False,5,3,9
False,Bcc3,vel3,inward,0.001,0.02845055279372773,0.46727243065834045,0.02536000654931889,0.4033524708615409,0.026400278193622586,0.41575905680656433,0.01682037237557986,0.22327996790409088,False,5,3,9
False,press,Bcc1,inward,0.001,0.0072241949405993655,0.21387805044651031,0.006113676668676596,0.1824812019864718,0.006236558481915444,0.18919643759727478,0.0030612816007202894,0.08684796839952469,False,5,3,9
False,press,Bcc2,inward,0.001,0.030136360638011672,0.4489937126636505,0.02691689797666542,0.3827026453283098,0.02818911838181304,0.4082333743572235,0.016547106995630712,0.20191523432731628,False,5,3,9
False,press,Bcc3,inward,0.001,0.04280958656834394,0.5348227024078369,0.03915308949226813,0.4609977900981903,0.041034691061859044,0.4862901270389557,0.02489337505669294,0.24765661358833313,False,5,3,9
False,press,press,inward,0.001,0.00876035197759579,0.23899976909160614,0.007579141755114873,0.20309841053353417,0.007671907194446149,0.2080269753932953,0.005026998501162986,0.11129160970449448,False,5,3,9
False,press,rho,inward,0.001,0.012983871861517608,0.29080379009246826,0.011212361293091463,0.2471420384115643,0.012001925474614874,0.2601916790008545,0.00578384155202363,0.11937578022480011,False,5,3,9
False,press,vel1,inward,0.001,0.011198187017272368,0.2773929536342621,0.009820130944525036,0.23133785939878887,0.01024269807230661,0.2412375658750534,0.0049866239071821765,0.11084378510713577,False,5,3,9
False,press,vel2,inward,0.001,0.0411024102393592,0.5243067145347595,0.03372441827225299,0.42885525193479324,0.03353845147310404,0.43066006898880005,0.019536460637076248,0.2193971425294876,False,5,3,9
False,press,vel3,inward,0.001,0.0289573774232112,0.4305804669857025,0.025772855697962307,0.37384381890296936,0.026897573180952775,0.3856733739376068,0.017847470333637535,0.20969900488853455,False,5,3,9
False,rho,Bcc1,inward,0.001,0.007092548265784826,0.2199646681547165,0.00615721049259961,0.18748246712817085,0.0064096187134123515,0.19526205956935883,0.003083506050434152,0.08897671848535538,False,5,3,9
False,rho,Bcc2,inward,0.001,0.030865112415288807,0.45751774311065674,0.027461458803389165,0.3958638492557738,0.02882908710347452,0.42366737127304077,0.016498260915733153,0.20581312477588654,False,5,3,9
False,rho,Bcc3,inward,0.001,0.043624429621551594,0.5488784313201904,0.039802178281543546,0.4759838647312588,0.04159059637788458,0.503681480884552,0.026015231343024404,0.25844481587409973,False,5,3,9
False,rho,press,inward,0.001,0.008740089733485813,0.24459944665431976,0.007639557252409182,0.2087881846560372,0.007668931696027747,0.21317675709724426,0.005061371181984385,0.11399559676647186,False,5,3,9
False,rho,rho,inward,0.001,0.012835174270334525,0.29808831214904785,0.01126632922708793,0.2538356946574317,0.011962988822026711,0.26746273040771484,0.005635966214571075,0.12029239535331726,False,5,3,9
False,rho,vel1,inward,0.001,0.011200390222434846,0.2826044261455536,0.010070232644824026,0.23979750110043418,0.010592802187834387,0.25140029191970825,0.004950810318457539,0.11274366080760956,False,5,3,9
False,rho,vel2,inward,0.001,0.042032039975245364,0.5387015342712402,0.03474681206346901,0.4456542051500744,0.03477693744183472,0.4497143626213074,0.019328309389501946,0.22276704013347626,False,5,3,9
False,rho,vel3,inward,0.001,0.029121137243445228,0.44590750336647034,0.0263453860569699,0.3868430372741487,0.027271344956873143,0.3984402120113373,0.018483791773634496,0.21784596145153046,False,5,3,9
False,vel1,Bcc1,inward,0.001,0.007132874903428001,0.21984046697616577,0.006220576851216479,0.1861785641974873,0.006435925298489755,0.19284874200820923,0.0029979265730975483,0.0866067185997963,False,5,3,9
False,vel1,Bcc2,inward,0.001,0.03167109788762916,0.4577997624874115,0.027698594678851392,0.39247913161913556,0.029234923623756563,0.42353445291519165,0.016097755627607138,0.20068907737731934,False,5,3,9
False,vel1,Bcc3,inward,0.001,0.04394047609723631,0.5521421432495117,0.04043604024819303,0.4740707162353728,0.041624459679919776,0.4985104203224182,0.024705488659022633,0.24862100183963776,False,5,3,9
False,vel1,press,inward,0.001,0.00868504589224587,0.2443840205669403,0.007703903072379892,0.2071393844154146,0.007832265854548916,0.2129841297864914,0.004852708594890902,0.11018772423267365,False,5,3,9
False,vel1,rho,inward,0.001,0.013036373175348738,0.29905831813812256,0.011424565081896388,0.25237611929575604,0.012249143840691633,0.26635226607322693,0.005625997591486584,0.118642657995224,False,5,3,9
False,vel1,vel1,inward,0.001,0.011516252024051817,0.28403571248054504,0.010087559424093739,0.23713411307997173,0.010533646394416648,0.24694527685642242,0.0049706384257946785,0.11151856929063797,False,5,3,9
False,vel1,vel2,inward,0.001,0.04251027794703309,0.5384383201599121,0.03502795128514333,0.4419308602809906,0.03516007665582199,0.44625401496887207,0.019784622975931542,0.2224871814250946,False,5,3,9
False,vel1,vel3,inward,0.001,0.02986953855367996,0.445575088262558,0.026752744447344663,0.3852188405063417,0.027815223200349418,0.39691588282585144,0.018328222786299822,0.21414171159267426,False,5,3,9
False,vel2,Bcc1,inward,0.001,0.0072208056609094065,0.23040616512298584,0.0061593237797425765,0.1971360577477349,0.006411804172067836,0.20448005199432373,0.0030855119011581065,0.09446373581886292,False,5,3,9
False,vel2,Bcc2,inward,0.001,0.03166644733105839,0.4822237491607666,0.027828436947582587,0.4187189307477739,0.029481603828620633,0.44892996549606323,0.016335332488902156,0.21735292673110962,False,5,3,9
False,vel2,Bcc3,inward,0.001,0.046192888474446435,0.5853534936904907,0.04156393580437272,0.5109235511885749,0.04287211393116694,0.536578357219696,0.026299294999307093,0.2757868468761444,False,5,3,9
False,vel2,press,inward,0.001,0.008740086751454254,0.25715506076812744,0.007575673218202671,0.21855448931455612,0.007721349759116682,0.2219741940498352,0.004770260314686021,0.11745528131723404,False,5,3,9
False,vel2,rho,inward,0.001,0.013167859753399307,0.3104782998561859,0.011126202381292907,0.2650640292300118,0.011790548314331307,0.2789178490638733,0.0053465211659316746,0.12434752285480499,False,5,3,9
False,vel2,vel1,inward,0.001,0.011268793355572513,0.29759731888771057,0.010108546237587427,0.25253132316801286,0.010582154564189932,0.2642386257648468,0.005009807274020678,0.12036827206611633,False,5,3,9
False,vel2,vel2,inward,0.001,0.04437678408214351,0.5687064528465271,0.0356886498150388,0.47430575556225246,0.03605360903163722,0.4790196120738983,0.020435695119042703,0.24310630559921265,False,5,3,9
False,vel2,vel3,inward,0.001,0.03032046171702388,0.4751949608325958,0.026946613374333475,0.4113151861561669,0.02813950861126141,0.4259255528450012,0.018077322161005153,0.2286486029624939,False,5,3,9
False,vel3,Bcc1,inward,0.001,0.006922876217947901,0.22141939401626587,0.005936782675628791,0.18960190812746683,0.0061154738705957125,0.19668468832969666,0.003097238274567821,0.09144382178783417,False,5,3,9
False,vel3,Bcc2,inward,0.001,0.030002103016984014,0.46487921476364136,0.026638119351453562,0.40137166612678105,0.027648845059633314,0.428223580121994,0.016040096068941943,0.20809926092624664,False,5,3,9
False,vel3,Bcc3,inward,0.001,0.04241648025814877,0.5586047768592834,0.0387832081519027,0.4837593270672692,0.04128050987205761,0.5117856860160828,0.024343281373370728,0.25636374950408936,False,5,3,9
False,vel3,press,inward,0.001,0.008415758060761459,0.24595148861408234,0.007379502220273205,0.21129575868447623,0.0074827631483641915,0.21574106812477112,0.00473291977320075,0.11303986608982086,False,5,3,9
False,vel3,rho,inward,0.001,0.01267615316296424,0.2992825508117676,0.010883140879680502,0.2568548669417699,0.011290168063262133,0.26917847990989685,0.005350271878121455,0.12018629908561707,False,5,3,9
False,vel3,vel1,inward,0.001,0.010984769847333228,0.2881559729576111,0.009733322233310636,0.24269560310575697,0.010203822826821767,0.2534163296222687,0.004755707689268497,0.11331166326999664,False,5,3,9
False,vel3,vel2,inward,0.001,0.040692151803202584,0.5420799851417542,0.03362218769170609,0.45132728748851353,0.0329446710799191,0.4496372640132904,0.019385226924206942,0.22877180576324463,False,5,3,9
False,vel3,vel3,inward,0.001,0.029023010290855158,0.4540487825870514,0.025659651650882045,0.3930248436000612,0.02635654474592071,0.4034270644187927,0.017778487734777765,0.2190859168767929,False,5,3,9
False,Bcc1,Bcc1,inward,0.001,0.006484162871371164,0.21778367459774017,0.005240336193091173,0.17071244534518984,0.005503406419781903,0.17879782617092133,0.002040944398790626,0.06757409870624542,False,5,4,9
False,Bcc1,Bcc2,inward,0.001,0.027505794230446797,0.4485495388507843,0.02117165037650851,0.34312088953124154,0.021220681597454535,0.35192206501960754,0.009274636304861441,0.14404995739459991,False,5,4,9
False,Bcc1,Bcc3,inward,0.001,0.043122949696983603,0.5520491600036621,0.03340757705992727,0.43094402551651,0.036613771876135626,0.46170008182525635,0.01152640645375381,0.16058745980262756,False,5,4,9
False,Bcc1,press,inward,0.001,0.0077731982466934255,0.23845049738883972,0.005902084898105998,0.18111196243100697,0.005791312641712266,0.18155066668987274,0.0028604933964517577,0.07999911159276962,False,5,4,9
False,Bcc1,rho,inward,0.001,0.01204190035243706,0.29678767919540405,0.009807352257635946,0.2333298706346088,0.009969940693550292,0.24049794673919678,0.005713111875503982,0.1130579262971878,False,5,4,9
False,Bcc1,vel1,inward,0.001,0.010785261804007863,0.28087538480758667,0.007933668206757423,0.20950572275453144,0.006954880412714209,0.19996914267539978,0.004625099917125132,0.10172442346811295,False,5,4,9
False,Bcc1,vel2,inward,0.001,0.03801526742687309,0.5273237824440002,0.027603500639912012,0.39121344851122963,0.025078894181671325,0.38251227140426636,0.015777588075993387,0.1878819316625595,False,5,4,9
False,Bcc1,vel3,inward,0.001,0.02693190362166057,0.441878080368042,0.02166684853804885,0.34707411130269367,0.02302062425323925,0.36236506700515747,0.008227166559196813,0.13567186892032623,False,5,4,9
False,Bcc2,Bcc1,inward,0.001,0.006433303964072408,0.22848956286907196,0.005196347830566883,0.18043257047732672,0.005582254227269944,0.18921414017677307,0.00197778739302179,0.07399222999811172,False,5,4,9
False,Bcc2,Bcc2,inward,0.001,0.028527490151177646,0.48115071654319763,0.021844096742898708,0.37015895876619553,0.02289896850221653,0.38590022921562195,0.009268846875322444,0.16018031537532806,False,5,4,9
False,Bcc2,Bcc3,inward,0.001,0.043877740895300534,0.5854684114456177,0.034879206391542045,0.4670730382204056,0.0389252704858774,0.5031331181526184,0.012156006853512953,0.18343903124332428,False,5,4,9
False,Bcc2,press,inward,0.001,0.007563517787050146,0.24774862825870514,0.00585757054322935,0.19163851853873995,0.0058831775055049745,0.1957266926765442,0.002713880794981406,0.08667456358671188,False,5,4,9
False,Bcc2,rho,inward,0.001,0.011926700808741588,0.31110680103302,0.009673048441784403,0.24618257582187653,0.010225563886415413,0.2544412314891815,0.005402100306772931,0.12228624522686005,False,5,4,9
False,Bcc2,vel1,inward,0.001,0.010905724268464272,0.2974928915500641,0.007981323996685172,0.2234330177307129,0.007171060867934808,0.21607549488544464,0.004349728300797671,0.10973049700260162,False,5,4,9
False,Bcc2,vel2,inward,0.001,0.03899259471268985,0.5625231266021729,0.02823331301918495,0.42032870319154525,0.026142980232618594,0.4125927984714508,0.015325479637384714,0.2059696912765503,False,5,4,9
False,Bcc2,vel3,inward,0.001,0.02721907869697727,0.46265727281570435,0.021909303566244993,0.3703020711739858,0.02346801263878605,0.3892449736595154,0.007808717069366787,0.1470232903957367,False,5,4,9
False,Bcc3,Bcc1,inward,0.001,0.006366612996844833,0.2314872294664383,0.0051938752628819555,0.1832667233215438,0.00563730130938679,0.19459310173988342,0.002036939248440334,0.07769999653100967,False,5,4,9
False,Bcc3,Bcc2,inward,0.001,0.028795969060890533,0.4925938844680786,0.022032811658227458,0.3776356081167857,0.02263784399695221,0.3923768997192383,0.009561860375265817,0.16834613680839539,False,5,4,9
False,Bcc3,Bcc3,inward,0.001,0.04483539021617337,0.599145770072937,0.03527846115832111,0.47735224333074355,0.038691178861551045,0.5118728876113892,0.012460148640052357,0.1921735256910324,False,5,4,9
False,Bcc3,press,inward,0.001,0.0074656112765923086,0.24972958862781525,0.005783098371935821,0.19340156349870893,0.005756630812978786,0.19566746056079865,0.002774509096663896,0.09068281948566437,False,5,4,9
False,Bcc3,rho,inward,0.001,0.01188664348490325,0.3159944415092468,0.009670152195099778,0.2500974006123013,0.01018930615747453,0.26047778129577637,0.005345715474542589,0.12587366998195648,False,5,4,9
False,Bcc3,vel1,inward,0.001,0.01084523533051367,0.30230313539505005,0.007970459060494815,0.22674987465143204,0.007101815486672429,0.21944105625152588,0.004692325314636004,0.11793046444654465,False,5,4,9
False,Bcc3,vel2,inward,0.001,0.03914883284005637,0.5743578672409058,0.028604355645619535,0.4297426789999008,0.027076486524902132,0.4302574098110199,0.01645078854270938,0.2208133488893509,False,5,4,9
False,Bcc3,vel3,inward,0.001,0.02748347127271991,0.47612276673316956,0.022280639930027293,0.379452602730857,0.023882132139021215,0.4005686044692993,0.00839169863784828,0.15770915150642395,False,5,4,9
False,press,Bcc1,inward,0.001,0.006487682077897386,0.21610184013843536,0.0052823114649083866,0.1701162507136663,0.005633375414860208,0.17943766713142395,0.0019627882086714387,0.06954161077737808,False,5,4,9
False,press,Bcc2,inward,0.001,0.0280090911033245,0.4500373303890228,0.021434071129773493,0.34283416635460323,0.021994033987314324,0.3546799421310425,0.009150198488191466,0.15014930069446564,False,5,4,9
False,press,Bcc3,inward,0.001,0.042501960403322624,0.542543351650238,0.03340779748126042,0.4274847060441971,0.03702207162916782,0.4601660370826721,0.011208826131713027,0.16618357598781586,False,5,4,9
False,press,press,inward,0.001,0.0077758153197112516,0.2371220886707306,0.005883585882096302,0.17957613286044863,0.00581221078886601,0.17928080260753632,0.0027877471567891365,0.08287713676691055,False,5,4,9
False,press,rho,inward,0.001,0.01215161420997481,0.29520750045776367,0.009763091490124198,0.23130343523290423,0.010042462542941104,0.23930414021015167,0.0054462531263973655,0.11583957076072693,False,5,4,9
False,press,vel1,inward,0.001,0.010800461980404756,0.2794603407382965,0.007857457415333781,0.20727604048119652,0.007044647797884033,0.19934146106243134,0.004458215034547012,0.1048065796494484,False,5,4,9
False,press,vel2,inward,0.001,0.03761406742433115,0.5215238928794861,0.02751666166091509,0.3880940046575334,0.025876509976849375,0.3820505440235138,0.015101042375983618,0.19289079308509827,False,5,4,9
False,press,vel3,inward,0.001,0.026696746103797395,0.43110862374305725,0.02136330075920899,0.34198206828700173,0.022913145044587947,0.3620149791240692,0.007820647266705947,0.13881276547908783,False,5,4,9
False,rho,Bcc1,inward,0.001,0.006539488726926014,0.2211035192012787,0.005279883910193224,0.17415816336870193,0.005627027814802002,0.18414203822612762,0.00202078855607962,0.07203016430139542,False,5,4,9
False,rho,Bcc2,inward,0.001,0.027733924364073077,0.45591163635253906,0.021442412969526297,0.35104263491100735,0.02145822920451055,0.3582122027873993,0.009539091595880475,0.1564975380897522,False,5,4,9
False,rho,Bcc3,inward,0.001,0.042744974607639326,0.5602108836174011,0.033864058450202225,0.4407868418428633,0.03682608516232647,0.47107625007629395,0.012063317017779303,0.17598974704742432,False,5,4,9
False,rho,press,inward,0.001,0.007760384596260749,0.24116630852222443,0.005871265017962645,0.18365337451299033,0.0058000685171595255,0.1838812679052353,0.002766622414269575,0.08428086340427399,False,5,4,9
False,rho,rho,inward,0.001,0.012210635069908634,0.302513062953949,0.009750199786830057,0.23665617406368256,0.010170545974655313,0.24366547167301178,0.005421971186311696,0.11798657476902008,False,5,4,9
False,rho,vel1,inward,0.001,0.01072229087502669,0.28347766399383545,0.007925725290072988,0.21303946359290016,0.007043661368416306,0.20438162982463837,0.0045893995963715226,0.108550526201725,False,5,4,9
False,rho,vel2,inward,0.001,0.03828038570951938,0.5356278419494629,0.027780721378757724,0.3990809784995185,0.02568011668090486,0.39337968826293945,0.015759653871819126,0.20115336775779724,False,5,4,9
False,rho,vel3,inward,0.001,0.027385672474554226,0.44308993220329285,0.021615376368723828,0.3522217008802626,0.022918194542346303,0.3716239035129547,0.008168683315544312,0.14482049643993378,False,5,4,9
False,vel1,Bcc1,inward,0.001,0.00653078348192305,0.217988982796669,0.005301482082823443,0.17223767025603187,0.005641043614345437,0.1807136982679367,0.0019003023446675607,0.06895288825035095,False,5,4,9
False,vel1,Bcc2,inward,0.001,0.028100635696402133,0.45338165760040283,0.021582660032750868,0.34775661263200974,0.021783711309034517,0.35512176156044006,0.009174842201872018,0.15150968730449677,False,5,4,9
False,vel1,Bcc3,inward,0.001,0.04303878304158876,0.5508590340614319,0.03376315686392221,0.4343460119432873,0.03687391755413917,0.46212896704673767,0.011335273226907692,0.16840581595897675,False,5,4,9
False,vel1,press,inward,0.001,0.00781757755410402,0.23992152512073517,0.005897606230890889,0.18172184626261392,0.005763919734824669,0.18070200085639954,0.002777956533598881,0.08336885273456573,False,5,4,9
False,vel1,rho,inward,0.001,0.012032141739115343,0.2976491153240204,0.009769915235022854,0.23389915708038542,0.010157759998436695,0.2424992024898529,0.005315742172331398,0.11532489210367203,False,5,4,9
False,vel1,vel1,inward,0.001,0.010870790369683823,0.2829200029373169,0.007923654268333727,0.2103895197312037,0.006972267866716768,0.20095118880271912,0.004219721162756902,0.1027502715587616,False,5,4,9
False,vel1,vel2,inward,0.001,0.038011553558485914,0.5290429592132568,0.02774340685137564,0.39386582043435836,0.02572479208147732,0.38599303364753723,0.01517833362318081,0.1948736608028412,False,5,4,9
False,vel1,vel3,inward,0.001,0.027345289745795632,0.4376819133758545,0.021580221615270276,0.3473147865798738,0.023030715455662935,0.3651447594165802,0.007798962534632803,0.1396881341934204,False,5,4,9
False,vel2,Bcc1,inward,0.001,0.006386653567559212,0.2299538403749466,0.00520479448695241,0.18154705398612553,0.005677019204359051,0.1900811791419983,0.002025881531161555,0.07654353976249695,False,5,4,9
False,vel2,Bcc2,inward,0.001,0.02830008398640737,0.4840584993362427,0.021853583509496937,0.37223298847675323,0.022672444343638673,0.385759562253952,0.00927482092214061,0.16377751529216766,False,5,4,9
False,vel2,Bcc3,inward,0.001,0.04352333864133903,0.5911800265312195,0.03472470138248207,0.4685419748226802,0.03882914625325581,0.5048314929008484,0.011904450547190248,0.18554796278476715,False,5,4,9
False,vel2,press,inward,0.001,0.00754263650627603,0.24989959597587585,0.005859949232623888,0.1926912913719813,0.005823424201022752,0.19506847858428955,0.00281553949212036,0.09023651480674744,False,5,4,9
False,vel2,rho,inward,0.001,0.01186957173843282,0.3134884238243103,0.00969461632329186,0.24777928822570378,0.010118260899387629,0.25518491864204407,0.005676529092933513,0.12812767922878265,False,5,4,9
False,vel2,vel1,inward,0.001,0.010671906592809156,0.2972521483898163,0.007956256031208465,0.22428056432141197,0.007068956268188373,0.21514184772968292,0.004480763191259004,0.11383543908596039,False,5,4,9
False,vel2,vel2,inward,0.001,0.03956412088352572,0.5723408460617065,0.028515370428467184,0.4247567256291707,0.026321941653558202,0.41564875841140747,0.015574589332170602,0.21223148703575134,False,5,4,9
False,vel2,vel3,inward,0.001,0.02774981525365289,0.47045618295669556,0.022199544035662124,0.37477921446164447,0.023471733994718642,0.3925004303455353,0.0084169134090774,0.1560191661119461,False,5,4,9
False,vel3,Bcc1,inward,0.001,0.006417366366968096,0.22549140453338623,0.005180372760075495,0.17765102038780847,0.005456413900886267,0.18556122481822968,0.0019450659220536979,0.07246598601341248,False,5,4,9
False,vel3,Bcc2,inward,0.001,0.0283187224362463,0.4736836552619934,0.02166626200464795,0.3634323394960827,0.022633884782150424,0.3810463845729828,0.009912088069540324,0.1635873168706894,False,5,4,9
False,vel3,Bcc3,inward,0.001,0.043391306371937215,0.5727083086967468,0.03381467402606929,0.45360776119762,0.03683905360854659,0.48613011837005615,0.011337648493043044,0.17495587468147278,False,5,4,9
False,vel3,press,inward,0.001,0.007563430485914061,0.24479974806308746,0.005792019542634971,0.1878514720333947,0.00575966075271358,0.1905810683965683,0.00273431466687072,0.08591940999031067,False,5,4,9
False,vel3,rho,inward,0.001,0.011770979230296746,0.30410075187683105,0.009521270519137546,0.2407898571756151,0.00976350326624171,0.24820169806480408,0.005539878999380687,0.12229739129543304,False,5,4,9
False,vel3,vel1,inward,0.001,0.010908654274661594,0.29399311542510986,0.007855308499440432,0.21839261137776905,0.0069579118855340885,0.21126995980739594,0.004518263192159873,0.11044671386480331,False,5,4,9
False,vel3,vel2,inward,0.001,0.03784243359106696,0.5475718379020691,0.027674862360632338,0.41020448009173077,0.02602014457050754,0.4085574448108673,0.0155105250450664,0.20463517308235168,False,5,4,9
False,vel3,vel3,inward,0.001,0.027525931218860728,0.45859915018081665,0.022018595883503925,0.36614347166485256,0.02330436829520067,0.3838091492652893,0.008680674757659655,0.15308894217014313,False,5,4,9
True,Bcc1,Bcc1,same,0.001,0.007855462095779678,0.23928552865982056,0.0067591790131819925,0.19356188674767813,0.007445760817417578,0.20949538052082062,0.003895105314328273,0.09335213899612427,True,5,5,9
True,Bcc1,Bcc2,same,0.001,0.02965802893068625,0.46576783061027527,0.025937429378814644,0.37887534499168396,0.028629239853300355,0.40826544165611267,0.01647736760561324,0.1920032501220703,True,5,5,9
True,Bcc1,Bcc3,same,0.001,0.06015977735423506,0.6189470887184143,0.04481724256770513,0.497499480843544,0.050357149965791735,0.5625791549682617,0.018677795524245613,0.20442192256450653,True,5,5,9
True,Bcc1,press,same,0.001,0.010813043930645189,0.2719006836414337,0.009530457862755365,0.2292252414756351,0.010107037910060753,0.2467833012342453,0.0066829716899382725,0.12661756575107574,True,5,5,9
True,Bcc1,rho,same,0.001,0.017318349137321654,0.3553342819213867,0.015484800725132015,0.29227250814437866,0.016661855824222187,0.3118376135826111,0.009733901555395011,0.16389061510562897,True,5,5,9
True,Bcc1,vel1,same,0.001,0.013796560410778484,0.31767553091049194,0.01074817497289834,0.24344238142172495,0.009826992498347013,0.239222913980484,0.007415446478847053,0.1377638727426529,True,5,5,9
True,Bcc1,vel2,same,0.001,0.04202623620245157,0.5544451475143433,0.032403458760887245,0.42292867932054734,0.034398769863820275,0.4505929946899414,0.021583446437677956,0.23368887603282928,True,5,5,9
True,Bcc1,vel3,same,0.001,0.03589008294546578,0.5077396631240845,0.030077801548516858,0.40847088396549225,0.034620401313134354,0.4520603120326996,0.014743335603680595,0.1816195398569107,True,5,5,9
True,Bcc2,Bcc1,same,0.001,0.007285192538798483,0.24290162324905396,0.006183785631224628,0.19666581766472924,0.006785025608110236,0.21169906854629517,0.0033514649203069072,0.09631936997175217,True,5,5,9
True,Bcc2,Bcc2,same,0.001,0.028821775242957988,0.4836260676383972,0.024204878805401772,0.3891369601090749,0.02689706201999301,0.41851189732551575,0.014262135652237424,0.19869574904441833,True,5,5,9
True,Bcc2,Bcc3,same,0.001,0.05429429325391064,0.6371961236000061,0.0415930012973883,0.5085425244437324,0.04742986740864048,0.5776471495628357,0.015856624092139712,0.2095085084438324,True,5,5,9
True,Bcc2,press,same,0.001,0.010028700882699916,0.2768520712852478,0.008793328388951287,0.2341734617948532,0.009529930527545437,0.25288230180740356,0.005634913761760078,0.12991508841514587,True,5,5,9
True,Bcc2,rho,same,0.001,0.016546343729131295,0.3623077869415283,0.014379813874179827,0.2994495713048511,0.015483171839426824,0.31752216815948486,0.008961965181677483,0.17144498229026794,True,5,5,9
True,Bcc2,vel1,same,0.001,0.012700092488970718,0.3210352957248688,0.009746575949811901,0.24647414849864113,0.009067361496053063,0.24283291399478912,0.006564641546014464,0.142910435795784,True,5,5,9
True,Bcc2,vel2,same,0.001,0.03990391485620655,0.5690587162971497,0.030371941051476597,0.4353676388661067,0.03175587368179012,0.45473265647888184,0.01931433040456633,0.24416621029376984,True,5,5,9
True,Bcc2,vel3,same,0.001,0.033903883752663434,0.5208085775375366,0.027962228675462372,0.4181490076912774,0.03157967048043309,0.4565778970718384,0.013095337732726,0.19039461016654968,True,5,5,9
True,Bcc3,Bcc1,same,0.001,0.007284043308960065,0.24453821778297424,0.006246734272135616,0.2008126104871432,0.006899864040535384,0.21829171478748322,0.0034700728408210814,0.10141477733850479,True,5,5,9
True,Bcc3,Bcc2,same,0.001,0.027978528163867773,0.4855518341064453,0.024871723846802907,0.40065474808216095,0.027359839327395816,0.43253466486930847,0.01564977072773472,0.21537037193775177,True,5,5,9
True,Bcc3,Bcc3,same,0.001,0.06102751095445135,0.66081303358078,0.045317775591947586,0.5386078821288215,0.051595110733608535,0.6192579865455627,0.015916891880695408,0.2172006368637085,True,5,5,9
True,Bcc3,press,same,0.001,0.01021971158630982,0.27812710404396057,0.008919646870472935,0.2395298033952713,0.009608203864430441,0.26067879796028137,0.005888246083573762,0.13668286800384521,True,5,5,9
True,Bcc3,rho,same,0.001,0.01679145353890313,0.3725302517414093,0.014727099937210279,0.30798878769079846,0.01578999061545323,0.32678571343421936,0.009191975243339688,0.17834362387657166,True,5,5,9
True,Bcc3,vel1,same,0.001,0.013077406098573507,0.3272615671157837,0.010175905344211918,0.25580113298363155,0.009299138998655967,0.2521468698978424,0.00668665980734433,0.15187256038188934,True,5,5,9
True,Bcc3,vel2,same,0.001,0.038307649770983,0.5681537985801697,0.03076046078914147,0.44505802790323895,0.03262818573182429,0.4723116457462311,0.019460113711207715,0.2620130181312561,True,5,5,9
True,Bcc3,vel3,same,0.001,0.03672264217796652,0.5364424586296082,0.029583068259174186,0.43678610357973313,0.03415072896001463,0.47961366176605225,0.013263475356328451,0.19827164709568024,True,5,5,9
True,press,Bcc1,same,0.001,0.0079806105985982,0.24022439122200012,0.006743748760223414,0.1920972102218204,0.007355031895740395,0.20748257637023926,0.00356487256994484,0.09371951967477798,True,5,5,9
True,press,Bcc2,same,0.001,0.03018027890607113,0.4671546220779419,0.025874022065981356,0.3761686616473728,0.028607650888829106,0.4035872519016266,0.01542160485124169,0.1949273645877838,True,5,5,9
True,press,Bcc3,same,0.001,0.06158306694336098,0.6206324696540833,0.04491912648138847,0.4939344839917289,0.05082811860266615,0.5598155856132507,0.01636665452572478,0.2008112221956253,True,5,5,9
True,press,press,same,0.001,0.0104843999561773,0.2738858163356781,0.009399268997121044,0.22638602720366585,0.010263539435540057,0.24318666756153107,0.006033620628531527,0.1287064403295517,True,5,5,9
True,press,rho,same,0.001,0.017683850400840292,0.3543221652507782,0.015159152701617594,0.2875617825322681,0.0162129191412036,0.3036459684371948,0.008631453198549776,0.16434630751609802,True,5,5,9
True,press,vel1,same,0.001,0.01347530977950075,0.3121536374092102,0.010549580050971483,0.23989639348453945,0.0102287083816384,0.2418770045042038,0.0068415613001830316,0.13883960247039795,True,5,5,9
True,press,vel2,same,0.001,0.042065797966513364,0.551522970199585,0.03204496482378877,0.41815929777092403,0.03415768128048843,0.43894708156585693,0.019521177021102554,0.23663069307804108,True,5,5,9
True,press,vel3,same,0.001,0.03655948043420526,0.5058308839797974,0.030076192454265897,0.40536539918846554,0.03514598603789486,0.44963812828063965,0.013380433692410399,0.18156959116458893,True,5,5,9
