all_cross_channel,channel_in,channel_out,cross_channel,epsilon,maximum_gain,maximum_phase_correlation,mean_gain,mean_phase_correlation,median_gain,median_phase_correlation,minimum_gain,minimum_phase_correlation,mode,state_count
True,vel2,rho,True,0.001,0.9885022044181824,0.042414357276608194,0.8862077527576022,0.030265456756809177,0.921933650970459,0.031210141834200327,0.658959150314331,0.002969285272908465,linear_log_r,9
True,vel2,vel1,True,0.001,0.9246332049369812,-0.04149004118685231,0.822463870048523,-0.0507357595873372,0.853011965751648,-0.04898331837671861,0.6021047830581665,-0.068471188749124,linear_log_r,9
False,vel2,vel2,False,0.001,1.6629014015197754,0.07554967391146411,1.4929842816458807,0.06352899370986657,1.5468629598617554,0.06550155070742755,1.0975487232208252,0.03685991123723116,linear_log_r,9
True,vel2,vel3,True,0.001,1.4593311548233032,0.10073245705398307,1.3070167634222243,0.07629883524080928,1.3435254096984863,0.07625946095799067,0.9840461611747742,0.045837269017504234,linear_log_r,9
True,vel3,Bcc1,True,0.001,0.6490958333015442,0.02070921997138116,0.5815800891982185,0.003426386217027045,0.597135603427887,-0.0018556198357096575,0.43417686223983765,-0.013409820833903812,linear_log_r,9
True,vel3,Bcc2,True,0.001,1.2771552801132202,0.10154508131151851,1.1917218897077773,0.06913067078730929,1.2147572040557861,0.06264388345268106,0.9452345371246338,0.05079190382663246,linear_log_r,9
True,vel3,Bcc3,True,0.001,1.6025340557098389,0.028208544172627355,1.4731513129340277,0.011103337482635945,1.502803921699524,0.009869542446501317,1.1668236255645752,0.0017889389937763831,linear_log_r,9
True,vel3,press,True,0.001,0.7215506434440613,0.10741199089217802,0.6501518223020766,0.06708436723741522,0.666064977645874,0.06101936030862702,0.5127922892570496,0.05236809883648608,linear_log_r,9
True,vel3,rho,True,0.001,0.9319741129875183,0.033524845146219555,0.8419917954338921,0.02216028267790252,0.8703957796096802,0.02118785757229796,0.6546130180358887,0.01719346155238132,linear_log_r,9
True,vel3,vel1,True,0.001,0.8427990674972534,0.038262929160531645,0.7540223730934991,0.015089857876770184,0.7840664386749268,0.013541473064224879,0.5623073577880859,0.00373101130339537,linear_log_r,9
True,vel3,vel2,True,0.001,1.4893263578414917,0.0459330356233335,1.3492989010281033,0.0167516361913554,1.397162914276123,0.010947233494661241,1.0474040508270264,0.003628321407708001,linear_log_r,9
False,vel3,vel3,False,0.001,1.3478113412857056,0.19806950780863078,1.235963808165656,0.1371427337081945,1.2668373584747314,0.13967840636153986,1.0299818515777588,0.10576397717521208,linear_log_r,9
False,Bcc1,Bcc1,False,0.001,0.6888146996498108,0.02132899639210125,0.6092008186711205,0.0164582065809735,0.6298490762710571,0.01671739486896424,0.42567768692970276,0.010509206698191016,mid_frequency,9
True,Bcc1,Bcc2,True,0.001,1.3936219215393066,0.08743722780666169,1.2711641391118367,0.06872581291291557,1.324980616569519,0.06975886752817488,0.9117871522903442,0.037751425205517865,mid_frequency,9
True,Bcc1,Bcc3,True,0.001,1.7866878509521484,0.0021633848662532982,1.6126524342430963,-0.012528084665839854,1.6772115230560303,-0.014075063772835792,1.1371822357177734,-0.019309711643945914,mid_frequency,9
True,Bcc1,press,True,0.001,0.760869026184082,0.026569949055011463,0.6744279464085897,0.014444455243668587,0.7049307823181152,0.012583028567960251,0.4743342995643616,0.00740603528163058,mid_frequency,9
True,Bcc1,rho,True,0.001,0.9789525270462036,-0.006586819463047877,0.8722874389754401,-0.01241685507983066,0.9065750241279602,-0.011662110083504134,0.637033224105835,-0.016883473092847733,mid_frequency,9
True,Bcc1,vel1,True,0.001,0.9108718037605286,0.036915342614652395,0.8094054725435045,0.027969153013554095,0.8435914516448975,0.02987897712597485,0.5762401223182678,0.01536730014260428,mid_frequency,9
True,Bcc1,vel2,True,0.001,1.6370820999145508,0.01212055452712825,1.467542224460178,0.0016382272690648317,1.5257850885391235,0.002334007130939968,1.034052848815918,-0.007486127520288199,mid_frequency,9
True,Bcc1,vel3,True,0.001,1.4478495121002197,0.0925218475972827,1.293852494822608,0.07422665581699166,1.3207486867904663,0.071439262938751,0.9833440184593201,0.04759281915885597,mid_frequency,9
True,Bcc2,Bcc1,True,0.001,0.6934995055198669,-0.00597066931125473,0.6193610297309028,-0.012816105871681168,0.6428636908531189,-0.011652324964077233,0.4365483522415161,-0.02348760269724135,mid_frequency,9
False,Bcc2,Bcc2,False,0.001,1.4301010370254517,0.13475376959645127,1.3172379864586725,0.12450125193239907,1.3673402070999146,0.12858310350445573,0.9613679647445679,0.10588728899505274,mid_frequency,9
True,Bcc2,Bcc3,True,0.001,1.7942181825637817,-0.00696379249817624,1.6365478833516438,-0.017698989016910173,1.7122774124145508,-0.016529135401227458,1.1485711336135864,-0.028098609852911034,mid_frequency,9
True,Bcc2,press,True,0.001,0.7682476043701172,0.010360496989027464,0.6843201220035553,-0.001452468704066655,0.7131193280220032,-0.0005127847627413072,0.49418744444847107,-0.010079203951849018,mid_frequency,9
True,Bcc2,rho,True,0.001,0.9885707497596741,-0.003989005932661265,0.886281430721283,-0.018346901802011026,0.9256999492645264,-0.01633148466831608,0.6482129693031311,-0.043079644464173644,mid_frequency,9
True,Bcc2,vel1,True,0.001,0.9152347445487976,0.03880212495784416,0.8182136283980476,0.01815205792877078,0.8588958978652954,0.017571487402502063,0.5599704384803772,0.0010821132154473032,mid_frequency,9
True,Bcc2,vel2,True,0.001,1.6630480289459229,0.04594990144478387,1.4953669309616089,0.020944010273483214,1.5585812330245972,0.018206717902460673,1.0694828033447266,0.007745799356113492,mid_frequency,9
True,Bcc2,vel3,True,0.001,1.4462286233901978,0.06987896042392762,1.303844604227278,0.01781915408972748,1.3469582796096802,0.012832697622625493,0.9618391394615173,-0.005412179023995668,mid_frequency,9
True,Bcc3,Bcc1,True,0.001,0.6340504288673401,-0.007445250032620287,0.5778223541047838,-0.020256514547801266,0.6029574275016785,-0.022486693010626863,0.43325912952423096,-0.030557843183383265,mid_frequency,9
True,Bcc3,Bcc2,True,0.001,1.2799445390701294,-0.047288924136027796,1.1848947008450825,-0.056727539341770626,1.2120106220245361,-0.05291115150034012,0.9354529976844788,-0.08314498919294239,mid_frequency,9
False,Bcc3,Bcc3,False,0.001,1.5995758771896362,0.04102368401772136,1.4759611818525527,0.019445813652642575,1.4999948740005493,0.01964984448835997,1.160449743270874,0.006700743795924159,mid_frequency,9
True,Bcc3,press,True,0.001,0.7098620533943176,0.0015335638259393821,0.6487571696440378,-0.006733440024498469,0.669372022151947,-0.0031929658212177074,0.4956307113170624,-0.039005201197624885,mid_frequency,9
True,Bcc3,rho,True,0.001,0.9279139041900635,0.012123458929464476,0.8446984754668342,0.0037193667794681983,0.873478889465332,0.005539800006145385,0.6559431552886963,-0.010809035060525263,mid_frequency,9
True,Bcc3,vel1,True,0.001,0.8185064196586609,-0.022635812421729896,0.7467915746900771,-0.03503361949526828,0.7796331644058228,-0.030841182205058024,0.55585777759552,-0.06140999442072415,mid_frequency,9
True,Bcc3,vel2,True,0.001,1.4322794675827026,0.039467687581425104,1.3413849009407892,0.018853933283922916,1.3829234838485718,0.01761457750841181,1.047633409500122,0.003958024371941505,mid_frequency,9
True,Bcc3,vel3,True,0.001,1.2858176231384277,-0.0004252280663358376,1.205506059858534,-0.032364460697252836,1.2359659671783447,-0.022715923341269165,0.9614365100860596,-0.10200384742077544,mid_frequency,9
True,press,Bcc1,True,0.001,0.6806902885437012,0.02586049903644617,0.6054333249727885,0.020868325456715284,0.6236947774887085,0.021383268030269822,0.43383681774139404,0.01545408051032846,mid_frequency,9
True,press,Bcc2,True,0.001,1.3671321868896484,-0.001917809002492391,1.2562465800179377,-0.00937928660729295,1.3052692413330078,-0.008202462365625428,0.9326778650283813,-0.018973211503401633,mid_frequency,9
True,press,Bcc3,True,0.001,1.7715635299682617,0.016307059637127818,1.6016128063201904,0.007466406537177521,1.6456401348114014,0.008247466197177034,1.163316249847412,-0.008206780931009712,mid_frequency,9
False,press,press,False,0.001,0.7533100247383118,0.028670084400728393,0.6690131657653384,0.01475139135703571,0.6960020661354065,0.014158722444106594,0.4875251352787018,0.0022158528194216463,mid_frequency,9
True,press,rho,True,0.001,0.9620489478111267,0.0014264265464338404,0.8632021546363831,-0.0031608740671888427,0.896084189414978,-0.0027450366502118815,0.6442444920539856,-0.007856185777703072,mid_frequency,9
True,press,vel1,True,0.001,0.8997007608413696,0.014519371608990674,0.7994102438290914,0.011533274411249274,0.8294488787651062,0.012991531714678383,0.5619047284126282,0.005349863463848092,mid_frequency,9
True,press,vel2,True,0.001,1.6169096231460571,0.001145014236332316,1.4550461504194472,-0.007110515387386008,1.5112162828445435,-0.006752889082411862,1.083975911140442,-0.021023983852493856,mid_frequency,9
True,press,vel3,True,0.001,1.4243485927581787,0.07521949064521923,1.2759641408920288,0.06073919755955407,1.3184046745300293,0.05781225663441474,0.9560267925262451,0.05246463679967372,mid_frequency,9
True,rho,Bcc1,True,0.001,0.6840032339096069,-0.00819754752896809,0.609654469622506,-0.015591258080360805,0.6312214732170105,-0.015473492943193966,0.43558695912361145,-0.023154610486492627,mid_frequency,9
True,rho,Bcc2,True,0.001,1.3711719512939453,-0.025865691943922506,1.2617790699005127,-0.03770623836213823,1.316222906112671,-0.03512949983322856,0.901087760925293,-0.07281616087321065,mid_frequency,9
True,rho,Bcc3,True,0.001,1.76789128780365,0.01522809518046317,1.6086714930004544,0.004042738136178888,1.6694051027297974,0.0025585733837679607,1.1445680856704712,-0.001485155248678535,mid_frequency,9
True,rho,press,True,0.001,0.7565256953239441,0.010200369723499296,0.6748941308922238,-3.552412300058917e-05,0.7031255960464478,1.0540960538484949e-05,0.4833814203739166,-0.007037108967460285,mid_frequency,9
False,rho,rho,False,0.001,0.9708611965179443,0.016305077540296028,0.8722504377365112,0.008103392340923297,0.9048619866371155,0.006562078334263044,0.6398434638977051,-0.00019729326390330204,mid_frequency,9
True,rho,vel1,True,0.001,0.9039375185966492,-0.011982013065844342,0.805571562714047,-0.022997680901774703,0.8339623808860779,-0.020619458462621008,0.5554847121238708,-0.03683724920023188,mid_frequency,9
True,rho,vel2,True,0.001,1.6246188879013062,0.01644988460140546,1.4592432445949979,0.010127387272961468,1.5251826047897339,0.011157917443916707,1.0096861124038696,-0.0007583035590374125,mid_frequency,9
True,rho,vel3,True,0.001,1.432821273803711,0.0065120038614926885,1.2836197018623352,-0.01114767994923411,1.3253353834152222,-0.005111976902965972,0.9335038065910339,-0.03317255402823767,mid_frequency,9
True,vel1,Bcc1,True,0.001,0.6804585456848145,0.027764691133273504,0.6054080857170953,0.010669001108513492,0.6256126165390015,0.009724128271388426,0.4301387667655945,0.0035547927274685266,mid_frequency,9
True,vel1,Bcc2,True,0.001,1.3629183769226074,-0.06217060886722731,1.255940271748437,-0.07737751161890886,1.3100707530975342,-0.07784302521896326,0.8977205157279968,-0.08603728040718348,mid_frequency,9
True,vel1,Bcc3,True,0.001,1.7491575479507446,0.03516893017825012,1.5946224795447455,0.022031269185063564,1.6619473695755005,0.020893209571487985,1.126997709274292,0.015412405458813432,mid_frequency,9
True,vel1,press,True,0.001,0.7524263262748718,0.02001416225104905,0.6696096691820357,0.007471394571009789,0.6979450583457947,0.009104130228017994,0.48295894265174866,-0.0028105371240689024,mid_frequency,9
True,vel1,rho,True,0.001,0.9624251127243042,0.028668079597817097,0.8620627787378099,0.004663628688621146,0.8985275626182556,0.0027684759734702582,0.6302395462989807,-0.01408294129633585,mid_frequency,9
False,vel1,vel1,False,0.001,0.8949047327041626,-0.003958366300002193,0.795548763540056,-0.0138366101675758,0.827735960483551,-0.013889240513615194,0.5455589294433594,-0.0308454745927028,mid_frequency,9
True,vel1,vel2,True,0.001,1.6100608110427856,0.019293676734899585,1.448205868403117,0.0038681917269068255,1.5247726440429688,0.003803922303177599,1.0292837619781494,-0.006387200345019214,mid_frequency,9
True,vel1,vel3,True,0.001,1.4105764627456665,0.028672085092695965,1.2715958886676364,0.017438032473234433,1.3147400617599487,0.01903734164250108,0.9370212554931641,0.005743878343753761,mid_frequency,9
True,vel2,Bcc1,True,0.001,0.7023996114730835,0.015612732655540213,0.6208570864465501,0.0032244771183054712,0.6398399472236633,0.006398189556507689,0.4383305311203003,-0.019084734474811443,mid_frequency,9
True,vel2,Bcc2,True,0.001,1.4228452444076538,0.12371123486945823,1.296281185415056,0.11181244011461072,1.350896954536438,0.11311986007251351,0.9094246029853821,0.09001811158958133,mid_frequency,9
True,vel2,Bcc3,True,0.001,1.8405598402023315,-0.013194322733822279,1.6495176818635728,-0.02449936868458249,1.7155753374099731,-0.0262924269754225,1.1740169525146484,-0.03187646804666453,mid_frequency,9
True,vel2,press,True,0.001,0.7765506505966187,0.01635334617348039,0.6874109208583832,0.009950172737793113,0.7173528075218201,0.010247762921016814,0.49611303210258484,0.0030848591463198275,mid_frequency,9
True,vel2,rho,True,0.001,1.0005173683166504,-0.0027184344350371127,0.8921601308716668,-0.011016966878085496,0.9313133358955383,-0.011882288557763753,0.6482002139091492,-0.01948252722654609,mid_frequency,9
True,vel2,vel1,True,0.001,0.9339141249656677,0.0476845418209237,0.8254411750369601,0.031618516341830466,0.8580834865570068,0.03240292113706995,0.5737494230270386,0.01677064589244179,mid_frequency,9
False,vel2,vel2,False,0.001,1.681089997291565,0.01817571449265191,1.499932090441386,0.0031000811756733983,1.5399075746536255,0.002498070020548864,1.092911958694458,-0.011332633947743646,mid_frequency,9
True,vel2,vel3,True,0.001,1.4771418571472168,0.08856771320333569,1.3153519961569045,0.05777359664516833,1.3368414640426636,0.058479169737424376,0.9926274418830872,0.0429667710962479,mid_frequency,9
True,vel3,Bcc1,True,0.001,0.6685082316398621,0.051481926722984725,0.5987348126040565,0.03806498378945423,0.6181004643440247,0.03634245402408814,0.43154916167259216,0.025711053542003936,mid_frequency,9
True,vel3,Bcc2,True,0.001,1.3462811708450317,0.0798119265795069,1.234054684638977,0.05717385947987314,1.2910760641098022,0.047532951724427834,0.8911937475204468,0.03710906295119945,mid_frequency,9
True,vel3,Bcc3,True,0.001,1.7122234106063843,0.01013722986651644,1.549665755695767,0.0005739668895674348,1.6120067834854126,0.0018194400210400376,1.1208759546279907,-0.018298254543412478,mid_frequency,9
True,vel3,press,True,0.001,0.743707001209259,0.040128291197922786,0.6658712261252933,0.03330620074981749,0.6920059323310852,0.03266657210043909,0.49368467926979065,0.023315707600397768,mid_frequency,9
True,vel3,rho,True,0.001,0.959561288356781,0.0016425027158704756,0.8640294075012207,-0.0038727385973028167,0.9010553956031799,-0.0026240551932636565,0.6400007009506226,-0.018773254825718233,mid_frequency,9
True,vel3,vel1,True,0.001,0.8761121034622192,0.0669411446790353,0.7815062403678894,0.04499184296941621,0.8020780682563782,0.0435376853599937,0.5519015192985535,0.03051212072002548,mid_frequency,9
True,vel3,vel2,True,0.001,1.5638021230697632,-0.003625289632909903,1.4038704368803236,-0.010574893590635388,1.4506356716156006,-0.008695330808895396,1.013599157333374,-0.030367771339951905,mid_frequency,9
False,vel3,vel3,False,0.001,1.4121149778366089,0.18866802643688202,1.2812467018763225,0.1380266607206505,1.3089572191238403,0.13369502354463922,0.9836629629135132,0.10073585345778902,mid_frequency,9
False,Bcc1,Bcc1,False,0.001,0.6733166575431824,0.0005204754256305453,0.5989034573237101,-0.0042187644110462715,0.6149545907974243,-0.0036492281891464867,0.43317222595214844,-0.015640040612535107,outer_localized,9
True,Bcc1,Bcc2,True,0.001,1.3455674648284912,0.05496957534180309,1.2327859865294561,0.04373345555855567,1.277146816253662,0.04724746433060573,0.9014288783073425,0.02448460482045992,outer_localized,9
True,Bcc1,Bcc3,True,0.001,1.7132301330566406,0.011615119330520908,1.5529137717352972,-0.004870469119573143,1.603285312652588,-0.005840792085055189,1.140287160873413,-0.013192780182746363,outer_localized,9
True,Bcc1,press,True,0.001,0.7450372576713562,0.009160018215193973,0.6631526052951813,0.004897052935354206,0.6880663633346558,0.005435062192347824,0.4967678487300873,-0.002649986251857269,outer_localized,9
True,Bcc1,rho,True,0.001,0.9532778263092041,0.011181848037316313,0.8568696048524644,0.004298616067997113,0.8891816735267639,0.006691689291976451,0.6390866637229919,-0.01139962668298625,outer_localized,9
True,Bcc1,vel1,True,0.001,0.8848616480827332,0.005832539045223213,0.7861134476131864,-0.006180139538056299,0.8072810769081116,-0.005216142232302606,0.5562739372253418,-0.014114783730800088,outer_localized,9
True,Bcc1,vel2,True,0.001,1.5847276449203491,0.01769109756594272,1.4228163030412462,0.012972028349344808,1.4734715223312378,0.014459711270297436,1.038627028465271,0.002011393124435159,outer_localized,9
True,Bcc1,vel3,True,0.001,1.3930078744888306,0.0294404427841653,1.2510726385646396,0.01974053056042809,1.2755180597305298,0.021604364955105964,0.9416317343711853,0.01004007128193588,outer_localized,9
True,Bcc2,Bcc1,True,0.001,0.6857523918151855,-0.016973383357354738,0.6106969879733192,-0.02818896342878978,0.6292219161987305,-0.023900788404973554,0.4179340898990631,-0.05418234604662046,outer_localized,9
False,Bcc2,Bcc2,False,0.001,1.435110092163086,0.18118575717818688,1.3206572267744277,0.1583481270200643,1.3827463388442993,0.15651774909407704,0.9428737163543701,0.1360599503675733,outer_localized,9
True,Bcc2,Bcc3,True,0.001,1.731784462928772,0.010382763333105087,1.5811732212702434,-0.011671417668894919,1.6519654989242554,-0.01257904387402289,1.1298755407333374,-0.028826321531238458,outer_localized,9
True,Bcc2,press,True,0.001,0.7598786950111389,0.012673982168544805,0.6776144637001885,0.00023938139823033154,0.7045739889144897,0.0018253082793114107,0.4821396470069885,-0.022853054473446353,outer_localized,9
True,Bcc2,rho,True,0.001,0.9758208990097046,0.03910368069938994,0.8793132371372647,0.01992808149449723,0.9183326363563538,0.02135283923701131,0.6319448351860046,-0.007523935948046048,outer_localized,9
True,Bcc2,vel1,True,0.001,0.9028975963592529,-0.029765302842791025,0.8071598278151618,-0.043194767802204465,0.8365755081176758,-0.043006609313869425,0.5532892942428589,-0.054325639489297015,outer_localized,9
True,Bcc2,vel2,True,0.001,1.6059411764144897,0.05087421864253336,1.4511227740181818,0.0402758121281864,1.4981563091278076,0.03840365977059739,1.0289057493209839,0.028788857178341763,outer_localized,9
True,Bcc2,vel3,True,0.001,1.4104704856872559,0.04187627186537448,1.27243486377928,0.03178883154327408,1.3025904893875122,0.03341353495540094,0.927460253238678,0.010016780167676336,outer_localized,9
True,Bcc3,Bcc1,True,0.001,0.63922518491745,0.013105014540357462,0.5761969354417589,-0.00298310392515397,0.5991575717926025,-0.005976653557393746,0.4253646731376648,-0.014049053915336108,outer_localized,9
True,Bcc3,Bcc2,True,0.001,1.2578486204147339,-0.01164644226158715,1.1697100268469915,-0.017853097990225105,1.2037155628204346,-0.0190246223645154,0.8818087577819824,-0.02627966697263425,outer_localized,9
False,Bcc3,Bcc3,False,0.001,1.54483163356781,0.025135740193091623,1.443062464396159,0.011881086893802052,1.4879399538040161,0.010249473416755975,1.1169633865356445,0.007830793594714665,outer_localized,9
True,Bcc3,press,True,0.001,0.7097553610801697,-0.0005037452118541866,0.6428169939253066,-0.017615821984748436,0.6682532429695129,-0.017179673428125285,0.48835909366607666,-0.026358504416900318,outer_localized,9
True,Bcc3,rho,True,0.001,0.9248805046081543,0.031564857025048236,0.8386827972200182,0.012847449060931083,0.8759153485298157,0.011174072042669774,0.6409839987754822,0.006248061321546846,outer_localized,9
True,Bcc3,vel1,True,0.001,0.8252042531967163,0.00433078000646419,0.7426634298430549,-0.004794512751471356,0.774921178817749,-0.0040682269377155635,0.5412787199020386,-0.013997452781514156,outer_localized,9
True,Bcc3,vel2,True,0.001,1.4467785358428955,-0.007655255069657973,1.3282384739981756,-0.017772468058310894,1.3818392753601074,-0.01744600022004687,1.0147868394851685,-0.03036093571418714,outer_localized,9
True,Bcc3,vel3,True,0.001,1.2955052852630615,-0.035991405598367616,1.1864496204588149,-0.04564908798287627,1.226214051246643,-0.04309892867470247,0.9358947277069092,-0.05669207609722868,outer_localized,9
True,press,Bcc1,True,0.001,0.6726579666137695,0.009520269869158769,0.5950524972544776,0.005137242082603217,0.6170932650566101,0.006488407135623253,0.4146706759929657,-0.008899413543561364,outer_localized,9
True,press,Bcc2,True,0.001,1.3404278755187988,0.005627242343527857,1.2318771150377061,-0.014733553566322095,1.2772811651229858,-0.018456687735696975,0.9039721488952637,-0.027174842182042597,outer_localized,9
True,press,Bcc3,True,0.001,1.711968183517456,0.012611785870548243,1.5432778464423285,0.006637276292665874,1.5915045738220215,0.006569481168797565,1.0980037450790405,0.0018472536252610728,outer_localized,9
False,press,press,False,0.001,0.7416287660598755,0.03019085297231371,0.6602709657616086,0.020583353751351348,0.6881474256515503,0.0213283578064669,0.4750223457813263,0.013725631985100186,outer_localized,9
True,press,rho,True,0.001,0.9525604248046875,-0.00025335353498407494,0.8518709010548062,-0.00823132263294572,0.8820951581001282,-0.007342929601994172,0.6285391449928284,-0.022185366133185343,outer_localized,9
True,press,vel1,True,0.001,0.8839103579521179,0.0300110790580672,0.7857166793611314,0.022110859212547143,0.8117452263832092,0.022487818949225743,0.5574724674224854,0.014100949260981745,outer_localized,9
True,press,vel2,True,0.001,1.5811635255813599,0.005659047804376547,1.418814804818895,-0.001679473472244492,1.477553367614746,-0.002092972565145287,1.046406626701355,-0.007210155086633748,outer_localized,9
True,press,vel3,True,0.001,1.3943811655044556,0.05762174861708838,1.2466817100842793,0.04344869465524021,1.2796766757965088,0.04716337774250435,0.9373299479484558,0.03173874443105704,outer_localized,9
True,rho,Bcc1,True,0.001,0.6767593622207642,0.0018097528887100946,0.6026285456286536,-0.008700278661230416,0.6197518110275269,-0.006686668748633414,0.44079139828681946,-0.02170748263173044,outer_localized,9
True,rho,Bcc2,True,0.001,1.3469233512878418,-0.0043520679747891,1.2385326822598774,-0.010917075646684963,1.2800630331039429,-0.008747596951701278,0.889847457408905,-0.024392925894713563,outer_localized,9
True,rho,Bcc3,True,0.001,1.7196307182312012,0.010346776283923895,1.5568249358071222,0.0027396855381384847,1.6105211973190308,0.0018454896611405755,1.1355113983154297,-0.0038934293646167213,outer_localized,9
True,rho,press,True,0.001,0.7459670305252075,0.01643350849658315,0.6647717191113366,0.01055183383185727,0.6916656494140625,0.010727630043177231,0.488810271024704,0.0036095541460625354,outer_localized,9
False,rho,rho,False,0.001,0.9585906863212585,0.043784307594440415,0.8597391313976712,0.022325642740987774,0.8922377824783325,0.021627012449247453,0.6447347402572632,0.01365591613729027,outer_localized,9
True,rho,vel1,True,0.001,0.8899330496788025,-0.005330130460329501,0.7908872365951538,-0.015498709066564944,0.8231849670410156,-0.013996458724693397,0.5608685612678528,-0.03917775758185698,outer_localized,9
True,rho,vel2,True,0.001,1.5909548997879028,0.015144814453574174,1.426496426264445,0.003294722311891503,1.4764373302459717,0.0027405744659070043,1.0471858978271484,-0.0066801865580295465,outer_localized,9
True,rho,vel3,True,0.001,1.3980541229248047,0.0062992518925474765,1.2582136657502916,-0.005399278967169133,1.3012603521347046,-0.006528124311481365,0.9429885149002075,-0.016901126381928498,outer_localized,9
True,vel1,Bcc1,True,0.001,0.6676494479179382,0.030852103935377687,0.5955262978871664,0.013533037224652433,0.6143747568130493,0.012182244223802187,0.4245930314064026,0.0031017651683801183,outer_localized,9
True,vel1,Bcc2,True,0.001,1.3301454782485962,-0.04160168147017031,1.2312578823831346,-0.06889415203818736,1.2787280082702637,-0.06922288135692276,0.9111832976341248,-0.0861705550775854,outer_localized,9
True,vel1,Bcc3,True,0.001,1.6780205965042114,0.01702954768922831,1.535946461889479,0.008455006707490728,1.5936096906661987,0.008066189556432514,1.1338939666748047,-0.0017255701850650374,outer_localized,9
True,vel1,press,True,0.001,0.7360662817955017,0.02164933461791176,0.6570288274023268,0.00041903724472088156,0.6850454211235046,-0.0008016022482361017,0.48297107219696045,-0.008476428909269874,outer_localized,9
True,vel1,rho,True,0.001,0.9452637434005737,-0.01139027536594966,0.8470273481474982,-0.018141220116327697,0.8758772611618042,-0.019799974557659226,0.6290313005447388,-0.02609482009962088,outer_localized,9
False,vel1,vel1,False,0.001,0.8707432150840759,0.04474362623960626,0.7785978251033359,0.027812914416828094,0.8082680106163025,0.02656032093330655,0.5489571690559387,0.022647975285793594,outer_localized,9
True,vel1,vel2,True,0.001,1.5581419467926025,-0.014704581173204882,1.4061345259348552,-0.0204758853920934,1.4601376056671143,-0.018299706782758378,1.0213699340820312,-0.029013702682440787,outer_localized,9
True,vel1,vel3,True,0.001,1.3731619119644165,0.01313134425211269,1.2378019425604079,-0.01041984246264174,1.2755378484725952,-0.009474914978568762,0.9196569323539734,-0.027071946842873975,outer_localized,9
True,vel2,Bcc1,True,0.001,0.6878858804702759,-0.017162025787077023,0.6051906413502164,-0.029028493217893032,0.6209974884986877,-0.024422735054323692,0.42518121004104614,-0.07077013305047251,outer_localized,9
True,vel2,Bcc2,True,0.001,1.41168212890625,0.13003556565447935,1.2779003514183893,0.1094665735637225,1.3236987590789795,0.1083927531278515,0.9459428787231445,0.08587451839408487,outer_localized,9
True,vel2,Bcc3,True,0.001,1.7542881965637207,-0.004209137419744097,1.5690658887227376,-0.013107071054093193,1.6416430473327637,-0.012939444814454675,1.1282517910003662,-0.019474819264499867,outer_localized,9
True,vel2,press,True,0.001,0.7600192427635193,0.024707338379079354,0.6735500395298004,0.015910393087751388,0.7032044529914856,0.013777429444041546,0.49012187123298645,0.008940464302387294,outer_localized,9
True,vel2,rho,True,0.001,0.9762386083602905,0.0397755518637611,0.8734366695086161,0.02611698392822842,0.9050306677818298,0.02291552118076473,0.6538097858428955,0.016794542639190446,outer_localized,9
True,vel2,vel1,True,0.001,0.9108917117118835,-0.016421851984214777,0.7994618150922987,-0.032566025063988126,0.8255908489227295,-0.03405748182825637,0.5567347407341003,-0.05325083834461172,outer_localized,9
False,vel2,vel2,False,0.001,1.628340721130371,0.0653385867579354,1.4411754608154297,0.050080327365436064,1.4791390895843506,0.04563894284121142,1.048482060432434,0.03917946197672954,outer_localized,9
True,vel2,vel3,True,0.001,1.4264541864395142,0.05837782050576804,1.2701666156450908,0.04521980284409289,1.2929688692092896,0.040945303436499284,0.9615474343299866,0.033084971911933665,outer_localized,9
True,vel3,Bcc1,True,0.001,0.6615618467330933,0.01710153986097284,0.587182343006134,0.0013159573625275906,0.6071075201034546,0.0030102941340000196,0.40825140476226807,-0.020595026294182837,outer_localized,9
True,vel3,Bcc2,True,0.001,1.3196159601211548,0.0680045406858948,1.2130081388685439,0.05092101225848227,1.2522016763687134,0.0506289570670411,0.8743715286254883,0.030518301936851327,outer_localized,9
True,vel3,Bcc3,True,0.001,1.6410562992095947,0.024705293303538746,1.4818139870961506,0.009595156816702187,1.5468080043792725,0.009053720701451882,1.0258665084838867,-0.0015119437151086739,outer_localized,9
True,vel3,press,True,0.001,0.7358739972114563,0.046117753399655854,0.6558034420013428,0.037015918922833076,0.680831253528595,0.04013929286164312,0.47806185483932495,0.02732616135910708,outer_localized,9
True,vel3,rho,True,0.001,0.9484785795211792,0.006271520387393917,0.8532248139381409,-0.007339271809889719,0.8916836380958557,-0.005207079434496533,0.6261268258094788,-0.04014133930334409,outer_localized,9
True,vel3,vel1,True,0.001,0.8595449924468994,0.037598444609823284,0.7657603555255466,0.014970663227969047,0.7850595116615295,0.00993231641418134,0.5403077006340027,0.007541454233256124,outer_localized,9
True,vel3,vel2,True,0.001,1.5355665683746338,0.03449983757142482,1.3651353518168132,0.01880159863091274,1.4137792587280273,0.017596467524728817,0.9811527729034424,0.0063938867251769225,outer_localized,9
False,vel3,vel3,False,0.001,1.3745049238204956,0.1327090257427888,1.2459192474683125,0.10818383708630698,1.270508050918579,0.10341867892438183,0.935917317867279,0.08321290341230561,outer_localized,9
False,Bcc1,Bcc1,False,0.01,0.08304417878389359,,0.0747477805448903,,0.07598507404327393,,0.05625072494149208,,constant,9
