channel,model,radial_absolute_error,radial_persistence_absolute_error,radial_skill,source_snapshot,target_snapshot
Bcc3,3D CNN/U-Net,1.1741034915385617,0.46199273071397634,-1.5413895359870051,179,180
rho,3D CNN/U-Net,4.672458372801129,0.829610203882457,-4.632112950075461,179,180
press,3D CNN/U-Net,13.846397688549665,0.07104832489087723,-193.8870393470399,179,180
vel1,3D CNN/U-Net,0.10716494752244293,0.06517776122888905,-0.6441949754319531,179,180
vel2,3D CNN/U-Net,0.004262046397163049,0.0012271815788079546,-2.4730364851981124,179,180
vel3,3D CNN/U-Net,0.05866415238822069,0.04340362268624114,-0.35159575992759473,179,180
Bcc1,Differential LocalNO,0.6972551749402407,0.13062209143319892,-4.3379575176747345,179,180
Bcc2,Differential LocalNO,0.048947585409192085,0.08361563712578363,0.41461206190942645,179,180
Bcc3,Differential LocalNO,0.3749987049821891,0.46199273071397634,0.1883017198070287,179,180
rho,Differential LocalNO,1.5446169361178304,0.829610203882457,-0.861858652279401,179,180
press,Differential LocalNO,1.9388973579886613,0.07104832489087723,-26.289839147743514,179,180
vel1,Differential LocalNO,0.060789444378113,0.06517776122888905,0.0673284379217216,179,180
vel2,Differential LocalNO,0.0017510921830431838,0.0012271815788079546,-0.4269218290777632,179,180
vel3,Differential LocalNO,0.04879814681495014,0.04340362268624114,-0.12428741646072439,179,180
Bcc1,Index-space DISCO3D LocalNO,0.7515275135633517,0.13062209143319892,-4.7534487873951115,179,180
Bcc2,Index-space DISCO3D LocalNO,0.06250842909222729,0.08361563712578363,0.25243134847856996,179,180
Bcc3,Index-space DISCO3D LocalNO,0.7375623404419652,0.46199273071397634,-0.5964804019797367,179,180
rho,Index-space DISCO3D LocalNO,2.8903846366263646,0.829610203882457,-2.48402734573391,179,180
press,Index-space DISCO3D LocalNO,0.7869460845465153,0.07104832489087723,-10.076208844546045,179,180
vel1,Index-space DISCO3D LocalNO,0.05165404723992316,0.06517776122888905,0.20748969792739225,179,180
vel2,Index-space DISCO3D LocalNO,0.0010669919484243562,0.0012271815788079546,0.13053457870448282,179,180
vel3,Index-space DISCO3D LocalNO,0.04318576069988452,0.04340362268624114,0.005019442453721323,179,180
Bcc1,Anisotropic spherical DISCO3D LocalNO,1.826313447004257,0.13062209143319892,-12.981658285866958,179,180
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.03463743261362151,0.08361563712578363,0.5857541268086475,179,180
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.7057330608303666,0.46199273071397634,-0.5275847733355181,179,180
rho,Anisotropic spherical DISCO3D LocalNO,4.796683362889331,0.829610203882457,-4.7818519353324485,179,180
press,Anisotropic spherical DISCO3D LocalNO,1.3760601713271683,0.07104832489087723,-18.36794672415785,179,180
vel1,Anisotropic spherical DISCO3D LocalNO,0.05673340060998803,0.06517776122888905,0.12955892408219427,179,180
vel2,Anisotropic spherical DISCO3D LocalNO,0.0016690348182591458,0.0012271815788079546,-0.36005530646931105,179,180
vel3,Anisotropic spherical DISCO3D LocalNO,0.04187472215836032,0.04340362268624114,0.03522518244463224,179,180
Bcc1,Persistence,0.0033446081982161997,0.12322198979808814,0.9728570508908623,180,181
Bcc2,Persistence,0.0826817702094941,0.08268162869364763,-1.7115754575858233e-06,180,181
Bcc3,Persistence,0.5238084633868112,0.5238085493576009,1.6412635839291312e-07,180,181
rho,Persistence,1.0114865402284794,1.0114844336315618,-2.0826785340766207e-06,180,181
press,Persistence,0.5972548314545009,0.5972603071535315,9.168027684136604e-06,180,181
vel1,Persistence,0.05785756924102969,0.06917446872820993,0.1635993697565633,180,181
vel2,Persistence,0.0005406298789496424,0.0006083921320618325,0.11137923970605079,180,181
vel3,Persistence,0.09361121689555263,0.09361119355520864,-2.4933283193639966e-07,180,181
Bcc1,FNO,0.9414264541242433,0.12322198979808814,-6.640084823064998,180,181
Bcc2,FNO,0.05267997128465091,0.08268162869364763,0.36285760069094675,180,181
Bcc3,FNO,0.9239978602431479,0.5238085493576009,-0.7639991966078816,180,181
rho,FNO,32.38703554669599,1.0114844336315618,-31.019311884430962,180,181
press,FNO,1.4559576070358178,0.5972603071535315,-1.437727050663606,180,181
vel1,FNO,0.08792196414966048,0.06917446872820993,-0.2710175555537757,180,181
vel2,FNO,0.003751625285881385,0.0006083921320618325,-5.166459242605882,180,181
vel3,FNO,0.09534964647069413,0.09361119355520864,-0.01857099401750717,180,181
Bcc1,3D CNN/U-Net,0.35260312695986834,0.12322198979808814,-1.861527618062691,180,181
Bcc2,3D CNN/U-Net,0.09451365339947213,0.08268162869364763,-0.14310343050527674,180,181
Bcc3,3D CNN/U-Net,0.6449794666416516,0.5238085493576009,-0.23132672697430157,180,181
rho,3D CNN/U-Net,6.045829138262496,1.0114844336315618,-4.977184558892302,180,181
press,3D CNN/U-Net,12.015068956667251,0.5972603071535315,-19.116972135532627,180,181
vel1,3D CNN/U-Net,0.1048025382646378,0.06917446872820993,-0.5150465220978047,180,181
vel2,3D CNN/U-Net,0.0044779673515160595,0.0006083921320618325,-6.3603308056274335,180,181
vel3,3D CNN/U-Net,0.0826521489451093,0.09361119355520864,0.11706980964446378,180,181
Bcc1,Differential LocalNO,0.8488163125909082,0.12322198979808814,-5.888513275769858,180,181
Bcc2,Differential LocalNO,0.0641318637378759,0.08268162869364763,0.22435171208954308,180,181
Bcc3,Differential LocalNO,0.491534033942524,0.5238085493576009,0.061615098597872064,180,181
rho,Differential LocalNO,0.843714748851308,1.0114844336315618,0.16586482124881097,180,181
press,Differential LocalNO,1.2075688841813725,0.5972603071535315,-1.0218468726584158,180,181
vel1,Differential LocalNO,0.0672584221136199,0.06917446872820993,0.027698754321023644,180,181
vel2,Differential LocalNO,0.001127129674082516,0.0006083921320618325,-0.8526368351653222,180,181
vel3,Differential LocalNO,0.09086827471106868,0.09361119355520864,0.029301184398661473,180,181
Bcc1,Index-space DISCO3D LocalNO,0.6800921288296006,0.12322198979808814,-4.519243196315863,180,181
Bcc2,Index-space DISCO3D LocalNO,0.09734174659294585,0.08268162869364763,-0.17730804449458737,180,181
Bcc3,Index-space DISCO3D LocalNO,0.5695759700804188,0.5238085493576009,-0.08737432937844769,180,181
rho,Index-space DISCO3D LocalNO,2.542642696141021,1.0114844336315618,-1.5137734319964742,180,181
press,Index-space DISCO3D LocalNO,0.5063389694667108,0.5972603071535315,0.15223067161476134,180,181
vel1,Index-space DISCO3D LocalNO,0.06163458836850585,0.06917446872820993,0.10899802337953124,180,181
vel2,Index-space DISCO3D LocalNO,0.001100880880998315,0.0006083921320618325,-0.8094923043587774,180,181
vel3,Index-space DISCO3D LocalNO,0.09259371565316006,0.09361119355520864,0.010869190567990183,180,181
Bcc1,Anisotropic spherical DISCO3D LocalNO,1.7185956910354958,0.12322198979808814,-12.947150941577807,180,181
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.06758527710985066,0.08268162869364763,0.18258410994456886,180,181
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.6367213824020436,0.5238085493576009,-0.21556126409719556,180,181
rho,Anisotropic spherical DISCO3D LocalNO,4.505363379381808,1.0114844336315618,-3.454209308200692,180,181
press,Anisotropic spherical DISCO3D LocalNO,1.0407194333203633,0.5972603071535315,-0.742488862654046,180,181
vel1,Anisotropic spherical DISCO3D LocalNO,0.06283959499796345,0.06917446872820993,0.09157820575589137,180,181
vel2,Anisotropic spherical DISCO3D LocalNO,0.0015921657277797457,0.0006083921320618325,-1.6170057827406779,180,181
vel3,Anisotropic spherical DISCO3D LocalNO,0.09353647652452841,0.09361119355520864,0.0007981634230115331,180,181
Bcc1,Persistence,0.0032599191442700933,0.09490774456575615,0.965651705672855,181,182
Bcc2,Persistence,0.18936463397718856,0.18936440996643653,-1.182961212542466e-06,181,182
Bcc3,Persistence,0.7232182027988673,0.7232183436935192,1.948162033915679e-07,181,182
rho,Persistence,2.260808965695985,2.260802709832755,-2.7670982534200306e-06,181,182
press,Persistence,0.19906566134041392,0.1990615750645494,-2.052769784022246e-05,181,182
vel1,Persistence,0.0485769801534283,0.0596298597026528,0.18535813440347204,181,182
vel2,Persistence,0.0009712010842470289,0.0012202533128960501,0.2040987932726369,181,182
vel3,Persistence,0.08166024162962426,0.08166026159399807,2.444808946400201e-07,181,182
Bcc1,FNO,0.8584116458955502,0.09490774456575615,-8.044695454761396,181,182
Bcc2,FNO,0.11122565849169906,0.18936440996643653,0.4126369442314266,181,182
Bcc3,FNO,1.1816164594345773,0.7232183436935192,-0.6338308751959907,181,182
rho,FNO,11.425534611723025,2.260802709832755,-4.053751290207998,181,182
press,FNO,0.6830461291735085,0.1990615750645494,-2.431330878156762,181,182
vel1,FNO,0.1029735901688162,0.0596298597026528,-0.7268796318203503,181,182
vel2,FNO,0.003421942574425225,0.0012202533128960501,-1.8042886983063084,181,182
vel3,FNO,0.08178392964647914,0.08166026159399807,-0.001514421458700843,181,182
Bcc1,3D CNN/U-Net,0.4120063071679719,0.09490774456575615,-3.341124204911605,181,182
Bcc2,3D CNN/U-Net,0.18973841720478946,0.18936440996643653,-0.0019750661616890763,181,182
Bcc3,3D CNN/U-Net,0.4079947165570721,0.7232183436935192,0.43586232274831593,181,182
rho,3D CNN/U-Net,6.2355807405649,2.260802709832755,-1.758126887164861,181,182
press,3D CNN/U-Net,9.952796446793688,0.1990615750645494,-48.99858181352332,181,182
vel1,3D CNN/U-Net,0.0901068963257662,0.0596298597026528,-0.5111036110949887,181,182
vel2,3D CNN/U-Net,0.0035138978274825506,0.0012202533128960501,-1.8796462098045454,181,182
vel3,3D CNN/U-Net,0.0697018499761242,0.08166026159399807,0.14644101530471698,181,182
Bcc1,Differential LocalNO,0.8866833181565039,0.09490774456575615,-8.342581284735639,181,182
Bcc2,Differential LocalNO,0.176204317907157,0.18936440996643653,0.06949612158700824,181,182
Bcc3,Differential LocalNO,0.7603877728508768,0.7232183436935192,-0.05139447786616014,181,182
rho,Differential LocalNO,2.0707150956010483,2.260802709832755,0.0840797002785656,181,182
press,Differential LocalNO,1.8778960023040359,0.1990615750645494,-8.433744316024292,181,182
vel1,Differential LocalNO,0.057697215656678576,0.0596298597026528,0.03241067571869938,181,182
vel2,Differential LocalNO,0.001180625155391116,0.0012202533128960501,0.0324753533435479,181,182
vel3,Differential LocalNO,0.08284494014985579,0.08166026159399807,-0.01450740583893495,181,182
Bcc1,Index-space DISCO3D LocalNO,0.5197793943968413,0.09490774456575615,-4.476680504579011,181,182
Bcc2,Index-space DISCO3D LocalNO,0.1479934562824452,0.18936440996643653,0.21847269870470398,181,182
Bcc3,Index-space DISCO3D LocalNO,0.7007258334042441,0.7232183436935192,0.03110058046150288,181,182
rho,Index-space DISCO3D LocalNO,1.3925773239523562,2.260802709832755,0.3840341229706977,181,182
press,Index-space DISCO3D LocalNO,0.6117415949109695,0.1990615750645494,-2.073127471801632,181,182
vel1,Index-space DISCO3D LocalNO,0.06278372590886078,0.0596298597026528,-0.05289071988320759,181,182
vel2,Index-space DISCO3D LocalNO,0.0014639606246212224,0.0012202533128960501,-0.1997186232969752,181,182
vel3,Index-space DISCO3D LocalNO,0.07942128813386407,0.08166026159399807,0.027418151943546687,181,182
Bcc1,Anisotropic spherical DISCO3D LocalNO,1.6946815540500364,0.09490774456575615,-16.856093428454496,181,182
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.14662629329260923,0.18936440996643653,0.22569244496049867,181,182
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.3173128138585131,0.7232183436935192,0.5612489414497182,181,182
rho,Anisotropic spherical DISCO3D LocalNO,2.6694161946090236,2.260802709832755,-0.18073823204435913,181,182
press,Anisotropic spherical DISCO3D LocalNO,0.5868211451508456,0.1990615750645494,-1.9479378175348905,181,182
vel1,Anisotropic spherical DISCO3D LocalNO,0.0542370638059683,0.0596298597026528,0.09043784311376779,181,182
vel2,Anisotropic spherical DISCO3D LocalNO,0.0013517542952172087,0.0012202533128960501,-0.10776531473540096,181,182
vel3,Anisotropic spherical DISCO3D LocalNO,0.07557868968072712,0.08166026159399807,0.0744740684705073,181,182
Bcc1,Persistence,0.00494692530192881,0.12742523461869074,0.9611778207296846,182,183
Bcc2,Persistence,0.03382532127334482,0.03382536437642941,1.2742829349488005e-06,182,183
Bcc3,Persistence,0.6470768474140568,0.6470771072658812,4.0157783587346785e-07,182,183
rho,Persistence,1.084086745887544,1.0840836435478993,-2.8617161260680035e-06,182,183
press,Persistence,0.30069766500232364,0.30070379998264796,2.040207115661108e-05,182,183
vel1,Persistence,0.05023800177693443,0.06015339074111023,0.16483507981869072,182,183
vel2,Persistence,0.0003501564174041735,0.0005925859806956357,0.4091044526684119,182,183
vel3,Persistence,0.026743785573897384,0.026743772374747052,-4.935410811146568e-07,182,183
Bcc1,FNO,0.7239801454229207,0.12742523461869074,-4.681607317336869,182,183
Bcc2,FNO,0.06295758560390043,0.03382536437642941,-0.8612537296943732,182,183
Bcc3,FNO,0.7981801270402064,0.6470771072658812,-0.23351625034732937,182,183
rho,FNO,8.476668565862415,1.0840836435478993,-6.819201605256837,182,183
press,FNO,0.4104897371453366,0.30070379998264796,-0.36509660725612325,182,183
vel1,FNO,0.12628035962696083,0.06015339074111023,-1.099305759345298,182,183
vel2,FNO,0.0044593496664956855,0.0005925859806956357,-6.525236525610786,182,183
vel3,FNO,0.03019341882032034,0.026743772374747052,-0.12898877530197028,182,183
Bcc1,3D CNN/U-Net,0.4551274873057697,0.12742523461869074,-2.571721791744785,182,183
Bcc2,3D CNN/U-Net,0.07696032699732921,0.03382536437642941,-1.2752253646366518,182,183
Bcc3,3D CNN/U-Net,0.41848516200331803,0.6470771072658812,0.35326847866468514,182,183
rho,3D CNN/U-Net,6.217714021800179,1.0840836435478993,-4.735455985159373,182,183
press,3D CNN/U-Net,453.36520497065675,0.30070379998264796,-1506.6803319306841,182,183
vel1,3D CNN/U-Net,0.09088343907451252,0.06015339074111023,-0.5108614486198972,182,183
vel2,3D CNN/U-Net,0.008395356563686363,0.0005925859806956357,-13.167322274197355,182,183
vel3,3D CNN/U-Net,0.020214945141346332,0.026743772374747052,0.244125142179478,182,183
Bcc1,Differential LocalNO,0.8266229806249416,0.12742523461869074,-5.487121511673422,182,183
Bcc2,Differential LocalNO,0.026940018978351268,0.03382536437642941,0.20355569038233545,182,183
Bcc3,Differential LocalNO,0.7890142474311809,0.6470771072658812,-0.21935120029980948,182,183
rho,Differential LocalNO,1.6768673844169821,1.0840836435478993,-0.5468062768008095,182,183
press,Differential LocalNO,2.8392695071470726,0.30070379998264796,-8.442080570019108,182,183
vel1,Differential LocalNO,0.058360902886578574,0.06015339074111023,0.029798617042989584,182,183
vel2,Differential LocalNO,0.0010461167757231326,0.0005925859806956357,-0.7653417559677971,182,183
vel3,Differential LocalNO,0.02206303715379177,0.026743772374747052,0.17502150240311976,182,183
Bcc1,Index-space DISCO3D LocalNO,0.36602260383052393,0.12742523461869074,-1.8724499109286765,182,183
Bcc2,Index-space DISCO3D LocalNO,0.03562116327237911,0.03382536437642941,-0.05309030454084529,182,183
Bcc3,Index-space DISCO3D LocalNO,0.7085984165503301,0.6470771072658812,-0.09507570055197467,182,183
rho,Index-space DISCO3D LocalNO,1.7877153159145487,1.0840836435478993,-0.6490566263539055,182,183
press,Index-space DISCO3D LocalNO,0.829694135985085,0.30070379998264796,-1.7591740976767247,182,183
vel1,Index-space DISCO3D LocalNO,0.07319038727407408,0.06015339074111023,-0.21672920466067858,182,183
vel2,Index-space DISCO3D LocalNO,0.0007544353182474157,0.0005925859806956357,-0.27312380451826646,182,183
vel3,Index-space DISCO3D LocalNO,0.01965499963267148,0.026743772374747052,0.26506255896678144,182,183
Bcc1,Anisotropic spherical DISCO3D LocalNO,1.6840949967636085,0.12742523461869074,-12.21633820650298,182,183
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.012411881427678743,0.03382536437642941,0.633059934268506,182,183
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.6681198347338694,0.6470771072658812,-0.03251965991642147,182,183
rho,Anisotropic spherical DISCO3D LocalNO,2.552633400396016,1.0840836435478993,-1.3546461710666242,182,183
press,Anisotropic spherical DISCO3D LocalNO,1091.8647289274859,0.30070379998264796,-3630.030698616019,182,183
vel1,Anisotropic spherical DISCO3D LocalNO,0.05625695632897632,0.06015339074111023,0.06477497551058242,182,183
vel2,Anisotropic spherical DISCO3D LocalNO,0.0011781333127782617,0.0005925859806956357,-0.9881221479375077,182,183
vel3,Anisotropic spherical DISCO3D LocalNO,0.026836056465462697,0.026743772374747052,-0.0034506758965233697,182,183
Bcc1,Persistence,0.016505092009672515,0.15396988382680954,0.8928031144828427,183,184
Bcc2,Persistence,0.11697421015207715,0.1169744530386512,2.0764070080003805e-06,183,184
Bcc3,Persistence,1.0526237026050198,1.0526231977405978,-4.79625019700336e-07,183,184
rho,Persistence,0.285708008147689,0.28570616341062666,-6.456763271378563e-06,183,184
press,Persistence,0.07595154980260192,0.07594488176478115,-8.780101655081474e-05,183,184
vel1,Persistence,0.059029715618283865,0.06715655222275982,0.12101330898464013,183,184
vel2,Persistence,0.0012130727311418746,0.0011644946976009883,-0.041715976587066717,183,184
vel3,Persistence,0.02111936352094111,0.021119375224856907,5.541790736307561e-07,183,184
Bcc1,FNO,0.5517087796123911,0.15396988382680954,-2.583225276918254,183,184
Bcc2,FNO,0.15758527743795053,0.1169744530386512,-0.3471768693449717,183,184
Bcc3,FNO,1.0454278365830338,1.0526231977405978,0.006835647526112321,183,184
rho,FNO,16.330351981906468,0.28570616341062666,-56.15785682381632,183,184
press,FNO,0.9970111049790767,0.07594488176478115,-12.128088184626458,183,184
vel1,FNO,0.14407750426886054,0.06715655222275982,-1.1453975747735257,183,184
vel2,FNO,0.0035453804583387544,0.0011644946976009883,-2.044565566200261,183,184
vel3,FNO,0.028342622322306017,0.021119375224856907,-0.34201992343729715,183,184
Bcc1,3D CNN/U-Net,0.6349277831671079,0.15396988382680954,-3.1237141146465746,183,184
Bcc2,3D CNN/U-Net,0.048810357877659215,0.1169744530386512,0.5827263422934656,183,184
Bcc3,3D CNN/U-Net,0.7839856309186599,1.0526231977405978,0.25520772048208207,183,184
rho,3D CNN/U-Net,10.041409359249622,0.28570616341062666,-34.14593188813279,183,184
press,3D CNN/U-Net,181807.2266469787,0.07594488176478115,-2393935.528995828,183,184
vel1,3D CNN/U-Net,0.10197239386888796,0.06715655222275982,-0.5184280683535272,183,184
vel2,3D CNN/U-Net,0.008660610107885828,0.0011644946976009883,-6.437225884950631,183,184
vel3,3D CNN/U-Net,0.030542699212087434,0.021119375224856907,-0.4461933123920987,183,184
Bcc1,Differential LocalNO,0.9444890032654796,0.15396988382680954,-5.134245086057688,183,184
Bcc2,Differential LocalNO,0.12123057313767124,0.1169744530386512,-0.03638503954033201,183,184
Bcc3,Differential LocalNO,0.7634535573140607,1.0526231977405978,0.2747133457130956,183,184
rho,Differential LocalNO,1.8415496597832122,0.28570616341062666,-5.445607045363156,183,184
press,Differential LocalNO,35.402484549063786,0.07594488176478115,-465.1602431446725,183,184
vel1,Differential LocalNO,0.06640709796043906,0.06715655222275982,0.011159808499918267,183,184
vel2,Differential LocalNO,0.001484030198879538,0.0011644946976009883,-0.2743984167011104,183,184
vel3,Differential LocalNO,0.015228336783902122,0.021119375224856907,0.27893999600997665,183,184
Bcc1,Index-space DISCO3D LocalNO,0.3895126742934991,0.15396988382680954,-1.5297978059893582,183,184
Bcc2,Index-space DISCO3D LocalNO,0.11588920795751219,0.1169744530386512,0.009277624754359115,183,184
Bcc3,Index-space DISCO3D LocalNO,1.042699851798041,1.0526231977405978,0.009427253706603356,183,184
rho,Index-space DISCO3D LocalNO,2.614955159367283,0.28570616341062666,-8.152603248565486,183,184
press,Index-space DISCO3D LocalNO,4.04498235371116,0.07594488176478115,-52.26207980992591,183,184
vel1,Index-space DISCO3D LocalNO,0.08551205018963812,0.06715655222275982,-0.27332400725386696,183,184
vel2,Index-space DISCO3D LocalNO,0.0014988796165469386,0.0011644946976009883,-0.28715022888024055,183,184
vel3,Index-space DISCO3D LocalNO,0.02196665630616765,0.021119375224856907,-0.04011866223739036,183,184
Bcc1,Anisotropic spherical DISCO3D LocalNO,1.7445755542037051,0.15396988382680954,-10.330628502428837,183,184
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.12165286996965038,0.1169744530386512,-0.03999520245205446,183,184
Bcc3,Anisotropic spherical DISCO3D LocalNO,1.0241117018135089,1.0526231977405978,0.027086136794521876,183,184
rho,Anisotropic spherical DISCO3D LocalNO,3.6894083446018895,0.28570616341062666,-11.913296306105044,183,184
press,Anisotropic spherical DISCO3D LocalNO,0.956919723069054,0.07594488176478115,-11.600187146684297,183,184
vel1,Anisotropic spherical DISCO3D LocalNO,0.0719498626352026,0.06715655222275982,-0.07137517120508607,183,184
vel2,Anisotropic spherical DISCO3D LocalNO,0.002299508090106911,0.0011644946976009883,-0.9746831779004224,183,184
vel3,Anisotropic spherical DISCO3D LocalNO,0.016513990974465417,0.021119375224856907,0.2180644172168068,183,184
Bcc1,Persistence,0.03980352392794352,0.17013793867712,0.7660514507379754,184,185
Bcc2,Persistence,0.07869804137752133,0.07869825706209105,2.7406524333306592e-06,184,185
Bcc3,Persistence,0.5071804303972134,0.5071802979378004,-2.6116829365818717e-07,184,185
rho,Persistence,0.5862794181646103,0.586280879062439,2.4918053460609713e-06,184,185
press,Persistence,0.13777154755964408,0.13777693651868195,3.9113651196243104e-05,184,185
vel1,Persistence,0.051471238597959136,0.06077590385828348,0.15309793305618047,184,185
vel2,Persistence,0.001531097942953095,0.0013426624912132462,-0.1403446159947288,184,185
vel3,Persistence,0.04498760921835822,0.04498759053450888,-4.153111805571541e-07,184,185
Bcc1,FNO,0.44964086750998844,0.17013793867712,-1.6428018994828446,184,185
Bcc2,FNO,0.1467350089315119,0.07869825706209105,-0.8645267939764087,184,185
Bcc3,FNO,0.5308933479360769,0.5071802979378004,-0.04675467500353214,184,185
rho,FNO,245.58619414316237,0.586280879062439,-417.88828872586754,184,185
press,FNO,1.2494038271739456,0.13777693651868195,-8.068308954630675,184,185
vel1,FNO,0.14363239843295622,0.06077590385828348,-1.3633115974363217,184,185
vel2,FNO,0.0051902743473511695,0.0013426624912132462,-2.865658258361842,184,185
vel3,FNO,0.055467780727169305,0.04498759053450888,-0.23295735708764664,184,185
Bcc1,3D CNN/U-Net,0.6473952551127189,0.17013793867712,-2.805119893578328,184,185
Bcc2,3D CNN/U-Net,0.024095692377756498,0.07869825706209105,0.6938217785592689,184,185
Bcc3,3D CNN/U-Net,0.7576669817783823,0.5071802979378004,-0.4938809430473996,184,185
rho,3D CNN/U-Net,6.1367136984226835,0.586280879062439,-9.467190586594455,184,185
press,3D CNN/U-Net,39555.73823769401,0.13777693651868195,-287098.85311896104,184,185
vel1,3D CNN/U-Net,0.10162696283792597,0.06077590385828348,-0.6721588061429493,184,185
vel2,3D CNN/U-Net,0.009659118260392738,0.0013426624912132462,-6.194003201552642,184,185
vel3,3D CNN/U-Net,0.03901798315396231,0.04498759053450888,0.13269453441760648,184,185
Bcc1,Differential LocalNO,1.0356539781656071,0.17013793867712,-5.087143092352988,184,185
Bcc2,Differential LocalNO,0.08531073021016969,0.07869825706209105,-0.08402312065007433,184,185
Bcc3,Differential LocalNO,0.4378878251928798,0.5071802979378004,0.13662295839697325,184,185
rho,Differential LocalNO,2.23145171977687,0.586280879062439,-2.8061137578720525,184,185
press,Differential LocalNO,36.57109998426746,0.13777693651868195,-264.43702384693813,184,185
vel1,Differential LocalNO,0.06818605558863382,0.06077590385828348,-0.12192581697557703,184,185
vel2,Differential LocalNO,0.0021635514710012533,0.0013426624912132462,-0.6113889269716932,184,185
vel3,Differential LocalNO,0.03930615287176088,0.04498759053450888,0.12628899648203895,184,185
Bcc1,Index-space DISCO3D LocalNO,0.6577434149015223,0.17013793867712,-2.8659420703912355,184,185
Bcc2,Index-space DISCO3D LocalNO,0.09516434572317445,0.07869825706209105,-0.20923066502085352,184,185
Bcc3,Index-space DISCO3D LocalNO,0.6288652388051296,0.5071802979378004,-0.23992442404032888,184,185
rho,Index-space DISCO3D LocalNO,3.0038078417878933,0.586280879062439,-4.123496175743415,184,185
press,Index-space DISCO3D LocalNO,1.4123317559551387,0.13777693651868195,-9.250857593742714,184,185
vel1,Index-space DISCO3D LocalNO,0.08354307820371694,0.06077590385828348,-0.3746085685294238,184,185
vel2,Index-space DISCO3D LocalNO,0.0014459370662952785,0.0013426624912132462,-0.07691774795072459,184,185
vel3,Index-space DISCO3D LocalNO,0.04269957336281606,0.04498759053450888,0.050858851174475306,184,185
Bcc1,Anisotropic spherical DISCO3D LocalNO,1.8930699820653825,0.17013793867712,-10.126677546375852,184,185
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.09464569215125465,0.07869825706209105,-0.2026402576690034,184,185
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.6065650621790412,0.5071802979378004,-0.19595549086851372,184,185
rho,Anisotropic spherical DISCO3D LocalNO,4.489342444388618,0.586280879062439,-6.657323656142132,184,185
press,Anisotropic spherical DISCO3D LocalNO,1.5202577264098698,0.13777693651868195,-10.034196033265186,184,185
vel1,Anisotropic spherical DISCO3D LocalNO,0.06282474520699458,0.06077590385828348,-0.03371140894076308,184,185
vel2,Anisotropic spherical DISCO3D LocalNO,0.005890664741310283,0.0013426624912132462,-3.3873011869032004,184,185
vel3,Anisotropic spherical DISCO3D LocalNO,0.05391752422531413,0.04498759053450888,-0.19849770980633674,184,185
Bcc1,Persistence,0.08207889395887283,0.13323551479029205,0.3839563416101024,185,186
Bcc2,Persistence,0.0789227338659099,0.0789229373850692,2.5787073574257136e-06,185,186
Bcc3,Persistence,0.6993243602113962,0.6993243756522779,2.207971327994329e-08,185,186
rho,Persistence,0.7947686013874223,0.7947719157293114,4.170179926377138e-06,185,186
press,Persistence,0.1697217648095405,0.16972750887683932,3.384287754437665e-05,185,186
vel1,Persistence,0.06062279536684453,0.0683314572291024,0.11281278308484177,185,186
vel2,Persistence,0.003729937365884579,0.0035634267401994687,-0.04672766913002113,185,186
vel3,Persistence,0.02519770290428405,0.02519771482523366,4.7309645700988057e-07,185,186
Bcc1,FNO,0.5372157356439488,0.13323551479029205,-3.0320761059054497,185,186
Bcc2,FNO,0.1507066530491527,0.0789229373850692,-0.9095418650454805,185,186
Bcc3,FNO,1.344559512398268,0.6993243756522779,-0.9226550070475703,185,186
rho,FNO,141.14295347668684,0.7947719157293114,-176.58925634302136,185,186
press,FNO,2.4247301351608566,0.16972750887683932,-13.286017341598598,185,186
vel1,FNO,0.1671921184563825,0.0683314572291024,-1.4467811054551207,185,186
vel2,FNO,0.007185359548798473,0.0035634267401994687,-1.0164184849767,185,186
vel3,FNO,0.03503746505855716,0.02519771482523366,-0.39050169039415095,185,186
Bcc1,3D CNN/U-Net,0.5091535536686107,0.13323551479029205,-2.821455221379977,185,186
Bcc2,3D CNN/U-Net,0.06751619082616922,0.0789229373850692,0.1445301826925911,185,186
Bcc3,3D CNN/U-Net,2.2791136058843104,0.6993243756522779,-2.2590221151072023,185,186
rho,3D CNN/U-Net,5.108477453924248,0.7947719157293114,-5.427601872716558,185,186
press,3D CNN/U-Net,13785.837819304219,0.16972750887683932,-81222.35566303364,185,186
vel1,3D CNN/U-Net,0.11627196434369172,0.0683314572291024,-0.7015876590170453,185,186
vel2,3D CNN/U-Net,0.008709331313171923,0.0035634267401994687,-1.4440887797469926,185,186
vel3,3D CNN/U-Net,0.03544397895798472,0.02519771482523366,-0.40663465730194637,185,186
Bcc1,Differential LocalNO,1.1141455002054719,0.13323551479029205,-7.362226107349059,185,186
Bcc2,Differential LocalNO,0.07374016221153287,0.0789229373850692,0.06566880738674596,185,186
