channel,model,radial_absolute_error,shell_absolute_error,source_snapshot
vel3,3D CNN/U-Net,0.03544397895798472,0.0026443455515372206,185
Bcc1,Differential LocalNO,1.1141455002054719,3.500806436539758,185
Bcc2,Differential LocalNO,0.07374016221153287,0.04921851553949596,185
Bcc3,Differential LocalNO,0.8619350908109201,5.585792956730699,185
rho,Differential LocalNO,1.9351067209045316,523.2679175653055,185
press,Differential LocalNO,56.63473000396224,467133.34110674897,185
vel1,Differential LocalNO,0.07664499786663534,0.06511272733832493,185
vel2,Differential LocalNO,0.007082064088140534,5.713785252390971e-05,185
vel3,Differential LocalNO,0.02435895937121587,0.003445747574338592,185
Bcc1,Index-space DISCO3D LocalNO,0.9711676618649103,3.2693399751591663,185
Bcc2,Index-space DISCO3D LocalNO,0.11736713268066228,0.8687642346724643,185
Bcc3,Index-space DISCO3D LocalNO,0.6581393346870957,34.43468093974633,185
rho,Index-space DISCO3D LocalNO,2.6195350472111616,122.17135930475641,185
press,Index-space DISCO3D LocalNO,71.55711357582979,2171727.3841180294,185
vel1,Index-space DISCO3D LocalNO,0.10445350198694603,0.04754799942681141,185
vel2,Index-space DISCO3D LocalNO,0.002610793928211489,6.230353011500685e-05,185
vel3,Index-space DISCO3D LocalNO,0.03349453344713481,0.004792256688131013,185
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.0733757180971315,2.866478837740859,185
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.08501369885605704,0.32285785156558244,185
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.5088398505095092,9.076830623818653,185
rho,Anisotropic spherical DISCO3D LocalNO,4.189331791969243,343.12201962340157,185
press,Anisotropic spherical DISCO3D LocalNO,558.9163099610493,158069628.4287581,185
vel1,Anisotropic spherical DISCO3D LocalNO,0.07465505166675195,0.05189125877406878,185
vel2,Anisotropic spherical DISCO3D LocalNO,0.009733164085357899,0.00011274398804670419,185
vel3,Anisotropic spherical DISCO3D LocalNO,0.02219742136500948,0.003750286270654762,185
Bcc1,Persistence,0.03455034614383403,0.0983736817855404,186
Bcc2,Persistence,0.19062304175090264,0.06380014367901202,186
Bcc3,Persistence,0.9732432402869287,15.324887877271303,186
rho,Persistence,0.6695705768724416,18.184500886864818,186
press,Persistence,0.27213626291826165,0.4834346288265065,186
vel1,Persistence,0.052509053436433806,0.012344032126937202,186
vel2,Persistence,0.007767887606487908,8.537742674744137e-05,186
vel3,Persistence,0.05528449360315604,0.0021732916525464274,186
Bcc1,FNO,0.8659008584747171,5.179650363596291,186
Bcc2,FNO,0.29602656630896085,0.055757591268953376,186
Bcc3,FNO,1.4059423759334408,10.638256753679453,186
rho,FNO,71.10456941474465,799319.5123521251,186
press,FNO,1.3057733866309225,131.1826071632043,186
vel1,FNO,0.16786372681580305,0.03167653983900314,186
vel2,FNO,0.005471978109514707,0.0001332990572269778,186
vel3,FNO,0.0714152871482643,0.002668790061518874,186
Bcc1,3D CNN/U-Net,0.35574175891274706,4.064313862708342,186
Bcc2,3D CNN/U-Net,0.17724678027137514,0.14884528555830148,186
Bcc3,3D CNN/U-Net,0.8310964944939511,118.01230445069413,186
rho,3D CNN/U-Net,6.43958102677842,819.9816196850863,186
press,3D CNN/U-Net,321.68944459084713,12195921.35603133,186
vel1,3D CNN/U-Net,0.11147936117680418,0.11884344316492053,186
vel2,3D CNN/U-Net,0.012819088291192155,0.0001408053581574152,186
vel3,3D CNN/U-Net,0.05484927689748817,0.004933389297569704,186
Bcc1,Differential LocalNO,0.9986935195369879,3.950169641949254,186
Bcc2,Differential LocalNO,0.1568387862074496,0.10952820694574526,186
Bcc3,Differential LocalNO,0.7565068329795909,41.04891459024146,186
rho,Differential LocalNO,3.2523086844723212,569.1126604322233,186
press,Differential LocalNO,43.61007755901612,274668.48669167515,186
vel1,Differential LocalNO,0.07714111554124745,0.06361133903251855,186
vel2,Differential LocalNO,0.009336699596047035,0.0001071674440520876,186
vel3,Differential LocalNO,0.048328569424233275,0.002518459472335274,186
Bcc1,Index-space DISCO3D LocalNO,1.3635220000431414,3.583666554772846,186
Bcc2,Index-space DISCO3D LocalNO,0.8781811783308843,148.26520414677637,186
Bcc3,Index-space DISCO3D LocalNO,0.5639293592171497,83.26996847703982,186
rho,Index-space DISCO3D LocalNO,2.427988722113003,622.8759021541912,186
press,Index-space DISCO3D LocalNO,27.220147984353726,181632.19191261096,186
vel1,Index-space DISCO3D LocalNO,0.11041739234276167,0.04679281388384865,186
vel2,Index-space DISCO3D LocalNO,0.010455979906987774,0.00013043950552899276,186
vel3,Index-space DISCO3D LocalNO,0.06689113478008048,0.003215691656975435,186
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.236311716183985,3.016832582082238,186
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.198258631534863,0.4922210515390142,186
Bcc3,Anisotropic spherical DISCO3D LocalNO,1.1363088760311837,85.11163357957574,186
rho,Anisotropic spherical DISCO3D LocalNO,3.84275294295074,20.084947480756664,186
press,Anisotropic spherical DISCO3D LocalNO,56807.166895671326,1623127326700.3372,186
vel1,Anisotropic spherical DISCO3D LocalNO,0.06395051876014614,0.051555408123985944,186
vel2,Anisotropic spherical DISCO3D LocalNO,0.005113421513190354,0.00014281337700388502,186
vel3,Anisotropic spherical DISCO3D LocalNO,0.07229446341696459,0.00448255210927485,186
Bcc1,Persistence,0.056712866437951884,0.04947629124539408,187
Bcc2,Persistence,0.23561540764104114,0.002491941671023252,187
Bcc3,Persistence,0.7628835240025815,16.727920246969425,187
rho,Persistence,0.35142273467281343,14.21643293830016,187
press,Persistence,0.2896495511814203,0.6088896470639938,187
vel1,Persistence,0.05562621910562372,0.019094094844405617,187
vel2,Persistence,0.005795906779489429,3.626671551108321e-05,187
vel3,Persistence,0.07819591422132066,0.003477273066221475,187
Bcc1,FNO,1.5310487571879097,5.551483678108097,187
Bcc2,FNO,0.37466631752781016,0.09332138422902579,187
Bcc3,FNO,1.6465598000556734,52.520279608479136,187
rho,FNO,3035.6169086654513,3839212815.6586304,187
press,FNO,14.132227879625779,14930.847686778023,187
vel1,FNO,0.19966970390471853,0.04616525088221634,187
vel2,FNO,0.004915879373976252,6.320889925820762e-05,187
vel3,FNO,0.10363174150370905,0.003638341905753229,187
Bcc1,3D CNN/U-Net,0.5152649516861688,4.754470200684412,187
Bcc2,3D CNN/U-Net,0.18229320727578374,0.8904902829209163,187
Bcc3,3D CNN/U-Net,1.9959407175348671,146.94729008357712,187
rho,3D CNN/U-Net,14.512846901959827,3610.4078540313467,187
press,3D CNN/U-Net,55147143.045688555,1.556209222549833e+18,187
vel1,3D CNN/U-Net,0.11929052110851732,0.10251656532119924,187
vel2,3D CNN/U-Net,0.009847392965444086,0.00017662658858646428,187
vel3,3D CNN/U-Net,0.10371044051608047,0.00776966462555115,187
Bcc1,Differential LocalNO,1.1124747298782771,4.589969545745312,187
Bcc2,Differential LocalNO,0.16609808911199214,4.542126094266637,187
Bcc3,Differential LocalNO,0.36501543036511586,20.529448909437676,187
rho,Differential LocalNO,12.197109303342312,19436.991394774377,187
press,Differential LocalNO,35.42678216448714,105323.23716847537,187
vel1,Differential LocalNO,0.06746022714648954,0.060184547927092755,187
vel2,Differential LocalNO,0.006784429949016408,9.951061200245189e-05,187
vel3,Differential LocalNO,0.0699439001823562,0.004414130131206223,187
Bcc1,Index-space DISCO3D LocalNO,1.780197698403867,4.335356768500129,187
Bcc2,Index-space DISCO3D LocalNO,0.2872927866582098,1.7486172643415645,187
Bcc3,Index-space DISCO3D LocalNO,0.6766751657407997,41.87481948963615,187
rho,Index-space DISCO3D LocalNO,4.9605668832565035,4747.002814820316,187
press,Index-space DISCO3D LocalNO,467.7584681564402,69923682.90165617,187
vel1,Index-space DISCO3D LocalNO,0.12892663763258125,0.04729453340154046,187
vel2,Index-space DISCO3D LocalNO,0.006791433414131603,0.00011474882890892005,187
vel3,Index-space DISCO3D LocalNO,0.08458019266311416,0.005326174044888411,187
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.4087646702733134,3.502411779204898,187
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.24794266476885937,0.5022712883212591,187
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.85027532653701,38.51370849642466,187
rho,Anisotropic spherical DISCO3D LocalNO,4.229984058812449,14.496639608922399,187
press,Anisotropic spherical DISCO3D LocalNO,4.117653812785391,3268.0640953691864,187
vel1,Anisotropic spherical DISCO3D LocalNO,0.0682047847183344,0.050710332573535306,187
vel2,Anisotropic spherical DISCO3D LocalNO,0.010359988467765218,0.00010322618466684009,187
vel3,Anisotropic spherical DISCO3D LocalNO,0.0947143628970967,0.005311451596959487,187
Bcc1,Persistence,0.05287853065323603,0.08285125984394776,188
Bcc2,Persistence,0.07625582241052926,0.036075293124037545,188
Bcc3,Persistence,1.1768831079779174,1.1661705901261434,188
rho,Persistence,0.3251464901994395,4.549351425056234,188
press,Persistence,0.39726338577132886,3.9671325844092395,188
vel1,Persistence,0.07843075095586147,0.02043303160021419,188
vel2,Persistence,0.004529920091999555,6.914376449123399e-05,188
vel3,Persistence,0.0394361304621121,0.002560686325079371,188
Bcc1,FNO,2.1477058861424365,5.771980810698976,188
Bcc2,FNO,0.30375782902148785,0.06991654751859007,188
Bcc3,FNO,3.0029580460269134,153.09135797332206,188
rho,FNO,68.75525567946788,1756675.7820441434,188
press,FNO,45.6663439324938,111782.34282341039,188
vel1,FNO,0.2376558468649509,0.03635588283596018,188
vel2,FNO,0.00468862217403034,5.3829546955247846e-05,188
vel3,FNO,0.052507390140232944,0.0038756594501894903,188
Bcc1,3D CNN/U-Net,0.36375431013933884,4.649733751098777,188
Bcc2,3D CNN/U-Net,0.10051158695044536,0.6718926100910761,188
Bcc3,3D CNN/U-Net,2.170402695573638,59.7409421828782,188
rho,3D CNN/U-Net,10.041419188028566,857.6412173602611,188
press,3D CNN/U-Net,4327882.050376235,9554158042459094.0,188
vel1,3D CNN/U-Net,0.14635031853503794,0.1033215122926906,188
vel2,3D CNN/U-Net,0.011348477319969201,0.00011422929998958772,188
vel3,3D CNN/U-Net,0.02684485232370057,0.0021170282765742166,188
Bcc1,Differential LocalNO,0.9874281908363476,5.27694063486325,188
Bcc2,Differential LocalNO,0.1256949255271946,1.159454432443035,188
Bcc3,Differential LocalNO,0.36086033878074103,35.28044202234751,188
rho,Differential LocalNO,10.755390837809102,13050.790677241017,188
press,Differential LocalNO,313.3615884330991,32542602.684374467,188
vel1,Differential LocalNO,0.08069912265046784,0.05830263103974127,188
vel2,Differential LocalNO,0.009874824950109133,0.00011496212994517212,188
vel3,Differential LocalNO,0.055546919984762126,0.0015156934678644523,188
Bcc1,Index-space DISCO3D LocalNO,1.9760518976463606,5.0354201727878865,188
Bcc2,Index-space DISCO3D LocalNO,0.43315455994089935,7.119205927428469,188
Bcc3,Index-space DISCO3D LocalNO,1.1045824755076772,121.04682047171404,188
rho,Index-space DISCO3D LocalNO,1.743763875847253,307.6795361813832,188
press,Index-space DISCO3D LocalNO,38.86298832279891,460697.0415952199,188
vel1,Index-space DISCO3D LocalNO,0.1661830541801007,0.042533168552537894,188
vel2,Index-space DISCO3D LocalNO,0.0032583388797971023,4.823592084024785e-05,188
vel3,Index-space DISCO3D LocalNO,0.04820496554574818,0.0008233508854848631,188
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.609475082558885,4.38032734139752,188
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.30182081944955874,1.4295831525313725,188
Bcc3,Anisotropic spherical DISCO3D LocalNO,1.1911217927804199,35.91860120009347,188
rho,Anisotropic spherical DISCO3D LocalNO,4.4588978201942115,47.20910636037508,188
press,Anisotropic spherical DISCO3D LocalNO,5.0890047755152485,3138.4933888263095,188
vel1,Anisotropic spherical DISCO3D LocalNO,0.1027499049127156,0.04577218568266279,188
vel2,Anisotropic spherical DISCO3D LocalNO,0.011173433925748287,9.030419889536389e-05,188
vel3,Anisotropic spherical DISCO3D LocalNO,0.027468912748184703,0.002011168996027447,188
Bcc1,Persistence,0.030507869238613924,0.18401874395578147,189
Bcc2,Persistence,0.06829379665685692,0.04315566845362209,189
Bcc3,Persistence,0.8299451266289024,9.303869307233533,189
rho,Persistence,0.523585977949364,13.230943115741505,189
press,Persistence,0.5936620224717409,2.2178043268899343,189
vel1,Persistence,0.05360187253246818,0.017860415798794077,189
vel2,Persistence,0.004172749916868514,5.690977989251504e-05,189
vel3,Persistence,0.03891728560354468,0.002865863542082444,189
Bcc1,FNO,1.6010857845628228,5.216405146740906,189
Bcc2,FNO,0.2852124128321168,0.1419819401475772,189
Bcc3,FNO,2.065802390417822,110.95667623875119,189
rho,FNO,110.12921554243752,1747886.9167798196,189
press,FNO,21.830347467756198,33277.90301021148,189
vel1,FNO,0.19923764898262425,0.035096570587795216,189
vel2,FNO,0.004499435476844292,7.734656340160894e-05,189
vel3,FNO,0.06753554218330125,0.002462634946551949,189
Bcc1,3D CNN/U-Net,0.4403206469738309,3.985468207811218,189
Bcc2,3D CNN/U-Net,0.03635491171697596,0.27145654659107615,189
Bcc3,3D CNN/U-Net,1.1324595254216971,109.81352878795178,189
rho,3D CNN/U-Net,10.46676406493431,1217.71377991391,189
press,3D CNN/U-Net,19431.733458467475,39565874514.5246,189
vel1,3D CNN/U-Net,0.10844919433793418,0.10352337186382642,189
vel2,3D CNN/U-Net,0.010525165083049624,0.00016431278839278645,189
vel3,3D CNN/U-Net,0.03467898800311794,0.005140499981175117,189
Bcc1,Differential LocalNO,0.9831616170909945,5.026169153038883,189
Bcc2,Differential LocalNO,0.11654419299483593,0.09289779306079704,189
Bcc3,Differential LocalNO,0.7818988509618886,12.203779591156502,189
rho,Differential LocalNO,10.474870410545808,12087.202156083866,189
press,Differential LocalNO,106.31459898162151,1182450.6882603783,189
vel1,Differential LocalNO,0.07721254285292854,0.05625164346823229,189
vel2,Differential LocalNO,0.01070516907522545,0.00014202628828855369,189
vel3,Differential LocalNO,0.050712582851553355,0.006188722856789465,189
Bcc1,Index-space DISCO3D LocalNO,1.7573915615913471,4.569621227176229,189
Bcc2,Index-space DISCO3D LocalNO,0.2607777918641153,2.2632752224030686,189
Bcc3,Index-space DISCO3D LocalNO,1.1351982890700543,41.84628229776952,189
rho,Index-space DISCO3D LocalNO,2.341003433404072,194.3231251593497,189
press,Index-space DISCO3D LocalNO,481.97572524021416,85158595.66498281,189
vel1,Index-space DISCO3D LocalNO,0.14374408281174395,0.04260488303078625,189
vel2,Index-space DISCO3D LocalNO,0.0036258028604608276,8.598512826746614e-05,189
vel3,Index-space DISCO3D LocalNO,0.05164566877469251,0.0056223002528092425,189
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.602286613349098,4.302818184664701,189
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.18805297897433215,0.5332437980006495,189
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.9254940178533817,31.38320945204598,189
rho,Anisotropic spherical DISCO3D LocalNO,4.569764440970184,52.407878013962424,189
press,Anisotropic spherical DISCO3D LocalNO,60.74195880066584,1692509.0128021208,189
vel1,Anisotropic spherical DISCO3D LocalNO,0.06160645539318464,0.04509546199471124,189
vel2,Anisotropic spherical DISCO3D LocalNO,0.0057060123062217735,0.0001885537244416159,189
vel3,Anisotropic spherical DISCO3D LocalNO,0.05418612910294061,0.004322827062171725,189
Bcc1,Persistence,0.013357182637463116,0.153259377440465,190
Bcc2,Persistence,0.06521640969687147,0.020226644834933173,190
Bcc3,Persistence,1.6665596057932976,5.021594260946975,190
rho,Persistence,0.6016300500942737,3.146062408303938,190
press,Persistence,0.66783805782788,5.50191950880272,190
vel1,Persistence,0.05184204884247686,0.013811923753473234,190
vel2,Persistence,0.004637047151266504,2.2570359116915654e-05,190
vel3,Persistence,0.016291450407824815,0.0015712845290510647,190
Bcc1,FNO,1.3414171613865804,5.339201186292697,190
Bcc2,FNO,0.24043084939724285,0.09900492579025419,190
Bcc3,FNO,3.5709191076460436,604.1039228957652,190
rho,FNO,1197.759858003035,306665207.891401,190
press,FNO,6.8971957820384135,4455.118589489911,190
vel1,FNO,0.18322228162392817,0.03275201727635848,190
vel2,FNO,0.004592360236758976,9.1393688192222e-05,190
vel3,FNO,0.040506109182177535,0.0020359209583595927,190
Bcc1,3D CNN/U-Net,0.5203907279613071,3.8790589745302815,190
Bcc2,3D CNN/U-Net,0.18333292731091716,0.373605723103364,190
Bcc3,3D CNN/U-Net,1.4634427154276195,208.64555289295453,190
rho,3D CNN/U-Net,8.600817527090234,1351.5637737988468,190
press,3D CNN/U-Net,52035.41774193033,579749628617.32,190
vel1,3D CNN/U-Net,0.10542020890234613,0.09312900629707406,190
vel2,3D CNN/U-Net,0.005798680050344477,0.00014279271990141123,190
vel3,3D CNN/U-Net,0.026873030096200047,0.003051272937428002,190
Bcc1,Differential LocalNO,0.9949957044421813,4.849809028779683,190
Bcc2,Differential LocalNO,0.15101473847140323,1.0816209876494165,190
Bcc3,Differential LocalNO,1.8497599819870638,12.67749540685739,190
rho,Differential LocalNO,9.782852588063783,8486.808806536346,190
press,Differential LocalNO,133.30761941047538,2561415.7933607674,190
vel1,Differential LocalNO,0.10577754911608386,0.058624745222882635,190
vel2,Differential LocalNO,0.007859617531563846,0.00016773666765641446,190
vel3,Differential LocalNO,0.04633950980897424,0.005208687892642101,190
Bcc1,Index-space DISCO3D LocalNO,1.7120366026598577,4.648913042400998,190
Bcc2,Index-space DISCO3D LocalNO,0.1799116261778592,1.2193631421903466,190
Bcc3,Index-space DISCO3D LocalNO,1.0555172020038748,173.42765103467352,190
rho,Index-space DISCO3D LocalNO,2.8609032893838187,149.9892689617346,190
press,Index-space DISCO3D LocalNO,15992.330806617902,100651495234.2374,190
vel1,Index-space DISCO3D LocalNO,0.13097464943511783,0.04312934496433856,190
vel2,Index-space DISCO3D LocalNO,0.003418676934783557,0.00010877695494295912,190
vel3,Index-space DISCO3D LocalNO,0.03302360670032692,0.0038405152144692883,190
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.5284372332828253,4.408335027176314,190
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.23804183023456504,3.652301671403835,190
Bcc3,Anisotropic spherical DISCO3D LocalNO,1.8001990040071478,32.411382268520086,190
rho,Anisotropic spherical DISCO3D LocalNO,5.040088676422284,16.660067307027436,190
press,Anisotropic spherical DISCO3D LocalNO,6.49324558836116,5824.560983551446,190
vel1,Anisotropic spherical DISCO3D LocalNO,0.07303451266427907,0.046697530349360486,190
vel2,Anisotropic spherical DISCO3D LocalNO,0.010771691052062389,0.0002237841667925968,190
vel3,Anisotropic spherical DISCO3D LocalNO,0.03382743444813655,0.0033946092574126847,190
Bcc1,Persistence,0.06777205905730468,0.05838981669817936,191
Bcc2,Persistence,0.0805367596489971,0.009997699916143955,191
Bcc3,Persistence,0.8267897073305862,3.187766206391735,191
rho,Persistence,0.47827288505371063,6.325130824573783,191
press,Persistence,0.41176382708553827,4.53820614096981,191
vel1,Persistence,0.06757776544500099,0.008725993434792191,191
vel2,Persistence,0.0025052802292445837,4.01710471942711e-05,191
vel3,Persistence,0.027909691953298833,0.0012120733898987601,191
Bcc1,FNO,1.496515659818543,5.556823319803642,191
Bcc2,FNO,0.35058686991646065,0.043818315307667895,191
Bcc3,FNO,8.351055868301195,1479.1163537903724,191
rho,FNO,1185.6638108052255,358141805.1393816,191
press,FNO,3.613704923455988,1376.1300147620966,191
vel1,FNO,0.20420942414424215,0.03494340136075585,191
vel2,FNO,0.0032764304221065813,7.189063449892988e-05,191
vel3,FNO,0.056680676156473646,0.002778749285400887,191
Bcc1,3D CNN/U-Net,0.48157317105557057,3.9731117707479053,191
Bcc2,3D CNN/U-Net,0.031172959682265616,1.1806561347513038,191
Bcc3,3D CNN/U-Net,0.6543216113594241,66.73617534131735,191
rho,3D CNN/U-Net,5.71115389582142,463.52806502676106,191
press,3D CNN/U-Net,47854.931530077585,536227725700.70996,191
vel1,3D CNN/U-Net,0.12401411011597094,0.08719309894828131,191
vel2,3D CNN/U-Net,0.008532420423582198,0.0001390311523170596,191
vel3,3D CNN/U-Net,0.029082674460343617,0.0010326141583012274,191
Bcc1,Differential LocalNO,0.8964175687419148,4.824899025169579,191
Bcc2,Differential LocalNO,0.09529844355410542,0.37644484926937527,191
Bcc3,Differential LocalNO,6.6125714972433824,13276.395255789515,191
rho,Differential LocalNO,9.084201572573702,7572.457653414806,191
press,Differential LocalNO,502.04267187634025,96073840.0777691,191
vel1,Differential LocalNO,0.11081077401202032,0.059528814666489634,191
vel2,Differential LocalNO,0.008033821489105393,0.00010678913615160202,191
vel3,Differential LocalNO,0.05055478703781162,0.005133733457418169,191
Bcc1,Index-space DISCO3D LocalNO,1.5761587814232703,4.2171253885344315,191
Bcc2,Index-space DISCO3D LocalNO,0.23556303151654656,1.4458327232356547,191
Bcc3,Index-space DISCO3D LocalNO,0.4563162656954766,54.369016524577,191
rho,Index-space DISCO3D LocalNO,3.3243302530051646,6790.226578051797,191
press,Index-space DISCO3D LocalNO,16164442891188.363,1.3377599444135368e+29,191
vel1,Index-space DISCO3D LocalNO,0.12719251564759057,0.04235230530117541,191
vel2,Index-space DISCO3D LocalNO,0.0033165042473320525,7.51798372086997e-05,191
vel3,Index-space DISCO3D LocalNO,0.035416160302023526,0.003707042051787342,191
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.5537012754669517,4.466937766805021,191
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.1945236023923017,16.400342728315508,191
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.9221858478657665,275.0878648827859,191
rho,Anisotropic spherical DISCO3D LocalNO,4.981912332906759,28.011715373397738,191
press,Anisotropic spherical DISCO3D LocalNO,10.703534570582695,28561.65137030245,191
vel1,Anisotropic spherical DISCO3D LocalNO,0.09823255856086016,0.04595512569104159,191
vel2,Anisotropic spherical DISCO3D LocalNO,0.008584443279424682,0.0001449082842052254,191
vel3,Anisotropic spherical DISCO3D LocalNO,0.047307181223940224,0.0022918633530409596,191
Bcc1,Persistence,0.07649887396961554,0.06813376301252269,192
Bcc2,Persistence,0.07760756149432897,0.04611385058894858,192
Bcc3,Persistence,0.22240857323272697,8.887591007910178,192
rho,Persistence,0.8783677996040827,14.429969294443566,192
press,Persistence,0.14292677124276665,0.5759279424846934,192
vel1,Persistence,0.059347820305467584,0.009438460647227339,192
vel2,Persistence,0.004116233485850826,1.4132760504761933e-05,192
vel3,Persistence,0.027496672653089714,0.0009598146187689557,192
Bcc1,FNO,1.4167430466787043,5.504517203897938,192
Bcc2,FNO,0.21092784233756598,0.03642708414479238,192
Bcc3,FNO,11.61547531489544,2405.807351233765,192
rho,FNO,283899.9117676069,40094593000201.88,192
press,FNO,2.099535390858162,544.0135869965701,192
vel1,FNO,0.16973877393044687,0.038035347380141485,192
vel2,FNO,0.005527196747975929,0.00013088127602968423,192
vel3,FNO,0.029662382345274532,0.0009614036973409704,192
Bcc1,3D CNN/U-Net,0.4068473368593149,4.028715766054157,192
Bcc2,3D CNN/U-Net,0.09491839178668644,0.17099455046205986,192
Bcc3,3D CNN/U-Net,0.2559399923903082,28.74172597408163,192
rho,3D CNN/U-Net,6.947744696088859,469.4501388024018,192
press,3D CNN/U-Net,3283.7597552584257,2385875009.2996135,192
vel1,3D CNN/U-Net,0.09632753353629596,0.08123829767393798,192
vel2,3D CNN/U-Net,0.01089864331796245,0.00016137499202911534,192
vel3,3D CNN/U-Net,0.025181148844941423,0.0024274705203554806,192
Bcc1,Differential LocalNO,1.0082131251572823,4.598954976593534,192
Bcc2,Differential LocalNO,0.05433153026384561,0.4348384472512665,192
Bcc3,Differential LocalNO,1.1795255832054712,162.70551170760623,192
rho,Differential LocalNO,5.951001701706636,2336.7108247429082,192
press,Differential LocalNO,32.51131807858011,122659.78973956022,192
vel1,Differential LocalNO,0.11523619808153805,0.05895034447620016,192
vel2,Differential LocalNO,0.009383769918908033,8.378076647663745e-05,192
vel3,Differential LocalNO,0.05517741247726104,0.0070140545580389835,192
Bcc1,Index-space DISCO3D LocalNO,1.173654827139611,3.717097450662301,192
Bcc2,Index-space DISCO3D LocalNO,0.6512718980900994,102.61625017201429,192
Bcc3,Index-space DISCO3D LocalNO,0.3193814505691606,21.40923682444375,192
rho,Index-space DISCO3D LocalNO,2.3838739965273827,652.2132088043402,192
press,Index-space DISCO3D LocalNO,169980.93800402302,14790323148376.312,192
vel1,Index-space DISCO3D LocalNO,0.10683661779441668,0.042097879936657576,192
vel2,Index-space DISCO3D LocalNO,0.006773183204907881,0.00012996810643585172,192
vel3,Index-space DISCO3D LocalNO,0.02856047885691196,0.005400845569549693,192
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.361744081329604,4.163006689971193,192
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.13638430727082032,2.4378793704752564,192
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.6915127116023739,44.253618863809436,192
rho,Anisotropic spherical DISCO3D LocalNO,4.118289387732175,22.563122044009503,192
press,Anisotropic spherical DISCO3D LocalNO,3.180175665139466,2904.9099257874805,192
vel1,Anisotropic spherical DISCO3D LocalNO,0.08651641469788116,0.04579278329371303,192
vel2,Anisotropic spherical DISCO3D LocalNO,0.005822117823771816,0.00016603999719964498,192
vel3,Anisotropic spherical DISCO3D LocalNO,0.0231391672906411,0.0019455991498812154,192
Bcc1,Persistence,0.02644191060325509,0.060625890727852946,193
Bcc2,Persistence,0.0381047064221295,0.02182528313617694,193
Bcc3,Persistence,0.7246294029089,7.04141616127206,193
rho,Persistence,0.6162979181074423,8.893903190616761,193
press,Persistence,0.4072632252329196,1.3305925125885523,193
vel1,Persistence,0.056345049800237676,0.014322805004326339,193
vel2,Persistence,0.0018226876426634718,1.707995991026313e-05,193
vel3,Persistence,0.01660237528618525,0.004275781667302564,193
Bcc1,FNO,1.0248589389002094,4.346941448009357,193
Bcc2,FNO,0.223370453629658,0.10241030496667487,193
Bcc3,FNO,3.281910609620312,224.51791499200215,193
rho,FNO,6191.098422623171,13986191309.731123,193
press,FNO,0.8008332291309432,95.76807207924281,193
vel1,FNO,0.15813972750198918,0.02661459402313048,193
vel2,FNO,0.00396908151910677,0.00020108533547694724,193
vel3,FNO,0.04189808160637535,0.006336934455003552,193
Bcc1,3D CNN/U-Net,0.33728237950064305,3.741311543635849,193
Bcc2,3D CNN/U-Net,0.04270408340774395,0.07818659499888461,193
Bcc3,3D CNN/U-Net,0.7331735066180523,10.342804136134413,193
rho,3D CNN/U-Net,4.991632666307703,203.10030935678813,193
press,3D CNN/U-Net,1507.0128239690794,554019176.6016493,193
vel1,3D CNN/U-Net,0.09161261151560363,0.069532074638346,193
vel2,3D CNN/U-Net,0.005390620925272224,0.00012058932649671636,193
vel3,3D CNN/U-Net,0.02917776415933464,0.0031813739623398605,193
Bcc1,Differential LocalNO,0.9167306920732073,4.186322355888373,193
Bcc2,Differential LocalNO,0.04311250620471452,0.2703369573498593,193
Bcc3,Differential LocalNO,0.4101378000568749,10.993493343979942,193
rho,Differential LocalNO,10.660004809579178,9072.885087741368,193
press,Differential LocalNO,84.82906656536126,1196911.6196428866,193
vel1,Differential LocalNO,0.1008363474703546,0.05780403155234813,193
vel2,Differential LocalNO,0.004155633388707268,0.00012351809659518352,193
vel3,Differential LocalNO,0.035335272289869823,0.0020929057005330516,193
Bcc1,Index-space DISCO3D LocalNO,0.7100183187916942,3.4510649251374073,193
Bcc2,Index-space DISCO3D LocalNO,0.13247485386428093,0.8570592421898523,193
Bcc3,Index-space DISCO3D LocalNO,0.50573511409599,28.64379837060465,193
rho,Index-space DISCO3D LocalNO,1.558957946926121,131.3543845668618,193
press,Index-space DISCO3D LocalNO,6.929408013347195,8977.621717101605,193
