clipping_fraction,cumulative_runtime_seconds,differential_gradient_norm_mean,disco_gradient_norm_mean,disco_gradient_norm_min,disco_weight_norm,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate_end,learning_rate_start,microbatches_seen,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,spectral_gradient_norm_mean,train_loss_max,train_loss_mean,train_loss_min
1.0,4701.534821150999,48.72830652906781,75.69921361690476,0.536106526851654,15.962475776672363,159,29.582839197000794,648.0830078125,908.0,0.9999999262037731,2017.695068359375,133.45721783808298,0.0009863206183771693,0.000986635298436463,26712,168,0,6678,42,21.838063138581457,326.522705078125,14.23904218236428,0.05963723361492157
1.0,4731.006838435998,37.25392811780884,63.064632367520105,1.5784395933151245,15.952780723571777,160,29.47201728499931,648.0830078125,908.0,0.9999999176888239,1710.897705078125,110.88757700011844,0.000985994519788984,0.0009863128981427059,26880,168,0,6720,42,19.955975568010693,275.40985107421875,12.748140139217,0.05910778418183327
1.0,4760.445479234997,39.763901307469325,72.26765058721814,1.1327282190322876,15.939874649047852,161,29.438640798998676,648.0830078125,908.0,0.999999946071988,2198.6318359375,126.54551356463205,0.0009856646352170075,0.0009859867093823793,27048,168,0,6762,42,22.727341064385005,330.4337463378906,12.868887363955201,0.04869847744703293
1.0,4789.888325643997,43.067325637454076,67.14631508645557,1.2652900218963623,15.928513526916504,162,29.442846408999685,648.0830078125,908.0,0.9999999120121911,1827.10302734375,120.59024871530987,0.0009853309672337464,0.0009856567346991688,27216,168,0,6804,42,20.63588364635195,298.88177490234375,13.231033273307341,0.05995000898838043
1.0,4819.351344689998,40.95145532063076,81.47092072168986,2.8520967960357666,15.917628288269043,163,29.463019046001136,648.0830078125,908.0,0.999999924784615,3107.792724609375,141.54958268574305,0.0009849935184412105,0.0009853229766662835,27384,168,0,6846,42,23.728479867889767,536.1142578125,14.221167145163886,0.06179579347372055
1.0,4848.8387402849985,36.581218266770954,54.26366849172683,1.635866403579712,15.902799606323242,164,29.487395595000635,648.0830078125,908.0,0.9999999290420896,1128.7222900390625,100.42272200470879,0.0009846522914708934,0.0009849854378864355,27552,168,0,6888,42,17.015589987947827,217.27049255371094,12.53125907686938,0.06008089706301689
1.0,4878.315387660998,39.463906027021864,59.91214144797552,1.4858367443084717,15.894028663635254,165,29.476647375999164,648.0830078125,908.0,0.9999999418145135,1202.84423828125,110.54327702522278,0.0009843072889837512,0.00098464412099182,27720,168,0,6930,42,18.83374742099217,230.629150390625,12.795579694477576,0.052926115691661835
1.0,4907.714356551998,40.423134052327704,55.70281412629854,0.6859362721443176,15.880743980407715,166,29.39896889100055,648.0830078125,908.0,0.9999999304612478,869.4806518554688,105.38630777313595,0.000983958513670183,0.0009842990286440946,27888,168,0,6972,42,15.521294131165458,188.10101318359375,12.387099043554848,0.05740142613649368
1.0,4937.096634851998,41.591586930411204,66.52769045318875,1.2366676330566406,15.866329193115234,167,29.382278299999598,648.0830078125,908.0,0.9999999162696657,1744.3980712890625,119.50857181776138,0.0009836059682500086,0.0009839501635343587,28056,168,0,7014,42,19.54238336710703,294.85382080078125,13.155686336658185,0.06429886817932129
1.0,4966.489539816999,47.420130536669774,77.99158622253509,1.571994662284851,15.857763290405273,168,29.392904965001435,648.0830078125,908.0,0.999999924784615,2092.047119140625,134.4235316004072,0.000983249655472448,0.000983597528383133,28224,168,0,7056,42,24.647164038249425,390.43170166015625,14.501664476557856,0.05697508156299591
1.0,4995.917425670999,39.73911447894005,64.09552759783608,1.194572925567627,15.842365264892578,169,29.427885854000124,648.0830078125,908.0,0.9999999063355582,1394.2344970703125,111.26894408748264,0.0009828895781160997,0.0009832411259403367,28392,168,0,7098,42,18.82550536876633,230.296875,13.06248131749176,0.06275515258312225
1.0,5025.427439130999,49.34086107923871,93.42917591191474,0.7410404086112976,15.833150863647461,170,29.510013459999755,648.0830078125,908.0,0.9999999162696657,3385.82568359375,162.61534312509355,0.0009825257389889195,0.0009828809589852677,28560,168,0,7140,42,27.77913493272804,563.5809326171875,14.670473119221805,0.0532364584505558
1.0,5054.824730596998,39.391897465501515,60.59484740098318,1.2131822109222412,15.825695037841797,171,29.397291465998933,648.0830078125,908.0,0.9999999347187224,1484.6072998046875,110.56140673728217,0.0009821581409281978,0.0009825170303265805,28728,168,0,7182,42,19.930225512811116,241.2210693359375,12.326512137139659,0.061468202620744705
1.0,5084.224654924998,44.93164296377273,66.51888894183296,1.542617678642273,15.815816879272461,172,29.399924327999543,648.0830078125,908.0,0.9999999262037731,1010.0250854492188,123.59556326412019,0.0009817867868005385,0.0009821493428022637,28896,168,0,7224,42,20.468384703000385,190.4724884033203,12.96262844598719,0.047161564230918884
1.0,5113.679621354997,39.48360740145048,51.14706989555132,0.8847420811653137,15.802803993225098,173,29.45496642999933,648.0830078125,908.0,0.9999999134313493,740.0008544921875,95.63196514333997,0.000981411679501835,0.0009817778992796185,29064,168,0,7266,42,15.36008540931202,194.04652404785156,12.722274050981339,0.04685297608375549
1.0,5142.759083054998,44.34535023853893,70.32689259449641,1.5497785806655884,15.79171085357666,174,29.079461700001048,648.0830078125,908.0,0.9999999432336717,1829.6776123046875,126.05627633844104,0.0009810328219572498,0.0009814027026552364,29232,168,0,7308,42,20.910396629855747,236.92166137695312,13.378107393648298,0.06031607836484909
1.0,5172.124265404998,41.94054238285337,61.35136615946179,1.748064398765564,15.779170989990234,175,29.365182350000396,648.0830078125,908.0,0.9999999332995642,949.3187866210938,117.30919076147534,0.0009806502171211904,0.0009810237558549755,29400,168,0,7350,42,18.945683046465827,192.04476928710938,13.053992695552076,0.06134193390607834
1.0,5201.563152242999,32.67735587131409,47.9579159787723,1.8201242685317993,15.767918586730957,176,29.438886838001054,648.0830078125,908.0,0.9999999332995642,987.8085327148438,90.0250411487761,0.0009802638679772856,0.0009806410618339396,29568,168,0,7392,42,14.366567242713202,158.89590454101562,11.740500418225391,0.05682075768709183
1.0,5230.984624036999,44.568273933160874,80.77000067347572,2.0032846927642822,15.758540153503418,177,29.421471793999444,648.0830078125,908.0,0.9999999375570388,2640.41796875,134.45404179890951,0.0009798737775383638,0.0009802546235764533,29736,168,0,7434,42,26.29066571309453,397.9308166503906,13.71296166397986,0.06011020019650459
1.0,5260.356042807998,38.83374014638719,58.27554248060499,2.087101459503174,15.74785327911377,178,29.3714187709993,648.0830078125,908.0,0.9999999403953552,1061.8948974609375,103.17564021973382,0.0009794799488464288,0.0009798644440960397,29904,168,0,7476,42,17.029350531952723,244.41119384765625,12.463188133978596,0.0494423434138298
1.0,5289.707419065999,40.67080057376907,63.659186703818186,1.3617706298828125,15.736010551452637,179,29.351376258000528,648.0830078125,908.0,0.9999999290420896,1721.9793701171875,113.44006873880114,0.0009790823849726358,0.0009794705264353969,30072,168,0,7518,42,18.594542781511944,345.00848388671875,13.262512364579985,0.051724694669246674
1.0,5319.011412422999,50.46446136633555,89.46541865666707,2.013561487197876,15.72301959991455,180,29.303993356999854,648.0830078125,908.0,0.9999999332995642,2492.098388671875,154.29512568882532,0.0009786810890172676,0.000979072873666374,30240,168,0,7560,42,28.421963152431307,437.19927978515625,14.543428716648902,0.056834086775779724
1.0,5348.263044814998,34.18007092958405,48.87862799281166,1.5432934761047363,15.711099624633789,181,29.25163239199901,648.0830078125,908.0,0.9999999191079821,740.6787719726562,89.1217930657523,0.0009782760641097107,0.000978671488889947,30408,168,0,7602,42,14.247913186039243,198.80014038085938,12.031843705014104,0.05372746288776398
1.0,5377.409153469996,43.45955843017215,79.67831058729263,2.208414316177368,15.69605827331543,182,29.146108654998898,648.0830078125,908.0,0.9999999219462985,3047.935302734375,135.17086409387133,0.000977867313408431,0.000978266375236195,30576,168,0,7644,42,24.066327279522305,433.1409912109375,13.050634764378803,0.06031853333115578
1.0,5406.673755713997,40.42754360749608,71.36854284434091,1.748425841331482,15.68852424621582,183,29.264602244000343,648.0830078125,908.0,0.999999924784615,2150.87255859375,125.12011643250783,0.0009774548401009482,0.0009778575358642756,30744,168,0,7686,42,20.51431902249654,325.6213073730469,12.645440978596785,0.058765459805727005
1.0,5436.614454231996,37.186105227186566,56.48969485930034,1.1821666955947876,15.67987060546875,184,29.940698517999408,648.0830078125,908.0,0.9999999219462985,985.6194458007812,100.22774641286759,0.0009770386474038122,0.000977444973962401,30912,168,0,7728,42,16.69373136049225,218.23150634765625,12.358861542218143,0.06363124400377274
1.0,5465.848870570997,51.533919719713076,87.5251183736892,0.8324344158172607,15.664628982543945,185,29.234416339000745,648.0830078125,908.0,0.9999999276229313,2387.672119140625,155.12711323442915,0.000976618738562577,0.0009770286927478107,31080,168,0,7770,42,27.68101090760458,380.9003601074219,14.002979320828759,0.050719380378723145
1.0,5495.232818136996,45.28118335349219,69.05413196768079,2.825540065765381,15.657096862792969,186,29.383947565998824,648.0830078125,908.0,0.9999999233654567,1694.180908203125,123.27123236656189,0.0009761951168517766,0.00097660869546675,31248,168,0,7812,42,21.049116181475775,251.75311279296875,12.269131310483706,0.049264997243881226
1.0,5524.764484335996,32.69962426949115,43.81132505337397,1.2942017316818237,15.647372245788574,187,29.53166619900003,648.0830078125,908.0,0.9999999176888239,699.9593505859375,80.78139193852742,0.0009757677855748977,0.0009761849853944421,31416,168,0,7854,42,13.510782718658447,161.8299560546875,11.549202172861746,0.050981853157281876
1.0,5554.158764113996,33.991402691318875,51.36905082066854,1.9573392868041992,15.632856369018555,188,29.394279778000055,648.0830078125,908.0,0.9999999361378806,891.8614501953125,95.6524008512497,0.0009753367480643556,0.0009757575658350629,31584,168,0,7896,42,17.151406437158585,173.7070770263672,11.643225519407896,0.061101917177438736
1.0,5583.499537400996,46.20601582243329,68.69391009353456,1.9943583011627197,15.621566772460938,189,29.340773287000047,648.0830078125,908.0,0.9999999375570388,1337.48388671875,121.8621077594303,0.0009749020076814675,0.000975326440121716,31752,168,0,7938,42,20.208796116567793,231.7842559814453,12.91399682257768,0.060508985072374344
1.0,5612.820341644994,43.11938285543805,81.5614593511536,1.6586800813674927,15.612061500549316,190,29.320804243998282,648.0830078125,908.0,0.999999938976197,2553.394775390625,137.98083124841963,0.0009744635678164261,0.0009748916116164065,31920,168,0,7980,42,25.940260626020887,341.003173828125,12.395970607353817,0.04751187562942505
1.0,5642.1498714019945,37.586525032917656,51.43265712970779,0.7305713295936584,15.60202693939209,191,29.329529757000273,648.0830078125,908.0,0.9999999347187224,1339.0784912109375,92.50195476270858,0.0009740214318882737,0.0009744530837100144,32088,168,0,8022,42,16.224873251858213,247.23617553710938,11.626432783413856,0.050962869077920914
1.0,5671.468227645995,41.511851153203416,53.07602734225137,1.9086790084838867,15.589994430541992,192,29.318356244000825,648.0830078125,908.0,0.9999999276229313,732.3030395507812,97.49776887893677,0.0009735756033448749,0.0009740108598222683,32256,168,0,8064,42,15.725530610198067,171.08534240722656,11.777182970883413,0.05871524661779404
1.0,5700.796975207995,44.911616582246054,71.05927394117627,1.6266677379608154,15.580704689025879,193,29.32874756199999,648.0830078125,908.0,0.9999999262037731,1545.812255859375,125.44425137270065,0.0009731260856628903,0.000973564943401719,32424,168,0,8106,42,22.22327898797535,234.57778930664062,12.911114805178451,0.053720418363809586
1.0,5730.289225650995,35.230588160810015,45.87763711384365,2.6076011657714844,15.565654754638672,194,29.492250442999648,648.0830078125,908.0,0.999999924784615,650.7728881835938,84.55647550310407,0.0009726728823477493,0.0009731153379257124,32592,168,0,8148,42,14.827246328194937,159.63818359375,11.425935147418862,0.06270076334476471
1.0,5759.645107562994,39.54384157771156,71.98151520320347,1.7259540557861328,15.557679176330566,195,29.35588191199895,648.0830078125,908.0,0.9999999134313493,2329.60986328125,125.50403859501793,0.0009722159969336219,0.000972662046900362,32760,168,0,8190,42,22.45013476837249,327.0029296875,12.047577383928001,0.049316368997097015
1.0,5788.983451078995,34.495453671330495,58.242596620605106,1.012195348739624,15.548295974731445,196,29.33834351600126,648.0830078125,908.0,0.9999998992397672,1156.14892578125,103.85637974739075,0.0009717554329833928,0.0009722050738605226,32928,168,0,8232,42,19.58440867492131,168.62425231933594,11.110534844742645,0.04861436039209366
1.0,5818.308395122995,37.72448340484074,67.91280675785882,1.7719532251358032,15.540299415588379,197,29.324944043999494,648.0830078125,908.0,0.9999999375570388,2010.4188232421875,117.41055294445583,0.000971291194088632,0.0009717444223697616,33096,168,0,8274,42,21.496074981632688,270.2095031738281,11.949701443137158,0.054351307451725006
1.0,5847.539016463994,33.98168014912378,53.234238843123116,1.8896807432174683,15.528862953186035,198,29.230621340999278,648.0830078125,908.0,0.9999999233654567,1534.153564453125,95.06981891677493,0.0009708232838695676,0.000971280096020332,33264,168,0,8316,42,18.662514710710163,205.50225830078125,11.238998820650435,0.05570550262928009
1.0,5876.928538670994,38.86257433181717,62.43097060067313,2.2701303958892822,15.51614761352539,199,29.389522207000482,648.0830078125,908.0,0.9999999262037731,1274.58154296875,107.80940591153644,0.0009703517059750578,0.0009708120984331438,33432,168,0,8358,42,19.366050007797423,197.07135009765625,11.561223874090327,0.05146235227584839
1.0,5906.310288875993,36.366650870868135,59.202930070105054,2.3215439319610596,15.507682800292969,200,29.381750204998752,648.0830078125,908.0,0.9999999262037731,1430.2137451171875,101.0633696033841,0.0009698764640825614,0.0009703404332577364,33600,168,0,8400,42,16.653864182177045,212.2130126953125,11.211101816501468,0.05074652284383774
1.0,5935.673365561992,46.3206104749725,81.31843532834735,0.9806842803955078,15.492652893066406,201,29.36307668599875,648.0830078125,908.0,0.9999999077547164,3032.098388671875,138.8236364580336,0.0009693975618981103,0.0009698651041722493,33768,168,0,8442,42,23.56306086125828,448.11865234375,12.508398162356267,0.05101722478866577
1.0,5965.018844251992,32.98887353993597,41.59331589653378,1.6301543712615967,15.488215446472168,202,29.345478690000164,648.0830078125,908.0,0.9999999205271403,348.29583740234375,76.45425709088643,0.0009689150031562798,0.0009693861148833943,33936,168,0,8484,42,12.387786303247724,131.82171630859375,10.659903887104953,0.0461660772562027
1.0,5994.264137697994,35.19093185805139,62.56599913324629,1.2016677856445312,15.475358963012695,203,29.245293446001597,648.0830078125,908.0,0.9999999176888239,1877.1036376953125,106.68261040392376,0.0009684287916201601,0.0009689034691264263,34104,168,0,8526,42,18.914596581742877,211.8428955078125,10.800668229238086,0.05152034014463425
1.0,6023.372430579993,33.394908415419714,54.12577512860298,0.829165518283844,15.463786125183105,204,29.10829288199966,648.0830078125,908.0,0.9999999219462985,1072.7625732421875,92.94069205295472,0.0009679389310813264,0.0009684171706651135,34272,168,0,8568,42,15.057361854683785,181.83702087402344,10.78283562191895,0.0452326163649559
1.0,6052.657219483994,44.91785907461529,70.94716660181682,1.4674906730651855,15.451977729797363,205,29.28478890400038,648.0830078125,908.0,0.9999999176888239,1215.80224609375,121.1402180762518,0.0009674454253598093,0.0009679272232917092,34440,168,0,8610,42,19.34739684065183,173.66639709472656,12.431472890677728,0.047954969108104706
1.0,6082.401818304992,38.29019674374943,59.66724712224234,1.4162861108779907,15.441045761108398,206,29.744598820998362,648.0830078125,908.0,0.9999999332995642,1046.716552734375,112.29048113028209,0.0009669482783040659,0.0009674336308269216,34608,168,0,8652,42,17.99455546907016,152.05633544921875,11.40334014018022,0.058698683977127075
1.0,6111.782723748991,41.647968286559696,57.74220950830551,1.8605505228042603,15.432226181030273,207,29.380905443998927,648.0830078125,908.0,0.9999999347187224,1182.470947265625,102.44235459963481,0.0009664474937909488,0.0009669363971198835,34776,168,0,8694,42,17.774270649467194,185.22161865234375,12.32508428714105,0.056831784546375275
1.0,6141.019948353991,39.13327236544518,72.82983238072623,0.7132565975189209,15.419677734375,208,29.237224604999938,648.0830078125,908.0,0.9999999091738746,2310.933837890625,122.03373515322095,0.000965943075725676,0.0009664355260481237,34944,168,0,8736,42,22.98971350349131,326.66400146484375,12.038331631016696,0.048947468400001526
1.0,6170.240977854992,33.29091075346584,42.28671255849657,1.1035650968551636,15.408193588256836,209,29.221029501000885,648.0830078125,908.0,0.999999924784615,639.6204833984375,77.11360405456452,0.0009654350280418009,0.0009659310215175349,35112,168,0,8778,42,13.612326011771248,140.50357055664062,10.945551561479945,0.058014772832393646
1.0,6199.451753072992,42.01213791540691,74.95765816881543,0.7307710647583008,15.40216064453125,210,29.21077521799998,648.0830078125,908.0,0.9999999034972418,2635.268310546875,126.41312176272983,0.0009649233547011816,0.0009654228874623451,35280,168,0,8820,42,23.657423665835744,348.693359375,11.80466509184667,0.053028784692287445
1.0,6229.1102722389915,42.653349944523406,64.35380869252342,2.412137985229492,15.393149375915527,211,29.658519165999678,648.0830078125,908.0,0.9999999347187224,1816.1224365234375,111.71089206423078,0.0009644080596939497,0.0009649111278450858,35448,168,0,8862,42,16.814510297207605,287.10369873046875,12.356243011807758,0.05235477536916733
1.0,6258.480809806992,38.01230588129589,67.46834122850781,1.6412502527236938,15.380499839782715,212,29.370537568000145,648.0830078125,908.0,0.9999999219462985,1571.7845458984375,111.93981205281757,0.0009638891470384786,0.0009643957466565611,35616,168,0,8904,42,21.65532486921265,246.65037536621094,11.668709368467153,0.052210815250873566
1.0,6287.849339373992,37.019004750819434,58.30427935009911,1.6269054412841797,15.371617317199707,213,29.368529567000223,648.0830078125,908.0,0.9999999034972418,1684.682861328125,99.66507709594,0.0009633666207813541,0.0009638767479158171,35784,168,0,8946,42,18.56620785168239,212.43795776367188,10.94143086456738,0.04797850176692009
1.0,6317.221714957992,46.96749417412849,71.7552631298701,1.8179864883422852,15.358992576599121,214,29.37237558400011,648.0830078125,908.0,0.9999999375570388,2048.89306640625,125.15106377147492,0.0009628404849973406,0.0009633541356701103,35952,168,0,8988,42,21.693040606521425,252.2235107421875,12.591412008385218,0.048159100115299225
1.0,6346.461335617991,44.388294655652274,68.2795844617344,1.1189099550247192,15.346238136291504,215,29.239620659998764,648.0830078125,908.0,0.9999999290420896,2079.262451171875,122.60280414990017,0.0009623107437893506,0.0009628279139948759,36120,168,0,9030,42,21.141395334686553,286.7295227050781,11.950790316465177,0.05623289942741394
1.0,6375.6423262159915,42.18842868010203,57.70209348769415,2.5629184246063232,15.339584350585938,216,29.18099059800079,648.0830078125,908.0,0.9999999290420896,1345.8287353515625,99.5939854780833,0.0009617774012884124,0.0009622980869936962,36288,168,0,9072,42,17.77636068207877,208.56301879882812,11.263145325439316,0.05559969320893288
1.0,6405.340710292992,39.093073038827804,60.33119366850172,2.3192713260650635,15.327022552490234,217,29.69838407700081,648.0830078125,908.0,0.9999999474911463,651.780517578125,109.23230525425502,0.0009612404616536382,0.0009617646587982688,36456,168,0,9114,42,18.05828435222308,157.85830688476562,11.60640360523636,0.0518832728266716
1.0,6434.719818160993,36.60228454782849,55.00443032242003,2.9425480365753174,15.31729507446289,218,29.379107868000574,648.0830078125,908.0,0.9999999219462985,1327.4200439453125,95.0194714864095,0.000960699929072191,0.0009612276335683737,36624,168,0,9156,42,17.393033084415254,181.75796508789062,10.905436472457257,0.047441281378269196
1.0,6464.076940272993,36.75311693691072,65.35178386881238,1.3622303009033203,15.305366516113281,219,29.35712211200007,648.0830078125,908.0,0.9999999120121911,1468.8447265625,111.52459798540387,0.0009601558077592524,0.0009606870154918414,36792,168,0,9198,42,20.364372357016517,202.8160400390625,10.942026941527036,0.050101082772016525
1.0,6493.440926017993,32.38970877726873,43.367842782111396,2.4101719856262207,15.293583869934082,220,29.36398574499981,648.0830078125,908.0,0.9999999290420896,425.5285339355469,79.66335976691474,0.0009596081019579897,0.0009601428087845207,36960,168,0,9240,42,13.309781789779663,133.69984436035156,10.250710587505074,0.04320787265896797
1.0,6522.8059614029935,40.77980281909307,59.19487722147079,3.0296027660369873,15.28821849822998,221,29.365035385000738,648.0830078125,908.0,0.9999999418145135,919.8222045898438,105.35332345962524,0.0009590568159395229,0.0009595950176902445,37128,168,0,9282,42,19.075789636089688,141.3302001953125,11.236802680307024,0.04769986867904663
1.0,6552.068816128993,41.374894445850735,67.22335665282749,1.0178223848342896,15.276927947998047,222,29.262854725999205,648.0830078125,908.0,0.9999999176888239,2035.0250244140625,111.46103071598779,0.0009585019540028911,0.0009590436464807977,37296,168,0,9324,42,21.76162633015996,245.118896484375,11.459783385818204,0.05135250464081764
1.0,6581.310968669992,49.29101348490942,82.37686243085633,0.8775078654289246,15.264715194702148,223,29.242152540999086,648.0830078125,908.0,0.9999999191079821,1311.68115234375,144.5276220526014,0.0009579435204750189,0.000958488699455884,37464,168,0,9366,42,24.8803074998515,156.8798370361328,12.290981723549997,0.058017343282699585
1.0,6610.586864771993,39.588253620125,49.013099835032506,2.575160264968872,15.256511688232422,224,29.275896102000843,648.0830078125,908.0,0.9999999503294627,503.98876953125,89.93218576340448,0.0009573815197106833,0.000957930180943092,37632,168,0,9408,42,14.209287430558886,178.12814331054688,11.773425400168414,0.058445289731025696
1.0,6639.603079029994,39.31326242571785,54.14269555750347,2.1292619705200195,15.2451171875,225,29.016214258001128,648.0830078125,908.0,0.9999999318804059,957.46337890625,99.87855225517636,0.0009568159560924792,0.0009573680952978606,37800,168,0,9450,42,16.22066201766332,186.2532196044922,11.932656939119278,0.04700034111738205
1.0,6668.807082795995,33.679295508634475,45.7800342071624,1.978654384613037,15.236913681030273,226,29.204003766000824,648.0830078125,908.0,0.9999999347187224,607.4574584960938,83.23780446960812,0.0009562468340307854,0.0009568024469034471,37968,168,0,9492,42,13.991340232746941,142.9847412109375,10.801857776629427,0.0524136945605278
1.0,6697.870638159995,40.36670361814045,68.92390970956711,2.4125072956085205,15.226129531860352,227,29.063555364000422,648.0830078125,908.0,0.999999938976197,1977.4957275390625,117.84722466695877,0.0009556741579637298,0.0009562332401708909,38136,168,0,9534,42,21.96781496348835,271.3343505859375,11.319352579569179,0.04413151368498802
1.0,6727.019870060994,38.87554984007563,66.65083132471356,1.2575981616973877,15.210034370422363,228,29.14923190099944,648.0830078125,908.0,0.9999999176888239,1899.432861328125,110.75340544609796,0.0009550979323571555,0.0009556604795389808,38304,168,0,9576,42,19.333602692399705,235.60537719726562,10.954886221060795,0.051604826003313065
1.0,6756.033147247994,43.96650396642231,66.52003819601876,2.2894439697265625,15.207183837890625,229,29.013277186999403,648.0830078125,908.0,0.9999999418145135,925.3349609375,119.13792821339199,0.0009545181617045856,0.0009550841694742191,38472,168,0,9618,42,18.392734081972215,147.45289611816406,12.0093939111435,0.05259714275598526
1.0,6785.406693428995,42.68342724016735,68.83889956985202,1.1604074239730835,15.195510864257812,230,29.373546181001075,648.0830078125,908.0,0.9999999120121911,1520.2969970703125,115.29302137238639,0.000953934850527188,0.0009545043144707876,38640,168,0,9660,42,21.84701614578565,188.1001739501953,11.47729161022497,0.05404558777809143
1.0,6814.6470652269945,32.63436562958218,65.22379356622696,1.7364188432693481,15.188528060913086,231,29.240371797999615,648.0830078125,908.0,0.9999999162696657,1680.8782958984375,109.36481672241574,0.0009533480033737405,0.0009539209190505118,38808,168,0,9702,42,21.269628815707705,166.50482177734375,10.732126059077148,0.054414402693510056
1.0,6843.945306577994,34.80894840898968,49.593535810709,0.6909666657447815,15.177202224731445,232,29.298241350999888,648.0830078125,908.0,0.9999999162696657,1034.6025390625,88.61875083900634,0.0009527576248205953,0.0009533339877628267,38976,168,0,9744,42,15.287666241327921,145.14437866210938,10.366773368702049,0.04530588537454605
1.0,6873.107513889994,31.809788008530933,44.28600165389833,1.691894292831421,15.165101051330566,233,29.162207311999737,648.0830078125,908.0,0.9999999304612478,717.809814453125,78.3792511451812,0.0009521637194716425,0.0009527435251847401,39144,168,0,9786,42,14.042798489332199,145.57196044921875,10.20531462042016,0.0488147959113121
1.0,6902.316158043994,32.44877866336277,50.85435409772964,2.817988157272339,15.155911445617676,234,29.208644153999558,648.0830078125,908.0,0.999999924784615,1170.2120361328125,88.63443266777765,0.0009515662919582757,0.0009521495359207981,39312,168,0,9828,42,16.0280778833798,138.1834259033203,10.257282839356256,0.0462731271982193
1.0,6931.536438780993,35.18185436796574,50.53018772460165,0.7491074800491333,15.14445686340332,235,29.220280736999484,648.0830078125,908.0,0.9999999020780835,812.9931030273438,88.10249156043643,0.0009509653469393545,0.000951552024603048,39480,168,0,9870,42,14.928839253527778,145.33328247070312,10.314876177215151,0.04898391664028168
1.0,6960.694206918994,40.701065672295435,58.15791151353291,1.3560138940811157,15.134599685668945,236,29.157768138000392,648.0830078125,908.0,0.9999999162696657,1097.376953125,101.65506621201833,0.0009503608891011689,0.0009509509958910033,39648,168,0,9912,42,16.8141188621521,144.76263427734375,10.696230389931728,0.03842819482088089
1.0,6989.955478061995,32.460568002292085,43.237843212627226,1.5885045528411865,15.123589515686035,237,29.261271143001068,648.0830078125,908.0,0.9999999361378806,718.345458984375,76.48738669781457,0.0009497529231574025,0.0009503464544716066,39816,168,0,9954,42,13.730430969170161,139.983154296875,10.246764382790952,0.048418737947940826
1.0,7019.167816390995,40.56537868011566,59.11044060332434,1.299271583557129,15.118425369262695,238,29.212338328999977,648.0830078125,908.0,0.9999999063355582,1720.6417236328125,99.50610043321338,0.0009491414538490958,0.0009497384050591932,39984,168,0,9996,42,18.402186219181335,231.10202026367188,10.880578431855177,0.0515495128929615
1.0,7048.395079950995,40.35758525133133,47.32858002753485,1.9729957580566406,15.10999584197998,239,29.22726356000021,648.0830078125,908.0,0.9999999262037731,652.6498413085938,86.45976610410781,0.0009485264859446096,0.0009491268523954548,40152,168,0,10038,42,13.052252966733207,146.74014282226562,10.977783772140919,0.045365914702415466
1.0,7077.586716719996,31.36587297206833,40.14684201422192,1.0203860998153687,15.09686279296875,240,29.19163676900098,648.0830078125,908.0,0.9999999120121911,917.858154296875,74.44274163246155,0.0009479080242395869,0.0009485118012494015,40320,168,0,10080,42,11.009420742591223,124.09896850585938,10.005830153335063,0.04827675595879555
1.0,7106.800100953995,33.342818311282564,46.000813052767796,2.4000446796417236,15.089287757873535,241,29.213384233999022,648.0830078125,908.0,0.9999999347187224,479.8735656738281,80.7376446723938,0.0009472860735569163,0.0009478932564173262,40488,168,0,10122,42,14.215147810322899,117.10539245605469,10.049405332588192,0.05414469540119171
1.0,7135.970199432995,48.69704355228515,77.23919935169674,1.6083208322525024,15.078593254089355,242,29.170098479000444,648.0830078125,908.0,0.9999999276229313,2721.154052734375,135.48743371736435,0.0009466606387466943,0.0009472712227227653,40656,168,0,10164,42,21.25966398205076,414.0420837402344,12.428538774007134,0.04916117340326309
1.0,7165.1867751329955,50.48184631268183,80.73569349447887,1.592184066772461,15.072474479675293,243,29.21657570000025,648.0830078125,908.0,0.999999924784615,1899.4169921875,140.05411968912398,0.0009460317246861869,0.0009466457050164629,40824,168,0,10206,42,23.765704333782196,269.79144287109375,12.24347559444695,0.04552416130900383
1.0,7194.422410010995,38.14766853763943,46.04426455781574,1.0342748165130615,15.059046745300293,244,29.235634877999473,648.0830078125,908.0,0.999999924784615,706.4007568359375,85.63787279810224,0.0009453993362797926,0.0009460167081763314,40992,168,0,10248,42,15.15185843195234,170.77349853515625,11.11649069535945,0.049562618136405945
1.0,7223.696438374995,42.709908360526676,72.17141201382591,1.325071096420288,15.052103996276855,245,29.274028363999605,648.0830078125,908.0,0.9999999219462985,2082.164306640625,118.4845617441904,0.0009447634784590033,0.0009453842371074147,41160,168,0,10290,42,24.08893385671434,291.8677978515625,12.022308987897954,0.05474624037742615
1.0,7252.833226045996,43.41788166761398,66.99933934779395,3.3818185329437256,15.045868873596191,246,29.136787671001002,648.0830078125,908.0,0.9999999474911463,1267.7747802734375,120.49098962829227,0.0009441241561823656,0.0009447482967418492,41328,168,0,10332,42,21.43989698659806,193.5970458984375,11.686352207879757,0.06134534999728203
