error_case,global_value_mean,model_state,per_channel_mean,per_direction_mean,reduction,relative_to_h0_mean,sample_count,split,variant
persistence_error,220.64785614013672,plain_last,"{""Bcc1"": 0.037575891520828006, ""Bcc2"": 90.77579078674316, ""Bcc3"": 41.589691260666584, ""press"": 2.821079543232918, ""rho"": 0.0891893519088626, ""vel1"": 2.2229878902435303, ""vel2"": 27.54385838508606, ""vel3"": 55.567681963648646}","{""phi"": 100.19898537695408, ""r"": 63.44279155731201, ""theta"": 57.00608386993408}",uniform,0.12274695685918402,5,validation,H4_spherical_metric_proxy:all_channels_naive_proxy
persistence_error,0.004206262109801173,plain_last,"{""Bcc1"": 6.092427556723123e-05, ""Bcc2"": 0.0007884111313614994, ""Bcc3"": 0.00184790046478156, ""press"": 0.00011054434107791167, ""rho"": 5.223283042141702e-05, ""vel1"": 0.00031234255075105464, ""vel2"": 0.0005058307928266004, ""vel3"": 0.0005280757759464905}","{""phi"": 0.00030946949464123464, ""r"": 0.001443580724298954, ""theta"": 0.0024532119510695337}",volume_proxy,1.551295073983851e-06,5,validation,H4_spherical_metric_proxy:all_channels_naive_proxy
persistence_error,2.91026885509491,plain_last,"{""press"": 2.821079447865486, ""rho"": 0.0891893519088626}","{""phi"": 2.2570555989514105, ""r"": 0.2690374583005905, ""theta"": 0.384175731241703}",uniform,0.002276275487649939,5,validation,H4_spherical_metric_proxy:scalar_channel_proxy_only
persistence_error,0.00016277716713375412,plain_last,"{""press"": 0.00011054433816752862, ""rho"": 5.223283042141702e-05}","{""phi"": 4.621072102963808e-05, ""r"": 4.453145475054043e-05, ""theta"": 7.20349940820597e-05}",volume_proxy,1.2454359157105276e-07,5,validation,H4_spherical_metric_proxy:scalar_channel_proxy_only
target_field,22876.496484375,plain_last,"{""Bcc1"": 602.9452026367187, ""Bcc2"": 4909.2912109375, ""Bcc3"": 9556.38740234375, ""press"": 512.2883544921875, ""rho"": 341.003173828125, ""vel1"": 1433.3236083984375, ""vel2"": 3329.37509765625, ""vel3"": 2191.881982421875}","{""phi"": 28.87641487121582, ""r"": 10875.316015625, ""theta"": 11972.303125}",uniform,1.0,5,validation,H0_current_upstream
target_field,5.585082149505615,plain_last,"{""Bcc1"": 0.14720341861248015, ""Bcc2"": 1.1985574245452881, ""Bcc3"": 2.3331023931503294, ""press"": 0.12507039904594422, ""rho"": 0.08325272798538208, ""vel1"": 0.3499325215816498, ""vel2"": 0.8128357172012329, ""vel3"": 0.5351274371147156}","{""phi"": 0.007049905974417925, ""r"": 2.655106449127197, ""theta"": 2.922925567626953}",uniform,0.000244140625,5,validation,H1_unit_index
target_field,22876.496484375,plain_last,"{""Bcc1"": 602.9452026367187, ""Bcc2"": 4909.2912109375, ""Bcc3"": 9556.38740234375, ""press"": 512.2883544921875, ""rho"": 341.003173828125, ""vel1"": 1433.3236083984375, ""vel2"": 3329.37509765625, ""vel3"": 2191.881982421875}","{""phi"": 28.87641487121582, ""r"": 10875.316015625, ""theta"": 11972.303125}",uniform,1.0,5,validation,H2_normalized_axis
target_field,1057.9104614257812,plain_last,"{""Bcc1"": 21.323732376098633, ""Bcc2"": 275.91220703125, ""Bcc3"": 406.90074462890624, ""press"": 14.010367584228515, ""rho"": 14.15157585144043, ""vel1"": 75.54596557617188, ""vel2"": 181.55935668945312, ""vel3"": 68.50648727416993}","{""phi"": 0.7314481973648072, ""r"": 230.83778686523436, ""theta"": 826.3411987304687}",uniform,0.045582560975929186,5,validation,H3_stored_logr
target_field,85.92736587524413,plain_last,"{""Bcc1"": 4.1231128692626955, ""Bcc2"": 0.47767733633518217, ""Bcc3"": 9.732553672790527, ""press"": 9.113382339477539, ""rho"": 17.70636558532715, ""vel1"": 30.369019031524658, ""vel2"": 1.2590158224105834, ""vel3"": 13.146240425109863}","{""phi"": 0.021667629439616577, ""r"": 10.942004013061524, ""theta"": 74.96369781494141}",volume_proxy,0.0038636980029552862,5,validation,H3_stored_logr
target_field,898.6639770507812,plain_last,"{""Bcc1"": 20.64192771911621, ""Bcc2"": 197.40776977539062, ""Bcc3"": 373.60918579101565, ""press"": 12.337583541870117, ""rho"": 12.738682174682618, ""vel1"": 69.32478065490723, ""vel2"": 156.86439514160156, ""vel3"": 55.73965682983398}","{""phi"": 0.7314481973648072, ""r"": 71.5913185119629, ""theta"": 826.3411987304687}",uniform,0.038892891075190124,5,validation,H3_stored_r
target_field,74.98833694458008,plain_last,"{""Bcc1"": 3.8456408023834228, ""Bcc2"": 0.2572611466050148, ""Bcc3"": 7.764146423339843, ""press"": 8.051591300964356, ""rho"": 16.716140365600587, ""vel1"": 25.439102172851562, ""vel2"": 0.8208561360836029, ""vel3"": 12.093599414825439}","{""phi"": 0.021667629439616577, ""r"": 0.00297386166639626, ""theta"": 74.96369781494141}",volume_proxy,0.0033710004289849915,5,validation,H3_stored_r
target_field,275.62499084472654,plain_last,"{""Bcc1"": 3.502339792251587, ""Bcc2"": 98.12046813964844, ""Bcc3"": 68.79629287719726, ""press"": 2.1473955631256105, ""rho"": 0.6621022939682006, ""vel1"": 3.8777388095855714, ""vel2"": 65.91691360473632, ""vel3"": 32.60174845010042}","{""phi"": 47.30731804519892, ""r"": 71.5913185119629, ""theta"": 156.72635803222656}",uniform,0.011853745092699517,5,validation,H4_spherical_metric_proxy:all_channels_naive_proxy
target_field,0.019795597717165946,plain_last,"{""Bcc1"": 0.0007789959781803191, ""Bcc2"": 0.0017047311179339887, ""Bcc3"": 0.00832422198727727, ""press"": 0.0007960359565913677, ""rho"": 0.0012442281236872076, ""vel1"": 0.0033561433549039064, ""vel2"": 0.0016445884946733713, ""vel3"": 0.0019466529367491603}","{""phi"": 0.00016883959469851106, ""r"": 0.00297386166639626, ""theta"": 0.01665289718657732}",volume_proxy,8.760392999266048e-07,5,validation,H4_spherical_metric_proxy:all_channels_naive_proxy
target_field,2.809497904777527,plain_last,"{""press"": 2.147395610809326, ""rho"": 0.6621022999286652}","{""phi"": 1.0011354876914993, ""r"": 0.3881098449230194, ""theta"": 1.4202526450157165}",uniform,0.00012946711562714778,5,validation,H4_spherical_metric_proxy:scalar_channel_proxy_only
target_field,0.0020402641035616397,plain_last,"{""press"": 0.0007960359682329, ""rho"": 0.001244228146970272}","{""phi"": 2.4739601006729117e-05, ""r"": 0.00019491277053020894, ""theta"": 0.0018206117674708366}",volume_proxy,9.080910372012086e-08,5,validation,H4_spherical_metric_proxy:scalar_channel_proxy_only
model_error,16114.2376953125,shared_initial,"{""Bcc1"": 197.13453979492186, ""Bcc2"": 2086.1818359375, ""Bcc3"": 6198.33759765625, ""press"": 299.55030822753906, ""rho"": 248.1539794921875, ""vel1"": 613.3456787109375, ""vel2"": 4164.2525390625, ""vel3"": 2307.2809814453126}","{""phi"": 0.008272433423735492, ""r"": 9439.81416015625, ""theta"": 6674.41484375}",uniform,1.0,5,train,H0_current_upstream
model_error,3.9341400623321534,shared_initial,"{""Bcc1"": 0.048128549754619596, ""Bcc2"": 0.5093217372894288, ""Bcc3"": 1.5132660150527955, ""press"": 0.07313239946961403, ""rho"": 0.060584467649459836, ""vel1"": 0.14974259734153747, ""vel2"": 1.0166632175445556, ""vel3"": 0.563301020860672}","{""phi"": 2.019637066341673e-06, ""r"": 2.304642128944397, ""theta"": 1.6294958114624023}",uniform,0.000244140625,5,train,H1_unit_index
model_error,16114.2376953125,shared_initial,"{""Bcc1"": 197.13453979492186, ""Bcc2"": 2086.1818359375, ""Bcc3"": 6198.33759765625, ""press"": 299.55030822753906, ""rho"": 248.1539794921875, ""vel1"": 613.3456787109375, ""vel2"": 4164.2525390625, ""vel3"": 2307.2809814453126}","{""phi"": 0.008272433423735492, ""r"": 9439.81416015625, ""theta"": 6674.41484375}",uniform,1.0,5,train,H2_normalized_axis
model_error,670.8427124023438,shared_initial,"{""Bcc1"": 6.914546775817871, ""Bcc2"": 88.74395370483398, ""Bcc3"": 258.68458404541013, ""press"": 5.6068174839019775, ""rho"": 10.868416786193848, ""vel1"": 16.27985849380493, ""vel2"": 222.2705841064453, ""vel3"": 61.4739444732666}","{""phi"": 0.00020954321445856294, ""r"": 174.716748046875, ""theta"": 496.12578125}",uniform,0.04008619673389612,5,train,H3_stored_logr
model_error,60.76298294067383,shared_initial,"{""Bcc1"": 3.7899672985076904, ""Bcc2"": 0.28996128439903257, ""Bcc3"": 1.5188652396202087, ""press"": 12.961050224304199, ""rho"": 26.603435516357422, ""vel1"": 12.19911994934082, ""vel2"": 1.2479421138763427, ""vel3"": 2.1526416718959807}","{""phi"": 1.0416230353799127e-05, ""r"": 9.470390701293946, ""theta"": 51.29258270263672}",volume_proxy,0.004362591623359138,5,train,H3_stored_logr
model_error,539.1218811035156,shared_initial,"{""Bcc1"": 6.543704795837402, ""Bcc2"": 64.65908737182617, ""Bcc3"": 221.02942504882813, ""press"": 4.227547740936279, ""rho"": 8.404476070404053, ""vel1"": 11.479767036437988, ""vel2"": 178.7893798828125, ""vel3"": 43.98847436904907}","{""phi"": 0.00020954321445856294, ""r"": 42.99589729309082, ""theta"": 496.12578125}",uniform,0.032528430760787014,5,train,H3_stored_r
model_error,51.294926452636716,shared_initial,"{""Bcc1"": 3.5587202072143556, ""Bcc2"": 0.1552863374352455, ""Bcc3"": 1.19583860039711, ""press"": 11.285468101501465, ""rho"": 24.339630126953125, ""vel1"": 8.177326679229736, ""vel2"": 0.723285648226738, ""vel3"": 1.8593708455562592}","{""phi"": 1.0416230353799127e-05, ""r"": 0.002333602821454406, ""theta"": 51.29258270263672}",volume_proxy,0.00364044646368353,5,train,H3_stored_r
model_error,163.7447082519531,shared_initial,"{""Bcc1"": 1.2698883533477783, ""Bcc2"": 39.99996337890625, ""Bcc3"": 47.58474349975586, ""press"": 0.1271592602133751, ""rho"": 0.09020775631070137, ""vel1"": 1.5494204998016357, ""vel2"": 70.01030654907227, ""vel3"": 3.113016331195831}","{""phi"": 3.205081056876224e-05, ""r"": 42.99589729309082, ""theta"": 120.74877624511718}",uniform,0.01010925762640337,5,train,H4_spherical_metric_proxy:all_channels_naive_proxy
model_error,0.010120963398367166,shared_initial,"{""Bcc1"": 0.00042927032336592674, ""Bcc2"": 0.0004013611644040793, ""Bcc3"": 0.00299000337254256, ""press"": 0.0008246244280599058, ""rho"": 0.00174684408120811, ""vel1"": 0.0009346946084406227, ""vel2"": 0.0018680019536986947, ""vel3"": 0.0009261631814297289}","{""phi"": 1.1453460208056803e-07, ""r"": 0.002333602821454406, ""theta"": 0.007787245698273182}",volume_proxy,6.417502753854623e-07,5,train,H4_spherical_metric_proxy:all_channels_naive_proxy
model_error,0.21736702024936677,shared_initial,"{""press"": 0.1271592602133751, ""rho"": 0.09020775929093361}","{""phi"": 4.914225737451261e-08, ""r"": 0.09824180901050568, ""theta"": 0.11912515610456467}",uniform,1.2513215215059575e-05,5,train,H4_spherical_metric_proxy:scalar_channel_proxy_only
model_error,0.0025714685209095476,shared_initial,"{""press"": 0.0008246244513429701, ""rho"": 0.0017468440346419811}","{""phi"": 2.661261974257602e-09, ""r"": 0.00042095650569535793, ""theta"": 0.002150509273633361}",volume_proxy,1.8581627148293023e-07,5,train,H4_spherical_metric_proxy:scalar_channel_proxy_only
persistence_error,3249.2848693847654,shared_initial,"{""Bcc1"": 11.88758019581437, ""Bcc2"": 405.87879676818847, ""Bcc3"": 1425.3904846191406, ""press"": 19.451854664087296, ""rho"": 19.237959039211272, ""vel1"": 102.51550076007842, ""vel2"": 1067.4605621337892, ""vel3"": 197.4621109008789}","{""phi"": 0.010047709410537209, ""r"": 1924.639599609375, ""theta"": 1324.63525390625}",uniform,1.0,5,train,H0_current_upstream
persistence_error,0.79328243881464,shared_initial,"{""Bcc1"": 0.002902241258743743, ""Bcc2"": 0.09909150311723351, ""Bcc3"": 0.34799572378396987, ""press"": 0.0047489879550994376, ""rho"": 0.00469676734355744, ""vel1"": 0.02502819842775352, ""vel2"": 0.2606104888021946, ""vel3"": 0.04820852316915989}","{""phi"": 2.4530540553069357e-06, ""r"": 0.46988271474838256, ""theta"": 0.32339727878570557}",uniform,0.000244140625,5,train,H1_unit_index
persistence_error,3249.2848693847654,shared_initial,"{""Bcc1"": 11.88758019581437, ""Bcc2"": 405.87879676818847, ""Bcc3"": 1425.3904846191406, ""press"": 19.451854664087296, ""rho"": 19.237959039211272, ""vel1"": 102.51550076007842, ""vel2"": 1067.4605621337892, ""vel3"": 197.4621109008789}","{""phi"": 0.010047709410537209, ""r"": 1924.639599609375, ""theta"": 1324.63525390625}",uniform,1.0,5,train,H2_normalized_axis
persistence_error,222.67852020263672,shared_initial,"{""Bcc1"": 0.8056690388359129, ""Bcc2"": 32.304538226127626, ""Bcc3"": 103.44344606399537, ""press"": 1.2492836762219668, ""rho"": 1.104485460370779, ""vel1"": 7.720216691493988, ""vel2"": 62.73871374130249, ""vel3"": 13.312162160873413}","{""phi"": 0.0002545114840302176, ""r"": 83.62386198043824, ""theta"": 139.05440521240234}",uniform,0.06517492652110365,5,train,H3_stored_logr
persistence_error,5.154811573028565,shared_initial,"{""Bcc1"": 0.01206908083986491, ""Bcc2"": 0.007822933071292937, ""Bcc3"": 0.07416095733642578, ""press"": 0.5904713889583946, ""rho"": 0.14362284857779742, ""vel1"": 3.20473063737154, ""vel2"": 0.9695611150935293, ""vel3"": 0.1523725673556328}","{""phi"": 1.1729074258281896e-05, ""r"": 2.327053615450859, ""theta"": 2.82774612903595}",volume_proxy,0.0020533931569010205,5,train,H3_stored_logr
persistence_error,158.96531600952147,shared_initial,"{""Bcc1"": 0.6397396003827452, ""Bcc2"": 22.670733201503754, ""Bcc3"": 78.61361842155456, ""press"": 0.748049861099571, ""rho"": 0.6035807827487588, ""vel1"": 5.070024703443051, ""vel2"": 41.14830341339111, ""vel3"": 9.471270179748535}","{""phi"": 0.0002545114840302176, ""r"": 19.910667330026627, ""theta"": 139.05440521240234}",uniform,0.04497997621371462,5,train,H3_stored_r
persistence_error,2.8287466168403625,shared_initial,"{""Bcc1"": 0.008424239128362387, ""Bcc2"": 0.0034823464971850625, ""Bcc3"": 0.05316509339027107, ""press"": 0.3355142518877983, ""rho"": 0.07951499707996845, ""vel1"": 1.688890372402966, ""vel2"": 0.5692018745467067, ""vel3"": 0.09055336713790893}","{""phi"": 1.1729074258281896e-05, ""r"": 0.0009885934327030555, ""theta"": 2.82774612903595}",volume_proxy,0.0011045255066543616,5,train,H3_stored_r
persistence_error,42.777253007888795,shared_initial,"{""Bcc1"": 0.03398930984840263, ""Bcc2"": 15.137238544225692, ""Bcc3"": 16.278494429588317, ""press"": 0.008584711271396372, ""rho"": 0.017202770098811014, ""vel1"": 0.05376391976606101, ""vel2"": 10.126535493135453, ""vel3"": 1.1214466273784638}","{""phi"": 4.730896430089615e-05, ""r"": 19.910667330026627, ""theta"": 22.866543292999268}",uniform,0.00974248714676519,5,train,H4_spherical_metric_proxy:all_channels_naive_proxy
persistence_error,0.0027278288151137533,shared_initial,"{""Bcc1"": 1.9707101165522546e-05, ""Bcc2"": 0.00010495850974621135, ""Bcc3"": 0.0012028038836433552, ""press"": 6.698723030922338e-05, ""rho"": 3.668990752885293e-05, ""vel1"": 0.00028705021513815155, ""vel2"": 0.0008575130690587684, ""vel3"": 0.00015211888603516854}","{""phi"": 1.3361261596630138e-07, ""r"": 0.0009885934327030555, ""theta"": 0.0017391018336638808}",volume_proxy,8.447563409494119e-07,5,train,H4_spherical_metric_proxy:all_channels_naive_proxy
persistence_error,0.025787484337342903,shared_initial,"{""press"": 0.008584711120056454, ""rho"": 0.017202773079043256}","{""phi"": 5.4979739605443004e-08, ""r"": 0.014144356828182936, ""theta"": 0.011643072069273331}",uniform,4.200733041867106e-06,5,train,H4_spherical_metric_proxy:scalar_channel_proxy_only
persistence_error,0.00010367713921368704,shared_initial,"{""press"": 6.698723030922338e-05, ""rho"": 3.6689908210973957e-05}","{""phi"": 3.0023486477490675e-09, ""r"": 4.51006468210835e-05, ""theta"": 5.857349028701719e-05}",volume_proxy,3.2119206474060204e-08,5,train,H4_spherical_metric_proxy:scalar_channel_proxy_only
target_field,16085.4337890625,shared_initial,"{""Bcc1"": 199.50058288574218, ""Bcc2"": 2090.6462158203126, ""Bcc3"": 6180.35166015625, ""press"": 306.6344970703125, ""rho"": 246.8684814453125, ""vel1"": 621.8291625976562, ""vel2"": 4138.273681640625, ""vel3"": 2301.3296875}","{""phi"": 0.008271513525687623, ""r"": 9437.6638671875, ""theta"": 6647.7615234375}",uniform,1.0,5,train,H0_current_upstream
target_field,3.9271078586578367,shared_initial,"{""Bcc1"": 0.0487061969935894, ""Bcc2"": 0.510411673784256, ""Bcc3"": 1.5088749170303344, ""press"": 0.07486193776130676, ""rho"": 0.0602706253528595, ""vel1"": 0.15181376039981842, ""vel2"": 1.0103207230567932, ""vel3"": 0.5618480682373047}","{""phi"": 2.01941248185733e-06, ""r"": 2.3041171550750734, ""theta"": 1.6229886531829834}",uniform,0.000244140625,5,train,H1_unit_index
target_field,16085.4337890625,shared_initial,"{""Bcc1"": 199.50058288574218, ""Bcc2"": 2090.6462158203126, ""Bcc3"": 6180.35166015625, ""press"": 306.6344970703125, ""rho"": 246.8684814453125, ""vel1"": 621.8291625976562, ""vel2"": 4138.273681640625, ""vel3"": 2301.3296875}","{""phi"": 0.008271513525687623, ""r"": 9437.6638671875, ""theta"": 6647.7615234375}",uniform,1.0,5,train,H2_normalized_axis
target_field,668.0621704101562,shared_initial,"{""Bcc1"": 6.9925994873046875, ""Bcc2"": 88.8244026184082, ""Bcc3"": 256.81923522949216, ""press"": 5.658509922027588, ""rho"": 10.806897926330567, ""vel1"": 16.25176067352295, ""vel2"": 221.37118835449218, ""vel3"": 61.33757858276367}","{""phi"": 0.00020951992621860428, ""r"": 174.19514923095704, ""theta"": 493.86680908203124}",uniform,0.039965746414258194,5,train,H3_stored_logr
target_field,60.629757690429685,shared_initial,"{""Bcc1"": 3.783951473236084, ""Bcc2"": 0.28655019104480745, ""Bcc3"": 1.503965187072754, ""press"": 13.01827335357666, ""rho"": 26.46603469848633, ""vel1"": 12.165851497650147, ""vel2"": 1.2541069984436035, ""vel3"": 2.1510265469551086}","{""phi"": 1.0412765839468239e-05, ""r"": 9.468365383148193, ""theta"": 51.16138458251953}",volume_proxy,0.004360064890830091,5,train,H3_stored_logr
target_field,536.7490600585937,shared_initial,"{""Bcc1"": 6.621681880950928, ""Bcc2"": 64.71891174316406, ""Bcc3"": 219.38142852783204, ""press"": 4.263548517227173, ""rho"": 8.356455039978027, ""vel1"": 11.452429962158202, ""vel2"": 178.05851135253906, ""vel3"": 43.89610719680786}","{""phi"": 0.00020951992621860428, ""r"": 42.88206148147583, ""theta"": 493.86680908203124}",uniform,0.03241697233745129,5,train,H3_stored_r
target_field,51.16372299194336,shared_initial,"{""Bcc1"": 3.5527511119842528, ""Bcc2"": 0.15375058203935624, ""Bcc3"": 1.1835818499326707, ""press"": 11.331050682067872, ""rho"": 24.211677169799806, ""vel1"": 8.146154499053955, ""vel2"": 0.7266635745763779, ""vel3"": 1.8580944865942002}","{""phi"": 1.0412765839468239e-05, ""r"": 0.0023299031890928745, ""theta"": 51.16138458251953}",volume_proxy,0.003637042220352655,5,train,H3_stored_r
target_field,162.9403076171875,shared_initial,"{""Bcc1"": 1.2967687606811524, ""Bcc2"": 40.03727760314941, ""Bcc3"": 47.12792816162109, ""press"": 0.13414124250411988, ""rho"": 0.08810300454497337, ""vel1"": 1.5507059812545776, ""vel2"": 69.60041656494141, ""vel3"": 3.104968082904816}","{""phi"": 3.199649580238883e-05, ""r"": 42.88206148147583, ""theta"": 120.05821380615234}",uniform,0.010067568184393128,5,train,H4_spherical_metric_proxy:all_channels_naive_proxy
target_field,0.010091990325599908,shared_initial,"{""Bcc1"": 0.00042910908814519644, ""Bcc2"": 0.00040134345181286335, ""Bcc3"": 0.0029699895996600388, ""press"": 0.0008295061998069286, ""rho"": 0.0017381237354129552, ""vel1"": 0.0009318112744949758, ""vel2"": 0.0018679648637771606, ""vel3"": 0.0009241426188964397}","{""phi"": 1.1451527500935289e-07, ""r"": 0.0023299031890928745, ""theta"": 0.0077619730494916436}",volume_proxy,6.409840514713459e-07,5,train,H4_spherical_metric_proxy:all_channels_naive_proxy
target_field,0.22224425077438353,shared_initial,"{""press"": 0.134141243994236, ""rho"": 0.08810300379991531}","{""phi"": 3.5828394784331864e-08, ""r"": 0.10178501009941102, ""theta"": 0.12045919895172119}",uniform,1.2740303915793034e-05,5,train,H4_spherical_metric_proxy:scalar_channel_proxy_only
target_field,0.0025676298420876263,shared_initial,"{""press"": 0.0008295062347315252, ""rho"": 0.0017381236189976334}","{""phi"": 2.647029830749765e-09, ""r"": 0.0004207759920973331, ""theta"": 0.002146851271390915}",volume_proxy,1.8581225843157867e-07,5,train,H4_spherical_metric_proxy:scalar_channel_proxy_only
model_error,22891.007421875,shared_initial,"{""Bcc1"": 596.9707214355469, ""Bcc2"": 4903.129638671875, ""Bcc3"": 9584.01826171875, ""press"": 497.7566650390625, ""rho"": 345.18189697265626, ""vel1"": 1415.8816650390625, ""vel2"": 3350.46396484375, ""vel3"": 2197.60439453125}","{""phi"": 28.885301780700683, ""r"": 10857.6296875, ""theta"": 12004.4923828125}",uniform,1.0,5,validation,H0_current_upstream
model_error,5.5886248588562015,shared_initial,"{""Bcc1"": 0.14574480503797532, ""Bcc2"": 1.1970531344413757, ""Bcc3"": 2.339848208427429, ""press"": 0.12152262330055237, ""rho"": 0.08427292406558991, ""vel1"": 0.34567423462867736, ""vel2"": 0.8179843664169312, ""vel3"": 0.5365245103836059}","{""phi"": 0.007052075630053878, ""r"": 2.650788497924805, ""theta"": 2.930784273147583}",uniform,0.000244140625,5,validation,H1_unit_index
model_error,22891.007421875,shared_initial,"{""Bcc1"": 596.9707214355469, ""Bcc2"": 4903.129638671875, ""Bcc3"": 9584.01826171875, ""press"": 497.7566650390625, ""rho"": 345.18189697265626, ""vel1"": 1415.8816650390625, ""vel2"": 3350.46396484375, ""vel3"": 2197.60439453125}","{""phi"": 28.885301780700683, ""r"": 10857.6296875, ""theta"": 12004.4923828125}",uniform,1.0,5,validation,H2_normalized_axis
model_error,1060.29375,shared_initial,"{""Bcc1"": 21.198040008544922, ""Bcc2"": 275.7333068847656, ""Bcc3"": 409.04920654296876, ""press"": 13.849409675598144, ""rho"": 14.303443336486817, ""vel1"": 75.52108993530274, ""vel2"": 181.98788757324218, ""vel3"": 68.65135040283204}","{""phi"": 0.7316733360290527, ""r"": 231.0729187011719, ""theta"": 828.48916015625}",uniform,0.045661157529472106,5,validation,H3_stored_logr
model_error,86.13348617553712,shared_initial,"{""Bcc1"": 4.127274036407471, ""Bcc2"": 0.48020440340042114, ""Bcc3"": 9.812729930877685, ""press"": 9.052025413513183, ""rho"": 17.78658256530762, ""vel1"": 30.449563217163085, ""vel2"": 1.2533317744731902, ""vel3"": 13.171776580810548}","{""phi"": 0.021669350418960676, ""r"": 10.959207439422608, ""theta"": 75.1526123046875}",volume_proxy,0.0038709981554612824,5,validation,H3_stored_logr
model_error,900.8797485351563,shared_initial,"{""Bcc1"": 20.51486988067627, ""Bcc2"": 197.28620300292968, ""Bcc3"": 375.6430908203125, ""press"": 12.195233917236328, ""rho"": 12.881974411010741, ""vel1"": 69.32316741943359, ""vel2"": 157.17881927490234, ""vel3"": 55.8563949584961}","{""phi"": 0.7316733360290527, ""r"": 71.65892715454102, ""theta"": 828.48916015625}",uniform,0.03896995592819869,5,validation,H3_stored_r
model_error,75.1772575378418,shared_initial,"{""Bcc1"": 3.849345874786377, ""Bcc2"": 0.25840822160243987, ""Bcc3"": 7.832158803939819, ""press"": 7.999857616424561, ""rho"": 16.789452362060548, ""vel1"": 25.515515041351318, ""vel2"": 0.8166062265634537, ""vel3"": 12.115913009643554}","{""phi"": 0.021669350418960676, ""r"": 0.002977169118821621, ""theta"": 75.1526123046875}",volume_proxy,0.0033777555975262295,5,validation,H3_stored_r
model_error,276.11451416015626,shared_initial,"{""Bcc1"": 3.4457409381866455, ""Bcc2"": 98.06991271972656, ""Bcc3"": 69.22347946166992, ""press"": 2.1153865575790407, ""rho"": 0.6825552225112915, ""vel1"": 3.868011999130249, ""vel2"": 66.10318908691406, ""vel3"": 32.60623432919383}","{""phi"": 47.32041870504618, ""r"": 71.65892715454102, ""theta"": 157.13516845703126}",uniform,0.011869170930669627,5,validation,H4_spherical_metric_proxy:all_channels_naive_proxy
model_error,0.019849076680839062,shared_initial,"{""Bcc1"": 0.0007794721517711878, ""Bcc2"": 0.0017040203441865743, ""Bcc3"": 0.0083673688583076, ""press"": 0.0007898122305050493, ""rho"": 0.0012516471790149808, ""vel1"": 0.0033594320178963245, ""vel2"": 0.0016460936982184648, ""vel3"": 0.0019512303173542024}","{""phi"": 0.00016885758313947007, ""r"": 0.002977169118821621, ""theta"": 0.016703049838542938}",volume_proxy,8.779495642591712e-07,5,validation,H4_spherical_metric_proxy:all_channels_naive_proxy
model_error,2.7979417562484743,shared_initial,"{""press"": 2.115386563539505, ""rho"": 0.6825551986694336}","{""phi"": 1.0051847106311471, ""r"": 0.3813363790512085, ""theta"": 1.4114205718040467}",uniform,0.00012892491576968354,5,validation,H4_spherical_metric_proxy:scalar_channel_proxy_only
model_error,0.0020414594328030944,shared_initial,"{""press"": 0.0007898122654296458, ""rho"": 0.0012516471790149808}","{""phi"": 2.4742602553828875e-05, ""r"": 0.0001946264412254095, ""theta"": 0.0018220903817564248}",volume_proxy,9.08076842450256e-08,5,validation,H4_spherical_metric_proxy:scalar_channel_proxy_only
persistence_error,5115.828503417969,shared_initial,"{""Bcc1"": 22.135369777679443, ""Bcc2"": 1613.5077026367187, ""Bcc3"": 2187.892904663086, ""press"": 44.149251556396486, ""rho"": 30.66617794036865, ""vel1"": 98.02374420166015, ""vel2"": 701.7695953369141, ""vel3"": 417.6836868286133}","{""phi"": 47.992689514160155, ""r"": 2944.6854736328123, ""theta"": 2123.150262451172}",uniform,1.0,5,validation,H0_current_upstream
persistence_error,1.2489815682172776,shared_initial,"{""Bcc1"": 0.00540414301212877, ""Bcc2"": 0.39392277896404265, ""Bcc3"": 0.5341535411775112, ""press"": 0.01077862586826086, ""rho"": 0.007486859848722815, ""vel1"": 0.023931578174233435, ""vel2"": 0.1713304676115513, ""vel3"": 0.10197355635464192}","{""phi"": 0.011716965213418007, ""r"": 0.7189173519611358, ""theta"": 0.5183472320437431}",uniform,0.000244140625,5,validation,H1_unit_index
persistence_error,5115.828503417969,shared_initial,"{""Bcc1"": 22.135369777679443, ""Bcc2"": 1613.5077026367187, ""Bcc3"": 2187.892904663086, ""press"": 44.149251556396486, ""rho"": 30.66617794036865, ""vel1"": 98.02374420166015, ""vel2"": 701.7695953369141, ""vel3"": 417.6836868286133}","{""phi"": 47.992689514160155, ""r"": 2944.6854736328123, ""theta"": 2123.150262451172}",uniform,1.0,5,validation,H2_normalized_axis
persistence_error,390.8299865722656,shared_initial,"{""Bcc1"": 1.6153930187225343, ""Bcc2"": 148.41742782592775, ""Bcc3"": 149.81377058029176, ""press"": 3.4883546829223633, ""rho"": 1.927818274497986, ""vel1"": 8.322084522247314, ""vel2"": 49.19909038543701, ""vel3"": 28.046055603027344}","{""phi"": 1.2156691014766694, ""r"": 162.17066688537597, ""theta"": 227.44364700317382}",uniform,0.0814120904543574,5,validation,H3_stored_logr
