absolute_error,channel,delta_model,delta_persistence,delta_true,error_l2,ground_truth_available,grouped_absolute_error,input,metric_source,model,model_state_metric,persistence_error_l2,persistence_relative_skill,persistence_relative_skill_undefined,reference_domain,relative_error,relative_error_undefined,signed_transport_agreement,source_snapshot,step,target,target_snapshot,transport_cosine,transport_cosine_undefined
"[1.1291922659393947,0.1049554655033278,0.007140059574639368,0.0002674972465523118,0.00039109568369091047,0.000446826687268559,6.987257633213299e-06,7.712364690308629e-08]",Bcc1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.1291922659393947,0.1049554655033278,0.007140059574639368,-0.0002674972465523118,0.00039109568369091047,0.000446826687268559,6.987257633213299e-06,7.712364690308629e-08]",1.1340821080771097,True,"{""inner"":0.6170738657213612,""middle"":0.0020613697980377873,""outer"":3.5321906400581926e-06}","[24.357446304717367,2.4901029942080983,0.2540942892187754,0.03194746401788599,0.008203518110151239,0.0008796807626863522,7.452103839229715e-05,1.8474234179722312e-05]",computed_canonical_persistence,persistence,"[24.357446304717367,2.4901029942080983,0.2540942892187754,0.03194746401788599,0.008203518110151239,0.0008796807626863522,7.452103839229715e-05,1.8474234179722312e-05]",1.1340821080771097,0.0,False,canonical_oracle,1.0,False,0.0,103,13,"[25.486638570656762,2.595058459711426,0.2612343487934148,0.03167996677133368,0.00859461379384215,0.0013265074499549112,8.150829602551045e-05,1.85513578266254e-05]",104,,True
"[4.243619717770718e-06,4.909396470815391e-05,4.908170586676181e-07,4.044590830151416e-07,3.2893300668302515e-08,1.372608191505589e-08,2.7419302161920985e-11,1.3403608213703341e-12]",Bcc2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.243619717770718e-06,4.909396470815391e-05,-4.908170586676181e-07,-4.044590830151416e-07,3.2893300668302515e-08,1.372608191505589e-08,-2.7419302161920985e-11,1.3403608213703341e-12]",4.928114688179176e-05,True,"{""inner"":2.6668792212962314e-05,""middle"":2.3547388106652951e-07,""outer"":1.437983149164566e-11}","[0.0025470748424051078,0.0005853534385895715,2.0593630004525535e-05,3.0741349977174243e-06,7.656371169484633e-07,5.529437059086247e-08,1.9036775032999603e-09,1.7519871025308262e-10]",computed_canonical_persistence,persistence,"[0.0025470748424051078,0.0005853534385895715,2.0593630004525535e-05,3.0741349977174243e-06,7.656371169484633e-07,5.529437059086247e-08,1.9036775032999603e-09,1.7519871025308262e-10]",4.928114688179176e-05,0.0,False,canonical_oracle,1.0,False,0.0,103,13,"[0.002542831222687337,0.0006344474032977254,2.0102812945857917e-05,2.6696759147022828e-06,7.985304176167658e-07,6.902045250591836e-08,1.8762582011380394e-09,1.7653907107445296e-10]",104,,True
"[0.0,0.0,0.0,8.232645869986615e-10,3.364328844346695e-08,7.034555443321163e-07,3.6472466382900054e-07,7.908259343501262e-09]",Bcc3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,8.232645869986615e-10,3.364328844346695e-08,7.034555443321163e-07,3.6472466382900054e-07,7.908259343501262e-09]",7.931386212034352e-07,True,"{""inner"":0.0,""middle"":1.8448052434064549e-07,""outer"":1.863164615862509e-07}","[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8738480012705983e-05,2.45794072831485e-05,9.624158106969646e-06,1.1612721629818584e-06,3.54635306451098e-08]",computed_canonical_persistence,persistence,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8738480012705983e-05,2.45794072831485e-05,9.624158106969646e-06,1.1612721629818584e-06,3.54635306451098e-08]",7.931386212034352e-07,0.0,False,canonical_oracle,1.0,False,0.375,103,13,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8739303277292982e-05,2.4613050571591968e-05,1.0327613651301763e-05,1.525996826810859e-06,4.337178998861106e-08]",104,,True
"[0.656716137746713,0.5196822600766122,0.04859296444187189,0.003367558199705911,0.002437996612810134,0.0010367483431266387,0.000526716132857187,8.331839395778196e-05]",rho,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.656716137746713,0.5196822600766122,0.04859296444187189,0.003367558199705911,0.002437996612810134,0.0010367483431266387,-0.000526716132857187,8.331839395778196e-05]",0.8388835775620018,True,"{""inner"":0.5881991989116626,""middle"":0.013858816899378644,""outer"":0.0003050172634074845}","[97.97337231479614,13.532979033491742,1.7507535271943084,0.2676194449639021,0.07215505587398519,0.022664467888019554,0.0576239810156183,0.04706451628698576]",computed_canonical_persistence,persistence,"[97.97337231479614,13.532979033491742,1.7507535271943084,0.2676194449639021,0.07215505587398519,0.022664467888019554,0.0576239810156183,0.04706451628698576]",0.8388835775620018,0.0,False,canonical_oracle,1.0,False,0.0,103,13,"[97.31665617704942,14.052661293568354,1.7993464916361803,0.270987003163608,0.07459305248679532,0.023701216231146193,0.057097264882761116,0.047147834680943544]",104,,True
"[0.2683516366037684,0.002342789613218779,1.6483223373113542e-05,2.23954915633545e-07,2.6234631265602117e-08,3.7320906076349985e-11,1.1287957800893466e-09,1.2090467902975977e-10]",press,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.2683516366037684,0.002342789613218779,1.6483223373113542e-05,-2.23954915633545e-07,-2.6234631265602117e-08,-3.7320906076349985e-11,-1.1287957800893466e-09,1.2090467902975977e-10]",0.2683618635403329,True,"{""inner"":0.13534721310849357,""middle"":4.183362560229692e-06,""outer"":6.248502295595532e-10}","[2.855416333900948,0.025429453074467902,0.00035116512425162366,1.0877817272731752e-05,8.635657587242285e-07,4.5052854719831236e-08,8.032044152715279e-08,6.13404247689323e-08]",computed_canonical_persistence,persistence,"[2.855416333900948,0.025429453074467902,0.00035116512425162366,1.0877817272731752e-05,8.635657587242285e-07,4.5052854719831236e-08,8.032044152715279e-08,6.13404247689323e-08]",0.2683618635403329,0.0,False,canonical_oracle,1.0,False,0.0,103,13,"[3.1237679705047166,0.02777224268768668,0.0003676483476247372,1.0653862357098207e-05,8.373311274586264e-07,4.5015533813754886e-08,7.919164574706344e-08,6.146132944796206e-08]",104,,True
"[0.0019108124764408152,0.003065168642788982,0.007183799469054411,0.018421152477891764,0.013837616350838355,0.05140008285618469,0.12765423256925923,0.012484223332139346]",vel1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0019108124764408152,0.003065168642788982,0.007183799469054411,0.018421152477891764,0.013837616350838355,-0.05140008285618469,0.12765423256925923,0.012484223332139346]",0.14031713853091177,True,"{""inner"":0.0024879905596148985,""middle"":0.022710662788492306,""outer"":0.07006922795069928}","[0.1591698949887509,0.06609977474607276,0.07656313582147171,0.10448431936691824,0.08359831525307176,0.3978974539204514,0.4317591239111124,0.07738190951102238]",computed_canonical_persistence,persistence,"[0.1591698949887509,0.06609977474607276,0.07656313582147171,0.10448431936691824,0.08359831525307176,0.3978974539204514,0.4317591239111124,0.07738190951102238]",0.14031713853091177,0.0,False,canonical_oracle,1.0,False,0.0,103,13,"[0.1610807074651917,0.06916494338886174,0.08374693529052613,0.12290547184481,0.09743593160391012,0.3464973710642667,0.5594133564803716,0.08986613284316172]",104,,True
"[7.436012469449397e-06,8.697738868343199e-07,2.0058106914927964e-06,1.1694725387994734e-05,1.1735566555558336e-05,1.8400145867314684e-06,1.1000393380787544e-07,4.42345698138653e-09]",vel2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7.436012469449397e-06,8.697738868343199e-07,2.0058106914927964e-06,1.1694725387994734e-05,1.1735566555558336e-05,1.8400145867314684e-06,-1.1000393380787544e-07,4.42345698138653e-09]",1.838374181124425e-05,True,"{""inner"":4.152893178141859e-06,""middle"":6.819029305444334e-06,""outer"":5.7213695394630987e-08}","[0.0005236678947120916,1.68654542866382e-05,8.353481447339592e-05,0.00013774633638644076,5.920386798505377e-05,3.1904078923093502e-06,8.616558661238046e-07,1.9570265568499997e-08]",computed_canonical_persistence,persistence,"[0.0005236678947120916,1.68654542866382e-05,8.353481447339592e-05,0.00013774633638644076,5.920386798505377e-05,3.1904078923093502e-06,8.616558661238046e-07,1.9570265568499997e-08]",1.838374181124425e-05,0.0,False,canonical_oracle,1.0,False,0.0,103,13,"[0.000531103907181541,1.773522817347252e-05,8.554062516488871e-05,0.0001494410617744355,7.09394345406121e-05,5.030422479040819e-06,7.516519323159292e-07,2.3993722549886527e-08]",104,,True
"[6.552220692150051e-07,0.0,1.959528879367573e-06,5.08060951770516e-06,4.70229680340072e-05,3.4397068255222034e-06,4.4590733782068966e-05,4.6963505432787275e-06]",vel3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-6.552220692150051e-07,0.0,-1.959528879367573e-06,-5.08060951770516e-06,-4.70229680340072e-05,3.4397068255222034e-06,4.4590733782068966e-05,4.6963505432787275e-06]",6.529519136875216e-05,True,"{""inner"":3.2761103460750256e-07,""middle"":1.4375703314150534e-05,""outer"":2.4643542162673847e-05}","[6.552220692150051e-07,0.0,0.00011867646218372842,0.0008244361633037596,0.0013017471674759147,0.0009943847403196542,0.00040925285816188403,6.878705883743276e-05]",computed_canonical_persistence,persistence,"[6.552220692150051e-07,0.0,0.00011867646218372842,0.0008244361633037596,0.0013017471674759147,0.0009943847403196542,0.00040925285816188403,6.878705883743276e-05]",6.529519136875216e-05,0.0,False,canonical_oracle,1.0,False,0.125,103,13,"[0.0,0.0,0.00011671693330436085,0.0008193555537860545,0.0012547241994419075,0.0009978244471451764,0.000453843591943953,7.348340938071149e-05]",104,,True
"[1.1504870029599523,0.1045739540193531,0.006972567504558214,0.00025448703620047086,7.390746134432365e-05,0.0005407485201856012,6.707644808357494e-06,1.137631197377168e-07]",Bcc1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.1504870029599523,0.1045739540193531,0.006972567504558214,-0.00025448703620047086,-7.390746134432365e-05,0.0005407485201856012,6.707644808357494e-06,1.137631197377168e-07]",1.1552510702079235,True,"{""inner"":0.6275304784896527,""middle"":0.0019604276305721525,""outer"":3.4107039640476056e-06}","[25.486638570656762,2.595058459711426,0.2612343487934148,0.03167996677133368,0.00859461379384215,0.0013265074499549112,8.150829602551045e-05,1.85513578266254e-05]",computed_canonical_persistence,persistence,"[25.486638570656762,2.595058459711426,0.2612343487934148,0.03167996677133368,0.00859461379384215,0.0013265074499549112,8.150829602551045e-05,1.85513578266254e-05]",1.1552510702079235,0.0,False,canonical_oracle,1.0,False,0.0,104,14,"[26.637125573616714,2.6996324137307792,0.268206916297973,0.03142547973513321,0.008520706332497826,0.0018672559701405124,8.821594083386795e-05,1.8665120946363115e-05]",105,,True
"[2.2123237334624804e-06,4.0323752473248194e-05,6.00212441156942e-07,2.927977882319494e-07,2.326281618492493e-08,5.6905589269449265e-09,9.56214668324395e-12,1.9031562426467125e-12]",Bcc2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.2123237334624804e-06,4.0323752473248194e-05,-6.00212441156942e-07,-2.927977882319494e-07,-2.326281618492493e-08,-5.6905589269449265e-09,-9.56214668324395e-12,1.9031562426467125e-12]",4.038992385343054e-05,True,"{""inner"":2.1268038103355337e-05,""middle"":2.304909011251903e-07,""outer"":5.732651462945331e-12}","[0.002542831222687337,0.0006344474032977254,2.0102812945857917e-05,2.6696759147022828e-06,7.985304176167658e-07,6.902045250591836e-08,1.8762582011380394e-09,1.7653907107445296e-10]",computed_canonical_persistence,persistence,"[0.002542831222687337,0.0006344474032977254,2.0102812945857917e-05,2.6696759147022828e-06,7.985304176167658e-07,6.902045250591836e-08,1.8762582011380394e-09,1.7653907107445296e-10]",4.038992385343054e-05,0.0,False,canonical_oracle,1.0,False,0.0,104,14,"[0.0025406188989538746,0.0006747711557709736,1.9502600504700975e-05,2.3768781264703334e-06,7.752676014318409e-07,6.332989357897343e-08,1.8666960544547954e-09,1.7844222731709967e-10]",105,,True
"[4.3432133747350584e-11,0.0,0.0,2.4347693482713938e-08,1.6831007218537808e-08,4.5957623829227994e-07,3.101402512915187e-07,1.074212211828482e-08]",Bcc3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.3432133747350584e-11,0.0,0.0,2.4347693482713938e-08,1.6831007218537808e-08,4.5957623829227994e-07,3.101402512915187e-07,1.074212211828482e-08]",5.553276351217558e-07,True,"{""inner"":2.1716066873675292e-11,""middle"":1.2518873474838292e-07,""outer"":1.6044118670490176e-07}","[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8739303277292982e-05,2.4613050571591968e-05,1.0327613651301763e-05,1.525996826810859e-06,4.337178998861106e-08]",computed_canonical_persistence,persistence,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8739303277292982e-05,2.4613050571591968e-05,1.0327613651301763e-05,1.525996826810859e-06,4.337178998861106e-08]",5.553276351217558e-07,0.0,False,canonical_oracle,1.0,False,0.25,104,14,"[2.9146768132968776e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8763650970775696e-05,2.4629881578810506e-05,1.0787189889594043e-05,1.8361370781023776e-06,5.411391210689588e-08]",105,,True
"[1.0411336205980035,0.5186861815349744,0.04814194310111408,0.006897813563162325,0.00022008814425585055,0.0013778177337140547,0.0005235726914365746,7.19512136488007e-05]",rho,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.0411336205980035,0.5186861815349744,0.04814194310111408,0.006897813563162325,0.00022008814425585055,0.0013778177337140547,-0.0005235726914365746,7.19512136488007e-05]",1.1642001647045845,True,"{""inner"":0.7799099010664889,""middle"":0.014159415635561577,""outer"":0.00029776195254268764}","[97.31665617704942,14.052661293568354,1.7993464916361803,0.270987003163608,0.07459305248679532,0.023701216231146193,0.057097264882761116,0.047147834680943544]",computed_canonical_persistence,persistence,"[97.31665617704942,14.052661293568354,1.7993464916361803,0.270987003163608,0.07459305248679532,0.023701216231146193,0.057097264882761116,0.047147834680943544]",1.1642001647045845,0.0,False,canonical_oracle,1.0,False,0.0,104,14,"[98.35778979764743,14.571347475103329,1.8474884347372944,0.27788481672677035,0.07481314063105117,0.025079033964860248,0.05657369219132454,0.047219785894592345]",105,,True
"[0.2796249629272096,0.0024627957536414308,1.853416471723975e-05,1.4555387307727799e-09,6.043862194701121e-08,1.9972392075609385e-09,1.087961162915002e-09,9.506528918517382e-11]",press,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.2796249629272096,0.0024627957536414308,1.853416471723975e-05,1.4555387307727799e-09,-6.043862194701121e-08,1.9972392075609385e-09,-1.087961162915002e-09,9.506528918517382e-11]",0.27963580886303957,True,"{""inner"":0.14104387934042553,""middle"":4.6495140292812735e-06,""outer"":5.91513226050088e-10}","[3.1237679705047166,0.02777224268768668,0.0003676483476247372,1.0653862357098207e-05,8.373311274586264e-07,4.5015533813754886e-08,7.919164574706344e-08,6.146132944796206e-08]",computed_canonical_persistence,persistence,"[3.1237679705047166,0.02777224268768668,0.0003676483476247372,1.0653862357098207e-05,8.373311274586264e-07,4.5015533813754886e-08,7.919164574706344e-08,6.146132944796206e-08]",0.27963580886303957,0.0,False,canonical_oracle,1.0,False,0.0,104,14,"[3.403392933431926,0.030235038441328112,0.00038618251234197695,1.065531789582898e-05,7.768925055116152e-07,4.7012773021315825e-08,7.810368458414844e-08,6.155639473714723e-08]",105,,True
"[0.001143214656110808,0.0029032593762327447,0.007209571613376167,0.016658409356862122,0.02487671648186425,0.06169810633255551,0.1144954117660184,0.017954541398354784]",vel1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.001143214656110808,0.0029032593762327447,0.007209571613376167,0.016658409356862122,0.02487671648186425,-0.06169810633255551,0.1144954117660184,0.017954541398354784]",0.13489361956794899,True,"{""inner"":0.0020232370161717764,""middle"":0.027610700946164513,""outer"":0.0662249765821866}","[0.1610807074651917,0.06916494338886174,0.08374693529052613,0.12290547184481,0.09743593160391012,0.3464973710642667,0.5594133564803716,0.08986613284316172]",computed_canonical_persistence,persistence,"[0.1610807074651917,0.06916494338886174,0.08374693529052613,0.12290547184481,0.09743593160391012,0.3464973710642667,0.5594133564803716,0.08986613284316172]",0.13489361956794899,0.0,False,canonical_oracle,1.0,False,0.0,104,14,"[0.1599374928090809,0.07206820276509449,0.09095650690390229,0.13956388120167212,0.12231264808577437,0.2847992647317112,0.67390876824639,0.1078206742415165]",105,,True
"[4.2564762082379984e-07,1.052519329800351e-06,1.8968763356976627e-06,9.122753253265994e-06,1.1877301445475767e-05,3.352841616844141e-06,1.8014452681735908e-07,8.916086486440767e-09]",vel2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[4.2564762082379984e-07,1.052519329800351e-06,1.8968763356976627e-06,9.122753253265994e-06,1.1877301445475767e-05,3.352841616844141e-06,-1.8014452681735908e-07,8.916086486440767e-09]",1.550664720921659e-05,True,"{""inner"":7.390834753120754e-07,""middle"":6.562443162820891e-06,""outer"":9.453030665189993e-08}","[0.000531103907181541,1.773522817347252e-05,8.554062516488871e-05,0.0001494410617744355,7.09394345406121e-05,5.030422479040819e-06,7.516519323159292e-07,2.3993722549886527e-08]",computed_canonical_persistence,persistence,"[0.000531103907181541,1.773522817347252e-05,8.554062516488871e-05,0.0001494410617744355,7.09394345406121e-05,5.030422479040819e-06,7.516519323159292e-07,2.3993722549886527e-08]",1.550664720921659e-05,0.0,False,canonical_oracle,1.0,False,0.0,104,14,"[0.0005315295548023648,1.878774750327287e-05,8.743750150058638e-05,0.0001585638150277015,8.281673598608787e-05,8.38326409588496e-06,5.715074054985701e-07,3.2909809036327294e-08]",105,,True
"[6.490383319638054e-06,0.0,4.359929627818413e-08,1.0255587254111905e-06,4.813439352342806e-05,1.0062537018174422e-05,3.887607228148616e-05,5.177796324787044e-06]",vel3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6.490383319638054e-06,0.0,4.359929627818413e-08,1.0255587254111905e-06,-4.813439352342806e-05,1.0062537018174422e-05,3.887607228148616e-05,5.177796324787044e-06]",6.324169359813522e-05,True,"{""inner"":3.245191659819027e-06,""middle"":1.4816522140822964e-05,""outer"":2.2026934303136602e-05}","[0.0,0.0,0.00011671693330436085,0.0008193555537860545,0.0012547241994419075,0.0009978244471451764,0.000453843591943953,7.348340938071149e-05]",computed_canonical_persistence,persistence,"[0.0,0.0,0.00011671693330436085,0.0008193555537860545,0.0012547241994419075,0.0009978244471451764,0.000453843591943953,7.348340938071149e-05]",6.324169359813522e-05,0.0,False,canonical_oracle,1.0,False,0.125,104,14,"[6.490383319638054e-06,0.0,0.00011676053260063903,0.0008203811125114657,0.0012065898059184794,0.0010078869841633508,0.0004927196642254392,7.866120570549853e-05]",105,,True
"[1.1341649803812643,0.10513526904064596,0.007405275764538866,0.00017803598678372765,0.00038042952316619423,0.0005254606192176801,1.0255535579922767e-05,1.899618771826444e-07]",Bcc1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.1341649803812643,0.10513526904064596,0.007405275764538866,-0.00017803598678372765,-0.00038042952316619423,0.0005254606192176801,1.0255535579922767e-05,1.899618771826444e-07]",1.13905176276855,True,"{""inner"":0.6196501247109552,""middle"":0.002122300473426617,""outer"":5.222748728552706e-06}","[26.637125573616714,2.6996324137307792,0.268206916297973,0.03142547973513321,0.008520706332497826,0.0018672559701405124,8.821594083386795e-05,1.8665120946363115e-05]",computed_canonical_persistence,persistence,"[26.637125573616714,2.6996324137307792,0.268206916297973,0.03142547973513321,0.008520706332497826,0.0018672559701405124,8.821594083386795e-05,1.8665120946363115e-05]",1.13905176276855,0.0,False,canonical_oracle,1.0,False,0.0,105,15,"[27.77129055399798,2.804767682771425,0.27561219206251186,0.031247443748349483,0.008140276809331631,0.0023927165893581925,9.847147641379071e-05,1.885508282354576e-05]",106,,True
"[6.4568001585853935e-06,3.710064829741725e-05,6.084049286211937e-07,2.2261065696742503e-07,4.5279759466409976e-08,2.1139110561073397e-09,2.4839633417926643e-10,4.454257138538267e-12]",Bcc2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-6.4568001585853935e-06,3.710064829741725e-05,-6.084049286211937e-07,-2.2261065696742503e-07,-4.5279759466409976e-08,2.1139110561073397e-09,2.4839633417926643e-10,4.454257138538267e-12]",3.766391030184308e-05,True,"{""inner"":2.177872422800132e-05,""middle"":2.1960231402778401e-07,""outer"":1.2642529565890235e-10}","[0.0025406188989538746,0.0006747711557709736,1.9502600504700975e-05,2.3768781264703334e-06,7.752676014318409e-07,6.332989357897343e-08,1.8666960544547954e-09,1.7844222731709967e-10]",computed_canonical_persistence,persistence,"[0.0025406188989538746,0.0006747711557709736,1.9502600504700975e-05,2.3768781264703334e-06,7.752676014318409e-07,6.332989357897343e-08,1.8666960544547954e-09,1.7844222731709967e-10]",3.766391030184308e-05,0.0,False,canonical_oracle,1.0,False,0.0,105,15,"[0.002534162098795289,0.0007118718040683909,1.889419557607978e-05,2.1542674695029084e-06,7.299878419654309e-07,6.544380463508077e-08,2.115092388634062e-09,1.8289648445563793e-10]",106,,True
"[2.996817227831966e-11,0.0,0.0,3.1659930059201e-08,4.48352297033539e-09,3.7992196223969783e-07,3.4101034275398874e-07,1.6819648061625228e-08]",Bcc3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.996817227831966e-11,0.0,0.0,3.1659930059201e-08,4.48352297033539e-09,3.7992196223969783e-07,3.4101034275398874e-07,1.6819648061625228e-08]",5.117949842132517e-07,True,"{""inner"":1.498408613915983e-11,""middle"":1.0401635381730856e-07,""outer"":1.78914995407807e-07}","[2.9146768132968776e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8763650970775696e-05,2.4629881578810506e-05,1.0787189889594043e-05,1.8361370781023776e-06,5.411391210689588e-08]",computed_canonical_persistence,persistence,"[2.9146768132968776e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8763650970775696e-05,2.4629881578810506e-05,1.0787189889594043e-05,1.8361370781023776e-06,5.411391210689588e-08]",5.117949842132517e-07,0.0,False,canonical_oracle,1.0,False,0.25,105,15,"[2.9146738164796498e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8795310900834897e-05,2.463436510178084e-05,1.116711185183374e-05,2.1771474208563663e-06,7.09335601685211e-08]",106,,True
"[1.158711871142998,0.48432049493218976,0.0549596615201553,0.009949171320947636,0.000896678956157651,0.0015498533467385583,0.0005194920787993662,5.9899790940523556e-05]",rho,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.158711871142998,0.48432049493218976,0.0549596615201553,0.009949171320947636,-0.000896678956157651,0.0015498533467385583,-0.0005194920787993662,5.9899790940523556e-05]",1.2571008599480014,True,"{""inner"":0.8215161830375939,""middle"":0.016838841285999787,""outer"":0.0002896959348699449}","[98.35778979764743,14.571347475103329,1.8474884347372944,0.27788481672677035,0.07481314063105117,0.025079033964860248,0.05657369219132454,0.047219785894592345]",computed_canonical_persistence,persistence,"[98.35778979764743,14.571347475103329,1.8474884347372944,0.27788481672677035,0.07481314063105117,0.025079033964860248,0.05657369219132454,0.047219785894592345]",1.2571008599480014,0.0,False,canonical_oracle,1.0,False,0.0,105,15,"[99.51650166879043,15.055667970035518,1.9024480962574497,0.287833988047718,0.07391646167489352,0.026628887311598806,0.056054200112525175,0.04727968568553287]",106,,True
"[0.29656951713845103,0.002600256350321281,2.09008570262132e-05,2.475233960601566e-07,6.575574637330494e-08,3.1038538976343137e-09,1.0581574883344216e-09,6.409460668463859e-11]",press,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.29656951713845103,0.002600256350321281,2.09008570262132e-05,2.475233960601566e-07,-6.575574637330494e-08,3.1038538976343137e-09,-1.0581574883344216e-09,6.409460668463859e-11]",0.2965809168940794,True,"{""inner"":0.14958488674438616,""middle"":5.304310005636074e-06,""outer"":5.611260475095301e-10}","[3.403392933431926,0.030235038441328112,0.00038618251234197695,1.065531789582898e-05,7.768925055116152e-07,4.7012773021315825e-08,7.810368458414844e-08,6.155639473714723e-08]",computed_canonical_persistence,persistence,"[3.403392933431926,0.030235038441328112,0.00038618251234197695,1.065531789582898e-05,7.768925055116152e-07,4.7012773021315825e-08,7.810368458414844e-08,6.155639473714723e-08]",0.2965809168940794,0.0,False,canonical_oracle,1.0,False,0.0,105,15,"[3.699962450570377,0.03283529479164939,0.00040708336936819015,1.0902841291889136e-05,7.111367591383102e-07,5.011662691895014e-08,7.704552709581402e-08,6.162048934383187e-08]",106,,True
"[0.00040388924041920293,0.0012234997597910663,0.004724388891076972,0.01707320700290041,0.03225953696421212,0.06962601717895661,0.09606581169996753,0.030625641295192713]",vel1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.00040388924041920293,0.0012234997597910663,0.004724388891076972,0.01707320700290041,0.03225953696421212,-0.06962601717895661,0.09606581169996753,0.030625641295192713]",0.12794727195842792,True,"{""inner"":0.0008136945001051346,""middle"":0.030920787509286528,""outer"":0.06334572649758012}","[0.1599374928090809,0.07206820276509449,0.09095650690390229,0.13956388120167212,0.12231264808577437,0.2847992647317112,0.67390876824639,0.1078206742415165]",computed_canonical_persistence,persistence,"[0.1599374928090809,0.07206820276509449,0.09095650690390229,0.13956388120167212,0.12231264808577437,0.2847992647317112,0.67390876824639,0.1078206742415165]",0.12794727195842792,0.0,False,canonical_oracle,1.0,False,0.0,105,15,"[0.1603413820495001,0.07329170252488555,0.09568089579497926,0.15663708820457253,0.1545721850499865,0.21517324755275458,0.7699745799463575,0.13844631553670922]",106,,True
