channel,dynamic_span_ratio,global_std_ratio,global_variance_ratio,high_k_ratio,model,radial_profile_variance_ratio,reference_domain,severe_categories,shell_radial_variance_ratio,shell_std_ratio,step,total_variation_ratio
vel1,1.0001296916086369,0.8365028173268071,0.6997369633956857,0.6996083330803279,fno_plain,2.280480334627896,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":true}",0.41463090102251043,"[0.7359918902908705,0.6534764519271544,0.6342163107502977,0.3933148802817397,0.4854318692394763,0.6048426295397521,0.7005832243764676,0.685345562904606]",3,0.6963458196929229
vel1,0.5833468534055619,0.5822777638073297,0.33904739422446434,0.2272383191204615,fno_plain,0.6272755766827581,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.1959415862759129,"[0.36175776989510233,0.33774981870521553,0.47156032796034986,0.3578663039397513,0.4117208151718261,0.5064155407996555,0.6163623196506589,0.5849727679775197]",5,0.5409542584242634
vel1,0.41211602525581814,0.43503833151306115,0.18925834988566806,0.14478010644278436,fno_plain,0.6891336333202923,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.09297071146900204,"[0.2868313462127371,0.295526278421097,0.31401535265107705,0.28192546123571,0.33348215559713235,0.24270282421268827,0.35260090870290073,0.3933181437773624]",10,0.39352878273597186
vel1,0.25317208794402213,0.3121568527319551,0.09744190070751951,0.08179418705490968,fno_plain,0.6868818801750394,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.03259039771567936,"[0.3581499047559758,0.27822728876444514,0.18721768758424495,0.1384007189727081,0.17358091164343728,0.3239449892207385,0.17273677917449784,0.1205990093316759]",19,0.28473984882515113
vel2,0.7997999186476599,0.7187065116185407,0.5165390498428916,0.6601352323094762,fno_plain,88.86234331510504,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.8761264243119637,"[0.6850963725381466,0.7529379614640848,0.9255504462647022,0.9463663244447884,0.8366469691514332,1.4910325688971509,2.6267944717534735,4.052484238831817]",1,0.9063318153960231
vel2,0.7934094736535917,0.8029275081366293,0.6446925833224969,0.3725978130032288,fno_plain,66.7952145537484,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":true,""shell_radial_variance"":false}",2.066037050779694,"[0.6350301313747511,1.6547422908057432,1.1665417533893263,0.950700950886508,1.18063629140322,1.949843423860641,3.9340238867731743,4.309877948843518]",3,1.2314334806359635
vel2,0.8646629359239026,0.785431579968926,0.6169027668124835,0.26956286323144546,fno_plain,62.03325603857454,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":true,""shell_radial_variance"":false}",2.4974149663593996,"[0.6551553807189262,2.0795630123191944,0.6851010136963218,0.5000555987399027,1.130145858964048,1.9281079508640622,4.27565933963631,4.266235620078572]",5,1.1697332471483333
vel2,1.0,0.8587361195041869,0.7374277229411093,0.18535789974544795,fno_plain,79.53302233612351,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":true,""shell_radial_variance"":false}",0.7610436450167403,"[0.8219789105061324,2.5844005908857453,0.9200206305929406,0.3571307372896492,0.508597076111626,0.5811218699212094,2.627206389969796,4.486980715043706]",10,1.0966595782295618
vel2,1.0,0.8630284614764964,0.7448181253184883,0.24112063126636976,fno_plain,130.74116893088953,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":true,""shell_radial_variance"":false}",0.9114594642393579,"[0.931467110180434,2.560371677249577,0.9773883317959279,0.3443895011985335,0.3047134275355716,0.20711115548418887,2.731117187918398,1.854711719107157]",19,1.045170829550477
vel3,0.9045169037659317,0.8512728885959194,0.7246655308584407,0.9198625270455495,fno_plain,0.6740945914982847,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.6740945914982847,"[1.0533478925344524,0.7851317565214554,0.9349709875301111,0.8679061807920155,0.7930273346891794,1.0669479962745658,1.2923665370798438,0.6585498157603896]",1,1.1302429955650768
vel3,1.0308791545005052,0.6820546554477341,0.46519855301792734,0.8059041779164582,fno_plain,0.2050981851897364,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.2050981851897364,"[null,336.9721213986092,1.5844729887375248,0.7825500956875391,0.7058765239380869,0.8703143835005577,1.4956362087389494,0.40166354782014957]",3,1.7202168765976238
vel3,1.0196634088061693,0.6173990482564956,0.38118158478802655,0.6495823691668912,fno_plain,0.14884094092997194,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.14884094092997194,"[null,null,2.5656732750564712,0.7019729879370623,0.6378813748422526,0.7734682791867084,1.520880777498507,0.30645130519507047]",5,1.8287180670318028
vel3,1.0145659327487087,0.5756914871819808,0.33142068841380073,0.3265731689247219,fno_plain,0.13562059909869728,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.13562059909869728,"[null,null,2.7332003371611284,0.5986260184381359,0.5247011093101485,0.5695253000881584,1.3537296894367672,0.20412495827604674]",10,1.8923175779329313
vel3,1.0150984625876702,0.5729297947764119,0.3282485497425414,0.38604411243953696,fno_plain,0.15949522232928245,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.15949522232928245,"[13.942671132150645,null,2.382344687380687,0.6480431579363691,0.34096296999723286,0.39614173397824876,0.9506821053531254,0.13613214248356495]",19,1.944979830248257
Bcc1,0.2939536432904115,0.22886257852372388,0.05237807984852768,0.1114902747534558,fno_full,49.19591454688891,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.44444805003789367,"[0.26341773570957533,0.1123585829031865,0.11547645212556232,0.28822543619247876,0.9524290591482423,0.9924876947258552,0.897675998346532,1.2270772277515567]",1,0.5225974375384479
Bcc1,0.07694484171234177,0.078063424243202,0.006093898204574139,0.006116496312671486,fno_full,6.36689754608237,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.35863197933035246,"[0.0697705560124497,0.08283008455039687,0.07289873014493314,0.2521311198522632,0.8085133623278892,1.0914255675461657,1.7357626591975683,17.328511097326025]",3,0.17902784532549829
Bcc1,0.08223813384855334,0.08860911476311581,0.007851575219103029,0.003749089036693657,fno_full,8.133000210158482,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.30474306144039465,"[0.0635266637252411,0.08213356654966127,0.05291680621902322,0.23221991545766124,0.7453589965551003,1.1227274181008788,3.8353331725641913,49.21423204424983]",5,0.19191593491788211
Bcc1,0.03379584590009073,0.033505614767138515,0.0011226262209238906,0.00021873649321018661,fno_full,1.2603377576493593,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.10555693096711408,"[0.027409961279742854,0.03534893262617528,0.04688134369507384,0.16764846580981532,0.42779417229065114,0.8752690280848018,2.460668048797986,14.6587434505927]",10,0.09558633986179944
Bcc1,0.030694183180177782,0.030116831043590503,0.0009070235121081769,0.00017303020855126194,fno_full,1.5983390356997635,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.28936411627303,"[0.020448185161203624,0.015735084051934717,0.10307833452184363,0.2854157535417615,0.9169046991998514,0.7051709581202621,2.161679082913565,11.985637930996631]",19,0.11723771493869302
Bcc2,0.26813438577563453,0.20288731438027954,0.04116326233644239,0.687408378620879,fno_full,0.023706013227925267,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.023706013227925267,"[0.3837267817637663,0.04277892982598834,0.07274759509772691,0.5355613571084956,1.0309687376525818,1.6511738274044898,1.8087060425215693,6.431143340499857]",1,0.32919481749768864
Bcc2,0.08315678236858028,0.16872070771399897,0.028466677211512664,0.38215012034562107,fno_full,0.03971109345810778,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.03971109345810778,"[0.18726309500056904,0.0431250280656955,0.16192036964856998,0.5429893788302803,1.0756854908937148,1.8533766925364104,2.3397931990380147,8.426392847085973]",3,0.22164437067122653
Bcc2,0.04711939328013313,0.12459449961410067,0.015523789334088132,0.20464648748480427,fno_full,0.02499517147603601,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.02499517147603601,"[0.13253052684928485,0.0435054030525583,0.3466065333712876,0.5291892982412773,1.1072155282722371,2.159818679821299,3.569074974821028,11.155700822719728]",5,0.18570918698031458
Bcc2,0.05535913079420154,0.0646642751602391,0.004181468481999116,0.00233867275944496,fno_full,0.003391235065340013,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.003391235065340013,"[0.03526707580832629,0.06459447737133595,0.5775381602746629,0.3202859413253224,0.7435162345359441,2.646733629969104,15.335810540051794,30.791353678494048]",10,0.158172578066858
Bcc2,0.07996729678503395,0.17641326395585818,0.03112163969955928,0.04113109248882064,fno_full,0.010192801238346958,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.010192801238346958,"[0.021615513567934744,0.2704952097788942,1.8940245520110053,0.5451192647169257,1.3746451545723566,6.169328486452818,32.27165837771682,57.41538772776208]",19,0.3413297323049678
Bcc3,1.0,0.837733866500411,0.7017980310817284,0.629332310955969,fno_full,18.528922302904853,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.8201499407398603,"[0.8909750930052905,0.8124984105504379,0.742481173575847,0.8502138372810552,0.9200343825770504,1.0145296211881416,1.047824166500288,1.712547643658686]",1,0.930106540955838
Bcc3,1.0,0.7713934902565425,0.5950479168101706,0.7187740496721123,fno_full,92.51016812013475,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.6587564335755236,"[0.8319640665623824,0.7827213796729305,0.6882857179739337,0.7118126215551387,0.7907898956739591,0.9935992495521229,2.3868454752516994,6.194879402241479]",3,2.127310926071826
Bcc3,1.0,0.7476885422237338,0.5590381561726522,0.5842363720302068,fno_full,193.36965082451724,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.6449228456823977,"[0.8106905512501523,0.7953782254239298,0.7039964661372031,0.6088274905391633,0.6394075978522762,0.9167877354954166,3.3707511387323095,11.063936649603955]",5,2.6181514495978506
Bcc3,1.0,0.701563358090978,0.49219114541588993,0.39388312188758584,fno_full,435.46070300498144,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":false}",0.504806759788269,"[0.7823727901542041,0.762898252587751,0.6539111375218305,0.5427813321203909,0.5264372833904015,0.5885205118625992,2.988585718772475,11.089348518705636]",10,3.2301030277842537
Bcc3,1.0,0.6985288358859405,0.48794253456416703,0.3713964104422461,fno_full,1035.4998955524075,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.4085856510653538,"[0.6127210512512585,0.6490843686691052,0.6291746851869809,0.5973915086594853,0.6973792394499493,0.6094643248965275,1.484964194530323,4.854176277627181]",19,4.021952788716915
rho,0.4653895780306858,0.3512777854827703,0.12339608257367916,0.012386319898401721,fno_full,0.27384800097937895,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.04855950142455815,"[0.37113186211296856,0.01710870982073815,0.0025615198252802395,0.037229454987989054,0.08176642066404559,0.3007212252251354,1.2656862592216978,1.6566648132817585]",1,0.24397317046399863
rho,0.09172276395974102,0.046536414945600894,0.0021656379159891467,0.00017359745631366673,fno_full,0.008489641631177845,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.00017498701643479638,"[0.0005177396121148196,0.0007652759038705049,0.0015372300130671035,0.011749567700247243,0.014557530413050817,0.18613563214528486,1.0168294686921706,1.9410504245007096]",3,0.041539461161155616
rho,0.06343296709666883,0.030101581123634747,0.0009061051861427637,0.00011123909431013995,fno_full,0.0028259009526589675,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",8.155157375638666e-05,"[0.0007989847590673989,0.001176222398788814,0.0015054307999198989,0.007892189120088005,0.010040741925054036,0.09764743875283612,0.3561140050487802,1.6028120980288079]",5,0.029073013896535802
rho,0.009220847548222161,0.006521757909011281,4.2533326223751186e-05,6.412817942149889e-05,fno_full,0.00019267083410551183,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",8.440911138287631e-05,"[0.002414204122445621,0.002401262830711933,0.006240058950934844,0.0077723833425729395,0.010411929693474084,0.02905439584826879,0.038532178180714534,0.29363727171561427]",10,0.010645231048162153
rho,0.010460821616776961,0.005938624293652847,3.526725850116378e-05,8.283770228349669e-06,fno_full,5.3610707419667967e-05,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",5.3610707419667967e-05,"[0.002451130373953038,0.010816308919828554,0.01946381353105392,0.04011354687738822,0.019752438095596864,0.04304414827848256,0.028429668312071457,0.09003854806481591]",19,0.014464906530278435
press,0.10319889296767455,0.09071983142718201,0.008230087814176319,0.015016398445978957,fno_full,0.03520307990867097,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.03520307990867097,"[0.1366913178895404,0.016843800866164934,0.010648826986457261,0.11701360530581804,0.3096450120442091,0.4686133804333499,0.9107307274271652,0.5824293584052523]",1,0.10420674426628822
press,0.016758253768991066,0.0060054338546848786,3.6065235782995275e-05,1.871504818333816e-05,fno_full,0.0002584614358840458,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.0002584614358840458,"[0.0048962054474764385,0.005518926959866946,0.008375317748818193,0.05542898248294881,0.14676018648344588,0.3324826300442163,2.397462717967681,2.023793018096326]",3,0.010359995879396029
press,0.00865880803719976,0.003132836590570011,9.81466510321433e-06,9.195312574065983e-06,fno_full,5.873026902054293e-05,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",5.873026902054293e-05,"[0.002361891442554589,0.00497809369747234,0.010878426715228068,0.050776884718464935,0.14202859970945939,0.2791583208673562,4.202132297302731,3.9649880526975094]",5,0.006292273452611188
press,0.018632124287045942,0.002704940457183772,7.3167028769095554e-06,9.470316013920533e-07,fno_full,2.38772819536225e-05,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",2.38772819536225e-05,"[0.0018259757585946555,0.00466027057963096,0.034523285914756924,0.1235246365061333,0.2315232013309588,1.878438996462723,7.757436016407375,3.9636513112204312]",10,0.00559030239926946
press,0.012956553170440787,0.0020163970839683727,4.065857200236156e-06,1.7690396618920928e-07,fno_full,3.0442997446233952e-06,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",3.0442997446233952e-06,"[0.000910153418704041,0.0073014650337115605,0.0754093304862053,0.7598437752036173,0.8915735358206678,3.1319599001023897,4.317418021948099,5.144048547315128]",19,0.006034494109591776
vel1,0.7846380383433762,0.7024997307494487,0.49350587170304805,0.6949301956101016,fno_full,0.7797126658048655,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.2596132675479041,"[0.5170681651347433,0.38627115775694554,0.4715279791355139,0.36022160165381056,0.5018635747890038,0.5979275122340375,0.6433330810788226,1.0872477840697123]",1,0.7182244526629192
vel1,0.9647345278482985,0.6739629157894808,0.45422601185945877,0.9237112408314335,fno_full,1.4707562285062556,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.19911060147228712,"[0.5781032836330278,0.557965283654709,0.4556327712065044,0.31436709825507214,0.35530194069830484,0.4040272116168143,0.4366004818449648,0.9427835722958946]",3,0.7094300200956063
vel1,0.5453213411755851,0.45577015190393183,0.20772643136653307,0.24555894802652445,fno_full,0.3522883905575963,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.13744804779602166,"[0.27400805690866936,0.34824346810206197,0.39194716801667473,0.2999654745338239,0.30728582370726404,0.39721725962777404,0.442266051821579,0.7220097728953743]",5,0.6080246844747192
vel1,0.40862131126437357,0.3630400103615735,0.1317980491233314,0.10876748712897578,fno_full,0.21561730952195562,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.1046071561455294,"[0.29359976067349186,0.3223037988238121,0.32455288252424824,0.3359142703727521,0.27060688039224273,0.2636024126756483,0.4035050070781519,0.7153551807009112]",10,0.550965714966125
vel1,0.24539369655161433,0.24511608276646704,0.060081894030777544,0.0632454966713119,fno_full,0.10610000041792769,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.08637871443726695,"[0.3536711361526831,0.4324706429930791,0.32814702954457653,0.2551018539242801,0.15284470935357403,0.3925854462550194,0.12588750427389728,0.21775192909860075]",19,0.4575171351956268
vel2,0.9021146187016967,0.8097520738134615,0.6556984210452016,0.7860342454992352,fno_full,109.15438093142298,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",1.1079657723460334,"[0.8116890573794238,0.7656984086671671,1.0969082510204553,1.0063418075064323,0.7786672245014156,1.7959747611773975,4.22621085284443,4.617771555409126]",1,0.9932671594597985
vel2,0.8078047717948528,0.9483681254120728,0.8994021012976091,0.5990479405542966,fno_full,133.21865822270888,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",3.0749059046188107,"[0.7891188358803309,1.5881404602021776,1.8901012742222705,1.3582581227280985,1.6054061736585452,2.4131252806723693,8.681071410327588,8.799950375036113]",3,1.4880507280327053
vel2,1.0,1.0277994105899106,1.0563716284089677,0.4447202997277691,fno_full,203.20408356604142,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":true,""shell_radial_variance"":false}",3.6960185182610026,"[0.8527001369290611,2.05095798107178,1.373674440303425,0.7908014707073723,1.784827273547772,3.7054012054970085,14.645508217776372,15.961156234662075]",5,1.570716933567982
vel2,1.0,1.4490532708876267,2.0997553818701298,0.49773559485611807,fno_full,740.4168661518188,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":true,""shell_radial_variance"":false}",6.412963882911623,"[1.027945263885,2.9589233531053805,2.017597669574105,0.7742060086203587,1.1953199448112986,3.1811901898055237,26.164776764703856,65.44255884117754]",10,1.9394047807658517
vel2,1.0,1.6020562831201157,2.566584334284641,0.846410831797429,fno_full,377.2208253689688,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",5.436506782186379,"[1.0236476743020888,3.7486884901372077,2.1022058701977038,1.145692110234,1.4046384832566094,2.5404220207829784,27.973525013606192,34.931878896207024]",19,2.31342442494762
vel3,0.8769381958309362,0.9758557578218933,0.9522944600741414,0.9745507176124634,fno_full,1.0356570507854272,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.8709963706183977,"[0.582878661139023,0.8697969020870979,1.0224178195501594,0.9391632504507854,1.0418290344076893,1.0670654768678518,0.9273430488441216,0.8191997992237019]",1,0.8662724344637401
vel3,1.011684791374253,0.8424128126367636,0.7096593468945831,0.8432754864217014,fno_full,0.47779367620081764,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":true}",0.47779367620081764,"[null,425.60270718614987,1.653613744244812,0.7031209423250934,0.7920509378166214,0.808474757534268,0.8140134952296104,0.6787806224392662]",3,1.4802323770373589
vel3,1.018775530865455,0.7729848552941627,0.5975055865141375,0.7364110024375838,fno_full,0.36425031311542944,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":true}",0.36425031311542944,"[null,null,2.6651862748971307,0.6375375814713519,0.6583716799778313,0.6991301255998478,0.8137455989352962,0.8161344779601478]",5,1.8150471927277572
vel3,1.0314018114292118,0.7318889960831784,0.5356615025876428,0.5934506510404967,fno_full,0.18609061485629347,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":true}",0.18609061485629347,"[null,null,3.0496843500706237,0.7435812930665937,0.7557653285056608,0.8556965758203222,1.3072441047891443,1.6340459806460188]",10,2.46007998172664
vel3,1.0376318813356806,0.818489331765308,0.6699247862136203,0.7249340404696333,fno_full,0.08429909759058883,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":true}",0.08429909759058883,"[21.284916326436186,null,3.250357043387814,1.365885899009192,1.1410606239171555,1.0845313693142686,1.2967635110858629,2.111510462818523]",19,3.114042855365086
Bcc1,0.316979261605117,0.6093000397291347,0.37124653841392513,3.1257899682062544,localno_plain,677.7873700378104,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":false}",1.21787161254771,"[0.7208052959431209,0.12682610636204344,0.4800578525733699,0.5713951428351259,1.4797625467149966,1.3842626016893504,1.4239994588681297,3.288347842351828]",1,1.6577498748900101
Bcc1,0.039456169982447956,0.054517968155858,0.002972208851843147,0.016515620787307016,localno_plain,5.009403693360138,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.38014368611558064,"[0.0472427522219416,0.035349116401106044,0.19574191011622183,0.41556054337224196,0.9906103371229813,0.7665486331755659,1.1286849412664097,1.9591561732652558]",3,0.2582657393137924
Bcc1,0.020101181216003707,0.022787181644766938,0.0005192556473116032,0.0016622764295747899,localno_plain,0.39427450267156217,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.34154191386700333,"[0.010090719708701392,0.023644533492164426,0.119876370608213,0.3437024969235142,0.7991513801693617,0.7516331694001724,1.0123226711257038,1.586847494646788]",5,0.14266558082673836
Bcc1,0.0147312844738023,0.04244239510361607,0.001801356902131453,0.014835080762636536,localno_plain,0.6657081799611161,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":false}",0.6657081799611161,"[0.02213238466870988,0.011194118212563395,0.04947381261775911,0.457285533799762,1.471981951016731,4.977694530040625,4.82654991257377,1.4332187991560172]",10,0.18909244213843074
Bcc1,0.011821928420834238,0.03552471161798169,0.001262005135540763,0.01178269432154455,localno_plain,0.7499703912406707,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":true,""shell_radial_variance"":true}",0.13249210337755246,"[0.0019787079479801073,0.01433850107858757,0.07731964163019578,0.08908826123255777,0.8210106040234562,0.5069985093327833,10.914036705429044,1.14562893418796]",19,0.16889454512448834
Bcc2,0.8166512227496231,0.8489504777008093,0.7207169135884324,5.175143631910609,localno_plain,0.4542673588335517,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":true}",0.4542673588335517,"[0.6972225634603585,1.2246291166843,2.045855092931485,2.2679900707669938,0.9197940373183422,1.6050574049938975,3.4295093536901744,14.421517874241852]",1,2.8224348032011264
Bcc2,0.5762371841293631,0.7767931672170045,0.603407624635025,3.9038163922713935,localno_plain,0.8509159832747246,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.8509159832747246,"[0.3525034513148353,1.5023440937230534,3.3765350968714753,0.7612612466044689,0.6918293867638199,1.588289402467196,4.306959275483036,16.42358299792374]",3,2.2205268679580916
Bcc2,0.5732156814319554,0.6885418311859453,0.4740898532928948,2.5183217170804304,localno_plain,1.1035319909865506,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":false}",1.1035319909865506,"[0.2900503873059332,1.4263376339949192,4.785075221975288,0.7095885082016493,0.6111296499917551,1.7856217789886166,5.4579409905317435,23.6419306896544]",5,1.9964028926133168
Bcc2,0.5779283671833247,0.6443228554226628,0.4151519420200136,3.506021499203669,localno_plain,0.43924736031166073,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.43924736031166073,"[0.21538565693890133,1.2604449620499825,4.367839334039438,0.3428643348745298,0.34818050881204426,2.146606582830588,10.423670798162421,38.258916884737694]",10,1.8861894811569295
Bcc2,0.5849995249751375,0.6179443068814872,0.3818551664072416,3.6224816203906047,localno_plain,0.45385432506054857,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.45385432506054857,"[0.01289138041741792,0.7432959588644112,6.692671105095889,3.26364302197853,0.7575804989714571,1.8173420519550703,23.757009634620854,26.00664457836929]",19,2.124716056139112
Bcc3,1.0,0.7478475222456508,0.5592759165289589,0.7463532142644524,localno_plain,38.514743779657195,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.6075939806909454,"[0.7109571691914217,0.7413204038602672,0.7058202911561908,0.8158627459336166,0.8597296206737703,0.7069997761908535,1.045011889773347,1.7786919270081076]",1,1.4292212875141732
Bcc3,1.0,0.5696559711195062,0.32450792543210766,0.9302787855409032,localno_plain,197.96692544330293,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.37152712467426735,"[0.5001551288826998,0.514397931125146,0.5413281464598616,0.6924937332005828,0.6708338745165343,0.4167646868678399,0.7886805218866069,1.8875464152603054]",3,2.921510268703366
Bcc3,1.0,0.48840845668898386,0.23854282056531498,0.813560826674312,localno_plain,132.06388166508773,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.2615712432087388,"[0.35831089829577606,0.42888643965126627,0.5033558571396343,0.6156522800776197,0.5193990445704553,0.3173750246582407,0.8038975501851262,2.1928215295108453]",5,3.255463107199467
Bcc3,1.0,0.4380663311451927,0.1919021104830097,1.2667790277797162,localno_plain,100.56903944588316,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.21223129945132702,"[0.23865248237509187,0.3728123288270621,0.5280244379161638,0.5948299489944983,0.3816448504381701,0.21402502258135803,0.8814143374709891,1.8233172100781931]",10,4.705206492973306
