canonical_inverse_clamp_occupancy,channel,classification,counterfactual,diagnostic_dynamic_span_q99_q01,diagnostic_high_k_energy,diagnostic_radial_profile_variance,diagnostic_std,diagnostic_total_variation,diagnostic_variance,dynamic_span_retention,dynamic_span_retention_undefined,finite,global_variance_retention,global_variance_retention_undefined,high_k_retention,high_k_retention_undefined,nonfinite_count,note,radial_variance_retention,radial_variance_retention_undefined,raw_dynamic_span_q99_q01,raw_high_k_energy,raw_radial_profile_variance,raw_std,raw_total_variation,raw_variance,recovery_dynamic_span_retention,recovery_global_variance_retention,recovery_high_k_retention,recovery_shell_radial_variance_retention,relative_l2,role,saturation_occupancy_abs_ge_0.90_gamma,shell_radial_variance_retention,shell_radial_variance_retention_undefined,shell_variance_retention,shell_variance_retention_median,sign_agreement,snapshot,std_retention,std_retention_undefined,total_variation_retention,total_variation_retention_undefined
0.0,vel1,diagnostic_counterfactual,NO_FINAL_INVERSE_CLAMP,1.4649054077209853,945.3015154783493,0.03161335193085189,0.3789313123420404,0.0284946798415954,0.14358893947326098,0.9999999381659948,False,True,1.0000000138291534,False,1.0000000071335533,False,0,diagnostic_counterfactual; actual float32 encoded state; inverse clamp bypassed,1.0000000128279645,False,1.4649054983019596,945.3015087349905,0.03161335152531694,0.3789313097218908,0.02849467958793515,0.14358893748754756,0.2264599039786529,1.367984991951232e+22,4.3080761180647184e+21,1.272429450693835e+22,5.1818963013231773e-08,validation_target,0.0,1.0000000128279645,False,"[1.0000000125778483,1.0000000158602065,1.0000000150125639,1.0000000146659882,1.000000015198265,1.000000011949897,1.0000000134972746,1.0000000187951987]",1.000000014839276,1.0,99,1.0000000069145767,False,1.0000000089020216,False
0.0,vel1,diagnostic_counterfactual,NO_SOFTCLIP_COUNTERFACTUAL,1.4649054983019596,945.3015087349906,0.03161335152531694,0.3789313097218908,0.02849467958793515,0.14358893748754756,1.0,False,True,1.0,False,1.0000000000000002,False,0,diagnostic_counterfactual,1.0,False,1.4649054983019596,945.3015087349905,0.03161335152531694,0.3789313097218908,0.02849467958793515,0.14358893748754756,1.0,-1.493034584854058e+20,-2.825476963508322e+21,-1.0366996150423801e+20,2.016087192398539e-17,validation_target,0.0,1.0,False,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]",1.0,1.0,99,1.0,False,1.0,False
0.0,vel1,diagnostic_counterfactual,NORMALIZER_ONLY_ROUNDTRIP,1.4649054983019596,945.3015087349906,0.03161335152531694,0.3789313097218908,0.02849467958793515,0.14358893748754756,1.0,False,True,1.0,False,1.0000000000000002,False,0,diagnostic_counterfactual,1.0,False,1.4649054983019596,945.3015087349905,0.03161335152531694,0.3789313097218908,0.02849467958793515,0.14358893748754756,1.0,-1.493034584854058e+20,-2.825476963508322e+21,-1.0366996150423801e+20,2.016087192398539e-17,validation_target,0.0,1.0,False,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]",1.0,1.0,99,1.0,False,1.0,False
0.0,vel1,diagnostic_counterfactual,NONLINEAR_ONLY_ROUNDTRIP,1.4649054983019596,945.3015087349905,0.03161335152531694,0.3789313097218908,0.02849467958793515,0.14358893748754756,1.0,False,True,1.0,False,1.0,False,0,diagnostic_counterfactual,1.0,False,1.4649054983019596,945.3015087349905,0.03161335152531694,0.3789313097218908,0.02849467958793515,0.14358893748754756,1.0,-1.493034584854058e+20,-2.8254771855529266e+21,-1.0366996150423801e+20,0.0,validation_target,0.0,1.0,False,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]",1.0,1.0,99,1.0,False,1.0,False
0.0,vel1,diagnostic_counterfactual,FLOAT64_REFERENCE,1.4649054983019598,945.3015087349904,0.03161335152531694,0.3789313097218908,0.02849467958793515,0.14358893748754753,1.0000000000000002,False,True,0.9999999999999998,False,0.9999999999999999,False,0,diagnostic_counterfactual; full canonical calculation in CPU float64,1.0,False,1.4649054983019596,945.3015087349905,0.03161335152531694,0.3789313097218908,0.02849467958793515,0.14358893748754756,1.000000002777766,-1.4930368053001073e+20,-2.825477296575229e+21,-1.0367007252654047e+20,1.237385094058462e-16,validation_target,0.0,0.9999999999999999,False,"[0.9999999999999998,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999999,1.0]",0.9999999999999999,1.0,99,1.0,False,1.0,False
0.031345367431640625,vel2,diagnostic_counterfactual,CANONICAL_FULL,0.07146307080984116,1.115027985700323,1.9965994918307434e-08,0.009641624368898292,0.0006581055945508239,9.296092047093339e-05,0.74486296213069,False,True,0.5805468049008103,False,0.3057595632396543,False,0,frozen canonical tensor encode/decode,0.492592373960969,False,0.09594123274087911,3.6467477055700925,4.053248887667404e-08,0.012654109494890476,0.0008510783357069798,0.00016012648710867728,0.0,0.0,0.0,0.0,0.3579924119635702,validation_target,0.055805206298828125,0.492592373960969,False,"[0.4963379904169572,0.999999997701309,1.0000000015507757,0.9999999975462143,0.9999999995167249,0.9999999974330932,0.9999999979196319,0.9999999970091946]",0.9999999976237617,1.0,99,0.7619362210190629,False,0.7732608937861685,False
0.031345367431640625,vel2,diagnostic_counterfactual,NO_FINAL_INVERSE_CLAMP,0.09594142477008033,3.64645073383559,4.055121026699034e-08,0.012653971750072206,0.000851061417680116,0.00016012300105162545,1.0000020015294335,False,True,0.9999782293540889,False,0.9999185653194355,False,0,diagnostic_counterfactual; actual float32 encoded state; inverse clamp bypassed,1.0004618860285948,False,0.09594123274087911,3.6467477055700925,4.053248887667404e-08,0.012654109494890476,0.0008510783357069798,0.00016012648710867728,1.0000078449191472,0.9999480975561386,0.9998826996005239,1.0000000088045726,0.0002388135390711566,validation_target,0.055805206298828125,1.0000000044675073,False,"[0.9999737931002811,1.00000000581084,1.0000000095075126,1.000000006767295,1.0000000073117068,1.0000000031241745,1.0000000017961603,1.0000000004912326]",1.0000000044675073,1.0,99,0.9999891146177986,False,0.9999801216572506,False
0.031345367431640625,vel2,diagnostic_counterfactual,NO_SOFTCLIP_COUNTERFACTUAL,0.0959412327408791,3.6467477055700925,4.053248887667404e-08,0.012654109494890476,0.0008510783357069798,0.00016012648710867728,0.9999999999999999,False,True,1.0,False,1.0,False,0,diagnostic_counterfactual,1.0,False,0.09594123274087911,3.6467477055700925,4.053248887667404e-08,0.012654109494890476,0.0008510783357069798,0.00016012648710867728,0.9999999999999996,1.0,1.0,1.0,5.034827347999174e-17,validation_target,0.055805206298828125,1.0,False,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]",1.0,1.0,99,1.0,False,1.0,False
0.031345367431640625,vel2,diagnostic_counterfactual,NORMALIZER_ONLY_ROUNDTRIP,0.0959412327408791,3.6467477055700925,4.053248887667404e-08,0.012654109494890476,0.0008510783357069798,0.00016012648710867728,0.9999999999999999,False,True,1.0,False,1.0,False,0,diagnostic_counterfactual,1.0,False,0.09594123274087911,3.6467477055700925,4.053248887667404e-08,0.012654109494890476,0.0008510783357069798,0.00016012648710867728,0.9999999999999996,1.0,1.0,1.0,5.034827347999174e-17,validation_target,0.055805206298828125,1.0,False,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]",1.0,1.0,99,1.0,False,1.0,False
0.031345367431640625,vel2,diagnostic_counterfactual,NONLINEAR_ONLY_ROUNDTRIP,0.09594123274087911,3.6467477055700925,4.053248887667404e-08,0.012654109494890476,0.0008510783357069798,0.00016012648710867728,1.0,False,True,1.0,False,1.0,False,0,diagnostic_counterfactual,1.0,False,0.09594123274087911,3.6467477055700925,4.053248887667404e-08,0.012654109494890476,0.0008510783357069798,0.00016012648710867728,1.0,1.0,1.0,1.0,0.0,validation_target,0.055805206298828125,1.0,False,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]",1.0,1.0,99,1.0,False,1.0,False
