channel,domain,dynamic_span_q99_q01,element_count,evaluation_bounds_clamp_occupancy,exact_zero_occupancy,finite_count,gradient_energy,high_k_energy,inverse_clamp_occupancy,low_k_energy,maximum,mean,mid_k_energy,minimum,near_zero_occupancy,parseval_relative_error,q001,q01,q50,q99,q999,radial_profile_variance,rms,role,saturation_occupancy_abs_ge_0.90_gamma,shell_variance,sign_balance,snapshot,stage,std,total_variation,variance
vel3,canonical_normalized,6.640420724643931,262144,,0.0,262144,0.1295220015844517,26699.256918109735,0.4208259582519531,1997822.1675598405,6.0,3.450743097657955,40312.6801339582,-0.6556950592579541,0.0,4.510399031744602e-16,-0.6551527398299971,-0.640420724643931,5.330539014407368,6.0,6.0,6.4043357025247225,4.447959637729002,validation_target,0.4949378967285156,"[4.868431619241916e-13,1.5726804923151005e-05,0.04968648387537078,1.1765839823752144,3.843609517279088,4.172313608331423,2.493726552406079,0.8484918216388342]",0.51953125,96,T3_forward_softclip_canonical_normalized,2.806548950727974,0.07379071984502185,7.876717012832293
vel3,canonical_normalized,6.640420724643931,262144,,0.0,262144,0.1295220015844517,26699.256918109735,0.4208259582519531,1997822.1675598405,6.0,3.450743097657955,40312.6801339582,-0.6556950592579541,0.0,4.510399031744602e-16,-0.6551527398299971,-0.640420724643931,5.330539014407368,6.0,6.0,6.4043357025247225,4.447959637729002,validation_target,0.4949378967285156,"[4.868431619241916e-13,1.5726804923151005e-05,0.04968648387537078,1.1765839823752144,3.843609517279088,4.172313608331423,2.493726552406079,0.8484918216388342]",0.51953125,96,T4_decode_input_no_forward_hard_clamp,2.806548950727974,0.07379071984502185,7.876717012832293
vel3,robust_z,16.52278400925742,262144,,0.0,262144,0.8852698658883623,174813.1382899258,0.4208259582519531,13592423.899758855,15.879914474173443,8.230374999770197,263107.65204477764,-0.6583241735521961,0.0,2.6551666268700005e-16,-0.6577753045849909,-0.6428695350839795,8.486352112720265,15.879914474173443,15.879914474173443,43.79754099744831,11.011838636754463,validation_target,,"[1.262177448353619e-29,1.262177448353619e-29,4.172402015251956,24.739834814857286,29.154845650643566,17.777872534352262,5.809492290024828,1.1240820578825343]",0.51953125,96,T5_inverse_input_clamp_then_inverse_softclip,7.315840179027706,0.18432826854195272,53.52151752507614
vel3,nonlinear_representation,0.10325976623243383,262144,,0.0,262144,3.457574169136597e-05,6.827628666320977,0.4208259582519531,530.8755621609257,0.10361375216415813,0.055807664674901315,10.276123207913676,0.0002574015816207984,0.0,4.149311290036088e-16,0.00026083175907842815,0.0003539859317243099,0.05740740336477755,0.10361375216415813,0.10361375216415813,0.0017105885138487484,0.07214478932906532,validation_target,,"[7.703719777548943e-34,7.703719777548943e-34,0.0001629603580453047,0.0009662569245900876,0.0011386927886184455,0.0006943454784298607,0.00022689974268615983,4.390296379764815e-05]",1.0,96,T6_inverse_robust_normalization,0.04572062106827715,0.0011519665153891187,0.0020903751908689884
vel3,physical,0.10325978556647897,262144,,0.0,262144,3.457575151236715e-05,6.827631391234291,0.4208259582519531,530.8757588885032,0.10361377149820328,0.05580767277867693,10.276126986531324,0.0002574017271399498,0.0,0.0,0.0002608322538435459,0.0003539859317243099,0.057407401502132416,0.10361377149820328,0.10361377149820328,0.001710589176171182,0.07214480097072845,validation_target,,"[0.0,0.0,0.00016296050929479468,0.0009662573978239576,0.0011386931092248428,0.0006943455101723389,0.00022689974336794928,4.3902963790429606e-05]",1.0,96,T7_inverse_nonlinear_canonical_oracle,0.04572062954656403,0.0011519667257815585,0.002090375966134144
vel3,physical,0.10325978556647897,262144,0.0,0.0,262144,3.457575151236715e-05,6.827631391234291,,530.8757588885032,0.10361377149820328,0.05580767277867693,10.276126986531324,0.0002574017271399498,0.0,0.0,0.0002608322538435459,0.0003539859317243099,0.057407401502132416,0.10361377149820328,0.10361377149820328,0.001710589176171182,0.07214480097072845,validation_target,,"[0.0,0.0,0.00016296050929479468,0.0009662573978239576,0.0011386931092248428,0.0006943455101723389,0.00022689974336794928,4.3902963790429606e-05]",1.0,96,T8_evaluation_bounds_clamp_then_decode,0.04572062954656403,0.0011519667257815585,0.002090375966134144
Bcc1,physical,10.432652897834814,262144,,0.0,262144,0.06786542206463518,35724.65739357686,,484195.23758517543,9.233558654785156,-0.005281846166328782,49118.474842885385,-9.247649192810059,0.0,0.0,-8.404948234558105,-5.242822947502137,-1.0321930631107534e-05,5.189829950332677,8.40585708618164,9.067347779941144e-05,1.473342122961681,validation_target,,"[15.513359117954405,1.6539818671008217,0.17631777264809065,0.019061247236036735,0.0019879091971232443,0.00023474149817537862,5.82452771515571e-05,1.8335978856233143e-05]",-0.00048828125,97,T0_raw_physical,1.4733326553749864,0.04074017341173987,2.1707091133943086
Bcc1,nonlinear_representation,7.434884770696593,262144,,0.0,262144,0.2172383749557331,27894.75794134773,,1144357.942131681,3.965416144132334,-0.005775252619265165,42168.98444173697,-3.9660783066906076,0.0,1.9172141491108135e-16,-3.924586711208915,-3.719648019550622,-0.0044502846196986775,3.715236751145971,3.9246336646158957,1.095358483548954e-05,2.1523671696011806,validation_target,,"[12.348901753740252,9.211052896147432,6.444578202432046,4.207294516627217,2.525747395745106,1.3574787888837792,0.6289294117831465,0.3371532516832751]",-0.00048828125,97,T1_forward_nonlinear,2.152359421480107,0.05211018873115475,4.632651079234181
Bcc1,robust_z,4.662903176055361,262144,,0.0,262144,0.08544779427758212,10972.028024426754,,450117.81200770993,2.486972172821376,-0.003622039158835629,16586.603118377865,-2.4873874583289886,0.0,3.655674991814051e-16,-2.4613653613741406,-2.3328348856905814,-0.002791064949564653,2.33006829036478,2.4613948089307995,4.308445337135663e-06,1.3498904180367426,validation_target,,"[4.857274488555195,3.623043825062278,2.534888196247164,1.6548827360507468,0.9934687824503583,0.5339460319216557,0.24738092891791247,0.13261469892564237]",-0.00048828125,97,T2_robust_normalized_unclipped,1.349885558682566,0.03268171223003096,1.8221910215397434
Bcc1,canonical_normalized,4.441575709448231,262144,,0.0,262144,0.08139641748084465,10229.31299047895,0.0,424464.3855580669,2.3536977779579566,-0.0034569221283560544,15465.689882095627,-2.354049147331107,0.0,1.293045583618563e-16,-2.3319952920930715,-2.2219816449285252,-0.0027910644967278214,2.219594064519706,2.3320202912197443,3.972676041460518e-06,1.3104326531540609,validation_target,0.0,"[4.447205585085854,3.38964431061048,2.417377740892846,1.6032387489554947,0.9744421737341058,0.5282977781603448,0.24560559135386045,0.13193641744116016]",-0.00048828125,97,T3_forward_softclip_canonical_normalized,1.3104280934647998,0.031640653523825786,1.71722178814179
Bcc1,canonical_normalized,4.441575709448231,262144,,0.0,262144,0.08139641748084465,10229.31299047895,0.0,424464.3855580669,2.3536977779579566,-0.0034569221283560544,15465.689882095627,-2.354049147331107,0.0,1.293045583618563e-16,-2.3319952920930715,-2.2219816449285252,-0.0027910644967278214,2.219594064519706,2.3320202912197443,3.972676041460518e-06,1.3104326531540609,validation_target,0.0,"[4.447205585085854,3.38964431061048,2.417377740892846,1.6032387489554947,0.9744421737341058,0.5282977781603448,0.24560559135386045,0.13193641744116016]",-0.00048828125,97,T4_decode_input_no_forward_hard_clamp,1.3104280934647998,0.031640653523825786,1.71722178814179
Bcc1,robust_z,4.662903176055361,262144,,0.0,262144,0.08544779427758212,10972.028024426754,0.0,450117.81200770993,2.4869721728213756,-0.0036220391588356136,16586.603118377865,-2.4873874583289886,0.0,4.874233322418736e-16,-2.46136536137414,-2.3328348856905814,-0.002791064949564653,2.33006829036478,2.4613948089307995,4.308445337135666e-06,1.3498904180367426,validation_target,,"[4.857274488555195,3.623043825062278,2.534888196247164,1.6548827360507468,0.9934687824503583,0.5339460319216557,0.24738092891791247,0.13261469892564237]",-0.00048828125,97,T5_inverse_input_clamp_then_inverse_softclip,1.349885558682566,0.03268171223003096,1.8221910215397432
Bcc1,nonlinear_representation,7.434884770696593,262144,,0.0,262144,0.2172383749557331,27894.757941347725,0.0,1144357.942131681,3.965416144132333,-0.0057752526192651685,42168.98444173697,-3.9660783066906076,0.0,1.9172141491108135e-16,-3.924586711208914,-3.719648019550622,-0.004450284619698678,3.715236751145971,3.9246336646158957,1.095358483548956e-05,2.1523671696011806,validation_target,,"[12.348901753740252,9.21105289614743,6.444578202432046,4.207294516627216,2.525747395745106,1.3574787888837792,0.6289294117831465,0.3371532516832751]",-0.00048828125,97,T6_inverse_robust_normalization,2.152359421480107,0.05211018873115474,4.632651079234181
Bcc1,physical,10.432649917602575,262144,,0.0,262144,0.06786541949107967,35724.656433166165,0.0,484195.2310824215,9.233559608459473,-0.005281842993210828,49118.47357376584,-9.247649192810059,0.0,0.0,-8.40495491027832,-5.242820296287537,-1.0321915510758117e-05,5.189829621315038,8.405858993530273,9.067329924607992e-05,1.473342111645728,validation_target,,"[15.513358862622713,1.65398185784961,0.17631777188935088,0.019061247105638914,0.0019879092111795716,0.00023474149991772615,5.82452806774343e-05,1.833597820124365e-05]",-0.00048828125,97,T7_inverse_nonlinear_canonical_oracle,1.4733326440703363,0.0407401739357228,2.170709080083288
Bcc1,physical,10.432649917602575,262144,0.0,0.0,262144,0.06786541949107967,35724.656433166165,,484195.2310824215,9.233559608459473,-0.005281842993210828,49118.47357376584,-9.247649192810059,0.0,0.0,-8.40495491027832,-5.242820296287537,-1.0321915510758117e-05,5.189829621315038,8.405858993530273,9.067329924607992e-05,1.473342111645728,validation_target,,"[15.513358862622713,1.65398185784961,0.17631777188935088,0.019061247105638914,0.0019879092111795716,0.00023474149991772615,5.82452806774343e-05,1.833597820124365e-05]",-0.00048828125,97,T8_evaluation_bounds_clamp_then_decode,1.4733326440703363,0.0407401739357228,2.170709080083288
Bcc2,physical,0.9290407499670991,262144,,0.0,262144,0.0025378302533230544,584.7177985133828,,3361.6020150213703,1.3095003366470337,0.01997265852791271,737.2211938710516,-0.5314512252807617,0.0149078369140625,1.941895459727583e-16,-0.40355982491374015,-0.15346469134092333,-6.254609616007656e-05,0.7755760586261757,1.2383580207824707,0.009023078348286041,0.13514880008000843,validation_target,,"[0.11106010572435211,0.0004206594655868276,2.1151528734981e-05,1.3967807565663611e-06,1.0584616537592614e-07,1.1911153211955047e-08,1.7544932093605648e-09,1.696202689232368e-10]",-0.37555694580078125,97,T0_raw_physical,0.13366484606804244,0.005649691423063384,0.01786629107439348
Bcc2,nonlinear_representation,5.079013211047593,262144,,0.0,262144,0.08084394891700813,5945.793264196312,,217841.9517591896,3.1174371368460916,-0.12426979073512331,10135.136071640944,-2.7262798307744407,6.103515625e-05,1.244163474752639e-16,-2.6069827526687397,-2.1888292147518134,-0.026347780015248623,2.8901839962957796,3.093196781751301,0.38637417748928593,0.952779069758395,validation_target,,"[3.6113798062324722,0.8136223188420705,0.0815512522792157,0.045730315079219194,0.010925387428722972,0.001754527208275211,0.0003064172688714983,3.0848239531469787e-05]",-0.37555694580078125,97,T1_forward_nonlinear,0.9446401298273968,0.04412937171422545,0.8923449748803209
Bcc2,robust_z,44.043705685912144,262144,,0.0,262144,6.079341468239493,447114.5711810115,,16381382.015509782,27.537860811956946,-0.5732662722981716,762146.751018171,-23.13713047844038,0.0,0.0,-22.10262137619037,-18.476517133051903,0.2758845452145339,25.567188552860244,27.327655596661444,29.05474795496256,8.211675423438122,validation_target,,"[271.5702449929789,61.18315555688005,6.1325296006612255,3.438849840229249,0.8215724459501829,0.13193776599621232,0.02304211056225739,0.002319740491627502]",0.09405517578125,97,T2_robust_normalized_unclipped,8.191640802729513,0.38267690575364194,67.10297904094301
Bcc2,canonical_normalized,11.97228999656085,262144,,0.0,262144,1.7720175589865583,58336.712211441714,0.09156036376953125,2698034.824359968,5.998762278929036,-0.7568126285232355,109754.30464818738,-5.994635313471171,0.0,1.6247063566113014e-16,-5.992427749993535,-5.974677066879893,0.27569028170013016,5.9976129296809555,5.9986724531551605,5.720439489995483,3.3920742568714206,validation_target,0.22940444946289062,"[27.216362984978666,15.73963914935997,1.4009958639713171,2.410970182093715,0.7835983515708367,0.13117047632476075,0.022799027095925618,0.0022950551025855154]",0.09405517578125,97,T3_forward_softclip_canonical_normalized,3.3065695833352047,0.15634238714179116,10.93340240943755
Bcc2,canonical_normalized,11.97228999656085,262144,,0.0,262144,1.7720175589865583,58336.712211441714,0.09156036376953125,2698034.824359968,5.998762278929036,-0.7568126285232355,109754.30464818738,-5.994635313471171,0.0,1.6247063566113014e-16,-5.992427749993535,-5.974677066879893,0.27569028170013016,5.9976129296809555,5.9986724531551605,5.720439489995483,3.3920742568714206,validation_target,0.22940444946289062,"[27.216362984978666,15.73963914935997,1.4009958639713171,2.410970182093715,0.7835983515708367,0.13117047632476075,0.022799027095925618,0.0022950551025855154]",0.09405517578125,97,T4_decode_input_no_forward_hard_clamp,3.3065695833352047,0.15634238714179116,10.93340240943755
Bcc2,robust_z,31.759828948346886,262144,,0.0,262144,5.69204890965087,221881.43532006224,0.09156036376953125,12117185.696375808,15.879914474173443,-0.9170275453741689,457012.69043306686,-15.879914474173443,0.0,1.4556373319974034e-16,-15.879914474173443,-15.879914474173443,0.2758845452145339,15.879914474173443,15.879914474173443,20.34005924890286,7.046567265496686,validation_target,,"[176.99738781608798,61.09219509548296,6.132529600661227,3.438849840229249,0.8215724459501829,0.13193776599621232,0.02304211056225739,0.0023197404916275024]",0.09405517578125,97,T5_inverse_input_clamp_then_inverse_softclip,6.986642305728445,0.31733769395659467,48.813170708194484
Bcc2,nonlinear_representation,3.6624663682843086,262144,,0.0,262144,0.07569367729860155,2950.6109364575846,0.09156036376953125,161136.06162336338,1.77307106816115,-0.1639115061677554,6077.4198641114735,-1.8893953001231587,5.340576171875e-05,1.7103391227937138e-16,-1.8893953001231587,-1.8893953001231587,-0.026347780015248623,1.77307106816115,1.77307106816115,0.2704850055681164,0.8221870103153642,validation_target,,"[2.35373647849912,0.8124127136680442,0.0815512522792157,0.04573031507921918,0.010925387428722972,0.001754527208275211,0.0003064172688714983,3.0848239531469787e-05]",-0.37555694580078125,97,T6_inverse_robust_normalization,0.8056826286306134,0.036594612439353885,0.6491244980771348
Bcc2,physical,0.13481904193758965,262144,,0.0,262144,4.773318534415052e-05,2.6572415647134613,0.09156036376953125,124.94804521494663,0.05830228701233864,-0.0004301113388010527,5.006535099395907,-0.07651675492525101,0.0025177001953125,2.143225922672644e-16,-0.07651675492525101,-0.07651675492525101,-6.254613981582224e-05,0.05830228701233864,0.05830228701233864,0.00012160699183972724,0.02249575404549378,validation_target,,"[0.002810049673129031,0.00040593181177200747,2.1151529639263804e-05,1.3967807431821975e-06,1.0584616714627997e-07,1.1911153334183572e-08,1.7544933976787997e-09,1.6962026232765755e-10]",-0.37555694580078125,97,T7_inverse_nonlinear_canonical_oracle,0.022491641876741332,0.0009004170492486708,0.0005058739543115844
Bcc2,physical,0.13481904193758965,262144,0.0,0.0,262144,4.773318534415052e-05,2.6572415647134613,,124.94804521494663,0.05830228701233864,-0.0004301113388010527,5.006535099395907,-0.07651675492525101,0.0025177001953125,2.143225922672644e-16,-0.07651675492525101,-0.07651675492525101,-6.254613981582224e-05,0.05830228701233864,0.05830228701233864,0.00012160699183972724,0.02249575404549378,validation_target,,"[0.002810049673129031,0.00040593181177200747,2.1151529639263804e-05,1.3967807431821975e-06,1.0584616714627997e-07,1.1911153334183572e-08,1.7544933976787997e-09,1.6962026232765755e-10]",-0.37555694580078125,97,T8_evaluation_bounds_clamp_then_decode,0.022491641876741332,0.0009004170492486708,0.0005058739543115844
Bcc3,physical,17.457190837860107,262144,,0.0,262144,0.4691836812442131,149981.4710418742,,1117795.508896465,21.36207389831543,0.006087957859956026,195786.04955088938,-21.303897857666016,0.031494140625,1.5908480807630513e-16,-18.78852081298828,-8.672854681015014,1.5092020078100177e-07,8.784336156845093,18.725183486938477,0.000267052795418362,2.362855676907353,validation_target,,"[43.90487112015374,0.7281524964941186,0.02840846444798768,0.0014450280640581899,6.84449139068838e-05,3.1908718881693637e-06,2.1863215803518663e-07,1.2018829674065137e-08]",0.00244140625,97,T0_raw_physical,2.3628478340050596,0.07890270858164616,5.583049886662401
Bcc3,nonlinear_representation,5.882865594763931,262144,,0.0,262144,0.050845915086543764,11655.785194674829,,365487.29446826666,3.3298466671754356,0.004190365740222871,16967.373877270344,-3.328662880182338,0.0,0.0,-3.2741236775599356,-2.9386625325866427,6.554331426745574e-06,2.9442030621772886,3.2726579508044984,1.268219094212458e-05,1.2261442120073445,validation_target,,"[6.951843878085583,3.3128069314726556,1.3324354902899709,0.3732493311624294,0.05228882622206325,0.004191573770679417,0.0003608493690933505,2.1575262987900733e-05]",0.00244140625,97,T1_forward_nonlinear,1.2261370516683994,0.026785718166278977,1.503412069474075
Bcc3,robust_z,498.27335313124047,262144,,0.0,262144,364.76531923283136,83617852.09703216,,2621982305.0749493,282.0349772638102,0.35492015812702327,121722847.12254593,-281.93471158499176,0.0,1.686532304511508e-16,-277.31529084011595,-248.90203766298035,0.0005551457111265502,249.37131546826015,277.19114511969644,0.09098122080607443,103.8532970195922,validation_target,,"[49872.08012935896,23765.863508574337,9558.806369115797,2677.666656272564,375.11667076375625,30.070080201083265,2.588710127219956,0.1547795467525503]",0.00244140625,97,T2_robust_normalized_unclipped,103.85269054541146,2.2687259111646902,10785.381333520994
Bcc3,canonical_normalized,12.0,262144,,0.0,262144,1.2103728482585194,141521.06391206977,0.548095703125,5690733.505676286,6.0,0.017002086752804645,203381.61448742615,-6.0,0.0,4.629118851162609e-16,-6.0,-6.0,0.0005551457095275011,6.0,6.0,0.0003222855514060451,4.798376175192515,validation_target,0.597900390625,"[36.0,35.99999999581276,35.9948947491839,35.62935030318719,29.306035241051582,9.333376653875783,1.7829474779456012,0.14402943578906677]",0.00244140625,97,T3_forward_softclip_canonical_normalized,4.7983460533501745,0.10061797325441078,23.024124847701195
Bcc3,canonical_normalized,12.0,262144,,0.0,262144,1.2103728482585194,141521.06391206977,0.548095703125,5690733.505676286,6.0,0.017002086752804645,203381.61448742615,-6.0,0.0,4.629118851162609e-16,-6.0,-6.0,0.0005551457095275011,6.0,6.0,0.0003222855514060451,4.798376175192515,validation_target,0.597900390625,"[36.0,35.99999999581276,35.9948947491839,35.62935030318719,29.306035241051582,9.333376653875783,1.7829474779456012,0.14402943578906677]",0.00244140625,97,T4_decode_input_no_forward_hard_clamp,4.7983460533501745,0.10061797325441078,23.024124847701195
Bcc3,robust_z,31.759828948346886,262144,,0.0,262144,7.726645625563164,896486.0786327239,0.548095703125,36668087.294785686,15.879914474173443,0.044407447193625466,1296398.8337355878,-15.879914474173443,0.0,1.9172398871565638e-16,-15.879914474173443,-15.879914474173443,0.0005551457111265502,15.879914474173443,15.879914474173443,0.0026233258289601073,12.175582796709392,validation_target,,"[252.17168370706315,252.17168370706315,251.98154685922182,246.5022312037172,152.85379695738538,27.499262643450514,2.588710127219956,0.15477954675255026]",0.00244140625,97,T5_inverse_input_clamp_then_inverse_softclip,12.175501813812827,0.24055772830269406,148.24284441815945
Bcc3,nonlinear_representation,0.3749725002183808,262144,,0.0,262144,0.0010770441888704608,124.96433357835882,0.548095703125,5111.293082626031,0.18748625011138492,0.0005242966389803023,180.70957282081744,-0.18748625010699588,0.0,0.0,-0.18748625010699588,-0.18748625010699588,6.554331426745574e-06,0.18748625011138492,0.18748625011138492,3.656745729670419e-07,0.14375104885871615,validation_target,,"[0.03515109398000589,0.03515109398000589,0.03512459013901438,0.03436080914377582,0.02130682598087161,0.0038332185095122937,0.0003608493690933505,2.157526298790073e-05]",0.00244140625,97,T6_inverse_robust_normalization,0.14375009273393652,0.0028401454231764753,0.02066408916101535
Bcc3,physical,0.010797557421028614,262144,,0.0,262144,8.924234809683445e-07,0.10260165306391256,0.548095703125,4.200228109374812,0.005398778710514307,1.5015128645977962e-05,0.14865746782856204,-0.005398778710514307,0.0,0.0,-0.005398778710514307,-0.005398778710514307,1.5139578835032808e-07,0.005398778710514307,0.005398778710514307,3.2119097040089803e-10,0.004120837490044164,validation_target,,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9121525571654287e-05,2.8447022426351548e-05,1.695965155755119e-05,2.793844058959859e-06,2.1863215403134654e-07,1.2018831250249478e-08]",0.00244140625,97,T7_inverse_nonlinear_canonical_oracle,0.0041208101345809696,8.060442297181248e-05,1.698107616526523e-05
Bcc3,physical,0.010797557421028614,262144,0.0,0.0,262144,8.924234809683445e-07,0.10260165306391256,,4.200228109374812,0.005398778710514307,1.5015128645977962e-05,0.14865746782856204,-0.005398778710514307,0.0,0.0,-0.005398778710514307,-0.005398778710514307,1.5139578835032808e-07,0.005398778710514307,0.005398778710514307,3.2119097040089803e-10,0.004120837490044164,validation_target,,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9121525571654287e-05,2.8447022426351548e-05,1.695965155755119e-05,2.793844058959859e-06,2.1863215403134654e-07,1.2018831250249478e-08]",0.00244140625,97,T8_evaluation_bounds_clamp_then_decode,0.0041208101345809696,8.060442297181248e-05,1.698107616526523e-05
rho,physical,10.919835806384969,262144,,0.0,262144,8.183191076240842,386961.0013332227,,2484831.1149937413,98.40687561035156,0.5972512648024291,892974.7488043914,4.467072358238511e-06,0.0,0.0,4.995365608465363e-06,7.104381634235324e-06,0.05139247141778469,10.919842910766603,62.129304386138855,0.7852335906570698,3.836424760038998,validation_target,,"[96.6980707461686,10.865320003158024,1.4855882706734855,0.2078090705626271,0.035826764876723954,0.018594426460568924,0.0609912701726326,0.04638837598544894]",1.0,97,T0_raw_physical,3.7896498342369553,0.14586513827407346,14.361445866132183
rho,nonlinear_representation,6.186079233015176,262144,,0.0,262144,0.05636005129112544,5964.525048610911,,622665.4602097955,1.9930254433465804,-1.783485984554279,9480.063240192585,-5.349005886512297,0.0,3.648753756529833e-16,-5.300564194720141,-5.147862841821448,-1.289100412475741,1.0382163911937279,1.7932964910487275,0.4653686842161861,2.3696031132400606,validation_target,,"[0.4085323125858328,0.7223605797305427,1.1385606481389874,1.6053030172957208,1.9359741525908492,2.380611016444065,3.7420017420894105,3.935668959078818]",-0.873046875,97,T1_forward_nonlinear,1.5601912245540421,0.06565549329802872,2.434196657175441
rho,robust_z,5.348989082290851,262144,,0.0,262144,0.042138963217791675,4459.522230324664,,465550.9766880117,4.346823672086122,1.0813436101467393,7087.9998692214995,-2.001695954958908,0.0,2.4400689191598597e-16,-1.9598093138792005,-1.8277712589595523,1.5088297330817135,3.5212178233312987,4.174121715803892,0.34794421611865756,1.7289564314822605,validation_target,,"[0.3054491204134958,0.5400904577253476,0.851272562285771,1.2002438473629635,1.4474781647238655,1.7799217310790862,2.7977986208051453,2.9425986262390254]",0.5232696533203125,97,T2_robust_normalized_unclipped,1.3490686931208098,0.05677109904594626,1.8199863387586896
rho,canonical_normalized,4.939098681315388,262144,,0.0,262144,0.03776814254217951,3971.2848868288197,0.0,425826.85228901455,3.71802520620257,1.0327305944193181,6320.019583088073,-1.9305969303159716,0.0,1.3346763947193847e-16,-1.8929630330072114,-1.7732557776793771,1.4778090581413748,3.1658429036360105,3.609737864644072,0.31289981318882654,1.6523290291970874,validation_target,0.0,"[0.20412242323900504,0.41863721579495994,0.7349381009498712,1.110007370948338,1.3731169947825492,1.6907876396261514,2.610970757757434,2.7377929062272743]",0.5232696533203125,97,T3_forward_softclip_canonical_normalized,1.2898289576830375,0.05269751737550619,1.663658740077711
rho,canonical_normalized,4.939098681315388,262144,,0.0,262144,0.03776814254217951,3971.2848868288197,0.0,425826.85228901455,3.71802520620257,1.0327305944193181,6320.019583088073,-1.9305969303159716,0.0,1.3346763947193847e-16,-1.8929630330072114,-1.7732557776793771,1.4778090581413748,3.1658429036360105,3.609737864644072,0.31289981318882654,1.6523290291970874,validation_target,0.0,"[0.20412242323900504,0.41863721579495994,0.7349381009498712,1.110007370948338,1.3731169947825492,1.6907876396261514,2.610970757757434,2.7377929062272743]",0.5232696533203125,97,T4_decode_input_no_forward_hard_clamp,1.2898289576830375,0.05269751737550619,1.663658740077711
rho,robust_z,5.348989082290851,262144,,0.0,262144,0.04213896321779166,4459.522230324664,0.0,465550.9766880117,4.3468236720861215,1.0813436101467393,7087.999869221499,-2.001695954958908,0.0,0.0,-1.9598093138792005,-1.8277712589595525,1.5088297330817135,3.5212178233312987,4.174121715803891,0.34794421611865756,1.7289564314822605,validation_target,,"[0.3054491204134957,0.5400904577253475,0.851272562285771,1.2002438473629633,1.4474781647238655,1.7799217310790862,2.797798620805145,2.9425986262390254]",0.5232696533203125,97,T5_inverse_input_clamp_then_inverse_softclip,1.3490686931208098,0.05677109904594626,1.8199863387586894
rho,nonlinear_representation,6.186079233015176,262144,,0.0,262144,0.05636005129112544,5964.525048610911,0.0,622665.4602097955,1.9930254433465793,-1.783485984554279,9480.063240192583,-5.349005886512297,0.0,3.648753756529833e-16,-5.300564194720141,-5.147862841821448,-1.289100412475741,1.038216391193728,1.7932964910487268,0.46536868421618605,2.3696031132400606,validation_target,,"[0.4085323125858327,0.7223605797305426,1.1385606481389874,1.6053030172957206,1.9359741525908492,2.380611016444065,3.7420017420894105,3.935668959078818]",-0.873046875,97,T6_inverse_robust_normalization,1.5601912245540421,0.06565549329802872,2.434196657175441
rho,physical,10.919827747838099,262144,,0.0,262144,8.183191810801121,386961.0734307837,0.0,2484831.1741633527,98.40711212158203,0.5972512717367047,892974.8208063821,4.467074177227914e-06,0.0,0.0,4.99536463394179e-06,7.104380529199261e-06,0.05139247141778469,10.919834852218628,62.12922700500482,0.785233621564488,3.8364248621774957,validation_target,,"[96.69807624066286,10.865320483506633,1.4855883540540473,0.20780908229477907,0.035826764198180726,0.018594421789536783,0.060991268915811823,0.046388373257557416]",1.0,97,T7_inverse_nonlinear_canonical_oracle,3.7896499365432827,0.1458651403073297,14.361446641542507
rho,physical,1.2092696910067389,262144,0.0576171875,0.0,262144,0.008970336938990285,425.5828056601368,,26092.736991838545,1.209276795387268,0.19462377337141365,799.7034884097645,4.467074177227914e-06,0.0,1.3317137806849683e-16,4.99536463394179e-06,7.104380529199261e-06,0.05139247141778469,1.209276795387268,1.209276795387268,0.015387355705855841,0.3769461525103584,validation_target,,"[0.15276523112706147,0.17685027347173513,0.14256447627662588,0.10321311617655737,0.035826764198180726,0.018594421789536783,0.060991268915811823,0.046388373257557416]",1.0,97,T8_evaluation_bounds_clamp_then_decode,0.3228157194608636,0.015776125869496598,0.10420998873103501
press,physical,0.3201712642561357,262144,,0.0,262144,0.13715190729658167,8048.4574067533,,18497.642939852958,14.600627899169922,0.03140170039219734,12878.83569870871,1.1867193450143532e-07,0.026790618896484375,1.8455217291463583e-16,1.3331163221153018e-07,2.1443258120257268e-07,0.00020778417820110917,0.32017147868871687,5.812967076778411,0.00798464683541995,0.3890761654445371,validation_target,,"[1.1483648762012195,0.013113745261785107,0.0003053161013866848,9.647688934604973e-06,3.289900649978206e-07,3.4561295934270894e-08,8.696410719898784e-08,6.022495009667418e-08]",1.0,97,T0_raw_physical,0.38780690521121913,0.012964279492831987,0.1503941957295035
press,nonlinear_representation,6.17388938378605,262144,,0.0,262144,0.06766184178613079,13334.772820395108,,493848.7391752097,1.164371532998441,-3.7252287194327036,18860.013332957573,-6.9252861698861645,0.0,2.213035922345452e-16,-6.874806302465654,-6.668506741888106,-3.6823873160127696,-0.49461735810205654,0.7643978632189219,1.2887137438504044,3.985476861023888,validation_target,,"[0.5066614086718839,0.4011717297567274,0.4134930789656224,0.5859236249566412,0.4132680107296398,0.4741537082880435,1.355346084645311,1.8759663024156965]",-0.98907470703125,97,T1_forward_nonlinear,1.4165792592264657,0.08406942132274908,2.0066967976706023
