split,batch,source_index,target_index,case,component,batch_size,epoch,finite,gradient_nonzero,gradient_norm,roi_ramp,weighted_value
train,3,14,15,isolated_vel1,total,1,375,True,True,0.10262300819158554,1.0,7.543723106384277
train,3,14,15,isolated_vel3,base,1,375,True,True,0.0022552809678018093,1.0,0.33333587646484375
train,3,14,15,isolated_vel3,h1,1,375,True,True,0.10001488775014877,1.0,6.201562404632568
train,3,14,15,isolated_vel3,roi,1,375,True,True,0.0070729744620621204,1.0,0.9350923299789429
train,3,14,15,isolated_vel3,bounds,1,375,True,True,1.0754354917708042e-07,1.0,1.515926939532619e-08
train,3,14,15,isolated_vel3,envelope,1,375,True,True,0.0001796166761778295,1.0,0.04228608310222626
train,3,14,15,isolated_vel3,dissipation,1,375,True,True,0.0004999969387426972,1.0,0.03140271082520485
train,3,14,15,isolated_vel3,total,1,375,True,True,0.10262340307235718,1.0,7.543679237365723
validation,0,91,92,normalized_target,base,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,normalized_target,h1,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,normalized_target,roi,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,normalized_target,bounds,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,normalized_target,envelope,1,376,True,True,0.00015249557327479124,1.0,0.03048085980117321
validation,0,91,92,normalized_target,dissipation,1,376,True,True,0.0004999747616238892,1.0,0.016267456114292145
validation,0,91,92,normalized_target,total,1,376,True,True,0.0005341434152796865,1.0,0.046748317778110504
validation,0,91,92,persistence_normalized_input,base,1,376,True,True,0.010754994116723537,1.0,6.5629425048828125
validation,0,91,92,persistence_normalized_input,h1,1,376,True,True,1.677901029586792,1.0,807.9256591796875
validation,0,91,92,persistence_normalized_input,roi,1,376,True,True,0.005186906084418297,1.0,1.8427767753601074
validation,0,91,92,persistence_normalized_input,bounds,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,persistence_normalized_input,envelope,1,376,True,True,0.00015681730292271823,1.0,0.032233066856861115
validation,0,91,92,persistence_normalized_input,dissipation,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,persistence_normalized_input,total,1,376,True,True,1.687451720237732,1.0,816.3635864257812
validation,0,91,92,zero_tensor,base,1,376,True,True,0.033226870000362396,1.0,64.34642028808594
validation,0,91,92,zero_tensor,h1,1,376,True,True,1.7024201154708862,1.0,1479.2626953125
validation,0,91,92,zero_tensor,roi,1,376,True,True,0.005186982918530703,1.0,8.0
validation,0,91,92,zero_tensor,bounds,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,zero_tensor,envelope,1,376,True,True,0.00013139451039023697,1.0,0.022633323445916176
validation,0,91,92,zero_tensor,dissipation,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,zero_tensor,total,1,376,True,True,1.7188231945037842,1.0,1551.6317138671875
validation,0,91,92,deterministic_random,base,1,376,True,True,0.035289403051137924,1.0,72.8943862915039
validation,0,91,92,deterministic_random,h1,1,376,True,True,4.039261341094971,1.0,3932.002685546875
validation,0,91,92,deterministic_random,roi,1,376,True,True,0.005186921916902065,1.0,8.248699188232422
validation,0,91,92,deterministic_random,bounds,1,376,True,True,1.5768046068842523e-05,1.0,0.00032588603789918125
validation,0,91,92,deterministic_random,envelope,1,376,True,True,0.0002454445057082921,1.0,0.07896194607019424
validation,0,91,92,deterministic_random,dissipation,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,deterministic_random,total,1,376,True,True,4.0565338134765625,1.0,4013.224853515625
validation,0,91,92,isolated_Bcc1,base,1,376,True,True,0.0027063381858170033,1.0,0.4000030755996704
validation,0,91,92,isolated_Bcc1,h1,1,376,True,True,0.10001488775014877,1.0,6.201562404632568
validation,0,91,92,isolated_Bcc1,roi,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,isolated_Bcc1,bounds,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,isolated_Bcc1,envelope,1,376,True,True,0.00015249557327479124,1.0,0.03048085980117321
validation,0,91,92,isolated_Bcc1,dissipation,1,376,True,True,0.0004999841912649572,1.0,0.021603761240839958
validation,0,91,92,isolated_Bcc1,total,1,376,True,True,0.1011907085776329,1.0,6.653649806976318
validation,0,91,92,isolated_Bcc3,base,1,376,True,True,0.0027063381858170033,1.0,0.4000030755996704
validation,0,91,92,isolated_Bcc3,h1,1,376,True,True,0.10001488775014877,1.0,6.201562881469727
validation,0,91,92,isolated_Bcc3,roi,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,isolated_Bcc3,bounds,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,isolated_Bcc3,envelope,1,376,True,True,0.00015249557327479124,1.0,0.03048085980117321
validation,0,91,92,isolated_Bcc3,dissipation,1,376,True,True,0.000500028021633625,1.0,0.02258947864174843
validation,0,91,92,isolated_Bcc3,total,1,376,True,True,0.10119293630123138,1.0,6.654636383056641
validation,0,91,92,isolated_rho,base,1,376,True,True,0.0022552809678018093,1.0,0.33333587646484375
validation,0,91,92,isolated_rho,h1,1,376,True,True,0.10001488775014877,1.0,6.201562404632568
validation,0,91,92,isolated_rho,roi,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,isolated_rho,bounds,1,376,True,True,1.0793216461024713e-05,1.0,0.0001526903797639534
validation,0,91,92,isolated_rho,envelope,1,376,True,True,0.0001758045400492847,1.0,0.04051113873720169
validation,0,91,92,isolated_rho,dissipation,1,376,True,True,0.0005000146920792758,1.0,0.0218504648655653
validation,0,91,92,isolated_rho,total,1,376,True,True,0.10102352499961853,1.0,6.597412586212158
validation,0,91,92,isolated_press,base,1,376,True,True,0.0022552809678018093,1.0,0.33333587646484375
validation,0,91,92,isolated_press,h1,1,376,True,True,0.10001488775014877,1.0,6.201562404632568
validation,0,91,92,isolated_press,roi,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,isolated_press,bounds,1,376,True,True,2.100065785270999e-06,1.0,5.780638275609817e-06
validation,0,91,92,isolated_press,envelope,1,376,True,True,0.00016591623716522008,1.0,0.036081984639167786
validation,0,91,92,isolated_press,dissipation,1,376,True,True,0.000500005204230547,1.0,0.021885132417082787
validation,0,91,92,isolated_press,total,1,376,True,True,0.101011261343956,1.0,6.592870712280273
validation,0,91,92,isolated_vel1,base,1,376,True,True,0.0022552809678018093,1.0,0.33333587646484375
validation,0,91,92,isolated_vel1,h1,1,376,True,True,0.10001488775014877,1.0,6.201562404632568
validation,0,91,92,isolated_vel1,roi,1,376,True,True,0.005186921916902065,1.0,0.6857865452766418
validation,0,91,92,isolated_vel1,bounds,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,isolated_vel1,envelope,1,376,True,True,0.00015249557327479124,1.0,0.03048085980117321
validation,0,91,92,isolated_vel1,dissipation,1,376,True,True,0.0005000093369744718,1.0,0.021863769739866257
validation,0,91,92,isolated_vel1,total,1,376,True,True,0.10213817656040192,1.0,7.273029804229736
validation,0,91,92,isolated_vel3,base,1,376,True,True,0.0022552809678018093,1.0,0.33333587646484375
validation,0,91,92,isolated_vel3,h1,1,376,True,True,0.10001488775014877,1.0,6.201562404632568
validation,0,91,92,isolated_vel3,roi,1,376,True,True,0.005186921916902065,1.0,0.6857865452766418
validation,0,91,92,isolated_vel3,bounds,1,376,True,False,0.0,1.0,0.0
validation,0,91,92,isolated_vel3,envelope,1,376,True,True,0.00015249557327479124,1.0,0.03048085980117321
validation,0,91,92,isolated_vel3,dissipation,1,376,True,True,0.000500005146022886,1.0,0.02188073843717575
validation,0,91,92,isolated_vel3,total,1,376,True,True,0.10213851183652878,1.0,7.273046493530273
validation,1,92,93,normalized_target,base,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,normalized_target,h1,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,normalized_target,roi,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,normalized_target,bounds,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,normalized_target,envelope,1,500,True,True,0.0001452836295356974,1.0,0.02766554430127144
validation,1,92,93,normalized_target,dissipation,1,500,True,True,0.0004999524680897593,1.0,0.014123901724815369
validation,1,92,93,normalized_target,total,1,500,True,True,0.0005322594661265612,1.0,0.04178944602608681
validation,1,92,93,persistence_normalized_input,base,1,500,True,True,0.016038766130805016,1.0,14.73741340637207
validation,1,92,93,persistence_normalized_input,h1,1,500,True,True,1.8819903135299683,1.0,1236.6693115234375
validation,1,92,93,persistence_normalized_input,roi,1,500,True,True,0.005486931186169386,1.0,3.77783203125
validation,1,92,93,persistence_normalized_input,bounds,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,persistence_normalized_input,envelope,1,500,True,True,0.00015249557327479124,1.0,0.03048085980117321
validation,1,92,93,persistence_normalized_input,dissipation,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,persistence_normalized_input,total,1,500,True,True,1.8951340913772583,1.0,1255.215087890625
validation,1,92,93,zero_tensor,base,1,500,True,True,0.0334467776119709,1.0,65.24176025390625
validation,1,92,93,zero_tensor,h1,1,500,True,True,1.642189860343933,1.0,1378.7874755859375
validation,1,92,93,zero_tensor,roi,1,500,True,True,0.0054868608713150024,1.0,8.0
validation,1,92,93,zero_tensor,bounds,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,zero_tensor,envelope,1,500,True,True,0.00013139451039023697,1.0,0.022633323445916176
validation,1,92,93,zero_tensor,dissipation,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,zero_tensor,total,1,500,True,True,1.658233642578125,1.0,1452.0518798828125
validation,1,92,93,deterministic_random,base,1,500,True,True,0.03549313172698021,1.0,73.77336883544922
validation,1,92,93,deterministic_random,h1,1,500,True,True,4.0167717933654785,1.0,3835.15234375
validation,1,92,93,deterministic_random,roi,1,500,True,True,0.005486908834427595,1.0,8.289006233215332
validation,1,92,93,deterministic_random,bounds,1,500,True,True,1.534707007522229e-05,1.0,0.00030871719354763627
validation,1,92,93,deterministic_random,envelope,1,500,True,True,0.00024581796606071293,1.0,0.07920248061418533
validation,1,92,93,deterministic_random,dissipation,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,deterministic_random,total,1,500,True,True,4.033795356750488,1.0,3917.294189453125
validation,1,92,93,isolated_Bcc1,base,1,500,True,True,0.0027063381858170033,1.0,0.4000030755996704
validation,1,92,93,isolated_Bcc1,h1,1,500,True,True,0.10001488775014877,1.0,6.201561450958252
validation,1,92,93,isolated_Bcc1,roi,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,isolated_Bcc1,bounds,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,isolated_Bcc1,envelope,1,500,True,True,0.0001452836295356974,1.0,0.02766554430127144
validation,1,92,93,isolated_Bcc1,dissipation,1,500,True,True,0.0005000290111638606,1.0,0.01941503956913948
validation,1,92,93,isolated_Bcc1,total,1,500,True,True,0.10119060426950455,1.0,6.648644924163818
validation,1,92,93,isolated_Bcc3,base,1,500,True,True,0.0027063381858170033,1.0,0.4000030755996704
validation,1,92,93,isolated_Bcc3,h1,1,500,True,True,0.10001488775014877,1.0,6.201562404632568
validation,1,92,93,isolated_Bcc3,roi,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,isolated_Bcc3,bounds,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,isolated_Bcc3,envelope,1,500,True,True,0.0001452836295356974,1.0,0.02766554430127144
validation,1,92,93,isolated_Bcc3,dissipation,1,500,True,True,0.0004999844240956008,1.0,0.020472412928938866
validation,1,92,93,isolated_Bcc3,total,1,500,True,True,0.10119281709194183,1.0,6.649703502655029
validation,1,92,93,isolated_rho,base,1,500,True,True,0.0022552809678018093,1.0,0.33333587646484375
validation,1,92,93,isolated_rho,h1,1,500,True,True,0.10001488775014877,1.0,6.201562404632568
validation,1,92,93,isolated_rho,roi,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,isolated_rho,bounds,1,500,True,True,1.0788483450596686e-05,1.0,0.00015255645848810673
validation,1,92,93,isolated_rho,envelope,1,500,True,True,0.00016587333811912686,1.0,0.03606255725026131
validation,1,92,93,isolated_rho,dissipation,1,500,True,True,0.0005000443197786808,1.0,0.01966833509504795
validation,1,92,93,isolated_rho,total,1,500,True,True,0.10102010518312454,1.0,6.5907816886901855
validation,1,92,93,isolated_press,base,1,500,True,True,0.0022552809678018093,1.0,0.33333587646484375
validation,1,92,93,isolated_press,h1,1,500,True,True,0.10001488775014877,1.0,6.201562404632568
validation,1,92,93,isolated_press,roi,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,isolated_press,bounds,1,500,True,True,2.1111859496159013e-06,1.0,5.842018254043069e-06
validation,1,92,93,isolated_press,envelope,1,500,True,True,0.00015920230362098664,1.0,0.03322090953588486
validation,1,92,93,isolated_press,dissipation,1,500,True,True,0.0005000352975912392,1.0,0.019718384370207787
validation,1,92,93,isolated_press,total,1,500,True,True,0.10101098567247391,1.0,6.58784294128418
validation,1,92,93,isolated_vel1,base,1,500,True,True,0.0022552809678018093,1.0,0.33333587646484375
validation,1,92,93,isolated_vel1,h1,1,500,True,True,0.10001488775014877,1.0,6.201562404632568
validation,1,92,93,isolated_vel1,roi,1,500,True,True,0.0054869139567017555,1.0,0.7252609133720398
validation,1,92,93,isolated_vel1,bounds,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,isolated_vel1,envelope,1,500,True,True,0.0001452836295356974,1.0,0.02766554430127144
validation,1,92,93,isolated_vel1,dissipation,1,500,True,True,0.000500048918183893,1.0,0.019678955897688866
validation,1,92,93,isolated_vel1,total,1,500,True,True,0.1022103875875473,1.0,7.307503700256348
validation,1,92,93,isolated_vel3,base,1,500,True,True,0.0022552809678018093,1.0,0.33333587646484375
validation,1,92,93,isolated_vel3,h1,1,500,True,True,0.10001488775014877,1.0,6.201562404632568
validation,1,92,93,isolated_vel3,roi,1,500,True,True,0.0054869139567017555,1.0,0.7252609133720398
validation,1,92,93,isolated_vel3,bounds,1,500,True,False,0.0,1.0,0.0
validation,1,92,93,isolated_vel3,envelope,1,500,True,True,0.0001452836295356974,1.0,0.02766554430127144
validation,1,92,93,isolated_vel3,dissipation,1,500,True,True,0.0005000295350328088,1.0,0.019701050594449043
validation,1,92,93,isolated_vel3,total,1,500,True,True,0.1022106483578682,1.0,7.307525634765625
