clip_fraction,cumulative_runtime_seconds,differential_gradient_norm_mean,differential_weight_norm,disco_gradient_norm_mean,disco_gradient_norm_min,disco_weight_norm,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate,learning_rate_start,microbatches_completed,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,spectral_gradient_norm_mean,spectral_weight_norm,train_loss_max,train_loss_mean,train_loss_median,train_loss_min
1.0,37247.30720868699,34.24846752342724,9.671427726745605,51.82513321013678,1.1900161504745483,16.371335983276367,121,306.318224087001,1608.5966796875,1992.0,0.9999999304612478,732.6968383789062,98.74718065488906,0.0009958845380817205,0.000996057129753855,20328,168,0,5082,42,16.07173294822375,22.861629486083984,299.4176025390625,14.27745332120962,3.2996864318847656,0.06629783660173416
1.0,37550.21627894499,49.788744459549584,9.686238288879395,81.8664114006928,0.9071685671806335,16.35721206665039,122,302.9090702579997,1608.5966796875,1992.0,0.9999999205271403,1241.0045166015625,157.49016932078771,0.0009957039197487192,0.0009958802825340907,20496,168,0,5124,42,24.036983136619842,22.79729461669922,265.5614929199219,16.407092020758206,3.186816692352295,0.06978730857372284
1.0,37852.80491598099,45.97503094588007,9.713072776794434,76.75679043361119,2.2609341144561768,16.34578514099121,123,302.5886370360022,1608.5966796875,1992.0,0.9999999347187224,1687.8760986328125,142.2741905848185,0.0009955194397160757,0.0009956995722393718,20664,168,0,5166,42,22.31789915902274,22.84168243408203,441.22564697265625,15.965578636620194,3.0812805891036987,0.056717146188020706
1.0,38157.06913625499,42.94850990318117,9.722186088562012,58.92901443299793,1.1747429370880127,16.336036682128906,124,304.2642202740026,1608.5966796875,1992.0,0.9999999347187224,608.0987548828125,108.88471590904962,0.000995331099422402,0.0009955150002789134,20832,168,0,5208,42,15.879590880303155,22.698007583618164,276.6746826171875,15.410812713560604,3.040837526321411,0.06130990386009216
1.0,38458.78346113399,40.74812170650278,9.741353034973145,65.35034877487591,0.8086031079292297,16.317983627319336,125,301.71432487900165,1608.5966796875,1992.0,0.9999999120121911,1708.895751953125,120.55349382616225,0.0009951389003364144,0.0009953265680920447,21000,168,0,5250,42,18.730809721208754,22.6612548828125,346.95416259765625,14.655964843529675,3.0698699951171875,0.05511648207902908
1.0,38760.25222976499,46.31128807578768,9.779884338378906,75.56851166202908,1.1823625564575195,16.30973243713379,126,301.46876863099897,1608.5966796875,1992.0,0.9999999276229313,2051.6787109375,136.656785652751,0.0009949428439569193,0.0009951342771481978,21168,168,0,5292,42,20.17725596825282,22.745756149291992,376.41546630859375,16.079679605551064,3.1237045526504517,0.07293428480625153
1.0,39061.50974452999,35.95464880551611,9.77465534210205,57.997084901446385,0.8675289154052734,16.293560028076172,127,301.25751476499863,1608.5966796875,1992.0,0.9999999347187224,1252.2333984375,102.12918105011894,0.0009947429318128038,0.000994938128946896,21336,168,0,5334,42,17.30630476134164,22.795629501342773,302.79425048828125,14.28810909698673,2.955390691757202,0.06091545522212982
1.0,39362.10845402599,39.5841014058817,9.778560638427734,62.7801797021003,1.3254412412643433,16.28213882446289,128,300.5987094960001,1608.5966796875,1992.0,0.9999999276229313,1036.22265625,116.8543089684986,0.000994539165463023,0.0009947381250177427,21504,168,0,5376,42,18.078182674589613,22.768909454345703,292.90399169921875,14.703096189802247,3.2384021282196045,0.06488486379384995
1.0,39662.41285981799,44.09170463965053,9.780129432678223,78.23949459904716,1.6136019229888916,16.27311897277832,129,300.30440579199785,1608.5966796875,1992.0,0.9999999446528298,2265.025390625,138.15759347733996,0.000994331546496588,0.0009945342669204086,21672,168,0,5418,42,23.609970434790565,22.653465270996094,434.4059143066406,15.290788400297364,3.234308958053589,0.06291194260120392
1.0,39962.74836455799,52.86569423902603,9.798812866210938,75.99276531877972,1.1711480617523193,16.263439178466797,130,300.33550474000367,1608.5966796875,1992.0,0.999999938976197,962.7291259765625,147.775806813013,0.0009941200765325531,0.0009943265562446198,21840,168,0,5460,42,20.94706130879266,22.54644203186035,290.0741882324219,15.613104704102236,3.242490768432617,0.05676065385341644
1.0,40262.77564252199,41.76049807100069,9.829060554504395,60.65063640049526,1.444083333015442,16.246952056884766,131,300.02727796399995,1608.5966796875,1992.0,0.999999924784615,1385.7701416015625,112.6071328719457,0.0009939047572200036,0.0009941149946101461,22008,168,0,5502,42,18.166477954103833,22.563955307006836,329.8539733886719,15.292767307854124,3.2889760732650757,0.07700834423303604
1.0,40562.92819620799,43.02702118385406,9.846803665161133,72.42243596769515,1.8879367113113403,16.234033584594727,132,300.152553685999,1608.5966796875,1992.0,0.999999938976197,1650.7042236328125,134.70395460582915,0.0009936855902380427,0.0009938995836667878,22176,168,0,5544,42,19.920181122564134,22.44926643371582,425.56890869140625,15.253198807593435,3.1464271545410156,0.057676903903484344
1.0,40862.991533518994,36.62520285163607,9.861346244812012,63.681545822393325,1.729537844657898,16.224666595458984,133,300.0633373110031,1608.5966796875,1992.0,0.9999999332995642,1042.25,115.21176111130487,0.0009934625772957785,0.0009936803250943623,22344,168,0,5586,42,20.15208356295313,22.535682678222656,299.15966796875,14.765597894965182,3.218235731124878,0.07101920247077942
1.0,41163.04666307299,50.386293537559965,9.8892183303833,85.01695297587486,0.6579821705818176,16.20856475830078,134,300.055129553999,1608.5966796875,1992.0,0.9999999233654567,1374.8740234375,155.6058055531411,0.0009932357201323109,0.0009934572206026925,22512,168,0,5628,42,23.911041417292186,22.296749114990234,328.6899719238281,15.896665295652513,3.3273524045944214,0.054959069937467575
1.0,41462.96854056599,39.24515801951999,9.911497116088867,74.1813643120584,1.3732713460922241,16.19444465637207,135,299.92187749299774,1608.5966796875,1992.0,0.9999999219462985,2078.44921875,127.27191133158547,0.0009930050205167172,0.0009932302719315913,22680,168,0,5670,42,21.81453081681615,22.438936233520508,495.27215576171875,15.113947435104777,3.188044786453247,0.05866362154483795
1.0,41762.91811941999,43.963401534727645,9.900867462158203,72.94742863802682,0.8259509801864624,16.183773040771484,136,299.9495788540007,1608.5966796875,1992.0,0.9999998992397672,2333.41455078125,135.390950912521,0.00099277048024804,0.0009929994808508507,22848,168,0,5712,42,21.80377493585859,22.329288482666016,503.0489501953125,15.365200488074194,3.099175453186035,0.05990505591034889
1.0,42062.82431236,42.276512773264024,9.910772323608398,71.97955681596484,2.3769004344940186,16.173505783081055,137,299.906192940005,1608.5966796875,1992.0,0.9999999403953552,1568.317626953125,132.96426181566147,0.0009925321011552708,0.0009927648491602258,23016,168,0,5754,42,20.702238011927832,22.411090850830078,370.1981201171875,14.891475649727951,3.158373713493347,0.05198924243450165
1.0,42362.557700952995,38.93043156748726,9.922865867614746,70.67127300727935,1.8329193592071533,16.1595401763916,138,299.7333885929984,1608.5966796875,1992.0,0.9999999304612478,1938.4447021484375,126.6038794858115,0.0009922898850973382,0.0009925263786894215,23184,168,0,5796,42,21.933819535232725,22.533309936523438,421.667236328125,14.26979935801189,3.093005418777466,0.06019522622227669
1.0,42662.452933545996,38.24778096448807,9.940134048461914,64.49218872615269,1.8930935859680176,16.14961814880371,139,299.8952325930004,1608.5966796875,1992.0,0.9999999191079821,1120.551025390625,111.77179331438882,0.0009920438339630913,0.0009922840712980783,23352,168,0,5838,42,18.121737122535706,22.33698081970215,273.98260498046875,13.597541387991182,2.934993863105774,0.0677565336227417
1.0,42962.284184519995,49.89081103390171,9.985410690307617,70.6599008554504,1.1208487749099731,16.134328842163086,140,299.831250973999,1608.5966796875,1992.0,0.9999999403953552,1906.79345703125,133.1317367951075,0.0009917939496712864,0.0009920379288757583,23520,168,0,5880,42,18.424801338286628,22.549091339111328,344.85113525390625,14.82112106461344,2.883621335029602,0.05238356813788414
1.0,43262.14743460399,44.831429711409974,9.981878280639648,79.60162900175366,1.7143213748931885,16.119699478149414,141,299.8632500839958,1608.5966796875,1992.0,0.9999999446528298,1862.99267578125,140.1718637148539,0.0009915402341705711,0.0009917879533419293,23688,168,0,5922,42,22.75387087180501,22.33057403564453,448.74542236328125,15.067419315067431,2.807003378868103,0.05951900780200958
1.0,43561.83488506799,39.569122359866185,10.020523071289062,63.62522418158395,2.042670965194702,16.108837127685547,142,299.687450464,1608.5966796875,1992.0,0.9999999361378806,1047.8837890625,119.85021256265186,0.0009912826894394704,0.0009915341466459507,23856,168,0,5964,42,18.45423522591591,22.264646530151367,326.8868408203125,14.657572884556084,2.82901668548584,0.06521950662136078
1.0,43861.499612411986,46.18633324901263,10.008706092834473,76.62223322618576,3.8440778255462646,16.101016998291016,143,299.66472734399576,1608.5966796875,1992.0,0.9999999304612478,1134.4652099609375,136.374568042301,0.0009910213174863698,0.0009912765107670581,24024,168,0,6006,42,20.793668894540694,22.055889129638672,273.36187744140625,14.598102644396326,3.025032162666321,0.06303329765796661
