J_A_cross_Bcc1,J_A_cross_Bcc2,J_A_cross_Bcc3,J_A_cross_press,J_A_cross_rho,J_A_cross_vel1,J_A_cross_vel2,J_A_cross_vel3,J_A_gain,J_A_inner_shell_gain,J_A_outer_shell_gain,J_A_radial_profile_gain,alpha,analytic_numeric_relative_difference,basis,epsilon,epsilon_consistent_20pct,epsilon_relative_difference,gain_reduction_vs_alpha1,state,used_backward
0.8905967944375371,1.040322893076392,2.558590854499237,0.6699459281024807,1.0007617139683984,0.8714618618172322,1.1834004162218492,2.115954272141872,4.0631659935431985,3.8337503701190667,0.9330352015495126,0.41274704196527584,1.0,0.0,outer_shell,0.001,False,0.8612742520396801,0.0,train_early,False
0.353553265511023,0.35355309984590794,0.35355336890247846,0.35355309498913345,0.3535530665894275,0.35355310132809054,0.3535533415729341,0.3535530945775407,0.9999994019893653,0.0,0.9999994019893653,0.9999994019891135,0.0,1.000451141182104e-06,outer_shell,0.01,True,1.5337506164443146e-06,-0.7741000176010223,train_early,False
0.10860894304918582,0.13632939191120194,0.36696009743446595,0.0825767955577573,0.13046654286319484,0.11551434693334146,0.14351556588082415,0.30805360166725243,0.5636657415412164,0.5248883371556372,0.1375393927885263,0.06822840749257751,1.0,0.0,outer_shell,0.01,False,0.8612742520396801,0.0,train_early,False
0.3535542656057493,0.35355364106816795,0.353528376903991,0.3535552134978843,0.35355377039494784,0.3535530179705935,0.35355104848207625,0.35354828073909506,0.9999895668862891,0.6614563167648216,0.6614732997614519,0.9999895586902072,0.0,0.0003536983615422129,radial_low,0.001,True,8.673305251258955e-06,0.7290669833225037,train_early,False
0.647819012222104,0.8083330365675793,2.4804977070464944,0.5112678298793276,0.7631545615731767,0.6293507174130003,0.8302499416853351,2.113689686043128,3.6909106876280853,3.5873836393613296,0.5482878615371058,0.4795681193354797,1.0,0.0,radial_low,0.001,False,0.8448300399540954,0.0,train_early,False
0.3535533524231047,0.3535534418770251,0.353551794252448,0.3535534274504444,0.35355333964904617,0.35355326555788863,0.35355367093235746,0.3535498550536762,0.9999982401762769,0.6614698370082263,0.6614724025018964,0.999998240146183,0.0,2.1196006907633447e-05,radial_low,0.01,True,8.673305251258955e-06,-0.7460555284185297,train_early,False
0.08438149566301291,0.10379985982814498,0.38121898503857615,0.06912811367655541,0.09344413967115109,0.08202089847608783,0.10863297856628096,0.3643416274680116,0.572718463932252,0.5593490166361749,0.081605300472183,0.14700284947628695,1.0,0.0,radial_low,0.01,False,0.8448300399540954,0.0,train_early,False
0.3535542570455872,0.35355482422995765,0.35355549117803803,0.3535545472576517,0.3535528397084425,0.35355308583862166,0.35355308835486354,0.3535444381661163,0.9999983903264106,0.5000160531732113,0.5000200676211684,0.9999983856666053,0.0,0.0002339384065303187,radial_mid,0.001,True,2.4366099227355743e-06,0.6825441667181484,train_early,False
0.5843515434435443,0.7262162771501594,2.0175210284035487,0.45355315460965123,0.673279179996727,0.5840104178369192,0.8030246284853241,1.8271749853231753,3.1500394243458962,3.0212597399258665,0.560495984793681,0.2758442331969177,1.0,0.0,radial_mid,0.001,False,0.8565690197595585,0.0,train_early,False
0.3535533761414178,0.35355348028223116,0.35355439025055246,0.35355329820127707,0.35355323556576856,0.35355326686289185,0.35355314810716104,0.3535552682641507,1.0000008269383482,0.5000217262291892,0.5000197001838654,1.0000008268736582,0.0,1.999330220666694e-05,radial_mid,0.01,True,2.4366099227355743e-06,-1.213305704720131,train_early,False
