alpha,channel,decoder_derivative_finite,decoder_derivative_maximum,decoder_derivative_median,derivative_over_train_q999,evaluation_clamp_occupancy,fraction_outside_train_min_max,fraction_outside_train_q001_q999,gate_0_passed,gate_1_floor_reference,gate_2_failed,gate_3_passed,global_variance_retention,high_k_retention,inverse_clamp_occupancy,inverse_clamp_policy,legacy_flags,maximum_minmax_excess,maximum_normalized_excess,maximum_normalized_excess_over_robust_span,normalized_relative_l2,normalized_state_norm,physical_finite,physical_maximum,physical_minimum,physical_relative_l2_to_p3_oracle,physical_relative_l2_to_raw,radial_transport_skill,residual_cosine,residual_norm,residual_over_true_residual,residual_sign_agreement,rho_press_positive,rout_failure,shell_radial_variance_retention,shell_transport_skill,source_index,split,stage_p_primary_driver,target_index,true_residual_norm
0.5,vel1,True,0.2746087212638906,0.18447047215626192,0.7179177156074913,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.0,0.0,0.486843352083883,15561.779296875,True,0.9330644011497498,-0.028189821168780327,0.3790579753275829,0.3790579648465975,,0.24368755960101127,182.34840020734768,0.9695714180541315,0.5561180114746094,True,True,,,13,train,False,14,188.07113824921674
0.5,vel2,True,0.08090004132032962,0.00228463502107798,0.797925403786655,0.0,0.001220703125,0.001220703125,False,frozen_stage_p_p3_floor,,,,,0.001708984375,canonical,,0.20678138732910156,0.20679092407226562,0.017232604396509164,0.6727141832769489,15561.779296875,True,0.03573155030608177,-0.03573150932788849,0.6387507781778202,0.6576792545175355,,0.5113440471835746,641.7514304540674,0.7604134511216634,0.6374168395996094,True,True,,,13,train,False,14,843.9506554065277
0.5,vel3,True,0.006249537981890898,0.006249537981890898,1.0,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,1.1388729526150556,1.0973249703869383,0.0,no_softclip,,0.0,0.0,0.0,0.1362996686060755,15561.779296875,True,0.6734561324119568,-0.003990878351032734,0.134323280996052,0.13432327329177668,-0.6552932690233324,-0.26658124013832674,490.68558954804666,0.4341899809209398,0.57537841796875,True,True,1.0071503411594827,-3.4924599416104893,13,train,True,14,1130.117255371201
1.0,Bcc1,True,7516885.389298041,0.009781599906865526,3948567.8439946556,0.0,0.011142730712890625,0.016414642333984375,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,Bcc1:possible_high_frequency_ripple,2.5923526287078857,2.8151438236236572,0.8850074382656632,0.6515718743100427,15585.884765625,True,120.55791473388672,-943309.6875,551640.032577285,551640.1595462362,,0.008754210398796348,200.22825666037386,6.422661783331736,0.5603599548339844,True,True,,,13,train,False,14,31.175276453138416
1.0,Bcc2,True,0.002457981452676436,0.0003391667715763866,0.12621921480787493,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,0.923534584635224,0.5271790720574038,0.0,no_softclip,,0.0,0.0,0.0,1.0255109169623051,15585.884765625,True,0.008256939239799976,-0.0047148047015070915,0.6861259373965947,0.6861259058621566,-0.6444874422081945,0.4192941084779103,900.5572365297185,1.9018187779595739,0.5670166015625,True,True,1.209914675942331,-4.107615871236292,13,train,True,14,473.52421112168724
1.0,Bcc3,True,0.003251113603455505,0.0002757814699613672,0.1320706498148867,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,0.8773368271482934,0.7535289892862929,0.0,no_softclip,,0.0,0.0,0.0,0.08300536492577079,15585.884765625,True,0.1095900908112526,-0.10489600896835327,0.1646901803273243,0.16469018407270686,-119.106399677454,0.5863351737213495,898.2639869638049,0.8115337418249561,0.5588607788085938,True,True,3.444114223849165,0.2911720748357026,13,train,True,14,1106.8720136562802
1.0,rho,True,4.7694515515525655,0.0019063685001883019,1.2825467500688357,0.000244140625,0.0,0.000244140625,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.07272184348106414,0.016190276270272724,0.6655574341225678,15585.884765625,True,1.2092770338058472,6.427557309507392e-06,0.9540464286862949,0.9540464080672568,,0.1281405663476557,350.99262119358525,8.298653140346,0.6177291870117188,True,True,,,13,train,False,14,42.295130939639584
1.0,press,True,2062.7128082556574,0.0001749260907044955,37029.13521969496,0.0049285888671875,0.00146484375,0.005615234375,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,press:possible_high_frequency_ripple,1.7901256084442139,2.460610508918762,0.5333292801773205,0.6517877285490107,15585.884765625,True,0.01892666704952717,3.2565037599852076e-07,0.916511282868002,0.916510853416512,,0.20942736911115437,327.0747735481085,5.308642499355387,0.6153526306152344,True,True,,,13,train,False,14,61.611753586312176
1.0,vel1,True,0.3601778046138487,0.18420771628459479,0.9416235052943203,0.0,0.00048828125,0.000732421875,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.3950158357620239,0.6820135116577148,0.11755773644481138,0.7849725555688994,15585.884765625,True,1.1663227081298828,-0.20420046150684357,0.569531969068255,0.5695319552995111,,0.24368756009039977,364.69680019108256,1.939142834919283,0.5561180114746094,True,True,,,13,train,False,14,188.07113824921674
1.0,vel2,True,0.01930309705017749,0.0022672919487246182,0.19038842572538142,0.0,0.001953125,0.001953125,False,frozen_stage_p_p3_floor,,,,,0.00244140625,canonical,,0.5184049606323242,0.5184144973754883,0.043201276781204195,0.9967604141118795,15585.884765625,True,0.03573155030608177,-0.03573150932788849,0.8962179355488353,0.8860563814374307,,0.5113440471318605,1283.5028611090197,1.5208269024813559,0.6374168395996094,True,True,,,13,train,False,14,843.9506554065277
1.0,vel3,True,0.006249537981890898,0.006249537981890898,1.0,0.0,0.0,0.001708984375,False,frozen_stage_p_p3_floor,False,False,1.1974394367913754,1.1422316226139178,0.0,no_softclip,,0.0,0.5773832843303681,0.0029860712381762017,0.170309238604479,15585.884765625,True,0.6905140280723572,-0.008252181112766266,0.16783970058599382,0.1678396898992231,-1.3427240221878614,-0.2665812358736335,981.3711707239319,0.8683799544336559,0.57537841796875,True,True,1.2178657093356393,-7.704459677644643,13,train,True,14,1130.117255371201
0.0,Bcc1,True,0.40371336948916925,0.02137086227651236,0.21206783746167104,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.0,0.0,0.12900295291291514,15035.38671875,True,0.1039312556385994,-0.10419191420078278,0.06714832284718136,0.06714844241141453,,0.0,0.0,0.0,0.5202217102050781,True,True,,,14,train,False,15,40.61285017518291
0.0,Bcc2,True,0.003615815864357514,0.00029032005623570235,0.18567489140006166,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,0.9469588632564603,0.9219168817949621,0.0,no_softclip,,0.0,0.0,0.0,0.42060904935176646,15035.38671875,True,0.012617428787052631,-0.006587918382138014,0.1927027859638706,0.19270278301785898,-5.081194598410832e-08,0.0,0.0,0.0,0.419677734375,True,True,0.9100880075805016,-2.2480765107246725e-06,14,train,True,15,325.6610691689626
0.0,Bcc3,True,0.0037075085812449896,0.0002730481123609292,0.15061087591613465,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,1.1000983838791851,1.0886773678780097,0.0,no_softclip,,0.0,0.0,0.0,0.0948109877298294,15035.38671875,True,0.12635435163974762,-0.12637828290462494,0.12877531928417482,0.12877531808257564,-5.414695421146476e-06,0.0,0.0,0.0,0.530517578125,True,True,0.9112642525857133,1.661610307124306e-07,14,train,True,15,1018.9461218154104
0.0,rho,True,3.478374463787464,0.0017013059398063189,0.9353649609043256,0.0,0.0,0.00439453125,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.00835418701171875,0.0018599170381106993,0.09682476919131257,15035.38671875,True,1.0808295011520386,3.7631336908816593e-06,0.015988609773157515,0.015988470010896653,,0.0,0.0,0.0,0.5290374755859375,True,True,,,14,train,False,15,50.239624917646424
0.0,press,True,0.059156011718909836,0.000168095308397756,1.0619490741659645,0.004150390625,0.0,0.005126953125,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.024927139282226562,0.005402875913145431,0.1457986605940727,15035.38671875,True,0.01892666704952717,2.0342165285569536e-08,0.014027076590330988,0.01402734607805904,,0.0,0.0,0.0,0.4733848571777344,True,True,,,14,train,False,15,70.26377378373317
0.0,vel1,True,1.6237238646318646,0.18559748497145437,4.244949404041955,0.0,0.0,0.03369140625,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,1.3242440586090112,0.2282581376609073,0.42912547784725363,15035.38671875,True,2.142367124557495,-0.11921431124210358,0.37193888341919173,0.3719388686377973,,0.0,0.0,0.0,0.451416015625,True,True,,,14,train,False,15,205.49078020670808
0.0,vel2,True,0.10966268413841747,0.002327963906800055,1.0816142994909246,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,,,,,0.0068359375,canonical,,0.0,0.0,0.0,0.6765217437064285,15035.38671875,True,0.03573155030608177,-0.03573150932788849,0.5924629002227451,0.5754160153855449,,0.0,0.0,0.0,0.494140625,True,True,,,14,train,False,15,841.174030814843
0.0,vel3,True,0.006249537981890898,0.006249537981890898,1.0,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,1.0699821660277808,1.0346739442695816,0.0,no_softclip,,0.0,0.0,0.0,0.10341003442878167,15035.38671875,True,0.6800218820571899,-0.003833549562841654,0.10187547306085246,0.10187546371317846,5.253375671143701e-07,0.0,0.0,0.0,0.510498046875,True,True,0.9530559228046969,-6.747921716954153e-07,14,train,True,15,985.0974229959404
0.125,Bcc1,True,2.102447317606938,0.019268025860896574,1.1044010174499703,0.0,0.0,0.00048828125,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,Bcc1:possible_high_frequency_ripple,0.0,0.0722571611404419,0.0227157577316734,0.15367140079050023,15046.5625,True,0.18556588888168335,-0.5276505351066589,0.602835308018298,0.6028354620727625,,-0.005507489621029969,26.066510727023747,0.6418291406435709,0.5271644592285156,True,True,,,14,train,False,15,40.61285017518291
0.125,Bcc2,True,0.003426492053655196,0.00029340451042975406,0.1759529699001003,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,0.8665960873272148,0.8126450170138702,0.0,no_softclip,,0.0,0.0,0.0,0.3710373519689806,15046.5625,True,0.01190442219376564,-0.005696255713701248,0.18628086209601896,0.18628088296605133,0.10400394721769923,0.5121815597278128,101.25445426384945,0.31091973788035326,0.622100830078125,True,True,0.8769950496672665,-1.094595187656052,14,train,True,15,325.6610691689626
0.125,Bcc3,True,0.003642204471796941,0.00027313176217450355,0.14795801378261236,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,1.070962250859491,1.0382876812481665,0.0,no_softclip,,0.0,0.0,0.0,0.09154765243391906,15046.5625,True,0.12397611141204834,-0.12376115471124649,0.12446936537186049,0.1244693650209724,-6.640376800716855,0.4233519757199977,91.01917589612873,0.0893267798438292,0.5452003479003906,True,True,0.9115333104389843,0.2988492126432958,14,train,True,15,1018.9461218154104
0.125,rho,True,2.393619802568848,0.0016730899635325415,0.6436650557202435,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.0,0.0,0.12090449785317946,15046.5625,True,0.7573363184928894,5.795317974843783e-06,0.3321807309536269,0.3321805038363172,,0.11351956191828658,43.703840242071664,0.8699077732708331,0.5955657958984375,True,True,,,14,train,False,15,50.239624917646424
0.125,press,True,0.16839213362936103,0.00017458203204631043,3.0229196527690934,0.00048828125,0.0,0.00048828125,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.3367096185684204,0.07298070858796149,0.15254348024232695,15046.5625,True,0.01892666704952717,4.5750972788027866e-08,0.25095336840068655,0.25095344698052835,,0.20048386084697198,39.889563825739195,0.5677116624637384,0.609832763671875,True,True,,,14,train,False,15,70.26377378373317
0.125,vel1,True,0.6421245776101496,0.18536649077409934,1.6787253069442907,0.0,0.0,0.01416015625,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.743677175521853,0.12818661786849775,0.41295049445719156,15046.5625,True,1.5749664306640625,-0.09405742585659027,0.35007175595380174,0.35007173653854823,,0.2777596655242027,45.47930633161858,0.22132042267721141,0.5926551818847656,True,True,,,14,train,False,15,205.49078020670808
0.125,vel2,True,0.11104103883189513,0.00231488420694362,1.0952091531820316,0.0,0.00048828125,0.00048828125,False,frozen_stage_p_p3_floor,,,,,0.00341796875,canonical,,0.02999401092529297,0.03000354766845703,0.0025002996131572933,0.6357786496370896,15046.5625,True,0.03573155030608177,-0.03573150932788849,0.5794485083479199,0.5825509727185592,,0.43501651416621306,139.56029092341433,0.16591131657764405,0.6513557434082031,True,True,,,14,train,False,15,841.174030814843
0.125,vel3,True,0.006249537981890898,0.006249537981890898,1.0,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,1.0860064499074447,1.0438322970047127,0.0,no_softclip,,0.0,0.0,0.0,0.11093061754128362,15046.5625,True,0.6824641227722168,-0.0033045727759599686,0.10928445559991003,0.10928444502722358,-0.17482548533911824,-0.4434838250574819,143.76362741627818,0.14593848695599584,0.55023193359375,True,True,0.9390442079160473,0.08838660790281383,14,train,True,15,985.0974229959404
0.25,Bcc1,True,12.090659919296193,0.016687605819759494,6.351139933299716,0.0,0.001220703125,0.003173828125,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,Bcc1:possible_high_frequency_ripple,0.2674214839935303,0.49021267890930176,0.15411001865205856,0.21047329246164684,15062.041015625,True,0.3793571889400482,-2.8959801197052,2.832942960102746,2.8329436371536283,,-0.005507491029171711,52.133021803899,1.2836582899014475,0.5271644592285156,True,True,,,14,train,False,15,40.61285017518291
0.25,Bcc2,True,0.003247081221556731,0.0002929075704448501,0.16674008738187052,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,0.8031911236731621,0.719105905693282,0.0,no_softclip,,0.0,0.0,0.0,0.36418402608324474,15062.041015625,True,0.01122874766588211,-0.0052056568674743176,0.21049206269905202,0.2104920952598118,0.047331693551998844,0.5121815604564322,202.50890884943533,0.6218394767486553,0.622100830078125,True,True,0.7767354754885636,-2.0168792608806427,14,train,True,15,325.6610691689626
0.25,Bcc3,True,0.003597202359994956,0.0002735082215387733,0.14612988383279665,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,1.0429857705227066,0.9906594789406274,0.0,no_softclip,,0.0,0.0,0.0,0.08897345220536795,15062.041015625,True,0.1223207414150238,-0.1214885339140892,0.12260180068013103,0.12260180118801034,-14.5975165195682,0.4233520069912507,182.03834949787304,0.1786535574359354,0.5452003479003906,True,True,1.0323163981855943,0.5857372794677054,14,train,True,15,1018.9461218154104
0.25,rho,True,1.659227309251844,0.0016598330164231526,0.4461805660681649,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.0,0.0,0.1845255543737046,15062.041015625,True,0.5339525938034058,7.706883479841053e-06,0.5458835953899547,0.5458834400824837,,0.1135195614750264,87.40768097057985,1.739815556223994,0.5955657958984375,True,True,,,14,train,False,15,50.239624917646424
0.25,press,True,0.5066646737310643,0.00017524954637258014,9.09547593806616,0.001220703125,0.0,0.001220703125,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.6546982526779175,0.14190370502298427,0.1974437963059423,15062.041015625,True,0.01892666704952717,9.325575689445031e-08,0.4398374603285389,0.43983737474733614,,0.20048386133957324,79.77912754175004,1.1354233233658135,0.609832763671875,True,True,,,14,train,False,15,70.26377378373317
0.25,vel1,True,0.41721901193706823,0.18510225046532353,1.0907480235124671,0.0,0.0,0.001953125,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.16311029243469477,0.028115098076088176,0.418267565178367,15062.041015625,True,1.2780725955963135,-0.06920652091503143,0.35035845893948603,0.3503584364296927,,0.2777596642840867,90.95861358456257,0.4426408498379593,0.5926551818847656,True,True,,,14,train,False,15,205.49078020670808
0.25,vel2,True,0.1130110093913809,0.0023017783256446085,1.1146391748293814,0.0,0.0009765625,0.0009765625,False,frozen_stage_p_p3_floor,,,,,0.002674102783203125,canonical,,0.0993800163269043,0.09938955307006836,0.008282475920479966,0.6131428239136796,15062.041015625,True,0.03525705635547638,-0.03573150932788849,0.5876038450665604,0.5976654596442502,,0.43501651057111934,279.1205820695572,0.33182263342007107,0.6513557434082031,True,True,,,14,train,False,15,841.174030814843
0.25,vel3,True,0.006249537981890898,0.006249537981890898,1.0,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,1.102485841749332,1.0535390554193345,0.0,no_softclip,,0.0,0.0,0.0,0.11988776277405347,15062.041015625,True,0.6854867935180664,-0.002775596920400858,0.11810868050844817,0.11810866888567349,-0.3598215033811456,-0.4434838288692665,287.5272586042402,0.2918769777407337,0.55023193359375,True,True,0.9843314080266576,0.18714721964954895,14,train,True,15,985.0974229959404
0.5,Bcc1,True,578.5681365491834,0.013007333440053111,303.9178358087687,0.0,0.00439453125,0.009033203125,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,Bcc1:possible_high_frequency_ripple,1.103332281112671,1.3261234760284424,0.41689846554027615,0.3560900589243372,15105.8525390625,True,1.6427593231201172,-120.3375473022461,95.9667334995761,95.96675561146893,,-0.005507491445683263,104.26604349231512,2.567316576959389,0.5271644592285156,True,True,,,14,train,False,15,40.61285017518291
0.5,Bcc2,True,0.0029159494993420544,0.0003020657035867699,0.1497362219009467,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,0.7242333009287882,0.5729541311218477,0.0,no_softclip,,0.0,0.0,0.0,0.4745168223825202,15105.8525390625,True,0.009981680661439896,-0.004404593259096146,0.31279619804254744,0.3127962253847045,-0.43419260746128296,0.5121815602101846,405.01781774831505,1.2436789536491382,0.622100830078125,True,True,0.6940866921946693,-3.4019189302041886,14,train,True,15,325.6610691689626
0.5,Bcc3,True,0.00350886009639794,0.00027441983315192465,0.14254113807288996,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,0.9903345057718363,0.9031911455096236,0.0,no_softclip,,0.0,0.0,0.0,0.08612340318813835,15105.8525390625,True,0.1190711259841919,-0.11756519973278046,0.12593276971728745,0.12593277177902404,-30.21624365043226,0.42335197899760135,364.0766894122603,0.3573071054665788,0.5452003479003906,True,True,1.377291534922334,0.8686876624431858,14,train,True,15,1018.9461218154104
0.5,rho,True,1.7159251578250672,0.001621450158291111,0.4614271076542329,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.0,0.0,0.33982349406020324,15105.8525390625,True,0.5513585209846497,6.496904461528175e-06,0.7817161167837514,0.7817160403474254,,0.11351956206472966,174.81536151880675,3.4796311040412187,0.5955657958984375,True,True,,,14,train,False,15,50.239624917646424
0.5,press,True,5.743364444065216,0.00017517805637616476,103.10297088576571,0.0024566650390625,0.00048828125,0.002685546875,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,press:possible_high_frequency_ripple,0.6201908588409424,1.2906757593154907,0.27974974956947707,0.33394604180779336,15105.8525390625,True,0.01892666704952717,3.21978319561822e-07,0.6986613725467186,0.69866107942825,,0.2004838578898776,159.55825567732228,2.270846655182955,0.609832763671875,True,True,,,14,train,False,15,70.26377378373317
0.5,vel1,True,0.29677400257206316,0.1845961764019101,0.7758650672040522,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.0,0.0,0.48775780497268373,15105.8525390625,True,1.0047235488891602,-0.03381893411278725,0.39477983772489283,0.39477981321683,,0.27775966337637287,181.91722695872775,0.8852816986520411,0.5926551818847656,True,True,,,14,train,False,15,205.49078020670808
0.5,vel2,True,0.11237866964751549,0.0022778087794652806,1.108402343089626,0.0,0.001651763916015625,0.001651763916015625,False,frozen_stage_p_p3_floor,,,,,0.001941680908203125,canonical,,0.2884788513183594,0.28848838806152344,0.024040737216849673,0.6284853292981508,15105.8525390625,True,0.03331734240055084,-0.03573150932788849,0.636588907790282,0.6489379495236126,,0.43501651102929234,558.2411642235005,0.6636452669404616,0.6513557434082031,True,True,,,14,train,False,15,841.174030814843
0.5,vel3,True,0.006249537981890898,0.006249537981890898,1.0,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,1.1368099628303496,1.074597861709647,0.0,no_softclip,,0.0,0.0,0.0,0.14097710499203644,15105.8525390625,True,0.6915322542190552,-0.0046129655092954636,0.13888506634074824,0.13888505302068813,-0.7472735297969799,-0.44348383627397225,575.0545150504507,0.5837539532907909,0.55023193359375,True,True,1.1057604968795687,0.4137142832587686,14,train,True,15,985.0974229959404
1.0,Bcc1,True,38669298.24969176,0.010114786180569364,20312714.603305984,0.0,0.01171875,0.017333984375,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,Bcc1:possible_high_frequency_ripple;Bcc1:possible_stripe_anisotropy,2.775153875350952,2.9979450702667236,0.9424753593167113,0.6755249892408375,15244.2939453125,True,38.19239044189453,-4371620.5,2947134.544515866,2947135.222900568,,-0.005507491181989262,208.53208664490862,5.134633145553898,0.5271644592285156,True,True,,,14,train,False,15,40.61285017518291
1.0,Bcc2,True,0.0023716639561007524,0.0003386284564517821,0.12178674578736992,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,0.7905949031589408,0.4284313427931402,0.0,no_softclip,,0.0,0.0,0.0,0.9059211699494102,15244.2939453125,True,0.007931861095130444,-0.004476294852793217,0.62306204251849,0.6230620274894081,-2.204044250540258,0.5121815602943516,810.035635568167,2.487357907517943,0.622100830078125,True,True,1.03025806271814,-4.373536259028957,14,train,True,15,325.6610691689626
1.0,Bcc3,True,0.0033386295905173716,0.00027620203357606106,0.13562582957488248,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,0.8971013078915137,0.756256671586478,0.0,no_softclip,,0.0,0.0,0.0,0.09022533449723574,15244.2939453125,True,0.11280930787324905,-0.11054069548845291,0.1537983739269621,0.15379837783966616,-60.20083294390424,0.4233519973020834,728.153387056758,0.7146142190123261,0.5452003479003906,True,True,2.728441259908519,-0.08917178918127866,14,train,True,15,1018.9461218154104
1.0,rho,True,4.265642956002754,0.0018399402175063636,1.1470682637282381,0.000244140625,0.0,0.000244140625,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.04022324538230926,0.008955018520620006,0.6697818363176574,15244.2939453125,True,1.2092770338058472,4.200732291792519e-06,0.9493319518365304,0.9493319357084047,,0.11351956211241693,349.6307229519947,6.959262206378229,0.5955657958984375,True,True,,,14,train,False,15,50.239624917646424
1.0,press,True,4019.558171835609,0.0001708887268311448,72157.77323562485,0.00634765625,0.00146484375,0.00634765625,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,press:possible_high_frequency_ripple,1.8921458721160889,2.562630772590637,0.5554418386624627,0.6488598282482184,15244.2939453125,True,0.01892666704952717,2.843858624146378e-07,0.9676251841205389,0.967624675476542,,0.20048385922798795,319.11651115139927,4.541693307473306,0.609832763671875,True,True,,,14,train,False,15,70.26377378373317
1.0,vel1,True,0.400830606235919,0.1842409747960585,1.0479033289621016,0.0,0.000732421875,0.001220703125,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.3598138093948364,0.6468114852905273,0.11149001129382637,0.7617808311199987,15244.2939453125,True,1.248328447341919,-0.19679415225982666,0.5816459362117818,0.5816459155456271,,0.2777596636259491,363.83445383546837,1.7705633969051,0.5926551818847656,True,True,,,14,train,False,15,205.49078020670808
1.0,vel2,True,0.08539593966834658,0.0022699778247432514,0.8422689102444657,0.0,0.001953125,0.001953125,False,frozen_stage_p_p3_floor,,,,,0.001953125,canonical,,0.7762851715087891,0.7762947082519531,0.06469132851176025,0.8575866631914913,15244.2939453125,True,0.030570533126592636,-0.03573150932788849,0.8192542595587229,0.8142587658931925,,0.43501651118100904,1116.482328302835,1.3272905337095362,0.6513557434082031,True,True,,,14,train,False,15,841.174030814843
1.0,vel3,True,0.006249537981890898,0.006249537981890898,1.0,0.0,0.0,0.001708984375,False,frozen_stage_p_p3_floor,False,False,1.21091955495316,1.1232965548642053,0.0,no_softclip,,0.0,0.7764661357402802,0.00401567426400453,0.19063988263187384,15244.2939453125,True,0.7036231160163879,-0.0094963563606143,0.18781087125401238,0.1878108554155453,-1.5543824674585123,-0.44348383704676525,1150.1090276205036,1.1675079040636605,0.55023193359375,True,True,1.2545310477479426,0.7965891666182469,14,train,True,15,985.0974229959404
0.0,Bcc1,True,0.3916500843579144,0.024028342941841335,0.2057310773149715,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.0,0.0,0.18103100914294978,14464.5556640625,True,0.10109016299247742,-0.10110598802566528,0.07556269875101404,0.07556279406366118,,0.0,0.0,0.0,0.5158805847167969,True,True,,,15,train,False,16,58.17906420889673
0.0,Bcc2,True,0.0037229258017049995,0.0002928448634459312,0.19117506804923834,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,0.8792545417084449,0.9164271580627359,0.0,no_softclip,,0.0,0.0,0.0,0.38857675717622964,14464.5556640625,True,0.013020813465118408,-0.006703435443341732,0.21503137068342534,0.21503138575037692,-1.838038343748849e-07,0.0,0.0,0.0,0.41796875,True,True,0.8421073651322446,-1.6616379374667645e-06,15,train,True,16,319.57408762732
0.0,Bcc3,True,0.003857911452751108,0.0002731783909204399,0.15672072238619505,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,False,False,1.0732485141581107,1.059347525385709,0.0,no_softclip,,0.0,0.0,0.0,0.0657369850053967,14464.5556640625,True,0.1319107562303543,-0.1318938285112381,0.08804278379942883,0.08804278413371742,7.571377717008332e-07,0.0,0.0,0.0,0.5263671875,True,True,0.8984101607335285,1.6013195391906265e-07,15,train,True,16,683.3258459597821
0.0,rho,True,3.681017122897665,0.001749596014637474,0.9898573236126736,0.0,0.0,0.00390625,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.008303999900817871,0.001848743735127757,0.12883862749931355,14464.5556640625,True,1.1405893564224243,3.763700306080864e-06,0.014010763639452396,0.014010659839131296,,0.0,0.0,0.0,0.5999717712402344,True,True,,,15,train,False,16,66.38355465064639
0.0,press,True,0.061702982937578144,0.00020273238262151166,1.1076714555267007,0.004150390625,0.0,0.005126953125,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,0.03182327747344971,0.006897591311700935,0.18941425376775323,14464.5556640625,True,0.01892666704952717,2.0342165285569536e-08,0.02671571394570731,0.026715996633235588,,0.0,0.0,0.0,0.5571556091308594,True,True,,,15,train,False,16,90.32263816951037
0.0,vel1,True,1.4067865559865045,0.18630800713325277,3.677803771026717,0.0,0.0,0.0224609375,False,frozen_stage_p_p3_floor,,,,,0.0,canonical,,0.0,1.2684111957550073,0.21863430343451976,0.43341285907544036,14464.5556640625,True,2.058065414428711,-0.09059177339076996,0.3745660882718568,0.3745660851014206,,0.0,0.0,0.0,0.449462890625,True,True,,,15,train,False,16,208.1886194678413
0.0,vel2,True,0.10044477048773486,0.00234986211521334,0.9906970718634631,0.0,0.0,0.0,False,frozen_stage_p_p3_floor,,,,,0.007568359375,canonical,,0.0,0.0,0.0,0.6255829345108824,14464.5556640625,True,0.03573155030608177,-0.03573150932788849,0.6353518104239657,0.6201437626919853,,0.0,0.0,0.0,0.50146484375,True,True,,,15,train,False,16,940.0443501729187
0.0,vel3,True,0.006249537981890898,0.006249537981890898,1.0,0.0,0.0,0.001708984375,False,frozen_stage_p_p3_floor,False,False,1.0468411087327376,1.0313467031888286,0.0,no_softclip,,0.0,0.12598073935508736,0.0006515385404492443,0.06651554076613798,14464.5556640625,True,0.7015916109085083,-0.005431123543530703,0.06551520570757786,0.06551519855280954,7.042564575954202e-07,0.0,0.0,0.0,0.5234375,True,True,0.9874088586135643,-1.3949864998696881e-06,15,train,True,16,617.8851761034696
