alpha,application,channel,decoded_maximum,decoded_minimum,decoded_variance,fixed_point_tendency,fraction_outside_train_min_max,fraction_outside_train_q001_q999,gate_2_failed,maximum_minmax_excess,maximum_normalized_excess,maximum_normalized_excess_over_robust_span,normalized_state_norm,output_delta,radial_variance,rout_failure,second_over_first_delta,shell_variance,state
1.0,2,press,0.01892666704952717,2.0342165285569536e-08,3.542076864079242e-05,True,0.09784317016601562,0.13738250732421875,,6.510284662246704,7.180769562721252,1.556408317417203,41209.60546875,0.08496693540988091,1.4306600821647895e-05,True,0.48391954594785475,"[7.414951989660507e-05, 6.321480879145663e-05, 3.213698379349554e-05, 3.992647440664528e-06, 5.554941644495778e-09, 2.132752186893104e-08, 7.208918717334938e-07, 7.689772479583943e-07]",validation_snapshot91
1.0,2,vel1,3.1266329288482666,-2.7056705951690674,0.26985885960740663,True,0.11964797973632812,0.2000274658203125,,6.177460551261902,6.464458227157593,1.1142698253580685,41209.60546875,0.08496693540988091,0.07589311645155694,True,0.48391954594785475,"[0.8565361299882979, 0.3742460614134292, 0.14298563665777536, 0.06678558654453105, 0.042188326282215124, 0.044826973022929845, 0.04200101954859, 0.054568251463472404]",validation_snapshot91
1.0,2,vel2,0.03573155030608177,-0.03573150932788849,0.00011761568505376136,True,0.0683441162109375,0.0683441162109375,,10.11825180053711,10.118261337280273,0.8431897849874258,41209.60546875,0.08496693540988091,8.181349161867806e-06,True,0.48391954594785475,"[0.0004382821665712332, 0.00027566843473309194, 0.00011492907334642035, 3.267754881427496e-05, 1.2427572421858931e-05, 6.005322599763787e-06, 5.792864516724047e-06, 8.255356744068585e-06]",validation_snapshot91
1.0,2,vel3,1.581493854522705,-0.036032065749168396,0.08857986102121618,True,0.003662109375,0.09644317626953125,False,17.467178344726562,60.44194552612339,0.31258950512273614,41209.60546875,0.08496693540988091,0.07556104174076311,True,0.48391954594785475,"[0.12301872627538049, 0.035921204802808755, 0.017027282348917493, 0.00446962747150414, 0.0013079000456005737, 0.0004776584917734056, 9.725543550988627e-05, 0.0003402901266063527]",validation_snapshot91
0.0,1,Bcc1,1.1472558975219727,-1.1472653150558472,0.05191099163789449,,0.00390625,0.08815765380859375,,0.04254293441772461,0.2662884615659715,0.08371411337231564,40712.078125,0.0,1.5274612857072175e-06,True,,"[0.27180600689722956, 0.08544671172879956, 0.04741220632290408, 0.00908902824696451, 0.00124885775829977, 0.00019830614134450891, 5.668357197574102e-05, 1.837829974680205e-05]",stage_o_actual_step1_input
0.0,1,Bcc2,0.10061140358448029,-0.1728242039680481,0.0014363448637355312,,0.0556640625,0.124267578125,True,1.5991764068603516,3.473897475242614,0.11372182949315524,40712.078125,0.0,0.0007951696987192079,True,,"[0.0035968468154009827, 0.002258071100270545, 0.0006827202292489315, 3.350270365789692e-06, 9.612154172496567e-08, 1.1594942394621086e-08, 1.8383854415667316e-09, 1.6559269761318694e-10]",stage_o_actual_step1_input
0.0,1,Bcc3,2.407020092010498,-2.4071943759918213,0.08246173618950102,,0.0029296875,0.04150390625,False,5.4957733154296875,44.7521963043213,0.1423599965792323,40712.078125,0.0,4.006485899516212e-06,True,,"[0.6360613847465438, 0.0212706601054256, 0.0021369403609940675, 0.00018357058376109635, 1.635409632058586e-05, 1.3401822778719339e-06, 1.0433962258663478e-07, 4.966731719795662e-09]",stage_o_actual_step1_input
0.0,1,rho,1.2092770338058472,4.556610747386003e-06,0.05073585459986004,,0.001708984375,0.015380859375,,0.07216644287109375,0.47444189047813445,0.10562638284921363,40712.078125,0.0,0.006598592588034823,True,,"[4.925296955952087e-05, 4.301989563871641e-06, 0.1254375517030996, 0.0948064341282489, 0.025708323191146524, 0.014876945789921594, 0.06475726660211173, 0.045590592326672494]",stage_o_actual_step1_input
0.0,1,press,0.01892666704952717,1.265807014760867e-07,1.0816249740458337e-05,,0.000244140625,0.019775390625,,0.09098196029663086,0.7614668607711792,0.1650454516316076,40712.078125,0.0,3.3920335919650876e-06,True,,"[1.4066780479432938e-05, 1.13813064173167e-06, 3.987977075888367e-05, 9.62284120818679e-06, 2.780682140582974e-07, 2.8115835294692393e-08, 9.424845213616069e-08, 5.874134264239801e-08]",stage_o_actual_step1_input
0.0,1,vel1,1.367659330368042,-0.028803855180740356,0.06792725430871205,,0.0,0.004150390625,,0.0,0.36510041999817133,0.06293186017049998,40712.078125,0.0,0.026960390071694925,True,,"[0.10075941952770304, 0.023351180235466396, 0.01200309301518683, 0.03508934774725113, 0.05062361616771925, 0.055606878616988306, 0.04366382750645788, 0.02914323330992164]",stage_o_actual_step1_input
0.0,1,vel2,0.03573155030608177,-0.03573150932788849,0.0001604912979979283,,0.0,0.021007537841796875,,0.0,9.5367431640625e-06,7.947298601943019e-07,40712.078125,0.0,1.3785762155006841e-08,True,,"[0.0007348413083774028, 0.0005175037797373343, 2.2302178036468852e-05, 7.324723808091586e-06, 1.6512934223900132e-06, 1.5627009979895731e-07, 5.2420147058741437e-08, 2.9931767872786066e-08]",stage_o_actual_step1_input
0.0,1,vel3,1.489025354385376,-0.048464249819517136,0.07450607773972738,,0.00409698486328125,0.03179168701171875,False,3.4530482292175293,45.645894500732766,0.23606830403402176,40712.078125,0.0,0.063693737554422,True,,"[0.09671827144107062, 0.03961742066596474, 0.0093130014550228, 0.0026835333741050496, 0.0011558819767477659, 0.0004508664049060109, 0.0001460467199474391, 2.790924210484654e-05]",stage_o_actual_step1_input
0.0,2,Bcc1,1.1472558975219727,-1.1472653150558472,0.05191099163789449,False,0.00390625,0.08815765380859375,,0.04254293441772461,0.2662884615659715,0.08371411337231564,40712.078125,0.0,1.5274612857072175e-06,True,0.0,"[0.27180600689722956, 0.08544671172879956, 0.04741220632290408, 0.00908902824696451, 0.00124885775829977, 0.00019830614134450891, 5.668357197574102e-05, 1.837829974680205e-05]",stage_o_actual_step1_input
0.0,2,Bcc2,0.10061140358448029,-0.1728242039680481,0.0014363448637355312,False,0.0556640625,0.124267578125,True,1.5991764068603516,3.473897475242614,0.11372182949315524,40712.078125,0.0,0.0007951696987192079,True,0.0,"[0.0035968468154009827, 0.002258071100270545, 0.0006827202292489315, 3.350270365789692e-06, 9.612154172496567e-08, 1.1594942394621086e-08, 1.8383854415667316e-09, 1.6559269761318694e-10]",stage_o_actual_step1_input
0.0,2,Bcc3,2.407020092010498,-2.4071943759918213,0.08246173618950102,False,0.0029296875,0.04150390625,False,5.4957733154296875,44.7521963043213,0.1423599965792323,40712.078125,0.0,4.006485899516212e-06,True,0.0,"[0.6360613847465438, 0.0212706601054256, 0.0021369403609940675, 0.00018357058376109635, 1.635409632058586e-05, 1.3401822778719339e-06, 1.0433962258663478e-07, 4.966731719795662e-09]",stage_o_actual_step1_input
0.0,2,rho,1.2092770338058472,4.556610747386003e-06,0.05073585459986004,False,0.001708984375,0.015380859375,,0.07216644287109375,0.47444189047813445,0.10562638284921363,40712.078125,0.0,0.006598592588034823,True,0.0,"[4.925296955952087e-05, 4.301989563871641e-06, 0.1254375517030996, 0.0948064341282489, 0.025708323191146524, 0.014876945789921594, 0.06475726660211173, 0.045590592326672494]",stage_o_actual_step1_input
0.0,2,press,0.01892666704952717,1.265807014760867e-07,1.0816249740458337e-05,False,0.000244140625,0.019775390625,,0.09098196029663086,0.7614668607711792,0.1650454516316076,40712.078125,0.0,3.3920335919650876e-06,True,0.0,"[1.4066780479432938e-05, 1.13813064173167e-06, 3.987977075888367e-05, 9.62284120818679e-06, 2.780682140582974e-07, 2.8115835294692393e-08, 9.424845213616069e-08, 5.874134264239801e-08]",stage_o_actual_step1_input
0.0,2,vel1,1.367659330368042,-0.028803855180740356,0.06792725430871205,False,0.0,0.004150390625,,0.0,0.36510041999817133,0.06293186017049998,40712.078125,0.0,0.026960390071694925,True,0.0,"[0.10075941952770304, 0.023351180235466396, 0.01200309301518683, 0.03508934774725113, 0.05062361616771925, 0.055606878616988306, 0.04366382750645788, 0.02914323330992164]",stage_o_actual_step1_input
0.0,2,vel2,0.03573155030608177,-0.03573150932788849,0.0001604912979979283,False,0.0,0.021007537841796875,,0.0,9.5367431640625e-06,7.947298601943019e-07,40712.078125,0.0,1.3785762155006841e-08,True,0.0,"[0.0007348413083774028, 0.0005175037797373343, 2.2302178036468852e-05, 7.324723808091586e-06, 1.6512934223900132e-06, 1.5627009979895731e-07, 5.2420147058741437e-08, 2.9931767872786066e-08]",stage_o_actual_step1_input
0.0,2,vel3,1.489025354385376,-0.048464249819517136,0.07450607773972738,False,0.00409698486328125,0.03179168701171875,False,3.4530482292175293,45.645894500732766,0.23606830403402176,40712.078125,0.0,0.063693737554422,True,0.0,"[0.09671827144107062, 0.03961742066596474, 0.0093130014550228, 0.0026835333741050496, 0.0011558819767477659, 0.0004508664049060109, 0.0001460467199474391, 2.790924210484654e-05]",stage_o_actual_step1_input
1.0,1,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,9.595198271881599e+41,,0.2663383483886719,0.32924652099609375,,6.167367696762085,6.3901588916778564,2.008898480914844,41245.9453125,0.17558070576268192,1.8095459707288224e+40,True,,"[7.663114365108949e+42, 3.4421169676296835e+29, 116643685431550.1, 4053927.0562508125, 4.417341072775139, 112.1512763563236, 0.05473092130885029, 63437109193.004974]",stage_o_actual_step1_input
1.0,1,Bcc2,0.6975175142288208,-0.2578344941139221,0.0005365190151229368,,0.007568359375,0.016445159912109375,True,7.482662200927734,10.068222577095035,0.3295942667771372,41245.9453125,0.17558070576268192,0.0001467223509154773,True,,"[0.0036495340973812995, 0.0002412174493493492, 2.1737303761896854e-05, 2.511894223283193e-06, 2.777802063359939e-07, 7.71975892129644e-08, 1.3587229734084246e-07, 2.555946537523372e-07]",stage_o_actual_step1_input
1.0,1,Bcc3,2.9313042163848877,-4.196778297424316,0.09756630967863923,,0.004638671875,0.039794921875,False,25.877593994140625,65.13401698303224,0.20719605294546786,41245.9453125,0.17558070576268192,0.00016878065846257656,True,,"[0.7615215856840604, 0.016967594635633743, 0.001779063869441804, 0.00011040651946826762, 1.4782008184835701e-05, 1.153679970826554e-06, 3.277402558703979e-07, 3.760343214131004e-07]",stage_o_actual_step1_input
1.0,1,rho,1.2092770338058472,3.665635176730575e-06,0.1539476056689925,,0.20344924926757812,0.2560615539550781,,8.31666874885559,8.325132012367249,1.8534484388011137,41245.9453125,0.17558070576268192,0.03562228870775136,True,,"[0.18752259222259432, 0.11874716301451074, 0.03861957539801976, 0.019666950868729955, 5.026972194384665e-05, 0.05315844127909734, 0.30715539735213954, 0.2866782567212003]",stage_o_actual_step1_input
1.0,1,press,0.01892666704952717,2.0342165285569536e-08,3.48451658704005e-05,,0.102020263671875,0.1430206298828125,,5.8073179721832275,6.477802872657776,1.404042586456828,41245.9453125,0.17558070576268192,1.4837415517110542e-05,True,,"[7.534390736018751e-05, 6.0817272422718834e-05, 2.7489554815425035e-05, 3.6635198085147623e-06, 9.366843943361964e-09, 9.345078688788499e-09, 7.834065824548928e-07, 1.426731603188045e-06]",stage_o_actual_step1_input
1.0,1,vel1,3.1266329288482666,-2.7056705951690674,0.24587923452549612,,0.1373138427734375,0.22478103637695312,,8.537865996360779,8.82486367225647,1.5211296844001185,41245.9453125,0.17558070576268192,0.06915607498472195,True,,"[0.7099575216574334, 0.36022942905314675, 0.12930497009595673, 0.08930311687706186, 0.05534668754180275, 0.04367658332278078, 0.04187210774626071, 0.05608336085735878]",stage_o_actual_step1_input
1.0,1,vel2,0.03573155030608177,-0.03573150932788849,0.00012070414772011403,,0.06912612915039062,0.06912612915039062,,10.058849334716797,10.058858871459961,0.8382395716342476,41245.9453125,0.17558070576268192,8.738739125810276e-06,True,,"[0.0004262442709043436, 0.0002832606317674545, 0.00012042255193875613, 3.735299956130794e-05, 1.2619352745212736e-05, 6.113509622703039e-06, 7.334056696508209e-06, 1.230316777441908e-05]",stage_o_actual_step1_input
1.0,1,vel3,1.5560671091079712,-0.030578982084989548,0.08471449260369335,,0.00244140625,0.082275390625,False,13.398590087890625,56.37335726928745,0.291547859644881,41245.9453125,0.17558070576268192,0.07306439854954454,True,,"[0.10376800106883839, 0.03438820899796206, 0.01664575980359565, 0.005017938151104634, 0.0015009250849642838, 0.00041811983085404214, 0.00011907904088772942, 0.00020594065442856567]",stage_o_actual_step1_input
1.0,2,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,1.1430646147097228e+42,True,0.2542762756347656,0.31982421875,,5.600286245346069,5.823077440261841,1.8306229347796368,41209.60546875,0.08496693540988091,4.659017295289156e+40,True,0.48391954594785475,"[8.470989283800386e+42, 1.7916829299261125e+21, 6.2211293314201285e+41, 4677397.733748057, 4.866440011616977, 108.77608187093752, 0.043707399381501005, 97018552.92257039]",stage_o_actual_step1_input
1.0,2,Bcc2,0.6072980761528015,-0.12614285945892334,0.0005077126931834728,True,0.006103515625,0.015533447265625,True,6.961832046508789,9.54739242267609,0.31254432260410475,41209.60546875,0.08496693540988091,0.00015390586130450135,True,0.48391954594785475,"[0.003499230564734872, 0.00012106443454206178, 2.561731452526082e-05, 2.6631892229976784e-06, 3.0736147221959595e-07, 1.3191784962950722e-07, 1.3473692627921855e-07, 2.49858955251543e-07]",stage_o_actual_step1_input
1.0,2,Bcc3,3.4803144931793213,-4.544784069061279,0.11068534334793885,True,0.005615234375,0.042018890380859375,False,28.801254272460938,68.05767726135255,0.21649642927538504,41209.60546875,0.08496693540988091,0.0002445040889199323,True,0.48391954594785475,"[0.8669865767885363, 0.016517389917257104, 0.001707023247612799, 9.136222383603812e-05, 1.2491530482016e-05, 1.4207708681136396e-06, 2.8685807079233686e-07, 7.786465101070091e-07]",stage_o_actual_step1_input
1.0,2,rho,1.2092770338058472,3.665635176730575e-06,0.14639442552022652,True,0.19665145874023438,0.24267196655273438,,6.315813302993774,6.324276566505432,1.4079921509140003,41209.60546875,0.08496693540988091,0.030373458459875293,True,0.48391954594785475,"[0.19916852288695983, 0.12390573283981544, 0.06856381363969122, 0.010094630554169632, 1.7229919153095785e-05, 0.0456095283386133, 0.26273526423300964, 0.27548136271340856]",stage_o_actual_step1_input
1.0,2,press,0.01892666704952717,2.0342165285569536e-08,3.542076864079242e-05,True,0.09784317016601562,0.13738250732421875,,6.510284662246704,7.180769562721252,1.556408317417203,41209.60546875,0.08496693540988091,1.4306600821647895e-05,True,0.48391954594785475,"[7.414951989660507e-05, 6.321480879145663e-05, 3.213698379349554e-05, 3.992647440664528e-06, 5.554941644495778e-09, 2.132752186893104e-08, 7.208918717334938e-07, 7.689772479583943e-07]",stage_o_actual_step1_input
1.0,2,vel1,3.1266329288482666,-2.7056705951690674,0.26985885960740663,True,0.11964797973632812,0.2000274658203125,,6.177460551261902,6.464458227157593,1.1142698253580685,41209.60546875,0.08496693540988091,0.07589311645155694,True,0.48391954594785475,"[0.8565361299882979, 0.3742460614134292, 0.14298563665777536, 0.06678558654453105, 0.042188326282215124, 0.044826973022929845, 0.04200101954859, 0.054568251463472404]",stage_o_actual_step1_input
1.0,2,vel2,0.03573155030608177,-0.03573150932788849,0.00011761568505376136,True,0.0683441162109375,0.0683441162109375,,10.11825180053711,10.118261337280273,0.8431897849874258,41209.60546875,0.08496693540988091,8.181349161867806e-06,True,0.48391954594785475,"[0.0004382821665712332, 0.00027566843473309194, 0.00011492907334642035, 3.267754881427496e-05, 1.2427572421858931e-05, 6.005322599763787e-06, 5.792864516724047e-06, 8.255356744068585e-06]",stage_o_actual_step1_input
1.0,2,vel3,1.581493854522705,-0.036032065749168396,0.08857986102121618,True,0.003662109375,0.09644317626953125,False,17.467178344726562,60.44194552612339,0.31258950512273614,41209.60546875,0.08496693540988091,0.07556104174076311,True,0.48391954594785475,"[0.12301872627538049, 0.035921204802808755, 0.017027282348917493, 0.00446962747150414, 0.0013079000456005737, 0.0004776584917734056, 9.725543550988627e-05, 0.0003402901266063527]",stage_o_actual_step1_input
0.0,1,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,7.064176096300034e+42,,0.2703437805175781,0.3281593322753906,,4.126269459724426,4.350014986872673,1.367530705764782,42221.48046875,0.0,6.464470955361909e+41,True,,"[4.0237349297437763e+43, 1.653001340231934e+42, 3.385729497145606e+42, 5.39454628239093e+37, 48.16970097421991, 1.3353928230680971, 0.6963953577735826, 9.99690251221213e+42]",stage_o_actual_step5_input
0.0,1,Bcc2,1.872165560722351,-0.1350741684436798,0.0014494535215594396,,0.010059356689453125,0.01822662353515625,True,11.197610855102539,13.78317123126984,0.4512071699893682,42221.48046875,0.0,0.00023440362645508594,True,,"[0.01081246783747724, 7.87235643578322e-05, 3.413079009560717e-05, 2.8368782070224647e-06, 3.645710480137124e-07, 1.669606584762609e-07, 1.3765846731458468e-07, 6.239145115868686e-07]",stage_o_actual_step5_input
0.0,1,Bcc3,13.555656433105469,-6.978625297546387,0.3930009209410773,,0.01380157470703125,0.04541015625,True,68.94671630859375,108.06765071105963,0.3437710694897577,42221.48046875,0.0,0.03505797865750397,True,,"[3.100933468763623, 0.017967404423143696, 0.001812362326908144, 7.94777459426222e-05, 9.720146276451738e-06, 2.4500452250289197e-06, 3.7889431476230504e-07, 1.4856796463768085e-05]",stage_o_actual_step5_input
0.0,1,rho,1.2092770338058472,3.665635176730575e-06,0.15513689308964113,,0.18022918701171875,0.2918891906738281,,0.008638143539428711,0.017101407051086426,0.0038073361663277195,42221.48046875,0.0,0.03146010678767623,True,,"[0.2764132639190143, 0.16988105143790733, 0.08601459206074263, 0.027225963595652786, 0.00964841178568354, 0.09233660496630001, 0.2219401228728514, 0.22083367142322402]",stage_o_actual_step5_input
0.0,1,press,0.018926644697785378,2.0342165285569536e-08,4.474912179157322e-05,,0.0,0.18110275268554688,,0.0,0.01577293872833252,0.003418732882661314,42221.48046875,0.0,1.8702374251463328e-05,True,,"[7.290702551569764e-05, 7.289778683330382e-05, 4.9237943801625926e-05, 2.7992833146180086e-05, 8.928178934509578e-08, 1.6538273758593045e-07, 1.1410524612556076e-06, 2.3706215929409695e-06]",stage_o_actual_step5_input
0.0,1,vel1,3.1266329288482666,-2.7056705951690674,0.4103066114665237,,0.14267730712890625,0.22013092041015625,,4.17777144908905,4.464769124984741,0.7695861491162146,42221.48046875,0.0,0.10180875435052048,True,,"[1.3416069212910813, 0.7170079493402144, 0.2885117057294867, 0.07241586080855944, 0.02739387512727462, 0.03939405960280771, 0.042378500127357874, 0.07343848344765674]",stage_o_actual_step5_input
0.0,1,vel2,0.03573155030608177,-0.03573150932788849,0.00013403575739258361,,0.0,0.0,,0.0,0.0,0.0,42221.48046875,0.0,1.3522674546075537e-05,True,,"[0.00043027538354283376, 0.0003109275790201562, 0.00015177431162634336, 4.7293247056807605e-05, 1.7647341318439782e-05, 7.648761360956321e-06, 6.004106850604938e-06, 3.748208529577254e-05]",stage_o_actual_step5_input
0.0,1,vel3,1.744475245475769,-0.04833989590406418,0.09533784998655404,,0.0094451904296875,0.133819580078125,False,43.54612731933594,86.52089450073277,0.4474628233644675,42221.48046875,0.0,0.07591659897883792,True,,"[0.1606764671616096, 0.03584867970301321, 0.019096536763686542, 0.004561565809896568, 0.001262468284411196, 0.0006544420245194879, 0.00011387078611642309, 0.002286919870142191]",stage_o_actual_step5_input
0.0,2,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,7.064176096300034e+42,False,0.2703437805175781,0.3281593322753906,,4.126269459724426,4.350014986872673,1.367530705764782,42221.48046875,0.0,6.464470955361909e+41,True,0.0,"[4.0237349297437763e+43, 1.653001340231934e+42, 3.385729497145606e+42, 5.39454628239093e+37, 48.16970097421991, 1.3353928230680971, 0.6963953577735826, 9.99690251221213e+42]",stage_o_actual_step5_input
0.0,2,Bcc2,1.872165560722351,-0.1350741684436798,0.0014494535215594396,False,0.010059356689453125,0.01822662353515625,True,11.197610855102539,13.78317123126984,0.4512071699893682,42221.48046875,0.0,0.00023440362645508594,True,0.0,"[0.01081246783747724, 7.87235643578322e-05, 3.413079009560717e-05, 2.8368782070224647e-06, 3.645710480137124e-07, 1.669606584762609e-07, 1.3765846731458468e-07, 6.239145115868686e-07]",stage_o_actual_step5_input
0.0,2,Bcc3,13.555656433105469,-6.978625297546387,0.3930009209410773,False,0.01380157470703125,0.04541015625,True,68.94671630859375,108.06765071105963,0.3437710694897577,42221.48046875,0.0,0.03505797865750397,True,0.0,"[3.100933468763623, 0.017967404423143696, 0.001812362326908144, 7.94777459426222e-05, 9.720146276451738e-06, 2.4500452250289197e-06, 3.7889431476230504e-07, 1.4856796463768085e-05]",stage_o_actual_step5_input
0.0,2,rho,1.2092770338058472,3.665635176730575e-06,0.15513689308964113,False,0.18022918701171875,0.2918891906738281,,0.008638143539428711,0.017101407051086426,0.0038073361663277195,42221.48046875,0.0,0.03146010678767623,True,0.0,"[0.2764132639190143, 0.16988105143790733, 0.08601459206074263, 0.027225963595652786, 0.00964841178568354, 0.09233660496630001, 0.2219401228728514, 0.22083367142322402]",stage_o_actual_step5_input
0.0,2,press,0.018926644697785378,2.0342165285569536e-08,4.474912179157322e-05,False,0.0,0.18110275268554688,,0.0,0.01577293872833252,0.003418732882661314,42221.48046875,0.0,1.8702374251463328e-05,True,0.0,"[7.290702551569764e-05, 7.289778683330382e-05, 4.9237943801625926e-05, 2.7992833146180086e-05, 8.928178934509578e-08, 1.6538273758593045e-07, 1.1410524612556076e-06, 2.3706215929409695e-06]",stage_o_actual_step5_input
0.0,2,vel1,3.1266329288482666,-2.7056705951690674,0.4103066114665237,False,0.14267730712890625,0.22013092041015625,,4.17777144908905,4.464769124984741,0.7695861491162146,42221.48046875,0.0,0.10180875435052048,True,0.0,"[1.3416069212910813, 0.7170079493402144, 0.2885117057294867, 0.07241586080855944, 0.02739387512727462, 0.03939405960280771, 0.042378500127357874, 0.07343848344765674]",stage_o_actual_step5_input
0.0,2,vel2,0.03573155030608177,-0.03573150932788849,0.00013403575739258361,False,0.0,0.0,,0.0,0.0,0.0,42221.48046875,0.0,1.3522674546075537e-05,True,0.0,"[0.00043027538354283376, 0.0003109275790201562, 0.00015177431162634336, 4.7293247056807605e-05, 1.7647341318439782e-05, 7.648761360956321e-06, 6.004106850604938e-06, 3.748208529577254e-05]",stage_o_actual_step5_input
0.0,2,vel3,1.744475245475769,-0.04833989590406418,0.09533784998655404,False,0.0094451904296875,0.133819580078125,False,43.54612731933594,86.52089450073277,0.4474628233644675,42221.48046875,0.0,0.07591659897883792,True,0.0,"[0.1606764671616096, 0.03584867970301321, 0.019096536763686542, 0.004561565809896568, 0.001262468284411196, 0.0006544420245194879, 0.00011387078611642309, 0.002286919870142191]",stage_o_actual_step5_input
1.0,1,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,1.7210962278590342e+43,,0.3456764221191406,0.40041351318359375,,18.041964769363403,18.264755964279175,5.741960588602294,44585.0625,0.20626447040094584,2.623086077718306e+42,True,,"[8.023112273489898e+43, 1.5379334764016125e+43, 1.415251260398846e+43, 5.0585667354161693e+42, 6443.4424029533, 1276.6379841674848, 0.11517568508197554, 1.8341589713481452e+43]",stage_o_actual_step5_input
1.0,1,Bcc2,1.1261581182479858,-0.3402332365512848,0.0011904615531876301,,0.010471343994140625,0.020099639892578125,True,9.284708023071289,11.87026839923859,0.3885862057117627,44585.0625,0.20626447040094584,0.00022043851408280884,True,,"[0.008226074176181495, 0.0003379098547841531, 0.00010127727668009362, 3.216166382045273e-06, 6.398230332696371e-07, 2.1516261211334548e-07, 1.6228145011737702e-07, 1.4050720511605443e-06]",stage_o_actual_step5_input
1.0,1,Bcc3,29.396791458129883,-8.327520370483398,1.4796251584539222,,0.0208892822265625,0.048137664794921875,True,97.40618896484375,136.52712336730963,0.434302725242244,44585.0625,0.20626447040094584,0.18452453835604274,True,,"[11.598982287421894, 0.02790894233262746, 0.002959282795739028, 0.00016931470167374547, 1.52867068063851e-05, 3.0723657041175755e-06, 5.742274638549141e-07, 3.860550737632764e-05]",stage_o_actual_step5_input
1.0,1,rho,1.2092770338058472,3.665635176730575e-06,0.17890504836652596,,0.29601287841796875,0.33574676513671875,,16.582054376602173,16.59051764011383,3.6935953656100233,44585.0625,0.20626447040094584,0.03744747027928125,True,,"[0.30640114606265434, 0.16730246429311044, 0.12810973612429655, 0.0709252880535804, 0.0486404688227334, 0.12091593815104175, 0.2358068157287488, 0.22434882265329267]",stage_o_actual_step5_input
1.0,1,press,0.01892666704952717,2.0342165285569536e-08,5.113944813028084e-05,,0.1797637939453125,0.23514938354492188,,12.42280125617981,13.093286156654358,2.837926951776134,44585.0625,0.20626447040094584,2.0979814545584804e-05,True,,"[7.361527589635872e-05, 7.749258935774633e-05, 6.525654953288536e-05, 3.950821264774819e-05, 1.269808247256202e-06, 6.985914287557824e-07, 1.9777531900479964e-06, 3.1441584936200484e-06]",stage_o_actual_step5_input
1.0,1,vel1,3.1266329288482666,-2.7056705951690674,0.5294906877719183,,0.19517135620117188,0.2773933410644531,,12.494410514831543,13.862561738967898,2.389470811800272,44585.0625,0.20626447040094584,0.1185004218575279,True,,"[1.830255135594108, 0.8457995692478922, 0.44953480055494305, 0.11535147914781183, 0.03638852861433256, 0.04320639854674012, 0.05173528776299269, 0.11188992377595292]",stage_o_actual_step5_input
1.0,1,vel2,0.03573155030608177,-0.03573150932788849,0.00016615219750678402,,0.106414794921875,0.106414794921875,,17.142549514770508,17.142559051513672,1.428548858243399,44585.0625,0.20626447040094584,1.7908000195022958e-05,True,,"[0.0005104256323739526, 0.00036361441571500317, 0.00018507739996139686, 9.799849343728202e-05, 2.7921104592379495e-05, 1.0008751066014782e-05, 6.799568940821785e-06, 6.04678134789355e-05]",stage_o_actual_step5_input
1.0,1,vel3,1.917186975479126,-0.0531059168279171,0.10554355808178055,,0.014461517333984375,0.1531524658203125,False,71.18205261230469,114.15681979370152,0.5903884048582715,44585.0625,0.20626447040094584,0.07792672769109484,True,,"[0.18170036117902044, 0.04085198912982208, 0.02628531549825542, 0.008177687399324231, 0.002079704680545096, 0.000753830913396489, 0.00015294127197361575, 0.0039959330834546895]",stage_o_actual_step5_input
1.0,2,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,2.900853128058613e+43,False,0.41695404052734375,0.4755706787109375,,22.292218446731567,22.51500964164734,7.078128953224247,48264.7109375,0.23484152323462584,3.897631509954574e+42,True,1.1385456873795603,"[1.1330313193440087e+44, 4.483655951599198e+43, 2.4981496207705136e+43, 1.6395453037405536e+43, 1.7210872605038372e+37, 14491.99744518467, 0.23387493920161312, 2.249685835051759e+43]",stage_o_actual_step5_input
1.0,2,Bcc2,1.948833703994751,-0.9843444228172302,0.003969982664215672,False,0.01387786865234375,0.02503204345703125,True,11.348684310913086,13.934244687080387,0.4561527246308243,48264.7109375,0.23484152323462584,0.0004273006738207236,True,1.1385456873795603,"[0.027252960783423343, 0.0025770576407620734, 0.00018549351752864405, 6.3088117605373585e-06, 1.5840974469780698e-06, 5.294239639076554e-07, 2.7899157764144e-07, 2.960139156409765e-06]",stage_o_actual_step5_input
1.0,2,Bcc3,43.08675003051758,-14.349133491516113,3.1828132013367942,False,0.02845001220703125,0.05307769775390625,False,111.46597290039062,150.5869073028565,0.479027922176901,48264.7109375,0.23484152323462584,0.4441322005085432,True,1.1385456873795603,"[24.55817005374679, 0.1347777736689596, 0.017767459714893144, 0.0009622427924265405, 6.505557306675909e-05, 4.400230156155602e-06, 8.668561494512571e-07, 7.108193038584425e-05]",stage_o_actual_step5_input
1.0,2,rho,1.2092770338058472,3.665635176730575e-06,0.20758467196879926,False,0.344512939453125,0.3902587890625,,20.40209412574768,20.41055738925934,4.544061964661426,48264.7109375,0.23484152323462584,0.03581089984394299,True,1.1385456873795603,"[0.3133858526930896, 0.19753764825354483, 0.1981287269529687, 0.11280036798448873, 0.09359620040068323, 0.12541908134446744, 0.27011080589469993, 0.23968956202567432]",stage_o_actual_step5_input
