absolute_difference,channel,increment_profile,profile_cosine,profile_relative_l2,r,radial_index,reference_increment_profile,reference_semantics,resolution,source_snapshot,target_snapshot,reproduction_scope
0.0,Bcc1,-3.3519901379008843e-06,1.0000000000000002,0.0,80.13608590613751,105,-3.3519901379008843e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,1.810943960123268e-06,1.0000000000000002,0.0,83.46060772679347,106,1.810943960123268e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,5.639995805495346e-06,1.0000000000000002,0.0,86.9230505004264,107,5.639995805495346e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,4.1200555571663244e-06,1.0000000000000002,0.0,90.52913600908381,108,4.1200555571663244e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,-2.941992818250583e-07,1.0000000000000002,0.0,94.28482340838916,109,-2.941992818250583e-07,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,-9.809338550326174e-07,1.0000000000000002,0.0,98.19631907521052,110,-9.809338550326174e-07,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,2.2114159108355125e-06,1.0000000000000002,0.0,102.27008686386948,111,2.2114159108355125e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,3.27126322474669e-06,1.0000000000000002,0.0,106.51285878783831,112,3.27126322474669e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,4.49441500904868e-07,1.0000000000000002,0.0,110.93164614457763,113,4.49441500904868e-07,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,7.393862233584514e-07,1.0000000000000002,0.0,115.53375110189855,114,7.393862233584514e-07,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,3.970068462422205e-06,1.0000000000000002,0.0,120.32677876499633,115,3.970068462422205e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,4.960207768078817e-06,1.0000000000000002,0.0,125.31864974409585,116,4.960207768078817e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,2.961594478989582e-06,1.0000000000000002,0.0,130.51761324347834,117,2.961594478989582e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,1.1416545060427552e-06,1.0000000000000002,0.0,135.93226069351866,118,1.1416545060427552e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,1.830700639970928e-06,1.0000000000000002,0.0,141.5715399482606,119,1.830700639970928e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,2.7855338675664143e-06,1.0000000000000002,0.0,147.44477007199208,120,2.7855338675664143e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,1.3770559164072438e-06,1.0000000000000002,0.0,153.56165673925554,121,1.3770559164072438e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,8.192358311731596e-07,1.0000000000000002,0.0,159.9323082737428,122,8.192358311731596e-07,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,2.027805479087874e-06,1.0000000000000002,0.0,166.56725235257773,123,2.027805479087874e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,2.3450422759196954e-06,1.0000000000000002,0.0,173.47745340359316,124,2.3450422759196954e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,-1.0955459117667488e-07,1.0000000000000002,0.0,180.67433072434963,125,-1.0955459117667488e-07,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,-1.8872172269368548e-07,1.0000000000000002,0.0,188.16977735283928,126,-1.8872172269368548e-07,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,1.2404214544403658e-06,1.0000000000000002,0.0,195.97617972105846,127,1.2404214544403658e-06,HIGHER_RES_SAMPLING_REFERENCE,128,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0018767994001791521,Bcc2,0.009024928654525866,0.9918921693236301,0.1326088317325464,1.1456345721309733,0,0.007148129254346713,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.001496263261515196,Bcc2,0.014054882152322534,0.9918921693236301,0.1326088317325464,1.2426617876622312,1,0.01555114541383773,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0014264996582937783,Bcc2,0.015015569249328564,0.9918921693236301,0.1326088317325464,1.3479065280332274,2,0.013589069591034786,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0015740424433374756,Bcc2,0.014252318115552498,0.9918921693236301,0.1326088317325464,1.4620647599799128,3,0.015826360558889974,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0022997270491487143,Bcc2,0.009372594217495589,0.9918921693236301,0.1326088317325464,1.5858913937409358,4,0.011672321266644303,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0006169101815487466,Bcc2,0.006526584428058868,0.9918921693236301,0.1326088317325464,1.72020527515903,5,0.007143494609607615,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0005644396641599769,Bcc2,0.004189707974688872,0.9918921693236301,0.1326088317325464,1.865894600578393,6,0.004754147638848849,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0005472279006095704,Bcc2,0.0021005575628976203,0.9918921693236301,0.1326088317325464,2.0239227903459005,7,0.0026477854635071907,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00029916904638582764,Bcc2,0.0006843833140806055,0.9918921693236301,0.1326088317325464,2.1953348597566915,8,0.0009835523604664331,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.66943637810391e-05,Bcc2,0.00011347841017084193,0.9918921693236301,0.1326088317325464,2.3812643295741793,9,0.00018017277395188103,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.971584318156033e-05,Bcc2,-0.00022406267175512085,0.9918921693236301,0.1326088317325464,2.582940721822646,10,-0.00014434682857356051,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.0039429369521642e-05,Bcc2,-0.0004704483404260884,0.9918921693236301,0.1326088317325464,2.8016976904209168,11,-0.00044040891105656677,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.618006320266659e-07,Bcc2,-0.0005187335144452021,0.9918921693236301,0.1326088317325464,3.0389818404236975,12,-0.0005177717138131754,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.724838012862051e-06,Bcc2,-0.0005104528828141497,0.9918921693236301,0.1326088317325464,3.2963622941908164,13,-0.0005087280448012876,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.928695910346505e-06,Bcc2,-0.0005077599079781336,0.9918921693236301,0.1326088317325464,3.575541067743924,14,-0.0005008312120677871,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.3719737214378256e-06,Bcc2,-0.000500330701918017,0.9918921693236301,0.1326088317325464,3.8783643259278544,15,-0.0005027026756394548,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.6690087505821793e-05,Bcc2,-0.00044607692540665767,0.9918921693236301,0.1326088317325464,4.206834590805233,16,-0.00046276701291247946,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.292222210963928e-06,Bcc2,-0.0003443447839721614,0.9918921693236301,0.1326088317325464,4.5631239840165145,17,-0.0003516370061831253,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.293934403662661e-05,Bcc2,-0.00041512517289987727,0.9918921693236301,0.1326088317325464,4.949588590675056,18,-0.00034218582886325066,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00015130274391594867,Bcc2,-0.0010342608491811234,0.9918921693236301,0.1326088317325464,5.368784039783396,19,-0.0008829581052651747,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
8.808493304712783e-05,Bcc2,-0.0009770070778110096,0.9918921693236301,0.1326088317325464,5.823482404201546,20,-0.0010650920108581374,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.608076216072732e-05,Bcc2,-0.0007150159816609047,0.9918921693236301,0.1326088317325464,6.316690531924104,21,-0.0007610967438216321,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.406795673472246e-05,Bcc2,-0.00025767676906296444,0.9918921693236301,0.1326088317325464,6.851669929888003,22,-0.0003517447257976869,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.594967546538541e-05,Bcc2,-3.175712043645973e-05,0.9918921693236301,0.1326088317325464,7.431958331799358,23,-6.770679590184514e-05,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.0694438947522755e-05,Bcc2,4.243709779827576e-05,0.9918921693236301,0.1326088317325464,8.061393092604032,24,3.1742658850753e-05,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.965687487892609e-06,Bcc2,6.656622504097598e-05,0.9918921693236301,0.1326088317325464,8.744136564305812,25,6.460053755308337e-05,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.1750957435173746e-07,Bcc2,6.442890332403195e-05,0.9918921693236301,0.1326088317325464,9.484703620938475,26,6.421139374968021e-05,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.651433003597603e-06,Bcc2,6.0386440245752127e-05,0.9918921693236301,0.1326088317325464,10.287991514709972,27,6.303787324934973e-05,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.2565659189298657e-06,Bcc2,4.6718727336303445e-05,0.9918921693236301,0.1326088317325464,11.159312260752715,28,4.997529325523331e-05,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.4086679715762394e-06,Bcc2,3.693903148133115e-05,0.9918921693236301,0.1326088317325464,12.104427764635117,29,3.934769945290739e-05,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.7030602476330046e-06,Bcc2,2.798897565536862e-05,0.9918921693236301,0.1326088317325464,13.12958792492707,30,3.0692035903001624e-05,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.209140310127644e-06,Bcc2,1.8999108717610014e-05,0.9918921693236301,0.1326088317325464,14.241571962785574,31,2.1208249027737658e-05,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.4087590458899957e-06,Bcc2,1.2695392848399711e-05,0.9918921693236301,0.1326088317325464,15.447733251866454,32,1.4104151894289707e-05,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.0269954898167732e-06,Bcc2,6.7203354210954025e-06,0.9918921693236301,0.1326088317325464,16.756047945015283,33,7.747330910912176e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.517492804977934e-08,Bcc2,4.751965099025757e-06,0.9918921693236301,0.1326088317325464,18.17516771929809,34,4.847140027075536e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.032892420904101e-07,Bcc2,4.040875781013975e-06,0.9918921693236301,0.1326088317325464,19.714476988166325,35,4.644165023104385e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.1405953993653961e-06,Bcc2,-1.1525565578179853e-06,0.9918921693236301,0.1326088317325464,21.384154959091035,36,-1.196115845258916e-08,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.3987739090090017e-07,Bcc2,-1.8642194848372817e-06,0.9918921693236301,0.1326088317325464,23.195242947043564,37,-2.304096875738182e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.309890271480548e-07,Bcc2,1.1669341493103502e-08,0.9918921693236301,0.1326088317325464,25.159717388956086,38,9.426583686411583e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.364871412085078e-06,Bcc2,-7.629969739963993e-06,0.9918921693236301,0.1326088317325464,27.290569041994974,39,-6.265098327878915e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.3304505025457658e-07,Bcc2,-9.526276051330385e-06,0.9918921693236301,0.1326088317325464,29.60188888937262,40,-9.393231001075808e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.726909485641144e-07,Bcc2,-6.971081521034428e-06,0.9918921693236301,0.1326088317325464,32.108961321779226,41,-7.943772469598542e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.985998281967994e-08,Bcc2,-3.4742651139341163e-06,0.9918921693236301,0.1326088317325464,34.82836521062847,42,-3.5041250967537962e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.329985287514603e-08,Bcc2,-4.472727212379013e-06,0.9918921693236301,0.1326088317325464,37.77808354149836,43,-4.506027065254159e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.707890814386161e-07,Bcc2,-3.773651590655014e-06,0.9918921693236301,0.1326088317325464,40.97762233275594,44,-4.14444067209363e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.991357858783132e-07,Bcc2,-2.305332689522821e-06,0.9918921693236301,0.1326088317325464,44.44813962575559,45,-3.1044684754011342e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.0598068555522921e-06,Bcc2,-2.9961933911692995e-07,0.9918921693236301,0.1326088317325464,48.212585399602744,46,-1.359426194669222e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.41725787950309e-07,Bcc2,1.5556639283986762e-06,0.9918921693236301,0.1326088317325464,52.29585333571705,47,1.0139381404483672e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.640522234198528e-07,Bcc2,1.1802550204942364e-06,0.9918921693236301,0.1326088317325464,56.72494543578993,48,1.4443072439140892e-06,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.9793603428807103e-07,Bcc2,2.9172323168236147e-07,0.9918921693236301,0.1326088317325464,61.52915058172892,49,5.896592659704325e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.955749056071104e-08,Bcc2,2.0859699811914822e-07,0.9918921693236301,0.1326088317325464,66.74023821837727,50,2.8815448867985927e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.9116935241233506e-08,Bcc2,1.8571354382102e-07,0.9918921693236301,0.1326088317325464,72.39266843980191,51,2.3483047906225352e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.270258260550495e-08,Bcc2,9.179084428656559e-08,0.9918921693236301,0.1326088317325464,78.5238198684169,52,6.908826168106064e-08,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.926998792431085e-08,Bcc2,3.02778842359297e-07,0.9918921693236301,0.1326088317325464,85.17423683387099,53,2.0350885443498612e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.077412371436775e-08,Bcc2,2.8482735939250325e-07,0.9918921693236301,0.1326088317325464,92.38789748625364,54,3.55601483106871e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.907119378200209e-08,Bcc2,3.261642190430236e-07,0.9918921693236301,0.1326088317325464,100.21250461660972,55,2.7709302526102153e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.910122675966469e-08,Bcc2,3.3282467099340907e-07,0.9918921693236301,0.1326088317325464,108.69980110791299,56,4.1192589775307376e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.1052703667054935e-09,Bcc2,1.837465749277012e-07,0.9918921693236301,0.1326088317325464,117.90591210252481,57,1.8785184529440668e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.157661955139229e-10,Bcc2,1.8043346518281655e-08,0.9918921693236301,0.1326088317325464,127.89171614883756,58,1.895911271379558e-08,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.8385102848055288e-08,Bcc2,-1.482460909793537e-07,0.9918921693236301,0.1326088317325464,138.72324778143664,59,-1.1986098813129842e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.6543595696367226e-08,Bcc2,9.60361064977766e-09,0.9918921693236301,0.1326088317325464,150.47213419697917,60,-2.6939985046589565e-08,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.3890144658383272e-08,Bcc2,-1.062384906030684e-07,0.9918921693236301,0.1326088317325464,163.21606891345826,61,-1.2012863526145168e-07,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.956313916790536e-09,Bcc2,-4.92409062918895e-08,0.9918921693236301,0.1326088317325464,177.0393255450854,62,-4.4284592375098963e-08,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.799560432063645e-09,Bcc2,-6.480153006208078e-08,0.9918921693236301,0.1326088317325464,192.03331509030292,63,-5.8001969630017136e-08,HIGHER_RES_SAMPLING_REFERENCE,64,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0003228755239332616,Bcc2,0.007116267733080248,0.9902065884169802,0.1579160601661246,1.1302164885137453,0,0.006793392209146987,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.005204612291992008,Bcc2,0.015234406045642067,0.9902065884169802,0.1579160601661246,1.1931623131041018,1,0.01002979375365006,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00025592732486580394,Bcc2,0.014305098904312925,0.9902065884169802,0.1579160601661246,1.2596138172466744,2,0.014049171579447121,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00015652710862923414,Bcc2,0.013605398018525092,0.9902065884169802,0.1579160601661246,1.3297662448548249,3,0.013448870909895858,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0011141826338542972,Bcc2,0.016021859935942,0.9902065884169802,0.1579160601661246,1.4038257136782537,4,0.014907677302087703,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00031538526160248756,Bcc2,0.014297220903573462,0.9902065884169802,0.1579160601661246,1.4820098209060868,5,0.013981835641970974,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.3260246671760456e-05,Bcc2,0.011661702915236875,0.9902065884169802,0.1579160601661246,1.5645482824981782,6,0.011674963161908636,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.001349090285278483,Bcc2,0.007578940779492566,0.9902065884169802,0.1579160601661246,1.6516836081230764,7,0.008928031064771049,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.380298251915096e-05,Bcc2,0.006020159971689686,0.9902065884169802,0.1579160601661246,1.7436718136857117,8,0.005996356989170535,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.9791072462440468e-05,Bcc2,0.004774311101755302,0.9902065884169802,0.1579160601661246,1.8407831735383202,9,0.0047545200292928615,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0005949476265843462,Bcc2,0.0031046162518148573,0.9902065884169802,0.1579160601661246,1.9433030145846968,10,0.0036995638783992035,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.118111828835705e-06,Bcc2,0.0017164775399515343,0.9902065884169802,0.1579160601661246,2.051532554610976,11,0.0017073594281226986,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00029456850361953,Bcc2,0.0006889263684052417,0.9902065884169802,0.1579160601661246,2.1657897873060716,12,0.0009834948720247717,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00015907547551958286,Bcc2,0.00032194734508392584,0.9902065884169802,0.1579160601661246,2.2864104165720867,13,0.0004810228206035087,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.194908747317944e-05,Bcc2,1.7672081456668013e-05,0.9902065884169802,0.1579160601661246,2.413748842869838,14,-4.277006016511425e-06,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.201715518729342e-05,Bcc2,-0.00021122173847250755,0.9902065884169802,0.1579160601661246,2.5481792044975102,15,-0.00013920458328521413,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.1027972934510556e-05,Bcc2,-0.0003296992078895124,0.9902065884169802,0.1579160601661246,2.6900964768618696,16,-0.0002786712349550018,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.7377452182817156e-05,Bcc2,-0.00047392265195058927,0.9902065884169802,0.1579160601661246,2.8399176329718427,17,-0.0005013001041334064,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.0666866453827844e-06,Bcc2,-0.0005216595868360071,0.9902065884169802,0.1579160601661246,2.9980828685641674,18,-0.0005227262734813899,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.3449763542894289e-05,Bcc2,-0.0005107030163379199,0.9902065884169802,0.1579160601661246,3.165056895460695,19,-0.0005241527798808142,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.968008449817262e-06,Bcc2,-0.0005077429069062747,0.9902065884169802,0.1579160601661246,3.34133030695742,20,-0.0005037748984564575,HIGHER_RES_SAMPLING_REFERENCE,96,150,151,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
