channel,high_frequency_fraction_absolute_difference,index_grid_high_frequency_energy_fraction,index_grid_low_frequency_energy_fraction,radial_increment_relative_l2,reference_high_frequency_energy_fraction,reference_low_frequency_energy_fraction,reference_resolution,reference_semantics,residual_cosine,residual_relative_difference,resolution,shell_increment_relative_l2,source_snapshot,target_snapshot,temporal_increment_loss_inner,temporal_increment_loss_middle,temporal_increment_loss_outer,reproduction_scope
vel3,0.0019809702314911304,0.5153517128203849,0.48464828717961506,0.2764823909302792,0.5133707425888938,0.4866292574111062,128,HIGHER_RES_SAMPLING_REFERENCE,0.5683533136798736,0.8983135586932287,64,0.08996132931634143,150,151,0.9009642479580461,0.6561520232547682,0.5980641574625832,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.004864253210153213,0.35530213906835917,0.6446978609316408,0.0931976862517961,0.3601663922785124,0.6398336077214877,128,HIGHER_RES_SAMPLING_REFERENCE,0.7810459137980114,0.6595370945151467,96,0.03931287862936892,150,151,0.6636035947729174,0.29324607051469037,0.48653697104453486,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.0,0.26830239445633836,0.7316976055436617,0.0,0.26830239445633836,0.7316976055436617,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,150,151,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.00038593841951491126,0.10858811879329057,0.8914118812067094,1.1770816367036638,0.10897405721280548,0.8910259427871945,128,HIGHER_RES_SAMPLING_REFERENCE,0.9450528493090108,0.3274783131223889,64,0.8781103572307168,175,176,0.3274616709773487,0.6281104515031669,0.42316149996567703,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0027887431123922446,0.06346465839580444,0.9365353416041956,1.0186043466314105,0.06625340150819668,0.9337465984918033,128,HIGHER_RES_SAMPLING_REFERENCE,0.9567670223247423,0.2934075971864346,96,3.20322441814769,175,176,0.29340405452688906,0.3888447231524567,0.4161526829348762,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0,0.037145474871570036,0.96285452512843,0.0,0.037145474871570036,0.96285452512843,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,175,176,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.013373064457093964,0.3338814079681039,0.6661185920318962,0.4778096249846514,0.34725447242519786,0.6527455275748022,128,HIGHER_RES_SAMPLING_REFERENCE,0.8692382465942388,0.49808744179672465,64,0.17201233795435464,175,176,0.49808867588613626,0.40929110205153596,0.379916844654069,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.00203478148720615,0.1664024526595263,0.8335975473404738,0.4233336386294876,0.16843723414673245,0.8315627658532676,128,HIGHER_RES_SAMPLING_REFERENCE,0.9022176189686161,0.43866611583642806,96,0.11957663820433714,175,176,0.43866757030263137,0.30228023842538587,0.34534282064710153,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.0,0.09224579782240631,0.9077542021775937,0.0,0.09224579782240631,0.9077542021775937,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,175,176,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.18001715943287208,0.15748704968727853,0.8425129503127214,0.9280563442362609,0.3375042091201506,0.6624957908798494,128,HIGHER_RES_SAMPLING_REFERENCE,0.8421693827768189,0.5402971326909773,64,0.5206085773673131,175,176,0.5402972979241645,0.3999983759095241,0.38217512155745204,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.09330605827611313,0.24877168429209703,0.7512283157079029,0.9071999340062112,0.1554656260159839,0.8445343739840161,128,HIGHER_RES_SAMPLING_REFERENCE,0.8911081829966168,0.479671329371989,96,2.820282041661752,175,176,0.4796715499839492,0.2709794157302374,0.3025045283061494,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.0,0.1347565427938218,0.8652434572061782,0.0,0.1347565427938218,0.8652434572061782,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999998,0.0,128,0.0,175,176,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.0030504908958621235,0.22330365568159502,0.776696344318405,0.08897495921703108,0.22635414657745714,0.7736458534225429,128,HIGHER_RES_SAMPLING_REFERENCE,0.8650193215828502,0.5139955124403592,64,0.07412371219480846,175,176,0.513882173071602,0.7745253920846455,0.6775669645051622,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.005912331007504296,0.09540423088210423,0.9045957691178957,0.060205154234443274,0.10131656188960853,0.8986834381103914,128,HIGHER_RES_SAMPLING_REFERENCE,0.9290255758729441,0.3754813026673641,96,0.029832132519497966,175,176,0.3754296862262071,0.5167001743737917,0.5881981255268224,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.0,0.04402893020202372,0.9559710697979763,0.0,0.04402893020202372,0.9559710697979763,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,175,176,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.006915799988725546,0.3670713221765427,0.6329286778234573,0.4317181064148099,0.37398712216526825,0.6260128778347318,128,HIGHER_RES_SAMPLING_REFERENCE,0.8387945820077597,0.5501704433376235,64,0.4179480595820659,175,176,0.5501703481120055,0.8615484387370717,0.7380273509321518,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.003684130236029204,0.20691674631355736,0.7930832536864426,0.17130520483901965,0.21060087654958656,0.7893991234504134,128,HIGHER_RES_SAMPLING_REFERENCE,0.9015535455359533,0.4377716587734458,96,0.14403620170729012,175,176,0.4377716240316355,0.5925080373194413,0.6392127952368033,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.0,0.11748911879394598,0.882510881206054,0.0,0.11748911879394598,0.882510881206054,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,175,176,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.008409958436362636,0.22975055268170108,0.7702494473182989,0.15029717766749476,0.22134059424533845,0.7786594057546615,128,HIGHER_RES_SAMPLING_REFERENCE,0.8662281352664783,0.5146687874743205,64,0.06072463515615531,175,176,0.49544206382149436,0.4026680850160592,0.6746476426777089,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.0032628519722015803,0.12872785684063973,0.8712721431593603,0.12215565455791619,0.12546500486843815,0.8745349951315619,128,HIGHER_RES_SAMPLING_REFERENCE,0.908738767750088,0.42680506890248565,96,0.020141740154766562,175,176,0.39999905169972755,0.31038279962365156,0.5999460172662838,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.0,0.07744918990422643,0.9225508100957736,0.0,0.07744918990422643,0.9225508100957736,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,175,176,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.001744975787801084,0.1451974286914041,0.8548025713085959,0.3284399778639935,0.14694240447920517,0.8530575955207949,128,HIGHER_RES_SAMPLING_REFERENCE,0.9302145424716559,0.36805240909864845,64,0.2702385147120331,175,176,0.3681626195080653,0.30826820418172085,0.5230886434037304,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.003229514452148613,0.08914226776659999,0.9108577322334,0.47441949218120344,0.0923717822187486,0.9076282177812514,128,HIGHER_RES_SAMPLING_REFERENCE,0.9433838090809268,0.335457500066542,96,0.26352870484173935,175,176,0.33558293666097033,0.2638773510021983,0.48436488182109677,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.0,0.05739193700545535,0.9426080629945447,0.0,0.05739193700545535,0.9426080629945447,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,175,176,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.07168020050511648,0.23893288436165716,0.7610671156383428,0.7320861462405605,0.31061308486677364,0.6893869151332264,128,HIGHER_RES_SAMPLING_REFERENCE,0.798952014050284,0.6122024733454041,64,0.26961041071635844,175,176,0.612565301453279,0.5185539371435545,0.651660522256458,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.048050991428854994,0.21145529261501264,0.7885447073849874,0.8246927895357047,0.16340430118615765,0.8365956988138423,128,HIGHER_RES_SAMPLING_REFERENCE,0.8646083344156572,0.5274595595222906,96,0.3957996314812799,175,176,0.5282632465488784,0.29729102606119084,0.5605062156170444,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.0,0.1274927244755864,0.8725072755244137,0.0,0.1274927244755864,0.8725072755244137,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,175,176,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0020824302803615635,0.09400454987192192,0.905995450128078,0.20986507299369586,0.09608698015228348,0.9039130198477165,128,HIGHER_RES_SAMPLING_REFERENCE,0.9622387096721111,0.272486359435181,64,0.05581580821172332,200,201,0.272437344436713,0.36530948637067545,0.41031730589577686,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.003190441719663338,0.057525084433420366,0.9424749155665796,0.44441750637297067,0.060715526153083704,0.9392844738469163,128,HIGHER_RES_SAMPLING_REFERENCE,0.9506712005000089,0.31344339516155056,96,0.19957683509073454,200,201,0.31344419603838025,0.3106946914553754,0.43311045237664364,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0,0.035475475988209076,0.9645245240117909,0.0,0.035475475988209076,0.9645245240117909,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,200,201,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.022981620298475752,0.22592081111493886,0.7740791888850611,0.5798996529710155,0.24890243141341462,0.7510975685865854,128,HIGHER_RES_SAMPLING_REFERENCE,0.8738591811057786,0.4877183042936904,64,0.16557297451179717,200,201,0.487773666764296,0.2723975378268834,0.24829945817828517,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.01000945759301436,0.14801713345195613,0.8519828665480439,0.22052387822326347,0.1580265910449705,0.8419734089550295,128,HIGHER_RES_SAMPLING_REFERENCE,0.9183931773385806,0.40167013389344713,96,0.04320521706473158,200,201,0.40169729602268006,0.28453838615529503,0.25452879269545314,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.0,0.10210638714714669,0.8978936128528533,0.0,0.10210638714714669,0.8978936128528533,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,200,201,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.024914134591938836,0.22028341815582683,0.7797165818441731,0.2934105606151603,0.195369283563888,0.804630716436112,128,HIGHER_RES_SAMPLING_REFERENCE,0.8586799694592808,0.5143945480985773,64,0.2736643376322244,200,201,0.5143981672846117,0.35547809189210916,0.5225228291584637,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.03690788667997502,0.13152500364122194,0.8684749963587781,0.30508522210322353,0.16843289032119696,0.8315671096788031,128,HIGHER_RES_SAMPLING_REFERENCE,0.9165514420647644,0.4039931476050657,96,0.0486552225299545,200,201,0.4039955929865496,0.27656977632995544,0.3910705557199571,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.0,0.12164479551003898,0.878355204489961,0.0,0.12164479551003898,0.878355204489961,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,200,201,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.0006774535372659207,0.14092799504134051,0.8590720049586595,0.29761136005876854,0.14160544857860644,0.8583945514213935,128,HIGHER_RES_SAMPLING_REFERENCE,0.9343466527062313,0.35913858641752433,64,0.11921715643400373,200,201,0.3555012664814212,0.5164630759575046,0.5919628692253315,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.004800896503094537,0.07297449462647312,0.9270255053735269,0.3146653513953808,0.07777539112956766,0.9222246088704323,128,HIGHER_RES_SAMPLING_REFERENCE,0.9265500521228741,0.3820154878274635,96,0.307639138459138,200,201,0.381975233698049,0.385003631081627,0.6290818415330744,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.0,0.04345652134803178,0.9565434786519682,0.0,0.04345652134803178,0.9565434786519682,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,200,201,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.004614277750212004,0.37035151131464494,0.6296484886853551,0.18894742761404884,0.37496578906485695,0.625034210935143,128,HIGHER_RES_SAMPLING_REFERENCE,0.8940807953562425,0.448799153336296,64,0.19977210391749137,200,201,0.448798272618749,0.552136238703812,0.632564178123763,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.0027788616997565796,0.20929384561544467,0.7907061543845553,0.2035834628617154,0.2065149839156881,0.7934850160843119,128,HIGHER_RES_SAMPLING_REFERENCE,0.8930375353706872,0.46039660485768785,96,0.23040030187091548,200,201,0.46039661983202806,0.4577944310343087,0.6867240206042449,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.0,0.12038560705238796,0.879614392947612,0.0,0.12038560705238796,0.879614392947612,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,200,201,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.009182489751363154,0.17912828087892108,0.8208717191210789,0.27750880838003233,0.18831077063028423,0.8116892293697158,128,HIGHER_RES_SAMPLING_REFERENCE,0.9035244342621148,0.43704563145328956,64,0.14536470410959818,200,201,0.39366953777033015,0.39833770915867334,0.584262850456882,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.004623664945727024,0.09217224669854256,0.9078277533014575,0.2065640444515532,0.09679591164426958,0.9032040883557304,128,HIGHER_RES_SAMPLING_REFERENCE,0.9295234462656069,0.3742398781671904,96,0.07989287684946657,200,201,0.35775991563102055,0.3331237242019287,0.47346316326245913,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.0,0.05196631287273777,0.9480336871272622,0.0,0.05196631287273777,0.9480336871272622,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,200,201,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.0020073009594295255,0.09276582751104524,0.9072341724889548,0.36186853820121107,0.09477312847047477,0.9052268715295252,128,HIGHER_RES_SAMPLING_REFERENCE,0.9561564792309046,0.293718823505842,64,0.3407304630911726,200,201,0.29357099279402055,0.30497090686656547,0.41061401710764883,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.006621596790147635,0.058607819212513235,0.9413921807874868,0.3816973690487248,0.06522941600266087,0.9347705839973391,128,HIGHER_RES_SAMPLING_REFERENCE,0.9457413661194549,0.32865405183579194,96,0.0686114596724548,200,201,0.3291452208991226,0.27648132790014296,0.42520191325010237,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.0,0.04016468773086591,0.9598353122691341,0.0,0.04016468773086591,0.9598353122691341,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,200,201,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.00434442879394345,0.2137123962999489,0.7862876037000511,0.6872543962438987,0.20936796750600545,0.7906320324939946,128,HIGHER_RES_SAMPLING_REFERENCE,0.826244542104016,0.5765850241144346,64,0.1707593723059915,200,201,0.5777760675379754,0.423487733331682,0.9052028730217321,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.015331830308589783,0.1319875767803124,0.8680124232196876,0.45183871672563714,0.14731940708890218,0.8526805929110979,128,HIGHER_RES_SAMPLING_REFERENCE,0.8949193461143329,0.454979271306391,96,0.2296232412717318,200,201,0.45619170010025706,0.29927020870821025,0.5904447313818167,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.0,0.10498524066779286,0.8950147593322071,0.0,0.10498524066779286,0.8950147593322071,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,200,201,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0008404751501205621,0.11527594616929719,0.8847240538307029,0.23603502232027923,0.11611642131941775,0.8838835786805822,128,HIGHER_RES_SAMPLING_REFERENCE,0.9442751428143386,0.32997874744377437,64,0.13779942861382202,210,211,0.3299228731639295,0.4534006684723388,0.35233101828963315,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0028425673043841193,0.06041673721613622,0.9395832627838638,0.22153152905385182,0.06325930452052034,0.9367406954794797,128,HIGHER_RES_SAMPLING_REFERENCE,0.9502391115145224,0.3141612269213335,96,0.24036534404649332,210,211,0.3141425546135053,0.36741372235393255,0.3741716163285005,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0,0.03668059215590018,0.9633194078440999,0.0,0.03668059215590018,0.9633194078440999,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,210,211,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.035968550553280965,0.3395272187830761,0.6604727812169239,0.5099880554277935,0.3754957693363571,0.6245042306636429,128,HIGHER_RES_SAMPLING_REFERENCE,0.7580856712726164,0.6644644490568072,64,0.4462383503824136,210,211,0.6645818914284791,0.3635397852710741,0.19408864691545713,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.02619629960036568,0.2055432211149297,0.7944567788850703,0.09799087176213454,0.23173952071529538,0.7682604792847046,128,HIGHER_RES_SAMPLING_REFERENCE,0.8857977304947178,0.4729855213450247,96,0.0622161644888757,210,211,0.4730369129715335,0.3460196178339615,0.20159992074664615,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.0,0.1575874654779067,0.8424125345220933,0.0,0.1575874654779067,0.8424125345220933,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,210,211,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.03969843523425548,0.2488875661582034,0.7511124338417966,0.48143447527151034,0.20918913092394792,0.790810869076052,128,HIGHER_RES_SAMPLING_REFERENCE,0.8447416001169156,0.5464485598018101,64,0.34104391438080384,210,211,0.5464585067405058,0.4151496548511967,0.33115035620306005,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.015495244356534349,0.14688697442005538,0.8531130255799446,0.5945571052424635,0.16238221877658973,0.8376177812234102,128,HIGHER_RES_SAMPLING_REFERENCE,0.8652129617849635,0.5054679135584642,96,0.3007614301245379,210,211,0.5054808308082526,0.2749590646231497,0.24368148096203962,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.0,0.14870344867104332,0.8512965513289567,0.0,0.14870344867104332,0.8512965513289567,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,210,211,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.009133326573760342,0.2541660360711833,0.7458339639288167,0.29687777990902997,0.24503270949742298,0.754967290502577,128,HIGHER_RES_SAMPLING_REFERENCE,0.8871493322725523,0.4735295863759164,64,0.26711901291526857,210,211,0.47340222831886186,0.4942269659900287,0.5980780258684111,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.011245434698514578,0.08747996981692036,0.9125200301830796,0.6916090489520598,0.09872540451543493,0.9012745954845651,128,HIGHER_RES_SAMPLING_REFERENCE,0.919779772690692,0.41359070016481886,96,0.6636187620566523,210,211,0.41350274410264487,0.4300201388184522,0.6264109354997344,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.0,0.04294813116397665,0.9570518688360233,0.0,0.04294813116397665,0.9570518688360233,128,HIGHER_RES_SAMPLING_REFERENCE,1.0000000000000002,0.0,128,0.0,210,211,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.0035511738721923924,0.3970553686975759,0.602944631302424,0.23682489423375064,0.3935041948253835,0.6064958051746165,128,HIGHER_RES_SAMPLING_REFERENCE,0.8447537037767662,0.5404729825767112,64,0.13924407154900864,210,211,0.5404731752922771,0.5181415863948472,0.3335978478456515,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.007091933841007481,0.19984725702173975,0.8001527429782602,0.14750834764432016,0.20693919086274723,0.7930608091372527,128,HIGHER_RES_SAMPLING_REFERENCE,0.8868339896653858,0.4718737593601914,96,0.11760071553719445,210,211,0.4718743037077806,0.3908076345983638,0.4149490309893414,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.0,0.11437684223387515,0.8856231577661249,0.0,0.11437684223387515,0.8856231577661249,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999998,0.0,128,0.0,210,211,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.004589220327976873,0.2671747086601404,0.7328252913398596,0.3684934696598507,0.26258548833216355,0.7374145116678364,128,HIGHER_RES_SAMPLING_REFERENCE,0.8742876954949494,0.49837876248633806,64,0.07155243092446076,210,211,0.4384057728491811,0.4227835210844338,0.5871372574185634,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.01266766379947995,0.1600618350158375,0.8399381649841625,0.19054830274086057,0.17272949881531746,0.8272705011846826,128,HIGHER_RES_SAMPLING_REFERENCE,0.9262480485000699,0.38121239250935846,96,0.1091810383269625,210,211,0.3618013469766329,0.3278406197405053,0.4350565870510075,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.0,0.0808486851490499,0.9191513148509501,0.0,0.0808486851490499,0.9191513148509501,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,210,211,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.003807043406325289,0.10777752205032239,0.8922224779496776,0.31380246464758144,0.11158456545664767,0.8884154345433524,128,HIGHER_RES_SAMPLING_REFERENCE,0.9554780094040843,0.2953027417483058,64,0.2566178425225828,210,211,0.29371845345102965,0.3712497128906187,0.295234208601159,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.0034681029797149904,0.06619703866850074,0.9338029613314993,0.17313509503516183,0.06966514164821573,0.9303348583517843,128,HIGHER_RES_SAMPLING_REFERENCE,0.949750533255616,0.31640820346202914,96,0.15546418357169434,210,211,0.3166817313281845,0.30107989836656823,0.3149623167389893,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.0,0.04374132586287064,0.9562586741371294,0.0,0.04374132586287064,0.9562586741371294,128,HIGHER_RES_SAMPLING_REFERENCE,0.9999999999999999,0.0,128,0.0,210,211,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.09878777692305082,0.2394834909619402,0.7605165090380598,0.816587472446427,0.338271267884991,0.6617287321150089,128,HIGHER_RES_SAMPLING_REFERENCE,0.6984073207635425,0.7485840647067377,64,0.6367078922316197,210,211,0.6429224322928271,0.9122208030188136,0.689259560102877,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.010872428984298271,0.23237615559803426,0.7676238444019657,0.5212310670661335,0.24324858458233253,0.7567514154176674,128,HIGHER_RES_SAMPLING_REFERENCE,0.8691253133386563,0.5019766053317005,96,0.28124243021360235,210,211,0.5053389365676101,0.5013223293417707,0.4512684767761328,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.0,0.1880575818867488,0.8119424181132512,0.0,0.1880575818867488,0.8119424181132512,128,HIGHER_RES_SAMPLING_REFERENCE,1.0,0.0,128,0.0,210,211,0.0,0.0,0.0,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
