channel,field_loss_inner,field_loss_middle,field_loss_outer,global_cosine,global_relative_l2,high_frequency_fraction_absolute_difference,index_grid_high_frequency_energy_fraction,index_grid_low_frequency_energy_fraction,maximum,minimum,q001,q999,radial_profile_relative_l2,reference_high_frequency_energy_fraction,reference_low_frequency_energy_fraction,reference_maximum,reference_minimum,reference_q001,reference_q999,reference_resolution,reference_semantics,resolution,shell_mean_relative_l2,shell_variance_relative_l2,snapshot,reproduction_scope
Bcc1,0.0,0.0,0.0,1.0,0.0,0.0,0.03128217964069486,0.9687178203593051,11.96574592590332,-12.011944770812988,-10.282362937927246,10.292326927185059,0.0,0.03128217964069486,0.9687178203593051,11.96574592590332,-12.011944770812988,-10.282362937927246,10.292326927185059,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.3302200435469707,0.0839122843266708,0.09594401614649103,0.9706974884511992,0.33020920990273106,0.050959629435720494,0.12916371168845614,0.8708362883115439,1.572652816772461,-0.5530930757522583,-0.4180212914943695,1.4917432069778442,0.2733258639463875,0.18012334112417663,0.8198766588758234,2.5724036693573,-0.5847906470298767,-0.4408794939517975,2.4634885787963867,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.2357051822885743,0.4576906880190502,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.10971230895901395,0.06086638238124032,0.10826055228224686,0.9942771091509082,0.109709604798913,0.01711347886075132,0.1472567219607586,0.8527432780392414,2.5724036693573,-0.5849428772926331,-0.41717860102653503,2.396214246749878,0.08231923445859125,0.13014324310000727,0.8698567568999928,2.5724036693573,-0.5849428772926331,-0.41873103380203247,2.401749849319458,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.0431750451551926,0.0521495740351491,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.0,0.0,0.0,1.0,0.0,0.0,0.10470756604012092,0.8952924339598791,2.5724036693573,-0.5849428772926331,-0.41989827156066895,2.274949073791504,0.0,0.10470756604012092,0.8952924339598791,2.5724036693573,-0.5849428772926331,-0.41989827156066895,2.274949073791504,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.1314351057954497,0.0814107434116865,0.07894590776546229,0.9956743924999278,0.1314306086655534,0.008616035690212367,0.10381044813195185,0.8961895518680482,23.7993106842041,-23.37593650817871,-21.226736068725586,21.55293846130371,3.104893041089772,0.09519441244173948,0.9048055875582606,24.60753631591797,-24.35420799255371,-22.52399253845215,23.3762149810791,128,HIGHER_RES_SAMPLING_REFERENCE,64,2.925350279393492,0.18598531759839548,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.10968784717773568,0.039357012940438245,0.09136150268550514,0.9945790787823191,0.10968305280249566,0.008625133238702842,0.07032321933354128,0.9296767806664588,24.60753631591797,-24.35420799255371,-21.268054962158203,21.4736385345459,0.6387952205895899,0.06169808609483844,0.9383019139051616,24.60753631591797,-24.35420799255371,-22.451618194580078,22.960844039916992,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.5169547756538083,0.07871653826442236,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.0,0.0,0.0,1.0,0.0,0.0,0.045785265110303085,0.9542147348896969,24.60753631591797,-24.35420799255371,-21.983728408813477,22.44447898864746,0.0,0.045785265110303085,0.9542147348896969,24.60753631591797,-24.35420799255371,-21.983728408813477,22.44447898864746,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.46643984406978145,0.27663799137282513,0.04490784118226865,0.8885933661259319,0.465364331372642,0.00025688079025461275,0.12381989045829149,0.8761801095417086,102.79927825927734,4.290169272280764e-06,4.7272592382796574e-06,64.35567474365234,0.04466855251533742,0.1240767712485461,0.8759232287514539,106.56471252441406,4.462842753127916e-06,4.888336206931854e-06,66.54857635498047,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.04161798110573777,0.0641299660295431,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.2877395544645078,0.16544669451052998,0.07746970124053938,0.9585432414646968,0.2871627476653376,0.00029684557097501424,0.050498078094320116,0.9495019219056798,106.56471252441406,4.22823404733208e-06,4.728363819594961e-06,72.18287658691406,0.02954182489037556,0.05079492366529513,0.9492050763347049,106.56471252441406,4.164993697486352e-06,4.7451908358198125e-06,74.6254653930664,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.008741956193936489,0.009427995526833323,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.0,0.0,0.0,1.0,0.0,0.0,0.02144593661538755,0.9785540633846125,106.56471252441406,4.164993697486352e-06,4.65327730125864e-06,65.58377075195312,0.0,0.02144593661538755,0.9785540633846125,106.56471252441406,4.164993697486352e-06,4.65327730125864e-06,65.58377075195312,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.573852302649407,0.42908907038064154,0.05938421703248097,0.8251869744841274,0.5738499783606852,0.0007274876155891896,0.24775009185496397,0.752249908145036,19.52886962890625,1.126036579535139e-07,1.279388897046374e-07,7.640239238739014,0.0892754679590364,0.24702260423937478,0.7529773957606252,21.09566307067871,1.1916401376765862e-07,1.3157867329027795e-07,8.2364501953125,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.0869634127247216,0.14084797896223702,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.31311493426327214,0.2622369738947948,0.09654930588652835,0.9504842942889608,0.3131142758747347,0.0004955532670236767,0.11181975221606122,0.8881802477839388,21.09566307067871,1.1005618461013e-07,1.2485408262818964e-07,8.909971237182617,0.0630908507391861,0.1123153054830849,0.8876846945169151,21.09566307067871,1.0745890932639668e-07,1.2582509612002468e-07,9.640515327453613,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.016275451767733033,0.02142380535060353,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.058067360652536135,0.9419326393474639,21.09566307067871,1.0745890932639668e-07,1.2499835122525838e-07,8.23549747467041,0.0,0.058067360652536135,0.9419326393474639,21.09566307067871,1.0745890932639668e-07,1.2499835122525838e-07,8.23549747467041,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.04868780008907307,0.06747293778957045,0.06049288708612321,0.9983415512671779,0.05817658991152202,0.0002904070683715544,0.007203754942044888,0.9927962450579552,1.7702620029449463,-0.00044543787953443825,-0.0001808449742384255,1.7352430820465088,0.017843833695984145,0.007494162010416442,0.9925058379895836,1.8041362762451172,-0.00029329286189749837,-0.00024015213421080261,1.7704733610153198,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.015771135495731774,0.02563851199240901,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.04462129215497525,0.07666845133251438,0.10583913644236716,0.9973083480432261,0.0733216936784033,7.070491449860661e-05,0.005312164300131425,0.9946878356998686,1.8041362762451172,-0.00044543787953443825,-0.00024107903300318867,1.7592185735702515,0.012564826298260234,0.005382869214630032,0.99461713078537,1.8041362762451172,-0.00044543787953443825,-0.00024107903300318867,1.7592848539352417,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.003942719869483556,0.006828919465139088,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.0,0.0,0.0,1.0,0.0,0.0,0.0038461935478608547,0.9961538064521391,1.8041362762451172,-0.00044543787953443825,-0.00024015213421080261,1.7594780921936035,0.0,0.0038461935478608547,0.9961538064521391,1.8041362762451172,-0.00044543787953443825,-0.00024015213421080261,1.7594780921936035,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.22207008280127402,0.07568700624912168,0.1541727007833717,0.9835096717157569,0.21152788739366415,0.019515810265366154,0.07805012562880201,0.921949874371198,0.09300775080919266,-0.09884466975927353,-0.08223520964384079,0.08232241123914719,2.042857310069226,0.09756593589416816,0.9024340641058318,0.13329309225082397,-0.13399145007133484,-0.10701034218072891,0.10915055871009827,128,HIGHER_RES_SAMPLING_REFERENCE,64,2.011867466213141,0.2719669004373063,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.1011865212561958,0.055468126146676656,0.20893479931526326,0.995309498802023,0.09752254117764689,0.0029636888755687346,0.07353111345742432,0.9264688865425756,0.13329309225082397,-0.13399145007133484,-0.09985630214214325,0.09975083917379379,0.8554796743655662,0.07056742458185558,0.9294325754181444,0.13329309225082397,-0.13399145007133484,-0.09939734637737274,0.10090921074151993,128,HIGHER_RES_SAMPLING_REFERENCE,96,1.1338103441883294,0.03856561818902777,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.05237731484881524,0.9476226851511848,0.13329309225082397,-0.13399145007133484,-0.09006185084581375,0.08978412300348282,0.0,0.05237731484881524,0.9476226851511848,0.13329309225082397,-0.13399145007133484,-0.09006185084581375,0.08978412300348282,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.07306875186203826,0.05194041956747718,0.09124288085003726,0.99772463879241,0.07263503133218005,0.003101150169178741,0.03216388764376153,0.9678361123562385,1.816403865814209,0.0002573534438852221,0.0002607909555081278,1.5526260137557983,0.0354963136007673,0.02906273747458279,0.9709372625254172,1.7076654434204102,0.0002573534438852221,0.0002607909555081278,1.5417503118515015,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.030978764020706043,0.03260247376075557,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.06297946890921544,0.034147323899215036,0.10593180975904828,0.99809360203815,0.06249770139943776,0.00030448291581395767,0.019133591215539557,0.9808664087844604,1.7076654434204102,0.00023754769063089043,0.00024452368961647153,1.5099520683288574,0.026785034723986516,0.0188291082997256,0.9811708917002744,1.816403865814209,0.00023754769063089043,0.00024452368961647153,1.5502324104309082,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.01061987789854944,0.04925485863518902,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.013555384248374252,0.9864446157516258,1.816403865814209,0.00023754769063089043,0.0002497220120858401,1.5450013875961304,0.0,0.013555384248374252,0.9864446157516258,1.816403865814209,0.00023754769063089043,0.0002497220120858401,1.5450013875961304,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,100,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.08265374209879855,0.0655968549388734,0.08148248429253707,0.9982460182181633,0.08262427397318249,0.002327369639259523,0.06177624473696374,0.9382237552630363,15.980685234069824,-16.18270492553711,-14.828422546386719,14.723845481872559,2.01369049207251,0.06410361437622326,0.9358963856237767,17.806636810302734,-17.944738388061523,-16.381107330322266,16.29559898376465,128,HIGHER_RES_SAMPLING_REFERENCE,64,1.9996013083433921,0.1186478744393174,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.045599126083500786,0.03240957477633994,0.09036843174358614,0.9991247143032941,0.04558086200234633,0.001071464717175244,0.043321490193378304,0.9566785098066217,17.806636810302734,-17.944738388061523,-14.924863815307617,14.889777183532715,2.1791463225048786,0.04225002547620306,0.957749974523797,17.806636810302734,-17.944738388061523,-15.766267776489258,15.906750679016113,128,HIGHER_RES_SAMPLING_REFERENCE,96,2.1496940943423963,0.036397209142078675,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.030967299536068412,0.9690327004639316,17.806636810302734,-17.944738388061523,-15.565640449523926,15.422648429870605,0.0,0.030967299536068412,0.9690327004639316,17.806636810302734,-17.944738388061523,-15.565640449523926,15.422648429870605,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.30829408986322454,0.06340585761876806,0.13709236502283506,0.9744879623760374,0.3082919814168526,0.0449202353828512,0.12653540456308826,0.8734645954369118,2.5973241329193115,-0.8194807767868042,-0.5770026445388794,2.4526288509368896,0.250967042110405,0.17145563994593946,0.8285443600540605,4.113317966461182,-0.8860539793968201,-0.6069837808609009,3.8803975582122803,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.21300533946366407,0.43422001857253517,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.10893586677616163,0.04203317822204678,0.14992365757387696,0.9943848814209169,0.10893520775264702,0.016700513694360652,0.13830152849152222,0.8616984715084778,4.113317966461182,-0.8860539793968201,-0.583927571773529,3.7951231002807617,0.08184882874270365,0.12160101479716157,0.8783989852028384,4.113317966461182,-0.8860539793968201,-0.58154296875,3.7988173961639404,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.040182908318494914,0.0546243618595654,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.09716903372842703,0.902830966271573,4.113317966461182,-0.8860539793968201,-0.582497775554657,3.689523696899414,0.0,0.09716903372842703,0.902830966271573,4.113317966461182,-0.8860539793968201,-0.582497775554657,3.689523696899414,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.15732888197146952,0.08734996968500919,0.06720062765474007,0.9913229942174171,0.15732482730299582,0.012596937576970071,0.10733064894535577,0.8926693510546442,33.574195861816406,-32.10539245605469,-29.22360610961914,30.400970458984375,2.745446292832648,0.0947337113683857,0.9052662886316143,35.51580810546875,-33.27147674560547,-31.826005935668945,33.479312896728516,128,HIGHER_RES_SAMPLING_REFERENCE,64,4.424848067377551,0.1821892931404485,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.13514196582732824,0.05174994622046579,0.07552882316472063,0.9915320435336055,0.13513820054142084,0.007223698305057688,0.07128924614078481,0.9287107538592152,35.51580810546875,-33.27147674560547,-30.003215789794922,31.74627113342285,1.117639046352351,0.06406554783572713,0.9359344521642728,35.51580810546875,-33.27147674560547,-31.060760498046875,32.58919143676758,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.7043946586130923,0.08946892323998644,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.0,0.0,0.0,1.0,0.0,0.0,0.047568876453499755,0.9524311235465003,35.51580810546875,-33.27147674560547,-30.582656860351562,31.812898635864258,0.0,0.047568876453499755,0.9524311235465003,35.51580810546875,-33.27147674560547,-30.582656860351562,31.812898635864258,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.48534011858118636,0.3848014587176261,0.056267968684868254,0.8799369652951579,0.4844601137830085,0.00022138322209977468,0.1320097247169007,0.8679902752830992,117.58287048339844,3.761903371923836e-06,4.401135356602026e-06,74.35372161865234,0.05276534217781813,0.13178834149480093,0.8682116585051991,125.08900451660156,3.875722995871911e-06,4.7863936742942315e-06,75.4903564453125,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.04609483668152662,0.04749189244526226,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.297657973629939,0.2438941103950506,0.11456201112812188,0.955638782904572,0.2972387804643317,0.0004899383238961968,0.049159634487121275,0.9508403655128788,125.08900451660156,3.706255711222184e-06,4.313162662583636e-06,79.53224182128906,0.031204042968588884,0.04964957281101747,0.9503504271889825,125.08900451660156,3.6514261410047766e-06,4.429788532434031e-06,80.23973846435547,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.00983784594433932,0.0064905473979406875,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.018877397907751423,0.9811226020922486,125.08900451660156,3.6514256862574257e-06,4.3052145883848425e-06,73.64128875732422,0.0,0.018877397907751423,0.9811226020922486,125.08900451660156,3.6514256862574257e-06,4.3052145883848425e-06,73.64128875732422,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.5784555785230171,0.48089923881370866,0.09625808814301867,0.8220334907151466,0.5784549471862711,0.0003567752195109408,0.26427603331916516,0.7357239666808348,51.91068649291992,3.32793064217185e-07,5.383918733059545e-07,19.65138816833496,0.0897508506608959,0.2646328085386761,0.7353671914613239,57.92213821411133,3.7069338532091933e-07,5.87457066103525e-07,21.403566360473633,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.08796815847770936,0.14575685325320797,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.31450494578456334,0.2832784426730603,0.18240529068542918,0.9500179816071558,0.3145047782014704,0.0004179814143599331,0.12126112876142511,0.8787388712385749,57.92213821411133,3.2065946697912295e-07,5.414390784608258e-07,22.149791717529297,0.06369699084721303,0.12167911017578505,0.878320889824215,57.92213821411133,3.090689801865665e-07,5.539727112591208e-07,23.056581497192383,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.01681233635188811,0.022672140092555883,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.0,0.0,0.0,1.0,0.0,0.0,0.06389101639066844,0.9361089836093316,57.92213821411133,3.090689801865665e-07,5.54284667941829e-07,19.66292953491211,0.0,0.06389101639066844,0.9361089836093316,57.92213821411133,3.090689801865665e-07,5.54284667941829e-07,19.66292953491211,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.04850734570524565,0.05767687271959637,0.08683161043502437,0.9974776050069868,0.07101378592663504,0.0002588321585881466,0.0064709815285222405,0.9935290184714778,4.512205600738525,-0.45504796504974365,-0.20448218286037445,4.28539514541626,0.014491209064640272,0.006729813687110387,0.9932701863128897,4.535323619842529,-0.5415955781936646,-0.20532497763633728,4.2023797035217285,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.012157721706616432,0.02046769518475184,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.0415094571930807,0.038086361840596474,0.08383519952584734,0.9980225493685891,0.06289850932484216,0.00021364816319467423,0.003996973910248986,0.996003026089751,4.543098449707031,-0.7930305004119873,-0.2081204056739807,4.2521843910217285,0.010243751461423357,0.00421062207344366,0.9957893779265563,4.543098449707031,-0.6860581636428833,-0.23769189417362213,4.211293697357178,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.005456266987996413,0.015910863974393417,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.0,0.0,0.0,1.0,0.0,0.0,0.0027333974028038626,0.9972666025971961,4.543098449707031,-0.6860581636428833,-0.20390784740447998,4.239340305328369,0.0,0.0027333974028038626,0.9972666025971961,4.543098449707031,-0.6860581636428833,-0.20390784740447998,4.239340305328369,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.21454064916962812,0.07048723555363946,0.09446752690976924,0.9854372899912128,0.19310847020157834,0.016885889890588868,0.06090088173203122,0.9390991182679688,0.10954131186008453,-0.1039319708943367,-0.08423153311014175,0.0845838412642479,2.274984975192005,0.07778677162262009,0.92221322837738,0.14164015650749207,-0.13091884553432465,-0.1041102409362793,0.11113934218883514,128,HIGHER_RES_SAMPLING_REFERENCE,64,2.444690136892331,0.2580545109948369,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.10831274718440476,0.05003465703153423,0.1049649203574514,0.9951166991093198,0.09938414726267582,0.0024207506395913098,0.05537620464478948,0.9446237953552106,0.14164015650749207,-0.13091884553432465,-0.09916883707046509,0.10091382265090942,0.6958876692429439,0.05295545400519817,0.9470445459948018,0.14164015650749207,-0.13091884553432465,-0.09896797686815262,0.10195833444595337,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.600985780348077,0.04112599022923496,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.0,0.0,0.0,1.0,0.0,0.0,0.038929979181761734,0.9610700208182382,0.14164015650749207,-0.13091884553432465,-0.09260813891887665,0.09135190397500992,0.0,0.038929979181761734,0.9610700208182382,0.14164015650749207,-0.13091884553432465,-0.09260813891887665,0.09135190397500992,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.08198528148989857,0.041759776816477245,0.11389206709646431,0.997037308204104,0.08139240759952994,0.0029755417038510312,0.03403657813168409,0.965963421868316,1.6693838834762573,-0.014372613281011581,0.00025790484505705535,1.4347270727157593,0.036672866591769666,0.03106103642783306,0.9689389635721669,1.5526374578475952,-0.03829775005578995,0.00025790484505705535,1.3862190246582031,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.03113050373733389,0.041215156591102295,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.08420644982301018,0.038247715816171,0.13027999202187135,0.9965440709216049,0.08364130771021813,0.00029285906259994207,0.020645710715415537,0.9793542892845845,1.5526374578475952,-0.03829775005578995,0.00024037879484239966,1.3771305084228516,0.03170954447876244,0.020352851652815595,0.9796471483471844,1.6693838834762573,-0.014372613281011581,0.00024037878029048443,1.4194713830947876,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.011688110618053877,0.06139349799400326,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.01493978723306367,0.9850602127669363,1.6693838834762573,-0.03829775005578995,0.00024037879484239966,1.4034175872802734,0.0,0.01493978723306367,0.9850602127669363,1.6693838834762573,-0.03829775005578995,0.00024037879484239966,1.4034175872802734,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,125,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.08513129516167237,0.06461657954519429,0.0623467260622223,0.9980275256972707,0.08509517518566663,0.002294532990265351,0.06211916181907636,0.9378808381809236,18.653860092163086,-18.870691299438477,-17.150497436523438,17.66092872619629,2.1179886845561127,0.06441369480934171,0.9355863051906583,20.70262908935547,-21.150590896606445,-18.9580078125,19.52140235900879,128,HIGHER_RES_SAMPLING_REFERENCE,64,2.09289131489833,0.11884014293753956,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.04642769291678639,0.03992920927720103,0.09366632177156164,0.9990816137340132,0.046417667922142566,0.001088385755871564,0.04352692192947966,0.9564730780705203,20.70262908935547,-21.150590896606445,-17.27131462097168,16.862548828125,2.4694421953071695,0.0424385361736081,0.9575614638263918,20.70262908935547,-21.150590896606445,-18.605188369750977,18.530811309814453,128,HIGHER_RES_SAMPLING_REFERENCE,96,2.3906183416890068,0.03600376892068305,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.03108935450195463,0.9689106454980454,20.70262908935547,-21.150590896606445,-18.116939544677734,18.096786499023438,0.0,0.03108935450195463,0.9689106454980454,20.70262908935547,-21.150590896606445,-18.116939544677734,18.096786499023438,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.31438207776011756,0.2929705012701468,0.12138846000105326,0.972949812705264,0.31438155005293866,0.04610921064778928,0.12779270672837958,0.8722072932716204,3.0454723834991455,-1.1709157228469849,-0.6537155508995056,2.840548515319824,0.25199008262022204,0.17390191737616886,0.8260980826238311,4.896751880645752,-1.2425429821014404,-0.6790629029273987,4.5052947998046875,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.2166629052691549,0.4393149261745111,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.10896100559456723,0.16364251953122558,0.14490021303925849,0.9943585507366317,0.10896243534374037,0.016157093702562672,0.14033745644084838,0.8596625435591516,4.896751880645752,-1.2425429821014404,-0.6597371101379395,4.362268447875977,0.08072639862073311,0.12418036273828571,0.8758196372617143,4.896751880645752,-1.2425429821014404,-0.6571202278137207,4.352877140045166,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.03957616205318962,0.052769306742996694,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.09928115864120071,0.9007188413587993,4.896751880645752,-1.2425429821014404,-0.6547751426696777,4.2330851554870605,0.0,0.09928115864120071,0.9007188413587993,4.896751880645752,-1.2425429821014404,-0.6547751426696777,4.2330851554870605,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.18111910286858152,0.08906236801369624,0.06311550174707231,0.9866122830286016,0.18111423529708423,0.01216039340664471,0.10715926845638898,0.892840731543611,42.502010345458984,-39.21670150756836,-35.68849182128906,38.00535202026367,0.5012936697717879,0.09499887504974427,0.9050011249502558,44.26654815673828,-42.814579010009766,-35.7276496887207,41.28485107421875,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.2687669750789483,0.1768237288328395,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.12619571484927297,0.049513147878742454,0.0779646370282079,0.9927775463046726,0.12619240604044435,0.006530899864691436,0.07094846286905307,0.9290515371309469,44.26654815673828,-42.814579010009766,-33.5191535949707,37.97315216064453,0.2538803305187652,0.06441756300436163,0.9355824369956384,44.26654815673828,-42.814579010009766,-37.30912399291992,40.9898796081543,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.08253975166316786,0.09049776273880847,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.0,0.0,0.0,1.0,0.0,0.0,0.04716714853238505,0.952832851467615,44.26654815673828,-42.814579010009766,-35.7276496887207,39.64958953857422,0.0,0.04716714853238505,0.952832851467615,44.26654815673828,-42.814579010009766,-35.7276496887207,39.64958953857422,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.47461122746793694,0.3654152511184407,0.06639828627899834,0.8861613845068053,0.4722473148129275,0.00038115617758663345,0.13002312132461782,0.8699768786753822,112.8270492553711,8.87412898009643e-06,9.822528227232397e-06,60.99308776855469,0.06325240303175632,0.1296419651470312,0.8703580348529688,112.43922424316406,9.245526598533615e-06,1.0062284673040267e-05,61.83314895629883,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.05352491277596234,0.040718939575666586,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
