baseline,section,metric,channel,value,numerator_squared_sum,denominator_squared_sum
zero_normalized,clamp_masks,sign_agreement_within_intersection,vel3,,,
random_upstream_fno,relative_l2,E_norm,Bcc1,1.0015884847496348,8744288.98937321,8716574.703011898
random_upstream_fno,relative_l2,E_norm,Bcc2,1.0058595896608349,62656470.45717862,61928591.87855665
random_upstream_fno,relative_l2,E_norm,Bcc3,1.0013252496259033,119669192.55998516,119352638.86254199
random_upstream_fno,relative_l2,E_norm,rho,0.9862280131554144,11872128.659294454,12206015.749984546
random_upstream_fno,relative_l2,E_norm,press,1.0161843506594985,7263088.904070566,7033578.765954044
random_upstream_fno,relative_l2,E_norm,vel1,1.0152488149625858,23417499.59655581,22719331.004154418
random_upstream_fno,relative_l2,E_norm,vel2,1.0038058742337326,33353466.318858217,33101030.145590268
random_upstream_fno,relative_l2,E_norm,vel3,0.9827328086882303,93975882.96275097,97307318.37697363
random_upstream_fno,relative_l2,E_norm,arithmetic_average,1.0016216482169793,,
random_upstream_fno,relative_l2,E_model_oracle,Bcc1,0.9999924405634761,13822088.574106999,13822297.550879022
random_upstream_fno,relative_l2,E_model_oracle,Bcc2,0.9997081864720604,2865.6538407401886,2867.327046214792
random_upstream_fno,relative_l2,E_model_oracle,Bcc3,1.0003652344790366,88.5512292993692,88.48658079511652
random_upstream_fno,relative_l2,E_model_oracle,rho,0.9999638286086672,71505095.41407216,71510268.57232799
random_upstream_fno,relative_l2,E_model_oracle,press,0.9999899580910392,1555312.5624133274,1555343.7994981613
random_upstream_fno,relative_l2,E_model_oracle,vel1,0.8029737512356362,1212900.6241861202,1881146.0813557715
random_upstream_fno,relative_l2,E_model_oracle,vel2,1.0019404484088614,532.8049892117535,530.7432310665473
random_upstream_fno,relative_l2,E_model_oracle,vel3,0.947038051535586,22608.817789948498,25208.26731611196
random_upstream_fno,relative_l2,E_model_oracle,arithmetic_average,0.9689964874242953,,
random_upstream_fno,relative_l2,E_model_raw,Bcc1,0.9999924405637591,13822088.575957619,13822297.552721845
random_upstream_fno,relative_l2,E_model_raw,Bcc2,1.0000813053209618,145138.1699945266,145114.5718615558
random_upstream_fno,relative_l2,E_model_raw,Bcc3,0.9999994908566577,33596801.15004583,33596835.36124721
random_upstream_fno,relative_l2,E_model_raw,rho,0.9999638286082545,71505094.49706937,71510267.65531789
random_upstream_fno,relative_l2,E_model_raw,press,0.9999899580911671,1555312.5784828227,1555343.8155675814
random_upstream_fno,relative_l2,E_model_raw,vel1,0.8030121637610323,1213269.0337157815,1881537.443805871
random_upstream_fno,relative_l2,E_model_raw,vel2,1.0009681558255012,1372.139903582256,1369.4868665514182
random_upstream_fno,relative_l2,E_model_raw,vel3,0.9921747561725472,585707.9736877955,594983.3193106027
random_upstream_fno,relative_l2,E_model_raw,arithmetic_average,0.9745227623999851,,
random_upstream_fno,relative_l2,E_oracle_raw,Bcc1,6.344263868317088e-07,5.563431090772201e-06,13822297.552721845
random_upstream_fno,relative_l2,E_oracle_raw,Bcc2,0.9187001429962701,122478.14293895545,145114.5718615558
random_upstream_fno,relative_l2,E_oracle_raw,Bcc3,0.9993537835756451,33553427.737506513,33596835.36124721
random_upstream_fno,relative_l2,E_oracle_raw,rho,8.784299709761439e-07,5.518012671998234e-05,71510267.65531789
random_upstream_fno,relative_l2,E_oracle_raw,press,9.658402309110792e-07,1.4508983592517734e-06,1555343.8155675814
random_upstream_fno,relative_l2,E_oracle_raw,vel1,0.00230182705058105,9.96915261328709,1881537.443805871
random_upstream_fno,relative_l2,E_oracle_raw,vel2,0.5668102639892161,439.98035287642455,1369.4868665514182
random_upstream_fno,relative_l2,E_oracle_raw,vel3,0.8511265950257523,431015.72228596814,594983.3193106027
random_upstream_fno,relative_l2,E_oracle_raw,arithmetic_average,0.4172868864167567,,
random_upstream_fno,relative_l2,excess_absolute,Bcc1,0.9999918061373723,,
random_upstream_fno,relative_l2,excess_absolute,Bcc2,0.08138116232469172,,
random_upstream_fno,relative_l2,excess_absolute,Bcc3,0.000645707281012653,,
random_upstream_fno,relative_l2,excess_absolute,rho,0.9999629501782835,,
random_upstream_fno,relative_l2,excess_absolute,press,0.9999889922509362,,
random_upstream_fno,relative_l2,excess_absolute,vel1,0.8007103367104513,,
random_upstream_fno,relative_l2,excess_absolute,vel2,0.43415789183628517,,
random_upstream_fno,relative_l2,excess_absolute,vel3,0.14104816114679497,,
random_upstream_fno,relative_l2,excess_absolute,arithmetic_average,0.5572358759832284,,
random_upstream_fno,squared_error_numerator_decomposition,model_raw_squared_error,Bcc1,13822088.575957619,,
random_upstream_fno,squared_error_numerator_decomposition,model_oracle_squared_error,Bcc1,13822088.574106999,,
random_upstream_fno,squared_error_numerator_decomposition,oracle_raw_squared_error,Bcc1,5.563431090772201e-06,,
random_upstream_fno,squared_error_numerator_decomposition,cross_term,Bcc1,0.0018450605330367336,,
random_upstream_fno,squared_error_numerator_decomposition,reconstructed_model_raw_squared_error,Bcc1,13822088.575957622,,
random_upstream_fno,squared_error_numerator_decomposition,reconstruction_residual,Bcc1,-3.725290298461914e-09,,
random_upstream_fno,squared_error_numerator_decomposition,relative_reconstruction_residual,Bcc1,2.695171773780808e-16,,
random_upstream_fno,squared_error_numerator_decomposition,model_raw_squared_error,Bcc2,145138.1699945266,,
random_upstream_fno,squared_error_numerator_decomposition,model_oracle_squared_error,Bcc2,2865.6538407401886,,
random_upstream_fno,squared_error_numerator_decomposition,oracle_raw_squared_error,Bcc2,122478.14293895545,,
random_upstream_fno,squared_error_numerator_decomposition,cross_term,Bcc2,19794.37321482925,,
random_upstream_fno,squared_error_numerator_decomposition,reconstructed_model_raw_squared_error,Bcc2,145138.16999452488,,
random_upstream_fno,squared_error_numerator_decomposition,reconstruction_residual,Bcc2,1.7171259969472885e-09,,
random_upstream_fno,squared_error_numerator_decomposition,relative_reconstruction_residual,Bcc2,1.1830974560393342e-14,,
random_upstream_fno,squared_error_numerator_decomposition,model_raw_squared_error,Bcc3,33596801.15004583,,
random_upstream_fno,squared_error_numerator_decomposition,model_oracle_squared_error,Bcc3,88.5512292993692,,
random_upstream_fno,squared_error_numerator_decomposition,oracle_raw_squared_error,Bcc3,33553427.737506513,,
random_upstream_fno,squared_error_numerator_decomposition,cross_term,Bcc3,43284.86131063509,,
random_upstream_fno,squared_error_numerator_decomposition,reconstructed_model_raw_squared_error,Bcc3,33596801.150046445,,
random_upstream_fno,squared_error_numerator_decomposition,reconstruction_residual,Bcc3,-6.183981895446777e-07,,
random_upstream_fno,squared_error_numerator_decomposition,relative_reconstruction_residual,Bcc3,1.840646038838237e-14,,
random_upstream_fno,squared_error_numerator_decomposition,model_raw_squared_error,rho,71505094.49706937,,
random_upstream_fno,squared_error_numerator_decomposition,model_oracle_squared_error,rho,71505095.41407216,,
random_upstream_fno,squared_error_numerator_decomposition,oracle_raw_squared_error,rho,5.518012671998234e-05,,
random_upstream_fno,squared_error_numerator_decomposition,cross_term,rho,-0.9170579045548672,,
random_upstream_fno,squared_error_numerator_decomposition,reconstructed_model_raw_squared_error,rho,71505094.49706943,,
random_upstream_fno,squared_error_numerator_decomposition,reconstruction_residual,rho,-5.960464477539063e-08,,
random_upstream_fno,squared_error_numerator_decomposition,relative_reconstruction_residual,rho,8.335720020317365e-16,,
random_upstream_fno,squared_error_numerator_decomposition,model_raw_squared_error,press,1555312.5784828227,,
random_upstream_fno,squared_error_numerator_decomposition,model_oracle_squared_error,press,1555312.5624133274,,
random_upstream_fno,squared_error_numerator_decomposition,oracle_raw_squared_error,press,1.4508983592517734e-06,,
random_upstream_fno,squared_error_numerator_decomposition,cross_term,press,0.01606804398493398,,
random_upstream_fno,squared_error_numerator_decomposition,reconstructed_model_raw_squared_error,press,1555312.5784828223,,
random_upstream_fno,squared_error_numerator_decomposition,reconstruction_residual,press,4.656612873077393e-10,,
random_upstream_fno,squared_error_numerator_decomposition,relative_reconstruction_residual,press,2.994004509125637e-16,,
random_upstream_fno,squared_error_numerator_decomposition,model_raw_squared_error,vel1,1213269.0337157815,,
random_upstream_fno,squared_error_numerator_decomposition,model_oracle_squared_error,vel1,1212900.6241861202,,
random_upstream_fno,squared_error_numerator_decomposition,oracle_raw_squared_error,vel1,9.96915261328709,,
random_upstream_fno,squared_error_numerator_decomposition,cross_term,vel1,358.4403770568956,,
random_upstream_fno,squared_error_numerator_decomposition,reconstructed_model_raw_squared_error,vel1,1213269.0337157904,,
random_upstream_fno,squared_error_numerator_decomposition,reconstruction_residual,vel1,-8.847564458847046e-09,,
random_upstream_fno,squared_error_numerator_decomposition,relative_reconstruction_residual,vel1,7.292335181217246e-15,,
random_upstream_fno,squared_error_numerator_decomposition,model_raw_squared_error,vel2,1372.139903582256,,
random_upstream_fno,squared_error_numerator_decomposition,model_oracle_squared_error,vel2,532.8049892117535,,
random_upstream_fno,squared_error_numerator_decomposition,oracle_raw_squared_error,vel2,439.98035287642455,,
random_upstream_fno,squared_error_numerator_decomposition,cross_term,vel2,399.3545614940815,,
random_upstream_fno,squared_error_numerator_decomposition,reconstructed_model_raw_squared_error,vel2,1372.1399035822596,,
random_upstream_fno,squared_error_numerator_decomposition,reconstruction_residual,vel2,-3.637978807091713e-12,,
random_upstream_fno,squared_error_numerator_decomposition,relative_reconstruction_residual,vel2,2.651317695516335e-15,,
random_upstream_fno,squared_error_numerator_decomposition,model_raw_squared_error,vel3,585707.9736877955,,
random_upstream_fno,squared_error_numerator_decomposition,model_oracle_squared_error,vel3,22608.817789948498,,
random_upstream_fno,squared_error_numerator_decomposition,oracle_raw_squared_error,vel3,431015.72228596814,,
random_upstream_fno,squared_error_numerator_decomposition,cross_term,vel3,132083.43361187977,,
random_upstream_fno,squared_error_numerator_decomposition,reconstructed_model_raw_squared_error,vel3,585707.9736877964,,
random_upstream_fno,squared_error_numerator_decomposition,reconstruction_residual,vel3,-9.313225746154785e-10,,
random_upstream_fno,squared_error_numerator_decomposition,relative_reconstruction_residual,vel3,1.5900800679758352e-15,,
random_upstream_fno,clamp_masks,value_count,Bcc1,4980736,,
random_upstream_fno,clamp_masks,target_clamp_count,Bcc1,0,,
random_upstream_fno,clamp_masks,target_clamp_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,target_positive_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,target_negative_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,model_clamp_count,Bcc1,0,,
random_upstream_fno,clamp_masks,model_clamp_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,model_positive_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,model_negative_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,intersection_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,model_only_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,target_only_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,neither_fraction,Bcc1,1.0,,
random_upstream_fno,clamp_masks,jaccard,Bcc1,,,
random_upstream_fno,clamp_masks,precision,Bcc1,,,
random_upstream_fno,clamp_masks,recall,Bcc1,,,
random_upstream_fno,clamp_masks,same_sign_intersection_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,opposite_sign_intersection_fraction,Bcc1,0.0,,
random_upstream_fno,clamp_masks,sign_agreement_within_intersection,Bcc1,,,
random_upstream_fno,clamp_masks,value_count,Bcc2,4980736,,
random_upstream_fno,clamp_masks,target_clamp_count,Bcc2,519331,,
random_upstream_fno,clamp_masks,target_clamp_fraction,Bcc2,0.10426792345548931,,
random_upstream_fno,clamp_masks,target_positive_fraction,Bcc2,0.07104672883686267,,
random_upstream_fno,clamp_masks,target_negative_fraction,Bcc2,0.033221194618626645,,
random_upstream_fno,clamp_masks,model_clamp_count,Bcc2,0,,
random_upstream_fno,clamp_masks,model_clamp_fraction,Bcc2,0.0,,
random_upstream_fno,clamp_masks,model_positive_fraction,Bcc2,0.0,,
random_upstream_fno,clamp_masks,model_negative_fraction,Bcc2,0.0,,
random_upstream_fno,clamp_masks,intersection_fraction,Bcc2,0.0,,
random_upstream_fno,clamp_masks,model_only_fraction,Bcc2,0.0,,
random_upstream_fno,clamp_masks,target_only_fraction,Bcc2,0.10426792345548931,,
random_upstream_fno,clamp_masks,neither_fraction,Bcc2,0.8957320765445107,,
random_upstream_fno,clamp_masks,jaccard,Bcc2,0.0,,
random_upstream_fno,clamp_masks,precision,Bcc2,,,
random_upstream_fno,clamp_masks,recall,Bcc2,0.0,,
random_upstream_fno,clamp_masks,same_sign_intersection_fraction,Bcc2,0.0,,
random_upstream_fno,clamp_masks,opposite_sign_intersection_fraction,Bcc2,0.0,,
random_upstream_fno,clamp_masks,sign_agreement_within_intersection,Bcc2,,,
random_upstream_fno,clamp_masks,value_count,Bcc3,4980736,,
random_upstream_fno,clamp_masks,target_clamp_count,Bcc3,2855143,,
random_upstream_fno,clamp_masks,target_clamp_fraction,Bcc3,0.5732371681614926,,
random_upstream_fno,clamp_masks,target_positive_fraction,Bcc3,0.2880247015702097,,
random_upstream_fno,clamp_masks,target_negative_fraction,Bcc3,0.2852124665912829,,
random_upstream_fno,clamp_masks,model_clamp_count,Bcc3,0,,
random_upstream_fno,clamp_masks,model_clamp_fraction,Bcc3,0.0,,
random_upstream_fno,clamp_masks,model_positive_fraction,Bcc3,0.0,,
random_upstream_fno,clamp_masks,model_negative_fraction,Bcc3,0.0,,
random_upstream_fno,clamp_masks,intersection_fraction,Bcc3,0.0,,
random_upstream_fno,clamp_masks,model_only_fraction,Bcc3,0.0,,
random_upstream_fno,clamp_masks,target_only_fraction,Bcc3,0.5732371681614926,,
random_upstream_fno,clamp_masks,neither_fraction,Bcc3,0.4267628318385074,,
random_upstream_fno,clamp_masks,jaccard,Bcc3,0.0,,
random_upstream_fno,clamp_masks,precision,Bcc3,,,
random_upstream_fno,clamp_masks,recall,Bcc3,0.0,,
random_upstream_fno,clamp_masks,same_sign_intersection_fraction,Bcc3,0.0,,
random_upstream_fno,clamp_masks,opposite_sign_intersection_fraction,Bcc3,0.0,,
random_upstream_fno,clamp_masks,sign_agreement_within_intersection,Bcc3,,,
random_upstream_fno,clamp_masks,value_count,rho,4980736,,
random_upstream_fno,clamp_masks,target_clamp_count,rho,0,,
random_upstream_fno,clamp_masks,target_clamp_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,target_positive_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,target_negative_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,model_clamp_count,rho,0,,
random_upstream_fno,clamp_masks,model_clamp_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,model_positive_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,model_negative_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,intersection_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,model_only_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,target_only_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,neither_fraction,rho,1.0,,
random_upstream_fno,clamp_masks,jaccard,rho,,,
random_upstream_fno,clamp_masks,precision,rho,,,
random_upstream_fno,clamp_masks,recall,rho,,,
random_upstream_fno,clamp_masks,same_sign_intersection_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,opposite_sign_intersection_fraction,rho,0.0,,
random_upstream_fno,clamp_masks,sign_agreement_within_intersection,rho,,,
random_upstream_fno,clamp_masks,value_count,press,4980736,,
random_upstream_fno,clamp_masks,target_clamp_count,press,0,,
random_upstream_fno,clamp_masks,target_clamp_fraction,press,0.0,,
random_upstream_fno,clamp_masks,target_positive_fraction,press,0.0,,
random_upstream_fno,clamp_masks,target_negative_fraction,press,0.0,,
random_upstream_fno,clamp_masks,model_clamp_count,press,0,,
random_upstream_fno,clamp_masks,model_clamp_fraction,press,0.0,,
random_upstream_fno,clamp_masks,model_positive_fraction,press,0.0,,
random_upstream_fno,clamp_masks,model_negative_fraction,press,0.0,,
random_upstream_fno,clamp_masks,intersection_fraction,press,0.0,,
random_upstream_fno,clamp_masks,model_only_fraction,press,0.0,,
random_upstream_fno,clamp_masks,target_only_fraction,press,0.0,,
random_upstream_fno,clamp_masks,neither_fraction,press,1.0,,
random_upstream_fno,clamp_masks,jaccard,press,,,
random_upstream_fno,clamp_masks,precision,press,,,
random_upstream_fno,clamp_masks,recall,press,,,
random_upstream_fno,clamp_masks,same_sign_intersection_fraction,press,0.0,,
random_upstream_fno,clamp_masks,opposite_sign_intersection_fraction,press,0.0,,
random_upstream_fno,clamp_masks,sign_agreement_within_intersection,press,,,
random_upstream_fno,clamp_masks,value_count,vel1,4980736,,
random_upstream_fno,clamp_masks,target_clamp_count,vel1,560,,
random_upstream_fno,clamp_masks,target_clamp_fraction,vel1,0.00011243318256578947,,
random_upstream_fno,clamp_masks,target_positive_fraction,vel1,0.00011243318256578947,,
random_upstream_fno,clamp_masks,target_negative_fraction,vel1,0.0,,
random_upstream_fno,clamp_masks,model_clamp_count,vel1,0,,
random_upstream_fno,clamp_masks,model_clamp_fraction,vel1,0.0,,
random_upstream_fno,clamp_masks,model_positive_fraction,vel1,0.0,,
random_upstream_fno,clamp_masks,model_negative_fraction,vel1,0.0,,
random_upstream_fno,clamp_masks,intersection_fraction,vel1,0.0,,
random_upstream_fno,clamp_masks,model_only_fraction,vel1,0.0,,
random_upstream_fno,clamp_masks,target_only_fraction,vel1,0.00011243318256578947,,
random_upstream_fno,clamp_masks,neither_fraction,vel1,0.9998875668174342,,
random_upstream_fno,clamp_masks,jaccard,vel1,0.0,,
random_upstream_fno,clamp_masks,precision,vel1,,,
random_upstream_fno,clamp_masks,recall,vel1,0.0,,
random_upstream_fno,clamp_masks,same_sign_intersection_fraction,vel1,0.0,,
random_upstream_fno,clamp_masks,opposite_sign_intersection_fraction,vel1,0.0,,
random_upstream_fno,clamp_masks,sign_agreement_within_intersection,vel1,,,
random_upstream_fno,clamp_masks,value_count,vel2,4980736,,
random_upstream_fno,clamp_masks,target_clamp_count,vel2,183583,,
random_upstream_fno,clamp_masks,target_clamp_fraction,vel2,0.03685860884817023,,
random_upstream_fno,clamp_masks,target_positive_fraction,vel2,0.018872712787828948,,
random_upstream_fno,clamp_masks,target_negative_fraction,vel2,0.017985896060341282,,
random_upstream_fno,clamp_masks,model_clamp_count,vel2,0,,
random_upstream_fno,clamp_masks,model_clamp_fraction,vel2,0.0,,
random_upstream_fno,clamp_masks,model_positive_fraction,vel2,0.0,,
random_upstream_fno,clamp_masks,model_negative_fraction,vel2,0.0,,
random_upstream_fno,clamp_masks,intersection_fraction,vel2,0.0,,
random_upstream_fno,clamp_masks,model_only_fraction,vel2,0.0,,
random_upstream_fno,clamp_masks,target_only_fraction,vel2,0.03685860884817023,,
random_upstream_fno,clamp_masks,neither_fraction,vel2,0.9631413911518297,,
random_upstream_fno,clamp_masks,jaccard,vel2,0.0,,
random_upstream_fno,clamp_masks,precision,vel2,,,
random_upstream_fno,clamp_masks,recall,vel2,0.0,,
random_upstream_fno,clamp_masks,same_sign_intersection_fraction,vel2,0.0,,
random_upstream_fno,clamp_masks,opposite_sign_intersection_fraction,vel2,0.0,,
random_upstream_fno,clamp_masks,sign_agreement_within_intersection,vel2,,,
random_upstream_fno,clamp_masks,value_count,vel3,4980736,,
random_upstream_fno,clamp_masks,target_clamp_count,vel3,2002366,,
random_upstream_fno,clamp_masks,target_clamp_fraction,vel3,0.40202211078844574,,
random_upstream_fno,clamp_masks,target_positive_fraction,vel3,0.40200624967876236,,
random_upstream_fno,clamp_masks,target_negative_fraction,vel3,1.5861109683388158e-05,,
random_upstream_fno,clamp_masks,model_clamp_count,vel3,0,,
random_upstream_fno,clamp_masks,model_clamp_fraction,vel3,0.0,,
random_upstream_fno,clamp_masks,model_positive_fraction,vel3,0.0,,
random_upstream_fno,clamp_masks,model_negative_fraction,vel3,0.0,,
random_upstream_fno,clamp_masks,intersection_fraction,vel3,0.0,,
random_upstream_fno,clamp_masks,model_only_fraction,vel3,0.0,,
random_upstream_fno,clamp_masks,target_only_fraction,vel3,0.40202211078844574,,
random_upstream_fno,clamp_masks,neither_fraction,vel3,0.5979778892115543,,
random_upstream_fno,clamp_masks,jaccard,vel3,0.0,,
random_upstream_fno,clamp_masks,precision,vel3,,,
random_upstream_fno,clamp_masks,recall,vel3,0.0,,
random_upstream_fno,clamp_masks,same_sign_intersection_fraction,vel3,0.0,,
random_upstream_fno,clamp_masks,opposite_sign_intersection_fraction,vel3,0.0,,
random_upstream_fno,clamp_masks,sign_agreement_within_intersection,vel3,,,
