record_type,split,channel,stage,scope,index,shell,gamma_mode,paper_canonical,metric,value
snapshot_clamp,train,vel3,,,32,,,True,positive_fraction,0.21826171875
snapshot_clamp,train,vel3,,,32,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,32,,,True,total_fraction,0.21826171875
snapshot_clamp,train,vel3,,,32,,,True,hit_count,57216
snapshot_clamp,train,vel3,,,33,,,True,snapshot_index,33
snapshot_clamp,train,vel3,,,33,,,True,time,330.00020764516364
snapshot_clamp,train,vel3,,,33,,,True,positive_fraction,0.217041015625
snapshot_clamp,train,vel3,,,33,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,33,,,True,total_fraction,0.217041015625
snapshot_clamp,train,vel3,,,33,,,True,hit_count,56896
snapshot_clamp,train,vel3,,,34,,,True,snapshot_index,34
snapshot_clamp,train,vel3,,,34,,,True,time,340.0008667112006
snapshot_clamp,train,vel3,,,34,,,True,positive_fraction,0.21533203125
snapshot_clamp,train,vel3,,,34,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,34,,,True,total_fraction,0.21533203125
snapshot_clamp,train,vel3,,,34,,,True,hit_count,56448
snapshot_clamp,train,vel3,,,35,,,True,snapshot_index,35
snapshot_clamp,train,vel3,,,35,,,True,time,350.0015257772376
snapshot_clamp,train,vel3,,,35,,,True,positive_fraction,0.21484375
snapshot_clamp,train,vel3,,,35,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,35,,,True,total_fraction,0.21484375
snapshot_clamp,train,vel3,,,35,,,True,hit_count,56320
snapshot_clamp,train,vel3,,,36,,,True,snapshot_index,36
snapshot_clamp,train,vel3,,,36,,,True,time,360.000389715099
snapshot_clamp,train,vel3,,,36,,,True,positive_fraction,0.21533203125
snapshot_clamp,train,vel3,,,36,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,36,,,True,total_fraction,0.21533203125
snapshot_clamp,train,vel3,,,36,,,True,hit_count,56448
snapshot_clamp,train,vel3,,,37,,,True,snapshot_index,37
snapshot_clamp,train,vel3,,,37,,,True,time,370.001048781136
snapshot_clamp,train,vel3,,,37,,,True,positive_fraction,0.21142578125
snapshot_clamp,train,vel3,,,37,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,37,,,True,total_fraction,0.21142578125
snapshot_clamp,train,vel3,,,37,,,True,hit_count,55424
snapshot_clamp,train,vel3,,,38,,,True,snapshot_index,38
snapshot_clamp,train,vel3,,,38,,,True,time,380.00170784717295
snapshot_clamp,train,vel3,,,38,,,True,positive_fraction,0.212890625
snapshot_clamp,train,vel3,,,38,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,38,,,True,total_fraction,0.212890625
snapshot_clamp,train,vel3,,,38,,,True,hit_count,55808
snapshot_clamp,train,vel3,,,39,,,True,snapshot_index,39
snapshot_clamp,train,vel3,,,39,,,True,time,390.00057178503437
snapshot_clamp,train,vel3,,,39,,,True,positive_fraction,0.208984375
snapshot_clamp,train,vel3,,,39,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,39,,,True,total_fraction,0.208984375
snapshot_clamp,train,vel3,,,39,,,True,hit_count,54784
snapshot_clamp,train,vel3,,,40,,,True,snapshot_index,40
snapshot_clamp,train,vel3,,,40,,,True,time,400.00123085107134
snapshot_clamp,train,vel3,,,40,,,True,positive_fraction,0.197998046875
snapshot_clamp,train,vel3,,,40,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,40,,,True,total_fraction,0.197998046875
snapshot_clamp,train,vel3,,,40,,,True,hit_count,51904
snapshot_clamp,train,vel3,,,41,,,True,snapshot_index,41
snapshot_clamp,train,vel3,,,41,,,True,time,410.00009478893276
snapshot_clamp,train,vel3,,,41,,,True,positive_fraction,0.193115234375
snapshot_clamp,train,vel3,,,41,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,41,,,True,total_fraction,0.193115234375
snapshot_clamp,train,vel3,,,41,,,True,hit_count,50624
snapshot_clamp,train,vel3,,,42,,,True,snapshot_index,42
snapshot_clamp,train,vel3,,,42,,,True,time,420.00075385496973
snapshot_clamp,train,vel3,,,42,,,True,positive_fraction,0.191162109375
snapshot_clamp,train,vel3,,,42,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,42,,,True,total_fraction,0.191162109375
snapshot_clamp,train,vel3,,,42,,,True,hit_count,50112
snapshot_clamp,train,vel3,,,43,,,True,snapshot_index,43
snapshot_clamp,train,vel3,,,43,,,True,time,430.0014129210067
snapshot_clamp,train,vel3,,,43,,,True,positive_fraction,0.193603515625
snapshot_clamp,train,vel3,,,43,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,43,,,True,total_fraction,0.193603515625
snapshot_clamp,train,vel3,,,43,,,True,hit_count,50752
snapshot_clamp,train,vel3,,,44,,,True,snapshot_index,44
snapshot_clamp,train,vel3,,,44,,,True,time,440.0002768588681
snapshot_clamp,train,vel3,,,44,,,True,positive_fraction,0.189208984375
snapshot_clamp,train,vel3,,,44,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,44,,,True,total_fraction,0.189208984375
snapshot_clamp,train,vel3,,,44,,,True,hit_count,49600
snapshot_clamp,train,vel3,,,45,,,True,snapshot_index,45
snapshot_clamp,train,vel3,,,45,,,True,time,450.0009359249051
snapshot_clamp,train,vel3,,,45,,,True,positive_fraction,0.1884765625
snapshot_clamp,train,vel3,,,45,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,45,,,True,total_fraction,0.1884765625
snapshot_clamp,train,vel3,,,45,,,True,hit_count,49408
snapshot_clamp,train,vel3,,,46,,,True,snapshot_index,46
snapshot_clamp,train,vel3,,,46,,,True,time,460.00159499094207
snapshot_clamp,train,vel3,,,46,,,True,positive_fraction,0.187255859375
snapshot_clamp,train,vel3,,,46,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,46,,,True,total_fraction,0.187255859375
snapshot_clamp,train,vel3,,,46,,,True,hit_count,49088
snapshot_clamp,train,vel3,,,47,,,True,snapshot_index,47
snapshot_clamp,train,vel3,,,47,,,True,time,470.0004589288035
snapshot_clamp,train,vel3,,,47,,,True,positive_fraction,0.1845703125
snapshot_clamp,train,vel3,,,47,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,47,,,True,total_fraction,0.1845703125
snapshot_clamp,train,vel3,,,47,,,True,hit_count,48384
snapshot_clamp,train,vel3,,,48,,,True,snapshot_index,48
snapshot_clamp,train,vel3,,,48,,,True,time,480.00111799484046
snapshot_clamp,train,vel3,,,48,,,True,positive_fraction,0.1826171875
snapshot_clamp,train,vel3,,,48,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,48,,,True,total_fraction,0.1826171875
snapshot_clamp,train,vel3,,,48,,,True,hit_count,47872
snapshot_clamp,train,vel3,,,49,,,True,snapshot_index,49
snapshot_clamp,train,vel3,,,49,,,True,time,490.00177706087743
snapshot_clamp,train,vel3,,,49,,,True,positive_fraction,0.1845703125
snapshot_clamp,train,vel3,,,49,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,49,,,True,total_fraction,0.1845703125
snapshot_clamp,train,vel3,,,49,,,True,hit_count,48384
snapshot_clamp,train,vel3,,,50,,,True,snapshot_index,50
snapshot_clamp,train,vel3,,,50,,,True,time,500.00064099873885
snapshot_clamp,train,vel3,,,50,,,True,positive_fraction,0.184326171875
snapshot_clamp,train,vel3,,,50,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,50,,,True,total_fraction,0.184326171875
snapshot_clamp,train,vel3,,,50,,,True,hit_count,48320
snapshot_clamp,train,vel3,,,51,,,True,snapshot_index,51
snapshot_clamp,train,vel3,,,51,,,True,time,510.0013000647758
snapshot_clamp,train,vel3,,,51,,,True,positive_fraction,0.18359375
snapshot_clamp,train,vel3,,,51,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,51,,,True,total_fraction,0.18359375
snapshot_clamp,train,vel3,,,51,,,True,hit_count,48128
snapshot_clamp,train,vel3,,,52,,,True,snapshot_index,52
snapshot_clamp,train,vel3,,,52,,,True,time,520.0001640026372
snapshot_clamp,train,vel3,,,52,,,True,positive_fraction,0.18701171875
snapshot_clamp,train,vel3,,,52,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,52,,,True,total_fraction,0.18701171875
snapshot_clamp,train,vel3,,,52,,,True,hit_count,49024
snapshot_clamp,train,vel3,,,53,,,True,snapshot_index,53
snapshot_clamp,train,vel3,,,53,,,True,time,530.0008230686742
snapshot_clamp,train,vel3,,,53,,,True,positive_fraction,0.194091796875
snapshot_clamp,train,vel3,,,53,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,53,,,True,total_fraction,0.194091796875
snapshot_clamp,train,vel3,,,53,,,True,hit_count,50880
snapshot_clamp,train,vel3,,,54,,,True,snapshot_index,54
snapshot_clamp,train,vel3,,,54,,,True,time,540.0014821347112
snapshot_clamp,train,vel3,,,54,,,True,positive_fraction,0.201904296875
snapshot_clamp,train,vel3,,,54,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,54,,,True,total_fraction,0.201904296875
snapshot_clamp,train,vel3,,,54,,,True,hit_count,52928
snapshot_clamp,train,vel3,,,55,,,True,snapshot_index,55
snapshot_clamp,train,vel3,,,55,,,True,time,550.0003460725726
snapshot_clamp,train,vel3,,,55,,,True,positive_fraction,0.20361328125
snapshot_clamp,train,vel3,,,55,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,55,,,True,total_fraction,0.20361328125
snapshot_clamp,train,vel3,,,55,,,True,hit_count,53376
snapshot_clamp,train,vel3,,,56,,,True,snapshot_index,56
snapshot_clamp,train,vel3,,,56,,,True,time,560.0010051386096
snapshot_clamp,train,vel3,,,56,,,True,positive_fraction,0.212890625
snapshot_clamp,train,vel3,,,56,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,56,,,True,total_fraction,0.212890625
snapshot_clamp,train,vel3,,,56,,,True,hit_count,55808
snapshot_clamp,train,vel3,,,57,,,True,snapshot_index,57
snapshot_clamp,train,vel3,,,57,,,True,time,570.0016642046465
snapshot_clamp,train,vel3,,,57,,,True,positive_fraction,0.21484375
snapshot_clamp,train,vel3,,,57,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,57,,,True,total_fraction,0.21484375
snapshot_clamp,train,vel3,,,57,,,True,hit_count,56320
snapshot_clamp,train,vel3,,,58,,,True,snapshot_index,58
snapshot_clamp,train,vel3,,,58,,,True,time,580.000528142508
snapshot_clamp,train,vel3,,,58,,,True,positive_fraction,0.21484375
snapshot_clamp,train,vel3,,,58,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,58,,,True,total_fraction,0.21484375
snapshot_clamp,train,vel3,,,58,,,True,hit_count,56320
snapshot_clamp,train,vel3,,,59,,,True,snapshot_index,59
snapshot_clamp,train,vel3,,,59,,,True,time,590.0011872085449
snapshot_clamp,train,vel3,,,59,,,True,positive_fraction,0.215087890625
snapshot_clamp,train,vel3,,,59,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,59,,,True,total_fraction,0.215087890625
snapshot_clamp,train,vel3,,,59,,,True,hit_count,56384
snapshot_clamp,train,vel3,,,60,,,True,snapshot_index,60
snapshot_clamp,train,vel3,,,60,,,True,time,600.0000511464063
snapshot_clamp,train,vel3,,,60,,,True,positive_fraction,0.216064453125
snapshot_clamp,train,vel3,,,60,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,60,,,True,total_fraction,0.216064453125
snapshot_clamp,train,vel3,,,60,,,True,hit_count,56640
snapshot_clamp,train,vel3,,,61,,,True,snapshot_index,61
snapshot_clamp,train,vel3,,,61,,,True,time,610.0007102124433
snapshot_clamp,train,vel3,,,61,,,True,positive_fraction,0.220947265625
snapshot_clamp,train,vel3,,,61,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,61,,,True,total_fraction,0.220947265625
snapshot_clamp,train,vel3,,,61,,,True,hit_count,57920
snapshot_clamp,train,vel3,,,62,,,True,snapshot_index,62
snapshot_clamp,train,vel3,,,62,,,True,time,620.0013692784803
snapshot_clamp,train,vel3,,,62,,,True,positive_fraction,0.223388671875
snapshot_clamp,train,vel3,,,62,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,62,,,True,total_fraction,0.223388671875
snapshot_clamp,train,vel3,,,62,,,True,hit_count,58560
snapshot_clamp,train,vel3,,,63,,,True,snapshot_index,63
snapshot_clamp,train,vel3,,,63,,,True,time,630.0002332163417
snapshot_clamp,train,vel3,,,63,,,True,positive_fraction,0.22314453125
snapshot_clamp,train,vel3,,,63,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,63,,,True,total_fraction,0.22314453125
snapshot_clamp,train,vel3,,,63,,,True,hit_count,58496
snapshot_clamp,train,vel3,,,64,,,True,snapshot_index,64
snapshot_clamp,train,vel3,,,64,,,True,time,640.0008922823787
snapshot_clamp,train,vel3,,,64,,,True,positive_fraction,0.22509765625
snapshot_clamp,train,vel3,,,64,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,64,,,True,total_fraction,0.22509765625
snapshot_clamp,train,vel3,,,64,,,True,hit_count,59008
snapshot_clamp,train,vel3,,,65,,,True,snapshot_index,65
snapshot_clamp,train,vel3,,,65,,,True,time,650.0015513484157
snapshot_clamp,train,vel3,,,65,,,True,positive_fraction,0.22998046875
snapshot_clamp,train,vel3,,,65,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,65,,,True,total_fraction,0.22998046875
snapshot_clamp,train,vel3,,,65,,,True,hit_count,60288
snapshot_clamp,train,vel3,,,66,,,True,snapshot_index,66
snapshot_clamp,train,vel3,,,66,,,True,time,660.0004152862771
snapshot_clamp,train,vel3,,,66,,,True,positive_fraction,0.232177734375
snapshot_clamp,train,vel3,,,66,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,66,,,True,total_fraction,0.232177734375
snapshot_clamp,train,vel3,,,66,,,True,hit_count,60864
snapshot_clamp,train,vel3,,,67,,,True,snapshot_index,67
snapshot_clamp,train,vel3,,,67,,,True,time,670.001074352314
snapshot_clamp,train,vel3,,,67,,,True,positive_fraction,0.2373046875
snapshot_clamp,train,vel3,,,67,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,67,,,True,total_fraction,0.2373046875
snapshot_clamp,train,vel3,,,67,,,True,hit_count,62208
snapshot_clamp,train,vel3,,,68,,,True,snapshot_index,68
snapshot_clamp,train,vel3,,,68,,,True,time,680.001733418351
snapshot_clamp,train,vel3,,,68,,,True,positive_fraction,0.243896484375
snapshot_clamp,train,vel3,,,68,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,68,,,True,total_fraction,0.243896484375
snapshot_clamp,train,vel3,,,68,,,True,hit_count,63936
snapshot_clamp,train,vel3,,,69,,,True,snapshot_index,69
snapshot_clamp,train,vel3,,,69,,,True,time,690.0005973562124
snapshot_clamp,train,vel3,,,69,,,True,positive_fraction,0.2509765625
snapshot_clamp,train,vel3,,,69,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,69,,,True,total_fraction,0.2509765625
snapshot_clamp,train,vel3,,,69,,,True,hit_count,65792
snapshot_clamp,train,vel3,,,70,,,True,snapshot_index,70
snapshot_clamp,train,vel3,,,70,,,True,time,700.0012564222494
snapshot_clamp,train,vel3,,,70,,,True,positive_fraction,0.2548828125
snapshot_clamp,train,vel3,,,70,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,70,,,True,total_fraction,0.2548828125
snapshot_clamp,train,vel3,,,70,,,True,hit_count,66816
snapshot_clamp,train,vel3,,,71,,,True,snapshot_index,71
snapshot_clamp,train,vel3,,,71,,,True,time,710.0001203601108
snapshot_clamp,train,vel3,,,71,,,True,positive_fraction,0.259521484375
snapshot_clamp,train,vel3,,,71,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,71,,,True,total_fraction,0.259521484375
snapshot_clamp,train,vel3,,,71,,,True,hit_count,68032
snapshot_clamp,train,vel3,,,72,,,True,snapshot_index,72
snapshot_clamp,train,vel3,,,72,,,True,time,720.0007794261478
snapshot_clamp,train,vel3,,,72,,,True,positive_fraction,0.26416015625
snapshot_clamp,train,vel3,,,72,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,72,,,True,total_fraction,0.26416015625
snapshot_clamp,train,vel3,,,72,,,True,hit_count,69248
snapshot_clamp,train,vel3,,,73,,,True,snapshot_index,73
snapshot_clamp,train,vel3,,,73,,,True,time,730.0014384921848
snapshot_clamp,train,vel3,,,73,,,True,positive_fraction,0.268798828125
snapshot_clamp,train,vel3,,,73,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,73,,,True,total_fraction,0.268798828125
snapshot_clamp,train,vel3,,,73,,,True,hit_count,70464
snapshot_clamp,train,vel3,,,74,,,True,snapshot_index,74
snapshot_clamp,train,vel3,,,74,,,True,time,740.0003024300462
snapshot_clamp,train,vel3,,,74,,,True,positive_fraction,0.27294921875
snapshot_clamp,train,vel3,,,74,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,74,,,True,total_fraction,0.27294921875
snapshot_clamp,train,vel3,,,74,,,True,hit_count,71552
snapshot_clamp,train,vel3,,,75,,,True,snapshot_index,75
snapshot_clamp,train,vel3,,,75,,,True,time,750.0009614960832
snapshot_clamp,train,vel3,,,75,,,True,positive_fraction,0.277587890625
snapshot_clamp,train,vel3,,,75,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,75,,,True,total_fraction,0.277587890625
snapshot_clamp,train,vel3,,,75,,,True,hit_count,72768
snapshot_clamp,train,vel3,,,76,,,True,snapshot_index,76
snapshot_clamp,train,vel3,,,76,,,True,time,760.0016205621201
snapshot_clamp,train,vel3,,,76,,,True,positive_fraction,0.2823219299316406
snapshot_clamp,train,vel3,,,76,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,76,,,True,total_fraction,0.2823219299316406
snapshot_clamp,train,vel3,,,76,,,True,hit_count,74009
snapshot_clamp,train,vel3,,,77,,,True,snapshot_index,77
snapshot_clamp,train,vel3,,,77,,,True,time,770.0004844999816
snapshot_clamp,train,vel3,,,77,,,True,positive_fraction,0.28466796875
snapshot_clamp,train,vel3,,,77,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,77,,,True,total_fraction,0.28466796875
snapshot_clamp,train,vel3,,,77,,,True,hit_count,74624
snapshot_clamp,train,vel3,,,78,,,True,snapshot_index,78
snapshot_clamp,train,vel3,,,78,,,True,time,780.0011435660185
snapshot_clamp,train,vel3,,,78,,,True,positive_fraction,0.286865234375
snapshot_clamp,train,vel3,,,78,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,78,,,True,total_fraction,0.286865234375
snapshot_clamp,train,vel3,,,78,,,True,hit_count,75200
snapshot_clamp,train,vel3,,,79,,,True,snapshot_index,79
snapshot_clamp,train,vel3,,,79,,,True,time,790.0000075038799
snapshot_clamp,train,vel3,,,79,,,True,positive_fraction,0.289306640625
snapshot_clamp,train,vel3,,,79,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,79,,,True,total_fraction,0.289306640625
snapshot_clamp,train,vel3,,,79,,,True,hit_count,75840
snapshot_clamp,train,vel3,,,80,,,True,snapshot_index,80
snapshot_clamp,train,vel3,,,80,,,True,time,800.0006665699169
snapshot_clamp,train,vel3,,,80,,,True,positive_fraction,0.28955078125
snapshot_clamp,train,vel3,,,80,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,80,,,True,total_fraction,0.28955078125
snapshot_clamp,train,vel3,,,80,,,True,hit_count,75904
snapshot_clamp,train,vel3,,,81,,,True,snapshot_index,81
snapshot_clamp,train,vel3,,,81,,,True,time,810.0013256359539
snapshot_clamp,train,vel3,,,81,,,True,positive_fraction,0.29052734375
snapshot_clamp,train,vel3,,,81,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,81,,,True,total_fraction,0.29052734375
snapshot_clamp,train,vel3,,,81,,,True,hit_count,76160
snapshot_clamp,train,vel3,,,82,,,True,snapshot_index,82
snapshot_clamp,train,vel3,,,82,,,True,time,820.0001895738153
snapshot_clamp,train,vel3,,,82,,,True,positive_fraction,0.28857421875
snapshot_clamp,train,vel3,,,82,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,82,,,True,total_fraction,0.28857421875
snapshot_clamp,train,vel3,,,82,,,True,hit_count,75648
snapshot_clamp,train,vel3,,,83,,,True,snapshot_index,83
snapshot_clamp,train,vel3,,,83,,,True,time,830.0008486398523
snapshot_clamp,train,vel3,,,83,,,True,positive_fraction,0.287353515625
snapshot_clamp,train,vel3,,,83,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,83,,,True,total_fraction,0.287353515625
snapshot_clamp,train,vel3,,,83,,,True,hit_count,75328
snapshot_clamp,train,vel3,,,84,,,True,snapshot_index,84
snapshot_clamp,train,vel3,,,84,,,True,time,840.0015077058893
snapshot_clamp,train,vel3,,,84,,,True,positive_fraction,0.2861671447753906
snapshot_clamp,train,vel3,,,84,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,84,,,True,total_fraction,0.2861671447753906
snapshot_clamp,train,vel3,,,84,,,True,hit_count,75017
snapshot_clamp,train,vel3,,,85,,,True,snapshot_index,85
snapshot_clamp,train,vel3,,,85,,,True,time,850.0003716437507
snapshot_clamp,train,vel3,,,85,,,True,positive_fraction,0.28271484375
snapshot_clamp,train,vel3,,,85,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,85,,,True,total_fraction,0.28271484375
snapshot_clamp,train,vel3,,,85,,,True,hit_count,74112
snapshot_clamp,train,vel3,,,86,,,True,snapshot_index,86
snapshot_clamp,train,vel3,,,86,,,True,time,860.0010307097876
snapshot_clamp,train,vel3,,,86,,,True,positive_fraction,0.279296875
snapshot_clamp,train,vel3,,,86,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,86,,,True,total_fraction,0.279296875
snapshot_clamp,train,vel3,,,86,,,True,hit_count,73216
snapshot_clamp,train,vel3,,,87,,,True,snapshot_index,87
snapshot_clamp,train,vel3,,,87,,,True,time,870.0016897758246
snapshot_clamp,train,vel3,,,87,,,True,positive_fraction,0.275390625
snapshot_clamp,train,vel3,,,87,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,87,,,True,total_fraction,0.275390625
snapshot_clamp,train,vel3,,,87,,,True,hit_count,72192
snapshot_clamp,train,vel3,,,88,,,True,snapshot_index,88
snapshot_clamp,train,vel3,,,88,,,True,time,880.000553713686
snapshot_clamp,train,vel3,,,88,,,True,positive_fraction,0.26904296875
snapshot_clamp,train,vel3,,,88,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,88,,,True,total_fraction,0.26904296875
snapshot_clamp,train,vel3,,,88,,,True,hit_count,70528
snapshot_clamp,train,vel3,,,89,,,True,snapshot_index,89
snapshot_clamp,train,vel3,,,89,,,True,time,890.001212779723
snapshot_clamp,train,vel3,,,89,,,True,positive_fraction,0.26522064208984375
snapshot_clamp,train,vel3,,,89,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,89,,,True,total_fraction,0.26522064208984375
snapshot_clamp,train,vel3,,,89,,,True,hit_count,69526
snapshot_clamp,train,vel3,,,90,,,True,snapshot_index,90
snapshot_clamp,train,vel3,,,90,,,True,time,900.0000767175844
snapshot_clamp,train,vel3,,,90,,,True,positive_fraction,0.2607421875
snapshot_clamp,train,vel3,,,90,,,True,negative_fraction,0.0
snapshot_clamp,train,vel3,,,90,,,True,total_fraction,0.2607421875
snapshot_clamp,train,vel3,,,90,,,True,hit_count,68352
shell_clamp,train,vel3,,,,0,,True,shell,0
shell_clamp,train,vel3,,,,0,,True,r_lower,1.1456345721309733
shell_clamp,train,vel3,,,,0,,True,r_upper,2.1731385678184307
shell_clamp,train,vel3,,,,0,,True,voxel_count,2621440
shell_clamp,train,vel3,,,,0,,True,positive_fraction,0.9960357666015625
shell_clamp,train,vel3,,,,0,,True,negative_fraction,0.0
shell_clamp,train,vel3,,,,0,,True,total_fraction,0.9960357666015625
shell_clamp,train,vel3,,,,1,,True,shell,1
shell_clamp,train,vel3,,,,1,,True,r_lower,2.1731385678184307
shell_clamp,train,vel3,,,,1,,True,r_upper,4.122196859122056
shell_clamp,train,vel3,,,,1,,True,voxel_count,2621440
shell_clamp,train,vel3,,,,1,,True,positive_fraction,0.6673759460449219
shell_clamp,train,vel3,,,,1,,True,negative_fraction,0.0
shell_clamp,train,vel3,,,,1,,True,total_fraction,0.6673759460449219
shell_clamp,train,vel3,,,,2,,True,shell,2
shell_clamp,train,vel3,,,,2,,True,r_lower,4.122196859122056
shell_clamp,train,vel3,,,,2,,True,r_upper,7.819338903185626
shell_clamp,train,vel3,,,,2,,True,voxel_count,2621440
shell_clamp,train,vel3,,,,2,,True,positive_fraction,0.09490699768066406
shell_clamp,train,vel3,,,,2,,True,negative_fraction,0.0
shell_clamp,train,vel3,,,,2,,True,total_fraction,0.09490699768066406
shell_clamp,train,vel3,,,,3,,True,shell,3
shell_clamp,train,vel3,,,,3,,True,r_lower,7.819338903185626
shell_clamp,train,vel3,,,,3,,True,r_upper,14.832397134933096
shell_clamp,train,vel3,,,,3,,True,voxel_count,2621440
shell_clamp,train,vel3,,,,3,,True,positive_fraction,0.023465347290039063
shell_clamp,train,vel3,,,,3,,True,negative_fraction,0.0
shell_clamp,train,vel3,,,,3,,True,total_fraction,0.023465347290039063
shell_clamp,train,vel3,,,,4,,True,shell,4
shell_clamp,train,vel3,,,,4,,True,r_lower,14.832397134933096
shell_clamp,train,vel3,,,,4,,True,r_upper,28.135371479901284
shell_clamp,train,vel3,,,,4,,True,voxel_count,2621440
shell_clamp,train,vel3,,,,4,,True,positive_fraction,0.003369140625
shell_clamp,train,vel3,,,,4,,True,negative_fraction,0.0
shell_clamp,train,vel3,,,,4,,True,total_fraction,0.003369140625
shell_clamp,train,vel3,,,,5,,True,shell,5
shell_clamp,train,vel3,,,,5,,True,r_lower,28.135371479901284
shell_clamp,train,vel3,,,,5,,True,r_upper,53.36960176502269
shell_clamp,train,vel3,,,,5,,True,voxel_count,2621440
shell_clamp,train,vel3,,,,5,,True,positive_fraction,0.0
shell_clamp,train,vel3,,,,5,,True,negative_fraction,0.0
shell_clamp,train,vel3,,,,5,,True,total_fraction,0.0
shell_clamp,train,vel3,,,,6,,True,shell,6
shell_clamp,train,vel3,,,,6,,True,r_lower,53.36960176502269
shell_clamp,train,vel3,,,,6,,True,r_upper,101.23606843406442
shell_clamp,train,vel3,,,,6,,True,voxel_count,2621440
shell_clamp,train,vel3,,,,6,,True,positive_fraction,0.0
shell_clamp,train,vel3,,,,6,,True,negative_fraction,0.0
shell_clamp,train,vel3,,,,6,,True,total_fraction,0.0
shell_clamp,train,vel3,,,,7,,True,shell,7
shell_clamp,train,vel3,,,,7,,True,r_lower,101.23606843406442
shell_clamp,train,vel3,,,,7,,True,r_upper,192.03331509030292
shell_clamp,train,vel3,,,,7,,True,voxel_count,2621440
shell_clamp,train,vel3,,,,7,,True,positive_fraction,0.0
shell_clamp,train,vel3,,,,7,,True,negative_fraction,0.0
shell_clamp,train,vel3,,,,7,,True,total_fraction,0.0
region_concentration,train,vel3,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,region_voxel_fraction,0.25
region_concentration,train,vel3,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,clamp_hit_count,953448
region_concentration,train,vel3,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,clamp_hit_share,0.20374248451600882
