J_F_cross_Bcc1,J_F_cross_Bcc2,J_F_cross_Bcc3,J_F_cross_press,J_F_cross_rho,J_F_cross_vel1,J_F_cross_vel2,J_F_cross_vel3,J_F_epsilon_relative_difference,J_F_gain,J_F_inner_shell_gain,J_F_outer_shell_gain,J_F_radial_profile_gain,J_G_cross_Bcc1,J_G_cross_Bcc2,J_G_cross_Bcc3,J_G_cross_press,J_G_cross_rho,J_G_cross_vel1,J_G_cross_vel2,J_G_cross_vel3,J_G_epsilon_relative_difference,J_G_gain,J_G_inner_shell_gain,J_G_outer_shell_gain,J_G_radial_profile_gain,basis,decoder_feedback_contribution,epsilon,epsilon_consistent_20pct,state,used_backward
3.6856930426497256,4.651287770267433,12.00792723274087,2.9214664147128993,4.504533206155164,3.7007826151343908,4.844342398394851,10.211712549475626,0.8614427595410225,18.69966393819447,16.879793298939962,3.0162920659369985,0.5773598679760074,3.668370660814428,4.651289390249102,12.007957406257534,2.179990574673262,3.9090143306057143,3.6004181285056913,4.005086099123722,10.21170988020522,0.861001255980627,18.23726880179583,16.4056756490902,2.945312724121319,0.5681572258251302,channel_Bcc2,0.9752725429758026,0.001,False,GT_step_1_input,False
0.4670218646368462,0.5970627976176456,1.699828469571152,0.39444014766866287,0.5654951135088085,0.46010293716012785,0.6158703650519287,1.4774222135340969,0.8614427595410225,2.5909738327864815,2.341372036190986,0.43240602442777326,0.24104469777497284,0.4644469510871253,0.5970631576602498,1.6998302254292617,0.2893055080583508,0.49058786126812726,0.44517893395587566,0.5089774086710852,1.4774216461584488,0.861001255980627,2.5349574577933156,2.283986384874531,0.42387195987372434,0.23990018784157519,channel_Bcc2,0.9783801849774288,0.01,False,GT_step_1_input,False
3.425472794734284,4.370539026612959,11.110604159990524,2.6912054516873374,4.142712245679392,3.4128880608763645,4.495676016038932,9.381698954729414,0.8439510175653487,17.278913004547917,15.144425326551042,3.01687646727529,0.6406441548082916,3.408988623365335,4.37054055660307,11.110626564132104,2.0572448116266466,3.6091465218300782,3.332141086329003,3.7538341705732465,9.38169071848485,0.8432953135812494,16.871206287827118,14.722823358333534,2.94551623384617,0.6349697667522759,channel_Bcc3,0.9764043770222416,0.001,False,GT_step_1_input,False
0.4700115025972894,0.6110124376746421,1.7928595518063433,0.38441701485068763,0.580053009133815,0.4697305530134681,0.620791809752835,1.5399611576757026,0.8439510175653487,2.696356791936566,2.3976785122591657,0.4287003198588652,0.24275417952794406,0.4679906458176421,0.6110127119980284,1.792864696733393,0.29345335930517963,0.5067010543165867,0.45764118371138357,0.5090895641895842,1.539960709893796,0.8432953135812494,2.643797090840002,2.3435698753350156,0.420317445552836,0.24082521737059645,channel_Bcc3,0.9805071416165163,0.01,False,GT_step_1_input,False
3.5077659549906413,4.4247060551749255,11.370841336874184,2.7424002628520663,4.2570248407694935,3.4894436163645675,4.5816209929021,9.705955865994442,0.8483323439418834,17.72553370202714,15.92573768263453,3.0057654948582857,0.6102379608718677,3.4922542749807373,4.424706962579806,11.370854828277324,2.057280426645784,3.699891093905438,3.4015351222504027,3.829290329575434,9.705957075571831,0.8476675713422507,17.304083806463943,15.496516698966058,2.936570967004206,0.6029956262892827,channel_vel3,0.9762235708866133,0.001,False,GT_step_1_input,False
0.46808421601464606,0.6000585407799884,1.7531238848681208,0.38879804728551226,0.572177167828574,0.4658912856136064,0.6237318512830387,1.5780299130378188,0.8483323439418834,2.688390148965606,2.4449931109430683,0.4246067366780453,0.2901766186045136,0.4656987899654442,0.6000584819370537,1.7531253959098927,0.2911032279729514,0.4991090441594249,0.4527315634096679,0.5186214500347829,1.5780288476777937,0.8476675713422507,2.635973111935885,2.391497408482909,0.4169516102786322,0.28935089287268256,channel_vel3,0.9805024441672316,0.01,False,GT_step_1_input,False
1.624761996431935,2.101816965029166,6.224739459060294,1.3554396420418302,1.998268421031888,1.633668149566618,2.1911392676385675,5.474402387801021,0.8085193318848855,9.437913177979839,8.706635258386347,1.4751115385663673,1.9247310455934115,1.6164107630539963,2.1018176870519305,6.224753012962096,0.9830926319904031,1.7425749706526614,1.5887939474825135,1.7700114735704988,5.474395063916848,0.8062899754465138,9.241602577923711,8.507031420266914,1.4459364310325218,1.9225631321228094,all_channel_normalized_direction,0.9791997874578724,0.001,False,GT_step_1_input,False
0.21244349108565014,0.29312681948975544,1.2497940797871603,0.18741596424953702,0.26293585216784177,0.21431107329283905,0.2867319946687409,1.1577766399054965,0.8085193318848855,1.8071779209320233,1.7089253890817406,0.20362128273164884,1.2508858069001505,0.211056078256529,0.2931269217242698,1.2497950119133034,0.1394454203279616,0.2292380141917339,0.2084663677028436,0.2375493380465587,1.1577760579645744,0.8062899754465138,1.7901910622831638,1.692229017384908,0.19961189746363767,1.2504427105515885,all_channel_normalized_direction,0.9906003396499561,0.01,False,GT_step_1_input,False
2.935918458828406,3.698519915637467,10.109855035216338,2.3814476948666896,3.568307810566173,2.9388374146236838,3.9041820637817306,8.874279007506384,0.8585857524465698,15.669849399100631,14.97038421218721,2.169702474624842,0.5122819650200188,2.91969802873333,3.698521292254993,10.10986748603783,1.6817954593040418,3.107690539542006,2.8406607677506313,3.182849341322151,8.87430509717342,0.8578054279386969,15.292235541434186,14.592497078623481,2.1222710493531336,0.5100214873217769,inner_shell_mode,0.9759018834164342,0.001,False,GT_step_1_input,False
0.3601185166655787,0.4657471149045904,1.4599751340526923,0.315648502820958,0.4474404118979882,0.3663189291893712,0.48337369733536023,1.328375027459202,0.8585857524465698,2.215939962049387,2.119108338733944,0.30440714683896897,0.25189995163822204,0.358252153875178,0.4657472459767694,1.459975005674022,0.22594934474127257,0.39103619781464527,0.35531012760863145,0.3959210277336613,1.3283745940527472,0.8578054279386969,2.174472888674884,2.0777585162407526,0.2984499611634982,0.2509607390641389,inner_shell_mode,0.9812869147699504,0.01,False,GT_step_1_input,False
1.8910573660220609,2.3192840719915475,5.422526319420568,1.4477043394396405,2.2782300222339,1.8717552362680758,2.42322663384096,4.591741057717584,0.8542555081137507,8.72380244309851,7.740839496480345,2.097590487607684,0.16319472266311727,1.8835634555663017,2.3192840037762714,5.422530816977083,1.0860553179122967,1.9626224591564874,1.814548945107981,2.0231899100493673,4.591740784042981,0.854020019890205,8.47538210509097,7.488953394081928,2.0487826943464804,0.15704601622210038,outer_shell_mode,0.9715238464387662,0.001,False,GT_step_1_input,False
0.25749686551411605,0.32271503555260855,0.810310706087243,0.2049311980066009,0.3107644886550418,0.2580381684736281,0.3392842335133378,0.6850207313323611,0.8542555081137507,1.2714461543854123,1.1343780294648154,0.2827172170263031,0.04827874869338704,0.2562028071190728,0.3227149844529051,0.8103121879166376,0.15101912870966444,0.26876724985474765,0.24978798144962097,0.2787015695649592,0.685019197418386,0.854020019890205,1.2372361111240926,1.0991792044973778,0.27715346637216387,0.048026382245470484,outer_shell_mode,0.9730935964977172,0.01,False,GT_step_1_input,False
1.5499714168408334,1.9926424057259806,5.5956765852829315,1.2818873132448139,1.8903377654995055,1.541331836751147,2.0492475433819863,4.875352129469452,0.8595352425150488,8.558353887290384,7.906782086725952,1.2529293427131665,0.32289636276986317,1.5415453150576093,1.9926434359795713,5.595673631460783,0.9281618401278309,1.6483775553309346,1.4966728035244463,1.673171753649507,4.875350654619772,0.8590019068807252,8.369334703610797,7.71520629641273,1.2254767853560817,0.3215457189865243,radial_low_mode,0.9779140724759827,0.001,False,GT_step_1_input,False
0.19172828978058376,0.24955324383678631,0.7990248883420024,0.16412834876466542,0.23807444713474288,0.19211800341683333,0.2590564826013377,0.7211401953754248,0.8595352425150488,1.202147103248634,1.1160283068663823,0.168753416622866,0.13701183643552664,0.19074288199955838,0.24955326624129923,0.7990248312043549,0.11949070008445262,0.20746709499113897,0.18689042743014703,0.20772380813376118,0.7211407350521857,0.8590019068807252,1.1800602338860937,1.0936844660177485,0.1655940460274882,0.13501203495926437,radial_low_mode,0.9816271492042417,0.01,False,GT_step_1_input,False
1.4457287963232928,1.8463838556113696,5.022664951860837,1.1842950206522473,1.777515836052571,1.4467645334496577,1.9078544638909272,4.350869713081289,0.8623040882358305,7.742845025417704,6.992099044430413,1.138289538943334,0.30982859672499863,1.4393198541807393,1.8463844250246597,5.022667314300305,0.8875382731083665,1.5400440816803511,1.408703132319361,1.6015022486639867,4.350866262088804,0.8616671034124804,7.5727613982990905,6.817560549083002,1.1135066089585735,0.30605170266213766,radial_mid_mode,0.9780334455151466,0.001,False,GT_step_1_input,False
0.17689272746055543,0.23377413028921354,0.7016478825169742,0.15356717509670026,0.2219790469667114,0.17900879758891686,0.2339286457494317,0.6315201012026896,0.8623040882358305,1.0661581054235552,0.9627043846043006,0.1566640758497057,0.09961038965982941,0.17603645604240292,0.23377426046138305,0.7016484637295387,0.11657814973077502,0.1940061197434047,0.1744531311190544,0.19737482019819635,0.631519457350405,0.8616671034124804,1.0475620193928676,0.9437105273121238,0.15361099812527304,0.09866166299894029,radial_mid_mode,0.9825578533464323,0.01,False,GT_step_1_input,False
1.4847708128501877,1.884172237751098,5.124662413034978,1.2012860068734543,1.8019128711631167,1.470793639132723,1.9697514185975964,4.4200053050897266,0.8654668520670682,7.892172944021969,7.210516221593927,1.1346254749257976,5.734387876847306e+30,1.47640765853296,1.884173052636732,5.124661963317051,0.8756844133915532,1.5630815586019093,1.4249216537973939,1.6058579878360657,4.420006121852799,0.8647777652602205,7.703747839149322,7.017550371138748,1.1091214563951268,5.686955577472728e+30,low_k,0.9761250664159139,0.001,False,GT_step_1_input,False
0.17704019607909313,0.23195121028716498,0.698723413089619,0.15179767686791204,0.2198290109147687,0.17895971072677852,0.23678697438995905,0.6281010407574065,0.8654668520670682,1.0617588701903893,0.9761283707542959,0.14753601335000266,1.3890134888690007e+30,0.17608116577187555,0.23195130966019742,0.6987237094277112,0.11221049024072986,0.1925695769288754,0.17378518052542224,0.19434240828857455,0.6281011725507731,0.8647777652602205,1.0417179986815184,0.9557483831482659,0.14463731614477066,1.3779375813188036e+30,low_k,0.981124837219135,0.01,False,GT_step_1_input,False
1.464922304806636,1.8687836516164555,5.034558400504239,1.1858262838229636,1.7955701458576199,1.4664076059688755,1.9398533524546457,4.333916051988793,0.8678933860052008,7.766054001191099,7.10848905368965,1.187838474992805,8.2462729903858e+16,1.4570370622198359,1.8687844677631442,5.034568359685496,0.8689636871003017,1.5589388398146178,1.421663002888545,1.5877075922306587,4.333906359995,0.8673608553943585,7.581046404103911,6.919885014337567,1.1614665233131185,8.226197690484394e+16,high_k,0.9761774001238193,0.001,False,GT_step_1_input,False
0.17710216238021423,0.2317456774725578,0.6690389649761445,0.1538020543089364,0.22341829744979655,0.17931611151921925,0.23944722042552802,0.597346658091369,0.8678933860052008,1.0259470981981182,0.9238813509091865,0.18004813360567987,2.4438761579797908e+16,0.17614159282756978,0.23174580621034926,0.669039476905494,0.11711167524544759,0.19422114039166583,0.1742395812259944,0.20037995019079433,0.5973469661611984,0.8673608553943585,1.005543510256017,0.9033900708586304,0.17694599124757374,2.429370797589608e+16,high_k,0.9801124366178956,0.01,False,GT_step_1_input,False
4.12500546729198,5.181681686204407,13.052947589895926,3.2540521797953446,4.931598371896773,4.221803147402033,5.435643355978978,10.880744592115404,0.8734587657180637,20.369459920800335,18.42076646715798,3.515067776539279,0.40788204613443196,3.822877312176326,5.181680967092333,13.05293850596126,2.0731430867022356,3.336154820787933,3.764298068277792,4.391750514129562,10.88073361091461,0.8728464107368219,19.47097942868251,17.52351648652319,3.3840507442774532,0.39772919213561414,channel_Bcc2,0.9558908043899418,0.001,False,GT_step_5_input,False
0.4856163538558622,0.6164620724277912,1.6860377262803141,0.39703564382383033,0.5814360809209735,0.5029526542621603,0.655863393486979,1.4165118434809445,0.8734587657180637,2.5775766000345084,2.3141787837994072,0.48000715112493675,0.21139338437195357,0.4504755439522894,0.6164620628372292,1.6860355323304392,0.25245694510080136,0.3928035227733215,0.4479196368531643,0.5279885965486903,1.4165124155101276,0.8728464107368219,2.4758049208264885,2.2123081930706894,0.4646191326115939,0.21074805143740297,channel_Bcc2,0.9605165257914517,0.01,False,GT_step_5_input,False
3.8931791807783274,4.89423243652645,12.32962267637084,3.086477405202187,4.681209549812516,4.022490950475608,5.17441433827962,10.193899104892838,0.8647801909101651,19.22083745292431,17.107540785581413,3.523041875313925,0.37364443527403324,3.624414577601493,4.89423227424186,12.329592112003025,2.0044354770277577,3.1904143047820477,3.590692748066076,4.1720326852408185,10.19388880130943,0.8640885826493768,18.371704800639687,16.255081750466125,3.4002085048018524,0.3594525179378734,channel_Bcc3,0.9558222863928629,0.001,False,GT_step_5_input,False
0.4887277972559676,0.6261667090749403,1.7051202719311631,0.3972874501272724,0.5891931984934805,0.5047909024241758,0.6607734909340689,1.4213381795181639,0.8647801909101651,2.5990379709311755,2.331703448642114,0.45877584629871865,0.10355905150904911,0.45283146712689487,0.6261667001332333,1.7051203184644672,0.2525886861155348,0.40185070187031835,0.4514979015706979,0.5298241042811065,1.4213396181508426,0.8640885826493768,2.4969244386021874,2.229508800808055,0.4435845753845468,0.10231431158122992,channel_Bcc3,0.9607110271296255,0.01,False,GT_step_5_input,False
3.8900257494391064,4.909794501466546,12.236343122869517,3.054347772686399,4.658896417397952,4.006373908247447,5.1496508227416475,10.197954966595498,0.8617957689070717,19.145993119518344,17.122912179298762,3.4313496201603764,0.36856142506206374,3.6077011928815623,4.909794561343358,12.236323108962674,1.9860206750115694,3.1624084819489795,3.5999098856486142,4.176931883166109,10.197921902722824,0.8610801940957735,18.308413955402038,16.286710347843403,3.3082188221005606,0.3597686913409583,channel_vel3,0.9562530311753619,0.001,False,GT_step_5_input,False
0.4957163941088376,0.6315363440086119,1.7159577485367068,0.40113929429607825,0.5992318137627445,0.5096568812055697,0.669214118284596,1.4781562656846632,0.8617957689070717,2.6460572575935286,2.389771173270783,0.475377332246106,0.19665899789743618,0.4599122786109795,0.6315362759059545,1.7159593109887803,0.25607443720356077,0.4080406521162996,0.4548859478581677,0.538587726621296,1.4781567084399974,0.8610801940957735,2.543401313098682,2.2875165148297123,0.46012381839531374,0.19605200771897355,channel_vel3,0.9612041862660947,0.01,False,GT_step_5_input,False
1.7007023291107184,2.1801915320078105,5.927521221777771,1.3694413341459721,2.047302825324836,1.7762253338490197,2.308637312436653,5.007719212926556,0.8198002197513635,9.077994502193375,8.352159337754417,1.4812772131087135,1.003745259164705,1.5711333953535709,2.1801920271091575,5.927520253374821,0.8518043552161112,1.379952374165819,1.5765380827351856,1.834633183181136,5.007712920242631,0.815994211361329,8.712954316675484,7.989072514279872,1.4302349722714678,1.0017622544262736,all_channel_normalized_direction,0.9597884548806797,0.001,False,GT_step_5_input,False
0.21354108823174875,0.28310323151911965,1.1223004170308344,0.18045633025618607,0.2590487984820444,0.22204074892943224,0.2964714692418735,1.0265671534326664,0.8198002197513635,1.6358526143935763,1.526465432045386,0.22488946309798463,1.0159126704621462,0.19635340095617987,0.28310332734055554,1.122300342135598,0.11241245842151609,0.1750427674467368,0.19750249070520862,0.23658834446884705,1.0265677456845679,0.815994211361329,1.6032340304125845,1.4950736196780845,0.2175970678588319,1.0147196036730621,all_channel_normalized_direction,0.980060193874444,0.01,False,GT_step_5_input,False
3.157229101330632,4.042379051837322,10.589282988306946,2.541966837691653,3.832039493859055,3.2904596683154685,4.294522415388545,8.92115717704839,0.8747497043918525,16.38429288289782,15.525282943331174,2.4232748626578653,0.41011918601976793,2.9115742693513473,4.042379842773388,10.589290318236667,1.5612375340993034,2.5284506999060525,2.9077060016261917,3.3853110829264383,8.921144745395399,0.8739034260975203,15.661532601607659,14.808413332144232,2.3322789493277054,0.40573151829720777,inner_shell_mode,0.9558870018708839,0.001,False,GT_step_5_input,False
