channel,decoder_derivative_maximum,decoder_derivative_median,derivative_over_train_q999,fixed_point_delta_ratio,h1_maximum,h1_minimum,h2_maximum,h2_minimum,index_or_step,input_maximum,input_minimum,inverse_clamp_limit,inverse_clamp_occupancy,inverse_clamp_policy,physical_absolute_maximum,roundtrip_1_relative_l2,roundtrip_2_increment_relative_l2,source,std_ratio_h1_over_input,std_ratio_h2_over_h1
Bcc3,0.033153578898542715,0.00029053069162707224,1.3468045854090618,0.0,176.6982879638672,-176.6986846923828,176.6982879638672,-176.6986846923828,85,176.6982879638672,-176.6986846923828,,0.0,no_softclip,1.2095327377319336,0.0,0.0,train_oracle,1.0,1.0
rho,4.90519282909584,0.004810069148762396,1.3190487529682355,0.0,2.5929267406463623,-1.9243735074996948,2.5929267406463623,-1.9243735074996948,85,2.5929267406463623,-1.9243735074996948,5.9399999999999995,0.0,canonical,1.4980168342590332,0.0,0.0,train_oracle,1.0,1.0
press,0.20642472129108524,0.00032552899877079795,3.705668034242438,0.0,2.2799723148345947,-2.1889913082122803,2.2799723148345947,-2.1889913082122803,85,2.2799723148345947,-2.1889913082122803,5.9399999999999995,0.0,canonical,0.0633959174156189,0.0,0.0,train_oracle,1.0,1.0
vel1,0.47855520500199256,0.18835172975411596,1.251101050199172,0.0,4.710157871246338,-1.3725489377975464,4.710157871246338,-1.3725489377975464,85,4.710157871246338,-1.3725489377975464,5.9399999999999995,0.0,canonical,1.3765842914581299,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11276682037140784,0.0022547886117731722,1.1122307134839693,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,85,5.999991416931152,-5.9999871253967285,5.9399999999999995,0.051025390625,canonical,0.03573155030608177,0.004270572193390722,0.0,train_oracle,0.9979313582885211,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,226.52685546875,-1.7081224918365479,226.52685546875,-1.7081224918365479,85,226.52685546875,-1.7081224918365479,,0.0,no_softclip,1.4200598001480103,0.0,0.0,train_oracle,1.0,1.0
Bcc1,2.396967223826584,0.13169704175255514,1.2591102847711018,0.0,1.695294976234436,-1.6952948570251465,1.695294976234436,-1.6952948570251465,86,1.695294976234436,-1.6952948570251465,5.9399999999999995,0.0,canonical,0.5997512936592102,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.01906051300740331,0.0004233205560228444,0.9787718223057023,0.0,16.599252700805664,-13.917110443115234,16.599252700805664,-13.917110443115234,86,16.599252700805664,-13.917110443115234,,0.0,no_softclip,0.07078329473733902,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.03593430671905948,0.0002938942841160687,1.459766657796702,0.0,179.6610107421875,-179.66136169433594,179.6610107421875,-179.66136169433594,86,179.6610107421875,-179.66136169433594,,0.0,no_softclip,1.3118200302124023,0.0,0.0,train_oracle,1.0,1.0
rho,6.232982749556463,0.005056177920002808,1.676102940195817,0.0,2.6618571281433105,-1.9258944988250732,2.6618571281433105,-1.9258944988250732,86,2.6618571281433105,-1.9258944988250732,5.9399999999999995,0.0,canonical,1.8799655437469482,0.0,0.0,train_oracle,1.0,1.0
press,0.23413494748948444,0.00034692338142308107,4.203112811218721,0.0,2.3168599605560303,-2.2013418674468994,2.3168599605560303,-2.2013418674468994,86,2.3168599605560303,-2.2013418674468994,5.9399999999999995,0.0,canonical,0.07151026278734207,0.0,0.0,train_oracle,1.0,1.0
vel1,0.4841965245008499,0.18849999849024163,1.2658493188957793,0.0,4.727212429046631,-1.3555655479431152,4.727212429046631,-1.3555655479431152,86,4.727212429046631,-1.3555655479431152,5.9399999999999995,0.0,canonical,1.384793758392334,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11305300267055877,0.0022541482632154382,1.1150533588482952,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,86,5.999998569488525,-5.999998092651367,5.9399999999999995,0.05516815185546875,canonical,0.03573155030608177,0.004436996669827312,0.0,train_oracle,0.9977724113444347,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,228.79225158691406,-1.8472485542297363,228.79225158691406,-1.8472485542297363,86,228.79225158691406,-1.8472485542297363,,0.0,no_softclip,1.4342174530029297,0.0,0.0,train_oracle,1.0,1.0
Bcc1,2.6378271425571276,0.14038793300828656,1.3856323322351516,0.0,1.7186607122421265,-1.718660593032837,1.7186607122421265,-1.718660593032837,87,1.7186607122421265,-1.718660593032837,5.9399999999999995,0.0,canonical,0.6585259437561035,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.020166519348037946,0.0004216268005917919,1.0355660880783055,0.0,16.811677932739258,-14.479167938232422,16.811677932739258,-14.479167938232422,87,16.811677932739258,-14.479167938232422,,0.0,no_softclip,0.07494860142469406,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.03917509738713307,0.00029724588067010576,1.5914179569058988,0.0,182.8374481201172,-182.837646484375,182.8374481201172,-182.837646484375,87,182.8374481201172,-182.837646484375,,0.0,no_softclip,1.4310303926467896,0.0,0.0,train_oracle,1.0,1.0
rho,7.681854065648462,0.005617066366238764,2.0657169613544655,0.0,2.7212157249450684,-1.928967833518982,2.7212157249450684,-1.928967833518982,87,2.7212157249450684,-1.928967833518982,5.9399999999999995,0.0,canonical,2.291363477706909,0.0,0.0,train_oracle,1.0,1.0
press,0.2730704498327012,0.000355573556298508,4.902070017158089,0.0,2.3615968227386475,-2.2157070636749268,2.3615968227386475,-2.2157070636749268,87,2.3615968227386475,-2.2157070636749268,5.9399999999999995,0.0,canonical,0.0828322097659111,0.0,0.0,train_oracle,1.0,1.0
vel1,0.488874540706604,0.18864597927163854,1.2780791952542307,0.0,4.741011142730713,-1.3436015844345093,4.741011142730713,-1.3436015844345093,87,4.741011142730713,-1.3436015844345093,5.9399999999999995,0.0,canonical,1.3915071487426758,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11114027152908917,0.002253569956912229,1.096187895450702,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,87,6.0,-6.0,5.9399999999999995,0.059814453125,canonical,0.03573155030608177,0.004697483949199805,0.0,train_oracle,0.997541391860463,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,229.54595947265625,-2.2416367530822754,229.54595947265625,-2.2416367530822754,87,229.54595947265625,-2.2416367530822754,,0.0,no_softclip,1.4389277696609497,0.0,0.0,train_oracle,1.0,1.0
Bcc1,2.947778806514258,0.14637901471289844,1.548447795037898,0.0,1.7456899881362915,-1.7456899881362915,1.7456899881362915,-1.7456899881362915,88,1.7456899881362915,-1.7456899881362915,5.9399999999999995,0.0,canonical,0.7339336276054382,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.021519215869137444,0.00041846634544356344,1.1050280820167107,0.0,17.056180953979492,-15.121722221374512,17.056180953979492,-15.121722221374512,88,17.056180953979492,-15.121722221374512,,0.0,no_softclip,0.08004295080900192,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.04331727617694805,0.0003017449742238814,1.7596865292002821,0.0,186.53475952148438,-186.53485107421875,186.53475952148438,-186.53485107421875,88,186.53475952148438,-186.53485107421875,,0.0,no_softclip,1.5833977460861206,0.0,0.0,train_oracle,1.0,1.0
rho,8.9633436559023,0.0064277620862040865,2.4103205895624265,0.0,2.764563798904419,-1.9306607246398926,2.764563798904419,-1.9306607246398926,88,2.764563798904419,-1.9306607246398926,5.9399999999999995,0.0,canonical,2.6513755321502686,0.0,0.0,train_oracle,1.0,1.0
press,0.3283391373215139,0.00040657807911901103,5.894235137890037,0.0,2.414743185043335,-2.2220542430877686,2.414743185043335,-2.2220542430877686,88,2.414743185043335,-2.2220542430877686,5.9399999999999995,0.0,canonical,0.09876619279384613,0.0,0.0,train_oracle,1.0,1.0
vel1,0.4919259534263041,0.1888044879301254,1.286056593929044,0.0,4.749849319458008,-1.327967643737793,4.749849319458008,-1.327967643737793,88,4.749849319458008,-1.327967643737793,5.9399999999999995,0.0,canonical,1.395841360092163,0.0,0.0,train_oracle,1.0,1.0
vel2,0.10953336379316429,0.002253455681050962,1.080338799663979,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,88,6.0,-6.0,5.9399999999999995,0.065673828125,canonical,0.03573155030608177,0.005001483262617609,0.0,train_oracle,0.9972179083318233,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,231.23646545410156,-2.835944890975952,231.23646545410156,-2.835944890975952,88,231.23646545410156,-2.835944890975952,,0.0,no_softclip,1.4494926929473877,0.0,0.0,train_oracle,1.0,1.0
Bcc1,3.3547377112054777,0.15779889349126938,1.7622204896673548,0.0,1.7770426273345947,-1.7770425081253052,1.7770426273345947,-1.7770425081253052,89,1.7770426273345947,-1.7770425081253052,5.9399999999999995,0.0,canonical,0.8325923085212708,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.023272624094796666,0.000408799360073063,1.1950669263860987,0.0,17.35118293762207,-16.00835418701172,17.35118293762207,-16.00835418701172,89,17.35118293762207,-16.00835418701172,,0.0,no_softclip,0.0866464152932167,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.04881850297804363,0.0003060782897610428,1.9831639855486352,0.0,190.93267822265625,-190.93270874023438,190.93267822265625,-190.93270874023438,89,190.93267822265625,-190.93270874023438,,0.0,no_softclip,1.7857567071914673,0.0,0.0,train_oracle,1.0,1.0
rho,12.360987361083861,0.007115596124795375,3.323976351628809,0.0,2.853581666946411,-1.9305386543273926,2.853581666946411,-1.9305386543273926,89,2.853581666946411,-1.9305386543273926,5.9399999999999995,0.0,canonical,3.5919201374053955,0.0,0.0,train_oracle,1.0,1.0
press,0.4098847553972092,0.0004283631680484058,7.358114988838377,0.0,2.478040933609009,-2.2166686058044434,2.478040933609009,-2.2166686058044434,89,2.478040933609009,-2.2166686058044434,5.9399999999999995,0.0,canonical,0.1220298558473587,0.0,0.0,train_oracle,1.0,1.0
vel1,0.48955216473483,0.18890814930570432,1.2798507278266331,0.0,4.742984771728516,-1.3143582344055176,4.742984771728516,-1.3143582344055176,89,4.742984771728516,-1.3143582344055176,5.9399999999999995,0.0,canonical,1.392472743988037,0.0,0.0,train_oracle,1.0,1.0
vel2,0.1107632746929491,0.002253129142803874,1.0924695369950832,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,89,6.0,-6.0,5.9399999999999995,0.074462890625,canonical,0.03573155030608177,0.005367641323997501,0.0,train_oracle,0.9967925090301842,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,233.87197875976562,-3.748983383178711,233.87197875976562,-3.748983383178711,89,233.87197875976562,-3.748983383178711,,0.0,no_softclip,1.4659634828567505,0.0,0.0,train_oracle,1.0,1.0
Bcc1,3.905346671737529,0.16811027028359293,2.0514515639188686,0.0,1.8137305974960327,-1.8137328624725342,1.8137305974960327,-1.8137328624725342,90,1.8137305974960327,-1.8137328624725342,5.9399999999999995,0.0,canonical,0.9655160307884216,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.030186189796993453,0.00040363031619421007,1.550083777104705,0.0,17.685569763183594,-17.32203483581543,17.685569763183594,-17.32203483581543,90,17.685569763183594,-17.32203483581543,,0.0,no_softclip,0.11268341541290283,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.056592995024730745,0.00031312693557273663,2.298988758787965,0.0,196.3681640625,-196.36854553222656,196.3681640625,-196.36854553222656,90,196.3681640625,-196.36854553222656,,0.0,no_softclip,2.0717363357543945,0.0,0.0,train_oracle,1.0,1.0
rho,15.45030936660908,0.007716246785752592,4.154721743478469,0.0,2.9143433570861816,-1.9282493591308594,2.9143433570861816,-1.9282493591308594,90,2.9143433570861816,-1.9282493591308594,5.9399999999999995,0.0,canonical,4.433147430419922,0.0,0.0,train_oracle,1.0,1.0
press,0.5360400287011269,0.0004496618556714305,9.622812553691698,0.0,2.55362868309021,-2.2060153484344482,2.55362868309021,-2.2060153484344482,90,2.55362868309021,-2.2060153484344482,5.9399999999999995,0.0,canonical,0.1575557291507721,0.0,0.0,train_oracle,1.0,1.0
vel1,0.4826903150532344,0.188967771291577,1.2619115909136467,0.0,4.72270393371582,-1.2992273569107056,4.72270393371582,-1.2992273569107056,90,4.72270393371582,-1.2992273569107056,5.9399999999999995,0.0,canonical,1.3826141357421875,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11100311863472392,0.0022525941906000983,1.0948351423886415,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,90,6.0,-6.0,5.9399999999999995,0.081298828125,canonical,0.03573155030608177,0.005702038944214273,0.0,train_oracle,0.9963967053188938,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,234.8910369873047,-5.001316547393799,234.8910369873047,-5.001316547393799,90,234.8910369873047,-5.001316547393799,,0.0,no_softclip,1.4723321199417114,0.0,0.0,train_oracle,1.0,1.0
Bcc1,4.661985763232653,0.17608342861058834,2.4489088393005773,0.0,1.8562736511230469,-1.8562756776809692,1.8562736511230469,-1.8562756776809692,91,1.8562736511230469,-1.8562756776809692,5.9399999999999995,0.0,canonical,1.147265911102295,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.0461552852284793,0.00040229214630758834,2.370108958482466,0.0,17.907978057861328,-18.92121124267578,17.907978057861328,-18.92121124267578,91,17.907978057861328,-18.92121124267578,,0.0,no_softclip,0.1728242039680481,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.06571255592705627,0.0003205176965186658,2.6694545379955636,0.0,201.86167907714844,-201.8643035888672,201.86167907714844,-201.8643035888672,91,201.86167907714844,-201.8643035888672,,0.0,no_softclip,2.407193422317505,0.0,0.0,validation_oracle,1.0,1.0
rho,20.220636848513262,0.009221078950686789,5.437504038790528,0.0,2.9865097999572754,-1.9239277839660645,2.9865097999572754,-1.9239277839660645,91,2.9865097999572754,-1.9239277839660645,5.9399999999999995,0.0,canonical,5.712072372436523,0.0,0.0,validation_oracle,1.0,1.0
press,0.7442810688434788,0.00048231015074669644,13.361086540675812,0.0,2.644610643386841,-2.2024118900299072,2.644610643386841,-2.2024118900299072,91,2.644610643386841,-2.2024118900299072,5.9399999999999995,0.0,canonical,0.2152533084154129,0.0,0.0,validation_oracle,1.0,1.0
vel1,0.4725194197824954,0.18898803411009749,1.2353215180825834,0.0,4.6913886070251465,-1.282921552658081,4.6913886070251465,-1.282921552658081,91,4.6913886070251465,-1.282921552658081,5.9399999999999995,0.0,canonical,1.367659091949463,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11306730541241827,0.002252898547257987,1.1151944282579918,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,91,6.0,-6.0,5.9399999999999995,0.08605575561523438,canonical,0.03573155030608177,0.005980975891628666,0.0,validation_oracle,0.9960860291801364,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,237.5621795654297,-8.454365730285645,237.5621795654297,-8.454365730285645,91,237.5621795654297,-8.454365730285645,,0.0,no_softclip,1.4890254735946655,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,5.928613198548826,0.18334123521530846,3.1142594602547584,0.0,1.9135098457336426,-1.913642406463623,1.9135098457336426,-1.913642406463623,92,1.9135098457336426,-1.913642406463623,5.9399999999999995,0.0,canonical,1.4495404958724976,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.08664064921963138,0.00040545587238928813,4.449063154255604,0.0,17.858003616333008,-21.292924880981445,17.858003616333008,-21.292924880981445,92,17.858003616333008,-21.292924880981445,,0.0,no_softclip,0.3252950608730316,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.0823113778477658,0.0003292841097989573,3.3437518602729686,0.0,210.1488494873047,-210.123291015625,210.1488494873047,-210.123291015625,92,210.1488494873047,-210.123291015625,,0.0,no_softclip,3.017770290374756,0.0,0.0,validation_oracle,1.0,1.0
rho,26.850967808415337,0.011916504909799354,7.220457347485956,0.0,3.0612404346466064,-1.9244624376296997,3.0612404346466064,-1.9244624376296997,92,3.0612404346466064,-1.9244624376296997,5.9399999999999995,0.0,canonical,7.458468914031982,0.0,0.0,validation_oracle,1.0,1.0
press,1.161486059050542,0.0004946180679689641,20.850611953461296,0.0,2.7653615474700928,-2.2065367698669434,2.7653615474700928,-2.2065367698669434,92,2.7653615474700928,-2.2065367698669434,5.9399999999999995,0.0,canonical,0.3283478021621704,0.0,0.0,validation_oracle,1.0,1.0
vel1,0.48452949079610813,0.18895855082019308,1.2667198025459923,0.0,4.728204727172852,-1.2656224966049194,4.728204727172852,-1.2656224966049194,92,4.728204727172852,-1.2656224966049194,5.9399999999999995,0.0,canonical,1.3852744102478027,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11305657801505356,0.0022532176255178156,1.1150886228376964,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,92,6.0,-6.0,5.9399999999999995,0.07946395874023438,canonical,0.03573155030608177,0.0061220985156268184,0.0,validation_oracle,0.9959957105662207,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,247.65846252441406,-11.93476390838623,247.65846252441406,-11.93476390838623,92,247.65846252441406,-11.93476390838623,,0.0,no_softclip,1.5521225929260254,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,9.094296336085671,0.1945379966135521,4.777170891490694,0.0,2.014678716659546,-2.014683723449707,2.014678716659546,-2.014683723449707,93,2.014678716659546,-2.014683723449707,5.9399999999999995,0.0,canonical,2.196769952774048,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.31543630900696934,0.00040275759856876476,16.19789408964061,0.0,15.42212963104248,-26.159399032592773,15.42212963104248,-26.159399032592773,93,15.42212963104248,-26.159399032592773,,0.0,no_softclip,1.1869564056396484,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.12465185216132547,0.0003371227556722505,5.063757568507482,0.0,225.4149169921875,-225.40574645996094,225.4149169921875,-225.40574645996094,93,225.4149169921875,-225.40574645996094,,0.0,no_softclip,4.575236797332764,0.0,0.0,validation_oracle,1.0,1.0
rho,47.729880888527674,0.03414685243629974,12.8349775551922,0.0,3.208623170852661,-1.9289460182189941,3.208623170852661,-1.9289460182189941,93,3.208623170852661,-1.9289460182189941,5.9399999999999995,0.0,canonical,12.79798412322998,0.0,0.0,validation_oracle,1.0,1.0
press,2.6341007316076395,0.0004806433547817861,47.286501437628914,0.0,2.9795730113983154,-2.211174488067627,2.9795730113983154,-2.211174488067627,93,2.9795730113983154,-2.211174488067627,5.9399999999999995,0.0,canonical,0.7123295068740845,0.0,0.0,validation_oracle,1.0,1.0
vel1,0.9274367529198121,0.18858653022693928,2.4246253795660953,0.0,5.373248100280762,-1.2501789331436157,5.373248100280762,-1.2501789331436157,93,5.373248100280762,-1.2501789331436157,5.9399999999999995,0.0,canonical,1.8072859048843384,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11305300267055877,0.002253163386952444,1.1150533588482952,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,93,6.0,-6.0,5.9399999999999995,0.07134246826171875,canonical,0.03573155030608177,0.006412571937453057,0.0,validation_oracle,0.9956178935366801,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,267.441650390625,-25.50456428527832,267.441650390625,-25.50456428527832,93,267.441650390625,-25.50456428527832,,0.0,no_softclip,1.6757583618164062,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,22.23505937936991,0.20557333824730045,11.679922724336047,0.0,2.221193552017212,-2.2210071086883545,2.221193552017212,-2.2210071086883545,94,2.221193552017212,-2.2210071086883545,5.9399999999999995,0.0,canonical,5.225269317626953,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.13168529309601676,0.00038885501415024577,6.762139835606032,0.0,23.878305435180664,-22.640869140625,23.878305435180664,-22.640869140625,94,23.878305435180664,-22.640869140625,,0.0,no_softclip,0.4949365258216858,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.31092937712881275,0.0003884053633462553,12.630947389932475,0.0,259.0373229980469,-259.0185852050781,259.0373229980469,-259.0185852050781,94,259.0373229980469,-259.0185852050781,,0.0,no_softclip,11.42733383178711,0.0,0.0,validation_oracle,1.0,1.0
rho,423.90054842088693,0.10595348863119891,113.99052173045513,0.0,3.71726655960083,-1.9326428174972534,3.71726655960083,-1.9326428174972534,94,3.71726655960083,-1.9326428174972534,5.9399999999999995,0.0,canonical,98.084716796875,0.0,0.0,validation_oracle,1.0,1.0
press,34.74908852734467,0.00047395918648853586,623.8040956018132,0.0,3.586333990097046,-2.2116565704345703,3.586333990097046,-2.2116565704345703,94,3.586333990097046,-2.2116565704345703,5.9399999999999995,0.0,canonical,8.016737937927246,0.0,0.0,validation_oracle,1.0,1.0
vel1,0.2903574481170269,0.18864403970259552,0.7590900787942562,0.0,3.6375339031219482,-1.2315229177474976,3.6375339031219482,-1.2315229177474976,94,3.6375339031219482,-1.2315229177474976,5.9399999999999995,0.0,canonical,0.9850427508354187,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.113069987581467,0.0022542091297059292,1.1152208827663739,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,94,6.0,-6.0,5.9399999999999995,0.04103851318359375,canonical,0.03573155030608177,0.004825813789792939,0.0,validation_oracle,0.9974502029080077,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,304.93182373046875,-0.6583204865455627,304.93182373046875,-0.6583204865455627,94,304.93182373046875,-0.6583204865455627,,0.0,no_softclip,1.9100546836853027,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,31.016358264211686,0.21729294293279586,16.292678222052942,0.0,2.2961325645446777,-2.296429395675659,2.2961325645446777,-2.296429395675659,95,2.2961325645446777,-2.296429395675659,5.9399999999999995,0.0,canonical,7.20952033996582,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.26627654389296396,0.00038002312340068567,13.673502806674275,0.0,26.530075073242188,-21.51253318786621,26.530075073242188,-21.51253318786621,95,26.530075073242188,-21.51253318786621,,0.0,no_softclip,1.0018171072006226,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.4315708585765033,0.00044156962040744205,17.531790852459345,0.0,271.0556640625,-271.09765625,271.0556640625,-271.09765625,95,271.0556640625,-271.09765625,,0.0,no_softclip,15.865052223205566,0.0,0.0,validation_oracle,1.0,1.0
rho,367.3238711234807,0.12701981450426122,98.77656414787711,0.0,3.6863369941711426,-1.9368892908096313,3.6863369941711426,-1.9368892908096313,95,3.6863369941711426,-1.9368892908096313,5.9399999999999995,0.0,canonical,85.8710708618164,0.0,0.0,validation_oracle,1.0,1.0
press,45.53675219442467,0.00048534221360754494,817.4606507141553,0.0,3.6439898014068604,-2.213381290435791,3.6439898014068604,-2.213381290435791,95,3.6439898014068604,-2.213381290435791,5.9399999999999995,0.0,canonical,10.316217422485352,0.0,0.0,validation_oracle,1.0,1.0
vel1,1.3221929993460302,0.1895310111316529,3.456648329717621,0.0,5.567764759063721,-1.2161445617675781,5.567764759063721,-1.2161445617675781,95,5.567764759063721,-1.2161445617675781,5.9399999999999995,0.0,canonical,2.0213372707366943,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11290304316571012,0.0022578642214261314,1.1135742928737276,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,95,5.999997615814209,-5.999997615814209,5.9399999999999995,0.034023284912109375,canonical,0.03573155030608177,0.004298390446015957,0.0,validation_oracle,0.997931319242659,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,300.8092956542969,-0.6583223342895508,300.8092956542969,-0.6583223342895508,95,300.8092956542969,-0.6583223342895508,,0.0,no_softclip,1.8842906951904297,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,36.065529635206516,0.23274898929619542,18.944972980027217,0.0,2.3302199840545654,-2.330030679702759,2.3302199840545654,-2.330030679702759,96,2.3302199840545654,-2.330030679702759,5.9399999999999995,0.0,canonical,8.340665817260742,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.29705464552106536,0.00037293637064868875,15.25398170595396,0.0,26.9420108795166,-25.86815071105957,26.9420108795166,-25.86815071105957,96,26.9420108795166,-25.86815071105957,,0.0,no_softclip,1.117729663848877,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.5117618922479665,0.0004997788296792245,20.789407539572615,0.0,277.3563232421875,-277.3667297363281,277.3563232421875,-277.3667297363281,96,277.3563232421875,-277.3667297363281,,0.0,no_softclip,18.81482696533203,0.0,0.0,validation_oracle,1.0,1.0
rho,453.29862171283406,0.13905933140656898,121.89591776002555,0.0,3.731628179550171,-1.934606671333313,3.731628179550171,-1.934606671333313,96,3.731628179550171,-1.934606671333313,5.9399999999999995,0.0,canonical,104.38117980957031,0.0,0.0,validation_oracle,1.0,1.0
press,60.10197881077825,0.0005330660133568651,1078.930761203531,0.0,3.7020211219787598,-2.217725992202759,3.7020211219787598,-2.217725992202759,96,3.7020211219787598,-2.217725992202759,5.9399999999999995,0.0,canonical,13.360464096069336,0.0,0.0,validation_oracle,1.0,1.0
vel1,0.9524212366281825,0.189728393841315,2.4899430555196904,0.0,5.390620231628418,-1.1928834915161133,5.390620231628418,-1.1928834915161133,96,5.390620231628418,-1.1928834915161133,5.9399999999999995,0.0,canonical,1.8236124515533447,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11303423584021467,0.002259819861282387,1.1148682596760855,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,96,5.999994277954102,-5.999997615814209,5.9399999999999995,0.03757476806640625,canonical,0.03573155030608177,0.004076553608395764,0.0,validation_oracle,0.9981326348546189,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,295.8869934082031,-0.6583241820335388,295.8869934082031,-0.6583241820335388,96,295.8869934082031,-0.6583241820335388,,0.0,no_softclip,1.853528618812561,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,40.133461461459895,0.23527996682198019,21.081829399785207,0.0,2.3536977767944336,-2.3540492057800293,2.3536977767944336,-2.3540492057800293,97,2.3536977767944336,-2.3540492057800293,5.9399999999999995,0.0,canonical,9.247651100158691,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.3479752238396171,0.0003636958192513672,17.86879208458075,0.0,27.537860870361328,-23.137130737304688,27.537860870361328,-23.137130737304688,97,27.537860870361328,-23.137130737304688,,0.0,no_softclip,1.3095003366470337,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.5810099515350368,0.0005736246923127742,23.602485550363305,0.0,282.03497314453125,-281.9347229003906,282.03497314453125,-281.9347229003906,97,282.03497314453125,-281.9347229003906,,0.0,no_softclip,21.362071990966797,0.0,0.0,validation_oracle,1.0,1.0
rho,425.40103098747994,0.145692842954657,114.3940144630089,0.0,3.7180252075195312,-1.930596947669983,3.7180252075195312,-1.930596947669983,97,3.7180252075195312,-1.930596947669983,5.9399999999999995,0.0,canonical,98.40687561035156,0.0,0.0,validation_oracle,1.0,1.0
press,66.1137946893079,0.0005808136770080522,1186.8528830767336,0.0,3.7216885089874268,-2.222404956817627,3.7216885089874268,-2.222404956817627,97,3.7216885089874268,-2.222404956817627,5.9399999999999995,0.0,canonical,14.60062313079834,0.0,0.0,validation_oracle,1.0,1.0
vel1,0.8975518835868561,0.1900893467929427,2.3464964802944417,0.0,5.351117134094238,-1.1617008447647095,5.351117134094238,-1.1617008447647095,97,5.351117134094238,-1.1617008447647095,5.9399999999999995,0.0,canonical,1.787095308303833,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.113069987581467,0.0022619679198479883,1.1152208827663739,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,97,5.999993324279785,-5.999988079071045,5.9399999999999995,0.03391265869140625,canonical,0.03573155030608177,0.0038433289566740174,0.0,validation_oracle,0.9983562503781981,1.0
