Bcc2_radial_skill,Bcc2_range,Bcc2_shell_skill,Bcc3_radial_skill,Bcc3_range,Bcc3_shell_skill,above_rout,channels,counterfactual,diagnostic_teacher_reset,evaluation_clamp,gate_2_count,gate_3_count,normalized_average_relative_l2,radial_transport_error,raw_average_relative_l2,reduction_Bcc2_range,reduction_Bcc3_range,reduction_gate_2_count,reduction_gate_3_count,reduction_radial_transport_error,reduction_ripple_count,reduction_shell_transport_error,reduction_stripe_count,reduction_total_decoded_range,reduction_vel3_range,ripple_count,shell_transport_error,step,stripe_count,total_decoded_range,variant,vel3_radial_skill,vel3_range,vel3_shell_skill
-0.0033077707850959204,0.9108110666275024,-0.001960645229657665,-0.05158281897316086,9.273887634277344,-0.00021325120866233505,True,vel3,reset,True,0.3111686706542969,2.0,2.0,1.528383118176503,0.01829686325275226,3.2555495302868776e+20,1.0,1.0,-1.9999999999999998e+30,0.3333333333333333,0.9999999998408583,0.5,1.0,1.0,0.9999999999999993,0.9161808532372752,3.0,0.0007246321461066666,18,0.0,2.089942019337422e+22,E_vel3,1.0,1.8686633110046387,1.0
0.002660121073085109,1.3391739130020142,0.0049488638522658945,-0.07996593639983152,9.427616119384766,0.0009959375625694378,True,vel3,reset,True,0.3159465789794922,2.0,1.0,1.5336526548478504,0.02665531213327717,3.254103902781947e+20,1.0,1.0,-1.9999999999999998e+30,0.6666666666666666,0.9999999999349777,0.5,1.0,1.0,0.9999999999999999,0.9281480067007835,3.0,0.0,19,0.0,2.089942019337422e+22,E_vel3,1.0,2.0719871520996094,1.0
1.0,0.3252949118614197,1.0,1.0,3.017770290374756,1.0,True,Bcc2;Bcc3,reset,True,0.19561767578125,0.0,1.0,0.76705058147494,0.972339839053693,4.044053149507869e+20,0.5336390768322606,0.28093168699741694,1.0,0.6666666666666666,0.9050008829650649,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-2.917019517161079,1.5560671091079712,0.17065572407673812
1.0,1.1869564056396484,1.0,1.0,4.575236797332764,1.0,True,Bcc2;Bcc3,reset,True,0.2330036163330078,0.0,1.0,0.9403393368599876,0.10850809497171528,4.121738109831063e+20,-1.109361074243514,0.06334668211263249,1.0,0.6666666666666666,-1.8785180461775652,0.0,1.0,0.0,0.0,-0.013642169621562134,2.0,0.0,2,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.32552428491514585,1.608124017715454,0.2366949687913208
1.0,0.4949367642402649,1.0,1.0,11.42733383178711,1.0,True,Bcc2;Bcc3,reset,True,0.2647876739501953,0.0,1.0,1.083654496802916,0.14817062268655654,3.044425520593632e+20,0.2520136059091176,-0.5792674448320642,1.0,0.6666666666666666,0.8472374174440527,0.0,0.2830518893485679,0.4,0.0,-0.03924782380268717,2.0,0.05906899191765532,3,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.4445118680596696,1.7006298303604126,-0.17720697575296596
1.0,1.0018171072006226,1.0,1.0,15.865038871765137,1.0,True,Bcc2;Bcc3,reset,True,0.33211708068847656,0.0,1.0,0.8845681718592306,0.4141931463989777,2.1712294487642112e+20,0.46488834185352235,-0.17036301045663274,1.0,0.6666666666666666,0.3213309287709008,0.5,1.0,0.4,0.0,-0.10879708705627052,2.0,0.0,4,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-1.2425794391969331,1.9342690706253052,0.15405232137623515
1.0,1.1177302598953247,1.0,1.0,18.81481170654297,1.0,True,Bcc2;Bcc3,reset,True,0.3703346252441406,0.0,1.0,1.0156311221855263,0.3097215656406079,3.2780857967834346e+20,0.007483725611970658,0.3599705691234679,1.0,0.6666666666666666,0.4214295542322462,0.2,-0.5792478632392093,0.4,0.0,-0.11880369568718355,4.0,0.1524402372782676,5,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.9291646969218237,2.14495587348938,-0.45732071183480283
1.0,1.3095003366470337,1.0,1.0,21.362071990966797,1.0,True,Bcc2;Bcc3,reset,True,0.41374778747558594,0.0,1.0,1.1606658373403187,0.14656266244319963,3.733134420844005e+20,0.30705753362509347,0.48992755343909616,1.0,0.6666666666666666,0.6043375720800086,0.2,-0.4539972942173348,0.4,0.0,-0.032763909186229075,4.0,0.2719122065597012,6,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.4396879873295989,2.2661664485931396,-0.8157366196791036
1.0,1.4178822040557861,1.0,1.0,22.881040573120117,1.0,True,Bcc2;Bcc3,reset,True,0.4512443542480469,0.0,1.0,1.3266685635450866,0.09506757758379636,4.1211819829997837e+20,0.7577478949588263,0.6051223002012661,1.0,0.6666666666666666,0.7767043329768197,0.3333333333333333,0.1748796662511006,0.4,0.0,0.08250307558661876,4.0,0.17759745596906792,7,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.2852027327513891,2.383901834487915,-0.5327923679072037
1.0,1.4944289922714233,1.0,1.0,22.878780364990234,1.0,True,Bcc2;Bcc3,reset,True,0.4758453369140625,0.0,1.0,1.4980493380369675,0.06747468073913872,4.700046006006386e+20,0.8976445870403437,0.9157650146527991,1.0,0.6666666666666666,0.9145737805004004,0.3333333333333333,0.9932590728009104,0.25,0.0,0.04276035761103341,4.0,0.12247549006720049,8,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.20242404221741617,2.7718114852905273,-0.36742647020160146
1.0,1.5726526975631714,1.0,1.0,23.79931640625,1.0,True,Bcc2;Bcc3,reset,True,0.5109043121337891,0.0,1.0,1.6894208453385748,0.0575457771953111,5.24141694286325e+20,0.9436043320585782,0.9753267733881628,0.0,0.6666666666666666,0.9425643732570104,0.3333333333333333,0.9795601065707502,0.0,0.0,0.010577815987904877,4.0,0.11019441047288936,9,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.1726373315859333,3.266281843185425,-0.3305832314186681
1.0,1.6247267723083496,1.0,1.0,25.389375686645508,1.0,True,Bcc2;Bcc3,reset,True,0.5279064178466797,0.0,1.0,1.8950229764450262,0.044704260690355525,5.523957003701338e+20,0.9880076746681131,0.9968619643943224,0.0,0.6666666666666666,0.9812482775833078,0.3333333333333333,0.9946655761405587,0.25,0.0,0.06630468527135555,4.0,0.10053876287398837,10,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.13411278207106658,3.6419360637664795,-0.3016162886219651
1.0,1.6887469291687012,1.0,1.0,25.571561813354492,1.0,True,Bcc2;Bcc3,reset,True,0.5531463623046875,0.0,1.0,2.0811771525313483,0.033570939464512506,5.6411158906524166e+20,0.9999016723903164,0.99995577330653,0.0,0.6666666666666666,0.9993009104632081,0.3333333333333333,0.9999902500843443,0.25,0.0,0.1407949600707985,4.0,0.056361229928267864,11,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.10071281839353752,3.9003422260284424,-0.1690836897848036
1.0,1.7416795492172241,1.0,1.0,27.3559513092041,1.0,True,Bcc2;Bcc3,reset,True,0.5747890472412109,0.0,1.0,2.2381892558485266,0.025555031341167583,5.795885668409386e+20,0.9999994574872054,0.9999998715757029,0.0,0.6666666666666666,0.9998395975030566,0.3333333333333333,0.9999994213039243,0.25,0.0,0.3040421058267003,4.0,0.0293220345088326,12,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.07666509402350274,4.066368103027344,-0.08796610352649781
1.0,1.813387393951416,1.0,1.0,25.06047821044922,1.0,True,Bcc2;Bcc3,reset,True,0.5875110626220703,0.0,1.0,2.3790600273553846,0.018860312191765576,5.98634997570718e+20,0.999998380258566,0.9999999998492339,0.0,0.6666666666666666,0.9999158423234208,0.3333333333333333,0.999999803765125,0.0,0.0,0.44979250841378426,4.0,0.03908284413411408,13,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.056580936575296725,4.180660724639893,-0.11724853240234223
1.0,1.8479931354522705,1.0,1.0,26.843996047973633,1.0,True,Bcc2;Bcc3,reset,True,0.6031322479248047,0.0,1.0,2.534324535131841,0.018770140394020068,6.217409253721617e+20,0.9999999999508631,0.999999999999825,0.0,0.6666666666666666,0.9999982972746003,0.3333333333333333,0.999999999886968,0.0,0.0,0.5568010725820272,4.0,0.04432457532849813,14,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.0563104211820602,4.237306118011475,-0.1329737259854944
1.0,1.9104965925216675,1.0,1.0,31.981468200683594,1.0,True,Bcc2;Bcc3,reset,True,0.6230010986328125,0.0,1.0,2.711496252194082,0.021457298866890556,6.316795322765678e+20,0.9999999999946164,0.9999999999999998,0.0,0.6666666666666666,0.999929561593884,0.3333333333333333,0.9999998508025651,0.0,0.0,0.6208543674616607,4.0,0.049054756756530406,15,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.06437189660067166,4.4789137840271,-0.14716427026959122
1.0,1.9342732429504395,1.0,1.0,27.393665313720703,1.0,True,Bcc2;Bcc3,reset,True,0.6431045532226562,0.0,1.0,2.914096865063721,0.023910315137831855,6.53926115242888e+20,0.9999999999999998,1.0,0.0,0.6666666666666666,0.999996711503929,0.3333333333333333,0.9999999996669705,0.0,0.0,0.6625058908908935,4.0,0.05572425627097618,16,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.07173094541349556,4.857212066650391,-0.16717276881292853
1.0,2.0106136798858643,1.0,1.0,27.679561614990234,1.0,True,Bcc2;Bcc3,reset,True,0.6617450714111328,0.0,1.0,3.15512951983241,0.025852018216384904,6.783720702712904e+20,1.0,1.0,0.0,0.6666666666666666,0.9999999977660949,0.3333333333333333,0.9999999999999999,0.0,0.9999997244459782,0.6954397336767117,4.0,0.06652018433833266,17,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.07755605464915472,5.194730281829834,-0.19956055301499798
1.0,2.064114809036255,1.0,1.0,27.777435302734375,1.0,True,Bcc2;Bcc3,reset,True,0.6813831329345703,0.0,1.0,3.430659651290051,0.02881226010309179,7.260281613965458e+20,1.0,1.0,0.0,0.6666666666666666,0.999999999749398,0.3333333333333333,1.0,0.0,0.9999999999999993,0.7456867116591459,4.0,0.07688668784662019,18,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.08643678030927537,5.669658184051514,-0.23066006353986057
1.0,2.0906643867492676,1.0,1.0,30.841697692871094,1.0,True,Bcc2;Bcc3,reset,True,0.7036552429199219,0.0,1.0,3.76143672900419,0.03319978549517969,7.92565274028849e+20,1.0,1.0,0.0,0.6666666666666666,0.9999999999190133,0.3333333333333333,1.0,0.0,0.9999999999999999,0.7891120899641103,4.0,0.08340723950381086,19,3.0,2.089942019337422e+22,E_Bcc2_Bcc3,-0.09959935648553908,6.081348896026611,-0.2502217185114326
1.0,0.3252949118614197,1.0,1.0,3.017770290374756,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.19561767578125,0.0,0.0,0.7397556369384499,0.0,4.044053149507869e+20,0.5336390768322606,0.28093168699741694,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.00253500338651631,2.0,0.0,1,2.0,2.089942019337422e+22,E_targets,1.0,1.5521224737167358,1.0
1.0,1.1869564056396484,1.0,1.0,4.575236797332764,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.2151622772216797,0.0,0.0,0.8621635408755279,0.0,3.426384251108221e+20,-1.109361074243514,0.06334668211263249,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,-0.05627384637048257,2.0,0.0,2,2.0,2.089942019337422e+22,E_targets,1.0,1.6757583618164062,1.0
1.0,0.4949367642402649,1.0,1.0,11.42733383178711,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.23094749450683594,0.0,0.0,0.9720838915165055,0.0,2.421222769281927e+20,0.2520136059091176,-0.5792674448320642,1.0,1.0,1.0,0.0,1.0,0.6,0.0,-0.16722633588486938,2.0,0.0,3,2.0,2.089942019337422e+22,E_targets,1.0,1.9100544452667236,1.0
1.0,1.0018171072006226,1.0,1.0,15.865038871765137,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.30054473876953125,0.0,0.0,0.7686816978254536,0.0,2.1112530563268562e+20,0.46488834185352235,-0.17036301045663274,1.0,1.0,1.0,0.5,1.0,1.0,0.0,-0.08014756877592087,2.0,0.0,4,0.0,2.089942019337422e+22,E_targets,1.0,1.8842906951904297,1.0
1.0,1.1177302598953247,1.0,1.0,18.81481170654297,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3408012390136719,0.0,0.0,0.8655769302429623,0.0,2.1300480882546478e+20,0.007483725611970658,0.3599705691234679,1.0,1.0,1.0,0.6,1.0,1.0,0.0,0.03320404190136751,2.0,0.0,5,0.0,2.089942019337422e+22,E_targets,1.0,1.853528618812561,1.0
1.0,1.3095003366470337,1.0,1.0,21.362071990966797,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3679962158203125,0.0,0.0,0.8856949987982446,0.0,2.0694518523942905e+20,0.30705753362509347,0.48992755343909616,1.0,1.0,1.0,0.6,1.0,1.0,0.0,0.14478668325464908,2.0,0.0,6,0.0,2.089942019337422e+22,E_targets,1.0,1.8765718936920166,1.0
1.0,1.4178822040557861,1.0,1.0,22.881040573120117,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.37886810302734375,0.0,0.0,0.9035831282881284,0.0,2.0928088657901955e+20,0.7577478949588263,0.6051223002012661,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.2939228959358395,2.0,0.0,7,0.0,2.089942019337422e+22,E_targets,1.0,1.8345767259597778,1.0
1.0,1.4944289922714233,1.0,1.0,22.878780364990234,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3847999572753906,0.0,0.0,0.9104861905942719,0.0,2.0740469218483392e+20,0.8976445870403437,0.9157650146527991,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.35615324996782666,2.0,0.0,8,0.0,2.089942019337422e+22,E_targets,1.0,1.8643417358398438,1.0
1.0,1.5726526975631714,1.0,1.0,23.79931640625,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3901691436767578,0.0,0.0,0.9179381634497086,0.0,2.0574417642740066e+20,0.9436043320585782,0.9753267733881628,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.4497748919887432,2.0,0.0,9,0.0,2.089942019337422e+22,E_targets,1.0,1.816403865814209,1.0
1.0,1.6247267723083496,1.0,1.0,25.389375686645508,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3932666778564453,0.0,0.0,0.9140462840427014,0.0,1.990584398988376e+20,0.9880076746681131,0.9968619643943224,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.5387440120473289,2.0,0.0,10,0.0,2.089942019337422e+22,E_targets,1.0,1.7991573810577393,1.0
1.0,1.6887469291687012,1.0,1.0,25.571561813354492,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3918609619140625,0.0,0.0,0.9118785005638695,0.0,1.955420055230659e+20,0.9999016723903164,0.99995577330653,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.5898620794697466,2.0,0.0,11,0.0,2.089942019337422e+22,E_targets,1.0,1.8618119955062866,1.0
1.0,1.7416795492172241,1.0,1.0,27.3559513092041,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3948097229003906,0.0,0.0,0.9105305315247341,0.0,1.9532200125925484e+20,0.9999994574872054,0.9999998715757029,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.6465589396372378,2.0,0.0,12,0.0,2.089942019337422e+22,E_targets,1.0,2.065098285675049,1.0
1.0,1.813387393951416,1.0,1.0,25.06047821044922,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3933677673339844,0.0,0.0,0.9112217147137531,0.0,1.9472170925491854e+20,0.999998380258566,0.9999999998492339,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.7679548766751242,2.0,0.0,13,0.0,2.089942019337422e+22,E_targets,1.0,1.763156533241272,1.0
1.0,1.8479931354522705,1.0,1.0,26.843996047973633,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.39328575134277344,0.0,0.0,0.9105697184522855,0.0,1.917619999393824e+20,0.9999999999508631,0.999999999999825,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.8120547325258046,2.0,0.0,14,0.0,2.089942019337422e+22,E_targets,1.0,1.7968943119049072,1.0
1.0,1.9104965925216675,1.0,1.0,31.981468200683594,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3927116394042969,0.0,0.0,0.9186335444784166,0.0,1.8888298670707743e+20,0.9999999999946164,0.9999999999999998,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.8442339343015087,2.0,0.0,15,0.0,2.089942019337422e+22,E_targets,1.0,1.8400918245315552,1.0
1.0,1.9342732429504395,1.0,1.0,27.393665313720703,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3925895690917969,0.0,0.0,0.9190677965768783,0.0,1.8687966914073602e+20,0.9999999999999998,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.8756026898245164,2.0,0.0,16,0.0,2.089942019337422e+22,E_targets,1.0,1.7903249263763428,1.0
1.0,2.0106136798858643,1.0,1.0,27.679561614990234,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.39148902893066406,0.0,0.0,0.9102872438055503,0.0,1.854158503471143e+20,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9999997244459782,0.903785610088437,2.0,0.0,17,0.0,2.089942019337422e+22,E_targets,1.0,1.6410801410675049,1.0
1.0,2.064114809036255,1.0,1.0,27.777435302734375,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.391632080078125,0.0,0.0,0.9117562980989078,0.0,1.812986014663949e+20,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9999999999999993,0.9161808532372752,2.0,0.0,18,0.0,2.089942019337422e+22,E_targets,1.0,1.8686633110046387,1.0
1.0,2.0906643867492676,1.0,1.0,30.841697692871094,1.0,True,Bcc2;Bcc3;vel3,reset,True,0.3933753967285156,0.0,0.0,0.9146746023990379,0.0,1.7826223770844774e+20,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9999999999999999,0.9281480067007835,2.0,0.0,19,0.0,2.089942019337422e+22,E_targets,1.0,2.0719871520996094,1.0
