above_rout,channel,decoder_derivative_maximum,decoder_derivative_median,derivative_over_train_q999,evaluation_clamp,fraction_outside_train_min_max,fraction_outside_train_q001_q999,gate_2_failed,gate_3_failed,legacy_flags,maximum_minmax_excess,maximum_normalized_excess,maximum_normalized_excess_over_robust_span,normalized_relative_l2,physical_maximum,physical_minimum,radial_skill,raw_relative_l2,shell_skill,step
True,vel2,0.11304406530360812,0.002320550409941219,1.11496520868154,0.39092254638671875,0.19826889038085938,0.19826889038085938,,,,25.555824279785156,25.55583381652832,2.1296562030413995,2.040703676788222,0.03573155030608177,-0.03573150932788849,,1.4454794767373442,,12
True,vel3,0.006249537981890898,0.006249537981890898,1.0,0.39092254638671875,0.01840972900390625,0.18812942504882812,False,True,,75.61958312988281,118.59435031127964,0.61333812059595,0.3330655675348889,1.9449195861816406,-0.0564381368458271,-16.78751923679373,0.33070975226410315,-5.1362532988078575,12
True,Bcc1,3.6206900946900746e+24,0.9837987112229553,1.901923435112833e+24,0.3901023864746094,0.43010711669921875,0.4887504577636719,,,Bcc1:possible_high_frequency_ripple,15.983418703079224,16.206209897994995,5.094807656170955,1.2899687184698938,2.089942019337422e+22,-2.089942019337422e+22,,1.554896489115896e+21,,13
True,Bcc2,0.40220838582332946,0.0006909313269443435,20.6537061508276,0.3901023864746094,0.02794647216796875,0.051517486572265625,True,True,,9.752571105957031,12.194210583686832,0.3991908070645676,0.6195324565540229,1.2274035215377808,-1.5137465000152588,-21.490153682587387,0.7949597317359971,-13.23719872299521,13
True,Bcc3,0.802162884750418,0.00038483985257711047,32.58642618140726,0.3901023864746094,0.0347747802734375,0.09232711791992188,True,True,,97.53099060058594,136.78741358947755,0.43513072740074044,0.32046296854316836,23.617809295654297,-29.497037887573242,-26.173389027945227,0.6317111028673422,-33.56346567209878,13
True,rho,2.8339556577473738e+17,0.006138256528672584,7.620751735070906e+16,0.3901023864746094,0.4204559326171875,0.46854400634765625,,,,8.287744998931885,8.690020446538925,1.9346846159148712,1.6273896055315533,1.2092770338058472,3.665635176730575e-06,,0.9841775443833204,,13
True,press,1.746192929341053e+17,0.0005609088369864135,3.134707548305047e+18,0.3901023864746094,0.23415756225585938,0.3176078796386719,,,press:possible_field_collapse,14.764909982681274,15.435394883155823,3.3455713581844164,1.4107584432875202,0.01892666704952717,2.0342165285569536e-08,,0.9980220940584053,,13
True,vel1,8.75833661090748,0.19401223888959118,22.897178877949052,0.3901023864746094,0.16181182861328125,0.22426605224609375,,,vel1:possible_high_frequency_ripple,9.10216236114502,10.470313585281374,1.804753635981887,0.8667460643304372,3.1266329288482666,-2.7056705951690674,,0.7527662791648992,,13
True,vel2,0.11296369286686525,0.0023224990626311928,1.1141724870958063,0.3901023864746094,0.19794464111328125,0.19794464111328125,,,,26.297405242919922,26.297414779663086,2.1914547148620525,2.0262702334124,0.03573155030608177,-0.03573150932788849,,1.4324598337085763,,13
True,vel3,0.006249537981890898,0.006249537981890898,1.0,0.3901023864746094,0.01747894287109375,0.19077301025390625,False,True,,68.06163024902344,111.03639743042027,0.5742504186663738,0.3258868106573501,1.8976857662200928,-0.05575582757592201,-35.82538254242858,0.32359091042023436,-9.466389652727043,13
True,Bcc1,3.5904364086375775e+24,0.9939787266793079,1.8860313833224362e+24,0.3884906768798828,0.43000030517578125,0.48865509033203125,,,Bcc1:possible_high_frequency_ripple,15.28122067451477,15.504011869430542,4.874054999343961,1.2915524821719484,2.089942019337422e+22,-2.089942019337422e+22,,1.523270092279367e+21,,14
True,Bcc2,0.41244909912530336,0.0006977780865285217,21.179574558272357,0.3884906768798828,0.02845001220703125,0.05260467529296875,True,True,,9.847259521484375,12.164738232612613,0.39822599745014725,0.6244610469113566,1.2178279161453247,-1.5523136854171753,-28.0973698119106,0.7966404973284901,-15.173591800633794,14
True,Bcc3,0.7405873313692146,0.00039003361557828943,30.08502994009377,0.3884906768798828,0.035289764404296875,0.0933380126953125,True,True,,94.59309387207031,133.84951686096193,0.4257850638856464,0.3233186129544211,20.228809356689453,-27.23202133178711,-5.370252347139866,0.6348759158091904,-13.852140928462422,14
True,rho,2.6421994096051376e+17,0.0060759494348791975,7.105102608118017e+16,0.3884906768798828,0.4173774719238281,0.4650840759277344,,,,8.432800769805908,8.835076217412949,1.9669788055644961,1.6403444968236238,1.2092770338058472,3.665635176730575e-06,,0.9843304956911876,,14
True,press,1.4127453480028846e+17,0.0005730139394089224,2.5361135254903634e+18,0.3884906768798828,0.23382949829101562,0.3181266784667969,,,press:possible_field_collapse,12.964246988296509,13.634731888771057,2.9552835433692386,1.40015586190598,0.01892666704952717,2.0342165285569536e-08,,0.9980794379359135,,14
True,vel1,9.113890089564723,0.19409056352427256,23.82671287089391,0.3884906768798828,0.16296768188476562,0.22492218017578125,,,vel1:possible_high_frequency_ripple,8.316211700439453,9.684362924575808,1.6692803952754465,0.8642460999006026,3.1266329288482666,-2.7056705951690674,,0.7535429555437596,,14
True,vel2,0.11302976847024282,0.0023210017731765654,1.1148241975479274,0.3884906768798828,0.20036697387695312,0.20036697387695312,,,,25.418622970581055,25.41863250732422,2.118222742434728,2.0197302020287413,0.03573155030608177,-0.03573150932788849,,1.4302512415536972,,14
True,vel3,0.006249537981890898,0.006249537981890898,1.0,0.3884906768798828,0.017948150634765625,0.19172286987304688,False,True,,63.98304748535156,106.95781466674839,0.5531570842840899,0.3393506558150639,1.8721965551376343,-0.05430726706981659,-26.34654808519909,0.33695385199390837,-6.543171712494785,14
True,Bcc1,3.739483118067637e+24,0.9647525477066538,1.9643245877055493e+24,0.38832855224609375,0.4279327392578125,0.4824409484863281,,,Bcc1:possible_high_frequency_ripple,15.346778154373169,15.56956934928894,4.894664552867217,1.3031609970618514,2.089942019337422e+22,-2.089942019337422e+22,,1.508897458332833e+21,,15
True,Bcc2,0.41202360684009925,0.0007001403816363393,21.15772520620064,0.38832855224609375,0.0287628173828125,0.05347442626953125,True,True,,9.843372344970703,11.865606839179996,0.3884336044499427,0.6279267789253474,1.1247638463974,-1.5507112741470337,-25.04073735751392,0.8015889402401645,-16.177919539998346,15
True,Bcc3,0.8554597873165093,0.00039644216543916464,34.75151710518885,0.38832855224609375,0.03411865234375,0.0921630859375,True,True,,99.89723205566406,139.15365504455568,0.44265791384673914,0.3264130086734652,16.898969650268555,-31.457529067993164,-8.80634349078988,0.6388634647628937,-33.90667708199092,15
True,rho,2.8372053306649574e+17,0.0062888635588354514,7.629490386452901e+16,0.38832855224609375,0.4189338684082031,0.4645881652832031,,,,20.496103525161743,20.5045667886734,4.564991551641883,1.6598008382553453,1.2092770338058472,3.665635176730575e-06,,0.9843127758054082,,15
True,press,1.783516141618804e+17,0.0005613758955214056,3.2017089393244273e+18,0.38832855224609375,0.229888916015625,0.3179473876953125,,,press:possible_field_collapse,27.398487329483032,28.06897222995758,6.083857928940803,1.4300976395675156,0.01892666704952717,2.0342165285569536e-08,,0.9981501847692537,,15
True,vel1,9.206052632589888,0.194222132819394,24.067656137548653,0.38832855224609375,0.1624908447265625,0.22730255126953125,,,vel1:possible_high_frequency_ripple,11.63830280303955,13.006454027175906,2.2419046961281777,0.8789806830387281,3.1266329288482666,-2.7056705951690674,,0.7664961215664196,,15
True,vel2,0.11290660898320042,0.0023205912001725178,1.1136094628973066,0.38832855224609375,0.20122528076171875,0.20122528076171875,,,,25.763425827026367,25.76343536376953,2.1469563594760253,2.007320708304971,0.03573155030608177,-0.03573150932788849,,1.4236412188230383,,15
True,vel3,0.006249537981890898,0.006249537981890898,1.0,0.38832855224609375,0.01868438720703125,0.19055557250976562,False,True,,73.50114440917969,116.47591159057652,0.6023821246303466,0.3364057523375032,1.9316803216934204,-0.05909282714128494,-42.57064642857237,0.33401963175152194,-18.293134208872427,15
True,Bcc1,3.1953310139511527e+24,0.9503434245211458,1.6784852554183465e+24,0.3873405456542969,0.42954254150390625,0.4824562072753906,,,Bcc1:possible_high_frequency_ripple,15.379655122756958,15.60244631767273,4.905000210080575,1.3051895327434127,2.089942019337422e+22,-2.089942019337422e+22,,1.48155515764596e+21,,16
True,Bcc2,0.4184627199277062,0.0007042742020507921,21.488378554740713,0.3873405456542969,0.028545379638671875,0.05361175537109375,True,True,,9.901773452758789,12.169226223945621,0.398372916750091,0.6336785740232954,1.2192811965942383,-1.5749614238739014,-33.960478715587485,0.8047395980934141,-21.92383737808984,16
True,Bcc3,0.7739909866180805,0.0004037394599577808,31.44199342799563,0.3873405456542969,0.033870697021484375,0.0920867919921875,True,True,,96.21589660644531,135.47231959533693,0.43094731760261284,0.3291184334185961,15.679115295410156,-28.460752487182617,-10.410724776114762,0.6453716239943192,-24.215738812699808,16
True,rho,2.818374301860388e+17,0.006429308569713253,7.57885212221497e+16,0.3873405456542969,0.41840362548828125,0.462860107421875,,,,20.734716653823853,20.74317991733551,4.618114688925382,1.6654941476581533,1.2092770338058472,3.665635176730575e-06,,0.9843304002659442,,16
True,press,1.2836734569832994e+17,0.0005630940479293539,2.3044079537550671e+18,0.3873405456542969,0.23014450073242188,0.31836700439453125,,,press:possible_field_collapse,26.064211130142212,26.73469603061676,5.794657926594692,1.429159669397691,0.01892666704952717,2.0342165285569536e-08,,0.9982137640011163,,16
True,vel1,9.128645487184182,0.1943176801912327,23.86528834403652,0.3873405456542969,0.16412353515625,0.22690200805664062,,,vel1:possible_high_frequency_ripple,12.730805397033691,14.098956621170046,2.430217874407984,0.8836562905331197,3.1266329288482666,-2.7056705951690674,,0.7739390926191143,,16
True,vel2,0.11274992687369478,0.002320815100202784,1.1120640911836086,0.3873405456542969,0.20130538940429688,0.20130538940429688,,,,26.272254943847656,26.27226448059082,2.189358853274748,1.9976920352004433,0.03573155030608177,-0.03573150932788849,,1.4230756474845059,,16
True,vel3,0.006249537981890898,0.006249537981890898,1.0,0.3873405456542969,0.018810272216796875,0.19269943237304688,False,True,,67.96342468261719,110.93819186401402,0.5737425258588871,0.33537211347276963,1.8970720767974854,-0.05167470499873161,-31.564257988877678,0.33298685714112364,-6.418106558300699,16
True,Bcc1,3.692595846576768e+24,0.9614569157396007,1.93969502866437e+24,0.3865699768066406,0.4308967590332031,0.4862937927246094,,,Bcc1:possible_high_frequency_ripple,16.34342122077942,16.56621241569519,5.207983012714171,1.299560444638,2.089942019337422e+22,-2.089942019337422e+22,,1.4795769415670316e+21,,17
True,Bcc2,0.4263589441558767,0.0007053058167940565,21.893855667247553,0.3865699768066406,0.027873992919921875,0.053314208984375,True,True,,9.972175598144531,12.114607388496403,0.39658490949416675,0.6396183123509704,1.2017114162445068,-1.6046992540359497,-28.391095718396198,0.8086372072274632,-22.067478229816253,17
True,Bcc3,0.8312477723269901,0.0004112663341899276,33.76794749088967,0.3865699768066406,0.034648895263671875,0.09350204467773438,True,True,,98.84111022949219,138.0975332183838,0.4392983133806819,0.32809021776751485,17.533220291137695,-30.566905975341797,-15.870407954903744,0.6495735403250218,-39.199591970759066,17
True,rho,2.8151485680823424e+17,0.0066612109112693645,7.570177845248526e+16,0.3865699768066406,0.4155845642089844,0.46242523193359375,,,,8.880881786346436,9.283157233953476,2.0667363901084683,1.6519780257991816,1.2092770338058472,3.665635176730575e-06,,0.9843559798296715,,17
True,press,1.50127686517039e+17,0.0005737997651550288,2.695042364603578e+18,0.3865699768066406,0.22856521606445312,0.3167724609375,,,press:possible_field_collapse,12.241050958633423,12.911535859107971,2.798533169212382,1.3870634396577495,0.01892666704952717,2.0342165285569536e-08,,0.9982587250389466,,17
True,vel1,9.1168800599398,0.19436094358448647,23.834529639026876,0.3865699768066406,0.16440963745117188,0.22575759887695312,,,vel1:possible_high_frequency_ripple,9.61382007598877,10.981971300125124,1.8929473766679856,0.8791046243419519,3.1266329288482666,-2.7056705951690674,,0.7712113539212601,,17
True,vel2,0.11246262933507882,0.00232245170477398,1.109230446098072,0.3865699768066406,0.2029571533203125,0.2029571533203125,,,,26.77950668334961,26.779516220092773,2.2316298987545946,1.9945295412210184,0.03573155030608177,-0.03573150932788849,,1.4280833986548238,,17
True,vel3,0.006249537981890898,0.006249537981890898,1.0,0.3865699768066406,0.018291473388671875,0.19315719604492188,False,True,,68.20463562011719,111.17940280151402,0.5749900040286744,0.33547870602352253,1.8985795974731445,-0.052190814167261124,-37.994829988020335,0.33307869924597133,-10.189305769592835,17
True,Bcc1,3.2664608478361543e+24,0.9246662644518251,1.7158492646164737e+24,0.3863067626953125,0.430694580078125,0.48554229736328125,,,Bcc1:possible_high_frequency_ripple,17.904502153396606,18.127293348312378,5.698745944791493,1.3057752203297222,2.089942019337422e+22,-2.089942019337422e+22,,1.4474976151214403e+21,,18
True,Bcc2,0.5603105237033167,0.0007058812870411955,28.772371033725427,0.3863067626953125,0.02735137939453125,0.0531005859375,True,True,,11.646297454833984,14.231857831001285,0.4658954160743968,0.6445228107057728,2.10917067527771,-1.7264169454574585,-24.021431153581027,0.8151730379362933,-15.071847043026391,18
True,Bcc3,0.7506205321529762,0.00041518155934818976,30.492610698214992,0.3863067626953125,0.0355682373046875,0.09378433227539062,True,True,,95.08808898925781,134.34451197814943,0.42735967941312486,0.3295307702597324,22.73785972595215,-27.601085662841797,-20.91687230220512,0.6559045516560154,-14.175721118122624,18
True,rho,2.83233237131301e+17,0.0064820674948550885,7.61638657752958e+16,0.3863067626953125,0.415985107421875,0.4628715515136719,,,,9.171694278717041,9.573969726324082,2.13148082409071,1.6602641355571914,1.2092770338058472,3.665635176730575e-06,,0.9843203834922698,,18
True,press,1.764745408255773e+17,0.0005688450377556103,3.16801234224651e+18,0.3863067626953125,0.22820281982421875,0.3165740966796875,,,press:possible_field_collapse,13.15028977394104,13.820774674415588,2.9956077086893247,1.3877085094986408,0.01892666704952717,2.0342165285569536e-08,,0.9983312755975079,,18
True,vel1,9.198071352940174,0.19438996042808676,24.046790441705582,0.3863067626953125,0.16517257690429688,0.22727584838867188,,,vel1:possible_high_frequency_ripple,9.095245361328125,10.46339658546448,1.8035613621814943,0.8825132894727816,3.1266329288482666,-2.7056705951690674,,0.7780396980595122,,18
True,vel2,0.11295030862705391,0.0023211846854660255,1.1140404769660022,0.3863067626953125,0.20203018188476562,0.20203018188476562,,,,27.266292572021484,27.26630210876465,2.2721954539544647,1.987712370675983,0.03573155030608177,-0.03573150932788849,,1.412411054504485,,18
True,vel3,0.006249537981890898,0.006249537981890898,1.0,0.3863067626953125,0.017948150634765625,0.19411468505859375,False,True,,61.92796325683594,104.90273043823277,0.5425287407325146,0.34148588078794373,1.8593531847000122,-0.053214795887470245,-24.977482124994353,0.3390467197254639,-4.196715432704029,18
True,Bcc1,3.728057622792593e+24,0.8929848498017516,1.9583228541539133e+24,0.38825225830078125,0.4318809509277344,0.4871368408203125,,,Bcc1:possible_high_frequency_ripple,18.663464784622192,18.886255979537964,5.937343904996498,1.3129600233381282,2.089942019337422e+22,-2.089942019337422e+22,,1.4260283411419646e+21,,19
True,Bcc2,1.52057141132036,0.0007138296370213262,78.08249707790726,0.38825225830078125,0.02770233154296875,0.053592681884765625,True,True,,15.406158447265625,17.991718823432926,0.5889785737514709,0.6468634626700105,5.725584030151367,-1.7083083391189575,-27.91891098003418,0.8276365980055688,-20.72685302141681,19
True,Bcc3,0.9621601679409572,0.00041550085183654414,39.08602839067228,0.38825225830078125,0.033802032470703125,0.0945587158203125,True,True,,104.2213134765625,143.34224787902838,0.4559821327863524,0.33121843515710103,35.3824348449707,-26.297056198120117,-16.3975176252277,0.6483846136700326,-10.225916307712414,19
True,rho,2.796080001331987e+17,0.006275973924615805,7.51890082094124e+16,0.38825225830078125,0.41703033447265625,0.4662437438964844,,,,9.312635898590088,9.714911346197129,2.1628590682948543,1.6738064303955082,1.2092770338058472,3.665635176730575e-06,,0.984369112428016,,19
True,press,1.710239316202507e+17,0.000562090359738786,3.0701648161701903e+18,0.38825225830078125,0.22856521606445312,0.3172798156738281,,,press:possible_field_collapse,12.440832376480103,13.11131727695465,2.841835138128947,1.3874953126711251,0.01892666704952717,2.0342165285569536e-08,,0.9983623390636696,,19
True,vel1,9.179261688905164,0.194554093087379,23.99761577976037,0.38825225830078125,0.16551971435546875,0.232025146484375,,,vel1:possible_high_frequency_ripple,9.638725280761719,11.006876504898074,1.8972402527602583,0.8916151112841458,3.1266329288482666,-2.7056705951690674,,0.787020298774534,,19
True,vel2,0.1129547696861191,0.0023187270027360284,1.1140844768490408,0.38825225830078125,0.20465469360351562,0.20465469360351562,,,,27.359230041503906,27.35923957824707,2.27994025538803,1.984030181026471,0.03573155030608177,-0.03573150932788849,,1.412967180188197,,19
True,vel3,0.006249537981890898,0.006249537981890898,1.0,0.38825225830078125,0.01810455322265625,0.1912078857421875,False,True,,77.74357604980469,120.71834323120152,0.6243228413878315,0.3388912434649311,1.9581935405731201,-0.05195325240492821,-40.17579468174308,0.33647490331147073,-5.876576434025531,19
