absolute_residual_error_mean,absolute_residual_error_median,channel,model,pair_count,region,residual_cosine_mean,residual_cosine_median,residual_l2_mean,residual_l2_median,state_l2_mean,state_l2_median
0.011413854276062322,0.01077047545571216,rho,3D CNN/U-Net,42,outer,-0.08991591473900756,-0.09745693124662284,1.0399401656586869,1.0351751245174508,0.02070197715820889,0.019829595994689905
0.04533306591505859,0.035830900277083154,vel1,3D CNN/U-Net,42,outer,-0.010028571142818628,-0.05266355872083507,1.019545393359908,1.0134992260581082,0.03909990917510034,0.027214544981408424
0.16448465826793038,0.15079451758232768,vel2,3D CNN/U-Net,42,outer,0.03286182298563588,0.03201073603441443,3.341993272826766,2.9920854431781745,0.12898002749231927,0.12015810957491471
0.07805251114051667,0.07005458474663165,vel3,3D CNN/U-Net,42,outer,0.011706713831166402,0.009344069513548773,1.2454091702246712,1.1224499754055528,0.13999645228365615,0.11567613373679939
3.5107153015204595,3.477847268327169,ALL,Anisotropic spherical DISCO3D LocalNO,42,inner,0.7476616743074119,0.7590683673276373,0.6891334790214977,0.6746951310320549,0.24424762523861898,0.24275135837877354
0.4781215644619318,0.5017436020056248,Bcc1,Anisotropic spherical DISCO3D LocalNO,42,inner,0.6715352774652084,0.674114373909092,0.7407883933541982,0.750440101646357,0.27340138661019014,0.2779370678536521
15.476850544537214,15.948717007019695,Bcc2,Anisotropic spherical DISCO3D LocalNO,42,inner,0.6752277258892608,0.6816936980367693,0.782894781643023,0.7720768074741984,0.4317932502983188,0.4445700852202414
7.986846018388056,7.9009168015663125,Bcc3,Anisotropic spherical DISCO3D LocalNO,42,inner,0.79718133462493,0.8003574794147583,0.6185551891601218,0.6193615812910824,0.18604579831761775,0.18053703562916995
0.16102083715367832,0.16621072585846958,press,Anisotropic spherical DISCO3D LocalNO,42,inner,0.32176533838151966,0.2978682276939907,0.9851546370577373,0.9970939325613944,0.14665055100558919,0.15282826363292795
0.13088700839067208,0.13911856280442525,rho,Anisotropic spherical DISCO3D LocalNO,42,inner,0.2497853262565174,0.24835690612343453,1.114569941801881,1.1095388834023767,0.22468004509314832,0.23950295746094308
0.20001164961505236,0.20151355287360062,vel1,Anisotropic spherical DISCO3D LocalNO,42,inner,0.15221939954388355,0.1594670835848659,1.125806296766078,1.129020922432319,0.20230984143407887,0.20396550489362925
2.0379862749753435,2.1048674936378386,vel2,Anisotropic spherical DISCO3D LocalNO,42,inner,0.5006753615089758,0.4952329538408575,0.9520254950600389,0.9638646913989837,0.9206872305675342,0.9309191930447853
1.613998514641732,1.6305950724281746,vel3,Anisotropic spherical DISCO3D LocalNO,42,inner,0.4209626031138269,0.393355843011829,1.0154789546046912,1.0062828390637812,0.14229061343847552,0.14272027155738493
0.4045704004541892,0.3693717216637233,ALL,Anisotropic spherical DISCO3D LocalNO,42,middle,0.6664814448324008,0.6540605580763953,0.7729258767478834,0.7796697598047397,0.14312542821063529,0.13279087213966884
0.07902073604795819,0.07404199593410932,Bcc1,Anisotropic spherical DISCO3D LocalNO,42,middle,0.4621738942129995,0.45394148158178793,0.9211204166895298,0.913304304653862,0.0754072619456289,0.07974008249280667
1.4486160586765267,1.2773869189576408,Bcc2,Anisotropic spherical DISCO3D LocalNO,42,middle,0.72420313339009,0.7073048523064152,0.7158255896112943,0.7180789766899505,0.3378275732179944,0.3360022220900568
0.8274801068615609,0.7477175974907851,Bcc3,Anisotropic spherical DISCO3D LocalNO,42,middle,0.4596552489918634,0.41661695504945107,0.9363010447677527,0.9789951623471495,0.07990003221182398,0.0702222200531711
0.07326712789948064,0.06789627774644304,press,Anisotropic spherical DISCO3D LocalNO,42,middle,0.10868700380334692,0.05761415819365657,0.9997568937768483,1.0007978418299412,0.17344611065627674,0.1686660641854224
