Z,basis,near_zero,near_zero_threshold,positive_support_count,r,r_index,theta,theta_index
10.937455247653322,0,False,6.534747158743004e-09,1,72.39266843980191,51,0.07363107986748219,1
13.958436896423512,0,False,6.534747158743004e-09,1,78.5238198684169,52,0.07363107986748219,1
17.813829284763486,0,False,6.534747158743004e-09,1,85.17423683387099,53,0.07363107986748219,1
22.73410097000219,0,False,6.534747158743004e-09,1,92.38789748625364,54,0.07363107986748219,1
29.01337711573992,0,False,6.534747158743004e-09,1,100.21250461660972,55,0.07363107986748219,1
37.02702177538811,0,False,6.534747158743004e-09,1,108.69980110791299,56,0.07363107986748219,1
47.25407649326341,0,False,6.534747158743004e-09,1,117.90591210252481,57,0.07363107986748219,1
60.3058965632342,0,False,6.534747158743004e-09,1,127.89171614883756,58,0.07363107986748219,1
76.96269676995934,0,False,6.534747158743004e-09,1,138.72324778143664,59,0.07363107986748219,1
98.22019125267182,0,False,6.534747158743004e-09,1,150.47213419697917,60,0.07363107986748219,1
125.34911554030991,0,False,6.534747158743004e-09,1,163.21606891345826,61,0.07363107986748219,1
159.9711888802762,0,False,6.534747158743004e-09,1,177.0393255450854,62,0.07363107986748219,1
204.156057754866,0,False,6.534747158743004e-09,1,192.03331509030292,63,0.07363107986748219,1
7.213092416387694e-05,0,False,6.534747158743004e-09,1,1.1456345721309733,0,0.12271846644580364,2
9.205385808899238e-05,0,False,6.534747158743004e-09,1,1.2426617876622312,1,0.12271846644580364,2
0.00011747960929789461,0,False,6.534747158743004e-09,1,1.3479065280332274,2,0.12271846644580364,2
0.0001499280843551776,0,False,6.534747158743004e-09,1,1.4620647599799128,3,0.12271846644580364,2
0.00019133899587131265,0,False,6.534747158743004e-09,1,1.5858913937409358,4,0.12271846644580364,2
0.00024418781510148564,0,False,6.534747158743004e-09,1,1.72020527515903,5,0.12271846644580364,2
0.0003116337512513175,0,False,6.534747158743004e-09,1,1.865894600578393,6,0.12271846644580364,2
0.00039770860343136416,0,False,6.534747158743004e-09,1,2.0239227903459005,7,0.12271846644580364,2
0.0005075577744971772,0,False,6.534747158743004e-09,1,2.1953348597566915,8,0.12271846644580364,2
0.0006477478541572125,0,False,6.534747158743004e-09,1,2.3812643295741793,9,0.12271846644580364,2
0.0008266591581242891,0,False,6.534747158743004e-09,1,2.582940721822646,10,0.12271846644580364,2
0.0010549866886087717,0,False,6.534747158743004e-09,1,2.8016976904209168,11,0.12271846644580364,2
0.0013463794626882536,0,False,6.534747158743004e-09,1,3.0389818404236975,12,0.12271846644580364,2
0.0017182564264760544,0,False,6.534747158743004e-09,1,3.2963622941908164,13,0.12271846644580364,2
0.00219284772899857,0,False,6.534747158743004e-09,1,3.575541067743924,14,0.12271846644580364,2
0.002798523601297414,0,False,6.534747158743004e-09,1,3.8783643259278544,15,0.12271846644580364,2
0.003571490278805273,0,False,6.534747158743004e-09,1,4.206834590805233,16,0.12271846644580364,2
0.0045579543462442515,0,False,6.534747158743004e-09,1,4.5631239840165145,17,0.12271846644580364,2
0.005816884885767178,0,False,6.534747158743004e-09,1,4.949588590675056,18,0.12271846644580364,2
0.007423538544686726,0,False,6.534747158743004e-09,1,5.368784039783396,19,0.12271846644580364,2
0.009473958245123718,0,False,6.534747158743004e-09,1,5.823482404201546,20,0.12271846644580364,2
0.012090714460503369,0,False,6.534747158743004e-09,1,6.316690531924104,21,0.12271846644580364,2
0.015430232262282472,0,False,6.534747158743004e-09,1,6.851669929888003,22,0.12271846644580364,2
0.019692142134838744,0,False,6.534747158743004e-09,1,7.431958331799358,23,0.12271846644580364,2
0.025131213533744295,0,False,6.534747158743004e-09,1,8.061393092604032,24,0.12271846644580364,2
0.03207258455449032,0,False,6.534747158743004e-09,1,8.744136564305812,25,0.12271846644580364,2
0.04093119811439792,0,False,6.534747158743004e-09,1,9.484703620938475,26,0.12271846644580364,2
0.05223660650839338,0,False,6.534747158743004e-09,1,10.287991514709972,27,0.12271846644580364,2
0.06666462711124287,0,False,6.534747158743004e-09,1,11.159312260752715,28,0.12271846644580364,2
0.08507774154829412,0,False,6.534747158743004e-09,1,12.104427764635117,29,0.12271846644580364,2
0.10857665332590796,0,False,6.534747158743004e-09,1,13.12958792492707,30,0.12271846644580364,2
0.1385660859457876,0,False,6.534747158743004e-09,1,14.241571962785574,31,0.12271846644580364,2
0.17683875479843886,0,False,6.534747158743004e-09,1,15.447733251866454,32,0.12271846644580364,2
0.2256825325274558,0,False,6.534747158743004e-09,1,16.756047945015283,33,0.12271846644580364,2
0.2880172140210973,0,False,6.534747158743004e-09,1,18.17516771929809,34,0.12271846644580364,2
0.3675690566011445,0,False,6.534747158743004e-09,1,19.714476988166325,35,0.12271846644580364,2
0.4690935291137115,0,False,6.534747158743004e-09,1,21.384154959091035,36,0.12271846644580364,2
0.5986595854697736,0,False,6.534747158743004e-09,1,23.195242947043564,37,0.12271846644580364,2
0.7640124560063223,0,False,6.534747158743004e-09,1,25.159717388956086,38,0.12271846644580364,2
0.9750366436958796,0,False,6.534747158743004e-09,1,27.290569041994974,39,0.12271846644580364,2
1.2443468023011584,0,False,6.534747158743004e-09,1,29.60188888937262,40,0.12271846644580364,2
1.5880418181289206,0,False,6.534747158743004e-09,1,32.108961321779226,41,0.12271846644580364,2
2.026667173060214,0,False,6.534747158743004e-09,1,34.82836521062847,42,0.12271846644580364,2
2.5864431172217586,0,False,6.534747158743004e-09,1,37.77808354149836,43,0.12271846644580364,2
3.3008320692946076,0,False,6.534747158743004e-09,1,40.97762233275594,44,0.12271846644580364,2
4.212538940886202,0,False,6.534747158743004e-09,1,44.44813962575559,45,0.12271846644580364,2
5.376063960828767,0,False,6.534747158743004e-09,1,48.212585399602744,46,0.12271846644580364,2
6.860960602738481,0,False,6.534747158743004e-09,1,52.29585333571705,47,0.12271846644580364,2
8.75599336899873,0,False,6.534747158743004e-09,1,56.72494543578993,48,0.12271846644580364,2
