channel,display_name,radial_index,region,sample_count,skill_mean,skill_median,variant
vel2,W1,14,inner,42,-3.51452612046591,-0.49533645580559393,mixed_basis
vel2,W1,15,inner,42,-13.757389493957294,-0.6353081574179748,mixed_basis
vel2,W1,16,inner,42,-1.6596749882035753,-0.7675589740544,mixed_basis
vel2,W1,17,inner,42,-2.185365699855395,-0.5605562747819864,mixed_basis
vel2,W1,18,inner,42,-2.8566383159634148,-0.34681136909115684,mixed_basis
vel2,W1,19,inner,42,-3.5981221804176178,-0.5652777314522993,mixed_basis
vel2,W1,20,inner,42,-5.004684420632517,-0.5074557835292666,mixed_basis
vel2,W1,21,middle,42,-18.654428995858098,-1.1343406165296934,mixed_basis
vel2,W1,22,middle,42,-2.4336540703697542,-0.36155874015506095,mixed_basis
vel2,W1,23,middle,42,-5.254498732006557,-1.1606235891940824,mixed_basis
vel2,W1,24,middle,42,-7.0603444144177585,-2.084275473528116,mixed_basis
vel2,W1,25,middle,42,-4.1982527632980275,-2.8128116537102783,mixed_basis
vel2,W1,26,middle,42,-5.174993574418968,-1.7109814767568263,mixed_basis
vel2,W1,27,middle,42,-20.352319479901357,-2.559284392285707,mixed_basis
vel2,W1,28,middle,42,-7.023194618616121,-1.6360952543959246,mixed_basis
vel2,W1,29,middle,42,-3.033120246163435,-0.467538779514836,mixed_basis
vel2,W1,30,middle,42,-38.530068939057,-0.8600419369251456,mixed_basis
vel2,W1,31,middle,42,-127.81103431694258,-2.0838269936052365,mixed_basis
vel2,W1,32,middle,42,-12.603978682107984,-5.164589103260974,mixed_basis
vel2,W1,33,middle,42,-28.753721344504022,-6.447712682530568,mixed_basis
vel2,W1,34,middle,42,-15.91195629856485,-7.837691809556157,mixed_basis
vel2,W1,35,middle,42,-163.0485652975101,-8.774925447443795,mixed_basis
vel2,W1,36,middle,42,-31.17945602544476,-10.184737924407354,mixed_basis
vel2,W1,37,middle,42,-26.284869774639873,-9.261393263139535,mixed_basis
vel2,W1,38,middle,42,-156.26002055695895,-11.201799188695706,mixed_basis
vel2,W1,39,middle,42,-33.97329460034516,-11.999631815027385,mixed_basis
vel2,W1,40,middle,42,-64.10955431075789,-16.33727240564248,mixed_basis
vel2,W1,41,middle,42,-32.646958010464104,-11.045877468608744,mixed_basis
vel2,W1,42,outer,42,-22.892505213173244,-10.047509162834682,mixed_basis
vel2,W1,43,outer,42,-52.88837005884087,-12.827311827306612,mixed_basis
vel2,W1,44,outer,42,-36.96920199551068,-13.235624635244802,mixed_basis
vel2,W1,45,outer,42,-100.99396423815027,-11.342775002098685,mixed_basis
vel2,W1,46,outer,42,-26.09051693238417,-11.586963342825044,mixed_basis
vel2,W1,47,outer,42,-33.28959700268528,-10.990877622143827,mixed_basis
vel2,W1,48,outer,42,-36.921770615712504,-16.973064474324506,mixed_basis
vel2,W1,49,outer,42,-62.282845935698276,-13.608961295330563,mixed_basis
vel2,W1,50,outer,42,-32.459135099229,-19.139341325917567,mixed_basis
vel2,W1,51,outer,42,-4569.11901399175,-14.874789655274906,mixed_basis
vel2,W1,52,outer,42,-28.376605480389664,-10.276278495508649,mixed_basis
vel2,W1,53,outer,42,-17.72947943514019,-8.892392026454209,mixed_basis
vel2,W1,54,outer,42,-15.95584320800562,-10.234305086884952,mixed_basis
vel2,W1,55,outer,42,-4082.1277926574535,-15.258754496401613,mixed_basis
vel2,W1,56,outer,42,-338.6579664495206,-21.101091517808882,mixed_basis
vel2,W1,57,outer,42,-121.32907038055961,-16.55193963896508,mixed_basis
vel2,W1,58,outer,42,-144.00804596834345,-34.813661535648215,mixed_basis
vel2,W1,59,outer,42,-134.46523179558753,-24.64666067429651,mixed_basis
vel2,W1,60,outer,42,-159.16121332272172,-31.29818584814555,mixed_basis
vel2,W1,61,outer,42,-139.2452307721554,-36.00278591574509,mixed_basis
vel2,W1,62,outer,42,-185.3892911338333,-88.09684494323253,mixed_basis
vel2,W1,63,outer,42,-102.06790642377443,-56.79430749473545,mixed_basis
vel3,W1,0,inner,42,-1.7400192888434973,-0.6308575832778638,mixed_basis
vel3,W1,1,inner,42,-2.48725810553229,-0.42537249410359346,mixed_basis
vel3,W1,2,inner,42,-4.872300449695722,-0.6279888267553143,mixed_basis
vel3,W1,3,inner,42,-19.009775881017944,-0.4949746383498107,mixed_basis
vel3,W1,4,inner,42,-6.531754963504163,-0.7983924255625419,mixed_basis
vel3,W1,5,inner,42,-8.905580167178124,-2.202086173007905,mixed_basis
vel3,W1,6,inner,42,-906.6977315464229,-1.77478284388838,mixed_basis
vel3,W1,7,inner,42,-34.169614078645395,-2.8982118352987305,mixed_basis
vel3,W1,8,inner,42,-7.2300315274787526,-2.8611845768003255,mixed_basis
vel3,W1,9,inner,42,-12.048079500593225,-1.3735896614989414,mixed_basis
vel3,W1,10,inner,42,-14.328251135241912,-1.4054060980409946,mixed_basis
vel3,W1,11,inner,42,-15.872774765187671,-1.3752353968462279,mixed_basis
vel3,W1,12,inner,42,-12.54875358606508,-1.036099870053323,mixed_basis
vel3,W1,13,inner,42,-11.168493284250697,-1.4338770153149418,mixed_basis
vel3,W1,14,inner,42,-5.497343122715965,-1.4550167167980088,mixed_basis
vel3,W1,15,inner,42,-7.403788683669983,-1.3134546047970534,mixed_basis
vel3,W1,16,inner,42,-8.532736308422837,-1.5974082440386803,mixed_basis
vel3,W1,17,inner,42,-3.6182318181453352,-1.5081919117343328,mixed_basis
vel3,W1,18,inner,42,-2.416535402181247,-0.9936674692589034,mixed_basis
vel3,W1,19,inner,42,-2.200262869543203,-1.2398668197281857,mixed_basis
vel3,W1,20,inner,42,-8.82509019486653,-1.4532915126221573,mixed_basis
vel3,W1,21,middle,42,-11.93507092697806,-1.6311351801017915,mixed_basis
vel3,W1,22,middle,42,-5.495677735906928,-1.2258508957309462,mixed_basis
vel3,W1,23,middle,42,-5.8782167191735,-1.2973302447368735,mixed_basis
vel3,W1,24,middle,42,-4.97561336167024,-1.3632605388870542,mixed_basis
vel3,W1,25,middle,42,-2.862586291903907,-0.9731617262426324,mixed_basis
vel3,W1,26,middle,42,-2.0136514127544025,-0.5635717767281816,mixed_basis
vel3,W1,27,middle,42,-1.0014216075815123,-0.2743407141342932,mixed_basis
vel3,W1,28,middle,42,-0.3065448618476747,-0.07620856693793365,mixed_basis
vel3,W1,29,middle,42,-0.03985448386618369,-0.02516656719117194,mixed_basis
vel3,W1,30,middle,42,-1.8252072018230403,-0.06305423436871704,mixed_basis
vel3,W1,31,middle,42,-1.7599191251530517,-0.14629659380569005,mixed_basis
vel3,W1,32,middle,42,-3.7004798343918734,-0.3887003364828586,mixed_basis
vel3,W1,33,middle,42,-2.4401231263064735,-0.3540839256830083,mixed_basis
vel3,W1,34,middle,42,-2.4868704826132872,-0.4016329780721546,mixed_basis
vel3,W1,35,middle,42,-1.7359063236223595,-0.37929387887622146,mixed_basis
vel3,W1,36,middle,42,-0.6815876233397629,-0.31665932717899903,mixed_basis
vel3,W1,37,middle,42,-2.619631547739649,-0.3815334480457804,mixed_basis
vel3,W1,38,middle,42,-3.817048776350338,-0.40299635325598904,mixed_basis
vel3,W1,39,middle,42,-17.284335544956605,-0.1639414042406404,mixed_basis
vel3,W1,40,middle,42,-3.1846200621514797,-0.15770483830212345,mixed_basis
vel3,W1,41,middle,42,-4.279390740477907,-0.3541367322702016,mixed_basis
vel3,W1,42,outer,42,-3.2727578158386774,0.006898100573575039,mixed_basis
vel3,W1,43,outer,42,-2.9283409002905096,-0.1797271627603808,mixed_basis
vel3,W1,44,outer,42,-3.97594353614686,-0.6881877401140423,mixed_basis
vel3,W1,45,outer,42,-9.724273048184155,-0.32126804301223566,mixed_basis
vel3,W1,46,outer,42,-5.7128335796410274,-0.46069685350377165,mixed_basis
vel3,W1,47,outer,42,-8.717296968111896,-0.7007264209864,mixed_basis
vel3,W1,48,outer,42,-27.293688693536275,-2.3663565043347377,mixed_basis
vel3,W1,49,outer,42,-7.509495309457607,-3.0024422272080513,mixed_basis
vel3,W1,50,outer,42,-15.282046942430153,-3.8383501102770334,mixed_basis
vel3,W1,51,outer,42,-23.545215451280406,-5.490726061966044,mixed_basis
vel3,W1,52,outer,42,-9.867086796913112,-5.177771136569041,mixed_basis
vel3,W1,53,outer,42,-25.4185748702299,-5.380178204283478,mixed_basis
vel3,W1,54,outer,42,-48.03612425162294,-8.171107007102286,mixed_basis
vel3,W1,55,outer,42,-11.616425036580727,-8.425532477765024,mixed_basis
vel3,W1,56,outer,42,-10.179186876500918,-5.9746456701642225,mixed_basis
vel3,W1,57,outer,42,-41.29253387395712,-4.758492746404533,mixed_basis
vel3,W1,58,outer,42,-13.287215848070858,-4.388750845578411,mixed_basis
vel3,W1,59,outer,42,-156.37410575174044,-3.591153330423235,mixed_basis
vel3,W1,60,outer,42,-11.675280017035139,-5.872615974076458,mixed_basis
vel3,W1,61,outer,42,-40.049453959018244,-8.351671947450754,mixed_basis
vel3,W1,62,outer,42,-201.60522336624712,-10.643076185991207,mixed_basis
vel3,W1,63,outer,42,-91.43478069003145,-25.28892924027089,mixed_basis
Bcc1,W2,0,inner,42,-33.27701125057357,-10.084251996291405,mixed_basis_boundary
Bcc1,W2,1,inner,42,-32.091503260610125,-10.66065023868532,mixed_basis_boundary
Bcc1,W2,2,inner,42,-31.299675656340053,-5.246219838251528,mixed_basis_boundary
Bcc1,W2,3,inner,42,-29.28638942157301,-4.0938891490875,mixed_basis_boundary
Bcc1,W2,4,inner,42,-100.77246155408504,-7.048307537870215,mixed_basis_boundary
Bcc1,W2,5,inner,42,-76.8433377861032,-5.09582107134236,mixed_basis_boundary
Bcc1,W2,6,inner,42,-345.3263256648103,-12.645527799032891,mixed_basis_boundary
Bcc1,W2,7,inner,42,-114.78257059493815,-30.80001127781765,mixed_basis_boundary
Bcc1,W2,8,inner,42,-154.00898570012265,-83.96643371046883,mixed_basis_boundary
Bcc1,W2,9,inner,42,-453.74457852305517,-161.6442339447953,mixed_basis_boundary
Bcc1,W2,10,inner,42,-209.02028839471345,-73.137859703075,mixed_basis_boundary
Bcc1,W2,11,inner,42,-341.0039162658689,-81.76105085323664,mixed_basis_boundary
Bcc1,W2,12,inner,42,-176.75537883521008,-92.12549991114705,mixed_basis_boundary
Bcc1,W2,13,inner,42,-1063.6596378652766,-87.73277818468716,mixed_basis_boundary
Bcc1,W2,14,inner,42,-311.1663225282707,-106.0418307216553,mixed_basis_boundary
Bcc1,W2,15,inner,42,-296.605149274296,-163.83425605422508,mixed_basis_boundary
Bcc1,W2,16,inner,42,-433.70047916101913,-142.47056157411512,mixed_basis_boundary
Bcc1,W2,17,inner,42,-2988.348124691651,-152.51341104582758,mixed_basis_boundary
Bcc1,W2,18,inner,42,-346.55046868538517,-129.82290278628196,mixed_basis_boundary
Bcc1,W2,19,inner,42,-1877.478667586016,-68.19424518080437,mixed_basis_boundary
Bcc1,W2,20,inner,42,-162.06500040567204,-46.58471192481199,mixed_basis_boundary
Bcc1,W2,21,middle,42,-81.74700250014412,-38.5454203365862,mixed_basis_boundary
Bcc1,W2,22,middle,42,-81.73517183958162,-28.325620496475516,mixed_basis_boundary
Bcc1,W2,23,middle,42,-45.55630379872593,-25.993617534657744,mixed_basis_boundary
Bcc1,W2,24,middle,42,-59.116359477045954,-18.707972385367107,mixed_basis_boundary
Bcc1,W2,25,middle,42,-152.82387883270297,-15.924375601175544,mixed_basis_boundary
Bcc1,W2,26,middle,42,-29.78876599450592,-13.96303361039191,mixed_basis_boundary
Bcc1,W2,27,middle,42,-73.96867017421599,-12.165087942801481,mixed_basis_boundary
Bcc1,W2,28,middle,42,-23.77798740180828,-7.50228252878378,mixed_basis_boundary
Bcc1,W2,29,middle,42,-34.06318516328889,-6.79482143960691,mixed_basis_boundary
Bcc1,W2,30,middle,42,-37.95982008227246,-7.084135240024105,mixed_basis_boundary
Bcc1,W2,31,middle,42,-60.57800484802766,-11.655387419032419,mixed_basis_boundary
Bcc1,W2,32,middle,42,-41.88020300615695,-13.553712191738562,mixed_basis_boundary
Bcc1,W2,33,middle,42,-98.8037318649928,-18.362908963253748,mixed_basis_boundary
Bcc1,W2,34,middle,42,-33.836084698539466,-17.36387812047355,mixed_basis_boundary
Bcc1,W2,35,middle,42,-129.21448592737812,-16.049640511652733,mixed_basis_boundary
Bcc1,W2,36,middle,42,-47.34144749083136,-20.1886005221259,mixed_basis_boundary
Bcc1,W2,37,middle,42,-60.28212087996707,-20.653691585755308,mixed_basis_boundary
Bcc1,W2,38,middle,42,-77.80138943464901,-23.230340058794354,mixed_basis_boundary
Bcc1,W2,39,middle,42,-235.63385144555772,-25.36037290575932,mixed_basis_boundary
Bcc1,W2,40,middle,42,-124.63104159974075,-31.846718935953167,mixed_basis_boundary
Bcc1,W2,41,middle,42,-218.91136996202744,-42.96054235964565,mixed_basis_boundary
Bcc1,W2,42,outer,42,-116.38099147074756,-45.68013339098651,mixed_basis_boundary
Bcc1,W2,43,outer,42,-352.85579604078345,-56.57807550245405,mixed_basis_boundary
Bcc1,W2,44,outer,42,-113.3322748436027,-45.0391251554538,mixed_basis_boundary
Bcc1,W2,45,outer,42,-115.54683454212153,-40.57595179717373,mixed_basis_boundary
Bcc1,W2,46,outer,42,-133.14990965385545,-36.41179199630417,mixed_basis_boundary
Bcc1,W2,47,outer,42,-220.08887994810323,-33.98791575155288,mixed_basis_boundary
Bcc1,W2,48,outer,42,-92.18931215128968,-27.83268116889009,mixed_basis_boundary
Bcc1,W2,49,outer,42,-91.64280413339463,-20.253008843004505,mixed_basis_boundary
Bcc1,W2,50,outer,42,-116.88148073965728,-23.86699975721517,mixed_basis_boundary
Bcc1,W2,51,outer,42,-827.8447195069973,-18.254958596071905,mixed_basis_boundary
Bcc1,W2,52,outer,42,-61.71357613529283,-28.72424458967644,mixed_basis_boundary
Bcc1,W2,53,outer,42,-93.72784242220652,-31.72706145725214,mixed_basis_boundary
Bcc1,W2,54,outer,42,-89.91466807786225,-20.013368823746205,mixed_basis_boundary
Bcc1,W2,55,outer,42,-40.1144200719422,-19.199312322228696,mixed_basis_boundary
Bcc1,W2,56,outer,42,-379.9490046959612,-25.665034691394478,mixed_basis_boundary
Bcc1,W2,57,outer,42,-100.80453947983912,-19.340724620690604,mixed_basis_boundary
Bcc1,W2,58,outer,42,-839.8963693500681,-25.548497245672774,mixed_basis_boundary
Bcc1,W2,59,outer,42,-254.73779785816973,-21.899267644895566,mixed_basis_boundary
Bcc1,W2,60,outer,42,-50.86846988631706,-16.702074633816338,mixed_basis_boundary
Bcc1,W2,61,outer,42,-410.10736639283994,-22.595141599371516,mixed_basis_boundary
Bcc1,W2,62,outer,42,-130.05413225117505,-35.642801072612926,mixed_basis_boundary
Bcc1,W2,63,outer,42,-298.9380280418304,-40.79770146518894,mixed_basis_boundary
Bcc2,W2,0,inner,42,-166.17278992508392,-5.921721003020272,mixed_basis_boundary
Bcc2,W2,1,inner,42,-63.06039723280535,-8.912254495959026,mixed_basis_boundary
Bcc2,W2,2,inner,42,-8.538064040775089,-3.5975572785891767,mixed_basis_boundary
Bcc2,W2,3,inner,42,-9.625312300657505,-3.720903671937632,mixed_basis_boundary
Bcc2,W2,4,inner,42,-10.504039416559973,-3.709188443398329,mixed_basis_boundary
Bcc2,W2,5,inner,42,-14.497661962169778,-4.0637812867247405,mixed_basis_boundary
Bcc2,W2,6,inner,42,-41.09725244898436,-4.567416414558271,mixed_basis_boundary
Bcc2,W2,7,inner,42,-6.465936624328526,-2.9451161713473497,mixed_basis_boundary
Bcc2,W2,8,inner,42,-9.73648718419301,-2.545653313449137,mixed_basis_boundary
Bcc2,W2,9,inner,42,-23.035299185512542,-1.638602849278683,mixed_basis_boundary
Bcc2,W2,10,inner,42,-44.70887569220819,-1.9042447341731303,mixed_basis_boundary
Bcc2,W2,11,inner,42,-4.472649392194518,-1.9197622533662617,mixed_basis_boundary
Bcc2,W2,12,inner,42,-368.72800231864045,-1.343234237660073,mixed_basis_boundary
Bcc2,W2,13,inner,42,-6.368896646357491,-1.800835460084589,mixed_basis_boundary
Bcc2,W2,14,inner,42,-5.975454939448943,-2.654103823901952,mixed_basis_boundary
Bcc2,W2,15,inner,42,-5.06691575257607,-1.0005170532532242,mixed_basis_boundary
Bcc2,W2,16,inner,42,-7.1487646489694825,-0.43486117545194114,mixed_basis_boundary
Bcc2,W2,17,inner,42,-8.689924204062542,-0.830266672350256,mixed_basis_boundary
Bcc2,W2,18,inner,42,-23.62083081252187,-1.3031209607727272,mixed_basis_boundary
Bcc2,W2,19,inner,42,-3.4804534709971295,-1.8085261641519543,mixed_basis_boundary
Bcc2,W2,20,inner,42,-2.575285010557612,-0.837023023188018,mixed_basis_boundary
Bcc2,W2,21,middle,42,-7.567588702187375,-1.2652246014373956,mixed_basis_boundary
Bcc2,W2,22,middle,42,-19.53512463630512,-1.3765397570004365,mixed_basis_boundary
Bcc2,W2,23,middle,42,-7.383484186702692,-2.194241533929464,mixed_basis_boundary
Bcc2,W2,24,middle,42,-20.419907047584676,-1.7763497384602969,mixed_basis_boundary
Bcc2,W2,25,middle,42,-7.854734304264877,-1.80505214107683,mixed_basis_boundary
Bcc2,W2,26,middle,42,-5.643195555145756,-1.896489755569033,mixed_basis_boundary
Bcc2,W2,27,middle,42,-6.164412099737904,-0.8981514530515796,mixed_basis_boundary
Bcc2,W2,28,middle,42,-2.4307478748412015,-0.9448039009450994,mixed_basis_boundary
Bcc2,W2,29,middle,42,-2.9355076295891145,-0.9310451843609936,mixed_basis_boundary
Bcc2,W2,30,middle,42,-2.3094053369494767,-0.9234853717127262,mixed_basis_boundary
Bcc2,W2,31,middle,42,-41.8478774333278,-1.2554672056593499,mixed_basis_boundary
Bcc2,W2,32,middle,42,-9.358442691829413,-1.933361293552135,mixed_basis_boundary
Bcc2,W2,33,middle,42,-20.126454469151053,-1.803186804227239,mixed_basis_boundary
Bcc2,W2,34,middle,42,-3.082633123264411,-2.1343756817506794,mixed_basis_boundary
Bcc2,W2,35,middle,42,-7.12811413502771,-2.169155095034644,mixed_basis_boundary
Bcc2,W2,36,middle,42,-12.863288787621414,-1.9000503147295096,mixed_basis_boundary
Bcc2,W2,37,middle,42,-16.640064931482947,-1.237464315662091,mixed_basis_boundary
Bcc2,W2,38,middle,42,-3.9468938506902926,-1.7523029275031654,mixed_basis_boundary
Bcc2,W2,39,middle,42,-24.073781848999978,-4.097145689911514,mixed_basis_boundary
Bcc2,W2,40,middle,42,-16.258128844980376,-5.68399516186906,mixed_basis_boundary
Bcc2,W2,41,middle,42,-45.35603713757381,-8.418778015615139,mixed_basis_boundary
Bcc2,W2,42,outer,42,-98.34809067828634,-9.96071618296818,mixed_basis_boundary
Bcc2,W2,43,outer,42,-140.34517307829583,-10.84996133618101,mixed_basis_boundary
Bcc2,W2,44,outer,42,-280.9346442627675,-20.00900700646192,mixed_basis_boundary
Bcc2,W2,45,outer,42,-70.78449847987297,-23.00653128270233,mixed_basis_boundary
Bcc2,W2,46,outer,42,-64.9513512705415,-25.434233803507837,mixed_basis_boundary
Bcc2,W2,47,outer,42,-87.31074150420645,-47.34728138801619,mixed_basis_boundary
Bcc2,W2,48,outer,42,-183.59270649810816,-59.47321916982109,mixed_basis_boundary
Bcc2,W2,49,outer,42,-222.82556691801008,-75.63418081889859,mixed_basis_boundary
Bcc2,W2,50,outer,42,-1698.7822599423782,-116.27943906801123,mixed_basis_boundary
Bcc2,W2,51,outer,42,-730.8634315493858,-177.26826887822534,mixed_basis_boundary
Bcc2,W2,52,outer,42,-498.6930071572933,-224.95925558905975,mixed_basis_boundary
Bcc2,W2,53,outer,42,-496.2978941233235,-208.78114936265646,mixed_basis_boundary
Bcc2,W2,54,outer,42,-558.5153096124797,-256.41934831420826,mixed_basis_boundary
Bcc2,W2,55,outer,42,-1037.3109555209421,-241.10454826955777,mixed_basis_boundary
Bcc2,W2,56,outer,42,-665.2784719799432,-282.05150829418557,mixed_basis_boundary
Bcc2,W2,57,outer,42,-407.17545184656603,-263.5485126555254,mixed_basis_boundary
Bcc2,W2,58,outer,42,-535.1928380686137,-201.78216074737875,mixed_basis_boundary
Bcc2,W2,59,outer,42,-759.614294773123,-299.5040783526431,mixed_basis_boundary
Bcc2,W2,60,outer,42,-56376.636281958614,-413.95902438315755,mixed_basis_boundary
Bcc2,W2,61,outer,42,-1079.252910905646,-409.0537083733701,mixed_basis_boundary
Bcc2,W2,62,outer,42,-16453.787081654948,-520.8986016728662,mixed_basis_boundary
Bcc2,W2,63,outer,42,-2515.2448511031794,-846.7820876275684,mixed_basis_boundary
Bcc3,W2,0,inner,42,-5.0712495485154045,-0.5352638463449392,mixed_basis_boundary
Bcc3,W2,1,inner,42,-50.72104329300501,-0.29964465088603887,mixed_basis_boundary
Bcc3,W2,2,inner,42,-3.0403943300780782,-0.5721856702188577,mixed_basis_boundary
Bcc3,W2,3,inner,42,-4.088707704070547,-0.836791789208824,mixed_basis_boundary
Bcc3,W2,4,inner,42,-7.2917045692833105,-0.6247225103862966,mixed_basis_boundary
Bcc3,W2,5,inner,42,-2.206828689056684,-0.24759175345509843,mixed_basis_boundary
Bcc3,W2,6,inner,42,-57.155480547024204,-0.5367580620184693,mixed_basis_boundary
Bcc3,W2,7,inner,42,-7.997378022735782,-1.2081315781973017,mixed_basis_boundary
Bcc3,W2,8,inner,42,-16.003539244227884,-1.040955684647026,mixed_basis_boundary
Bcc3,W2,9,inner,42,-2.509021172900882,-0.6520839192464503,mixed_basis_boundary
Bcc3,W2,10,inner,42,-0.9744462767018938,-0.2250900947848885,mixed_basis_boundary
Bcc3,W2,11,inner,42,-1.5214628960052663,-0.45247268536445817,mixed_basis_boundary
Bcc3,W2,12,inner,42,-2.3634188425206277,-0.7441017406257903,mixed_basis_boundary
Bcc3,W2,13,inner,42,-4.515756782617859,-0.6936735305775404,mixed_basis_boundary
Bcc3,W2,14,inner,42,-2.7015318031041238,-0.9432788739837024,mixed_basis_boundary
Bcc3,W2,15,inner,42,-4.5716406435219525,-0.8348633708182552,mixed_basis_boundary
Bcc3,W2,16,inner,42,-4.52561254117194,-0.7992573654440024,mixed_basis_boundary
Bcc3,W2,17,inner,42,-2.529194510431524,-0.9381073748535242,mixed_basis_boundary
Bcc3,W2,18,inner,42,-10.630053361608246,-1.7913905825158456,mixed_basis_boundary
Bcc3,W2,19,inner,42,-4.484458695689504,-1.5619150730731601,mixed_basis_boundary
Bcc3,W2,20,inner,42,-3.4739966236051547,-1.7268908053529797,mixed_basis_boundary
Bcc3,W2,21,middle,42,-1.8335660334753368,-0.7187356301907171,mixed_basis_boundary
Bcc3,W2,22,middle,42,-3.1263742288867427,-1.25821078218372,mixed_basis_boundary
Bcc3,W2,23,middle,42,-19.451437410666017,-1.4088608074197249,mixed_basis_boundary
Bcc3,W2,24,middle,42,-2.209990590748651,-1.5334351843304155,mixed_basis_boundary
Bcc3,W2,25,middle,42,-29.858586774211435,-1.4001663752372342,mixed_basis_boundary
Bcc3,W2,26,middle,42,-4.111421018481543,-1.3945752427630487,mixed_basis_boundary
Bcc3,W2,27,middle,42,-5.31566806082296,-1.7636359750086341,mixed_basis_boundary
Bcc3,W2,28,middle,42,-5.208161999286813,-2.0818277862540024,mixed_basis_boundary
Bcc3,W2,29,middle,42,-63.740012334583916,-2.8891810720979327,mixed_basis_boundary
Bcc3,W2,30,middle,42,-17.36267978451903,-1.9186603843956265,mixed_basis_boundary
Bcc3,W2,31,middle,42,-19.888793148592793,-2.760498496511284,mixed_basis_boundary
Bcc3,W2,32,middle,42,-7.205415289205249,-3.4544164983997034,mixed_basis_boundary
Bcc3,W2,33,middle,42,-16.702449096543244,-5.481154785001278,mixed_basis_boundary
Bcc3,W2,34,middle,42,-18.174351332243113,-8.156199999891289,mixed_basis_boundary
Bcc3,W2,35,middle,42,-15.092815281146505,-6.240309542577018,mixed_basis_boundary
Bcc3,W2,36,middle,42,-20.52947004688056,-5.673056165623247,mixed_basis_boundary
Bcc3,W2,37,middle,42,-42.65290890996279,-5.88922679240463,mixed_basis_boundary
Bcc3,W2,38,middle,42,-102.91962632732603,-8.202363270789501,mixed_basis_boundary
Bcc3,W2,39,middle,42,-92.34854567242508,-12.206177298366548,mixed_basis_boundary
Bcc3,W2,40,middle,42,-71.34390323520381,-16.24168411101083,mixed_basis_boundary
Bcc3,W2,41,middle,42,-38.30463583229244,-20.102871730670465,mixed_basis_boundary
Bcc3,W2,42,outer,42,-86.25499723071228,-19.1902647704759,mixed_basis_boundary
Bcc3,W2,43,outer,42,-188.91947130406697,-23.086376466526858,mixed_basis_boundary
Bcc3,W2,44,outer,42,-66.98719408513743,-18.32297552718969,mixed_basis_boundary
Bcc3,W2,45,outer,42,-84.45622406540676,-25.430268882882068,mixed_basis_boundary
Bcc3,W2,46,outer,42,-1324.7565033093617,-30.338516274172083,mixed_basis_boundary
Bcc3,W2,47,outer,42,-56.00069547475852,-27.13529546720399,mixed_basis_boundary
Bcc3,W2,48,outer,42,-75.02348351267639,-37.659821029490026,mixed_basis_boundary
Bcc3,W2,49,outer,42,-66.57009781312962,-37.22830321998182,mixed_basis_boundary
Bcc3,W2,50,outer,42,-117.09907779113774,-52.32998964223569,mixed_basis_boundary
Bcc3,W2,51,outer,42,-144.21209637795744,-49.169520698782634,mixed_basis_boundary
Bcc3,W2,52,outer,42,-102.08232097867514,-41.56033266019285,mixed_basis_boundary
Bcc3,W2,53,outer,42,-215.77126437328678,-68.04436461404865,mixed_basis_boundary
Bcc3,W2,54,outer,42,-191.87114036353827,-66.15880547336573,mixed_basis_boundary
Bcc3,W2,55,outer,42,-222.6374833165589,-48.862455807617536,mixed_basis_boundary
Bcc3,W2,56,outer,42,-245.62613477566248,-63.434711459955516,mixed_basis_boundary
Bcc3,W2,57,outer,42,-623.2640126416021,-78.38167630090413,mixed_basis_boundary
Bcc3,W2,58,outer,42,-579.0069092595344,-105.2189142714576,mixed_basis_boundary
Bcc3,W2,59,outer,42,-247.2859346535284,-108.58748436599413,mixed_basis_boundary
Bcc3,W2,60,outer,42,-335.1021507493052,-150.50509357695432,mixed_basis_boundary
Bcc3,W2,61,outer,42,-6434.098945876483,-217.73787241940903,mixed_basis_boundary
Bcc3,W2,62,outer,42,-1779.267269994637,-240.67014629310574,mixed_basis_boundary
Bcc3,W2,63,outer,42,-1201.0388250389578,-294.1245580402582,mixed_basis_boundary
aggregate_focus,W2,0,inner,126,-57.32773735756237,-0.6568118873556433,mixed_basis_boundary
aggregate_focus,W2,1,inner,126,-38.544524133917285,-0.6448841611579255,mixed_basis_boundary
aggregate_focus,W2,2,inner,126,-5.708824046990923,-0.9429779800231377,mixed_basis_boundary
aggregate_focus,W2,3,inner,126,-12.573488580811837,-1.3902182190048649,mixed_basis_boundary
aggregate_focus,W2,4,inner,126,-8.34270221239254,-1.9054921688319246,mixed_basis_boundary
aggregate_focus,W2,5,inner,126,-8.79439421657234,-1.7448048819780206,mixed_basis_boundary
aggregate_focus,W2,6,inner,126,-364.58119055391677,-1.9043829775965708,mixed_basis_boundary
aggregate_focus,W2,7,inner,126,-13.567643390501145,-1.9032064325201692,mixed_basis_boundary
aggregate_focus,W2,8,inner,126,-10.703783751570564,-1.7981302002151083,mixed_basis_boundary
aggregate_focus,W2,9,inner,126,-11.488666756945214,-1.2096892667173746,mixed_basis_boundary
aggregate_focus,W2,10,inner,126,-19.44874972847626,-0.7488811728759808,mixed_basis_boundary
aggregate_focus,W2,11,inner,126,-6.333989238730515,-1.024092090046527,mixed_basis_boundary
aggregate_focus,W2,12,inner,126,-126.97191230319127,-0.9152616847569013,mixed_basis_boundary
aggregate_focus,W2,13,inner,126,-6.431061482771953,-0.8089067150294393,mixed_basis_boundary
aggregate_focus,W2,14,inner,126,-4.097657396068794,-0.7961751375294539,mixed_basis_boundary
