axis,boundary_over_interior,boundary_rms,channel,display_name,interior_rms,subject,variant,width
r,2.24275365225324,0.17888703908688267,rho,W2,0.07976223287259357,predicted_residual,mixed_basis_boundary,4
r,1.237362926133503,0.19407215356034593,rho,W2,0.1568433557054924,prediction_error,mixed_basis_boundary,4
r,2.384315426288734,0.15713465364002333,rho,W2,0.06590346726255453,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
r,0.8785415713130609,0.13778604532247418,rho,W2,0.15683497494209672,truth_residual,mixed_basis_boundary,4
r,0.9197193602658805,0.12527735569894355,rho,W2,0.1362125895259259,truth_spectral_reconstruction_error,mixed_basis_boundary,4
r,2.3957004883345916,0.21344856262353187,vel1,W2,0.08909651421906832,predicted_residual,mixed_basis_boundary,4
r,1.1790322335433303,0.27527150267427225,vel1,W2,0.23347241478462585,prediction_error,mixed_basis_boundary,4
r,2.515110749103366,0.19099628293281218,vel1,W2,0.07593951200793131,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
r,1.0541056844546461,0.23555447753988976,vel1,W2,0.22346381488470637,truth_residual,mixed_basis_boundary,4
r,1.1427858224063256,0.21851215246930802,vel1,W2,0.19121006595023585,truth_spectral_reconstruction_error,mixed_basis_boundary,4
r,2.4580893729874744,2.3087451627897364,vel2,W2,0.9392437834690158,predicted_residual,mixed_basis_boundary,4
r,1.61904699453991,2.73814209617578,vel2,W2,1.691206064684915,prediction_error,mixed_basis_boundary,4
r,2.524191502738231,1.9812782845864134,vel2,W2,0.7849159948590002,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
r,1.5637683679545078,3.039328155506215,vel2,W2,1.9435922978041933,truth_residual,mixed_basis_boundary,4
r,1.6905667179269375,2.4688316174214795,vel2,W2,1.4603574004159336,truth_spectral_reconstruction_error,mixed_basis_boundary,4
r,2.5372280782608425,2.4543720017054196,vel3,W2,0.9673438595192368,predicted_residual,mixed_basis_boundary,4
r,3.1655858890905884,3.712992076730444,vel3,W2,1.1729241305776463,prediction_error,mixed_basis_boundary,4
r,2.528593349879635,2.2550745598931923,vel3,W2,0.8918296649006601,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
r,3.420668847629902,3.7457233762784927,vel3,W2,1.095026599512494,truth_residual,mixed_basis_boundary,4
r,3.367527468262746,3.2788702554933473,vel3,W2,0.9736729058322617,truth_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.22699339761512521,0.27332375706692025,Bcc1,W2,1.2041044362459814,predicted_residual,mixed_basis_boundary,2
theta,0.2689871800112842,0.2734783865809651,Bcc1,W2,1.0166967309352533,prediction_error,mixed_basis_boundary,2
theta,0.2995358874857247,0.3016173479211172,Bcc1,W2,1.0069489517695662,prediction_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.009761876421337823,0.0127789622181282,Bcc1,W2,1.3090682228055595,truth_residual,mixed_basis_boundary,2
theta,0.14794412535545787,0.17351058932522337,Bcc1,W2,1.1728116199838166,truth_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.4417450642626588,8.440006946337778,Bcc2,W2,19.106058288224368,predicted_residual,mixed_basis_boundary,2
theta,0.5980652632679031,9.796834032841195,Bcc2,W2,16.380877864917405,prediction_error,mixed_basis_boundary,2
theta,0.35640149320074255,5.47360086805637,Bcc2,W2,15.357962782084567,prediction_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.4537413987457005,9.687948490197439,Bcc2,W2,21.35125540005454,truth_residual,mixed_basis_boundary,2
theta,0.4332511397461681,7.707668674440962,Bcc2,W2,17.790302130438036,truth_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.22828952278638776,6.026929909597494,Bcc3,W2,26.400378940022307,predicted_residual,mixed_basis_boundary,2
theta,0.8994081441106238,14.793266417627216,Bcc3,W2,16.447779036129898,prediction_error,mixed_basis_boundary,2
theta,0.3119329175841022,6.734389417525619,Bcc3,W2,21.589223316612355,prediction_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.6001172776719247,16.00480585852944,Bcc3,W2,26.669463543222683,truth_residual,mixed_basis_boundary,2
theta,0.6334055327538979,14.24516490660833,Bcc3,W2,22.489801825180958,truth_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.3185484856847933,3.6782907178466493,all,W2,11.547035641809178,predicted_residual,mixed_basis_boundary,2
theta,0.7716069818858383,6.375246356652685,all,W2,8.262297395328549,prediction_error,mixed_basis_boundary,2
theta,0.3279921087285491,3.0800822280113263,all,W2,9.390720526634516,prediction_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.553454095142468,6.710365994723814,all,W2,12.124521353476402,truth_residual,mixed_basis_boundary,2
theta,0.5692217142226471,5.792613277853726,all,W2,10.17637439528174,truth_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.3065837206167345,0.025600785127562566,press,W2,0.08350340675644204,predicted_residual,mixed_basis_boundary,2
theta,0.7092609185147664,0.12410832837132539,press,W2,0.17498261236670906,prediction_error,mixed_basis_boundary,2
theta,0.31958800801143084,0.024534981071507093,press,W2,0.0767706561462392,prediction_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.6427133398727575,0.12161420451900025,press,W2,0.18921997875923516,truth_residual,mixed_basis_boundary,2
theta,0.6647829265725541,0.11476621195391012,press,W2,0.1726371231367426,truth_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.5263042221450598,0.052681965988030384,rho,W2,0.10009793532211148,predicted_residual,mixed_basis_boundary,2
theta,0.3456014140748266,0.057582491142768075,rho,W2,0.16661532273215995,prediction_error,mixed_basis_boundary,2
theta,0.4916026711405219,0.04179898396311313,rho,W2,0.08502594964779009,prediction_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.14527816564272109,0.023177634364887262,rho,W2,0.15953969588167455,truth_residual,mixed_basis_boundary,2
theta,0.2508104553207097,0.034869396774289796,rho,W2,0.1390268867767196,truth_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.5274985426532366,0.06069239295047856,vel1,W2,0.11505698697328177,predicted_residual,mixed_basis_boundary,2
theta,1.4310531094064716,0.33147801026990487,vel1,W2,0.2316322211181842,prediction_error,mixed_basis_boundary,2
theta,0.37942777207986766,0.03822420545298258,vel1,W2,0.10074171756973176,prediction_spectral_reconstruction_error,mixed_basis_boundary,2
theta,1.5081643489335872,0.32659407434039545,vel1,W2,0.21655071913835378,truth_residual,mixed_basis_boundary,2
theta,1.6440437088132203,0.30451735655800927,vel1,W2,0.18522461107669094,truth_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.38799790328742184,0.47817195436343024,vel2,W2,1.2324086040465252,predicted_residual,mixed_basis_boundary,2
theta,0.38280376474887273,0.7297064769872066,vel2,W2,1.9062155187159908,prediction_error,mixed_basis_boundary,2
theta,0.40105319533575906,0.418089471257287,vel2,W2,1.0424788435042023,prediction_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.2541972787198981,0.5532501671440448,vel2,W2,2.1764598343858563,truth_residual,mixed_basis_boundary,2
theta,0.2872128950258083,0.47955266241698424,vel2,W2,1.6696766430834964,truth_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.4736012049364618,0.6086949533634273,vel3,W2,1.2852478984826265,predicted_residual,mixed_basis_boundary,2
theta,1.9660325799927878,3.097673575407202,vel3,W2,1.575596257625886,prediction_error,mixed_basis_boundary,2
theta,0.47319313752576986,0.5597883676343023,vel3,W2,1.1830018722615487,prediction_spectral_reconstruction_error,mixed_basis_boundary,2
theta,2.047141785687794,3.1294880527868507,vel3,W2,1.528710944530602,truth_residual,mixed_basis_boundary,2
theta,1.7211228614958414,2.3947597084416956,vel3,W2,1.3913938173829097,truth_spectral_reconstruction_error,mixed_basis_boundary,2
theta,0.16187968942456532,0.20173041333121047,Bcc1,W2,1.2461749466427985,predicted_residual,mixed_basis_boundary,4
theta,0.1919266827476421,0.20193594029862721,Bcc1,W2,1.0521514643388379,prediction_error,mixed_basis_boundary,4
theta,0.22209258630886342,0.2313627082602306,Bcc1,W2,1.041739898235393,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.009242494474899046,0.01252367588372365,Bcc1,W2,1.3550103727663243,truth_residual,mixed_basis_boundary,4
theta,0.115796837331862,0.14054248548606318,Bcc1,W2,1.2136988256707104,truth_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.3829313206692119,7.543597063199972,Bcc2,W2,19.699608405018317,predicted_residual,mixed_basis_boundary,4
theta,0.49770197922878673,8.391779355489254,Bcc2,W2,16.861052810142972,prediction_error,mixed_basis_boundary,4
theta,0.27223034825012526,4.32310702134065,Bcc2,W2,15.8803272637648,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.3732753598867191,8.22459788728811,Bcc2,W2,22.033594421512568,truth_residual,mixed_basis_boundary,4
theta,0.3343467176455978,6.146418028105462,Bcc2,W2,18.383365840667732,truth_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.1601317131619178,4.375505964384826,Bcc3,W2,27.324418617569627,predicted_residual,mixed_basis_boundary,4
theta,0.6247059656778252,10.626480192306575,Bcc3,W2,17.01037092030411,prediction_error,mixed_basis_boundary,4
theta,0.2308864194947094,5.156721087537378,Bcc3,W2,22.334449548062487,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.4143554056834336,11.435604306627061,Bcc3,W2,27.598540165694935,truth_residual,mixed_basis_boundary,4
theta,0.44845584843525343,10.429604354916142,Bcc3,W2,23.25670273073032,truth_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.2590949422700297,3.092449082835654,all,W2,11.935582592780573,predicted_residual,mixed_basis_boundary,4
theta,0.5715233163792944,4.871529377484747,all,W2,8.523763139440721,prediction_error,mixed_basis_boundary,4
theta,0.24590591801628103,2.3885456012171122,all,W2,9.713249768388943,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.4037348132909618,5.059802266974562,all,W2,12.532489397509762,truth_residual,mixed_basis_boundary,4
theta,0.4123650096612661,4.3379566284688496,all,W2,10.519701058128645,truth_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.24214491824582068,0.020907701836590343,press,W2,0.08634375640857044,predicted_residual,mixed_basis_boundary,4
theta,0.5940288389185779,0.10672534424347395,press,W2,0.17966357397355676,prediction_error,mixed_basis_boundary,4
theta,0.2413253138271529,0.019162589000420806,press,W2,0.07940563174464922,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.5386720992141838,0.10479786554799071,press,W2,0.19454853091680469,truth_residual,mixed_basis_boundary,4
theta,0.5582538826882416,0.09903625363648826,press,W2,0.1774036091958456,truth_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.4414149902834892,0.045526618586598726,rho,W2,0.10313790783897087,predicted_residual,mixed_basis_boundary,4
theta,0.28730199031724885,0.04945518639042463,rho,W2,0.17213659514093338,prediction_error,mixed_basis_boundary,4
theta,0.3888978641826592,0.03413482255898531,rho,W2,0.08777323226170439,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.11608691049214023,0.019165550675764368,rho,W2,0.16509656941091552,truth_residual,mixed_basis_boundary,4
theta,0.19299600121475272,0.027757802317614672,rho,W2,0.14382578987596584,truth_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.4643757902051308,0.05497520624035074,vel1,W2,0.11838516864986931,predicted_residual,mixed_basis_boundary,4
theta,1.0618596910129927,0.2518877235055379,vel1,W2,0.23721375398028535,prediction_error,mixed_basis_boundary,4
theta,0.2972383966876271,0.03094898923217855,vel1,W2,0.10412177422926747,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
theta,1.111761816332749,0.24654791230369827,vel1,W2,0.2217632488197515,truth_residual,mixed_basis_boundary,4
theta,1.202421572219379,0.2280035256642396,vel1,W2,0.1896202887007427,truth_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.3200884226490906,0.40739855587008905,vel2,W2,1.2727687946299626,predicted_residual,mixed_basis_boundary,4
theta,0.34054029294271443,0.6696767555845413,vel2,W2,1.966512537467025,prediction_error,mixed_basis_boundary,4
theta,0.30882104811944777,0.3327616681633447,vel2,W2,1.0775226306292343,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.24459875788173682,0.5498849879826401,vel2,W2,2.2481103041762327,truth_residual,mixed_basis_boundary,4
theta,0.23317634673233364,0.4025401940041981,vel2,W2,1.7263337368703162,truth_spectral_reconstruction_error,mixed_basis_boundary,4
theta,0.37126658498818227,0.4927686119271705,vel3,W2,1.3272635670750055,predicted_residual,mixed_basis_boundary,4
theta,1.5431251146444365,2.437994644782348,vel3,W2,1.5799073073501921,prediction_error,mixed_basis_boundary,4
theta,0.35979170152407836,0.43980148333849134,vel3,W2,1.22237806340583,prediction_spectral_reconstruction_error,mixed_basis_boundary,4
theta,1.6029675655637794,2.453786646780723,vel3,W2,1.5307774776576355,truth_residual,mixed_basis_boundary,4
theta,1.3858611230369866,1.934808634376343,vel3,W2,1.396105715222308,truth_spectral_reconstruction_error,mixed_basis_boundary,4
r,2.4740327836360296,2.0284259773080087,Bcc1,Stage-T,0.8198864585484099,predicted_residual,stage_t,2
r,1.5716872918509326,1.4061204573087172,Bcc1,Stage-T,0.8946566308701065,prediction_error,stage_t,2
r,2.7571727929633805,1.7920086262108448,Bcc1,Stage-T,0.6499442584027578,prediction_spectral_reconstruction_error,stage_t,2
r,1.5275692071185356,1.860233494898108,Bcc1,Stage-T,1.2177736276885807,truth_residual,stage_t,2
r,1.6073143217901966,1.7231397976813054,Bcc1,Stage-T,1.07206149682167,truth_spectral_reconstruction_error,stage_t,2
r,1.6474045066001464,29.19147284165079,Bcc2,Stage-T,17.719675237440676,predicted_residual,stage_t,2
r,1.8226712434457406,28.223997576360144,Bcc2,Stage-T,15.484963444643466,prediction_error,stage_t,2
r,2.1042107915660995,27.357874389670396,Bcc2,Stage-T,13.001489441705967,prediction_spectral_reconstruction_error,stage_t,2
r,2.0087839172587527,38.33394954336177,Bcc2,Stage-T,19.083162312287644,truth_residual,stage_t,2
r,2.3376710242545684,36.09985389533981,Bcc2,Stage-T,15.442657893597863,truth_spectral_reconstruction_error,stage_t,2
r,2.7262509675083133,52.476888899061656,Bcc3,Stage-T,19.24873737762429,predicted_residual,stage_t,2
r,2.862274076967328,37.41725179433396,Bcc3,Stage-T,13.07256076398482,prediction_error,stage_t,2
r,3.012927374395504,46.00526550516127,Bcc3,Stage-T,15.26929122026763,prediction_spectral_reconstruction_error,stage_t,2
r,2.7335617406997246,60.272114136746694,Bcc3,Stage-T,22.04893097505766,truth_residual,stage_t,2
r,2.9467663211445605,54.555015170853345,Bcc3,Stage-T,18.51351930398862,truth_spectral_reconstruction_error,stage_t,2
r,2.2925088918266856,21.289176338128087,all,Stage-T,9.286409493995349,predicted_residual,stage_t,2
r,2.3100050682051405,16.680241426195476,all,Stage-T,7.220867891495978,prediction_error,stage_t,2
r,2.6660652441956603,18.981317529968386,all,Stage-T,7.119599781473076,prediction_spectral_reconstruction_error,stage_t,2
r,2.4462569475608755,25.331214756444915,all,Stage-T,10.355091594814793,truth_residual,stage_t,2
r,2.7103608298268194,23.199652584493876,all,Stage-T,8.559617719230483,truth_spectral_reconstruction_error,stage_t,2
r,1.973351852953006,0.1425806348272439,press,Stage-T,0.07225302199092386,predicted_residual,stage_t,2
r,1.1811347437089952,0.21547871815296318,press,Stage-T,0.18243364637324755,prediction_error,stage_t,2
r,2.264837330393269,0.13477066450111505,press,Stage-T,0.05950567075725183,prediction_spectral_reconstruction_error,stage_t,2
r,1.0745270274507588,0.1986007288688643,press,Stage-T,0.1848261828648748,truth_residual,stage_t,2
r,1.1392259762098778,0.18895887307006703,press,Stage-T,0.16586601518578387,truth_spectral_reconstruction_error,stage_t,2
r,1.7862813917170528,0.12271750406933267,rho,Stage-T,0.06869998458158441,predicted_residual,stage_t,2
r,0.9770659330958379,0.1516743658287581,rho,Stage-T,0.15523452480650632,prediction_error,stage_t,2
r,2.126386530594237,0.11484324392127515,rho,Stage-T,0.05400863966589424,prediction_spectral_reconstruction_error,stage_t,2
r,0.8370029000218697,0.13061375368855316,rho,Stage-T,0.15604934425572528,truth_residual,stage_t,2
r,0.9313976906443815,0.12369359586693594,rho,Stage-T,0.13280427588494376,truth_spectral_reconstruction_error,stage_t,2
r,2.0143778688467506,0.16835435572611077,vel1,Stage-T,0.08357635294240755,predicted_residual,stage_t,2
r,1.1697830509483773,0.27234064682007375,vel1,Stage-T,0.2328129533072643,prediction_error,stage_t,2
r,2.3947165803687374,0.16030704613515329,vel1,Stage-T,0.06694197027293697,prediction_spectral_reconstruction_error,stage_t,2
r,1.1128731872852078,0.24856273811415644,vel1,Stage-T,0.22335225698132902,truth_residual,stage_t,2
r,1.2383321096805417,0.2359929593312494,vel1,Stage-T,0.1905732375720513,truth_spectral_reconstruction_error,stage_t,2
r,1.7095788155844178,3.2893416831300235,vel2,Stage-T,1.924065537748001,predicted_residual,stage_t,2
r,1.5822483168582613,3.066405342895633,vel2,Stage-T,1.938005122346623,prediction_error,stage_t,2
r,2.1266016002659347,3.0796626436508223,vel2,Stage-T,1.4481615377632115,prediction_spectral_reconstruction_error,stage_t,2
r,1.4848534738587345,3.0240474567714846,vel2,Stage-T,2.0365965464005007,truth_residual,stage_t,2
r,1.80595100713621,2.732858011268237,vel2,Stage-T,1.5132514672155317,truth_spectral_reconstruction_error,stage_t,2
r,2.1984427589783047,2.2064165811497087,vel3,Stage-T,1.0036270319701706,predicted_residual,stage_t,2
r,3.147929337918987,4.2041922234223765,vel3,Stage-T,1.3355421205870068,prediction_error,stage_t,2
r,2.423056627128414,2.152419559962499,vel3,Stage-T,0.8883075764157236,prediction_spectral_reconstruction_error,stage_t,2
r,3.23345335862098,4.291903658992893,vel3,Stage-T,1.327343611606424,truth_residual,stage_t,2
r,3.3716329823408975,3.9746012741047374,vel3,Stage-T,1.1788356843469967,truth_spectral_reconstruction_error,stage_t,2
r,2.7225866825464715,1.9107623459769167,Bcc1,Stage-T,0.7018187366544213,predicted_residual,stage_t,4
r,1.5359414653171621,1.3275398971753938,Bcc1,Stage-T,0.8643167250525822,prediction_error,stage_t,4
r,2.8707299301918505,1.6066411484127896,Bcc1,Stage-T,0.5596629385145324,prediction_spectral_reconstruction_error,stage_t,4
r,1.5717285477675185,1.8310038780307896,Bcc1,Stage-T,1.1649619017428585,truth_residual,stage_t,4
r,1.5873897382990894,1.63540897882452,Bcc1,Stage-T,1.0302504415688638,truth_spectral_reconstruction_error,stage_t,4
r,1.7555747246119597,29.15703929307246,Bcc2,Stage-T,16.608258756696976,predicted_residual,stage_t,4
r,1.897198793449124,27.312164913140922,Bcc2,Stage-T,14.396048009016056,prediction_error,stage_t,4
r,2.2185687261138565,26.036722098187557,Bcc2,Stage-T,11.735819491061985,prediction_spectral_reconstruction_error,stage_t,4
r,2.1083590983973606,36.68998412152429,Bcc2,Stage-T,17.402151345761574,truth_residual,stage_t,4
r,2.4198624422498174,33.338959397138986,Bcc2,Stage-T,13.777212627897466,truth_spectral_reconstruction_error,stage_t,4
r,3.027059777956638,48.538274929445066,Bcc3,Stage-T,16.034792336413638,predicted_residual,stage_t,4
r,3.052652482791069,33.63994458740398,Bcc3,Stage-T,11.019906385363152,prediction_error,stage_t,4
r,3.1365224455748213,40.49652284724457,Bcc3,Stage-T,12.91128106045576,prediction_spectral_reconstruction_error,stage_t,4
r,2.9953027709389177,55.39367102516123,Bcc3,Stage-T,18.493513097441348,truth_residual,stage_t,4
r,3.067553942931869,48.2431561679788,Bcc3,Stage-T,15.726913712190358,truth_spectral_reconstruction_error,stage_t,4
r,2.4497084697072586,20.078450294278245,all,Stage-T,8.196261123544073,predicted_residual,stage_t,4
r,2.3851493097414087,15.417410536289125,all,Stage-T,6.463918411028381,prediction_error,stage_t,4
r,2.75624373557559,17.07662242614298,all,Stage-T,6.195614054639055,prediction_spectral_reconstruction_error,stage_t,4
r,2.6113876020569617,23.562017927578317,all,Stage-T,9.022796121502136,truth_residual,stage_t,4
r,2.8001860097189475,20.79670337763001,all,Stage-T,7.426900679257861,truth_spectral_reconstruction_error,stage_t,4
r,2.193466732945274,0.14173809568517073,press,Stage-T,0.0646183019584036,predicted_residual,stage_t,4
r,1.1902961834245231,0.2143029302597789,press,Stage-T,0.18004168478741314,prediction_error,stage_t,4
r,2.5079820320524777,0.12987396002292978,press,Stage-T,0.05178424660269347,prediction_spectral_reconstruction_error,stage_t,4
r,1.101636273898828,0.201914775104462,press,Stage-T,0.1832862441882569,truth_residual,stage_t,4
r,1.1430041457027664,0.1877790933234486,press,Stage-T,0.16428557501687294,truth_spectral_reconstruction_error,stage_t,4
r,1.9881721268229284,0.12446819571215396,rho,Stage-T,0.06260433592892806,predicted_residual,stage_t,4
r,1.005202148035279,0.15571932889219128,rho,Stage-T,0.15491344621233946,prediction_error,stage_t,4
r,2.356057449292567,0.11221518956130491,rho,Stage-T,0.04762837578302634,prediction_spectral_reconstruction_error,stage_t,4
r,0.8785415713130609,0.13778604532247418,rho,Stage-T,0.15683497494209672,truth_residual,stage_t,4
r,0.9387536618325567,0.1250849896378886,rho,Stage-T,0.13324580741843192,truth_spectral_reconstruction_error,stage_t,4
r,2.059449659558168,0.1584696667461342,vel1,Stage-T,0.07694757966559479,predicted_residual,stage_t,4
r,1.0993911175776732,0.2555707947627208,vel1,Stage-T,0.23246576279952932,prediction_error,stage_t,4
r,2.4838200056479156,0.1475264139192864,vel1,Stage-T,0.05939496967728282,prediction_spectral_reconstruction_error,stage_t,4
r,1.0541056844546461,0.23555447753988976,vel1,Stage-T,0.22346381488470637,truth_residual,stage_t,4
r,1.1720875245714883,0.22193607912206514,vel1,Stage-T,0.18935111454513973,truth_spectral_reconstruction_error,stage_t,4
r,1.850529044445934,3.301226064678084,vel2,Stage-T,1.7839363692162435,predicted_residual,stage_t,4
r,1.6154198012996177,2.9876909102066507,vel2,Stage-T,1.849482659431951,prediction_error,stage_t,4
r,2.1865375526787627,2.8822778569561494,vel2,Stage-T,1.318192707655546,prediction_spectral_reconstruction_error,stage_t,4
r,1.5637683679545078,3.039328155506215,vel2,Stage-T,1.9435922978041933,truth_residual,stage_t,4
r,1.7829718507835612,2.555383086760688,vel2,Stage-T,1.433215608893475,truth_spectral_reconstruction_error,stage_t,4
r,2.3697996697999124,2.1086517288188733,vel3,Stage-T,0.8898016805770387,predicted_residual,stage_t,4
r,3.185979833815448,3.6260165588467315,vel3,Stage-T,1.138116607130029,prediction_error,stage_t,4
r,2.6148541655410464,2.0171647029639734,vel3,Stage-T,0.7714253167715747,prediction_spectral_reconstruction_error,stage_t,4
r,3.420668847629902,3.7457233762784927,vel3,Stage-T,1.095026599512494,truth_residual,stage_t,4
r,3.5717435188319766,3.439473915609759,vel3,Stage-T,0.9629677767944905,truth_spectral_reconstruction_error,stage_t,4
theta,0.18563804650856222,0.18039825905824466,Bcc1,Stage-T,0.9717741726501314,predicted_residual,stage_t,2
theta,0.1873930325417174,0.18071965133480672,Bcc1,Stage-T,0.964388317343522,prediction_error,stage_t,2
theta,0.22485532779933173,0.17909209513481608,Bcc1,Stage-T,0.7964769920623973,prediction_spectral_reconstruction_error,stage_t,2
theta,0.009761876421337823,0.0127789622181282,Bcc1,Stage-T,1.3090682228055595,truth_residual,stage_t,2
theta,0.0718409309855585,0.08337262641725957,Bcc1,Stage-T,1.1605170655989854,truth_spectral_reconstruction_error,stage_t,2
theta,0.42655019451354137,8.16431588652975,Bcc2,Stage-T,19.140340319949292,predicted_residual,stage_t,2
theta,0.6046784179268251,10.224624482904169,Bcc2,Stage-T,16.909193680105012,prediction_error,stage_t,2
theta,0.3291928949426584,4.853393583562528,Bcc2,Stage-T,14.743312076671439,prediction_spectral_reconstruction_error,stage_t,2
theta,0.4537413987457005,9.687948490197439,Bcc2,Stage-T,21.35125540005454,truth_residual,stage_t,2
theta,0.45038206442027,8.069441364849373,Bcc2,Stage-T,17.916879916691013,truth_spectral_reconstruction_error,stage_t,2
theta,0.1773433967556482,4.170183092624435,Bcc3,Stage-T,23.51473564234423,predicted_residual,stage_t,2
theta,0.9552588990197943,15.076034614084472,Bcc3,Stage-T,15.78214516457708,prediction_error,stage_t,2
theta,0.21939199334658815,4.237465029607157,Bcc3,Stage-T,19.314583750159702,prediction_spectral_reconstruction_error,stage_t,2
theta,0.6001172776719247,16.00480585852944,Bcc3,Stage-T,26.669463543222683,truth_residual,stage_t,2
theta,0.6766285159927139,15.505557523727086,Bcc3,Stage-T,22.915909036109934,truth_spectral_reconstruction_error,stage_t,2
theta,0.3031155482704959,3.2610459064726443,all,Stage-T,10.758425046420035,predicted_residual,stage_t,2
theta,0.794643105795039,6.544792252828357,all,Stage-T,8.236140482563306,prediction_error,stage_t,2
theta,0.2664565475971279,2.297654582337849,all,Stage-T,8.622999145856287,prediction_spectral_reconstruction_error,stage_t,2
theta,0.553454095142468,6.710365994723814,all,Stage-T,12.124521353476402,truth_residual,stage_t,2
theta,0.6059148528762156,6.254174362974925,all,Stage-T,10.32187003386202,truth_spectral_reconstruction_error,stage_t,2
theta,0.46978073093411027,0.0378178897238028,press,Stage-T,0.08050115135332574,predicted_residual,stage_t,2
theta,0.6759602103560405,0.12700514762402945,press,Stage-T,0.18788849650948175,prediction_error,stage_t,2
theta,0.4488409126027126,0.030734385682456518,press,Stage-T,0.06847500933958037,prediction_spectral_reconstruction_error,stage_t,2
theta,0.6427133398727575,0.12161420451900025,press,Stage-T,0.18921997875923516,truth_residual,stage_t,2
theta,0.6876861536727195,0.1170648815093514,press,Stage-T,0.17023009825651428,truth_spectral_reconstruction_error,stage_t,2
theta,0.471400615383369,0.03540248321469707,rho,Stage-T,0.0751006300361017,predicted_residual,stage_t,2
theta,0.264835259360608,0.04230086602005294,rho,Stage-T,0.1597252047260624,prediction_error,stage_t,2
theta,0.4526653084926609,0.027701634279213926,rho,Stage-T,0.06119672473125485,prediction_spectral_reconstruction_error,stage_t,2
theta,0.14527816564272109,0.023177634364887262,rho,Stage-T,0.15953969588167455,truth_residual,stage_t,2
theta,0.26068116425377336,0.03552620635210442,rho,Stage-T,0.1362822145351462,truth_spectral_reconstruction_error,stage_t,2
theta,0.46794855222226955,0.043764730839311934,vel1,Stage-T,0.09352466340898999,predicted_residual,stage_t,2
theta,1.446262842947405,0.32950730957230084,vel1,Stage-T,0.22783362732377394,prediction_error,stage_t,2
theta,0.42494539934576003,0.033245739334945575,vel1,Stage-T,0.07823532008142751,prediction_spectral_reconstruction_error,stage_t,2
theta,1.5081643489335872,0.32659407434039545,vel1,Stage-T,0.21655071913835378,truth_residual,stage_t,2
theta,1.6452428888265858,0.3029727427317339,vel1,Stage-T,0.18415076873410408,truth_spectral_reconstruction_error,stage_t,2
theta,0.4181340841035827,0.8743285476455023,vel2,Stage-T,2.091024340959749,predicted_residual,stage_t,2
theta,0.4677705868369908,0.9722099608071992,vel2,Stage-T,2.078390536226674,prediction_error,stage_t,2
theta,0.4225559724151959,0.6939897350378196,vel2,Stage-T,1.6423616759483826,prediction_spectral_reconstruction_error,stage_t,2
theta,0.2541972787198981,0.5532501671440448,vel2,Stage-T,2.1764598343858563,truth_residual,stage_t,2
theta,0.2845119370171893,0.47376723725112824,vel2,Stage-T,1.6651928288777027,truth_spectral_reconstruction_error,stage_t,2
theta,0.41548343378859237,0.47675091775003947,vel3,Stage-T,1.1474607143846351,predicted_residual,stage_t,2
theta,2.0522507392934077,3.120950576551189,vel3,Stage-T,1.520745256315871,prediction_error,stage_t,2
theta,0.435546078690398,0.4535201795122514,vel3,Stage-T,1.0412679661263349,prediction_spectral_reconstruction_error,stage_t,2
theta,2.047141785687794,3.1294880527868507,vel3,Stage-T,1.528710944530602,truth_residual,stage_t,2
